Marathi,English
"1.अस्वरूपित डिस्क, 2.अनस्वरूपित डिस्क",unformatted disk
मॅपिंग,Unicasting
"1.युनिकोड, 2.एकल कोड",Unicode
अनिर्दिष्ट झाड,unidirected tree
युनिफॉर्म रिसोर्स लोकेशन असेसर (YRL),uniform resource locator (URL)
एक प्रक्रिया,Uniprocessing
अद्वितीय,Unique
अनशिल्डेड ट्विस्टेड दुहेरी (UTP),unishielded twisted pair (UTP)
"1.एकक, 2. युनिट",Unit
युनिट पत्ता,unit address
युनिट अंतराल,unit interval
युनिट चाचणी,unit testing
युनिट कोड,unitary code
एक पोस्ट,Uniterm
युनिव्हर्सल असिंक्रोनस रिसीव्हर/प्रेषक (UART),universal asynchronous receiver/transmitter (UART)
सार्वत्रिक फ्लिप-फ्लॉप,universal flip flop
सामान्य संच,universal set
सार्वत्रिक वर्ण संच,universtal character set
युनिक्स,Unix
विपाशा,Unlock
अनारक्षित क्षेत्र,unprotected field
अनारक्षित फाइल (फाइल),unprotected file
अगम्य,Unreachable
अनिष्ट,Unshade
अनारक्षित,Unshielded
अयशस्वी कॉल,unsuccessful call
untar,Untar
विसंगती अद्यतनित करा,update anomalies
अद्यतनित फाइल,updated file
अद्यतन,Updating
श्रेणीसुधारित करा,Upgrade
श्रेणीसुधारित करा,Upgrade
अपलिंक,Uplink
उच्च भार,Uploading
ओव्हरहेड मेमरी क्षेत्र,upper memory area
"1. प्रति प्रवाह, 2. प्रतिकूल",Upstream
जादा वेळ,Uptime
"1.वरचा, 2.वरचा, 3.वरचा",Upward
"1.Usenet, 2.Use",Usenet
"1.नेट वापरकर्ता, 2.वापरकर्ता",User
वापरकर्ता एजंट,user agent
वापरकर्ता प्रमाणीकरण,user authentication
वापरकर्ता डेटा मॉनिटरिंग प्रोटोकॉल (UDP),user datagram protocol (UDP)
वापरकर्ता अनुकूल,user friendly
वापरकर्ता ओळख,user identification
वापरकर्ता ओळख (UID),user identity (UID)
वापरकर्ता इंटरफेस,user interface
वापरकर्तानाव,user name
"1. वापरकर्ता प्रोफाइल, 2. वापरकर्ता प्रोफाइल",user profile
उपयुक्तता,Utility
उपयुक्तता सॉफ्टवेअर,utility software
"१.वैध, २.वैध",Valid
"1 प्रमाणीकरण, 2. प्रमाणीकरण",Validation
प्रमाणीकरण प्रोटोकॉल,validation protocols
प्रमाणीकरण चाचणी,validation testing
"1.वैधता तपासणी, 2.वैधता तपासणी",validity check
मूल्यवान नेटवर्क (VAN),value added network (VAN)
मूल्यवान पुनर्विक्रेता (VAR),value added reseller (VAR)
गहाळ बिंदू,vanishing point
"1. बाष्पपात्र, 2. वाफेचे भांडे",Vapourware
फरक,Variable
व्हेरिएबल पत्ता,variable address
व्हेरिएबल बिट दर,variable bit rate
व्हेरिएबल फील्ड लांबी,variable field length
"1.व्हेरिएबल लेन्थ कोड, 2.व्हेरिएबल लेन्थ कोड",variable length code
"1.व्हेरिएबल नेम, 2.व्हेरिएबल नेम, 3.व्हेरिएबल नेम",variable name
"1. चल, 2. चल",Variale
वेक्टर,Vector
"1.वेक्टर ग्राफिक्स, 2.वेक्टर ग्राफिक्स",vector grapdhics
वेक्टर प्रक्रिया,vector precessing
वेक्टराइज्ड व्यत्यय,vectored interrupts
वेन आकृती,venn diagram
पडताळणी आणि प्रमाणीकरण (V&amp;V),verification & validation (V&V)
रूपांतरण नियंत्रण,version control
"1.रूपांतरण क्रमांक, 2.रूपांतरण क्रमांक",version number
शीर्षस्थानी,Vertex
अनुलंब प्रोसेसर,vertical processor
खूप मोठे एकत्रीकरण (VLSI),very large scale integration (VLSI )
खूप लांब सूचना शब्द (VLIW),very long instruction word (VLIW)
व्ही एच डी एल,VHDL
व्हिडिओ कॅमेरा,video camera
व्हिडिओ टेलिकॉन्फरन्स,video conferencing
व्हिडिओ प्रदर्शन टर्मिनल,video display terminal
"1.व्हिडिओ डिस्प्ले युनिट, 2.व्हिडिओ डिस्प्ले युनिट",video display unit
व्हिडिओ गेम,video game
व्हिडिओ ग्राफिक अॅरे (VGA),video graphic adaptor (VGA)
व्हिडिओ ग्राफिक्स अॅरे (VGA),video graphics adapter (VGA)
व्हिडिओ सर्व्हर,video server
दृष्टी,View
व्हिज्युअल छिद्र,view port
दृश्यमान दरवाजा,Viewport
आभासी सर्किट,virtual circuit
आभासी कार्य,virtual function
आभासी स्मृती,virtual memory
आभासी खाजगी नेटवर्क,virtual private network
आभासी वास्तव,virtual reality
"1.Virtual Reality, 2.Virtual Reality",virtual reality
आभासी मार्कर वास्तविक भाषा,virtual reality markup language
आभासी वास्तविकता मार्कअप भाषा (VRML),virtual reality markup language (VRML)
आभासी संचयन प्रवेश पद्धत,virtual storage access method
आभासी स्टोरेज व्यवस्थापन,virtual storage management
"1.व्हायरस, 2.व्हायरस",Virus
व्हायरस शोधणे,virus detection
"1.व्हायरस प्रोग्राम, 2.व्हायरस प्रोग्राम",virus programme
दृश्यमानता,Visibility
दृष्टी,Vision
व्हिज्युअल बेसिक,visual basic
दृश्यमान C++,visual C++
"1. व्हिज्युअल डिस्प्ले युनिट, 2. व्हिज्युअल डिस्प्ले युनिट",visual display unit
आभासी,Vitual
आभासी पत्ता,vitual address
आभासी मशीन (VM),vitual machine (VM)
"1. भाषण, 2. भाषण",Voice
"1.स्पीच मेल, 2.व्हॉइस मेल",voice mail
स्पीच मेल सर्व्हर,voice mail server
भाषण ओळख,voice recognition
"1.स्पीच नेट, 2.स्पीच नेट",Voice-net
गमावलेली स्मृती,volatile memory
वेफर,Wafer
"1.व्हॉइस व्यवस्थापक, 2.WAIS व्यवस्थापक",WAIS manager
प्रतीक्षा समाप्त,wait die
प्रतीक्षा कॉइल,wait wound
"1. भारित कोड, 2. भारित कोड",waited code
भारित सरासरी,waited mean
वेळ वाट,waiting time
लहरी दिशा,wall grade
पुन्हा अंमलबजावणी,warm restart
"1. वांझ बँड रुंदी, 2. वांझ बँड क्षमता/रुंदी",waste band width
धबधबा मॉडेल,waterfall model
तरंग,Wavelet
वेव्हलेट इमेज कॉम्प्रेशन,wavelet image compression
तरंग रूपांतर,wavelet transform
"1. कमकुवत अस्तित्व, 2. कमकुवत शक्ती",weak entity
वेब,Web
संकेतस्थळ,web address
वेब लेखन,web authoring
"1.वेब ब्राउझर, 2.वेब ब्राउझर",web browser
वेब पृष्ठ,web page
वेब सर्व्हर,Web server
संकेतस्थळ,web site
वेब समर्थित अनुप्रयोग,web-enabld application
वेब समर्थित,Web-enabled
"1.भारित आलेख, 2. भारित आलेख",weighted graph
जोडलेले,well connected
चांगले तयार केलेले सूत्र,well formed formula
ऑर्डर केलेला सेट,well ordered set
"आर्द्रता, वेटवेअर",Wetware
"1. व्हीटस्टोन सूचक मानक, 2. व्हीटस्टोन बेंचमार्क",wheatstone bench mark
"1. चाक, 2. चाक",Wheel
पळवाट असताना,while loop
पांढरा बॉक्स चाचणी,white box testing
"1. पांढरा, 2. पांढरा प्रकाश",white light
पांढरा आवाज,white noise
"वाइड एरिया नेटवर्क (WAN, WAN)",wide area network (WAN)
लार्ज एरिया नेटवर्क (WAN),wide area network (WAN)
रुंद बँड,wide band
"1.वाइल्ड कार्ड, 2.वाइड कार्ड",wild card
WIP,Wimp
tebwin वेब,win
जिप जिंका,win zip
"1.विंडो, 2.विंडो, 3.विंडो",Window
"1.उघडणे,2.खिडक्या",Windowing
खिडक्या,Windows
विंडोज एक्सप्लोरर,windows explorer
windows nt,windows NT
वायर फ्रेम मॉडेल,wire frame model
"वायर प्रिंटर, वायर प्रिंटर",wire printer
वायर्ड युक्तिवाद,wired logic
वायरलेस निष्ठा,wireless fidelity ( wi Fi)
वायरलेस लॅन,wireless LAN
वायरलेस ट्रांसमिशन,wireless transmission
विझार्ड,Wizard
"1.एकाधिक, 2. शब्द",Word
शब्द की,word key
शब्द लांबी,word length
शब्दाभिमुख,word oriented
शब्द प्रक्रिया,word processing
शब्द प्रक्रिया,word processing
शब्द प्रक्रिया करणारा,word processor
शब्द अधोरेखित वर्ण,word underscore character
कार्यप्रवाह व्यवस्थापन,work flow management
कार्य गट,work group
"1.वर्क युनिट, 2.वर्क युनिट",work unit
असाइनमेंट,work volume
कार्यकारी निर्देशिका,working directory
कामाचा संच,working set
कार्यकारी दुकान,working storage
कार्यशाळा,Workshop
"1.वर्क स्टेशन, 2.वर्क स्टेशन",Workstation
जागतिक समन्वय,world co-ordinate
वर्ल्ड वाईड वेब (WWW),world wide web (WWW)
सर्वात वाईट केस विश्लेषण,worst case analysis
किमान पात्र अल्गोरिदम,worst fit algorithm
बंदिस्त,Wraparound
"1. मनगटाची गणना, 2. मनगटाची गणना",wrist computing
"1.लेखन करण्यायोग्य, 2. लिहिण्यायोग्य",Writable
लेखन,Write
कॅशे लिहा,write cache
लेखन चक्र,write cycle
लेखन की,write key
"1. A लिहा, 2. रीड की (वर्म)","write once, read more (WORM)"
लेखन कस्टडी,write protection
लेखन वाचन प्रमुख,write read head
x किंवा,X OR
X-12,X-12
x b m x बिट नकाशा,XBM X bitmap
जिनिक्स,Xenix
x मॉडेम,Xmodem
X चालू / X बंद,X-on/X-off
एक्स टर्मिनल,X-terminal
"1.x मजकूर, 2.x मजकूर",Xtext
x-विंडो,X-window
YACC (संकलक),YACC
याहू,Yahoo
जू,Yoke
z-बफर,Z-buffer
शून्य पत्ता सूचना,zero address instruction
शून्य कार्य,zero function
शून्य पातळी पत्ता,zero level address
"1. शून्य मॅट्रिक्स, 2. शून्य मॅट्रिक्स",zero matrix
निरस्तीकरण,zero suppression
शून्य प्रतीक्षा स्थिती,zero wait state
शून्य-स्लॉट LAN,zero-slot LAN
zip/compress,Zip
"1.संकुचित कोड, 2.संकुचित कोड",zip code
संकुचित फाइल,zip file
संकुचित UPZ मोडेम,zip UPZ modem
"1. झोन, 2. झोन",Zone
मंडळ यादी,zone list
"1.झूम, 2.आकार वाढवणे",Zoom
"1. वाढवणे, 2.झूम इन",zoom in
आकार कमी करणे,zoom out
झूमिंग / आकार वाढवणे / आकार वाढवणे,Zooming
z-टर्म,Z-term
