Punjabi,English
ਕਨਵਰਜੈਂਸ ਸਰਕਲ,circle of convergence
ਸਰਕਟ ਮੈਟਰਿਕਸ,circuit matrix
"ਸਰਕੂਲਰ, ਸਰਕੂਲਰ,",circular
ਚੱਕਰ asymptoes,circular asymptote
ਸਰਕੂਲਰ ਕੰਡਿਊਲਾਈਨ,circular helix
ਸਰਕੂਲਰ ਮੋਸ਼ਨ,circular motion
ਘੇਰਾ ਕੇਂਦਰ,circumcentre
ਸੇਵਾਮੁਕਤ*,circumcircle
"ਚੱਕਰ ਲਗਾਉਣ ਲਈ, ਆਲੇ ਦੁਆਲੇ ਖਿੱਚਣ ਲਈ",circumscribe
ਬੀਤੇ,circumscribed
ਘੇਰਾਬੰਦ,circumscribed circle
ਉੱਘੇ ਕਾਰਪੋਰੇਟ,classical deductive technique
ਕਲਾਸਿਕ ਗਤੀਸ਼ੀਲਤਾ,classical dynamics
ਕਲਾਸਿਕ ਓਪਟੀਮਾਈਜੇਸ਼ਨ,classical optimization
ਪੁਰਾਣੀ ਵਿੱਤੀ ਸਮੱਸਿਆ,classical ruin problem
ਕਲਾਸੀਕਲ ਅੰਕੜਾ ਮਕੈਨਿਕਸ,classical statistical mechanics
ਗਲਤੀਆਂ ਦਾ ਵਰਗੀਕਰਨ,classification of errors
ਕਲਾਸ ਅੰਤਰਾਲ,class interval
ਕਲਾਸ ਅੰਤਰਾਲ ਇਕਾਈ,class-interval unit
ਕਲਾਸ ਸੀਮਾ,class limit
ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ,clockwise
ਬੰਦ,clopen (= closed and open)
"ਬੰਦ, ਬੰਦ",closed
ਬੰਦ ਪਰਤ ਕਵਰ,closed convex hull
ਬੰਦ ਘਣ,closed cube
"ਬੰਦ ਕਰਵ, ਬੰਦ ਕਰਵ",closed curve
ਬੰਦ ਸੂਬਾ,closed domain
ਬੰਦ ਸ਼ਕਲ,closed figure
ਬੰਦ ਅੰਤਰਾਲ,closed interval
"ਬੰਦ ਖੇਤਰ, ਬੰਦ ਖੇਤਰ",closed region
ਬੰਦ ਸੈੱਟ,closed set
"ਬੰਦ ਪੰਨਾ, ਬੰਦ ਪੰਨਾ",closed surface
ਨੇਮੇਸਿਸ,closure
pronator,closure operator
ਕਨਵੈਕਸ ਬਿੰਦੂ,closure point (= contact point)
ਬੰਦੀ-ਪ੍ਰਵਾਨ ਕੀਤਾ,closure postulate
ਬੰਦੀ ਸੈੱਟ,closure set
ਕਲੱਸਟਰ ਪੁਆਇੰਟ,cluster point
ਕਲੱਸਟਰ ਨਮੂਨਾ,cluster sampling
ਸਮੂਹ ਕਲੱਸਟਰ,cluster set
coaxial ਚੱਕਰ,coaxial circles
coaxial parabola,coaxial parabolas
coaxial ਜਹਾਜ਼,coaxial planes
coaxial ਤਿਕੋਣ,coaxial triangles
ਕੋਬ-ਡਗਲਸ ਫੰਕਸ਼ਨ,Cobb - Douglas function
"ਏਨਕੋਡਿੰਗ, ਕੋਡਿੰਗ, ਨੋਟੇਸ਼ਨ",coding
ਸਮੱਗਰੀ ਸੰਕੇਤ,coding of data
ਸਹਿ-ਸੂਬਾ,co-domain
ਗੁਣਾਂਕ ਮੈਟ੍ਰਿਕਸ,coefficient matrix
ਸਬੰਧ ਗੁਣਾਂਕ,coefficient of correlation
ਨਿਰਧਾਰਨ ਗੁਣਾਂਕ,coefficient of determination
ਲਚਕੀਲੇ ਗੁਣਾਂਕ,coefficient of elasticity
ਪ੍ਰਸਾਰ ਗੁਣਾਂਕ,coefficient of expansion
ਰਗੜ ਗੁਣਾਂਕ,coefficient of friction
ਲੰਬਕਾਰੀ ਵਿਸਤਾਰ ਦਾ ਗੁਣਾਂਕ,coefficient of linear expansion
ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ,coefficient of regression
ਸਤਹ ਤਣਾਅ ਦੇ ਗੁਣਾਂਕ,coefficient of surface tension
ਵਿਭਿੰਨਤਾ ਦਾ ਗੁਣਾਂਕ,coefficient of variation
"ਸਹਿ-ਕਾਰਕ, ਸਹਿ-ਕਾਰਕ, ਸਹਿ-ਕਾਰਕ",cofactor
ਸਿੱਕਾ ਟੌਸ,coin throw (coin toss)
ਨਮੂਨਾ ਸੰਗ੍ਰਹਿ,collection of sample
ਸਮਰੇਖਾ,collinear
ਅਲਾਈਨਮੈਂਟ,collinearity
"ਕਾਲਮ, ਕਾਲਮ",column
ਕਾਲਮਨਾਰੀਟੀ,column equivalence
ਕਾਲਮ,column equivalent
ਕਾਲਮ ਮੈਟ੍ਰਿਕਸ,column equivalent matrix
ਕਾਲਮ ਮੈਟਰਿਕਸ,column matrix
ਕਾਲਮ ਕ੍ਰਮ,column rank
ਕਾਲਮ ਲੜੀਵਾਰ ਮੈਟ੍ਰਿਕਸ,column reduced echolon matrix
ਕਾਲਮ ਵੈਕਟਰ,column vector
ਕਾਲਮ ਅਨੁਸਾਰ,columnwise
ਸੰਯੁਕਤ ਸਮੀਕਰਨ,combined equation
"ਸਾਂਝਾ ਕੋਣ, ਸਾਂਝਾ ਕੋਣ",common angle
ਆਮ ਧੁਰਾ,common axis
"ਸਾਂਝਾ ਅਧਾਰ, ਸਾਂਝਾ ਅਧਾਰ",common base
ਯੂਨੀਵਰਸਲ,common denominator
ਆਮ ਅੰਤਰ,common difference
"ਸਾਂਝਾ ਕਾਰਕ, ਸਾਂਝਾ ਕਾਰਕ, ਸਾਂਝਾ ਕਾਰਕ",common factor
"ਸਧਾਰਨ ਲਘੂਗਣਕ, ਸਧਾਰਨ ਲਘੂਗਣਕ",common logarithm
"ਆਮ ਮਲਟੀਪਲ, ਆਮ",common multiple
ਆਮ ਅਨੁਪਾਤ,common ratio
ਇੰਟਰਸੈਕਸ਼ਨ ਧਾਰਾ,common section
ਆਮ ਬਾਂਹ,common side
"ਸਾਂਝਾ ਸਪਰਸ਼, ਸਾਂਝਾ ਸਪਰਸ਼",common tangent
ਆਮ ਸਥਿਤੀ,common term
ਬਦਲਣ ਵਾਲਾ ਨਿਯਮ,commutative law
ਪਰਿਵਰਤਨਸ਼ੀਲ ਸੰਪਤੀ,commutative property
ਬਦਲਣ ਵਾਲਾ ਨਿਯਮ,commutative rule
ਜੋੜ ਦਾ ਵਟਾਂਦਰਾ ਕਾਨੂੰਨ,commutative law of addition
ਗੁਣਾ ਦਾ ਵਟਾਂਦਰਾ ਨਿਯਮ,commutative law of multiplication
ਬਦਲਣਯੋਗ ਕਾਰਵਾਈ,commutative operation
ਪਰਿਵਰਤਨਸ਼ੀਲ ਸਮੂਹ,commutator group
ਮੈਟ੍ਰਿਕਸ ਦਾ ਵਟਾਂਦਰਾ,commuting of matrices
ਸੰਖੇਪ ਸੈੱਟ,compact set
"ਤੁਲਨਾਤਮਕਤਾ, ਤੁਲਨਾਤਮਕਤਾ",comparability
ਸਾਧਨਾਂ ਦੀ ਤੁਲਨਾ,comparision of means
ਪ੍ਰਤੀਸ਼ਤ ਦੀ ਤੁਲਨਾ,comparision of percentage
ਤੁਲਨਾ ਟੈਸਟ,comparision test
ਇਕਸਾਰ ਸਮੀਕਰਨ,compatibility equation
ਮੁਕਾਬਲੇ ਵਾਲੀ ਖੇਡ,competitive game
ਮੁਕਾਬਲੇ ਵਾਲੀ ਸਥਿਤੀ,competitive situation
ਪ੍ਰਤੀਯੋਗੀ ਰਣਨੀਤੀ,competitive strategy
"ਦੁਭਾਸ਼ੀਏ, ਕੰਪਾਈਲਰ",compiler
ਪੂਰਕ,complementary
ਪੂਰਕ ਕੋਣ,complementary angle
ਪੂਰਕ ਘਟਨਾ,complementary event पूरक घटना
ਪੂਰਕ ਕਾਰਕ,complementary factor
ਪੂਰਕ ਫੰਕਸ਼ਨ,complementary function
ਪੂਰਕ ਅੱਧੀ ਆਬਾਦੀ,complementary half space
ਪੂਰਕ ਅੰਤਰਾਲ,complementary interval
ਪੂਰਕ ਸੈੱਟ,complementary set
"ਪੂਰਕ, ਪੂਰਕ",complementation
ਪੂਰਕ ਸੈੱਟ,complement of a set
ਸੰਪੂਰਣ ਸਕੋਰ,complete census
ਪੂਰਾ ਸਬੰਧ ਮੈਟ੍ਰਿਕਸ,complete correlation matrix
ਪੂਰੀ ਸੀਮਾ ਆਬਾਦੀ,complete metric space
ਸੰਪੂਰਣ ਆਮ ਆਰਥੋਗੋਨਲ ਸੈੱਟ,complete orthonormal set
ਸੰਪੂਰਣ ਚਤੁਰਭੁਜ,complete quadrangle
ਸੰਪੂਰਣ ਭਾਗ,complete quotient
ਪੂਰਾ ਸੈੱਟ,complete set
ਪੂਰਾ ਹੱਲ,complete solution
ਪੂਰੀ ਤਰ੍ਹਾਂ ਬੇਤਰਤੀਬ ਡਿਜ਼ਾਈਨ,completely randomised design
ਗੁੰਝਲਦਾਰ ਸੁਤੰਤਰ ਵੇਰੀਏਬਲ,complex argument
ਗੁੰਝਲਦਾਰ ਸੰਜੋਗ,complex conjugate
ਗੁੰਝਲਦਾਰ ਅੰਤਰ,complex differentiation
ਗੁੰਝਲਦਾਰ ਫੰਕਸ਼ਨ,complex function
ਗੁੰਝਲਦਾਰ ਏਕੀਕਰਣ,complex integration
ਗੁੰਝਲਦਾਰ ਮੈਟ੍ਰਿਕਸ,complex matrices
ਕੰਪਲੈਕਸ ਨੰਬਰ,complex number
ਕੰਪਲੈਕਸ ਨੰਬਰ ਖੇਤਰ,complex number field
ਗੁੰਝਲਦਾਰ ਲੰਬਕਾਰੀ ਮੈਟ੍ਰਿਕਸ,complex orthogonal matrix
ਮਿਸ਼ਰਿਤ ਜਹਾਜ਼,complex plane
ਗੁੰਝਲਦਾਰ ਜੋੜ,complex quantity
ਗੁੰਝਲਦਾਰ ਉਲਟ,complex reciprocal
ਮਿਸ਼ਰਿਤ ਨਤੀਜਾ,complex resultant
ਗੁੰਝਲਦਾਰ ਆਬਾਦੀ,complex space
ਮਿਸ਼ਰਿਤ ਫੰਕਸ਼ਨ,complex valued function
ਗੁੰਝਲਦਾਰ ਵੇਰੀਏਬਲ,complex variable
ਸਮੀਕਰਨ ਅਨੁਪਾਤ,componendo and divindendo
"ਕੰਪੋਨੈਂਟ, ਸੰਬੰਧਿਤ ਕੰਪੋਨੈਂਟ",component
ਭਾਗ ਵਿਸ਼ਲੇਸ਼ਣ,component analysis
ਪਰਿਵਰਤਨ ਕਾਰਕ,component of variance
ਵੈਕਟਰ ਕੰਪੋਨੈਂਟ,component of vector
ਮਿਸ਼ਰਿਤ ਫੰਕਸ਼ਨ,composite function
ਸੰਯੁਕਤ ਨਜ਼ਰ,composite hypothesis
ਮਿਸ਼ਰਿਤ ਸੰਖਿਆ,composite number
ਸੰਯੁਕਤ ਸ਼੍ਰੇਣੀ,composite series
ਵੈਕਟਰ ਸੁਮੇਲ,composition of vectors
ਮਿਸ਼ਰਤ ਕੋਣ,compound angle
ਮਿਸ਼ਰਤ ਭਾਗ,compound division
ਮਿਸ਼ਰਤ ਭਾਗ,compound fraction
ਮਿਸ਼ਰਿਤ ਵਿਆਜ,compound interest
ਮਿਸ਼ਰਤ ਸੰਭਾਵਨਾ,compound probability
ਸੰਕੁਚਿਤ ਵਹਾਅ,compressible flow
ਕੰਪਰੈਸ਼ਨ,compression
ਗਣਨਾ,computation
ਕੰਪਿਊਟੇਸ਼ਨਲ ਫਾਰਮੂਲਾ,computational formula
ਗਣਨਾ ਮੁੱਲ,computed value
"ਕੰਪਿਊਟਰ, ਕੰਪਿਊਟਰ (ਮਸ਼ੀਨ), ਕੰਪਿਊਟਰ (ਵਿਅਕਤੀ)",computer
ਗਣਨਾ ਐਲਗੋਰਿਦਮ,computer algorithm
ਕੰਪਿਊਟਰ ਪ੍ਰੋਗਰਾਮ,computer programme
ਕੰਪਿਊਟਰ ਪ੍ਰੋਗਰਾਮਿੰਗ,computer programming
ਕੰਪਿਊਟਰ ਸਿਮੂਲੇਸ਼ਨ,computer simulation
ਗਣਨਾ,computing
ਅਧਾਰਿਤ ਫੰਕਸ਼ਨ,concave function
ਅਵਤਲ ਬਹੁਭੁਜ,concave polygon
ਓਰੀਐਂਟਿਡ ਪ੍ਰੋਗਰਾਮਿੰਗ,concave programming
ਕੇਂਦਰਿਤ ਚੱਕਰ,concentric circles
ਕੇਂਦਰਿਤ ਕਰਵ,concentric curves
ਇੱਕ ਅਮੂਰਤ ਸੰਕਲਪ ਨੂੰ ਅਸਲੀ ਸਮਝੋ,concrete form
ਲਾਈਨਾਂ ਦਾ ਸੰਗਮ,concurrency of lines
ਸਮਕਾਲੀ,concurrent
ਸਮਕਾਲੀ ਬਲ,concurrent forces
ਸ਼ਰਤੀਆ ਘਣਤਾ ਫੰਕਸ਼ਨ,conditional density function
ਸ਼ਰਤੀਆ ਵੰਡ,conditional distribution
ਪ੍ਰਤਿਬੰਧਿਤ ਉਮੀਦ,conditional expectation
ਸ਼ਰਤੀਆ ਮਤਲਬ,conditional mean
ਸ਼ਰਤੀਆ ਸੰਭਾਵਨਾ,conditional probability
ਅਨੁਕੂਲਤਾ ਪਾਬੰਦੀ,condition of collinearity
ਇਕਸਾਰਤਾ ਪਾਬੰਦੀਆਂ,condition of consistency
ਇਕਸਾਰਤਾ ਪਾਬੰਦੀ,condition of integrability
ਛੂਹ ਪਾਬੰਦੀ,condition of tangency
"ਕੋਨ, ਕੋਨ",cone
ਵਿਸ਼ਵਾਸ ਅੰਤਰਾਲ,confidence interval
ਵਿਸ਼ਵਾਸ ਅੰਤਰਾਲ ਦਾ ਅਨੁਮਾਨ,confidence interval estimate
ਵਫ਼ਾਦਾਰੀ ਦੀਆਂ ਸੀਮਾਵਾਂ,confidence limits
ਵਿਸ਼ਵਾਸ ਜ਼ੋਨ,confidence region
ਵਿਰੋਧ ਸਥਿਤੀ,conflict situation
confocal ਕੋਨਿਕ,confocal conics
confocal ellipsoid,confocal ellipses
ਕਨਫੋਕਲ ਜਿਓਮੈਟਰੀ,confocal geometry
confocal ਹਾਈਪਰਬੋਲਾ,confocal hyperbolae
confocal ਹਾਈਪਰਬੋਲਾ,confocal hyperboloids
confocal parabola,confocal parabola
ਕਨਫੋਕਲ ਪੈਰਾਬੋਲਿਕ ਕੋਆਰਡੀਨੇਟਸ,confocal paraboloidal cordinates
"ਸਮਾਨ, ਸਮਾਨ",conformal
ਕੋਣ ਮੈਪਿੰਗ,conformal mapping
"ਇਕਸਾਰਤਾ, ਦੋ-ਸਮਾਂਤਰ ਰੇਖਾ-ਕੁੱਲ, ਸਮਾਨਤਾ",congruence
ਦੋ ਸਮਾਨਾਂਤਰ ਚੱਕਰ ਕੁੱਲ,congruence of circles
"ਇਕਸਾਰ, ਵੀ",congruent
ਬਰਾਬਰ ਮੈਟ੍ਰਿਕਸ,congruent matrices
"ਕੋਨਿਕ, ਕੋਨਿਕ",conic
ਕੋਨਿਕਲ ਫਰਸਟਮ,conical frustum
ਕੋਨਿਕਲ ਕੁੰਡਲਨੀ,conical helix
"ਕੋਨਿਕ ਕੱਟ, ਕੋਨਿਕ",conical section
ਕੋਨਿਕ ਗਣਿਤ,conics
"ਕੋਨ-ਕੱਟ, ਕੋਨ-ਸੈਕਸ਼ਨ",conic section
"ਸੰਯੁਕਤ ਹੋਣਾ (v.), ਸੰਯੁਕਤ ਹੋਣਾ (v.)",conjugate
ਸੰਯੁਕਤ ਕੋਣ,conjugate angles
ਸੰਯੁਕਤ ਧੁਰਾ,conjugate axis
ਮਿਸ਼ਰਿਤ ਸੰਖਿਆਵਾਂ,conjugate complex numbers
ਸੰਯੁਕਤ ਦਿਸ਼ਾ,conjugate directions
ਸੰਯੁਕਤ ਫੰਕਸ਼ਨ,conjugate functions
ਮੈਟ੍ਰਿਕਸ ਦਾ ਸੰਯੁਕਤ,conjugate of matrix
ਸੰਯੁਕਤ ਕ੍ਰਮਵਾਰ,conjugate permutation
ਸੰਯੁਕਤ ਵੇਰੀਏਬਲ,conjugate transpose
"ਯੋਗਾ, ਸੁਮੇਲ",conjuction
ਲਗਾਤਾਰ,consecutive
ਲਗਾਤਾਰ ਨੰਬਰ,consecutive numbers
ਊਰਜਾ ਸੰਭਾਲ,conservation of energy
ਪੁੰਜ ਸੰਭਾਲ,conservation of mass
ਸਰਪ੍ਰਸਤ,conservative
"ਇਕਸਾਰਤਾ, ਇਕਸਾਰਤਾ, ਇਕਸਾਰਤਾ, ਇਕਸਾਰਤਾ",consistency
ਇਕਸਾਰਤਾ ਪਾਬੰਦੀਆਂ,consistency condition
"ਅਨੁਕੂਲ ਅਨੁਮਾਨ, ਉਲਟ ਅਨੁਮਾਨ",consistent estimate
"ਇਕਸਾਰ ਅਨੁਮਾਨਕ, ਗੈਰ-ਵਿਰੋਧੀ ਅਨੁਮਾਨ ਲਗਾਉਣ ਵਾਲਾ",consistent estimator
"ਗੈਰ-ਵਿਰੋਧੀ ਨਮੂਨਾ, ਅਨੁਕੂਲ ਨਮੂਨਾ",consistent statistic
"ਅਨੁਕੂਲ ਇਕਾਈਆਂ, ਗੈਰ-ਵਿਰੋਧੀ ਇਕਾਈਆਂ",consistent system
ਕੰਸੋਲ,consol
"ਸਥਿਰ, ਸਥਿਰ, ਸਥਿਰ, ਅਚੱਲ, ਨਾ ਬਦਲਣ ਵਾਲਾ, ਇਕਸਾਰ",constant
ਇਕਸਾਰ ਪ੍ਰਵੇਗ,constant acceleration
ਨਿਰੰਤਰ ਫੰਕਸ਼ਨ,constant function
ਗੰਭੀਰਤਾ ਬਿੰਦੂ,constant of gravity
ਏਕੀਕਰਣ ਸਥਿਰ,constant of integration
ਅਨੁਪਾਤਕ ਸਥਿਰਤਾ,constant of proportionality
ਸਥਿਰ ਪੈਰਾਮੀਟਰ,constant parameter
ਨਿਰੰਤਰ ਬਹੁਪਦ,constant polynomial
ਸਥਿਰ ਅਨੁਪਾਤ,constant proportion
ਇਕਸਾਰ ਚਾਲ,constant speed
ਨਿਰੰਤਰ ਮਿਆਦ,constant term
ਇਕਸਾਰ ਗਤੀ,constant velocity
ਸਿਰਜਣਹਾਰ ਦੇ ਸਮੀਕਰਨ,constitutive equation
ਪਾਬੰਦੀ,constraint
"ਬਣਾਉਣ ਲਈ, ਬਣਾਉਣ ਲਈ",construct
ਗਠਨ,construction
ਖਪਤਕਾਰਾਂ ਦੀਆਂ ਤਰਜੀਹਾਂ,consumer preference
ਖਪਤ ਫੰਕਸ਼ਨ,consumption function
ਸਪਰਸ਼ ਕੋਣ,contact angle
ਸੰਪਰਕ ਬਿੰਦੂ,contact point
ਸ਼ਾਮਿਲ ਹੈ,contained in
ਮਾਨਤਾ ਸਾਰਣੀ,contingency table
ਨਿਰੰਤਰ ਮਕੈਨਿਕਸ,continuum mechanics
ਵੱਖ-ਵੱਖ ਵਿੱਤ,continued fraction
ਵਿੱਤ ਉਤਪਾਦ,continued product
"ਨਿਰੰਤਰਤਾ, ਨਿਰੰਤਰਤਾ",continuity
ਫੰਕਸ਼ਨਾਂ ਦੀ ਨਿਰੰਤਰਤਾ,continuity of function
ਲਗਾਤਾਰ ਟੈਸਟ,continuity test
"ਨਿਰੰਤਰ, ਅਟੁੱਟ, ਅਟੁੱਟ, ਨਿਰੰਤਰ, ਨਿਰੰਤਰ",continuous
ਲਗਾਤਾਰ ਡੈਰੀਵੇਟਿਵ,continuous derivative
ਲਗਾਤਾਰ ਵੰਡ,continuous distribution
ਉਪਰ ਲਗਾਤਾਰ,continuous from above
ਲਗਾਤਾਰ ਫੰਕਸ਼ਨ,continuous function
ਲਗਾਤਾਰ ਵੱਖਰਾ,continuously differentiable
ਲਗਾਤਾਰ ਨਕਸ਼ਾ,continuous map
ਲਗਾਤਾਰ ਮੈਪਿੰਗ,continuous mapping
ਲਗਾਤਾਰ ਸੰਭਾਵਨਾ ਘਣਤਾ ਫੰਕਸ਼ਨ,continuous probability density function
ਲਗਾਤਾਰ ਸੰਭਾਵਨਾ ਵੰਡ,continuous probability distribution
ਨਿਰੰਤਰ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ,continuous random variable
ਲਗਾਤਾਰ ਨਮੂਨਾ ਸਪੇਸ,continuous sample space
ਲਗਾਤਾਰ ਵੇਰੀਏਬਲ,continuous variable
ਲਗਾਤਾਰ ਲਹਿਰ,continuous wave
"ਨਿਰੰਤਰਤਾ, ਨਿਰੰਤਰਤਾ",continuum
continuum axiom,continuum hypothesis (= continuum axiom)
ਅਸਲ-ਨੰਬਰ ਸੈੱਟ,continuum of real numbers (= set of real numbers)
ਨਿਰੰਤਰ ਸਿਧਾਂਤ,continuum theory
ਕੰਟੋਰ ਏਕੀਕਰਣ,contour integration
ਸੰਕੁਚਨ ਮੈਪਿੰਗ,contraction mapping
ਵਿਰੋਧ,contradiction
ਪ੍ਰਤੀਬਿੰਬ,contravariant
ਕੰਟਰੋਲ,control
ਕੰਟਰੋਲ ਚਾਰਟ,control chart
ਮੱਧਮਾਨ ਦਾ ਕੰਟਰੋਲ ਚਾਰਟ,control chart for averages
ਨੁਕਸ ਦਾ ਕੰਟਰੋਲ,control chart for defects
ਇਮਾਰਤ ਦਾ ਕੰਟਰੋਲ,control chart for ranges
ਵੇਰੀਏਬਲ ਦਾ ਕੰਟਰੋਲ,control chart for variables
"ਕਨਵਰਜ ਕਰਨਾ, ਕਨਵਰਜ ਕਰਨਾ",converge
ਕਨਵਰਜੈਂਸ ਦਾ ਮਤਲਬ ਹੈ,convergence in mean
ਵਰਗ ਮਤਲਬ ਕਨਵਰਜੈਂਸ,convergence in mean square
ਸੰਭਾਵਨਾ ਵਿੱਚ ਕਨਵਰਜੈਂਸ,convergence in probability
ਕਨਵਰਜੈਂਸ ਸੀਮਾ,convergence limit
ਕਨਵਰਜੈਂਸ ਰੇਡੀਅਸ,convergence radius
ਕਨਵਰਜੈਂਸ ਖੇਤਰ,convergence region
"ਕਨਵਰਜ (ਵਰ.), ਕਨਵਰਜ (ਐਨ.)",convergent
ਕਨਵਰਜੈਂਟ ਕ੍ਰਮ,convergent sequence
ਕਨਵਰਜੈਂਟ ਲੜੀ,convergent series
"ਉਲਟ, ਉਲਟ",converse
"ਇਸ ਦੇ ਉਲਟ, ਵਿਤ੍ਯਾਸਨੇ",conversely
ਪਰਿਵਰਤਨ ਅੰਸ਼,conversion fraction
ਪਰਿਵਰਤਨ ਸਾਰਣੀ,conversion table
ਦੂਰ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ,convex
ਸਰੀਰ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ,convex body
ਉਲਟ ਸੁਮੇਲ,convex combination
ਸਾਹਮਣਾ ਕਵਰ,convex cover (=convex hull)
deviant ਫੰਕਸ਼ਨ,convex function
ਰੇਖਿਕ ਸੰਚਵ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ,convex linear combinations
ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ,convex linear programming
ਦੂਰੀ ਦੀ ਆਬਾਦੀ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ,convex metric space
ਪੋਲੀਹੇਡਰੋਨ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ,convex polyhedron
ਪ੍ਰੋਗਰਾਮਿੰਗ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ,convex programming
ਸਾਹਮਣਾ ਖੇਤਰ,convex region
ਸਾਹਮਣਾ ਸੈੱਟ,convex set
ਸੰਚਾਲਨ,convolution
ਕਨਵਰਜੈਂਸ ਅਟੁੱਟ,convolution integral
ਕੰਪਰੈਸ਼ਨ ਥਿਊਰਮ,convolution theorem (= faltung theorem)
"ਤਾਲਮੇਲ, ਤਾਲਮੇਲ, ਸਹਿਭਾਗ",coordinate
ਨਿਰਦੇਸ਼ਕ ਧੁਰਾ,coordinate axis
ਤਾਲਮੇਲ ਜਿਓਮੈਟਰੀ,coordinate geometry
ਤਾਲਮੇਲ ਜਹਾਜ਼,coordinate plane
ਕੋਆਰਡੀਨੇਟਸ,coordinates
"ਤਾਲਮੇਲ ਪ੍ਰਣਾਲੀ, ਹਦਾਇਤ ਪ੍ਰਣਾਲੀ",coordinate system
copernicus-ਸਰੀਰ,Copernican system
ਪਲੈਨਰ,Coplanar
coplanar ਫੋਰਸ,coplanar forces
ਸਮਤਲਤਾ,coplanarity
ਪ੍ਰਮੁਖ ਸੰਖਿਆ,coprime numbers
"ਸੁਧਾਰ ਗੁਣਕ, ਸੁਧਾਰ ਗੁਣਕ",correction factor
ਸਹੀ ਹੱਲ,correct solution
ਸਹਿ - ਸਬੰਧ,correlation
ਸਬੰਧ ਗੁਣਾਂਕ,correlation coefficient
ਸਬੰਧ ਚਿੱਤਰ,correlation diagram
ਸਬੰਧ ਫੰਕਸ਼ਨ,correlation function
"ਸਬੰਧ ਮੈਟ੍ਰਿਕਸ, ਸਬੰਧ ਮੈਟ੍ਰਿਕਸ",correlation matrix
ਸਬੰਧ ਅਨੁਪਾਤ,correlation ratio
ਸਬੰਧ ਚਿੱਤਰ,correlogram
ਸਬੰਧ-ਤਸਵੀਰ ਵਿਸ਼ਲੇਸ਼ਣ,correlogram analysis
"ਮੇਲ ਕਰਨ ਲਈ, ਮੇਲ ਕਰਨ ਲਈ",correspond
ਇਕਸਾਰਤਾ ਨਿਯਮ,correspondence principle
ਅਨੁਸਾਰੀ ਕੋਣ,corresponding angle
ਅਨੁਕੂਲ ਪਾਸੇ,corresponding side
ਸੈੱਟ,coset
"cosine, cotizya",cosine
cosines ਨਿਯਮ,cosine law
ਲਾਗਤ ਵਿਸ਼ਲੇਸ਼ਣ,cost analysis
ਲਾਗਤ ਵੱਧ ਤੋਂ ਵੱਧ,cost maximization
ਗਿਣਨਯੋਗਤਾ ਦਾ ਧੁਰਾ,countability axiom
ਗਿਣਨਯੋਗ,countable
ਗਿਣਨਯੋਗ ਜੋੜ,countable additivity
ਗਿਣਨਯੋਗ ਅਧਾਰ,countable base
ਗਿਣਨਯੋਗ ਅਧਾਰ,countable basis
ਗਿਣਨਯੋਗ ਸੈੱਟ,countable set
ਅਣਗਿਣਤ ਅਨੰਤ,countably infinite
"ਕੈਲਕੁਲੇਟਰ, ਪੈਨਲ, ਕਾਊਂਟਰ",counter
ਉਲਟ ਘੜੀ ਦੀ ਬਰਬਾਦੀ,counter clockwise
ਵਿਰੋਧੀ ਉਦਾਹਰਨ,counter example
ਸਹਿਵਿਹਾਰ,covariance
ਸਹਿਪ੍ਰਸਤੀ ਨਿਯਮ,covariance law
ਕੋਵੇਰੀਅੰਸ ਮੈਟਰਿਕਸ,covariance matrix
ਸਹਿਵਿਹਾਰ ਵਿਧੀ,covariance method
ਸਹਿਪ੍ਰਸਤੀ ਵਿਧੀ,covariance technique
ਕ੍ਰੈਮਰ ਦਾ ਕਾਨੂੰਨ,Cramer's rule
ਕ੍ਰੇਮਰ-ਰਾਓ ਅਸਮਾਨਤਾ,Cramer-Rao inequality
ਉਦੇਸ਼ ਫੰਕਸ਼ਨ,criterion function (=objective function)
ਨਾਜ਼ੁਕ ਕੋਣ,critical angle
ਨਾਜ਼ੁਕ ਬਿੰਦੂ,critical point
ਫੰਕਸ਼ਨ ਦਾ ਨਾਜ਼ੁਕ ਬਿੰਦੂ,critical point of function
ਨਾਜ਼ੁਕ ਮੁੱਲ,critical value
ਨਾਜ਼ੁਕ ਗਤੀ,critical velocity
ਉਲਟ ਸਬੰਧ ਫੰਕਸ਼ਨ,cross correlation function
"ਵੈਕਟਰ-ਉਤਪਾਦ, ਵੈਕਟਰ-ਉਤਪਾਦ",cross product
ਥੰਡਰਬੋਲਟ ਅਨੁਪਾਤ,cross ratio
ਅਨੁਪ੍ਰਸਥ ਕਾਟ,cross sectioning
ਕ੍ਰਿਪਟੋਗ੍ਰਾਫੀ,crypt
