Kannada,Assamese
ಅಕೌಸ್ಟಿಕ್ ಘಟಕ,ধ্বনি উপাদান
ಅಕೌಸ್ಟಿಕ್ ವಾಹಕತೆ,ধ্বনি পৰিবাহীতা
ಅಕೌಸ್ಟಿಕ್ ಡ್ಯಾಂಪಿಂಗ್,একাউষ্টিক ডেম্পিং
ಅಕೌಸ್ಟಿಕ್ ಪ್ರಸರಣ,ধ্বনিগত বিক্ষিপ্ততা
ಧ್ವನಿ ಹ್ಯಾಕರ್,শব্দ হেকাৰ
ಅಕೌಸ್ಟಿಕ್ ಶಕ್ತಿ*,ধ্বনি শক্তি*
ಅಕೌಸ್ಟಿಕ್ ಶಕ್ತಿ ಸಮೀಕರಣ,ধ্বনি শক্তি সমীকৰণ
ಅಕೌಸ್ಟಿಕ್ ಸಮೀಕರಣ,ধ্বনি সমীকৰণ
ಅಕೌಸ್ಟಿಕ್ ಮರುಸ್ಥಾಪನೆ,শব্দ পুনৰুদ্ধাৰ
ಕ್ಲಾಡ್ನಿ ಆಕಾರಗಳು,ক্লেডনি আকৃতি
ಅಕೌಸ್ಟಿಕ್ ಫಿಲ್ಟರ್,একাউষ্টিক ফিল্টাৰ
ಧ್ವನಿ ಜನರೇಟರ್,শব্দ উৎপাদক
ಅಕೌಸ್ಟಿಕ್ ಗ್ರ್ಯಾಟಿಂಗ್,একাউষ্টিক গ্ৰেটিং
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ*,একাউষ্টিক ইম্পিডেন্স*
ಅಕೌಸ್ಟಿಕ್ ಜಡತ್ವ,শব্দৰ জড়তা
ಅಕೌಸ್ಟಿಕ್ ತೀವ್ರತೆ,শব্দৰ তীব্ৰতা
ಅಕೌಸ್ಟಿಕ್ ಹಸ್ತಕ್ಷೇಪ ಮೀಟರ್,শব্দৰ হস্তক্ষেপ মিটাৰ
ಅಕೌಸ್ಟಿಕ್ ಹಸ್ತಕ್ಷೇಪ ಪತ್ತೆಕಾರಕ,একাউষ্টিক ইন্টাৰফেৰেন্স ডিটেক্টৰ
ಅಕೌಸ್ಟಿಕ್ ಲೆನ್ಸ್,একাউষ্টিক লেন্স
ಧ್ವನಿ ಸಾಲು,শব্দ ৰেখা
ಅಕೌಸ್ಟಿಕ್ ದ್ರವ್ಯರಾಶಿ,ধ্বনিযুক্ত ভৰ
ಅಕೌಸ್ಟಿಕ್ ವಸ್ತು,ধ্বনিগত পদাৰ্থ
ಅಕೌಸ್ಟಿಕ್ ಎಂದರೆ ಮುಕ್ತ ಮಾರ್ಗ,শব্দৰ অৰ্থ মুক্ত পথ
ಅಕೌಸ್ಟಿಕ್ ಮೋಡ್,একাউষ্টিক মোড
ಅಕೌಸ್ಟಿಕ್ ಶಬ್ದ,শব্দৰ শব্দ
ಅಕೌಸ್ಟಿಕ್ ಓಮ್*,ধ্বনিযুক্ত ওম*
"ಅಕೌಸ್ಟಿಕ್ ಪ್ಯಾನಲ್, ಅಕೌಸ್ಟಿಕ್ ಬೋರ್ಡ್","একাউষ্টিক পেনেল, একাউষ্টিক বৰ্ড"
ಅಕೌಸ್ಟಿಕ್ ಹಂತದ ಸ್ಥಿರ,ধ্বনি পৰ্যায় ধ্ৰুৱক
ಅಕೌಸ್ಟಿಕ್ ರಿಸೀವರ್,একাউষ্টিক ৰিচিভাৰ
ಅಕೌಸ್ಟಿಕ್ ಒತ್ತಡ,শব্দৰ চাপ
ಧ್ವನಿಯ ಸಮ್ಮಿತಿ ನಿಯಮ,শব্দৰ প্ৰতিসমতা নিয়ম
ಅಕೌಸ್ಟಿಕ್ ಪ್ರಸರಣ,শব্দ সংক্ৰমণ
ಅಕೌಸ್ಟಿಕ್ ಗುಣಲಕ್ಷಣಗಳು,ধ্বনিগত ধৰ্ম
ಅಕೌಸ್ಟಿಕ್ ಕ್ವಾಡ್ರುಪೋಲ್,ধ্বনিযুক্ত চতুৰ্ভুজ
ಅಕೌಸ್ಟಿಕ್ ವಿಕಿರಣ ಅಂಶ,ধ্বনি বিকিৰণ মৌল
ಅಕೌಸ್ಟಿಕ್ ವಿಕಿರಣ,ধ্বনি বিকিৰণ
ಧ್ವನಿ ನಿರೋಧಕ,শব্দ নিবাৰণ
ಅಕೌಸ್ಟಿಕ್ ರೇಡಿಯೊಮೀಟರ್,একাউষ্টিক ৰেডিঅ&#39;মিটাৰ
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ,ধ্বনিগত প্ৰতিক্ৰিয়া
ಅಕೌಸ್ಟಿಕ್ ರೆಸಿಪ್ರೊಸಿಟಿ ಪ್ರಮೇಯ,ধ্বনিগত পাৰস্পৰিকতা উপপাদ্য
ಅಕೌಸ್ಟಿಕ್ ಕಡಿತದ ಅಂಶ,শব্দ হ্ৰাস কাৰক
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಫಲನ ಗುಣಾಂಕ,ধ্বনি প্ৰতিফলন সহগ
ಅಕೌಸ್ಟಿಕ್ ವಕ್ರೀಭವನ,ধ্বনি বিবৰ্তন
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ,শব্দ প্ৰতিৰোধ ক্ষমতা
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ,ধ্বনিগত প্ৰতিক্ৰিয়া
ಅಕೌಸ್ಟಿಕ್ ಸ್ಕ್ಯಾಟರಿಂಗ್,ধ্বনিগত বিক্ষিপ্ততা
ಶ್ರವಣ ಬಿಂದು,শুনা বিন্দু
ಅಕೌಸ್ಟಿಕ್ ಬಿಗಿತ,শব্দৰ কঠিনতা
ಅಕೌಸ್ಟಿಕ್ ವ್ಯವಸ್ಥೆ,শব্দ ব্যৱস্থা
ಅಕೌಸ್ಟಿಕ್ ಥರ್ಮಾಮೀಟರ್,একাউষ্টিক থাৰ্মোমিটাৰ
ಅಕೌಸ್ಟಿಕ್ ವೇಗ,শব্দৰ বেগ
ಧ್ವನಿ ತರಂಗ,শব্দ তৰংগ
ಅಕೌಸ್ಟಿಕ್,একাউষ্টিক
ಧ್ವನಿ ಹೀರಿಕೊಳ್ಳುವ ಗುಣಾಂಕ,শব্দ শোষণ সহগ
ಧ್ವನಿ ಹೀರಿಕೊಳ್ಳುವ ಘಟಕ,শব্দ শোষণ উপাদান
ಅಕೌಸ್ಟಿಕ್ ಸರ್ಕ್ಯೂಟ್,একাউষ্টিক বৰ্তনী
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ,ধ্বনিগত প্ৰতিক্ৰিয়া
ಅಕೌಸ್ಟಿಕ್ ವಿಳಂಬ ರೇಖೆ,শব্দ বিলম্ব ৰেখা
ಅಕೌಸ್ಟಿಕ್ ಅಸ್ಪಷ್ಟತೆ,ধ্বনিগত বিকৃতি
ಅಕೌಸ್ಟಿಕ್ ಅಕೌಸ್ಟಿಕ್ಸ್,একাউষ্টিক একাউষ্টিক
ಅಕೌಸ್ಟಿಕ್ ಫಿಲ್ಟರ್,একাউষ্টিক ফিল্টাৰ
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ*,একাউষ্টিক ইম্পিডেন্স*
ಫೋನೋಗ್ರಾಫ್,ফ&#39;ন&#39;গ্ৰাফ
ಅಕೌಸ್ಟಿಕ್ ಓಮ್*,ধ্বনিযুক্ত ওম*
ಅಕೌಸ್ಟಿಕ್ ಸ್ಥಿರ,ধ্বনি ধ্ৰুৱক
ಅಕೌಸ್ಟಿಕ್ ಫೋನಾನ್,একাউষ্টিক ফ&#39;নন
ಅಕೌಸ್ಟಿಕ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಸ್ಥಿರ,ধ্বনি সংবহন ধ্ৰুৱক
ಧ್ವನಿ ಪರಿವರ್ತನೆ ಗುಣಾಂಕ,শব্দ পৰিৱৰ্তন সহগ
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ,শব্দ প্ৰতিৰোধ ক্ষমতা
ಅಕೌಸ್ಟಿಕ್ ಬಿಗಿತ,শব্দৰ কঠিনতা
ಧ್ವನಿ ಘಟಕ,শব্দ একক
ಧ್ವನಿ ನಿರೋಧಕ,শব্দ নিবাৰণ
ಅಕೌಸ್ಟಿಕ್ ಸೈಡ್ ಲೈನ್,একাউষ্টিক চাইড লাইন
"ಅಕೌಸ್ಟಿಕ್ಸ್, ಅಕೌಸ್ಟಿಕ್ಸ್","শব্দবিজ্ঞান, ধ্বনিবিজ্ঞান"
ಧ್ವನಿ ಮೀಟರ್,শব্দ মিটাৰ
ಧ್ವನಿ ಒತ್ತಡ,শব্দৰ চাপ
ಸ್ವಾಧೀನ ರೇಡಾರ್,অধিগ্ৰহণ ৰাডাৰ
ದ್ಯುತಿಸಂಶ್ಲೇಷಕ ವಿಕಿರಣ,সালোক সংশ্লেষণ বিকিৰণ
ಆಕ್ಟಿನಿಯಮ್ ಹೊರಸೂಸುವಿಕೆ,এক্টিনিয়াম নিৰ্গমন
ಆಕ್ಟಿನೊ-ಯುರೇನಿಯಂ,এক্টিনো-ইউৰেনিয়াম
ಆಕ್ಟಿನೊ-ಯುರೇನಿಯಂ ಸರಣಿ,এক্টিনো-ইউৰেনিয়াম শৃংখলা
ರೇಡಿಯೊಎಲೆಕ್ಟ್ರಿಕ್,ৰেডিঅ&#39;ইলেক্ট্ৰিক
"ಆಕ್ಟಿನೋಮೀಟರ್, ಫೋಟೋಮೈಕ್ರೋಮೀಟರ್","এক্টিনোমিটাৰ, ফটোমাইক্ৰ&#39;মিটাৰ"
"ಕ್ರಿಯೆ, ಕಾರ್ಯ","কাৰ্য্য, কাৰ্য্য"
ಕ್ರಿಯೆ ಮತ್ತು ಪ್ರತಿಕ್ರಿಯೆ,ক্ৰিয়া আৰু প্ৰতিক্ৰিয়া
ಕ್ರಮ ಸ್ಥಿರ,ক্ৰিয়া ধ্ৰুৱক
ಪ್ರಭಾವದ ಗೋಳ,প্ৰভাৱৰ ক্ষেত্ৰ
"ಸಕ್ರಿಯಗೊಳಿಸಲಾಗಿದೆ, ಸಕ್ರಿಯಗೊಳಿಸಲಾಗಿದೆ","সক্ৰিয় কৰা হৈছে, সক্ৰিয় কৰা হৈছে"
ಸಕ್ರಿಯ ಪ್ರಸರಣ,সক্ৰিয় প্ৰসাৰণ
"ಸಕ್ರಿಯ ಫೈಬರ್, ಸಕ್ರಿಯ ಫೈಬರ್","সক্ৰিয় কৰা ফাইবাৰ, সক্ৰিয় কৰা ফাইবাৰ"
ಸಕ್ರಿಯಗೊಳಿಸುವ ಪರಿಣಾಮ,সক্ৰিয়কৰণ প্ৰভাৱ
ಸಕ್ರಿಯಗೊಳಿಸುವ ಪರಿಣಾಮ,সক্ৰিয়কৰণ প্ৰভাৱ
ಸಕ್ರಿಯಗೊಳಿಸುವ ವಿಶ್ಲೇಷಣೆ,সক্ৰিয়কৰণ বিশ্লেষণ
ಚಟುವಟಿಕೆ ಕೇಂದ್ರ,কাৰ্য্যকলাপ কেন্দ্ৰ
ಸಕ್ರಿಯಗೊಳಿಸುವ ಪರೀಕ್ಷಕ,সক্ৰিয়কৰণ পৰীক্ষক
ಸಕ್ರಿಯಗೊಳಿಸುವ ಶಕ್ತಿ,সক্ৰিয়কৰণ শক্তি
ಸಕ್ರಿಯಗೊಳಿಸುವ ಎಂಟ್ರೊಪಿ,সক্ৰিয়কৰণ এণ্ট্ৰপি
ಸಕ್ರಿಯಗೊಳಿಸುವಿಕೆ ಓವರ್ವೋಲ್ಟೇಜ್,সক্ৰিয়কৰণ অতিভোল্টেজ
ಸಕ್ರಿಯಗೊಳಿಸುವ ದರ,সক্ৰিয়কৰণৰ হাৰ
"ಆಕ್ಟಿವೇಟರ್, ಆಕ್ಟಿವೇಟರ್","সক্ৰিয়কৰ্তা, সক্ৰিয়কৰ্তা"
ಆಕ್ಟಿವೇಟರ್ ಪರಮಾಣು,সক্ৰিয়কৰ্তা পৰমাণু
ವೇಗವರ್ಧಕ,ত্বৰণকাৰী
ಸಕ್ರಿಯ ಹೀರಿಕೊಳ್ಳುವಿಕೆ,সক্ৰিয় শোষণ
ಸಕ್ರಿಯ ವೈಮಾನಿಕ,সক্ৰিয় আকাশী
ವಿಕಿರಣ ಅಪಾಯದ ವಲಯ,বিকিৰণৰ বিপদজনক অঞ্চল
ಸಕ್ರಿಯ ಸಾಧನ,সক্ৰিয় ডিভাইচ
ಸಕ್ರಿಯ ಗುರಿ,সক্ৰিয় লক্ষ্য নিৰ্ধাৰণ
ಸಕ್ರಿಯ ಹೈಡ್ರೋಜನ್*,সক্ৰিয় হাইড্ৰজেন*
ಸಕ್ರಿಯ ಜಾಲರಿ,সক্ৰিয় জাল
ಸಕ್ರಿಯ ಲೈನ್ ಸಕ್ರಿಯ ಲೈನ್,সক্ৰিয় ৰেখা সক্ৰিয় ৰেখা
ಸಕ್ರಿಯ ಲೂಪ್,সক্ৰিয় লুপ
ಸಕ್ರಿಯ ಕೋಡ್*,সক্ৰিয় ক&#39;ড*
ಸಕ್ರಿಯ ಪದಾರ್ಥಗಳು,সক্ৰিয় উপাদান
ಸಕ್ರಿಯ ಅಣು,সক্ৰিয় অণু
ಸಕ್ರಿಯ ಜಾಲರಿ,সক্ৰিয় জাল
ಸಕ್ರಿಯ ಮರುಹೀರಿಕೆ,সক্ৰিয় পুনৰ শোষণ
ಸಕ್ರಿಯ ಪ್ರದೇಶ,সক্ৰিয় অঞ্চল
ಸಕ್ರಿಯ ನಿಯಂತ್ರಣ,সক্ৰিয় নিয়ন্ত্ৰণ
ಸಕ್ರಿಯ ಉಪಗ್ರಹ,সক্ৰিয় উপগ্ৰহ
ಸಕ್ರಿಯ ವಿದಳನ ಸೌರ ಜ್ವಾಲೆ,সক্ৰিয় বিভাজনশীল সৌৰ শিখা
ಸಕ್ರಿಯ ಸೂಕ್ಷ್ಮ ಪೋಷಕಾಂಶಗಳು,সক্ৰিয় অণুপুষ্টিকৰ উপাদান
ಸಕ್ರಿಯ ಟ್ರ್ಯಾಕಿಂಗ್ ವ್ಯವಸ್ಥೆ,সক্ৰিয় অনুসৰণ ব্যৱস্থা
ಸಕ್ರಿಯ ಸಂಜ್ಞಾಪರಿವರ್ತಕ,সক্ৰিয় ট্ৰেন্সডুচাৰ
ಸಕ್ರಿಯ ಸೇವನೆ,সক্ৰিয় গ্ৰহণ
ಚಟುವಟಿಕೆ ಗುಣಾಂಕ*,কাৰ্য্যকলাপ সহগ*
ಚಟುವಟಿಕೆ ಸೂಚ್ಯಂಕ,কাৰ্য্যকলাপ সূচকাংক
ಚಟುವಟಿಕೆಯ ಅನುಪಾತ,কাৰ্য্যকলাপৰ অনুপাত
ಚಟುವಟಿಕೆ ವೆಕ್ಟರ್,কাৰ্য্যকলাপ ভেক্টৰ
ನಿಜವಾದ ಮಾನಿಟರ್,প্ৰকৃত মনিটৰ
ನಿಜವಾದ ಒತ್ತಡ,প্ৰকৃত মানসিক চাপ
ಹುರಿದುಂಬಿಸು,ট্ৰিগাৰ কৰা
ಹುಟ್ಟುಗಾರ,উৎপত্তিকাৰী
ಹುಟ್ಟುಗಾರ,উৎপত্তিকাৰী
ಅಕ್ಯುಟಿಯೋಮೀಟರ್,acuityometer
ಶ್ರವಣ ತೀಕ್ಷ್ಣತೆ,শ্ৰৱণ ক্ষমতা
ಫೋಟೋ ತೀಕ್ಷ್ಣತೆಯ ಮೌಲ್ಯ,ফটো তীক্ষ্ণতা মূল্য
ತೀವ್ರ ಕೋನ,তীব্ৰ কোণ
ಗುಸುಗುಸು,ফুচফুচাই কোৱা
ತೀವ್ರ ತ್ರಿಕೋನ,তীব্ৰ ত্ৰিভুজ
ಅಸೈಕ್ಲಿಕ್,অচক্ৰীয়
ಆಪ್ಟಿಮೈಸೇಶನ್ ಅಪ್ಲಿಕೇಶನ್,অনুকূলন প্ৰয়োগ
ಆಪ್ಟಿಮೈಸ್ಡ್ ಸ್ಥಿತಿ,অনুকূলিত অৱস্থা
ಹೊಂದಾಣಿಕೆಯ ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ,অভিযোজিত নিয়ন্ত্ৰণ ব্যৱস্থা
ಅಡಾಪ್ಟೋಮೀಟರ್,এডাপ্টোমিটাৰ
ಅಡ್ಕಾಕ್ ಆಂಟೆನಾ,এডকক এন্টেনা
ಒಟ್ಟುಗೂಡಿಸಲು,সামৰণিত
ಸಂಕಲನ ಸಮಯ,সংকলনৰ সময়
ಸಂಕಲನ-ವ್ಯವಕಲನ ಸಮಯ,সংকলন-বিয়োগ সময়
ಸೇರಿಸುವವನು,adder
"ಮೊತ್ತ, ಸಂಕಲನ, ಸಂಕಲನ (ed.), ಸಂಯೋಜಕ (v.)","যোগফল, যোগ, যোগফল (ed.), যোগ (v.)"
ಸೇರ್ಪಡೆ ಸ್ಥಿರ,যোগ ধ্ৰুৱক
ವೇಗವರ್ಧನೆ-ಮೊತ್ತ ನಿಯಮ,ত্বৰণ-যোগফল নিয়ম
ದೂರ-ಮೊತ್ತದ ನಿಯಮ,দূৰত্ব-যোগফল নিয়ম
ವೇಗ-ಮೊತ್ತ ನಿಯಮ,বেগ-যোগফল নিয়ম
ವಾಹಕಗಳ ಮೊತ್ತ,ভেক্টৰৰ যোগফল
ಸಂಗ್ರಹಣೆಯ ಪ್ರತಿಕ್ರಿಯೆ,সংগ্ৰহ বিক্ৰিয়া
ಹೆಚ್ಚುವರಿ ಮಹಡಿ,অতিৰিক্ত মজিয়া
"ಸಂಯೋಜಕ ಸ್ವರ, ಹೆಚ್ಚುವರಿ ಸ್ವರ (ಸ್ವರ)","সংযোগী সুৰ, অতিৰিক্ত সুৰ (স্বৰ)"
"ಸಂಯೋಜಕ, ಸಂಯೋಜಕ","যোগকৰণ, যোগকৰণ"
ಸಂಯೋಜಕ ವ್ಯವಸ್ಥೆ,যোগকৰণ ব্যৱস্থা
ಸಂಯೋಜಿತ ಪಾತ್ರಗಳು,সংমিশ্ৰিত আখৰ
ಒಟ್ಟು ಅಕ್ಷರ ಪ್ರಕ್ರಿಯೆ,সৰ্বমুঠ আখৰ প্ৰক্ৰিয়া
ಸಂಯೋಜಕ ಪೂರಕ ಬಣ್ಣ,যোগকৰণৰ পৰিপূৰক ৰং
ಸಂಯೋಜಕ ಸ್ಥಿರ,যোগকৰণ ধ্ৰুৱক
ಸಂಯೋಜಕ ಎಳೆತ,যোগকৰণ ট্ৰেকচন
ಸಂಯೋಜಕ ಪರಿಣಾಮ,যোগকৰণ প্ৰভাৱ
ಸಂಯೋಜಕ ಅಂಶ,যোগকৰণ কাৰক
ಸಂಯೋಜಕ ಕಾರ್ಯ,যোগকৰণ কাৰ্য্য
ಸಂಯೋಜಕ ಮಿಶ್ರಣ,যোগকৰণৰ মিশ্ৰণ
ಸಂಯೋಜಕ ಮೂಲ,যোগকৰণৰ মূল
ಸಂಯೋಜಕ ಪ್ರಕ್ರಿಯೆ,যোগকৰণ প্ৰক্ৰিয়া
ಸೇರಿಸುವಿಕೆ,যোগযোগ্যতা
ಸಂಯೋಜಕ ಕ್ವಾಂಟಮ್ ಸಂಖ್ಯೆ,যোগকৰণ কোৱাণ্টাম সংখ্যা
ಸಂಗ್ರಹಣೆಯ ಪ್ರತಿಕ್ರಿಯೆ,সংগ্ৰহ বিক্ৰিয়া
ಸೇರಿಸುವಿಕೆ,যোগযোগ্যতা
ಅಡಿಟ್ರಾನ್,aditron
ತಿಳಿಯಿರಿ*,ঠিকনা*
ವಿಳಾಸ ಲೆಕ್ಕಾಚಾರ,ঠিকনা গণনা
ವಿಳಾಸ,ঠিকনা
ವಿಳಾಸ ಗೂಢಲಿಪೀಕರಣ,ঠিকনা এনক্ৰিপচন
ವಿಳಾಸ ಅಭಿವ್ಯಕ್ತಿ,ঠিকনা প্ৰকাশ
ವಿಳಾಸ ಸಾಮರ್ಥ್ಯ,ঠিকনাযোগ্যতা
ವಿಳಾಸ ಪಟ್ಟಿ,ঠিকনা বাৰ
ವಿಳಾಸ ಬೆಳಕು,ঠিকনা পোহৰ
ವಿಳಾಸ ಬದಲಾವಣೆ,ঠিকনা সলনি কৰা
ಪತಾಂಶ,পতনশ
ವಿಳಾಸ ರಿಜಿಸ್ಟರ್,ঠিকনা পঞ্জীয়ন
ವಿಳಾಸ ಆಯ್ಕೆ ಸ್ವಿಚ್,ঠিকনা নিৰ্বাচন চুইচ
ವಿಳಾಸ ವಿಂಗಡಣೆ ಕೋಷ್ಟಕ,ঠিকনা সজাই পৰাই তোলা টেবুল
ಉದ್ದೇಶಿಸಿ,সম্বোধন কৰা
ಅಡ್ರೆಸೊಗ್ರಾಫ್,এড্রেছ&#39;গ্ৰাফ
ವಿಳಾಸ ವ್ಯವಸ್ಥೆ,ঠিকনা ব্যৱস্থাপ্ৰণালী
ಅಂಟಿಕೊಳ್ಳುವಿಕೆ,আঠাযুক্ততা
ಅಂಟಿಕೊಳ್ಳುವಿಕೆಯ ಒತ್ತಡ,আঠাযুক্ত চাপ
ಅಂಟಿಕೊಳ್ಳುವ ಶಕ್ತಿ,আঠাযুক্ত শক্তি
ಅಂಟಿಕೊಳ್ಳುವ ತಡೆಗಟ್ಟುವಿಕೆ,আঠাযুক্ত ব্লক কৰা
ಅಡಿಯಾಬಟ್,আদিয়াবাট
ಅಡಿಯಾಬಾಟಿಕ್,adiabatic
ಅಡಿಯಾಬಾಟಿಕ್ ವೇಗವರ್ಧನೆ,এডিয়াবেটিক ত্বৰণ
ಅಡಿಯಾಬಾಟಿಕ್ ಅಂದಾಜು,এডিয়াবেটিক আনুমানিককৰণ
ಅಡಿಯಾಬಾಟಿಕ್ ಪರಿಮಾಣ ಗುಣಾಂಕ,এডিয়াবেটিক আয়তন সহগ
ಅಡಿಯಾಬಾಟಿಕ್ ಥರ್ಮಾಮೀಟರ್,এডিয়াবেটিক থাৰ্মোমিটাৰ
ಅಡಿಯಾಬಾಟಿಕ್ ಬದಲಾವಣೆ,এডিয়াবেটিক পৰিৱৰ্তন
"ಅಡಿಯಾಬಾಟಿಕ್ ಚಾರ್ಟ್, ಅಡಿಯಾಬಾಟಿಕ್ ಚಾರ್ಟ್","এডিয়াবেটিক চাৰ্ট, এডিয়াবেটিক চাৰ্ট"
ಅಡಿಯಾಬಾಟಿಕ್ ಸಂಕುಚಿತತೆ,এডিয়াবেটিক সংকোচন ক্ষমতা
ಅಡಿಯಾಬಾಟಿಕ್ ಕಂಪ್ರೆಷನ್,এডিয়াবেটিক কম্প্ৰেছন
ಅಡಿಯಾಬಾಟಿಕ್ ಗರ್ಭನಿರೋಧಕ,এডিয়াবেটিক গৰ্ভনিৰোধক
ಅಡಿಯಾಬಾಟಿಕ್ ಕೂಲಿಂಗ್ ಮಿತಿ,এডিয়াবেটিক শীতল সীমা
ಅಡಿಯಾಬಾಟಿಕ್ ಕರ್ವ್,এডিয়াবেটিক বক্ৰ
ಅಡಿಯಾಬಾಟಿಕ್ ಅಸ್ಪಷ್ಟತೆ,এডিয়াবেটিক বিকৃতি
ಅಡಿಯಾಬಾಟಿಕ್ ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್,এডিয়াবেটিক বিচুম্বকীয়কৰণ
ಅಡಿಯಾಬಾಟಿಕ್ ರೆಸಲ್ಯೂಶನ್,এডিয়াবেটিক ৰিজ&#39;লিউচন
ಅಡಿಯಾಬಾಟಿಕ್ ಸ್ಥಳಾಂತರ,এডিয়াবেটিক বিচ্যুতি
ಅಡಿಯಾಬಾಟಿಕ್ ಪರಿಣಾಮ,এডিয়াবেটিক ইফেক্ট
ಅಡಿಯಾಬಾಟಿಕ್ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,এডিয়াবেটিক ইলাষ্টিকতা
ಅಡಿಯಾಬಾಟಿಕ್ ದೀರ್ಘವೃತ್ತ,এডিয়াবেটিক এলিপছয়ড
