Gujarati,Telugu
તૂટી પડતાં વોલ્ટેજ,వోల్టేజ్ను విచ్ఛిన్నం చేయండి
પુલ તત્વ,వంతెన మూలకం
પુલ સુધારક,బ్రిడ్జ్ రెక్టిఫైయర్
બ્રિજ્ડ ‘ટી’ એટેન્યુએટર,వంతెన ‘టి’ అటెన్యూయేటర్
પુષ્કળ માળખું,వంతెన నిర్మాణం
શરાબ,బ్రిడ్జింగ్
બ્રિજિંગ એમ્પ્લીફાયર,బ్రిడ్జింగ్ యాంప్లిఫైయర్
પુલ,వంతెన నష్టం
ઘાટા,ప్రకాశం
ઉદ્ધતાઈ નિયંત્રણ,ప్రకాశం నియంత్రణ
બરડ,పెళుసు
બરડ પદાર્થ,పెళుసైన పదార్ధం
બ્રોડબેન્ડ,బ్రాడ్‌బ్యాండ్
બ્રોન્ડબેન્ડ એમ્પ્લીફાયર,బ్రాడ్‌బ్యాండ్ యాంప్లిఫైయర్
બ્રોડબેન્ડ આઈએસડીએન,బ్రాడ్‌బ్యాండ్ ISDN
વ્યાપક પદ્ધતિ,బ్రాడ్‌బ్యాండ్ వ్యవస్థ
પ્રસારણ અને સંદેશાવ્યવહાર તકનીક,ప్రసార మరియు కమ్యూనికేషన్ టెక్నాలజీ
પ્રસારણ કવર,ప్రసార కవరేజ్
પ્રસારણ પ્રાપ્તકર્તા,ప్రసార రిసీవర్
બ્રોડકાસ્ટ સેવા આયોજન,ప్రసార సేవా ప్రణాళిక
પ્રસારણ ટ્રાન્સમીટર,ప్రసార ట్రాన్స్మిటర్
પ્રસારણકર્તા,బ్రాడ్‌కాస్టర్
પ્રસારણ,ప్రసారం
પ્રસારણ મથક,బ్రాడ్కాస్టింగ్ స్టేషన్
તૂટેલું,విరిగింది
બ્રાઉઝર,బ్రౌజర్
બ્રાઉઝિંગ,బ్రౌజింగ్
બબલ,బుడగ
બફર,బఫర్
બફર એમ્પ્લીફાયર,బఫర్ యాంప్లిఫైయర్
બફર ટ્યુબ,బఫర్ ట్యూబ్
કણ,బగ్
એન્ટેના,అంతర్నిర్మిత యాంటెన్నా
બર્નર,బర్నర్
સળગતું,బర్నింగ్
વિસ્ફોટ ભૂલ,పేలుడు లోపం
વિસ્ફોટની પલ્સ,పేలుడు చొప్పించే పల్స్
વિસ્ફોટનો તબક્કો,పేలుడు దశ
બસ,బస్సు
ધંધાકીય બુદ્ધિ,వ్యాపార నైపుణ్యం
બઝર,బజర్
બાયપાસ,పాస్ ద్వారా
પસાર કરીને,ఉత్తీర్ణత ద్వారా
બાયપાસ કન્ડેન્સર,బైపాస్ కండెన్సర్
કણ,సి
સી+પ્રોગ્રામિંગ ભાષા,సి+ప్రోగ్రామింగ్ భాష
મંત્રીમંડળ,క్యాబినెట్
કેબલ,కేబుల్
કેબલ કંપન,కేబుల్ సమ్మేళనం
કેબલ એકરૂપતા,కేబుల్ ఈక్వలైజేషన్
કેબલનું નુકસાન,కేబుల్ నష్టం
કળશ,కాష్
ઠીંગણું,కాషింగ్
તંગ,కాడ్మియం సెల్
ગણતરીનું યંત્ર,మెషీన్ లెక్కిస్తోంది
ગણતરી,లెక్కింపు
ગણક,కాలిక్యులేటర్
માધ્યમ્ચર કરવું,క్రమాంకనం
ખલાસી,కాలిపర్స్
કેલરીમીટર,కేలరీమీటర్
પડકાર,క్యామ్‌కార్డర్
કેમેરા,కెమెరా
કેમેરાની ગોઠવણી,కెమెరా అమరిక
ક cameraમેરા છિદ્ર,కెమెరా ఎపర్చరు
કેમેરામાં કવરેજ,కెమెరా కవరేజ్
કેમેરાની રેખા,కెమెరా లైనప్
કેમેરાની નળી,కెమెరా ట్యూబ్
છત્ર,పందిరి
ક્ષમતા,సామర్ధ్యం
અપશબ્દ,కెపాసిటెన్స్
અપરિપક્વ ભાર,కెపాసిటివ్ లోడ్
અપશુકનિયાળ પ્રતિક્રિયા,కెపాసిటివ్ రియాక్టెన్స్
બંદૂક,కెపాసిటర్
કેપેસિટર ઇનપુટ ફિલ્ટર,కెపాసిటర్ ఇన్పుట్ ఫిల్టర్
શક્તિ,సామర్థ్యం
ક capંગલ,క్యాప్సూల్
ટોપી,శీర్షిక
કબજે અસર,సంగ్రహ ప్రభావం
પ cardપન,కార్డు
હ્રદયરોઇડ,కార్డియోయిడ్
કાર્ડિયોઇડ માઇક્રોફોન,కార్డియోయిడ్ మైక్రోఫోన్
માલવાહક,క్యారియర్
વાહક આવર્તન,క్యారియర్ ఫ్రీక్వెన్సీ
વાહક આવર્તન પાળી,క్యారియర్ ఫ్రీక్వెన్సీ షిఫ్ట్
વાહક,క్యారియర్ శక్తి
વાહક,క్యారియర్ సెన్స్ సిగ్నల్
સંવેદનશીલતા,క్యారియర్ సున్నితత్వం
એકલતા,క్యారియర్ విభజన
પાળી,క్యారియర్ షిఫ్ట్
અંતર,క్యారియర్ స్పేసింగ్
વાહક -દમન,క్యారియర్ అణచివేత
વાહક,క్యారియర్ వేవ్
કારતૂસ,గుళిక
કોતરણી,చెక్కడం
કાસ્કીડ,క్యాస్కేడ్
કાસ્કેડ સર્કિટ,క్యాస్కేడ్ సర్క్యూట్
કેસેટ,క్యాసెట్
લોખંડ,తారాగణం ఇనుము
કિલ્લો,కాస్టింగ్
સૂચિ,జాబితా
આપત્તિજનક દખલ,విపత్తు జోక్యం
Cathપજ,కాథోడ్
ક od થોડ અનુયાયી,కాథోడ్ అనుచరుడు
કેટોડ રેઝિસ્ટર,కాథోడ్ రెసిస్టర్
કોષો,సెల్‌ఫోన్
સેલ્યુલર,సెల్యులార్
કેન્દ્રીય નિયંત્રણ,కేంద్ర నియంత్రణ
કેન્દ્રીય આવર્તન,కేంద్ర పౌన frequency పున్యం
કેન્દ્રીય પ્રક્રિયા એકમ,సెంట్రల్ ప్రాసెసింగ్ యూనిట్
કેન્દ્રીયકૃત ડેટાબેઝ,కేంద్రీకృత డేటాబేస్
કેન્દ્રીયકૃત પદ્ધતિ,కేంద్రీకృత వ్యవస్థ
કોઇ,సిరామిక్
ચેમ્બર,గది
ફેરફાર -સ્વીચ,చేంజ్ఓవర్ స్విచ్
માર્ગ,ఛానెల్
ચેનલ એન્કોડર,ఛానెల్ ఎన్కోడర్
ચેનલનું વિભાજન,ఛానెల్ విభజన
ચેનલ અંતર,ఛానెల్ అంతరం
ચેનલ ફેરબદલ,ఛానెల్ స్విచింగ్
લાક્ષણિક અવલંબન,లక్షణ ఇంపెడెన్స్
લાક્ષણિકતાઓ,లక్షణాలు
હવાલા,ఛార్జ్ క్యారియర్
ખર્ચની ઘનતા,ఛార్జ్ సాంద్రత
ચધિયન,ఛార్జ్ చేయబడింది
ચંચળ,ఛార్జర్
ચાર્જિંગ વોલ્ટેજ,ఛార్జింగ్ వోల్టేజ్
ચાર્ટ,చార్ట్
ચેસિસ,చాసిన్
ગપસપ,చాట్
ક chંગું,చిప్
કોઇ,చౌక్ కాయిల్
ઇનપુટ,చౌక్ ఇన్పుట్
ચોકી,ఛాపర్ యాంప్లిఫైయర్
ક્રોમા,క్రోమా
ક્રોમા નમૂનાની રચના,క్రోమా నమూనా నిర్మాణం
