Marathi,Odiya
"1. जन्म आणि मृत्यू मॉडेल, 2. जन्म मृत्यू मॉडेल","1. ଜନ୍ମ ଏବଂ ମୃତ୍ୟୁ ମଡେଲ୍, ୨। ଜନ୍ମ ମୃତ୍ୟୁ ମଡେଲ |"
जन्म मृत्यू प्रक्रिया,ଜନ୍ମ ମୃତ୍ୟୁ ପ୍ରକ୍ରିୟା |
"1. ड्यूक, 2. बिट","1. ଡୁକ୍, ୨ ବିଟ୍"
थोडा दोष,ବିଟ୍ ଦୋଷ |
बिट नकाशा,ବିଟ୍ ମାନଚିତ୍ର
"1. बिट, 2. नकाशा, 3. पिक्सेल (BMP)","1. ବିଟ୍, 2 ମାନଚିତ୍ର, 3 ପିକ୍ସେଲ (BMP)"
"1. बिट मॅट्रिक्स, 2. बिट टेबल","1. ବିଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ, 2 ବିଟ୍ ଟେବୁଲ୍ |"
बिट नमुना,ବିଟ୍ ପ୍ୟାଟର୍ |
बिट स्थिती,ବିଟ୍ ସ୍ଥିତି |
"1. बिट रेट, 2. बिट दर","1. ବିଟ୍ ହାର, ୨ ବିଟ୍ ହାର"
डोळ्यावर पट्टी चाचणी,ଦୃଷ୍ଟିହୀନ ପରୀକ୍ଷା |
चमकणे,ଶିମର୍
ब्लॉक,ବ୍ଲକ
"1. ब्लॉक कॅशे, 2. ब्लॉक कॅशे / भाग मेमरी","1. କ୍ୟାଚ୍ ଅବରୋଧ କରନ୍ତୁ, 2. କ୍ୟାଚ୍ / ଖଣ୍ଡ ମେମୋରୀକୁ ଅବରୋଧ କରନ୍ତୁ |"
ब्लॉक चौकशी,ଅନୁସନ୍ଧାନକୁ ଅବରୋଧ କରନ୍ତୁ |
खंड प्रत,ଭଲ୍ୟୁମ୍ କପି
ब्लॉक आकृती,ବ୍ଲକ ଚିତ୍ର
"1. ब्लॉक केलेले नेटवर्क, 2. ब्लॉक केलेले नेटवर्क","1. ଅବରୋଧିତ ନେଟୱାର୍କ, 2. ଅବରୋଧିତ ନେଟୱାର୍କ |"
बोर्ड,ବୋର୍ଡ |
पृष्ठ मेमरी,ପୃଷ୍ଠା ସ୍ମୃତି
बुलियन बीजगणित,ବୁଲିଅନ୍ ବୀଜ ବିବେଚନା |
बुलियन संबंध,ବୁଲିଅନ୍ ସମ୍ପର୍କ |
बूट विभाजन,ବୁଟ ବିଭାଜନ
बूट strapping,ବୁଟ ଷ୍ଟ୍ରାପିଂ
1.बूटस्ट्रॅप लोडर,1. ବୁଟଷ୍ଟ୍ରାପ୍ ଲୋଡର୍ |
"1.ब्रिज, 2.ब्रिज","1. ବ୍ରିଜ୍, 2. ବ୍ରିଜ୍"
ब्रॉडबँड नेटवर्क,ବ୍ରଡବ୍ୟାଣ୍ଡ ନେଟୱାର୍କ |
प्रसारण,ପ୍ରସାରଣ
रेडिओ प्रसारित करा,ରେଡିଓ ପ୍ରସାରଣ |
(नेट) भिन्नता,(ନେଟ୍) ଭିନ୍ନତା |
(net) vicar,(ନେଟ୍) ଭିକାର୍ |
बी-ट्रू,ବି-ଟ୍ରୁ |
"1.बबल मेमरी, 2.बबल मेमरी","1. ବବୁଲ୍ ମେମୋରୀ, 2. ବବୁଲ୍ ମେମୋରୀ |"
बबल क्रमवारी,ବବୁଲ୍ ସର୍ଟ୍ |
"१ बादली, २ बादली","1. ବକେଟ୍, 2. ବକେଟ୍"
"1.बंधुत्व व्यवस्था, 2.मोठी व्यवस्था","1. ଭ୍ରାତୃତ୍ୱ ବ୍ୟବସ୍ଥା, 2. ବିଗ୍ ସିଷ୍ଟମ୍ |"
प्रभावी बजेट नियंत्रण,ପ୍ରଭାବଶାଳୀ ବଜେଟ୍ ନିୟନ୍ତ୍ରଣ |
बफर,ବଫର୍
उणीव,ଅଭାବ
पुरेसा,ଯଥେଷ୍ଟ
"1. अष्ट व्यंक, 2. बिट (आठ बिट)","1. ଅଷ୍ଟା ଭିଆଙ୍କ, ୨ ବିଟ୍ (ଆଠ ବିଟ୍)"
बाइट कोड,ବାଇଟ୍ କୋଡ୍ |
सी (संगणक भाषा),C (କମ୍ପ୍ୟୁଟର ଭାଷା)
"१.सी प्लस प्लस, २.सी++ (संगणक भाषा)","1.C ପ୍ଲସ୍ ପ୍ଲସ୍, 2.C ++ (କମ୍ପ୍ୟୁଟର ଭାଷା)"
"1.रोख, 2. जलद","1. କ୍ୟାଶ୍, 2 ଦ୍ରୁତ, 3. ଜଳଖିଆ |"
"1.कॅशे बफर, 2.मेमरी बफर","1. କ୍ୟାଚ୍ ବଫର୍, 2. ମେମୋରୀ ବଫର୍ |"
"1.कॅशे मेमरी, 2.कॅशे मेमरी, 3.फास्ट मेमरी","1. କ୍ୟାଚ୍ ମେମୋରୀ, 2. କ୍ୟାଚ୍ ମେମୋରୀ, 3.ଫାଷ୍ଟ ମେମୋରୀ |"
गणना,ଗଣନା
"1.कॅल्क्युलेटर, 2.कॅल्क्युलेटर","1. କାଲକୁଲେଟର, 2. କାଲକୁଲେଟର"
"1.कॅल्क्युलेटर चिप,2. कॅल्क्युलेटर चिप","1. କାଲକୁଲେଟର ଚିପ୍, 2 କାଲକୁଲେଟର ଚିପ୍"
आवाहन करा,ଆହ୍ୱାନ କରନ୍ତୁ |
नाव कॉल,ନାମ କଲ୍
संदर्भ कॉल,ରେଫରେନ୍ସ କଲ୍
सन्मान कॉल,ସମ୍ମାନ କଲ୍
व्हेरिएबल कॉल,ଭେରିଏବଲ୍ କଲ୍
आवाहन गेट,ନିମନ୍ତ୍ରଣ ଫାଟକ |
"1. रद्द करा, 2. रद्द करा","1. ବାତିଲ୍, 2. ବାତିଲ୍"
रद्द करण्याचे बटण,ପ୍ରତ୍ୟାହାର ବଟନ୍ |
"1. विहित, 2. विहित","1. ନିର୍ଦ୍ଦିଷ୍ଟ, 2 କାନୋନିକାଲ୍ |"
प्रामाणिक फॉर्म,କାନୋନିକାଲ୍ ଫର୍ମ |
क्षमता,ଦକ୍ଷତା
क्षमता यादी,କ୍ଷମତା ତାଲିକା |
"1. क्षमता, 2. धारण","1. ସାମର୍ଥ୍ୟ, 2 ଧରିବା"
कॅप्स लॉक की,କ୍ୟାପ୍ ଲକ୍ କୀ |
"1.कार्ड, 2. पत्रक","1. କାର୍ଡ, 2 ସିଟ୍ |"
कार्ड रीडर,କାର୍ଡ ରିଡର୍ |
प्रमुखता,ପ୍ରସିଦ୍ଧି
वाहक,ବାହକ
वाहक बँड,ବାହକ ବ୍ୟାଣ୍ଡ |
वाहक लोड,ବାହକ ଭାର
वाहक सिग्नल,ବାହକ ସଙ୍କେତ
वाहक लहर,ବାହକ ତରଙ୍ଗ |
साध्य केले,ହାସଲ ହୋଇଛି |
स्कोअर मिळवला,ସ୍କୋର ହାସଲ ହୋଇଛି |
ध्वज प्राप्त केला,ପତାକା ହାସଲ କରିଛି |
"1.काडतूस डिस्क, 2.काडतूस डिस्क","1. କାର୍ଟ୍ରିଜ୍ ଡିସ୍କ, 2. କାର୍ଟ୍ରିଜ୍ ଡିସ୍କ |"
"1. धबधबा, 2. धबधबा","1. କ୍ୟାସକେଡ୍, 2. କ୍ୟାସକେଡ୍ |"
केस,ମାମଲା
कॅथोड-रे-ट्यूब (सीआरटी),କ୍ୟାଥୋଡ୍-ରେ-ଟ୍ୟୁବ୍ (CRT)
कॅथोड रे ट्यूब (सीआरटी) कॅथोड रे ट्यूब,କ୍ୟାଥୋଡ୍ ରାଇ ଟ୍ୟୁବ୍ (CRT) କ୍ୟାଥୋଡ୍ ରାଇ ଟ୍ୟୁବ୍ |
सीडी रोम डिस्क ड्राइव्ह,ସିଡି ରୋମ୍ ଡିସ୍କ ଡ୍ରାଇଭ୍ |
सेल,କକ୍ଷ
सेल अॅनिमेशन,ସେଲ୍ ଆନିମେସନ୍ |
भ्रमणध्वनी,ସେଲୁଲାର୍ ଫୋନ୍ |
"1. केंद्रीय स्मृती, 2. केंद्रीय स्मृती","1. କେନ୍ଦ୍ରୀୟ ସ୍ମୃତି, ୨। କେନ୍ଦ୍ରୀୟ ସ୍ମୃତି"
सेंट्रल प्रोसेसिंग युनिट (CPU),କେନ୍ଦ୍ରୀୟ ପ୍ରକ୍ରିୟାକରଣ ୟୁନିଟ୍ (CPU)
केंद्रीकृत प्रणाली,କେନ୍ଦ୍ରୀଭୂତ ପ୍ରଣାଳୀ |
प्रमाणित टेप,ପ୍ରାମାଣିକ ଟେପ୍ |
साखळी,ଶୃଙ୍ଖଳା |
"1.मालिका डेटा, 2.मालिका सामग्री","1.series ଡାଟା, 2.series ବିଷୟବସ୍ତୁ |"
साखळी दुवा,ଶୃଙ୍ଖଳା ଲିଙ୍କ୍ |
चेनिंग,ଶିକୁଳି
"1.चॅनेल, 2.चॅनेल","1. ଚ୍ୟାନେଲ, 2. ଚ୍ୟାନେଲ"
"1.चॅनेल व्यस्त टोन, 2.चॅनेल व्यस्त टोन","1. ଚାନେଲ୍ ବ୍ୟସ୍ତ ସ୍ୱର, 2. ଚାନେଲ୍ ବ୍ୟସ୍ତ ସ୍ୱର |"
"1.चॅनेल क्षमता, 2.चॅनेल क्षमता","1. ଚାନେଲ୍ କ୍ଷମତା, 2. ଚାନେଲ୍ କ୍ଷମତା |"
"1.चॅनेल कंट्रोलर, 2.चॅनेल कंट्रोलर","1. ଚାନେଲ୍ ନିୟନ୍ତ୍ରକ, 2. ଚାନେଲ୍ ନିୟନ୍ତ୍ରକ |"
"1. चॅनल एरर, 2.चॅनल एरर","1. ଚ୍ୟାନେଲ୍ ତ୍ରୁଟି, 2. ଚାନେଲ୍ ତ୍ରୁଟି |"
"1.चॅनेल प्रोग्राम, 2.चॅनेल प्रोग्राम","1. ଚାନେଲ୍ ପ୍ରୋଗ୍ରାମ୍, 2. ଚାନେଲ୍ ପ୍ରୋଗ୍ରାମ୍ |"
"1.चॅनेल विश्वसनीयता, 2.चॅनेल विश्वसनीयता","1. ଚାନେଲ ନିର୍ଭରଯୋଗ୍ୟତା, 2. ଚାନେଲ ନିର୍ଭରଯୋଗ୍ୟତା |"
"1.चॅनेल सेट, 2.चॅनेल सेट","1. ଚାନେଲ୍ ସେଟ୍, 2. ଚାନେଲ୍ ସେଟ୍ |"
प्रतीक,ପ୍ରତୀକ
"1. कॅरेक्टर कोड, 2. वर्ण कोड","1. ଅକ୍ଷର କୋଡ୍, 2 ବର୍ଣ୍ଣ କୋଡ୍"
वर्ण की,ବର୍ଣ୍ଣ ଚାବି
वर्ण वाचक,ବର୍ଣ୍ଣ ପାଠକ
"1. प्रतीक आकार, 2. प्रतीक आकार","1. ପ୍ରତୀକ ଆକାର, 2. ପ୍ରତୀକ ଆକାର |"
सचित्र,ଚିତ୍ରଣ
"1.चेसिस, 2.चेसिस","1. ଚାସିସ୍, 2. ଚାସିସ୍"
बिट तपासा,ବିଟ୍ ଯାଞ୍ଚ କରନ୍ତୁ |
चेक पॉइंट्स,ଯାଞ୍ଚ ପଏଣ୍ଟଗୁଡିକ |
बेरीज तपासा,ସମୁଦାୟ ଯାଞ୍ଚ କରନ୍ତୁ |
शब्द तपासा,ଶବ୍ଦ ଯାଞ୍ଚ କରନ୍ତୁ |
चिप,ଚିପ୍
चिप संच,ଚିପ୍ ସେଟ୍ |
"1.निवडा, 2.निवडा","1. ବାଛନ୍ତୁ, 2. ବାଛନ୍ତୁ |"
वर्णक्रमानुसार,ବର୍ଣ୍ଣାନୁକ୍ରମିକ
"1.सफर, 2. शून्य, 3. नाविक","1. ସଫର, ୨ ଶୂନ, 3 ସମୁଦ୍ରକୂଳ"
सर्किट,ସର୍କିଟ
मंडळ यादी,ବୃତ୍ତ ତାଲିକା |
सेरेस,ସେରେସ୍
उल्लेख,ଉଲ୍ଲେଖ କରନ୍ତୁ |
"1.श्रेणी, 2.श्रेणी","1.category, 2.category"
वर्ग व्हेरिएबल,କ୍ଲାସ୍ ଭେରିଏବଲ୍ |
वर्गीकरण,ବର୍ଗୀକରଣ
सफाई,scavenging
साफ केलेले क्षेत्र,ଖାଲି ସ୍ଥାନ
"1. सिस्टम साफ करा, 2. चॅनेल साफ करा","1. ସିଷ୍ଟମ୍ ସଫା କର, 2. ଚ୍ୟାନେଲ୍ ସଫା କର |"
दाबा,ଦବାନ୍ତୁ |
"1. ग्राहक, 2. ग्राहक","1. ଗ୍ରାହକ, 2 କ୍ଲାଏଣ୍ଟ"
"1.क्लायंट सर्व्हर, 2.क्लायंट सर्व्हर","1. କ୍ଲାଏଣ୍ଟ ସର୍ଭର, 2. କ୍ଲାଏଣ୍ଟ ସର୍ଭର |"
ग्राहक स्टब,ଗ୍ରାହକ ଷ୍ଟବ୍ |
कातरणे,କାଟିବା
कातरणे कला लायब्ररी,କଳା ଲାଇବ୍ରେରୀ କାଟିବା |
क्लिप बोर्ड,କ୍ଲିପ୍ ବୋର୍ଡ |
क्लिपर,କ୍ଲିପର୍
क्लिपर चिप,କ୍ଲିପର୍ ଚିପ୍ |
दुफळी,ଦଳ
"1.वॉच, 2. कॅलड","1. ୱାଚ୍, 2 କାଲାଡ |"
घड्याळ चक्र,ଘଣ୍ଟା ଚକ୍ର |
घड्याळ वारंवारता,ଘଣ୍ଟା ଆବୃତ୍ତି
कलाड हार्डवेअर,କାଲାଡ୍ ହାର୍ଡୱେର୍ |
कलाड स्पंद,କାଲାଡ୍ ସ୍ପାନ୍ |
घड्याळाचा वेग,ଘଣ୍ଟା ଗତି
वेळ सिंक्रोनाइझेशन,ସମୟ ସିଙ୍କ୍ରୋନାଇଜେସନ୍ |
घड्याळाची टिक,ଘଣ୍ଟା ଟିକ୍ |
क्लोन,କ୍ଲୋନ୍ |
बंद,ବନ୍ଦ
क्लोज्ड सर्किट टीव्ही (सीसीटीव्ही),ବନ୍ଦ ସର୍କିଟ ଟିଭି | (CCTV)
वर्णन,ବର୍ଣ୍ଣନା
"1.क्लाउड संगणन, 2.क्लाउड संगणन","1. କ୍ଲାଉଡ୍ କମ୍ପ୍ୟୁଟିଂ, 2. କ୍ଲାଉଡ୍ କମ୍ପ୍ୟୁଟିଂ |"
घड,ଗୁଣ୍ଡ |
"1.कव्हर केलेले कार्ड, 2. लेपित पत्रक","1. ଆଚ୍ଛାଦିତ କାର୍ଡ, 2 ଆଚ୍ଛାଦିତ ସିଟ୍ |"
लेपित कागद,ଆବୃତ କାଗଜ |
समाक्षीय,ସମବାୟ
समाक्षीय केबल,ସମବାୟ କେବୁଲ୍ |
कोडासिल,କୋଡାସିଲ୍ |
"1.कोड, 2.कोड","1. କୋଡ୍, 2. କୋଡ୍"
"1. कोड जनरेटर, 2. कोड जनरेटर","1. କୋଡ୍ ଜେନେରେଟର, 2 କୋଡ୍ ଜେନେରେଟର"
कोड पृष्ठ,କୋଡ୍ ପୃଷ୍ଠା |
"1.कोड शब्द, 2.कोड शब्द","1. କୋଡ୍ ଶବ୍ଦ, 2. କୋଡ୍ ଶବ୍ଦ |"
"1.कोडर, 2.कोडर","1. କୋଡର୍, 2. କୋଡର୍"
"1. एन्कोडिंग चाचणी, 2. कोडिंग चाचणी","1. ଏନକୋଡିଂ ପରୀକ୍ଷା, 2. କୋଡିଂ ପରୀକ୍ଷା |"
एन्कोडिंग फॉर्म,ଏନକୋଡିଂ ଫର୍ମ |
"1. एन्कोडिंग शीट, 2. कोडिंग शीट","1. ଏନକୋଡିଂ ସିଟ୍, 2. କୋଡିଂ ସିଟ୍ |"
गुणांक,ଗୁଣବତ୍ତା
एकसंधता,ମିଳନ
"1.कोल्ड बूट, 2.कोल्ड स्टार्ट","1. କୋଲ୍ଡ ବୁଟ୍, 2. କୋଲ୍ଡ ଷ୍ଟାର୍ଟ |"
थंड सुरुवात,ଥଣ୍ଡା ଆରମ୍ଭ
मदत,ସାହାଯ୍ୟ
कोसळणे,ଭୁଶୁଡ଼ିବା
"1.समावेश, 2.कॉन्केटनेट","1. ସଂଯୋଜନା, 2.concatenate"
"1.अनुक्रमित टेप,2. कॉलेट टेप","1. ଇଣ୍ଡେକ୍ସଡ୍ ଟେପ୍, 2 କ୍ୟାଲେଟ୍ ଟେପ୍ |"
टक्कर,ଧକ୍କା |
कोलन,କୋଲନ୍
"1.वर्ण, 2.रंग","1. ଅକ୍ଷର, 2. ରଙ୍ଗ"
रंग संपृक्तता,ରଙ୍ଗ ପରିପୃଷ୍ଠା |
रंग टेबल,ରଙ୍ଗ ଟେବୁଲ୍ |
स्तंभ,ସ୍ତମ୍ଭ
संयोजन,ମିଶ୍ରଣ
संमिश्र बॉक्स,ମିଶ୍ରିତ ବାକ୍ସ
"1.command, 2.command","1. କମାଣ୍ଡ, 2. କମାଣ୍ଡ"
कमांड बटण,ନିର୍ଦ୍ଦେଶ ବଟନ୍
आदेश यादी,ନିର୍ଦ୍ଦେଶ ତାଲିକା |
टिप्पणी,ମନ୍ତବ୍ୟ ଦିଅନ୍ତୁ |
"1. वचनबद्धता, 2. वचनबद्धता","1. ପ୍ରତିବଦ୍ଧତା, 2. ପ୍ରତିବଦ୍ଧତା"
गोष्ट,ବିଷୟ
कॉमन बिझनेस ओरिएंटेड लँग्वेज (COBOL),ସାଧାରଣ ବ୍ୟବସାୟ ଓରିଏଣ୍ଟେଡ୍ ଭାଷା (COBOL)
सामान्य त्रुटी,ସାଧାରଣ ତ୍ରୁଟି |
सामान्य भाषा,ସାଧାରଣ ଭାଷା |
"1.सामान्य नाव, 2. सामान्य दिनचर्या","1. ସାଧାରଣ ନାମ, ୨ ସାଧାରଣ ରୁଟିନ୍ |"
कम्युनिकेशन्स,ଯୋଗାଯୋଗ |
संप्रेषण लाइन,ଯୋଗାଯୋଗ ରେଖା
संप्रेषण मोड,ଯୋଗାଯୋଗ ମୋଡ୍ |
"1. कम्युनिकेशन नेटवर्क, 2. कम्युनिकेशन नेटवर्क","1. ଯୋଗାଯୋଗ ନେଟୱାର୍କ, 2. ଯୋଗାଯୋଗ ନେଟୱାର୍କ |"
संप्रेषण पॅरामीटर,ଯୋଗାଯୋଗ ପାରାମିଟର
संप्रेषण प्रणाली,ଯୋଗାଯୋଗ ବ୍ୟବସ୍ଥା |
कॉम्पॅक्शन,ସଙ୍କୋଚନ
कंप्रेसर,ସଙ୍କୋଚକ
कॉम्प्रेशन ट्रान्समिशन,ସଙ୍କୋଚନ ସଂକ୍ରମଣ
