Tamil,Assamese
தெளிவின்மை வட்டம்,অস্পষ্টতা বৃত্ত
தெளிவற்ற,তৰংগ
"பந்து, கோளம், பதக்கம்","বল, গোলক, লকেট"
"உடல், பொருள்","শৰীৰ, বস্তু"
உடல் திறன்,শাৰীৰিক ক্ষমতা
மையம் கொண்டது,কেন্দ্ৰীভূত
"உடல்-மூலைவிட்ட, இறுதி-மூலைவிட்ட","শৰীৰ-তিৰ্যক, শেষ-তিৰ্যক"
"போகி, தெரியாத கண்டறிதல் (ரேடார்)","bogie, অজ্ঞাত ধৰা পেলোৱা (ৰাডাৰ)"
துளை விளைவு,ব&#39;ৰ ইফেক্ট
துளை காந்தம்,ব&#39;ৰ মেগনেটন
"கொதிகலன், கொதிகலன்","বয়লাৰ, বয়লাৰ"
"கொதிக்கும், கொதிக்கும்","উতলা, উতলা"
போல்ட்ஸ்மேன் சமன்பாடு,বোল্টছমেন সমীকৰণ
குண்டுவீச்சு எலக்ட்ரான்,বোমাৰু ইলেক্ট্ৰন
"அதிர்ச்சிகரமான ஆற்றல், குண்டுவீச்சு ஆற்றல்","আঘাতজনিত শক্তি, বোমা বিস্ফোৰণ শক্তি"
அடமானம்,বন্ধক
"பிணைக்கப்பட்ட, பிணைக்கப்பட்ட, பிணைக்கப்பட்ட","বণ্ডেড, বণ্ডেড, বণ্ডেড"
மேம்படுத்துபவர்,এনহান্সাৰ
பழுப்பம்,বোৰন
போஸ்-துகள்,বস-কণা
போஸான்,ব&#39;চন
"முட்டாள், குதி","জোকাৰণি, জাম্প"
கட்டுப்பட்டது,বাধ্যতা
"வரம்பு, வரம்பு (பதிப்பு), விளிம்பு (வி.)","সীমা, সীমা (সম্পা.), প্ৰান্তীয় (v.)"
பிணைக்கப்பட்ட,বাধ্যতা
தனுசு முற்றம்,ধনু ৰাশিৰ চোতাল
பாய்மர அலை,পালতোলা ঢৌ
கொதிகலன் வெப்பமூட்டும்,বয়লাৰ গৰম কৰা
பாயின் சட்டம்,ল&#39;ৰাৰ আইন
கொதிகலன் வெப்பமூட்டும்,বয়লাৰ গৰম কৰা
அடைப்பு-வகுப்பு,বন্ধনী-শ্ৰেণী
பை விதி,বেগ নিয়ম
பின்னிப் பிணைந்த கம்பி,আন্তঃসংলগ্ন তাঁৰ
பிரேக் வகுப்பு,ব্ৰেক ক্লাছ
பிரமா அமுக்கி,ব্ৰামা কম্প্ৰেছাৰ
கிளைகள்,শাখা-প্ৰশাখা
"துணிச்சலான லட்டு, துணிச்சலான லட்டு","ব্ৰেভ লেটিছ, ব্ৰেভ লেটিছ"
"பித்தளை பிரேசிங், பித்தளை சாலிடரிங்",ব্ৰাছ ব্ৰেজিং
துண்டித்தல்,ছেভাৰেন্স
இணைப்பு உடைப்பு,সংযোগকাৰী ভাঙি পেলাওক
"எலும்பு முறிவு டையோடு, ஜீனர் டையோடு","ফ্ৰেক্টৰ ডাইঅ’ড, জেনাৰ ডাইঅ’ড"
எலும்பு முறிவு,হাড়ভঙা
"ப்ரீடர் ரியாக்டர், ப்ரீடர் நியூக்ளியர் ஃபர்னஸ், பிரீடர் ஃபர்னஸ்","ব্ৰীডাৰ ৰিয়েক্টৰ, ব্ৰীডাৰ নিউক্লিয়াৰ ফাৰ্নেচ, ব্ৰীডাৰ ফাৰ্নেচ"
இனப்பெருக்கம்,প্ৰজনন
"retardant கதிர்வீச்சு, brastralung","ৰিটাৰ্ডেণ্ট ৰেডিয়চন, brastralung"
brewster-angle,ব্ৰুষ্টাৰ-কোণ
ப்ரூஸ்டர் குளிர்சாதன பெட்டி,ব্ৰুষ্টাৰ ফ্ৰীজ
பாலம்,সেঁতু
பாலம் பிணைப்பு,দলং বন্ধন
"பிரகாசமான, பளபளப்பான, திகைப்பூட்டும்","উজ্জ্বল, উজ্জ্বল, চকু কপালত তুলিব পৰা"
ஒளிரும்,ইলুমিনেটৰ
பிரகாசம்,ৰেডিয়েন্স
"தியுதி, பிரபா","দ্যুতি, প্ৰভা"
பிருலுவான் பகுதி,ব্ৰীলুৱান অঞ্চল
பிரிட்டிஷ் நிலையான மெழுகுவர்த்தி,ব্ৰিটিছ ষ্টেণ্ডাৰ্ড মমবাতি
உடையக்கூடிய,ভংগুৰ
உடையக்கூடிய தன்மை,ভংগুৰতা
ஒளிபரப்பு,সম্প্ৰচাৰ
விரிவான,বিস্তৃত
பிற்போக்கு,ৰেট্ৰ&#39;গ্ৰেড
ப்ரோக்லி சூத்திரம்,ব্ৰগলি সূত্ৰ
துண்டு துண்டாக,খণ্ডিত
பிரவுனி இயக்கம்,ব্ৰাউনি গতি
"குச்சி, புருஷ், குர்ச், குல்ம்","কুচি, বুৰুষ, কুৰ্চ, গুলম"
"குமிழி, குமிழி (பதிப்பு), முணுமுணுப்பு (வி.)","বুদবুদ, বুদবুদ (ed.), mumble (v.)"
உமிழும்,effervescence
எதிர் நடவடிக்கைகள்,প্ৰতিকাৰৰ ব্যৱস্থা
சுருக்கம்,সংকোচন
"amphoteric, buffered","amp-প্ৰতিৰোধ, বাফাৰ"
ஒலியியல்,শব্দবিজ্ঞান
பர்தன்,বৰধন
பல்பு,বাল্ব
வெளிப்படு,আবির্ভূত
"தொகுதி, மொத்த, நிறை, நிறை, தொகுதி","আয়তন, বাল্ক, ভৰ, ভৰ, আয়তন"
தொகுதி நெகிழ்ச்சி குணகம்,আয়তন স্থিতিস্থাপকতা সহগ
மக்கள் சொத்து,জনসংখ্যাৰ সম্পত্তি
அதிகபட்ச வெப்பநிலை,সৰ্বোচ্চ উষ্ণতা
வீக்கம்,উখহি উঠা
"கொத்து, கொத்து (n.), கொத்தாக இருக்க வேண்டும் (ver.)","bunch, bunch (n.), থুপ খাই থকা (ver.)"
கொத்து,মুঠি
பன்சென் செல்,বুনচেন কোষ
மிதப்பு,প্লাৱন ক্ষমতা
"மிதப்பு, மிதப்பு","buoyancy, প্লাৱন ক্ষমতা"
பர்கர் சுற்று,বাৰ্গাৰ চাৰ্কিট
திருடன் மணி,চোৰৰ ঘণ্টা
"எரிப்பான், பற்றவைப்பான்","বাৰ্নাৰ, ইগনিটাৰ"
முழு பற்றவைப்பு,সম্পূৰ্ণ ইগনিচন
"வெடிப்பு, வெடிப்பு, பிளவு","বিস্ফোৰণ, বিস্ফোৰণ, ফাট"
வரிசை பிஸி,লাইন ব্যস্ত
பிஸியான தொனி,ব্যস্ত সুৰ
ஒலிப்பவர்,buzzer
பைபாஸ்,পাৰ হোৱা
சுற்று,বৰ্তনী
"கடல் கம்பி, கேபிள்","সাগৰৰ তাঁৰ, কেবল"
காட்மியம்,কেডমিয়াম
சீசியம்-செல்,চিজিয়াম-কোষ
பஞ்சர் இருமுனை,পাঞ্জাৰ ডাইপোল
பஞ்சர் விளைவு,পাঞ্জাৰ ইফেক্ট
கணக்கெடுக்க,গণনা কৰা
கால்குலேட்டர்,কেলকুলেটৰ
நாட்காட்டி,কেলেণ্ডাৰ
"அளவீடு, அளவுத்திருத்தம், திருத்தம்","মানাংকন, মানাংকন, পুনৰীক্ষণ"
