Telugu,English
బ్యాకింగ్ స్టోరేజ్ (= సహాయక  నిల్వ),Backing storage (= auxiliary  Storage)
బ్యాకింగ్ స్టోర్,Backing store
బ్యాక్ ప్లేన్,Back plane
బ్యాక్‌స్పేస్,Backspace
బ్యాక్‌స్పేస్ పాత్ర,Backspace character
బ్యాక్‌స్పేసింగ్,Backspacing
బ్యాక్‌ట్రాకింగ్,Backtracking
స్ట్రక్చర్డ్ ప్రోగ్రామింగ్ బ్యాక్‌ట్రాకింగ్,Backtracking structured programming
బ్యాకప్,Backup
బ్యాకప్ కాపీ,Backup copy
బ్యాకప్ ఫైల్,Backup file
బ్యాకప్ మెమరీ,Backup memory
బ్యాకప్ ప్రోగ్రామర్,Backup programmer
బ్యాకప్ స్టోర్,Backup store
వెనుకబడిన ఛానెల్,Backward channel
వెనుకబడిన లోపం విశ్లేషణ,Backward error analysis
వెనుకబడిన ఫైల్ రికవరీ,Backward file recovery
వెనుకబడిన రికవరీ,Backward recovery
వెనుకబడిన పర్యవేక్షణ,Backward supervision
వెనుకబడిన ట్రేస్,Backward trace
సంతులనం,Balance
సమతుల్య సర్క్యూట్,Balanced circuit
సమతుల్య అంకెల వ్యవస్థ,Balanced digit system
సమతుల్య లోపం,Balanced error
సమతుల్య విలీనం,Balanced merge
సమతుల్య విలీన క్రమబద్ధీకరణ,Balanced merge sort
సమతుల్య సార్టింగ్,Balanced sorting
సమతుల్య స్టేషన్,Balanced station
సమతుల్య టెర్నరీ సిస్టమ్,Balanced ternary system
సమతుల్య ఫార్వర్డ్ స్టేట్మెంట్,Balanced forward statement
సమతుల్య నెట్‌వర్క్,Balanced network
బ్యాండ్,Band
బ్యాండ్‌పాస్,Bandpass
బ్యాండ్‌పాస్ ఫిల్టర్,Bandpass filter
బ్యాండ్ ప్రింటర్,Band printer
బ్యాండ్ స్టాప్ ఫిల్టర్,Band stop filter
బ్యాండ్‌విడ్త్,Bandwidth
బ్యానర్ పదం,Banner word
బార్ కోడ్,Bar code
బార్ కోడ్ రీడర్,Bar code reader
బార్ కోడ్ స్కానర్,Bar code scanner
బార్ ప్రింటర్,Bar printer
బారెల్ ప్రింటింగ్ (= డ్రమ్ ప్రింటింగ్),Barrel printing (= drum printing)
బేస్,Base
బేస్ చిరునామా,Base address
బేస్ చిరునామా,Base addressing
బేస్ అడ్రస్ రిజిస్టర్,Base address register
బేస్ బ్యాండ్,Base band
బేస్ బ్యాండ్ ఛానల్,Base band channel
ఆధారిత నిల్వ కేటాయింపు,Based storage allocation
ఆధారిత వేరియబుల్,Based variable
బేస్ ఎలిమెంట్,Base element
బేస్ అంశం,Base item
బేస్ లాంగ్వేజ్,Base language
బేస్ సంజ్ఞామానం,Base notation
బేస్ సంఖ్య,Base number
బేస్ రిజిస్టర్,Base register
బేస్ వాల్యూమ్,Base volume
ప్రాథమిక,BASIC
ప్రాథమిక ప్రాప్యత పద్ధతి,Basic access method
ప్రాథమిక బైనరీ లోడర్,Basic binary loader
ప్రాథమిక కోడ్,Basic code
ప్రాథమిక కోడింగ్,Basic coding
ప్రాథమిక ప్రత్యక్ష ప్రాప్యత పద్ధతి,Basic direct access method
ప్రాథమిక మార్పిడి  ఫార్మాట్,Basic exchange  Format
ప్రాథమిక బాహ్య  ఫంక్షన్,Basic external  Function
ప్రాథమిక ఇన్పుట్/అవుట్పుట్,Basic input/output
ప్రాథమిక సూచన,Basic instruction
ప్రాథమిక అనుసంధానం,Basic linkage
ప్రాథమిక లూపింగ్,Basic looping
ప్రాథమిక మాతృక,Basic matrix
ప్రాథమిక మాతృక సూచన,Basic matrix instruction
ప్రాథమిక నిజమైన స్థిరాంకం,Basic real constant
ప్రాథమిక సీక్వెన్షియల్ యాక్సెస్ పద్ధతి,Basic sequential access method
ప్రాథమిక సేవ,Basic service
ప్రాథమిక సబ్‌స్క్రిప్ట్,Basic subscript
ప్రాథమిక సిస్టమ్ సూచన,Basic system instruction
ప్రాథమిక టెలికమ్యూనికేషన్స్ యాక్సెస్ పద్ధతి,Basic telecommunications access method
ప్రాథమిక బరువు,Basic weight
బ్యాచ్,Batch
బ్యాచ్ కంట్రోల్ రికార్డ్,Batch control record
బ్యాచ్డ్ కమ్యూనికేషన్,Batched communication
బ్యాచ్ చేసిన ఉద్యోగం,Batched job
బ్యాచ్ హెడర్ డాక్యుమెంట్,Batch header document
బ్యాచింగ్,Batching
బ్యాచ్ ఆపరేటింగ్ సిస్టమ్,Batch operating system
బ్యాచ్ విభజన,Batch partition
బ్యాచ్ స్థానం,Batch position
బ్యాచ్ ప్రాసెసింగ్,Batch processing
బ్యాచ్ ప్రాంతం,Batch region
బ్యాచ్ సెషన్,Batch session
బ్యాచ్ టెర్మినల్,Batch terminal
బ్యాచ్ టికెట్,Batch ticket
బ్యాచ్ మొత్తం,Batch total
బ్యాచ్ లావాదేవీ ఫైల్,Batch transaction file
బాటెన్ సిస్టమ్ (= కార్డోనియర్ సిస్టమ్ = పీక్-ఎ-- బూ సిస్టమ్),Batten system (= cordonnier system = peek-a-- boo system)
బాడ్,Baud
బౌడోట్ కోడ్,Baudot code
బాడ్ కోడ్,Baud code
బాడ్ రేటు,Baud rate
పూస,Bead
బీమ్ డిఫ్లెక్షన్,Beam deflection
బీమ్ స్టోర్,Beam store
బీమ్విడ్త్ (= ఎపర్చరు కోణం),Beamwidth (= aperture angle)
బీట్,Beat
ప్రారంభించండి,Begin
ప్రారంభించండి బ్లాక్,Begin block
ఫైల్ లేబుల్ ప్రారంభం,Beginning of a file label
సమాచార మార్కర్ ప్రారంభం,Beginning of information marker
టేప్ మార్క్ ప్రారంభం,Beginning of tape mark
