Hindi,Tamil
"सर्वनिष्ठ आधार, उभयनिष्ठ बेस","பொதுவான அடிப்படை, பொதுவான அடிப்படை"
सार्व हर,உலகளாவிய
सार्व अंतर,பொதுவான வேறுபாடு
" सार्वगुणन-खंड, समापवर्तक , सार्व उपादान","பொதுவான காரணி, பொதுவான காரணி, பொதுவான காரணி"
"साधारण लघुगणक, साधारण लॉगेरिथ्म","எளிய மடக்கை, எளிய மடக்கை"
"सार्व गुणज, समापवर्त्य","பொதுவான பல, பொதுவான"
सार्व अनुपात,பொதுவான விகிதம்
सर्वनिष्ठ परिच्छेद,வெட்டும் விதி
सर्वनिष्ठ भुजा,பொதுவான கை
"उभयनिष्ठ स्पर्शरखा, सर्वनिष्ठ स्पर्शरेखा","பொதுவான தொடுகோடு, பொதுவான தொடுகோடு"
सर्वनिष्ठ पद,பொதுவான நிலை
क्रमविनिमेय नियम,பரிமாற்ற விதி
क्रमविनिमेय गुणधर्म,பரிமாற்ற சொத்து
क्रमविनिमेय-नियम,பரிமாற்ற விதி
योग का क्रमविनिमेय नियम,தொகையின் பரிமாற்றச் சட்டம்
गुणन का क्रमविनिमेय नियम,பெருக்கத்தின் பரிமாற்ற விதி
क्रमविनिमेय संक्रिया,பரிமாற்ற செயல்பாடு
क्रमविनिमेयक समूह,பரிமாற்ற குழு
आव्यूहों का क्रमविनिमेय,மெட்ரிக்குகளின் பரிமாற்றம்
