English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Beat,"() कालखण्ड : प्रत्येक तालखण्ड में काल की सबसे छोटी इकाई, मात्रा।","() કાલખણ્ડ : પ્રત્યેક તાલખણ્ડ મેં કાલ કી સબસે છોટી ઇકાઈ, માત્રા.","() कालखण्ड : प्रत्येक तालखण्ड में काल की सबसे छोटी इकाई, मात्रा.","ਮਾਰਨਾ,ਹਰਾਉਣਾ,ਪਕੜਣਾ","() কালখণ্ড : প্রত্যেক তালখণ্ড মেং কাল কী সবসে ছোটী ইকাঈ, মাত্রা.","() कालखण्ड : प्रत्येक तालखण्ड में काल की सबसे छोटी इकाई, मात्रा.","() ಕಾಲಖಣ್ಡ : ಪ್ರತ್ಯೇಕ ತಾಲಖಣ್ಡ ಮೇಂ ಕಾಲ ಕೀ ಸಬಸೇ ಛೋಟೀ ಇಕಾಈ, ಮಾತ್ರಾ.",മിടിക്ക്,"() காலகண்ட : ப்ரத்யேக தாலகண்ட மேங் கால கீ ஸபஸே சோடீ இகாஈ, மாத்ரா.","() కాలఖణ్డ : ప్రత్యేక తాలఖణ్డ మేం కాల కీ సబసే ఛోటీ ఇకాఈ, మాత్రా.",() کالکھنڈ : پرتیک تالکھنڈ میں کال کی سبسے چھوٹی اکائی، ماترا۔,"() কালখণ্ড : প্রত্যক তালখণ্ড মং কাল কী সবস ছটী ইকাঈ, মাত্রা.","() କାଲଖଣ୍ଡ : ପ୍ରତ୍ଯେକ ତାଲଖଣ୍ଡ ମେଂ କାଲ କୀ ସବସେ ଛୋଟୀ ଇକାଈ, ମାତ୍ରା.","() कालखण्ड : प्रत्येक तालखण्ड में काल की सबसे छोटी इकाई, मात्रा."
Bell,घंटा,ઘંટા,घंटा,ਘੰਟੀ,ঘংটা,घंटा,ಘಂಟಾ,മണി,கங்டா,ఘంటా,گھنٹی / بیل,ঘংটা,ଘଂଟା,घंटा
Bellow,धौंकनी,ધૌંકની,धौंकनी,ਧੌਂਕਨੀ,ধৌংকনী,धौंकनी,ಧೌಂಕನೀ,അകിറ്,தௌங்கநீ,ధౌంకనీ,دھونکی,ধৌংকনী,ଧୌଂକନୀ,धौंकनी
Belly,तबली,તબલી,तबली,"ਢਿੱਡ,ਪੇਟ",তবলী,तबली,"ಹೊಟ್ಟೆ, ಉದರ",കുമ്പ,தபலீ,తబలీ,تبلی,তবলী,ଉଦର,तबली
Berceuse,लोरी,લોરી,लोरी,ਲੋਰੀ,লোরী,लोरी,ಲೋರೀ,ലോരീ,லோரீ,లోరీ,لوری,লরী,ଲୋରୀ,लोरी
Binary form,द्वि-अंगी रूप,દ્વિ-અંગી રૂપ,द्वि-अंगी रूप,ਦ੍ਵਿ-ਅਂਗੀ ਰੂਪ,দ্বি-অংগী রূপ,द्वि-अंगी रूप,ದ್ವಿ-ಅಂಗೀ ರೂಪ,ദ്വി-അംഗീ രൂപ,த்வி-அங்கீ ரூப,ద్వి-అంగీ రూప,دوی-انگی روپ,দ্ি-অংগী রূপ,ଦ୍ବି-ଅଂଗୀ ରୂପ,द्वि-अंगी रूप
Bitonality,द्वि-आधार स्वरता,દ્વિ-આધાર સ્વરતા,द्वि-आधार स्वरता,ਦ੍ਵਿ-ਆਧਾਰ ਸ੍ਵਰਤਾ,দ্বি-আধার স্বরতা,द्वि-आधार स्वरता,ದ್ವಿ-ಆಧಾರ ಸ್ವರತಾ,ദ്വി-ആധാര സ്വരതാ,த்வி-ஆதார ஸ்வரதா,ద్వి-ఆధార స్వరతా,دوی-آدھار سورتا,দ্ি-আধার স্রতা,ଦ୍ବି-ଆଧାର ସ୍ବରତା,द्वि-आधार स्वरता
Bolero,बोलेरो,બોલેરો,बोलेरो,ਬੋਲੇਰੋ,বোলের,बोलेरो,ಬೋಲೇರೋ,ബോലേരോ,போலேரோ,బోలేరో,بولیرو,বলর,ବୋଲେରୋ,बोलेरो
Bow,"गज, धनु","ગજ, ધનુ","गज, धनु","ਕਮਾਨ,ਧਨੁਸ਼ਝੁਕਣਾ","গজ, ধনু","गज, धनु","ಗಜ, ಧನು",ധനുസ്സ്,"கஜ, தநு","గజ, ధను",گج، دھن,"গজ, ধনু","ଗଜ, ଧନୁ","गज, धनु"
Bowing,"गज चलाना, धनु चलाना","ગજ ચલાના, ધનુ ચલાના","गज चलाना, धनु चलाना","ਗਜ ਚਲਾਨਾ, ਧਨੁ ਚਲਾਨਾ","গজ চলানা, ধনু চলানা","गज चलाना, धनु चलाना","ಗಜ ಚಲಾನಾ, ಧನು ಚಲಾನಾ",നമ്ര,"கஜ சலாநா, தநு சலாநா","గజ చలానా, ధను చలానా",گج چلانا، دھن چلانا,"গজ চলানা, ধনু চলানা","ଗଜ ଚଲାନା, ଧନୁ ଚଲାନା","गज चलाना, धनु चलाना"
Brace,बंधनी,બંધની,बंधनी,ਬਂਧਨੀ,বংধনী,बंधनी,ಬಂಧನೀ,ബംധനീ,பங்தநீ,బంధనీ,بندھنی,বংধনী,ବଂଧନୀ,बंधनी
Brass,"तूर्य, तुरही (वाद्य वर्ग)","તૂર્ય, તુરહી (વાદ્ય વર્ગ)","तूर्य, तुरही (वाद्य वर्ग)",ਪਿੱਤਲ,"তূর্য, তুরহী (বাদ্য বর্গ)","तूर्य, तुरही (वाद्य वर्ग)",ಹಿತ್ತಾಳೆ,"തൂര്യ, തുരഹീ (വാദ്യ വര്ഗ)","தூர்ய, துரஹீ (வாத்ய வர்க)","తూర్య, తురహీ (వాద్య వర్గ)",پیتل,"তূর্য, তুরহী (াদ্য র্গ)","ତୂର୍ଯ, ତୁରହୀ (ବାଦ୍ଯ ବର୍ଗ)","तूर्य, तुरही (वाद्य वर्ग)"
Brass band,तूर्यवृन्द,તૂર્યવૃન્દ,तूर्यवृन्द,ਤੂਰ੍ਯਵ੃ਨ੍ਦ,তূর্যবৃন্দ,तूर्यवृन्द,ತೂರ್ಯವೃನ್ದ,തൂര്യവൃന്ദ,தூர்யவ்ருந்த,తూర్యవృన్ద,توریورند,তূর্যৃন্দ,ତୂର୍ଯବୃନ୍ଦ,तूर्यवृन्द
Breve,द्विमात्रिक,દ્વિમાત્રિક,द्विमात्रिक,ਦ੍ਵਿਮਾਤ੍ਰਿਕ,দ্বিমাত্রিক,द्विमात्रिक,ದ್ವಿಮಾತ್ರಿಕ,ദ്വിമാത്രിക,த்விமாத்ரிக,ద్విమాత్రిక,دوماترک,দ্িমাত্রিক,ଦ୍ବିମାତ୍ରିକ,द्विमात्रिक
Bridge,"उत्तर मेरु, घुड़च, घोड़ी","ઉત્તર મેરુ, ઘુડ઼ચ, ઘોડ઼ી","उत्तर मेरु, घुड़च, घोड़ी",ਪੁਲ,"উত্তর মেরু, ঘুড়চ, ঘোড়ী","उत्तर मेरु, घुड़च, घोड़ी",ಸಂಪರ್ಕಸೇತು,പാലം,"உத்தர மேரு, குடச, கோடீ","ఉత్తర మేరు, ఘుడచ, ఘోడీ",اتر میرو، گھڑچ، گھوڑی,"উত্তর মরু, ঘুড়চ, ঘড়ী","ଉତ୍ତର ମେରୁ, ଘୁଡ଼ଚ, ଘୋଡ଼ୀ","उत्तर मेरु, घुड़च, घोड़ी"
Bridge passage,संयोजक-अंश,સંયોજક-અંશ,संयोजक-अंश,ਸਂਯੋਜਕ-ਅਂਸ਼,সংযোজক-অংশ,संयोजक-अंश,ಸಂಯೋಜಕ-ಅಂಶ,സംയോജക-അംശ,ஸங்யோஜக-அங்ச,సంయోజక-అంశ,سنیوجک-انش,সংযজক-অংশ,ସଂଯୋଜକ-ଅଂଶ,संयोजक-अंश
Bugle,बिगुल,બિગુલ,बिगुल,"ਬਿਗਲ,ਤੁਰਹੀ",বিগুল,बिगुल,ಬಿಗುಲ,ബിഗുല,பிகுல,బిగుల,بگل,বিগুল,ବିଗୁଲ,बिगुल
Cadence (close),मुक्ताय (उपांतक),મુક્તાય (ઉપાંતક),मुक्ताय (उपांतक),ਮੁਕ੍ਤਾਯ (ਉਪਾਂਤਕ),মুক্তায (উপাংতক),मुक्ताय (उपांतक),ಮುಕ್ತಾಯ (ಉಪಾಂತಕ),മുക്തായ (ഉപാംതക),முக்தாய (உபாங்தக),ముక్తాయ (ఉపాంతక),مکتائے (اپانتک),মুক্তায (উপাংতক),ମୁକ୍ତାଯ (ଉପାଂତକ),मुक्ताय (उपांतक)
Cadenza,स्वैच्छिका,સ્વૈચ્છિકા,स्वैच्छिका,ਸ੍ਵੈਚ੍ਛਿਕਾ,স্বৈচ্ছিকা,स्वैच्छिका,ಸ್ವೈಚ್ಛಿಕಾ,സ്വൈച്ഛികാ,ஸ்வைச்சிகா,స్వైచ్ఛికా,سویچھکا,স্ৈচ্ছিকা,ସ୍ବୈଚ୍ଛିକା,स्वैच्छिका
Calando,अवमंदन (संकेत),અવમંદન (સંકેત),अवमंदन (संकेत),ਅਵਮਂਦਨ (ਸਂਕੇਤ),অবমংদন (সংকেত),अवमंदन (संकेत),ಅವಮಂದನ (ಸಂಕೇತ),അവമംദന (സംകേത),அவமங்தந (ஸங்கேத),అవమందన (సంకేత),اومندن (سنکیت),অমংদন (সংকত),ଅବମଂଦନ (ସଂକେତ),अवमंदन (संकेत)
Canon,स्थाय (phrase) अनुसरण,સ્થાય (phrase) અનુસરણ,स्थाय (phrase) अनुसरण,"ਧਾਰਮਿਕ ਨਿਯਮ,ਵਿਧੀ,ਸਿਧਾਤ",স্থায (phrase) অনুসরণ,स्थाय (phrase) अनुसरण,ಸ್ಥಾಯ (phrase) ಅನುಸರಣ,സ്ഥായ (phrase) അനുസരണ,ஸ்தாய (phrase) அநுஸரண,స్థాయ (phrase) అనుసరణ,ستھائے (phrase) انوسرن,স্থায (phrase) অনুসরণ,ସ୍ଥାଯ (phrase) ଅନୁସରଣ,स्थाय (phrase) अनुसरण
Cantabile,मृदु,મૃદુ,मृदु,ਮ੃ਦੁ,মৃদু,मृदु,ಮೃದು,മൃദു,ம்ருது,మృదు,مردو,মৃদু,ମୃଦୁ,मृदु
Cantata,"गान, गेय रचना","ગાન, ગેય રચના","गान, गेय रचना","ਗਾਨ, ਗੇਯ ਰਚਨਾ","গান, গেয রচনা","गान, गेय रचना","ಗಾನ, ಗೇಯ ರಚನಾ","ഗാന, ഗേയ രചനാ","காந, கேய ரசநா","గాన, గేయ రచనా",گان، گییہ رچنا,"গান, গয রচনা","ଗାନ, ଗେଯ ରଚନା","गान, गेय रचना"
"Canto fermo
 (=cantus fermus)","आधार धुन, मूल धुन","આધાર ધુન, મૂલ ધુન","आधार धुन, मूल धुन","ਆਧਾਰ ਧੁਨ, ਮੂਲ ਧੁਨ","আধার ধুন, মূল ধুন","आधार धुन, मूल धुन","ಆಧಾರ ಧುನ, ಮೂಲ ಧುನ","ആധാര ധുന, മൂല ധുന","ஆதார துந, மூல துந","ఆధార ధున, మూల ధున",آدھار دھن، مول دھن,"আধার ধুন, মূল ধুন","ଆଧାର ଧୁନ, ମୂଲ ଧୁନ","आधार धुन, मूल धुन"
Carol,"(ईसाई) पर्वगीत, कैरोल","(ઈસાઈ) પર્વગીત, કૈરોલ","(ईसाई) पर्वगीत, कैरोल","(ਈਸਾਈ) ਪਰ੍ਵਗੀਤ, ਕੈਰੋਲ","(ঈসাঈ) পর্বগীত, কৈরোল","(ईसाई) पर्वगीत, कैरोल","(ಈಸಾಈ) ಪರ್ವಗೀತ, ಕೈರೋಲ","(ഈസാഈ) പര്വഗീത, കൈരോല","(ஈஸாஈ) பர்வகீத, கைரோல","(ఈసాఈ) పర్వగీత, కైరోల",(عیسائی) پروگیت، کیرول,"(ঈসাঈ) পর্গীত, কৈরল","(ଈସାଈ) ପର୍ବଗୀତ, କୈରୋଲ","(ईसाई) पर्वगीत, कैरोल"
Castanets,कैस्टानेट्स,કૈસ્ટાનેટ્સ,कैस्टानेट्स,ਕੈਸ੍ਟਾਨੇਟ੍ਸ,কৈস্টানেট্স,कैस्टानेट्स,ಕೈಸ್ಟಾನೇಟ್ಸ,കൈസ്ടാനേട്സ,கைஸ்டாநேட்ஸ,కైస్టానేట్స,کیسٹانیٹس,কৈস্টানট্স,କୈସ୍ଟାନେଟ୍ସ,कैस्टानेट्स
Cello (=violin cello),चलो,ચલો,चलो,ਚਲੋ,চল,चलो,ಚಲೋ,ചലോ,சலோ,చలో,چلو,চল,ଚଲୋ,चलो
Chamber music,चैंबर संगीत,ચૈંબર સંગીત,चैंबर संगीत,ਚੈਂਬਰ ਸਂਗੀਤ,চৈংবর সংগীত,चैंबर संगीत,ಚೈಂಬರ ಸಂಗೀತ,ചൈംബര സംഗീത,சைங்பர ஸங்கீத,చైంబర సంగీత,چیمبر سنگیت,চৈংবর সংগীত,ଚୈଂବର ସଂଗୀତ,चैंबर संगीत
Change ringing,सक्रम घंटिकावादन,સક્રમ ઘંટિકાવાદન,सक्रम घंटिकावादन,ਸਕ੍ਰਮ ਘਂਟਿਕਾਵਾਦਨ,সক্রম ঘংটিকাবাদন,सक्रम घंटिकावादन,ಸಕ್ರಮ ಘಂಟಿಕಾವಾದನ,സക്രമ ഘംടികാവാദന,ஸக்ரம கங்டிகாவாதந,సక్రమ ఘంటికావాదన,سکرم گھنٹکاوادن,সক্রম ঘংটিকাাদন,ସକ୍ରମ ଘଂଟିକାବାଦନ,सक्रम घंटिकावादन
Chant,धार्मिक गीत,ધાર્મિક ગીત,धार्मिक गीत,"ਗਾਣਾ,ਗੀਤ",ধার্মিক গীত,धार्मिक गीत,ಧಾರ್ಮಿಕ ಗೀತ,ധാര്മിക ഗീത,தார்மிக கீத,ధార్మిక గీత,دھارمک گیت,ধার্মিক গীত,ଧାର୍ମିକ ଗୀତ,धार्मिक गीत
Chest voice,मंद्रभरित ध्वनि,મંદ્રભરિત ધ્વનિ,मंद्रभरित ध्वनि,ਮਂਦ੍ਰਭਰਿਤ ਧ੍ਵਨਿ,মংদ্রভরিত ধ্বনি,मंद्रभरित ध्वनि,ಮಂದ್ರಭರಿತ ಧ್ವನಿ,മംദ്രഭരിത ധ്വനി,மங்த்ரபரித த்வநி,మంద్రభరిత ధ్వని,مندربھرت دھون,মংদ্রভরিত ধ্নি,ମଂଦ୍ରଭରିତ ଧ୍ବନି,मंद्रभरित ध्वनि
Chime bells,घंटिकावली,ઘંટિકાવલી,घंटिकावली,ਘਂਟਿਕਾਵਲੀ,ঘংটিকাবলী,घंटिकावली,ಘಂಟಿಕಾವಲೀ,ഘംടികാവലീ,கங்டிகாவலீ,ఘంటికావలీ,گھنٹکاولی,ঘংটিকালী,ଘଂଟିକାବଲୀ,घंटिकावली
