Hindi,Malayalam
परिकेन्द्र,ചുറ്റളവ്
परिवृत्त*,വിരമിച്ചു*
"परिगत करना, परितः खींचना",പ്രദക്ഷിണം ചെയ്യാൻ
परिगत,കഴിഞ്ഞ
परिवृत,പരിമിതപ്പെടുത്തിയിരിക്കുന്നു
चिरप्रतिष्ठित निगमनिक,പ്രമുഖ കോർപ്പറേറ്റ്
चिरप्रतिष्ठित गतिकी,ക്ലാസിക് ഡൈനാമിക്സ്
चिरप्रतिष्ठित इष्टतमन,ക്ലാസിക് ഒപ്റ്റിമൈസേഷൻ
चिरप्रतिष्ठित वित्तनाश समस्या,വിട്ടുമാറാത്ത സാമ്പത്തിക പ്രശ്നം
चिरप्रतिष्ठित सांख्यिकीय यांत्रिकी,ക്ലാസിക്കൽ സ്റ്റാറ്റിസ്റ്റിക്കൽ മെക്കാനിക്സ്
त्रुटियों का वर्गीकरण,പിശകുകളുടെ വർഗ്ഗീകരണം
वर्ग-अंतराल,ക്ലാസ് ഇടവേള
वर्गांतराल एकक,ക്ലാസ് ഇടവേള യൂണിറ്റ്
वर्ग-सीमा,ക്ലാസ് പരിധി
दक्षिणावर्त,ഘടികാരദിശയിൽ
संविवृत,അടച്ചു
"संवृत, बंद","അടഞ്ഞ, അടഞ്ഞ"
संवृत अवमख समावरक,അടഞ്ഞ പാളി കവർ
संवृत घन,അടച്ച ക്യൂബ്
"बंद वक्र, संवृत वक्र","അടഞ്ഞ വക്രം, അടഞ്ഞ വക്രം"
संवृत प्रांत,അടച്ച പ്രവിശ്യ
बंद आकृति,അടഞ്ഞ രൂപം
संवृत अंतराल,അടച്ച ഇടവേള
"संवृत प्रदेश, बंद प्रदेश","അടഞ്ഞ പ്രദേശം, അടഞ്ഞ പ്രദേശം"
संवृत समच्चय,അടച്ച സെറ്റ്
"बंद पृष्ठ, संवृत पृष्ठ","അടച്ച പേജ്, അടച്ച പേജ്"
" निमीलन, वेष्टन , संवरक",ശത്രുത
संवरण-संकारक (संवरक),സഫിക്സ്-ഓപ്പറേറ്റർ
संवरक-बिन्दु,കോൺവെക്സ് പോയിന്റ്
संवरक-अभिगृहीत,ബന്ദി-അംഗീകരിച്ചു
संवरक समुच्चय,ക്യാപ്റ്റീവ് സെറ്റ്
गुच्छ बिन्दु,ക്ലസ്റ്റർ പോയിന്റ്
गुच्छ प्रतिचयन,ക്ലസ്റ്റർ സാമ്പിൾ
गुच्छ समुच्चय,ക്ലസ്റ്റർ അഗ്രഗേറ്റ്
समाक्ष वृत्त,ഏകപക്ഷീയ വൃത്തം
समाक्ष परवलय,ഏകപക്ഷീയ പരവലയം
समाक्ष समतल,ഏകപക്ഷീയ തലം
समाक्ष त्रिभुज,ഏകപക്ഷീയ ത്രികോണം
कोब-डगलस फलन,കോബ്-ഡഗ്ലസ് പ്രവർത്തനം
" कूटलेखन, कोडन , संकेतन","എൻകോഡിംഗ്, കോഡിംഗ്, നൊട്ടേഷൻ"
सामग्री का संकेतीकरण,മെറ്റീരിയൽ നൊട്ടേഷൻ
सहप्रांत,സഹ-പ്രവിശ്യ
गुणांक आव्यूह,കോഫിഫിഷ്യന്റ് മാട്രിക്സ്
सहसंबंध-गुणांक,പരസ്പരബന്ധം ഗുണകം
निर्धारण गुणांक,നിർണയ ഗുണകം
प्रत्यास्थता गुणांक,ഇലാസ്തികത ഗുണകം
प्रसार गुणांक,ഡിഫ്യൂഷൻ കോഫിഫിഷ്യന്റ്
घर्षण गुणांक,ഘർഷണ ഗുണകം
अनुदैर्घ्य प्रसार का गुणांक,രേഖാംശ വികാസത്തിന്റെ ഗുണകം
समाश्रयण गुणांक,റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്
पृष्ठ तनाव का गुणांक,ഉപരിതല പിരിമുറുക്കത്തിന്റെ ഗുണകം
विचरण गुणांक,വ്യത്യാസത്തിന്റെ ഗുണകം
"सह-खण्ड, सह गुणन खंड,सहकारक","സഹഘടകം, സഹഘടകം, സഹഘടകം"
सिक्का उछाल,നാണയം ടോസ്
प्रतिदर्श-संचय,സാമ്പിൾ ശേഖരണം
सरेख,കോളിനിയർ
सरेखता,വിന്യാസം
"स्तंभ, कॉलम","കോളം, കോളം"
स्तंभतुल्यता,സ്തംഭനാവസ്ഥ
स्तंभ-तुल्य,സ്തംഭം
स्तंभ तुल्य आव्यूह,നിര മാട്രിക്സ്
स्तंभ आव्यूह,കോളം മാട്രിക്സ്
स्तंभ कोटि,നിര ക്രമം
स्तंभ समानीत सोपानक आव्यूह,സ്തംഭ ശ്രേണിയിലുള്ള മാട്രിക്സ്
स्तंभ सदिश,നിര വെക്റ്റർ
स्तंभानुसार,കോളം തിരിച്ച്
संयुक्त समीकरण,സംയുക്ത സമവാക്യം
"उभयनिष्ठ कोण, सर्वनिष्ठ कोण","പൊതുകോണ്, പൊതുകോണ്"
सर्वनिष्ठ अक्ष,പൊതു അക്ഷം
"सर्वनिष्ठ आधार, उभयनिष्ठ बेस","പൊതുവായ അടിസ്ഥാനം, പൊതു അടിത്തറ"
सार्व हर,സാർവത്രികമായ
सार्व अंतर,പൊതുവായ വ്യത്യാസം
" सार्वगुणन-खंड, समापवर्तक , सार्व उपादान","പൊതു ഘടകം, പൊതു ഘടകം, പൊതു ഘടകം"
"साधारण लघुगणक, साधारण लॉगेरिथ्म","ലളിതമായ ലോഗരിതം, ലളിതമായ ലോഗരിതം"
"सार्व गुणज, समापवर्त्य","പൊതുവായ ഒന്നിലധികം, പൊതുവായ"
सार्व अनुपात,പൊതു അനുപാതം
सर्वनिष्ठ परिच्छेद,ഇന്റർസെക്ഷൻ ക്ലോസ്
सर्वनिष्ठ भुजा,സാധാരണ ഭുജം
"उभयनिष्ठ स्पर्शरखा, सर्वनिष्ठ स्पर्शरेखा","പൊതു സ്പർശം, പൊതു സ്പർശം"
सर्वनिष्ठ पद,പൊതു സ്ഥാനം
क्रमविनिमेय नियम,കമ്മ്യൂട്ടേറ്റീവ് റൂൾ
क्रमविनिमेय गुणधर्म,കമ്മ്യൂട്ടേറ്റീവ് പ്രോപ്പർട്ടി
क्रमविनिमेय-नियम,കമ്മ്യൂട്ടേറ്റീവ് റൂൾ
योग का क्रमविनिमेय नियम,തുകയുടെ കമ്മ്യൂട്ടേറ്റീവ് നിയമം
गुणन का क्रमविनिमेय नियम,ഗുണനത്തിന്റെ കമ്മ്യൂട്ടേറ്റീവ് നിയമം
क्रमविनिमेय संक्रिया,കമ്മ്യൂട്ടേറ്റീവ് ഓപ്പറേഷൻ
क्रमविनिमेयक समूह,കമ്മ്യൂട്ടേറ്റീവ് ഗ്രൂപ്പ്
