Marathi,English
"समन्वय, समन्वय, समन्वय",coordinate
दिग्दर्शक अक्ष,coordinate axis
समन्वय भूमिती,coordinate geometry
समन्वय विमान,coordinate plane
समन्वय,coordinates
"समन्वय प्रणाली, सूचना प्रणाली",coordinate system
copernicus-शरीर,Copernican system
प्लॅनर,Coplanar
coplanar force,coplanar forces
सपाटपणा,coplanarity
मुळसंख्या,coprime numbers
"सुधारणा गुणक, सुधार गुणक",correction factor
योग्य उपाय,correct solution
सह - संबंध,correlation
सहसंबंध गुणांक,correlation coefficient
सहसंबंध आकृती,correlation diagram
सहसंबंध कार्य,correlation function
"सहसंबंध मॅट्रिक्स, सहसंबंध मॅट्रिक्स",correlation matrix
सहसंबंध गुणोत्तर,correlation ratio
सहसंबंध आकृती,correlogram
सहसंबंध-चित्र विश्लेषण,correlogram analysis
"पत्रव्यवहार करणे, पत्रव्यवहार करणे",correspond
असोसिएशनचे नियम,correspondence principle
संबंधित कोन,corresponding angle
सुसंगत बाजू,corresponding side
सेट,coset
"cosine, cotizya",cosine
कोसाइन नियम,cosine law
खर्च विश्लेषण,cost analysis
जास्तीत जास्त खर्च,cost maximization
गणनाक्षमता स्वयंसिद्ध,countability axiom
मोजण्यायोग्य,countable
मोजण्यायोग्य जोडणी,countable additivity
मोजण्यायोग्य आधार,countable base
मोजण्यायोग्य आधार,countable basis
मोजण्यायोग्य संच,countable set
मोजण्यायोग्य असीम,countably infinite
"कॅल्क्युलेटर, पॅनेल, काउंटर",counter
घड्याळाच्या उलट दिशेने अपव्यय,counter clockwise
प्रति उदाहरण,counter example
सहप्रसरण,covariance
सहप्रसरण नियम,covariance law
सहप्रसरण मॅट्रिक्स,covariance matrix
सहप्रवाह पद्धत,covariance method
