Gujarati,Assamese
"શૂન્ય, સાઇફર","শূন্য, চাইফাৰ"
વર્તુળ*,বৃত্ত*
કન્વર્જન્સ વર્તુળ,অভিসৰণ বৃত্ত
સર્કિટ મેટ્રિક્સ,বৰ্তনী মেট্ৰিক্স
"પરિપત્ર, પરિપત્ર,","বৃত্তাকাৰ, বৃত্তাকাৰ"
પરિપત્ર એસિમ્પ્ટોટ્સ,বৃত্তৰ asymptoes
ગોળાકાર કોન્ડ્યુલાઇન,বৃত্তাকাৰ কণ্ডুলাইন
પરિપત્ર ગતિ,বৃত্তাকাৰ গতি
પરિઘ કેન્દ્ર,circumcentre
નિવૃત્ત*,অৱসৰপ্ৰাপ্ত*
"પ્રદક્ષિણા કરવી, આસપાસ દોરવું","প্ৰদক্ষিণ কৰা, চাৰিওফালে আঁকিব পৰা"
ભૂતકાળ,অতীত
ઘેરાયેલું,পৰিসীমাবদ্ধ
પ્રખ્યાત કોર્પોરેટ,বিশিষ্ট কৰ্পৰেট
ક્લાસિક ગતિશીલતા,ক্লাসিক গতিশীলতা
ક્લાસિક ઓપ્ટિમાઇઝેશન,ক্লাসিক অপ্টিমাইজেচন
ક્રોનિક નાણાકીય સમસ્યા,দীৰ্ঘদিনীয়া বিত্তীয় সমস্যা
શાસ્ત્રીય આંકડાકીય મિકેનિક્સ,ধ্ৰুপদী পৰিসংখ্যা বলবিজ্ঞান
ભૂલોનું વર્ગીકરણ,ভুলৰ শ্ৰেণীবিভাজন
વર્ગ અંતરાલ,শ্ৰেণীৰ ব্যৱধান
વર્ગ અંતરાલ એકમ,শ্ৰেণী ব্যৱধান একক
વર્ગ મર્યાદા,শ্ৰেণী সীমা
ઘડિયાળની દિશામાં,ঘড়ীৰ কাঁটাৰ দিশত
બંધ,বন্ধ কৰা হৈছে
"બંધ, બંધ","বন্ধ, বন্ধ"
બંધ સ્તર આવરણ,বন্ধ স্তৰৰ আৱৰণ
બંધ સમઘન,বন্ধ ঘনক
"બંધ વળાંક, બંધ વળાંક","বন্ধ বক্ৰ, বন্ধ বক্ৰ"
બંધ પ્રાંત,বন্ধ প্ৰদেশ
બંધ આકાર,বন্ধ আকৃতি
બંધ અંતરાલ,বন্ধ ব্যৱধান
"બંધ પ્રદેશ, બંધ પ્રદેશ","বন্ধ অঞ্চল, বন্ধ অঞ্চল"
બંધ સેટ,বন্ধ চেট
"બંધ પાનું, બંધ પાનું","বন্ধ পৃষ্ঠা, বন্ধ পৃষ্ঠা"
નેમેસિસ,নিলমান
pronator,pronator
બહિર્મુખ બિંદુ,উত্তল বিন্দু
કેપ્ટિવ-સ્વીકૃત,বন্দী-গ্ৰহণ কৰা
કેપ્ટિવ સેટ,বন্দী ছেট
ક્લસ્ટર પોઇન્ટ,ক্লাষ্টাৰ পইণ্ট
ક્લસ્ટર નમૂના,ক্লাষ্টাৰ নমুনা সংগ্ৰহ কৰা
ક્લસ્ટર એકંદર,ক্লাষ্টাৰ এগ্ৰিগেট
કોક્સિયલ વર્તુળ,সমাক্ষীয় বৃত্ত
કોક્સિયલ પેરાબોલા,সমাক্ষীয় প্যাৰাবোলা
કોક્સિયલ પ્લેન,সমাক্ষীয় সমতল
કોક્સિયલ ત્રિકોણ,সমাক্ষীয় ত্ৰিভুজ
કોબ-ડગ્લાસ કાર્ય,কব-ডাগলাছ ফাংচন
"એન્કોડિંગ, કોડિંગ, નોટેશન","এনকোডিং, ক&#39;ডিং, সংকেত"
સામગ્રી સંકેત,উপাদান সংকেত
સહ-પ્રાંત,সহ-প্ৰদেশ
ગુણાંક મેટ્રિક્સ,সহগ মেট্ৰিক্স
સહસંબંધ ગુણાંક,সম্পৰ্ক সহগ
નિર્ધારણ ગુણાંક,নিৰ্ণয় সহগ
સ્થિતિસ્થાપકતા ગુણાંક,ইলাষ্টিক সহগ
પ્રસરણ ગુણાંક,প্ৰসাৰণ সহগ
ઘર્ષણ ગુણાંક,ঘৰ্ষণ সহগ
રેખાંશ વિસ્તરણનો ગુણાંક,দীৰ্ঘায়িত প্ৰসাৰণৰ সহগ
રીગ્રેસન ગુણાંક,ৰিগ্ৰেছন সহগ
સપાટીના તાણનો ગુણાંક,পৃষ্ঠীয় টানৰ সহগ
વિચલનો ગુણાંક,ভ্যাৰিয়েন্স সহগ
"સહ-પરિબળ, સહ-પરિબળ, સહ-પરિબળ","সহ-কাৰক, সহ-কাৰক, সহ-কাৰক"
સિક્કો ટૉસ,মুদ্ৰা টছ
નમૂના સંગ્રહ,নমুনা সংগ্ৰহ কৰা
સમરેખા,collinear
ગોઠવણી,প্ৰান্তিককৰণ
"કૉલમ, કૉલમ","স্তম্ভ, স্তম্ভ"
સ્તંભત્વ,স্তম্ভৰ ৰূপ
સ્તંભાકાર,স্তম্ভৰ দৰে
સ્તંભાકાર મેટ્રિક્સ,স্তম্ভৰ মেট্ৰিক্স
કૉલમ મેટ્રિક્સ,স্তম্ভ মেট্ৰিক্স
કૉલમ ક્રમ,স্তম্ভৰ ক্ৰম
સ્તંભાકાર અધિક્રમિક મેટ્રિક્સ,স্তম্ভৰ স্তৰভিত্তিক মেট্ৰিক্স
કૉલમ વેક્ટર,স্তম্ভ ভেক্টৰ
કૉલમ મુજબ,স্তম্ভ অনুসৰি
સંયુક્ત સમીકરણ,যৌথ সমীকৰণ
"સામાન્ય કોણ, સામાન્ય કોણ","সাধাৰণ কোণ, সাধাৰণ কোণ"
સામાન્ય અક્ષ,সাধাৰণ অক্ষ
"સામાન્ય આધાર, સામાન્ય આધાર","সাধাৰণ ভিত্তি, সাধাৰণ ভিত্তি"
સાર્વત્રિક,সাৰ্বজনীন
સામાન્ય તફાવત,সাধাৰণ পাৰ্থক্য
"સામાન્ય પરિબળ, સામાન્ય પરિબળ, સામાન્ય પરિબળ","সাধাৰণ কাৰক, সাধাৰণ কাৰক, সাধাৰণ কাৰক"
"સરળ લઘુગણક, સરળ લઘુગણક","সহজ লগাৰিদম, সৰল লগাৰিদম"
"સામાન્ય બહુવિધ, સામાન્ય","সাধাৰণ বহুগুণ, সাধাৰণ"
સામાન્ય ગુણોત્તર,সাধাৰণ অনুপাত
આંતરછેદ કલમ,ছেদক দফা
સામાન્ય હાથ,সাধাৰণ বাহু
"સામાન્ય સ્પર્શક, સામાન્ય સ્પર્શક","সাধাৰণ স্পৰ্শক, সাধাৰণ স্পৰ্শক"
સામાન્ય સ્થિતિ,সাধাৰণ অৱস্থান
પરિવર્તનીય નિયમ,কমিউটেটিভ নিয়ম
વિનિમયાત્મક મિલકત,পৰিৱৰ্তনশীল বৈশিষ্ট্য
પરિવર્તનીય નિયમ,কমিউটেটিভ নিয়ম
રકમનો વિનિમયાત્મક કાયદો,যোগফলৰ বিনিময়মূলক নিয়ম
ગુણાકારનો વિનિમયાત્મક નિયમ,গুণনৰ বিনিময়মূলক নিয়ম
વિનિમયાત્મક કામગીરી,কমিউটেটিভ অপাৰেচন
પરિવર્તનીય જૂથ,কমিউটেটিভ গ্ৰুপ
મેટ્રિસિસનું વિનિમયાત્મક,মেট্ৰিক্সৰ কমিউটেটিভ
કોમ્પેક્ટ સેટ,কম্পেক্ট চেট
"તુલનાત્મકતા, તુલનાત્મકતા","তুলনামূলকতা, তুলনাযোগ্যতা"
માધ્યમની સરખામણી,মাধ্যমৰ তুলনা
ટકાવારીની સરખામણી,শতাংশ তুলনা কৰা
સરખામણી કસોટી,তুলনামূলক পৰীক্ষা
સુસંગત સમીકરણ,সুসংহত সমীকৰণ
સ્પર્ધાત્મક રમત,প্ৰতিযোগিতামূলক খেল
સ્પર્ધાત્મક સ્થિતિ,প্ৰতিযোগিতামূলক অৱস্থান
સ્પર્ધાત્મક વ્યૂહરચના,প্ৰতিযোগিতামূলক কৌশল
"દુભાષિયા, કમ્પાઇલર","দোভাষী, কম্পাইলাৰ"
પૂરક,পৰিপূৰক
પૂરક કોણ,পৰিপূৰক কোণ
પૂરક ઘટના,পৰিপূৰক পৰিঘটনা
પૂરક પરિબળ,পৰিপূৰক কাৰক
પૂરક કાર્ય,পৰিপূৰক ফলন
પૂરક અડધી વસ્તી,পৰিপূৰক আধা জনসংখ্যা
પૂરક અંતરાલ,পৰিপূৰক ব্যৱধান
પૂરક સમૂહ,পৰিপূৰক গোট
"પૂરક, પૂરક","পৰিপূৰকতা, পৰিপূৰকতা"
પૂરક સમૂહ,পৰিপূৰক গোট
સંપૂર્ણ સ્કોર,নিখুঁত স্ক&#39;ৰ
સંપૂર્ણ સહસંબંધ મેટ્રિક્સ,সম্পূৰ্ণ সম্পৰ্কীয় মেট্ৰিক্স
સંપૂર્ણ શ્રેણી વસ્તી,সম্পূৰ্ণ পৰিসৰৰ জনসংখ্যা
સંપૂર્ણ સામાન્ય ઓર્થોગોનલ સેટ,নিখুঁত স্বাভাৱিক অৰ্থগ&#39;নেল ছেট
સંપૂર્ણ ચતુષ્કોણ,নিখুঁত চতুৰ্ভুজ
સંપૂર્ણ ગુણાંક,নিখুঁত ভাগফল
સંપૂર્ણ સેટ,সম্পূৰ্ণ ছেট
સંપૂર્ણ ઉકેલ,সম্পূৰ্ণ সমাধান
સંપૂર્ણપણે રેન્ડમાઇઝ્ડ ડિઝાઇન,সম্পূৰ্ণৰূপে ৰেণ্ডম ডিজাইন
જટિલ સ્વતંત્ર ચલ,জটিল স্বাধীন চলক
જટિલ જોડાણ,জটিল সংযুক্ত
જટિલ વિભેદક,জটিল ডিফাৰেন্সিয়েল
જટિલ કાર્ય,জটিল ফলন
