Bengali,Gujarati
উজ্জ্বলতা নিয়ন্ত্রণ,ઉદ્ધતાઈ નિયંત્રણ
ভঙ্গুর,બરડ
ভঙ্গুর পদার্থ,બરડ પદાર્થ
ব্রডব্যান্ড,બ્રોડબેન્ડ
ব্রডব্যান্ড পরিবর্ধক,બ્રોન્ડબેન્ડ એમ્પ્લીફાયર
ব্রডব্যান্ড আইএসডিএন,બ્રોડબેન્ડ આઈએસડીએન
ব্রডব্যান্ড সিস্টেম,વ્યાપક પદ્ધતિ
সম্প্রচার এবং যোগাযোগ প্রযুক্তি,પ્રસારણ અને સંદેશાવ્યવહાર તકનીક
সম্প্রচার কভারেজ,પ્રસારણ કવર
সম্প্রচার গ্রহনকারী যন্ত্র,પ્રસારણ પ્રાપ્તકર્તા
সম্প্রচার পরিষেবা পরিকল্পনা,બ્રોડકાસ્ટ સેવા આયોજન
সম্প্রচার ট্রান্সমিটার,પ્રસારણ ટ્રાન્સમીટર
সম্প্রচারক,પ્રસારણકર્તા
সম্প্রচার,પ્રસારણ
সম্প্রচার কেন্দ্র,પ્રસારણ મથક
ভাঙ্গা,તૂટેલું
ব্রাউজার,બ્રાઉઝર
ব্রাউজিং,બ્રાઉઝિંગ
বুদ্বুদ,બબલ
বাফার,બફર
বাফার পরিবর্ধক,બફર એમ્પ્લીફાયર
বাফার টিউব,બફર ટ્યુબ
বাগ,કણ
অন্তর্নির্মিত অ্যান্টেনা,એન્ટેના
বার্নার,બર્નર
জ্বলন্ত,સળગતું
বিস্ফোরণ ত্রুটি,વિસ્ફોટ ભૂલ
ফেটে সন্নিবেশ ডাল,વિસ્ફોટની પલ્સ
বিস্ফোরণ পর্ব,વિસ્ફોટનો તબક્કો
বাস,બસ
ব্যবসায়িক বুদ্ধি,ધંધાકીય બુદ્ધિ
বুজার,બઝર
পাস দ্বারা,બાયપાસ
পাস করে,પસાર કરીને
বাইপাস কনডেন্সার,બાયપાસ કન્ડેન્સર
গ,કણ
সি+প্রোগ্রামিং ভাষা,સી+પ્રોગ્રામિંગ ભાષા
মন্ত্রিসভা,મંત્રીમંડળ
কেবল,કેબલ
তারের যৌগ,કેબલ કંપન
তারের সমতা,કેબલ એકરૂપતા
তারের ক্ষতি,કેબલનું નુકસાન
ক্যাশে,કળશ
ক্যাচিং,ઠીંગણું
ক্যাডমিয়াম সেল,તંગ
গননা যন্ত্র,ગણતરીનું યંત્ર
গণনা,ગણતરી
ক্যালকুলেটর,ગણક
ক্যালিব্রেট,માધ્યમ્ચર કરવું
ক্যালিপার্স,ખલાસી
ক্যালোরিমিটার,કેલરીમીટર
ক্যামকর্ডার,પડકાર
ক্যামেরা,કેમેરા
ক্যামেরা প্রান্তিককরণ,કેમેરાની ગોઠવણી
ক্যামেরা অ্যাপারচার,ક cameraમેરા છિદ્ર
ক্যামেরা কভারেজ,કેમેરામાં કવરેજ
ক্যামেরা লাইন আপ,કેમેરાની રેખા
ক্যামেরা টিউব,કેમેરાની નળી
ক্যানোপি,છત્ર
ক্ষমতা,ક્ષમતા
ক্যাপাসিট্যান্স,અપશબ્દ
ক্যাপাসিটিভ লোড,અપરિપક્વ ભાર
ক্যাপাসিটিভ প্রতিক্রিয়া,અપશુકનિયાળ પ્રતિક્રિયા
ক্যাপাসিটার,બંદૂક
ক্যাপাসিটার ইনপুট ফিল্টার,કેપેસિટર ઇનપુટ ફિલ્ટર
ক্ষমতা,શક્તિ
ক্যাপসুল,ક capંગલ
ক্যাপশন,ટોપી
প্রভাব ক্যাপচার,કબજે અસર
কার্ড,પ cardપન
কার্ডিওড,હ્રદયરોઇડ
কার্ডিওড মাইক্রোফোন,કાર્ડિયોઇડ માઇક્રોફોન
ক্যারিয়ার,માલવાહક
ক্যারিয়ার ফ্রিকোয়েন্সি,વાહક આવર્તન
ক্যারিয়ার ফ্রিকোয়েন্সি শিফট,વાહક આવર્તન પાળી
ক্যারিয়ার শক্তি,વાહક
ক্যারিয়ার ইন্দ্রিয় সংকেত,વાહક
ক্যারিয়ার সংবেদনশীলতা,સંવેદનશીલતા
ক্যারিয়ার বিচ্ছেদ,એકલતા
ক্যারিয়ার শিফট,પાળી
ক্যারিয়ার ব্যবধান,અંતર
ক্যারিয়ার দমন,વાહક -દમન
ক্যারিয়ার তরঙ্গ,વાહક
কার্তুজ,કારતૂસ
খোদাই,કોતરણી
ক্যাসকেড,કાસ્કીડ
ক্যাসকেড সার্কিট,કાસ્કેડ સર્કિટ
ক্যাসেট,કેસેટ
ঢালাই লোহা,લોખંડ
ঢালাই,કિલ્લો
ক্যাটালগ,સૂચિ
বিপর্যয়মূলক হস্তক্ষেপ,આપત્તિજનક દખલ
ক্যাথোড,Cathપજ
ক্যাথোড অনুসরণকারী,ક od થોડ અનુયાયી
ক্যাথোড প্রতিরোধক,કેટોડ રેઝિસ્ટર
মুঠোফোন,કોષો
কোষ বিশিষ্ট,સેલ્યુલર
কেন্দ্রীয় নিয়ন্ত্রণ,કેન્દ્રીય નિયંત્રણ
কেন্দ্রীয় ফ্রিকোয়েন্সি,કેન્દ્રીય આવર્તન
কেন্দ্রীয় প্রক্রিয়াকরণ ইউনিট,કેન્દ્રીય પ્રક્રિયા એકમ
কেন্দ্রীভূত ডাটাবেস,કેન્દ્રીયકૃત ડેટાબેઝ
কেন্দ্রীভূত সিস্টেম,કેન્દ્રીયકૃત પદ્ધતિ
সিরামিক,કોઇ
চেম্বার,ચેમ્બર
পরিবর্তন স্যুইচ,ફેરફાર -સ્વીચ
চ্যানেল,માર્ગ
চ্যানেল এনকোডার,ચેનલ એન્કોડર
চ্যানেল বিচ্ছেদ,ચેનલનું વિભાજન
চ্যানেল ব্যবধান,ચેનલ અંતર
চ্যানেল স্যুইচিং,ચેનલ ફેરબદલ
বৈশিষ্ট্যযুক্ত প্রতিবন্ধকতা,લાક્ષણિક અવલંબન
বৈশিষ্ট্য,લાક્ષણિકતાઓ
চার্জ ক্যারিয়ার,હવાલા
চার্জ ঘনত্ব,ખર્ચની ઘનતા
চার্জ করা,ચધિયન
চার্জার,ચંચળ
চার্জিং ভোল্টেজ,ચાર્જિંગ વોલ્ટેજ
চার্ট,ચાર્ટ
চ্যাসিস,ચેસિસ
চ্যাট,ગપસપ
চিপ,ક chંગું
চোক কয়েল,કોઇ
চোক ইনপুট,ઇનપુટ
চপার পরিবর্ধক,ચોકી
ক্রোমা,ક્રોમા
ক্রোমা স্যাম্পলিং কাঠামো,ક્રોમા નમૂનાની રચના
ক্রোমিনেন্স,ક્રોમન
সিনেমাটোগ্রাফি,સિનેમેટનું
