Hindi,Malayalam
भूसी हटाना,വീതിക്കുറയ്ക്കല്
निर्जलीकरण,നിർജ്ജലീകരണം
निर्जलकारित्र,ഡെഹൈവേറ്റർ
मांग,അവകാശം
"विकृतीकरण, गुणनाशन",ഡിനാറ്ററേഷനുകൾ
अनाच्छादन,നിന്ദ്യമായ
"निक्षेप (मृदा), जमा (अर्थशास्त्र)",നിക്ഷേപം
निक्षेपण,നിക്ഷേപം
" मूल्यह्रास , अवमूल्यन विलवणीकरण",മൂല്യത്തകർച്ചയുള്ള ഡെസാലിനിവൽ
"जल शुष्कन, निर्जलीकरण",അതിശയകരമായ
"अभिकल्पना, डिजाइन",ചിതണം
शुष्कित्र,ഡെസേറ്റർ
गुठली निकालना,നാശം
वि-अंतः भूस्तारीकरण,സമയപത്രി
वियुग्मन,ദേശാനാപിസ്
"नर मंजरी निकालना (मक्का), बल्लर निकालना",പോക്കറല്
बल्लर या फुंदन को काटना,വഴിപാട്
निर्धारक,നിശ്ചയദാർ
अवमूल्यन,വിലകുറയ്ക്കല്
वनस्पतिरहित करना,ആവിഷ്കരണം
विचलन,വതിചലനം
द्विक,നിയമാവലി
निदान,രോഗനിര്ണയനം
भिन्नकाल पक्वता,ഡിച്ചോമാമി
द्विभाजन,ദ്വൈകമി
"द्विबीजपत्री, डाइकोटिलेड़न (बीज)",ഡികോട്ടിഡൺ (വിത്ത്)
पश्चमारी (रोग),മരിക്കുക (രോഗം)
"विसरण, विसार",അഭിവൃദ്ധി
पाचनीयता,ദഹിപ്പിക്കലിറ്റി
द्विसंकर,Dihybrid
"बांध, नाली, परिवाह",ബൈക്ക് (ഡൈക്ക്)
तनु,നേര്മ്മയാക്കുക
"एकलिंगाश्रयी, पृथक् लिंगी",ഡൈയോസിയസ്
द्विगुणित,ഡിപ്പോയിഡ്
"द्विगुणित, डिप्लॉइड",ഡിപ്പോയിഡ്
द्विसूत्र,ഡിപ്ലോൺമ
"निष्कलिकायन, कलिका निकालना",കൈശീര്ത്തി
"तवेदार हल चलाना, चक्काकरण",വിശദീകരിക്കുന്നു
छूट,കിഴിവ്
रोगाणुनाशन,അണുനാശിനി
"परिक्षेपण, प्रकीर्णन",പതിക്കല്
" प्रकीर्णन , प्रसरण",കീര്ത്തി
विविधीकरण,വൈവിധ്യവീകരണം
विविधीकृत कृषि,വൈവിധ്യമാർന്ന കൃഷി
डीएनए सोपान,ഡിഎൻഎ ഗോവണി
डीएनए ग्राही,ഡിഎൻഎ റിസപ്റ്റർ
गोदी-भाड़ा,ആവഞ്ചന
प्रभावी,പബലമായ
प्रसुप्ति,പ്രവർത്തനരഹിതമായ
"मात्रा, खुराक, डोज",ഡോസ്
दोहरा सिग्माभ वक्र,ഇരട്ട സിഗ്മോയ്ഡ് കർവ്
"झोंका, खिंचाव",ഡ്രാഫ്റ്റ് (ഡ്രാഫ്റ്റ്)
"निकास नाली, अपवाहिका",വറ്റിക്കുക
जलनिकास,ഡ്രെയിനേജ്
कर्षण,വര്ണിക്കുക
" दवा पिलाना , दवाई से तर करना",നനഞ്ഞ
प्रसाधन (बीज),ഡ്രസ്സിംഗ് (വിത്ത്)
"बरमा, उथली भूल, ड्रिल, वपित्र",ഡ്രിൽ (n.)
"सूराख करना, बेधन, बरमाना",ഡ്രില്ലിംഗ് (എഞ്ചിന്)
"वेधना, ड्रिल से बोना, ड्रिल से डालना",ഡ്രില്ലിംഗ് (അഗ്രോണമി)
बूंद-बूंद सिंचाई,ഡ്രിപ്പ് ഇറിഗേഷൻ
शुष्क खेती,ഡ്രൈവർഡ് കൃഷി
"धूल, बुकनी",പൊടി
"धूलित्र, प्रकीर्णक",ദുണ്രന്മാര്
बुरकना,പൊടിക്കുന്നു
"बौना, वामन",കുള്ളൻ
वामन पिरामिड,കുള്ളൻ പിരമിഡ്
वामिनीयन,കുള്ളൻ
गुलबहार,ഡെയ്സി
खजूर,തീയതി
दिन का राजा,ഡേ ജാസ്മിൻ
सोया,ചതകുല
दीनानाथ घास,ദിനനാത്ത് പുല്ല്
अमरबेल,ഡോഡീഡർ
दूब घास,"ഡൂബ് പുല്ല്, ബെർമുഡ പുല്ല്"
छोंकर,തുല്കൂപ്പ്
सौंठ,ഉണങ്ങിയ ഇഞ്ചി
पत्तियां खाने वाला भृंग,വണ്ട് മലിനീകരണം
नर मधुमक्खी,നീരഞ്ഞെടുക്കുക
बत्तख,ഡക്ക്
पारिस्थितिकी,പരിസ്ഥിതിവിജ്ഞാനം
अर्थमिति,സാമ്പത്തികസ്ഥരുടെ
आर्थिक दक्षता,സാമ്പത്തിക കാര്യക്ഷമത
पारिस्थितिक प्ररूप,ഇക്കോടൈപ്പ്
बहिःस्तरपोषित,എക്ടോട്രോഫിക്
मृदीय,ഷാഫിക്
मृद विज्ञान,എഡാഫോളജി
"मेड़बंदी, किनारा बनाना, किनारा बंदी",പതിക്കല്
खाद्य अंश,ഭക്ഷ്യയോഗ്യമായ ഭാഗം
मांग की लोच,ആവശ്യകതയുടെ ഇലാസ്തികത
उत्पादन लोच,ഉൽപാദനത്തിന്റെ ഇലാസ്തികത
विद्युत्-अपघटन,വൈദ്യുതവിശ്ലനങ്ങൾ
वैद्युतकण-संचलन,ഇലക്ട്രോഫോറെസിസ്
अवक्षालन,പൊലീസേഷൻ
" विपुंसीकारित्र, बंधकारित्र , विपुंसीकार, बंध्यकार",എക്യാസ്കറ്റർ
"मेड़ बंदी, डौलबंदी",കായാൻസിംഗ്
भ्रूण,ഭൂണം
"भ्रूणविज्ञान, भ्रौणिकी",സ്മൈഫോളജി
"निकलना, निर्गमन",ആവിർഭാവം
पायसीकारक,എമൽസിഫയർ
अंतर्जात,എൻവയോജനസ്
अंतःसूत्री विभाजन,എൻഡോമിറ്റോസിസ്
अंतःपरजीवी,എൻഡോപരസൈറ്റ്
भ्रूणपोष,എൻഡോസ്പെർം
उद्यम,എന്റർപ്രൈസ്
कीटविज्ञान,എന്രുമോളജി
पर्यावरण,പരിസ്ഥിതി
"प्रकिण्व, एन्जाइम",എൻസൈം
दलपुंज कलमबंदी,എപ്പികോട്ടിൽ ഒട്ടിക്കൽ
"अधिपादप, एपिफाइट",എപ്പിഫൈറ്റ്
समानधारिता,ഇക്വിറ്റി
उन्मूलन,ഉന്മൂലനം
आवश्यक पोषक तत्व,അവശ്യ പോഷകങ്ങൾ
"परिमापन, कूतना, आकलन",കണക്കാക്കല്
पांडुरता,എറ്റിയോലേഷൻ
सुजननिक,അപഹീന
मूल्यांकन,മൂല്യനിർണ്ണയം
वाष्पनमापी,ആവാൻവിറ്ററി
वाष्पन-वाष्पोत्सर्जन,ഇവാപോ-ട്രാൻസ്പിറേഷൻ
सदाहरित क्रांति,നിത്യഹരിത വിപ്ലവം
"सदाहरित, सदापर्णी",നിത്യഹരിത
विकास,പരിണാമം
उच्छेद करना,എക്സൂസ്
परिक्षय (उर्वरता),ക്ഷീണം (ഫെർട്ടിലിറ്റി)
