Malayalam,Gujarati
കാരിയർ വീണ്ടെടുക്കൽ സർക്യൂട്ട്,વાહક પુનઃપ્રાપ્તિ સર્કિટ
കാരിയർ വീണ്ടും ചേർക്കൽ,વાહક પુનઃનિર્માણ
ചാലക വിസരണം,વાહક છૂટાછવાયા
കാരിയർ അടിച്ചമർത്തൽ,વાહક દમન
കാരിയർ കൂട്ടിൽ,વાહક પાંજરું
കാരിയർ വേഗത,વાહક વેગ
കൈ കട്ട്,હેન્ડ બીટ
പതാക നടത്തി,ધ્વજ રાખવામાં આવ્યો
"കൈവശരേഖ, കൈവശാവകാശ രജിസ്റ്റർ","કબજાની નોંધણી, કબજાની નોંધણી"
പോർട്ടബിൾ ജനറേറ്റർ,પોર્ટેબલ જનરેટર
കാർസൺ നിയമം,કાર્સનનો કાયદો
കാട്രിഡ്ജ് ഫ്യൂസ്,કારતૂસ ફ્યુઝ
കാട്രിഡ്ജ് ടേപ്പ്,કારતૂસ ટેપ
കാരി ഫോസ്റ്റർ പാലം,કેરી ફોસ્ટર બ્રિજ
സ്റ്റെപ്പ് ആംപ്ലിഫയർ,સ્ટેપ એમ્પ્લીફાયર
ഗ്രേഡേഷൻ,ગ્રેડેશન
കാസ്കേഡ് ആംപ്ലിഫയർ,કાસ્કેડ એમ્પ્લીફાયર
"കാസ്‌കോഡ് ആംപ്ലിഫയർ, സ്റ്റെപ്പ് ആംപ്ലിഫയർ","કાસ્કોડ એમ્પ્લીફાયર, સ્ટેપ એમ્પ્લીફાયર"
കാസറ്റ്,કેસેટ
പ്രേരണ,પ્રેરિત
ക്യാപ്റ്റീവ് കോട്ടർ,કેપ્ટિવ કોટર
കാഥോഡ്,કેથોડ
കാഥോഡ് ട്രെയിലിംഗ്,કેથોડ પાછળનું
കാഥോഡ് ട്രെയിലിംഗ് ആംപ്ലിഫയർ,કેથોડ ટ્રેલિંગ એમ્પ્લીફાયર
കാഥോഡ് ലുമിനൻസ്,કેથોડ લ્યુમિનન્સ
കാഥോഡ് മെറ്റീരിയൽ,કેથોડ સામગ્રી
കാഥോഡ് റേ ഓസിലോസ്കോപ്പ്,કેથોડ રે ઓસિલોસ્કોપ
കാഥോഡ് റേ ട്യൂബ്,કેથોડ રે ટ્યુબ
കാഥോഡ് കണിക നിക്ഷേപം,કેથોડ કણો જુબાની
കാഥോഡ് ലുമിനൻസ്,કેથોડ લ્યુમિનન્સ
കയർ ഫിൽട്ടർ,કોયર ફિલ્ટર
കവർ ഫിൽട്ടർ,કેવર ફિલ્ટર
കോടോർ,કોટર
ആന്ട്രൽ റേഡിയേഷൻ,એન્ટ્રાલ રેડિયેશન
cotter resonator,કોટર રેઝોનેટર
ഫാറ്റ് ചാർജ് കപ്പിൾഡ് ഉപകരണം (CCD),ફેટ ચાર્જ કપલ્ડ ડિવાઇસ (CCD)
സിഡി റോം,સીડી રોમ
സിഡി റോം ഡ്രൈവ്,સીડી રોમ ડ્રાઇવ
സെൽ (ബാറ്ററി),સેલ (બેટરી)
കേന്ദ്ര വിഭവ ഘടകം,કેન્દ્રીય સંસાધન તત્વ
കേന്ദ്ര റിസോഴ്സ് യൂണിറ്റ്,કેન્દ્રીય સંસાધન એકમ
സെൻട്രൽ പ്രൊസസർ,કેન્દ્રીય પ્રોસેસર
ശരാശരി സ്കെയിൽ,સરેરાશ સ્કેલ
മിഡ് ഫ്രീക്വൻസി,મધ્ય આવર્તન
മധ്യ എക്സ്ഹോസ്റ്റ് ട്രാൻസ്ഫോർമർ,મધ્યમ એક્ઝોસ્ટ ટ્રાન્સફોર્મર
"സെറാമിക്, കളിമണ്ണ്","સિરામિક, માટી"
സെറാമിക് ഫില്ലർ,સિરામિક ફિલર
സെറാമിക് ഫിൽറ്റർ,સિરામિક ફિલ્ટર
സെറാമിക് മെറ്റീരിയൽ,સિરામિક સામગ્રી
സെറാമിക് റെസൊണേറ്റർ,સિરામિક રેઝોનેટર
സെറാമിക് ശബ്ദ റിസീവർ,સિરામિક સાઉન્ડ રીસીવર
cerenkov കാൽക്കുലേറ്റർ,સેરેનકોવ કેલ્ક્યુલેટર
സർമാറ്റ്,સરમત
ചാൽകോജെനൈഡ്,chalcogenide
കാൽകോപൈറൈറ്റ്,કેલ્કોપીરાઈટ
"ചാനൽ, ചാനൽ","ચેનલ, ચેનલ"
ചാനൽ ബാൻഡ് വിപുലീകരണം,ચેનલ બેન્ડ વિસ્તરણ
ചാനൽ കോഡർ,ચેનલ કોડર
ചാനൽ ആവൃത്തി,ચેનલ આવર્તન
ചാനൽ സ്വഭാവം,ચેનલ પાત્ર
ചാനൽ വേർതിരിക്കൽ,ચેનલ અલગ
ചാനൽ സിദ്ധാന്തം,ચેનલ સિદ્ધાંત
പ്രതീക ജനറേറ്റർ,અક્ષર જનરેટર
സ്വഭാവം തിരിച്ചറിയൽ,પાત્રની ઓળખ
സ്വഭാവ പ്രതിരോധം,લાક્ષણિક અવબાધ
ചാർജ് കാരിയർ,ચાર્જ કેરિયર
ചാർജ് നിയന്ത്രണ പാരാമീറ്റർ,ચાર્જ નિયંત્રણ પરિમાણ
ചാർജ്ജ് കപ്പിൾഡ് ഉപകരണം,ચાર્જ જોડી ઉપકરણ
ചാർജ് കപ്പിൾഡ് റാൻഡം ആക്സസ് മെമ്മറി,ચાર્જ જોડી રેન્ડમ એક્સેસ મેમરી
ചാർജ് സാന്ദ്രത,ચાર્જ ઘનતા
ചാർജ് ഇൻജക്ഷൻ ഉപകരണം,ચાર્જ ઈન્જેક્શન ઉપકરણ
ചാർജ് നഷ്ടം,ચાર્જ નુકશાન
ചാർജ് പമ്പിംഗ്,ચાર્જ પમ્પિંગ
ചാർജ് സെൻസിംഗ് ആംപ്ലിഫയർ,ચાર્જ સેન્સિંગ એમ્પ્લીફાયર
ചാർജ് സംഭരണം,ચાર્જ સંગ્રહ
ചാർജ്ജ് കണങ്ങൾ,ચાર્જ કણો
വികാരാധീനമായ,જુસ્સાદાર
ഫ്രെയിം,ફ્રેમ
robyshev ഫിൽട്ടർ,રોબીશેવ ફિલ્ટર
മൊത്തം പരിശോധിക്കുക,કુલ તપાસો
ആവൃത്തി പരിശോധിക്കുക,આવર્તન તપાસો
കെമിക്കൽ ബോണ്ട്,રાસાયણિક બંધન
രാസ നീരാവി നിക്ഷേപം,રાસાયણિક વરાળ જુબાની
ചൈൽഡ് ലോക്ക് സൗകര്യം,ચાઇલ્ડ લોક સુવિધા
ബാലനിയമം,બાળકનો કાયદો
ചിപ്പ്,ચિપ
ചിപ്പ് സജീവമാക്കൽ,ચિપ સક્રિયકરણ
വീര്പ്പുമുട്ടുക,ગૂંગળામણ
ഇടയ്ക്കിടെ,તૂટક તૂટક
ഇടയ്ക്കിടെയുള്ള ആംപ്ലിഫയർ,તૂટક તૂટક એમ્પ્લીફાયર
ഇടയ്ക്കിടെയുള്ള ആംപ്ലിഫയർ,તૂટક તૂટક એમ્પ્લીફાયર
ഇടവിട്ടുള്ള മോഡ്,તૂટક તૂટક મોડ
ക്രോമ ആംപ്ലിഫയർ,ક્રોમા એમ્પ્લીફાયર
സ്വഭാവ രേഖാചിത്രം,લાક્ષણિકતા રેખાકૃતિ
പിഗ്മെന്റേഷൻ,પિગમેન્ટેશન
സർക്കിൾ ഡയഗ്രം,વર્તુળ રેખાકૃતિ
സർക്യൂട്ട്,સર્કિટ
സർക്യൂട്ട് വിശകലനം,સર્કિટ વિશ્લેષણ
സർക്യൂട്ട് ബ്രേക്കർ,સર્કિટ બ્રેકર
സർക്യൂട്ട് ഡയഗ്രം,પરિપથ આકૃતિ
സർക്യൂട്ട് നൊട്ടേഷൻ,સર્કિટ નોટેશન
സർക്യൂട്ട് സ്വിച്ചിംഗ്,સર્કિટ સ્વિચિંગ
വൃത്താകൃതിയിലുള്ള തരംഗ പാത,ગોળાકાર તરંગ માર્ગ
രക്തചംക്രമണം മെമ്മറി,ફરતી મેમરી
ബോണ്ടിംഗ് സർക്യൂട്ട്,બંધન સર્કિટ
ക്ലാപ്പ് ഓസിലേറ്റർ,ક્લૅપ ઓસિલેટર
ക്ലാസ് എ ആംപ്ലിഫയർ,વર્ગ A એમ્પ્લીફાયર
ക്ലാസ് എ] ബി] സി] ഡി പ്രവർത്തനങ്ങൾ,વર્ગ A] B] C] D કામગીરી
ക്ലാസ് ബി ആംപ്ലിഫയർ,વર્ગ બી એમ્પ્લીફાયર
ക്ലാസ് സി ആംപ്ലിഫയർ,વર્ગ સી એમ્પ્લીફાયર
ക്ലാസ് ഡി ആംപ്ലിഫയർ,વર્ગ ડી એમ્પ્લીફાયર
എസ് ക്ലാസ് ബോഡി,એસ વર્ગ શરીર
"പുറത്താക്കൽ, ശുദ്ധി","હકાલપટ્ટી, સ્વચ્છ"
കത്രിക,ઉતારવું
ഷീറിംഗ് സർക്യൂട്ട്,ઉતારવાની સર્કિટ
കാലാഡ്,કેલાડ
ക്ലോക്ക് ആവൃത്തി,ઘડિયાળની આવર્તન
ക്ലോക്ക് പൾസ് ജനറേറ്റർ,ઘડિયાળ પલ્સ જનરેટર
കടൽ ആർഎസ് ഫ്ലിപ്പ് ഫ്ലോപ്പ്,કદલ આરએસ ફ્લિપ ફ્લોપ
അടച്ച സർക്യൂട്ട് ടെലിവിഷൻ,બંધ સર્કિટ ટેલિવિઝન
അടച്ച ലൂപ്പ് പ്രവർത്തനം,બંધ લૂપ કામગીરી
അടച്ച ലൂപ്പ് നേട്ടം,બંધ લૂપ ગેઇન
കോംപ്ലിമെന്ററി മെറ്റാലിക് സെമികണ്ടക്ടർ,પૂરક મેટાલિક સેમિકન્ડક્ટર
CMOS ഉപകരണം,CMOS ઉપકરણ
CMRR (പൊതു മോഡ് ന്യൂട്രലൈസേഷൻ അനുപാതം),સીએમઆરઆર (કોમન મોડ ન્યુટ્રલાઇઝેશન રેશિયો)
CO2ലേസർ,CO2 લેસર
ഏകോപന കേബിൾ,કો - એક્ષેલ કેબલ
കോക്‌ഷ്യൽ കോട്ടർ,કોક્સિયલ કોટર
കോക്സിയൽ കണക്റ്റർ,કોક્સિયલ કનેક્ટર
"കോക്സിയൽ കണക്റ്റർ, കോക്സിയൽ കണക്റ്റർ","કોક્સિયલ કનેક્ટર, કોક્સિયલ કનેક્ટર"
ഏകപക്ഷീയ രേഖ,કોક્સિયલ રેખા
ഏകപക്ഷീയ രേഖ,કોક્સિયલ રેખા
ഏകപക്ഷീയ തരംഗ പാത,કોક્સિયલ વેવ પાથ
കോഡ് മാറ്റം,કોડ ફેરફાર
കോഡ് മാറ്റുന്നയാൾ,કોડ ચેન્જર
"കോഡെക്, കോഡർ-ഡീകോഡർ","કોડેક, કોડર-ડીકોડર"
സ്റ്റീരിയോ കോഡിംഗ്,સ્ટીરિયો કોડિંગ
കപ്ലിംഗ് കോഫിഫിഷ്യന്റ്,જોડાણ ગુણાંક
നിയന്ത്രണ ശക്തി,પ્રતિબંધક બળ
യോജിച്ച വെളിച്ചം,સુસંગત પ્રકાશ
ജാതകം,જન્માક્ષર
കോയിൽ വൈൻഡിംഗ് മെഷീൻ,કોઇલ વિન્ડિંગ મશીન
യാദൃശ്ചിക സർക്യൂട്ട്,સંયોગ સર્કિટ
ചൂടുള്ള കാഥോഡ് ട്യൂബ്,ગરમ કેથોડ ટ્યુબ
