Punjabi,Tamil
"ਕੈਲਕੁਲੇਟਰ, ਕੈਲਕੁਲੇਟਰ","கால்குலேட்டர், கால்குலேட்டர்"
ਗਣਨਾ*,கணக்கீடு*
ਕੰਪਿਊਟੇਸ਼ਨਲ ਐਕਸ਼ਨ ਵਿਧੀ,கணக்கீட்டு நடவடிக்கை முறை
"ਕੈਲਕੁਲੇਟਰ, ਕੈਲਕੁਲੇਟਰ","கால்குலேட்டர், கால்குலேட்டர்"
"ਕੈਲਕੂਲਸ, ਕੈਲਕੂਲਸ","கால்குலஸ், கால்குலஸ்"
ਪਰਿਵਰਤਨ ਕੈਲਕੂਲਸ,மாறுபாடு கணக்கீடு
ਕੈਲੋਰੀ,கலோரிகள்
ਨਿਯਮ ਨੂੰ ਰੱਦ ਕਰੋ,ரத்து விதி
ਕੈਨੋਨੀਕਲ ਸਮੀਕਰਨ,நியமன சமன்பாடு
ਕੈਨੋਨੀਕਲ ਰੂਪ,நியமன வடிவம்
"ਕੈਨੋਨੀਕਲ ਮੈਟ੍ਰਿਕਸ, ਕੇ ਕੈਨੋਨੀਕਲ ਮੈਟ੍ਰਿਕਸ","கேனானிகல் மேட்ரிக்ஸ், கே கேனானிகல் மேட்ரிக்ஸ்"
cantor ਸੈੱਟ,கேண்டர் தொகுப்பு
cantor ਤਿਕੋਣਾ ਸੈੱਟ,கேண்டார் முக்கோண தொகுப்பு
ਸੀਮਤ ਆਵਾਜਾਈ ਸਮੱਸਿਆ,கட்டுப்படுத்தப்பட்ட போக்குவரத்து பிரச்சனை
ਯੋਗਤਾ,திறன்
ਕੇਸ਼ੀਲ ਸ਼ਕਤੀ,தந்துகி விசை
"ਗਿਣਤੀ ਸੰਖਿਆ, ਮੁੱਖ ਸੰਖਿਆ","எண்ணிக்கை எண், கார்டினல் எண்"
ਕਾਰਟੇਸੀਅਨ ਧੁਰਾ,கார்ட்டீசியன் அச்சு
ਕਾਰਟੇਸੀਅਨ ਕੋਆਰਡੀਨੇਟਸ,கார்ட்டீசியன் ஆயத்தொகுப்புகள்
ਕਾਰਟੇਸੀਅਨ ਉਤਪਾਦ,கார்ட்டீசியன் தயாரிப்பு
ਸੈੱਟਾਂ ਦਾ ਕਾਰਟੇਸੀਅਨ ਗੁਣਾ,தொகுப்புகளின் கார்ட்டீசியன் பெருக்கல்
"ਕੇਸ ਸਟੱਡੀ, ਕੇਸ ਸਟੱਡੀ","வழக்கு ஆய்வு, வழக்கு ஆய்வு"
ਵਿਨਾਸ਼ਕਾਰੀ ਭਾਸ਼ਣ,பேரழிவு பேச்சு
ਕੈਟਿਨਰੀ,பூனைக்குரிய
ਕੌਚੀ ਵੰਡ,காச்சி விநியோகம்
ਕੌਸ਼ੀ ਦਾ ਸੂਤਰ,கௌசியின் சூத்திரம்
ਕੌਸ਼ੀ-ਗੁਰਸਾ-ਪ੍ਰਮੇਯ,கௌசி-குர்சா-தேற்றம்
ਕੌਸ਼ੀ-ਰਿਮਨ-ਬਾਨ,கௌஷி-ரீமான்-பான்
ਕਾਚੀ ਕ੍ਰਮ,கௌச்சி வரிசை
ਕੌਸ਼ੀ ਅਟੁੱਟ,கௌஷி ஒருங்கிணைந்த
ਕੌਸ਼ਿ ਮੁਖ—ਮੁੱਲ,கௌசி முக்கிய மதிப்பு
ਕਾਚੀ ਬਾਕੀ ਪ੍ਰਮੇਯ,கௌச்சி எஞ்சிய தேற்றம்
ਕੈਲੇ-ਹੈਮਿਲਟਨ-ਪ੍ਰਮੇਯ,கால்-ஹாமில்டன்-தேற்றம்
ਆਕਾਸ਼ੀ ਸਰੀਰ,வானுலக
ਖਗੋਲ-ਵਿਗਿਆਨਕ ਮਾਪ,வானியல் அளவீடு
ਆਕਾਸ਼ੀ ਮਕੈਨਿਕਸ,வான இயக்கவியல்
ਆਕਾਸ਼ੀ ਸਰੀਰ,வானுலக
ਸੈੱਲ ਬਾਰੰਬਾਰਤਾ,செல் அலைவரிசை
"ਮਰਦਮਸ਼ੁਮਾਰੀ, ਮਰਦਮਸ਼ੁਮਾਰੀ","மக்கள் தொகை கணக்கெடுப்பு, மக்கள் தொகை கணக்கெடுப்பு"
ਪ੍ਰਤੀਸ਼ਤ,சதவீதம்
ਸੈਂਟੀਮੀਟਰ,சென்டிமீட்டர்
ਸੈਂਟੀਮੀਟਰ-ਗ੍ਰਾਮ-ਦੂਜੀ ਵਿਧੀ,சென்டிமீட்டர்-கிராம்-இரண்டாம் முறை
"ਕੇਂਦਰੀ, ਕੇਂਦਰਿਤ","மைய, மையமான"
ਕੇਂਦਰੀ ਧੁਰਾ,மைய அச்சு
ਕੇਂਦਰੀ ਪਾੜਾ,மத்திய இடைவெளி
ਕੇਂਦਰੀ ਅੰਤਰ ਫਾਰਮੂਲਾ,மைய வேறுபாடு சூத்திரம்
ਕੇਂਦਰੀ ਅੰਤਰ ਸਾਰਣੀ,மைய வேறுபாடு அட்டவணை
ਕੇਂਦਰੀ ਸੀਮਾ ਪ੍ਰਮੇਯ,மத்திய வரம்பு தேற்றம்
ਕੇਂਦਰੀ ਪਲ,மைய தருணம்
ਕੇਂਦਰੀ ਸਰੋਤ ਇਕਾਈ,மத்திய வள அலகு
ਕੇਂਦਰੀ ਪ੍ਰਵਿਰਤੀ,மைய உள்ளுணர்வு
ਕੇਂਦਰ*,மையம்*
ਗੰਭੀਰਤਾ ਦਾ ਕੇਂਦਰ,ஈர்ப்பு மையம்
ਸਮੂਹ ਕੇਂਦਰ,குழு மையம்
ਪੁੰਜ ਕੇਂਦਰ,வெகுஜன மையம்
ਸਮਰੂਪਤਾ ਦਾ ਕੇਂਦਰ,சமச்சீர் மையம்
ਸੈਂਟਰਿਫਿਊਗਲ ਫੋਰਸ,மையவிலக்கு விசை
centripetal ਫੋਰਸ,மையவிலக்கு விசை
"ਸੈਂਟਰੀਪੇਟਲ ਮੈਰੀਡੀਅਨ,",மையநோக்கு நடுக்கோடு
ਨਿਸ਼ਚਤਤਾ,உறுதி
cgs ਵਿਧੀ,cgs முறை
cgs ਯੂਨਿਟ,cgs அலகு
ਵਿਭਿੰਨਤਾ ਦਾ ਚੇਨ ਨਿਯਮ,வேறுபாட்டின் சங்கிலி விதி
ਮੌਕਾ ਦੇ ਕੇ,ஒருவேளை
ਬੇਤਰਤੀਬ ਚਾਲ,சீரற்ற நகர்வு
ਧੁਰੀ ਸ਼ਿਫਟ,அச்சு மாற்றம்
"ਅਧਾਰ ਪਰਿਵਰਤਨ ਪਯਾਧਰ-ਤਬਦੀਲੀ,",அடிப்படை மாற்றம் பயதார்-மாற்றம்
ਪਰਮਿਊਟੇਸ਼ਨ,வரிசைமாற்றம்
ਗੁਣ ਗੁਣ,பண்பு குணகம்
ਵਿਸ਼ੇਸ਼ਤਾ ਨਿਰਧਾਰਕ,பண்பு நிர்ணயம்
ਗੁਣ ਸਮੀਕਰਨ,சிறப்பியல்பு சமன்பாடு
"ਚਰਿੱਤਰ-ਕਾਰਜ, ਗੁਣ-ਕਾਰ","பண்பு செயல்பாடு, பண்பு செயல்பாடு"
ਲਘੂਗਣਕ ਦਾ ਪੂਰਨ ਅੰਕ,மடக்கையின் முழு எண்
"ਗੁਣ ਬਹੁਪਦ,",பண்பு பல்லுறுப்புக்கோவை
ਗੁਣ ਮੁੱਲ,பண்பு மதிப்பு
ਗੁਣ ਵੈਕਟਰ,பண்பு திசையன்
ਅੱਖਰ ਭਾਈਚਾਰੇ,பாத்திர சமூகம்
"ਚਾਰਟ, ਚਾਰਟ,","விளக்கப்படங்கள், விளக்கப்படங்கள்"
ਚੀ-ਵਰਗ ਵੰਡ,சி-சதுர விநியோகம்
ਚੀ-ਵਰਗ ਫਾਰਮੂਲਾ,சி-சதுர சூத்திரம்
ਚੀ-ਵਰਗ ਟੈਸਟ,சி-சதுர சோதனை
ਤਾਰ*,நாண்*
ਤਾਰ ਵੰਡਣ ਦੀ ਵਿਧੀ,நாண் பிரிக்கும் முறை
ਲਿਖਤੀ ਸੁਨੇਹਾ,எழுதப்பட்ட செய்தி
"ਜ਼ੀਰੋ, ਸਿਫਰ","பூஜ்யம், மறைக்குறியீடு"
ਚੱਕਰ*,வட்டம்*
ਕਨਵਰਜੈਂਸ ਸਰਕਲ,ஒன்றிணைப்பு வட்டம்
ਸਰਕਟ ਮੈਟਰਿਕਸ,சுற்று அணி
"ਸਰਕੂਲਰ, ਸਰਕੂਲਰ,","வட்ட, வட்ட"
ਚੱਕਰ asymptoes,வட்ட அறிகுறிகள்
ਸਰਕੂਲਰ ਕੰਡਿਊਲਾਈਨ,வட்ட குழாய்
ਸਰਕੂਲਰ ਮੋਸ਼ਨ,வட்ட இயக்கம்
ਘੇਰਾ ਕੇਂਦਰ,சுற்று மையம்
ਸੇਵਾਮੁਕਤ*,ஓய்வு பெற்ற*
"ਚੱਕਰ ਲਗਾਉਣ ਲਈ, ਆਲੇ ਦੁਆਲੇ ਖਿੱਚਣ ਲਈ","சுற்றி வர, சுற்றி வர"
ਬੀਤੇ,கடந்த
ਘੇਰਾਬੰਦ,சுற்றத்தார்
ਉੱਘੇ ਕਾਰਪੋਰੇਟ,புகழ்பெற்ற கார்ப்பரேட்
ਕਲਾਸਿਕ ਗਤੀਸ਼ੀਲਤਾ,உன்னதமான இயக்கவியல்
ਕਲਾਸਿਕ ਓਪਟੀਮਾਈਜੇਸ਼ਨ,உன்னதமான தேர்வுமுறை
ਪੁਰਾਣੀ ਵਿੱਤੀ ਸਮੱਸਿਆ,நாள்பட்ட நிதி பிரச்சனை
ਕਲਾਸੀਕਲ ਅੰਕੜਾ ਮਕੈਨਿਕਸ,கிளாசிக்கல் புள்ளியியல் இயக்கவியல்
ਗਲਤੀਆਂ ਦਾ ਵਰਗੀਕਰਨ,பிழைகளின் வகைப்பாடு
ਕਲਾਸ ਅੰਤਰਾਲ,வகுப்பு இடைவெளி
ਕਲਾਸ ਅੰਤਰਾਲ ਇਕਾਈ,வகுப்பு இடைவெளி அலகு
ਕਲਾਸ ਸੀਮਾ,வகுப்பு வரம்பு
ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ,கடிகாரகடிகாரச்சுற்று
ਬੰਦ,மூடப்பட்டது
"ਬੰਦ, ਬੰਦ","மூடப்பட்டது, மூடப்பட்டது"
ਬੰਦ ਪਰਤ ਕਵਰ,மூடிய அடுக்கு கவர்
ਬੰਦ ਘਣ,மூடிய கன சதுரம்
"ਬੰਦ ਕਰਵ, ਬੰਦ ਕਰਵ","மூடிய வளைவு, மூடிய வளைவு"
ਬੰਦ ਸੂਬਾ,மூடப்பட்ட மாகாணம்
ਬੰਦ ਸ਼ਕਲ,மூடிய வடிவம்
ਬੰਦ ਅੰਤਰਾਲ,மூடிய இடைவெளி
"ਬੰਦ ਖੇਤਰ, ਬੰਦ ਖੇਤਰ","மூடப்பட்ட பகுதி, மூடப்பட்ட பகுதி"
ਬੰਦ ਸੈੱਟ,மூடிய தொகுப்பு
"ਬੰਦ ਪੰਨਾ, ਬੰਦ ਪੰਨਾ","மூடிய பக்கம், மூடிய பக்கம்"
ਨੇਮੇਸਿਸ,விரோதி
pronator,முன்மொழிபவர்
ਕਨਵੈਕਸ ਬਿੰਦੂ,குவிந்த புள்ளி
ਬੰਦੀ-ਪ੍ਰਵਾਨ ਕੀਤਾ,சிறைப்பட்ட-ஏற்றுக்கொள்ளப்பட்ட
ਬੰਦੀ ਸੈੱਟ,சிறைப்பிடிக்கப்பட்ட தொகுப்பு
ਕਲੱਸਟਰ ਪੁਆਇੰਟ,கொத்து புள்ளி
ਕਲੱਸਟਰ ਨਮੂਨਾ,கொத்து மாதிரி
ਸਮੂਹ ਕਲੱਸਟਰ,கொத்து மொத்த
coaxial ਚੱਕਰ,கோஆக்சியல் வட்டம்
coaxial parabola,கோஆக்சியல் பரவளையம்
coaxial ਜਹਾਜ਼,கோஆக்சியல் விமானம்
coaxial ਤਿਕੋਣ,கோஆக்சியல் முக்கோணம்
ਕੋਬ-ਡਗਲਸ ਫੰਕਸ਼ਨ,கோப்-டக்ளஸ் செயல்பாடு
"ਏਨਕੋਡਿੰਗ, ਕੋਡਿੰਗ, ਨੋਟੇਸ਼ਨ","குறியாக்கம், குறியீட்டு முறை, குறியீடு"
ਸਮੱਗਰੀ ਸੰਕੇਤ,பொருள் குறியீடு
ਸਹਿ-ਸੂਬਾ,இணை மாகாணம்
ਗੁਣਾਂਕ ਮੈਟ੍ਰਿਕਸ,குணகம் அணி
ਸਬੰਧ ਗੁਣਾਂਕ,தொடர்பு குணகம்
ਨਿਰਧਾਰਨ ਗੁਣਾਂਕ,தீர்மான குணகம்
ਲਚਕੀਲੇ ਗੁਣਾਂਕ,நெகிழ்ச்சி குணகம்
ਪ੍ਰਸਾਰ ਗੁਣਾਂਕ,பரவல் குணகம்
ਰਗੜ ਗੁਣਾਂਕ,உராய்வு குணகம்
ਲੰਬਕਾਰੀ ਵਿਸਤਾਰ ਦਾ ਗੁਣਾਂਕ,நீளமான விரிவாக்கத்தின் குணகம்
ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ,பின்னடைவு குணகம்
ਸਤਹ ਤਣਾਅ ਦੇ ਗੁਣਾਂਕ,மேற்பரப்பு பதற்றத்தின் குணகம்
ਵਿਭਿੰਨਤਾ ਦਾ ਗੁਣਾਂਕ,மாறுபாட்டின் குணகம்
"ਸਹਿ-ਕਾਰਕ, ਸਹਿ-ਕਾਰਕ, ਸਹਿ-ਕਾਰਕ","இணை காரணி, இணை காரணி, இணை காரணி"
ਸਿੱਕਾ ਟੌਸ,நாணயத்தை சுண்டி எறி
ਨਮੂਨਾ ਸੰਗ੍ਰਹਿ,மாதிரி சேகரிப்பு
ਸਮਰੇਖਾ,கோலினியர்
ਅਲਾਈਨਮੈਂਟ,சீரமைப்பு
"ਕਾਲਮ, ਕਾਲਮ","நிரல், நிரல்"
ਕਾਲਮਨਾਰੀਟੀ,நெடுவரிசை
ਕਾਲਮ,நெடுவரிசை
ਕਾਲਮ ਮੈਟ੍ਰਿਕਸ,நெடுவரிசை அணி
ਕਾਲਮ ਮੈਟਰਿਕਸ,நிரல் அணி
ਕਾਲਮ ਕ੍ਰਮ,நெடுவரிசை ஒழுங்கு
ਕਾਲਮ ਲੜੀਵਾਰ ਮੈਟ੍ਰਿਕਸ,நெடுவரிசை படிநிலை அணி
ਕਾਲਮ ਵੈਕਟਰ,நெடுவரிசை திசையன்
ਕਾਲਮ ਅਨੁਸਾਰ,பத்தி வாரியாக
ਸੰਯੁਕਤ ਸਮੀਕਰਨ,கூட்டு சமன்பாடு
"ਸਾਂਝਾ ਕੋਣ, ਸਾਂਝਾ ਕੋਣ","பொதுவான கோணம், பொதுவான கோணம்"
ਆਮ ਧੁਰਾ,பொதுவான அச்சு
"ਸਾਂਝਾ ਅਧਾਰ, ਸਾਂਝਾ ਅਧਾਰ","பொதுவான அடிப்படை, பொதுவான அடிப்படை"
ਯੂਨੀਵਰਸਲ,உலகளாவிய
ਆਮ ਅੰਤਰ,பொதுவான வேறுபாடு
"ਸਾਂਝਾ ਕਾਰਕ, ਸਾਂਝਾ ਕਾਰਕ, ਸਾਂਝਾ ਕਾਰਕ","பொதுவான காரணி, பொதுவான காரணி, பொதுவான காரணி"
"ਸਧਾਰਨ ਲਘੂਗਣਕ, ਸਧਾਰਨ ਲਘੂਗਣਕ","எளிய மடக்கை, எளிய மடக்கை"
"ਆਮ ਮਲਟੀਪਲ, ਆਮ","பொதுவான பல, பொதுவான"
ਆਮ ਅਨੁਪਾਤ,பொதுவான விகிதம்
ਇੰਟਰਸੈਕਸ਼ਨ ਧਾਰਾ,வெட்டும் விதி
ਆਮ ਬਾਂਹ,பொதுவான கை
"ਸਾਂਝਾ ਸਪਰਸ਼, ਸਾਂਝਾ ਸਪਰਸ਼","பொதுவான தொடுகோடு, பொதுவான தொடுகோடு"
ਆਮ ਸਥਿਤੀ,பொதுவான நிலை
ਬਦਲਣ ਵਾਲਾ ਨਿਯਮ,பரிமாற்ற விதி
ਪਰਿਵਰਤਨਸ਼ੀਲ ਸੰਪਤੀ,பரிமாற்ற சொத்து
ਬਦਲਣ ਵਾਲਾ ਨਿਯਮ,பரிமாற்ற விதி
ਜੋੜ ਦਾ ਵਟਾਂਦਰਾ ਕਾਨੂੰਨ,தொகையின் பரிமாற்றச் சட்டம்
ਗੁਣਾ ਦਾ ਵਟਾਂਦਰਾ ਨਿਯਮ,பெருக்கத்தின் பரிமாற்ற விதி
ਬਦਲਣਯੋਗ ਕਾਰਵਾਈ,பரிமாற்ற செயல்பாடு
ਪਰਿਵਰਤਨਸ਼ੀਲ ਸਮੂਹ,பரிமாற்ற குழு
ਮੈਟ੍ਰਿਕਸ ਦਾ ਵਟਾਂਦਰਾ,மெட்ரிக்குகளின் பரிமாற்றம்
ਸੰਖੇਪ ਸੈੱਟ,சிறிய தொகுப்பு
"ਤੁਲਨਾਤਮਕਤਾ, ਤੁਲਨਾਤਮਕਤਾ","ஒப்பீடு, ஒப்பீடு"
ਸਾਧਨਾਂ ਦੀ ਤੁਲਨਾ,வழிமுறைகளின் ஒப்பீடு
ਪ੍ਰਤੀਸ਼ਤ ਦੀ ਤੁਲਨਾ,சதவீத ஒப்பீடு
ਤੁਲਨਾ ਟੈਸਟ,ஒப்பீட்டு சோதனை
ਇਕਸਾਰ ਸਮੀਕਰਨ,ஒத்திசைவான சமன்பாடு
ਮੁਕਾਬਲੇ ਵਾਲੀ ਖੇਡ,போட்டி விளையாட்டு
ਮੁਕਾਬਲੇ ਵਾਲੀ ਸਥਿਤੀ,போட்டி நிலை
ਪ੍ਰਤੀਯੋਗੀ ਰਣਨੀਤੀ,போட்டி உத்தி
"ਦੁਭਾਸ਼ੀਏ, ਕੰਪਾਈਲਰ","மொழிபெயர்ப்பாளர், தொகுப்பாளர்"
ਪੂਰਕ,துணை
ਪੂਰਕ ਕੋਣ,நிரப்பு கோணம்
ਪੂਰਕ ਘਟਨਾ,நிரப்பு நிகழ்வு
ਪੂਰਕ ਕਾਰਕ,நிரப்பு காரணி
ਪੂਰਕ ਫੰਕਸ਼ਨ,நிரப்பு செயல்பாடு
ਪੂਰਕ ਅੱਧੀ ਆਬਾਦੀ,நிரப்பு பாதி மக்கள் தொகை
ਪੂਰਕ ਅੰਤਰਾਲ,நிரப்பு இடைவெளி
ਪੂਰਕ ਸੈੱਟ,நிரப்பு தொகுப்பு
"ਪੂਰਕ, ਪੂਰਕ","நிரப்புதல், நிரப்புதல்"
ਪੂਰਕ ਸੈੱਟ,நிரப்பு தொகுப்பு
ਸੰਪੂਰਣ ਸਕੋਰ,சரியான மதிப்பெண்
ਪੂਰਾ ਸਬੰਧ ਮੈਟ੍ਰਿਕਸ,முழு தொடர்பு அணி
ਪੂਰੀ ਸੀਮਾ ਆਬਾਦੀ,முழு அளவிலான மக்கள் தொகை
ਸੰਪੂਰਣ ਆਮ ਆਰਥੋਗੋਨਲ ਸੈੱਟ,சரியான இயல்பான ஆர்த்தோகனல் தொகுப்பு
ਸੰਪੂਰਣ ਚਤੁਰਭੁਜ,சரியான நாற்கர
ਸੰਪੂਰਣ ਭਾਗ,சரியான அளவு
ਪੂਰਾ ਸੈੱਟ,மொத்த தொகுப்பு
ਪੂਰਾ ਹੱਲ,முழுமையான தீர்வு
