Malayalam,Assamese
"കേന്ദ്ര, കേന്ദ്രീകൃത","কেন্দ্ৰীয়, সমকেন্দ্ৰিক"
കേന്ദ്ര അക്ഷം,কেন্দ্ৰীয় অক্ষ
കേന്ദ്ര വിടവ്,কেন্দ্ৰীয় ব্যৱধান
കേന്ദ്ര വ്യത്യാസ ഫോർമുല,কেন্দ্ৰীয় পাৰ্থক্য সূত্ৰ
കേന്ദ്ര ഡിഫറൻഷ്യൽ പട്ടിക,কেন্দ্ৰীয় অৱভেদ্য টেবুল
കേന്ദ്ര പരിധി സിദ്ധാന്തം,কেন্দ্ৰীয় সীমা উপপাদ্য
കേന്ദ്ര നിമിഷം,কেন্দ্ৰীয় মুহূৰ্ত
കേന്ദ്ര റിസോഴ്സ് യൂണിറ്റ്,কেন্দ্ৰীয় সম্পদ একক
കേന്ദ്ര സഹജാവബോധം,কেন্দ্ৰীয় প্ৰবৃত্তি
കേന്ദ്രം*,কেন্দ্ৰ*
ഗുരുത്വാകർഷണ കേന്ദ്രം,মাধ্যাকৰ্ষণ কেন্দ্ৰ
ഗ്രൂപ്പ് കേന്ദ്രം,গ্ৰুপ চেণ্টাৰ
ബഹുജന കേന്ദ്രം,ভৰ কেন্দ্ৰ
സമമിതിയുടെ കേന്ദ്രം,প্ৰতিসমতাৰ কেন্দ্ৰ
അപകേന്ദ്ര ബലം,কেন্দ্ৰপৃথক বল
അപകേന്ദ്രബലം,কেন্দ্ৰিক বল
"സെൻട്രിപെറ്റൽ മെറിഡിയൻ,",কেন্দ্ৰিক মেৰিডিয়ান
ഉറപ്പ്,নিশ্চয়তা
cgs രീതി,cgs পদ্ধতি
cgs യൂണിറ്റ്,cgs ইউনিট
വ്യത്യാസത്തിന്റെ ശൃംഖല,পাৰ্থক্যৰ শৃংখল নিয়ম
ആകസ്മികമായി,কেনেবাকৈ
ക്രമരഹിതമായ നീക്കം,random move
അച്ചുതണ്ട് ഷിഫ്റ്റ്,অক্ষৰ স্থানান্তৰ
"അടിസ്ഥാന മാറ്റം പേയാധാര് മാറ്റം,",ভিত্তি পৰিৱৰ্তন পায়ধৰ-পৰিৱৰ্তন
ക്രമമാറ്റം,ক্ৰমবিন্যাস
സ്വഭാവ ഗുണകം,বৈশিষ্ট্য সহগ
സ്വഭാവ നിർണ്ണയം,বৈশিষ্ট্য নিৰ্ণায়ক
സ്വഭാവ സമവാക്യം,বৈশিষ্ট্যপূৰ্ণ সমীকৰণ
"സ്വഭാവ പ്രവർത്തനം, സ്വഭാവ പ്രവർത്തനം","বৈশিষ্ট্যপূৰ্ণ কাৰ্য্য, বৈশিষ্ট্যপূৰ্ণ কাৰ্য্য"
ലോഗരിതം പൂർണ്ണസംഖ്യ,লগাৰিদমৰ পূৰ্ণসংখ্যা
"സ്വഭാവ ബഹുപദം,",বৈশিষ্ট্যপূৰ্ণ বহুপদ
സ്വഭാവ മൂല്യം,বৈশিষ্ট্যপূৰ্ণ মূল্য
സ്വഭാവ വെക്റ്റർ,বৈশিষ্ট্যপূৰ্ণ ভেক্টৰ
സ്വഭാവ സമൂഹം,চৰিত্ৰ সম্প্ৰদায়
"ചാർട്ടുകൾ, ചാർട്ടുകൾ,","লেখচিত্ৰ, লেখচিত্ৰ"
ചി-സ്ക്വയർ വിതരണം,কাই-স্কেয়াৰ বিতৰণ
ചി-സ്ക്വയർ ഫോർമുല,কাই-বৰ্গ সূত্ৰ
ചി-സ്ക്വയർ ടെസ്റ്റ്,কাই-স্কেয়াৰ পৰীক্ষা
കോർഡ്*,কৰ্ড*
കോർഡ് വിഭജന രീതി,কৰ্ড বিভাজন পদ্ধতি
എഴുതിയ സന്ദേശം,লিখিত বাৰ্তা
"പൂജ്യം, സൈഫർ","শূন্য, চাইফাৰ"
വൃത്തം*,বৃত্ত*
ഒത്തുചേരൽ വൃത്തം,অভিসৰণ বৃত্ত
സർക്യൂട്ട് മാട്രിക്സ്,বৰ্তনী মেট্ৰিক্স
"വൃത്താകൃതിയിലുള്ള, വൃത്താകൃതിയിലുള്ള,","বৃত্তাকাৰ, বৃত্তাকাৰ"
വൃത്താകൃതിയിലുള്ള അസിംപ്റ്റോട്ടുകൾ,বৃত্তৰ asymptoes
വൃത്താകൃതിയിലുള്ള ചാലകം,বৃত্তাকাৰ কণ্ডুলাইন
വൃത്താകൃതിയിലുള്ള ചലനം,বৃত্তাকাৰ গতি
ചുറ്റളവ്,circumcentre
വിരമിച്ചു*,অৱসৰপ্ৰাপ্ত*
പ്രദക്ഷിണം ചെയ്യാൻ,"প্ৰদক্ষিণ কৰা, চাৰিওফালে আঁকিব পৰা"
കഴിഞ്ഞ,অতীত
പരിമിതപ്പെടുത്തിയിരിക്കുന്നു,পৰিসীমাবদ্ধ
പ്രമുഖ കോർപ്പറേറ്റ്,বিশিষ্ট কৰ্পৰেট
ക്ലാസിക് ഡൈനാമിക്സ്,ক্লাসিক গতিশীলতা
ക്ലാസിക് ഒപ്റ്റിമൈസേഷൻ,ক্লাসিক অপ্টিমাইজেচন
വിട്ടുമാറാത്ത സാമ്പത്തിക പ്രശ്നം,দীৰ্ঘদিনীয়া বিত্তীয় সমস্যা
ക്ലാസിക്കൽ സ്റ്റാറ്റിസ്റ്റിക്കൽ മെക്കാനിക്സ്,ধ্ৰুপদী পৰিসংখ্যা বলবিজ্ঞান
പിശകുകളുടെ വർഗ്ഗീകരണം,ভুলৰ শ্ৰেণীবিভাজন
ക്ലാസ് ഇടവേള,শ্ৰেণীৰ ব্যৱধান
ക്ലാസ് ഇടവേള യൂണിറ്റ്,শ্ৰেণী ব্যৱধান একক
ക്ലാസ് പരിധി,শ্ৰেণী সীমা
ഘടികാരദിശയിൽ,ঘড়ীৰ কাঁটাৰ দিশত
അടച്ചു,বন্ধ কৰা হৈছে
"അടഞ്ഞ, അടഞ്ഞ","বন্ধ, বন্ধ"
അടഞ്ഞ പാളി കവർ,বন্ধ স্তৰৰ আৱৰণ
അടച്ച ക്യൂബ്,বন্ধ ঘনক
"അടഞ്ഞ വക്രം, അടഞ്ഞ വക്രം","বন্ধ বক্ৰ, বন্ধ বক্ৰ"
അടച്ച പ്രവിശ്യ,বন্ধ প্ৰদেশ
അടഞ്ഞ രൂപം,বন্ধ আকৃতি
അടച്ച ഇടവേള,বন্ধ ব্যৱধান
"അടഞ്ഞ പ്രദേശം, അടഞ്ഞ പ്രദേശം","বন্ধ অঞ্চল, বন্ধ অঞ্চল"
അടച്ച സെറ്റ്,বন্ধ চেট
"അടച്ച പേജ്, അടച്ച പേജ്","বন্ধ পৃষ্ঠা, বন্ধ পৃষ্ঠা"
ശത്രുത,নিলমান
സഫിക്സ്-ഓപ്പറേറ്റർ,pronator
കോൺവെക്സ് പോയിന്റ്,উত্তল বিন্দু
ബന്ദി-അംഗീകരിച്ചു,বন্দী-গ্ৰহণ কৰা
ക്യാപ്റ്റീവ് സെറ്റ്,বন্দী ছেট
ക്ലസ്റ്റർ പോയിന്റ്,ক্লাষ্টাৰ পইণ্ট
ക്ലസ്റ്റർ സാമ്പിൾ,ক্লাষ্টাৰ নমুনা সংগ্ৰহ কৰা
ക്ലസ്റ്റർ അഗ്രഗേറ്റ്,ক্লাষ্টাৰ এগ্ৰিগেট
ഏകപക്ഷീയ വൃത്തം,সমাক্ষীয় বৃত্ত
ഏകപക്ഷീയ പരവലയം,সমাক্ষীয় প্যাৰাবোলা
ഏകപക്ഷീയ തലം,সমাক্ষীয় সমতল
ഏകപക്ഷീയ ത്രികോണം,সমাক্ষীয় ত্ৰিভুজ
കോബ്-ഡഗ്ലസ് പ്രവർത്തനം,কব-ডাগলাছ ফাংচন
"എൻകോഡിംഗ്, കോഡിംഗ്, നൊട്ടേഷൻ","এনকোডিং, ক&#39;ডিং, সংকেত"
മെറ്റീരിയൽ നൊട്ടേഷൻ,উপাদান সংকেত
സഹ-പ്രവിശ്യ,সহ-প্ৰদেশ
കോഫിഫിഷ്യന്റ് മാട്രിക്സ്,সহগ মেট্ৰিক্স
പരസ്പരബന്ധം ഗുണകം,সম্পৰ্ক সহগ
നിർണയ ഗുണകം,নিৰ্ণয় সহগ
ഇലാസ്തികത ഗുണകം,ইলাষ্টিক সহগ
ഡിഫ്യൂഷൻ കോഫിഫിഷ്യന്റ്,প্ৰসাৰণ সহগ
ഘർഷണ ഗുണകം,ঘৰ্ষণ সহগ
രേഖാംശ വികാസത്തിന്റെ ഗുണകം,দীৰ্ঘায়িত প্ৰসাৰণৰ সহগ
റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്,ৰিগ্ৰেছন সহগ
ഉപരിതല പിരിമുറുക്കത്തിന്റെ ഗുണകം,পৃষ্ঠীয় টানৰ সহগ
വ്യത്യാസത്തിന്റെ ഗുണകം,ভ্যাৰিয়েন্স সহগ
"സഹഘടകം, സഹഘടകം, സഹഘടകം","সহ-কাৰক, সহ-কাৰক, সহ-কাৰক"
നാണയം ടോസ്,মুদ্ৰা টছ
സാമ്പിൾ ശേഖരണം,নমুনা সংগ্ৰহ কৰা
കോളിനിയർ,collinear
വിന്യാസം,প্ৰান্তিককৰণ
"കോളം, കോളം","স্তম্ভ, স্তম্ভ"
സ്തംഭനാവസ്ഥ,স্তম্ভৰ ৰূপ
സ്തംഭം,স্তম্ভৰ দৰে
നിര മാട്രിക്സ്,স্তম্ভৰ মেট্ৰিক্স
കോളം മാട്രിക്സ്,স্তম্ভ মেট্ৰিক্স
നിര ക്രമം,স্তম্ভৰ ক্ৰম
സ്തംഭ ശ്രേണിയിലുള്ള മാട്രിക്സ്,স্তম্ভৰ স্তৰভিত্তিক মেট্ৰিক্স
നിര വെക്റ്റർ,স্তম্ভ ভেক্টৰ
കോളം തിരിച്ച്,স্তম্ভ অনুসৰি
സംയുക്ത സമവാക്യം,যৌথ সমীকৰণ
"പൊതുകോണ്, പൊതുകോണ്","সাধাৰণ কোণ, সাধাৰণ কোণ"
പൊതു അക്ഷം,সাধাৰণ অক্ষ
"പൊതുവായ അടിസ്ഥാനം, പൊതു അടിത്തറ","সাধাৰণ ভিত্তি, সাধাৰণ ভিত্তি"
സാർവത്രികമായ,সাৰ্বজনীন
പൊതുവായ വ്യത്യാസം,সাধাৰণ পাৰ্থক্য
"പൊതു ഘടകം, പൊതു ഘടകം, പൊതു ഘടകം","সাধাৰণ কাৰক, সাধাৰণ কাৰক, সাধাৰণ কাৰক"
"ലളിതമായ ലോഗരിതം, ലളിതമായ ലോഗരിതം","সহজ লগাৰিদম, সৰল লগাৰিদম"
"പൊതുവായ ഒന്നിലധികം, പൊതുവായ","সাধাৰণ বহুগুণ, সাধাৰণ"
പൊതു അനുപാതം,সাধাৰণ অনুপাত
ഇന്റർസെക്ഷൻ ക്ലോസ്,ছেদক দফা
സാധാരണ ഭുജം,সাধাৰণ বাহু
"പൊതു സ്പർശം, പൊതു സ്പർശം","সাধাৰণ স্পৰ্শক, সাধাৰণ স্পৰ্শক"
പൊതു സ്ഥാനം,সাধাৰণ অৱস্থান
കമ്മ്യൂട്ടേറ്റീവ് റൂൾ,কমিউটেটিভ নিয়ম
കമ്മ്യൂട്ടേറ്റീവ് പ്രോപ്പർട്ടി,পৰিৱৰ্তনশীল বৈশিষ্ট্য
