Bengali,Tamil
বিচ্ছেদ,துண்டித்தல்
সংযোগকারী বিরতি,இணைப்பு உடைப்பு
"ফ্র্যাকচার ডায়োড, জেনার ডায়োড","எலும்பு முறிவு டையோடு, ஜீனர் டையோடு"
ফ্র্যাকচার,எலும்பு முறிவு
"ব্রিডার রিঅ্যাক্টর, ব্রিডার নিউক্লিয়ার ফার্নেস, ব্রিডার ফার্নেস","ப்ரீடர் ரியாக்டர், ப்ரீடர் நியூக்ளியர் ஃபர்னஸ், பிரீடர் ஃபர்னஸ்"
প্রজনন,இனப்பெருக்கம்
"retardant বিকিরণ, brastralung","retardant கதிர்வீச்சு, brastralung"
brewster-কোণ,brewster-angle
ব্রুস্টার ফ্রিজ,ப்ரூஸ்டர் குளிர்சாதன பெட்டி
সেতু,பாலம்
সেতু বন্ধন,பாலம் பிணைப்பு
"উজ্জ্বল, উজ্জ্বল, ঝলমলে","பிரகாசமான, பளபளப்பான, திகைப்பூட்டும்"
আলোক,ஒளிரும்
তেজ,பிரகாசம்
"দ্যুতি, প্রভা","தியுதி, பிரபா"
ব্রিলুওয়ান এলাকা,பிருலுவான் பகுதி
ব্রিটিশ স্ট্যান্ডার্ড মোমবাতি,பிரிட்டிஷ் நிலையான மெழுகுவர்த்தி
ভঙ্গুর,உடையக்கூடிய
ভঙ্গুরতা,உடையக்கூடிய தன்மை
সম্প্রচার,ஒளிபரப்பு
বিশদ,விரிவான
বিপরীতমুখী,பிற்போக்கு
ব্রগলি সূত্র,ப்ரோக்லி சூத்திரம்
খণ্ডিত,துண்டு துண்டாக
ব্রাউনি গতি,பிரவுனி இயக்கம்
"কুচি, বুরুশ, কুর্চ, গুলম","குச்சி, புருஷ், குர்ச், குல்ம்"
"বুদবুদ, বুদবুদ (সম্পাদনা), গর্জন (v.)","குமிழி, குமிழி (பதிப்பு), முணுமுணுப்பு (வி.)"
উদ্দীপনা,உமிழும்
পাল্টা ব্যবস্থা,எதிர் நடவடிக்கைகள்
সংকোচন,சுருக்கம்
"amp-প্রতিরোধ, বাফার","amphoteric, buffered"
ধ্বনিবিদ্যা,ஒலியியல்
বর্ধন,பர்தன்
বাল্ব,பல்பு
আবির্ভূত,வெளிப்படு
"আয়তন, বাল্ক, ভর, ভর, আয়তন","தொகுதி, மொத்த, நிறை, நிறை, தொகுதி"
ভলিউম স্থিতিস্থাপকতা সহগ,தொகுதி நெகிழ்ச்சி குணகம்
জনসংখ্যা সম্পত্তি,மக்கள் சொத்து
সর্বোচ্চ তাপমাত্রা,அதிகபட்ச வெப்பநிலை
স্ফীতি,வீக்கம்
"গুচ্ছ, গুচ্ছ (n.), to be clustered (ver.)","கொத்து, கொத்து (n.), கொத்தாக இருக்க வேண்டும் (ver.)"
গুচ্ছ,கொத்து
বুনসেন সেল,பன்சென் செல்
উচ্ছ্বাস,மிதப்பு
"buoyancy, booyancy","மிதப்பு, மிதப்பு"
বার্গার সার্কিট,பர்கர் சுற்று
চোরের ঘণ্টা,திருடன் மணி
"বার্নার, ইগনিটার","எரிப்பான், பற்றவைப்பான்"
সম্পূর্ণ ইগনিশন,முழு பற்றவைப்பு
"বিস্ফোরণ, বিস্ফোরণ, ফাটল","வெடிப்பு, வெடிப்பு, பிளவு"
লাইন ব্যস্ত,வரிசை பிஸி
ব্যস্ত টোন,பிஸியான தொனி
গুঞ্জন,ஒலிப்பவர்
বাইপাস,பைபாஸ்
সার্কিট,சுற்று
"সমুদ্রের তার, তার","கடல் கம்பி, கேபிள்"
ক্যাডমিয়াম,காட்மியம்
সিজিয়াম-কোষ,சீசியம்-செல்
পাঞ্জর ডাইপোল,பஞ்சர் இருமுனை
পাঞ্জার প্রভাব,பஞ்சர் விளைவு
হিসাব করতে,கணக்கெடுக்க
ক্যালকুলেটর,கால்குலேட்டர்
ক্যালেন্ডার,நாட்காட்டி
"ক্রমাঙ্কন, ক্রমাঙ্কন, সংশোধন","அளவீடு, அளவுத்திருத்தம், திருத்தம்"
"ক্রমাঙ্কন গুণক, ক্রমাঙ্কন গুণক","அளவீடு பெருக்கி, அளவுத்திருத்த பெருக்கி"
ক্যালিপার,காலிப்பர்கள்
"কল ক্যালকুলেটর, টক ক্যালকুলেটর","கால்குலேட்டர், பேச்சு கால்குலேட்டர்"
