Assamese,English
পৰিকল্পনা,Planning
"প্লেটফৰ্ম, প্লেটফৰ্ম",Platform
প্লটাৰ,Plotter
ড্ৰাফটিং হেড,plotting head
প্লাগবোৰ্ড,Plugboard
নিবিদা,Point
চাইট টু চাইট প্ৰটোকল (PPP),point to point protocol (PPP)
পইণ্টাৰ,Pointer
মেৰুকৰণ,Polarization
ক্ৰমবিন্যাস,Polling
বহুভুজ ছিয়াৰিং,polygon clipping
বহুৰূপতা,Polymorphism
বহুপদ,Polynomial
POP (ডাকঘৰ প্ৰট&#39;কল),POP (post office protocol)
"1.sin-up মেনু, 2.appear মেনু",Pop-up menu
পোৰ্টেবিলিটি,Portability
চিত্ৰিত,Portrait
ক্ৰমাগত,post order
"1.বেক লিপি, 2.বেক লিপি",post script
বেক বিট,postamble bit
সংলগ্ন কৰা হৈছে,Postfix
বন্ধ,power down
অবৈদ্যুতিক,Power-off
বৈদ্যুতিক,Power-on
পাৱাৰ ৰিচিভাৰ,Power-up
প্ৰি স্পীড বিট,preamble bit
অগ্ৰাধিকাৰ গ্ৰাফ,precedance graph
predicate,Predicate
প্ৰি-এম্পটিভ সময়সূচী,preemptive scheduling
উপসৰ্গযুক্ত,Pre-fix
প্ৰিপ্ৰচেছিং,Preprocessing
প্ৰক্ৰিয়া,Process
প্ৰক্ৰিয়া চুইচ,process switch
প্ৰক্ৰিয়াকৰণ,Processing
প্ৰচেছৰ,Processor
উৎপাদন,Production
"১.প্ৰগ্ৰেম, ২.প্ৰগ্ৰেম",Program
কাৰ্য্যক্ৰম ব্যাখ্যা,program compilation
কাৰ্য্যক্ৰম বিৰতি,Program cash
প্ৰগ্ৰেম ঠিক কৰা,program debugging
প্ৰগ্ৰেম ডিজাইন,program design
"কাৰ্য্যক্ৰম মূল্যায়ন পৰ্যালোচনা কৌশল (PERT, PERT)",program evaluation & review technique (PERT)
প্ৰগ্ৰেম বিৰতি,program halt
"১.কাৰ্যসূচী পুথিভঁৰাল, ২.কাৰ্যসূচী সংগ্ৰহ",program library
প্ৰগ্ৰেম চলোৱা,program run
"১.প্ৰগ্ৰেমাৰ, ২.প্ৰগ্ৰেমাৰ",Programmer
prolog,Prolog
পি-ৰম,PROM
"1.সংক্ৰমণ, 2.প্ৰসাৰণ",Propagation
সাধনযোগ্য,Proposition
সুৰক্ষিত চাবি,protected key
সংৰক্ষণ,Protection
প্ৰট&#39;কল,Protocol
"1. প্ৰট&#39;কল স্থানান্তৰ, 2. প্ৰট&#39;কল অনুবাদ, 3. প্ৰট&#39;কল ব্যাখ্যা",protocol translation
ছ্যুডো ক&#39;ড,pseudo code
"১.ৰাজহুৱা তথ্য, ২.ৰাজহুৱা তথ্য নেটৱৰ্ক",public data network
"১.ৰাজহুৱা ডমেইন, ২.ৰাজহুৱা ডমেইন",public domain
ৰাজহুৱা কি&#39; এনক্ৰিপচন,public key encripting
নাড়ী,Pulse
পালছ ক&#39;ড মডুলেচন,pulse code modulation
পালছ ডিজিটেল মডুলেচন (PDM),pulse digital modulation (PDM)
স্পন্দাৱলি,pulse train
বিৰাম চিহ্ন,Punctuation
"চাপ, ভৰোৱা",Push
ডাউনলোড automata,push down automata
উলম্ব তালিকা,pushup list
দ্বিঘাত,quad density
"১.অৰ্হতা, ২.অৰ্হতা",Qualification
quantifier,Quantifier
পৰিমাণীকৰণ কৰা,Quantize
ভাগফল,Quantizer
কোৱাণ্টাম,Quantum
কোৱাণ্টাম ঘড়ী,quantum clock
"১.কোৱাণ্টাম কপুটান, ২.কোৱাণ্টাম গণনা",quantum computing
উদাহৰণ প্ৰশ্ন,querry by example
"১/ অনুসন্ধান, ২/ অনুসন্ধান",Query
প্ৰশ্ন ভাষা,query language
প্ৰশ্ন প্ৰক্ৰিয়াকৰণ,query processing
লানি পতা,Queue
শাৰী ব্যৱস্থাপনা,queue management
শাৰী পঞ্জীয়ন,queue register
"1. শাৰী নে&#39;টৱৰ্ক, 2. শাৰী নে&#39;টৱৰ্ক",queuing network
শাৰী তত্ত্ব,queuining theory
দ্ৰুত অভিগম মেমৰি,quick acess memory
ভাগফল,Quotient
ৰেডিঅ&#39; ফ্ৰিকুৱেন্সি ইন্টাৰফেৰেন্স (RFI),radio frequency interference (RFI)
ৰেডিক্স,Radix
ৰেণ্ডম এক্সেছ কম্পিউটাৰ সঁজুলি (RACE),random access computer equipment (RACE)
ৰেণ্ডম এক্সেছ মেমৰি (RAM),random access memory (RAM)
ৰেণ্ডম স্কেনিং,random scan
"১.ৰেষ্টাৰ, ২.ৰেষ্টাৰ",Raster
ৰেষ্টাৰ স্কেনিং,raster scan
পুনৰ অভিযান্ত্ৰিকীকৰণ,re engineering
পুনৰুজ্জীৱিতকৰণ,re enlargement
"1. অভিগম্যতা, 2. অভিগম্যতা",Reachability
পঢ়ি থকা,Read
ৰিডিং হেড,read head
"১.কেৱল পঢ়া, ২.কেৱল পঢ়া",read only
"1. কেৱল পঢ়া মেমৰি, 2. কেৱল পঢ়া মেমৰি",read only memory
পঢ়া লিখাৰ মূৰ,read write head
"1. পঢ়া চক্ৰ, 2. লিখা চক্ৰ",read/write cycle
"১.পঢ়া চক্ৰ, ২.লিখাৰ মূৰ",read/write head
"1. পঢ়া স্মৃতি, 2. লিখা স্মৃতি",read/write
পাঠক,Reader
"পঢ়া, পঢ়া",reading
"১.পঢ়া, ২.পঢ়া পোষ্ট কৰা",read-out
সময় বাস্তৱ,real
"1. দ্ৰুত সঁহাৰি প্ৰক্ৰিয়াকৰণ, 2. তাৎক্ষণিক সঁহাৰি প্ৰক্ৰিয়াকৰণ",real time processing
ৰিচিভাৰ,Receiver
চিনাক্তকৰণ যুক্তি,recognition logic
পুনৰ প্ৰগ্ৰেমিং স্থানান্তৰ,Recompile
নথিভুক্ত,Record
"১/ ৰেকৰ্ডিং হেড, ২. ৰেকৰ্ডিং হেড",recording head
সংশোধনযোগ্য ভুল,recoverable error
পূৰ্ণতা,Recovery
পুনৰাবৃত্তি উপপাদ্য,recursim theorem
পুনঃব্যৱহাৰ,Recursion
পুনৰাবৃত্তিমূলক ফলন,recursive function
ক্ষুদ্ৰ নিৰ্দেশনা ছেট কম্পিউটাৰ (RISC),reduced instruction set computer (RISC)
অতিৰিক্ততা,Redundancy
"1.স্বাধীন ডিস্ক, 2.ডিস্কৰ অতিৰিক্ত এৰে (ৰঙা)",redundant array of independent disks (RAID)
পুনৰ প্ৰৱেশ,Re-entrant
পুনৰ প্ৰৱেশ ক&#39;ড,re-entrant code
সন্দৰ্ভ,Reference
ৰেফাৰেন্সিয়েল অখণ্ডতা,referential integrity
প্ৰতিফলনশীলতা,Reflectivity
প্ৰতিফলন,Reflextion
বিবৰ্তন,Refraction
সতেজতা,Refresh
পুনৰুত্পাদন,Regeneration
পঞ্জীয়ন কৰা,Register
নিয়মীয়া ব্যাকৰণ,regular grammar
সম্পৰ্ক,Relation
সম্পৰ্কীয় ডাটাবেছ,relational database
সম্পৰ্কীয় তথ্যকোষ ব্যৱস্থাপনা ব্যৱস্থা (RDBMS),relational database management system (RDBMS)
সম্পৰ্কীয় আৰ্হি,relational model
"1. আপেক্ষিক, 2. আপেক্ষিক",Relative
আপেক্ষিক সম্বোধন,relative addressing
"1. ৰিলে, 2. সংক্ৰমণ",Relay
নিৰ্ভৰযোগ্যতা আৰ্হি,reliability modeling
নিৰ্ভৰযোগ্য,Reliable
"1. স্থানান্তৰ কৰিব পৰা ক&#39;ড, 2. স্থানান্তৰ কৰিব পৰা তথ্য",relocatable code
দূৰ,Remote
ৰিম&#39;ট ফিডাৰ,remote host
দূৰৱৰ্তী কৰ্ম প্ৰৱেশ,remote job entry
"1.দূৰৱৰ্তী অধিবেশন আৰম্ভ, 2.দূৰৱৰ্তী প্ৰৱেশ",remote log-in
দূৰৱৰ্তী পদ্ধতি আমন্ত্ৰণ (RPC),remote procedure call (RPC)
ৰিম&#39;ট চেন্সিং,remote sensing
নামকৰণ কৰা,Rename
"1.ৰেণ্ডাৰিং, 2.উচৰ্গাকৰণ",Rendering
ৰিপিটাৰ,Repeater
উত্তৰদিশ,Reply
"1. অনুৰোধ, 2. অনুৰোধ",Request
মন্তব্যৰ অনুৰোধ (RFC),request for comments (RFC)
"1.অনুৰোধ প্ৰট&#39;কল, 2.প্ৰতিক্ৰিয়া প্ৰট&#39;কল",request/reply protocol
পুনৰাবৃত্তিমূলক প্ৰগ্ৰেম,rerun program
গৱেষণা,Research
পুনৰুদ্ধাৰ কৰা চক্ৰ,reset cycle
স্মৃতিবিদ,Resident
পাৰ্থক্য,Resolution
সম্পদসমূহ,Resources
সঁহাৰিৰ সময়,responsee time
"1.পুনৰ আৰম্ভ, 2.পুনৰ আৰম্ভ",Restart
পুনৰুদ্ধাৰ কৰা,Restore
পুনৰ ট্ৰেচ কৰক,Retrace
"1. পুনৰ প্ৰেৰণ, 2. পুনৰ যোগাযোগ",Retransmission
পুনৰুদ্ধাৰ,Retrieve
পুনৰ চেষ্টা কৰক,Retry
"1.ৰিগ্ৰেছন, 2.ৰিটাৰ্ণ",Return
ৰিগ্ৰেছন ক&#39;ড,return code
ৰিগ্ৰেছন কি&#39;,return key
পুনৰ ব্যৱহাৰযোগ্য ক&#39;ড,reusable code
পুনৰ লিখিব পৰা,Rewritable
rgb মনিটৰ,RGB monitor
ফিতা,Ribbon
চৰকাৰী বিষয়টো,right issue
"১.ৰবট, ২.মেকানিক, ৩.মেকানিজম",Robot
"১.যান্ত্ৰিক বিজ্ঞান, ২.যান্ত্ৰিক নৃতত্ত্ব",Robotics
"শক্তিশালী, শক্তিশালী",Robust
ভূমিকা,Role
আকৌ ৰোলিং কৰা,roll back
engulfment,roll in
আউটফ্ল&#39;,roll out
"1. কেৱল পঢ়া মেমৰি, 2. কেৱল পঢ়া মেমৰি (ROM)",ROM
মূলত,Root
মূল পঞ্জিকা,root directory
আনুমানিক ভুল,round of error
"১.ৰাউটাৰ, ২.ৰাউটাৰ",Router
"ৰুটিং, ৰুটিং",Routing
RS232C আন্তঃপৃষ্ঠ,RS232C interface
RSA এনক্ৰিপচন,RSA encryption
rtc,RTC
ৱৰ্কিং ডিটেইল ক&#39;ডিং,run length encoding
কাৰ্যকাল,run time
চলনসময়ৰ ত্ৰুটি,run time error
"1. নমুনা, 2. নমুনা",Sample
নমুনা সংগ্ৰহ কৰা,Sampling
"১.উপগ্ৰহ, ২.উপগ্ৰহ",Satellite
চেচুৰেচন,Saturating
সঞ্চয় কৰা,Save
"1. স্কেলেবিলিটি, 2. স্কেলেবিলিটি",Scalability
স্কেলাৰ,Scalar
স্কেনিং কৰা,Scanning
ভূচিত্ৰ,Scenario
scheduler,Scheduler
স্ক্ৰীণ প্ৰতিফলন প্ৰজেক্টৰ,screen image projector
চিত্ৰনাট্য,Script
লিপিৰ ভাষা,scripting language
"১.কইল, ২.স্ক্ৰল",Scrolling
সমকালীন তথ্য সংযোগ নিয়ন্ত্ৰণ (SDLC),SDLC (sychronous data link control)
"১.অন্বেষণ, ২.আৱিষ্কাৰ",Search
চাৰ্চ ইঞ্জিন,search engine
search tree,search tree
"1.অন্বেষণ, 2.আৱিষ্কাৰ",Searching
মাধ্যমিক,Secondary
"১.খণ্ড, ২.খণ্ড",Sector
সুৰক্ষা নীতি,security policy
সন্ধান শব্দ,seek time
"১.ধাৰা, ২.ধাৰা",Segment
"১.বিভাজন, ২.বিভাজন",Segmentation
নিৰ্বাচন সজাই পৰাই তোলা,selection sort
"1.স্বয়ংক্ৰিয় সম্পূৰ্ণ, 2.স্বয়ংক্ৰিয় সম্পূৰ্ণ",self contained
"১.অৰ্থবিজ্ঞান, ২.অৰ্থবিজ্ঞান",Semantics
চেমাফোৰ,Semaphore
অৰ্ধপৰিবাহী,Semiconductor
fantasy web,semontic web
ক্ৰমিক অভিগম পদ্ধতি,sequential access method
ক্ৰমাগত,Serial
ছিৰিয়েল,Serializer
"1.চাৰ্ভাৰ, 2.চাৰ্ভাৰ",Server
চাৰ্ভাৰ ক্ৰেচ,server crash
চাৰ্ভাৰ অনুজ্ঞাপত্ৰ,server license
চাৰ্ভো বহুগুণক,servo multiplier
set of,Set
নিৰ্দিষ্ট বিন্দু,set point
ব্যৱস্থা,set up
ছাঁ,Shade
চিনেমাট&#39;গ্ৰাফী,Shading
অনুসৰণ কৰা,Shadow
ফাইলটো শ্বেয়াৰ কৰক,share file
অংশীদাৰী অভিগম,shared access
ভাগ কৰি দে,Sharing
"১/ ব্ৰেকেট, ২. কৱচ, ৩. শ্বেল, ৪. শ্বেল",Shell
বিচ্যুতিৰ চিহ্ন,shift character
চুটি পথ,short circuit
চুটি নিৰ্দেশনা,short instruction
সহোদৰ,Sibling
"1. পাৰ্শ্বক্ৰিয়া, 2. প্ৰতি প্ৰভাৱ",side effect
sign bit,sign bit
সূত্ৰ,Signal
সংকেত প্ৰক্ৰিয়াকৰণ,signal processing
সংকেত,Signalling
"1.সংকেত-শব্দ অনুপাত, 2.সংকেত-শব্দ অনুপাত",signal-to-noise ratio
"১.চহী, ২. স্বাক্ষৰ",Signature
মাৰ্কাৰ পৰীক্ষা,signature testing
উল্লেখযোগ্য নম্বৰ,significant digit
ছিলিকন চিপ,silicon chip
সৰল মেইল স্থানান্তৰ প্ৰটোকল (SMTP),Simple Mail Transfer Protocol (SMTP)
একক,Simplex
"1. এটা সংকেত ন&#39;ড, 2. simplex ন&#39;ড",simplex node
চিমুলেচন,Simulation
অনুকৰণকাৰী,Simulator
"১.সমকালীন, ২.সমকালীন",Simultaneous
একেলগে প্ৰক্ৰিয়াকৰণ,simultaneous processing
একক,Singleton
"1.ছাইট লাইচেন্স, 2.ছাইট লাইচেন্স",site licence
"১.আকাৰ, ২.আকাৰ",Size
জোখ-মাখ কৰা,Sizing
"1. চিত্ৰণ, 2. চিত্ৰণ",Sketching
প্লুটি,Skip
"১.প্লুটি, ২.প্লুটিকাৰন",Skipping
"১.স্লেচ, ২.কাট",Slash
কম্পিউটাৰৰ অধীনত,slave computer
snake উইন্ডো প্ৰট&#39;কল,sliding window protocol
"1. বাদ দিয়া, ২. আত্মসমৰ্পণ কৰা",Slip
ছাঁদ,Slot
SCSI (SCSI),small computer system interface (SCSI)
স্মাৰ্ট কাৰ্ড,smart card
শামুক মেইল,snail mail
স্নেপশ্বট,Snapshot
"১.চফ্ট কম্পিউটেচন, ২.চফ্ট কম্পিউটেচন",soft computing
চফ্ট কপি,soft copy
সহজ ফন্ট,soft font
ছ’ফ্টৱেৰ,Software
চফট্ ৱেৰ ইঞ্জিনিয়াৰিং,software engineering
চফ্টৱেৰ অনুজ্ঞাপত্ৰ,software license
চফ্টৱেৰ পাইৰেচি,software piracy
বৰ্ণালী,Spectrum
"1.স্ক্ৰু, 2.স্পাইৰেল",Spiral
"1.বিস্তাৰিত পত্ৰিকা, 2.স্প্ৰেডশ্বীট",spread sheet
মানদণ্ড,Standard
প্ৰামাণিক সাধাৰণীকৃত মাৰ্কআপ ভাষা (SGML),standard generalized markup language (SGML)
প্ৰামাণিককৰণ,Standardization
অপেক্ষাৰ সময়,standby time
তাৰক লান,star LAN
তৰাৰ অৱস্থান,star topology
আৰম্ভণিৰ বিট,start bit
"1. অভাৱ, 2. অভাৱ, 3. অভাৱ সংকট",Starvation
"1.ষ্টেটিক মেমৰি, 2.ষ্টেটিক মেমৰি",static memory'
ষ্টেটাছ চেনেল,status channel
"1.পদক্ষেপৰ আকাৰ, 2.পদক্ষেপৰ মাত্ৰা",step size
বিৰতি আৰু অপেক্ষা প্ৰট&#39;কল,stop and wait protocol
ব্ৰেক ক&#39;ড,stop code
pause key,stop key
সংৰক্ষণযোগ্যতা,Storability
সংৰক্ষিত প্ৰগ্ৰেম,stored program
শৃংখলা তথ্য,string data
"1.গাঁথনিযুক্ত এনকোডিং, 2.গাঁথনিযুক্ত ক&#39;ডিং",structured coding
গঠনমূলক প্ৰশ্ন ভাষা (SQL),structured query language (SQL)
"১.ব্ৰ&#39;চাৰৰ শ্বীট, ২. শৈলীৰ চিঠি",style sheet
উপ-ডাইৰেকটৰি,Sub-directory
"১.চাবনেট, ২.চাবনেট",Subnet
উপবৃক্ষ,Subtree
"১.সংক্ষিপ্তকৰণ, ২.সংক্ষিপ্তকৰণ",Summarization
"১.ছুপাৰ কম্পিউটাৰ, ২.ছুপাৰ কম্পিউটাৰ",super computer
"১.ছুপাৰ কম্পিউটেচন, ২.ছুপাৰ কম্পিউটেচন",super computing
কি&#39; চাবি,super key
শীৰ্ষ ব্যৱহাৰকাৰী,super user
তত্বাৱধানত শিক্ষণ,supervised learning
সহায়ক চিপ,support chip
নেট ভ্যাৰিয়েন্স,Surf
"১.নেট ভ্যাৰিয়েন্স, ২.অংশ, ৩.ছাৰফান",Surfing
অদলবদল,Swap
ইনবাউণ্ড,swap in
আউটফ্ল&#39;,swap out
শ্বেপিং,Swapping
"1.চুইচ কৰা নেটৱৰ্ক,2. চুইচ কৰা নেটৱাৰ্ক",switched network
চুইচিং,Switching
চুইচিং নীতি,switching theory
প্ৰতীকী প্ৰগ্ৰেমিং,symbolic programming
সমন্বয়,Synchronization
সমন্বয়ক,Synchronizer
সমকালীন,Synchronous
সমকালীন সংখ্যাগত হাইৰাৰ্কি (SDH),synchronous digital hierarchy (SDH)
বাক্য বিশ্লেষণ,syntax analysis
ব্যৱস্থা বিশ্লেষণ,system analysis
চিষ্টেম ইঞ্জিনিয়াৰিং,system engineering
"১/ চিষ্টেম ব্ৰেকাৰ, ২/ চিষ্টেম হেকাৰ",system hacker
চিস্টেম ইন্টিগ্ৰেটৰ,system integrator
চিস্টেম লগ,system log
চিস্টেম কভাৰ,system mask
ব্যৱস্থাপ্ৰণালীৰ নে&#39;টৱৰ্ক গঠন (SNA),system network architecture (SNA)
"1. চিস্টেম প্ৰগ্ৰেমাৰ, 2. চিস্টেম প্ৰগ্ৰেমাৰ",system programmer
"1. ব্যৱস্থাপ্ৰণালী পুনৰাৰম্ভ, 2. ব্যৱস্থাপ্ৰণালী পুনৰাৰম্ভ",system restart
চিস্টেম সমাপ্তি,system shutdown
চিস্টেম পৰীক্ষা,system testing
চিস্টেম সঁজুলি,system utility
"1. পদ্ধতিগত সংহিতা, 2. পদ্ধতিগত সংহিতা",systematic code
টেব কমাণ্ড,tab command
অনুসূচী,Table
টেবুলাৰ অভাৰভিউ,table look up
টেবুলৰ স্থান,table space
ফলক,Tablet
"1.tabular, 2.এৰে এৰে",tabular array
টেবুলেচন ফাংচন,tabulating function
"১.চিহ্নিত স্থাপত্য, ২.চিহ্নিত গঠন",tagged architecture
চিহ্নিত চিত্ৰ ফাইল প্ৰপত্ৰ (TIFF),tagged image file format (TIFF)
টেণ্ডেম ব্যৱস্থা,tandam system
টেপ ঘনত্ব,tape density
টেপ কভাৰ,tape mask
tar ফাইল,tar file
কাম,Task
ৱৰ্ক গাইড,task bar
কাৰ্য্যসূচীকাৰী,task scheduler
সংক্ৰমণ নিয়ন্ত্ৰণ প্ৰটোকল/ইণ্টাৰনেট প্ৰটোকল (TCP/IP),TCP/IP (transmission control protocol/internet protocol)
কাটিং অপাৰেচন,teardown operation
টেলিকমিউনিকেচন,Telecom
টেলিকমিউনিকেচন,Telecommunication
টেলিকম,Teleconference
টেলিকনফাৰেন্স,Teleconferencing
"১.টেলিগ্ৰাফ, ২.টেলিগ্ৰাফী",Telegraphy
"১.টেলিমিটাৰ, ২.টেলিমেট্ৰি",Telemetry
"১.টেলিফোন, ২.টেলিফোন",Telephone
টেলিফোন,Telephony
"১.টেলিপ্ৰিণ্টাৰ, ২.টেলিপ্ৰিণ্টাৰ",Teleprinter
টেলিপ্ৰচেছিং,Teleprocessing
"১/ দূৰদৰ্শন, ২.দূৰদৰ্শন, ৩.দূৰদৰ্শন",Television
টেলেক্স,Telex
"১.নেটৱৰ্ক, ২.টেলনেট",Telnet
"১.গৰম, ৩.তাপমাত্ৰা",Temperature
"১.আকৃতিৰ প্লেট, ২.সাঁচ, ৩.ৰূপা",Template
দহৰ পৰিপূৰক,ten's complement
টেৰা বাইট,tera byte
টেৰা ফেলপছ,tera flops
"1.এণ্ড পইণ্টাৰ, 2.টাৰ্মিনেল কাৰ্চাৰ",terminal cursor
"1.এণ্ড ন&#39;ড, 2.টাৰ্মিনেল ন&#39;ড",terminal node
টাৰ্মিনেল উইন্ডো,terminal window
ending,Termination
ট্ৰাই-বেছ,Ternary
তিনিটা বেচ অপাৰেচন,ternary operation
পৰীক্ষা কৰা হৈছে,Test
পৰীক্ষাৰ কভাৰেজ,test coverage
পৰীক্ষা নিষ্পাদন,test run
পৰীক্ষাৰ তথ্য,Test-data
"১.পাঠ, ২. অধ্যয়নৰ সামগ্ৰী",Text
লিখনী বাকচ,text box
লিখনী কাৰ্চাৰ,text cursor
টেক্সট সম্পাদক,text editor
লিখনী নথিপত্ৰ,text file
পাঠ্যক্ৰম,text mode
টেক্সট প্ৰচেছিং,text processing
বক্তৃতা-পাঠ (TTS),text to speech (TTS)
টেক্সচাৰ মেপিং,texture mapping
"১.টি ফ্লিপ ফ্লপ, ২.টি-বাইনোমিটাৰ",T-flip-flop
তাপীয় ছীলাৰ,thermal printer
"১.প্ৰিণ্টাৰ পাতল চলচ্চিত্ৰ স্মৃতি, ২.পাতল চলচ্চিত্ৰ স্মৃতি",thin film memory
(TFT) পাতল ফিল্ম ট্ৰেঞ্জিষ্টৰ (TFT),thin film transistor
"১.ৰত্ন, ২.হেচিং",Thrashing
থ্ৰেড বেংগল,Thread
থ্ৰেডিং,Threading
"১.ত্ৰিভুজ নেটৱৰ্ক, ২.ত্ৰিভুজ নেটৱৰ্ক",threetier network
প্ৰবাহ ক্ষমতা,Throughput
সময়ৰ জটিলতা,time complexity
সময় বিভাজন মাল্টিপ্লেক্সিং (TDM),time division multiplexing (TDM)
সময়সীমা,time frame
একে সময়তে,time frame
"1. কল মেচিন, 2. কল মেচিন, 3. টাইম মেচিন",time machine
টাইম আপ,time out
"1.Callocation, 2.Cal কোৱাণ্টাইজেচন",time quantization
সময় শৃংখলা,time series
"১/ সময় বিভাজন, ২। সময় ভাগ-বতৰা কৰা",time sharing
সময় ভাগ-বতৰা কৰা ব্যৱস্থা,time sharing system
কল ষ্টেপ,time stamp
সময়ৰ ডায়েগ্ৰাম,timing diagram
চৰিত্ৰ,Tint
টগল কৰক,Toggle
toggle move,toggling speed
"১.চিহ্ন, ২.টোকেন",Token
টোকেন বাছ,token bus
টোকেন বাছ,token bus
টোকেন বাছ নেটৱাৰ্ক,token bus network
"১.চিহ্ন আঙঠি, ২.চিহ্ন আঙঠি",token ring
টোকেন আলোচনা,token talk
"১.সঁজুলি, ২.সঁজুলি",Tool
টপ-ফুট,top down
টপ ফুট ডিজাইন,top down design
"1. নখ ৰিজ কনফিগাৰেচন, 2. তললৈ টানি",top down parsing
"১.অৱস্থান, ২.অৱস্থান বিজ্ঞান",Topology
টাচ পেড,touch pad
টাচ্ছ স্ক্ৰীন,touch screen
"১.চিহ্ন, ২.চিহ্ন, ৩.ট্ৰেচিং",Trace
ট্ৰেচিং,Tracing
"১.পথ, ২.পথ, ৩.লিক",Track
"1.ট্ৰেক ডিস্ক, 2.পথ ডিস্ক",track disk
পথ টেপ,track tape
"১.ফ&#39;ল&#39; কৰক, ২.ফ&#39;ল&#39; কৰক",Tracking
"১/ অনুসৰণ কৰক, ২. অনুসৰণ কৰক",Trailer
ট্ৰেজেক্টৰী,Trajectory
"১.লেনদেন, ২.চুক্তি, ৩.লেনদেন, ৪.বিনিময়",Transaction
"1. ডিল ফাইল, 2. কাৰ্য্যকলাপ ফাইল",transaction file
"1.লেনদেনৰ নথিপত্ৰ, 2.লেনদেনৰ লগ",transaction log
"1. লিপিবদ্ধ কৰা, 2. লিপিবদ্ধ কৰা",Transcribe
ট্ৰেন্সডুচাৰ,Transducer
স্থানান্তৰ হাৰ,transfer rate
স্থানান্তৰ সময়,transfer time
ৰূপান্তৰ,Transformation
ক্ষণিকৰ ভুল,transient error
ট্ৰেঞ্জিচন পিৰিয়ড,transit time
"১. পৰিৱৰ্তন, ২. অনন্তকাল",Transition
সংক্ৰামক,Transitive
সংক্ৰমিত,Transitivity
"১.অনুবাদ, ২.অনুবাদ, ৩.বাখ্যা",Translation
"১.সংক্ৰমণ, প্ৰেৰণ, ২.সংক্ৰমণ",Transmission
যোগাযোগ নিয়ন্ত্ৰণ প্ৰটোকল (TCP),transmission control protocol (TCP)
"১.সংবহন লাইন, ২.সংবহন লাইন",transmission line
ট্ৰেন্সমিটাৰ,Transmitter
স্বচ্ছতা,Transparency
ট্ৰেন্সপণ্ডাৰ,Transponder
"১.পৰিবহণ, ২.ৰিগ্ৰেছন",Transportation
ট্ৰেন্সপজিচন,Transposition
ট্ৰেন্সপিউটাৰ,Transputer
"1.ট্ৰেন্সমিট ৰিচিভাৰ, 2.ট্ৰেন্স ৰিচিভাৰ",Transreceiver
"১.ফান্দ, ২.ফান্দ, ৩. ধৰা",Trapping
ঘূৰ্ণন,Traverse
গছ (পৰিৱৰ্তন),tree (traversal)
গছৰ নেটৱৰ্ক,tree network
সহায়ক বৰ্তনী,tributary circuit
তুচ্ছ ডায়েগ্ৰাম,trival graph
সমস্যা সমাধান কৰা,trouble shoot
ৰিপড অফ,Truncate
সত্য টেবুল,truth table
"১.টিউনাৰ, ২.টিউনাৰ, ৩.টিউনাৰ",Tuner
"১.টানেলিং, ২.টানেলিং",Tunnelling
"১.সামঞ্জস্য, ২.টিউনিং, ৩.টিউনিং",Tunning
tuple,Tuple
টাৰ্বো পাস্কেল,turbo pascal
টুৰিং মেচিন,turing machine
টাৰ্ণআউট সময়,turn aroud time
টাৰ্ণআউট নথিপত্ৰ,turn around document
turn sequence,turnaround sequence
দম্পতী কেবল,twin cable
"1. ওলোটা যোৰ, 2. ওলোটা যোৰ",twisted pair
ডাবল পাছ সোঁৱৰাই দিয়া,two part assembler
দুটাৰ পৰিপূৰক,two's complement
প্ৰকাৰ,type
"1.টাইপ মুখ, 2.চৰিত্ৰ",type face
টাইপোগ্ৰাফিক শীৰ্ষ,type head
প্ৰিন্টাৰ চকা,type wheel
টাইপিং কৰা,Typing
অবিৰত শক্তিৰ উৎস,un interruptable power source (UPS)
"১/ একক কাৰ্য্য, ২) এক অংশৰ ব্যৱস্থা",unary operation
একক অপাৰেচন,unary operation
"1.একক অপাৰেটৰ, 2.একক অপাৰেটৰ",unary operator
অনিশ্চয়তা,Uncertainity
নিষিদ্ধ বিবৃতি,unconditional statement
অগণনযোগ্য,Uncountable
উন্মোচন কৰা,Uncover
অনিৰ্ণায়ক,Undecidable
অসংজ্ঞায়িত,Undefined
অসংজ্ঞায়িত ৰেকৰ্ড,undefined record
বিলুপ্তি,Undelete
"1. জোৰ-জবৰদস্তি, 2. সমন্বয়ক, 3, সমন্বয়ক",Underscore
অনিৰ্দিষ্ট কৰা হৈছে,Undirected
"১.অনিৰ্দিষ্ট গ্ৰাফ, ২.অনিৰ্দিষ্ট গ্ৰাফ",undirected graph
একে দিশৰ সেৱাৰ সময়,undirectional service time
বাতিল কৰক,Undo
"1.অফৰ্মেট কৰা ডিস্ক, 2.অফৰ্মেট কৰা ডিস্ক",unformatted disk
মেপিং,Unicasting
"১.ইউনিকোড, ২.একক ক&#39;ড",Unicode
অনিৰ্দিষ্ট গছ,unidirected tree
সমান সম্পদ অৱস্থান মূল্যায়ক (YRL),uniform resource locator (URL)
এটা প্ৰচেছিং,Uniprocessing
অনন্য,Unique
অৰক্ষাহীন টুইষ্টেড ডাবলছ (UTP),unishielded twisted pair (UTP)
"১.ইউনিট, ২. সত্তা",Unit
ইউনিটৰ ঠিকনা,unit address
একক ব্যৱধান,unit interval
ইউনিট পৰীক্ষা,unit testing
ইউনিট ক&#39;ড,unitary code
