English,Odiya
Majority carrier,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
Make contact relay,ଯୋଗାଯୋଗ ରିଲେ କର |
Make-and-break switch,ମେକ୍-ଏବଂ-ବ୍ରେକ୍ ସୁଇଚ୍ |
Male-connector,ପୁରୁଷ-ସଂଯୋଜକ |
Man made noise,ମଣିଷ ଶବ୍ଦ କଲା |
Management information system (MIS),ପରିଚାଳନା ସୂଚନା ସିଷ୍ଟମ୍ (MIS)
Manipulated,ମନିପ୍ୟୁଲେଟ୍ |
Manual control,ମାନୁଆଲ୍ ନିୟନ୍ତ୍ରଣ |
Manual method,ମାନୁଆଲ୍ ପଦ୍ଧତି |
Manual of safety precaution,ସୁରକ୍ଷା ସତର୍କତାର ମାନୁଆଲ୍ |
Manually operated,ମାନୁଆଲୀ ପରିଚାଳିତ |
Manufacturer,ନିର୍ମାତା
Mask,ମାସ୍କ
Maskee,ମାସ୍କେ
Masker,ମାସ୍କର୍
Masking,ମାସ୍କିଂ |
Masking behaviour,ମାସ୍କିଂ ଆଚରଣ |
Masking effect of audio,ଅଡିଓର ମାସ୍କିଂ ପ୍ରଭାବ |
Masking threshold,ମାସ୍କିଂ ସୀମା
Masking tone,ମାସ୍କିଂ ସ୍ୱର
Mast,ମାଷ୍ଟ
Mast radiator,ମସ୍ତଷ୍ଟ ରେଡିଆର୍ |
Master control,ମାଷ୍ଟର ନିୟନ୍ତ୍ରଣ |
Master oscillatror,ମାଷ୍ଟର ଓସ୍କିଲାଟିଟି |
Match-impedance,ମ୍ୟାଚ୍-ପ୍ରତିବନ୍ଧକ |
Matching network,ନେଟୱର୍କ ନେଟୱର୍କ ସହିତ ମେଳ ଖାଉଛି |
Matching stub,ଷ୍ଟବ୍ ମେଳ |
Matching transformer,ଟ୍ରାନ୍ସଫର୍ମର ସହିତ ମେଳ |
Material-procurement,ବସ୍ତୁ-କ୍ରୟ
Matrix,ମାଟ୍ରିକ୍ସ
Maximization,ସର୍ବାଧିକକରଣ
Maximum demand indicator,ସର୍ବାଧିକ ଚାହିଦା ସୂଚକ |
Maximum power density,ସର୍ବାଧିକ ପାୱାର୍ ଘନତା |
Maximum sensitivity,ସର୍ବାଧିକ ସମ୍ବେଦନଶୀଳତା |
Maximum temperature,ସର୍ବାଧିକ ତାପମାତ୍ରା
Maximum usable frequency,ସର୍ବାଧିକ ଉପଯୋଗୀ ଫ୍ରିକ୍ୱେନ୍ସି |
Maximum value,ସର୍ବାଧିକ ମୂଲ୍ୟ
Mean time to failure,ବିଫଳତାର ଅର୍ଥ ସମୟ |
Mean value,ଅର୍ଥ ମୂଲ୍ୟ
Measured signal,ମାପ ହୋଇଥିବା ସଙ୍କେତ |
Measurement,ମାପ
Measuring device,ଉପକରଣ ମାପିବା |
Measuring equipment,ଉପକରଣ ମାପିବା |
Measuring instrument,ଯନ୍ତ୍ର ମାପିବା
Measuring instrument of field strength,କ୍ଷେତ୍ର ଶକ୍ତିର ଯନ୍ତ୍ର ମାପିବା |
Measuring tape,ଟେପ୍ ମାପିବା |
Mechanism,ଯନ୍ତ୍ରକ .ଶଳ |
Media server,ମିଡିଆ ସର୍ଭର |
Medium,ମଧ୍ୟମ
Medium frequency,ମଧ୍ୟମ ଫ୍ରିକ୍ୱେନ୍ସି |
Medium frequency wave,ମଧ୍ୟମ ଫ୍ରିକ୍ୱେନ୍ସି ତରଙ୍ଗ |
Medium wave (MW),ମଧ୍ୟମ ତରଙ୍ଗ (MW)
Mega-ohm,ମେଗା-ଓହମ୍ |
Megger,Megger
Memory,ସ୍ମୃତି
Mentoring,ଉପକୃତ
Menu bar,ମେନୁ ବାର୍
Mercury switch,ମର୍କୁରୀ ସୁଇଚ୍ |
Merging,ମିଶ୍ରଣ
Message,ବାର୍ତ୍ତା |
Metadata,ମେଟାଡାଟା |
Metal-oxide semiconductor diode,ଧାତୁ-ଅକ୍ସାଇଡ୍ ସେମିକଣ୍ଡକ୍ଟର ଡିଏଚ୍ |
Metal-sheathed cable,ଧାତୁ-ଶନିବା କେବୁଲ୍ |
Meter,ମିଟର
Metering panel,ଭୋଜନର ପ୍ୟାନେଲ୍ |
Mica,ମିକା
Mica-insulation,ମିକା-ଇନସୁଲେସନ୍ |
Micro-,ମାଇକ୍ରୋ-
Micro component,ମାଇକ୍ରୋ ଉପାଦାନ |
Micro computer,ମାଇକ୍ରୋ କମ୍ପ୍ୟୁଟର |
Micro-controller,ମାଇକ୍ରୋ-ନିୟନ୍ତ୍ରକ |
Micro-electronics,ମାଇକ୍ରୋ-ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |
Microphone,ମାଇକ୍ରୋଫୋନ୍ |
Microphonics,ମାଇକ୍ରୋଫୋନିକ୍ସ |
Microprocessor,ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର
Micro-volt (mV),ମାଇକ୍ରୋ-ଭୋଲ୍ଟ (MV)
Microwave,ମାଇକ୍ରୋୱେଭ୍ |
Microwave antenna,ମାଇକ୍ରୋୱେଭ୍ ଆଣ୍ଟେନା |
Microwave beam,ମାଇକ୍ରୋୱେଭ୍ ବିମ୍ |
Mid-band,ମଧ୍ୟଭାଗ ବ୍ୟାଣ୍ଡ
Migration,ସ୍ଥାନାନ୍ତରଣ
Migration path,ସ୍ଥାନାନ୍ତରଣ ପଥ
Miniature,କ୍ଷୁଦ୍ରତା |
Miniaturized,ମିନିୟରାଇଜଡ୍ |
Minimum,ସର୍ବନିମ୍ନ
Minimum temperature,ସର୍ବନିମ୍ନ ତାପମାତ୍ରା |
Minimum usable field strength,ସର୍ବନିମ୍ନ ବ୍ୟବହାର ଯୋଗ୍ୟ କ୍ଷେତ୍ର ଶକ୍ତି |
Minority carrier,ସଂଖ୍ୟାଲଘୁ ବାହକ |
Miscue,ଭୁଲ ବୁ misାନ୍ତୁ |
Mix,ମିଶ୍ରଣ କରନ୍ତୁ |
Mixed blanking,ମିଶ୍ରିତ ବ୍ଲାନକିଙ୍ଗ |
Mixed sync,ମିଶ୍ରିତ ସିଙ୍କ୍ |
Mixer,ମିକ୍ସର୍
Mixer tube,ମିକ୍ସର୍ ଟ୍ୟୁବ୍ |
Mixing,ମିଶ୍ରଣ ଙ୍କ
Mixing circuit,ମିଶ୍ରଣ ସର୍କିଟ |
Mnemonic,ମିସୋନିକ୍ |
Mnemonics,ମନମୋନିକ୍ସ |
Mobile,ମୋବାଇଲ୍ |
Mobile multimedia application,ମୋବାଇଲ ମଲ୍ଟିମିଡ଼ିଆ ପ୍ରୟୋଗ
Mobile TV,ମୋବାଇଲ ଟିଭି
Mode,ମୋଡ୍
Mode of failure,ବିଫଳତାର ଧାରା |
Mode of propagation,ପ୍ରସାର ଧାରା
Model,ମଡେଲ୍
Modem,ମୋଡେମ୍
Modern FM transmitter,ଆଧୁନିକ FM ଟ୍ରାନ୍ସମିଟର |
Modern trends,ଆଧୁନିକ ଧାରା
Modes of configuration,ବିନ୍ୟାସ କରିବାର ମୋଡ୍ |
Modify,ପରିବର୍ତ୍ତନ କରନ୍ତୁ |
Modulated continuous wave,କ୍ରମାଗତ କ୍ରମାଗତ ତରଙ୍ଗ |
Modulated signal,ମୋଡଲେଡ୍ ସଙ୍କେତ |
Modulated waveform,ମୋଡ୍ୟୁଲେଟ୍ ତରଙ୍ଗଫର୍ମ |
Modulation,ମୋଡ୍ୟୁଲେସନ୍
Modulation amplitude,ମୋଡ୍ୟୁଲେସନ୍ ଆଡପ୍ଟିଟ୍ |
Modulation capability,ମୋଡ୍ୟୁଲେସନ୍ କ୍ଷମତା |
Modulation frequency,ମୋଡଲେସନ୍ ଫ୍ରିକ୍ୱେନ୍ସି
Modulation index,Modutulation Index
Modulation linearity,ମୋଡୁଲେସନ୍ ର linc ଖଦତା |
Modulation meter,ମୋଡ୍ୟୁଲେସନ୍ ମିଟର
Modulation monitor,ମୋଡୁଲେସନ୍ ମନିଟର |
Modulation percentage,ମୋଡୁଲେସନ୍ ଶତକଡା
Modulator,ମୋଡ୍ୟୁଲେଟର
Module,ମଡ୍ୟୁଲ୍ |
Moisture,ଆର୍ଦ୍ରତା
Momentum,ମୁକ୍ତି
Monitor,ମନିଟର
Monitoring,ମନିଟରିଂ
Monitoring and analysis techniques,ମନିଟରିଂ ଏବଂ ବିଶ୍ଳେଷଣ କ ques ଶଳ |
Monitoring and control,ମନିଟରିଂ ଏବଂ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |
Monitoring station,ମନିଟରିଂ ଷ୍ଟେସନ |
Monochrome,ମୋନୋକ୍ରୋମ୍ |
Monophonic transmission,ମୋନୋଫୋଲିକ୍ ଟ୍ରାନ୍ସମିସନ୍ |
Morph,ମର୍ଗେଙ୍କ
Morphing,ମଠ
Morphism,ମର୍ଫିଜିମ୍
Mosaic,ମୋସାକାଲ
Motherboard,ମଦରବୋର୍ଡ |
Motion compensation,ଗତି କ୍ଷତିପୂରଣ |
Motion estimation,ଗତି ଆକଳନ |
Motion vector,ମୋନ୍ ଭେନ୍ଟର୍ |
Motion video,ଗତି ଭିଡିଓ |
Motor,ମୋଟର
Motor operator,ମୋଟର ଅପରେଟର |
Motor starter,ମୋଟର ଷ୍ଟାର୍ଟର୍ |
Mount,ମାଉଣ୍ଟ
Mouse,ମାଉସ୍
Mouse interface,ମାଉସ୍ ଇଣ୍ଟରଫେସ୍ |
Movement,ଗତି
Multi channel extension,ମଲ୍ଟି ଚ୍ୟାନେଲ୍ ଏକ୍ସଟେନ୍ସନ୍ |
Multicasting,ମଲ୍ଟିକାଷ୍ଟିଂ
Multichannel signals,ମଲ୍ଟିଚାନେଲ୍ ସିଗନାଲ୍ |
Multidirectional microphone,ବହୁରାଷ୍ଟ୍ରୀୟ ମାଇକ୍ରୋଫୋନ୍ |
Multilingual commentary,ବହୁଭାଷାର ମନ୍ତବ୍ୟ
Multimedia,ମଲ୍ଟିମିଡ଼ିଆ
Multimedia kiosk,ମଲ୍ଟିମିଡ଼ିଆ କିଓସକ୍କ
Multimeter,ମଲ୍ଟିମିଟର |
Multipath,ଏକାଧିକ ପଥ
Multipath reception,ଏକାଧିକସଂକ୍ତି ପୁନ repolation |
Multiphase,ଚମତ୍କାର
Multiple,ଏକାଧିକ
Multiple access system,ଏକାଧିକ ଆକ୍ସେସ୍ ସିଷ୍ଟମ୍ |
Multiplex,ସ୍ୱତନ୍ତ୍ର-
Multiplexer,ସ୍ୱଦଶିଳ
Multiplexing,ସ୍ୱାର୍ଥକ
Multistage amplifier,ମଲ୍ଟିସେଜ୍ ଆମ୍ପ୍ଲିଫାୟର୍ |
Multitasking,ମଲ୍ଟିଟେକିଙ୍ଗ୍
Multivibrator,ମଲ୍ଟିଭାଟି ଆକ୍ଟର୍ |
Mute,ମୂକ
Mutual conductance,ମ୍ୟୁଚୁଆଲ୍ ଆଚରଣ |
Mutual impedance,ମ୍ୟୁଚୁଆଲ୍ ପ୍ରତିରୋପଣ |
Mutual inductance,ମ୍ୟୁଚୁଆଲ୍ ଇଣ୍ଡିକାନ୍ସ |
Mutual interference,ମ୍ୟୁଚୁଆଲ୍ ହସ୍ତକ୍ଷେପ |
Nano-technology,ନାନୋ-ଟେକ୍ନୋଲୋଜି |
Narrowband,ସଂକୀର୍ଣ୍ଣ ବନ୍ଧନ |
Narrowcasting,ନାରୀ ବୁ understanding ାନ |
Natural draft,ପ୍ରାକୃତିକ ଡ୍ରାଫ୍ଟ |
Navigator,ନାଭିଗେଟର୍
Negative,ନକାରାତ୍ମକ
Negative bias,ନକାରାତ୍ମକ ପକ୍ଷପାତ
Negative charge,ନକାରାତ୍ମକ ଦେୟ |
Negative feedback,ନକାରାତ୍ମକ ମତାମତ |
Negative peak,ନକାରାତ୍ମକ ଶିଖର |
Negative resistance,ନକାରାତ୍ମକ ପ୍ରତିରୋଧ |
Net gain,ନିଟ୍ ଲାଭ
Net loss,ନିଟ୍ କ୍ଷତି |
Netiquette,Netifette
Network,ନେଟୱର୍କ
Network analyzer,ନେଟୱାର୍କ ଆନାଲିଜର୍
Network file system,ନେଟୱର୍କ ଫାଇଲତନ୍ତ୍ର |
Network planning,ନେଟୱର୍କ ଯୋଜନା
Network termination,ନେଟୱର୍କ ସମାପ୍ତି
Networking,ନେଟୱର୍କିଙ୍ଗ
Neutral,ନିରପେକ୍ଷ |
Neutralising,ନିରପେକ୍ଷ କରିବା
News room automation,ନ୍ୟୁଜ୍ ରୁମ୍ ସ୍ୱୟଂଚାଳିତ |
Nibble,ନିବଲ୍
Niche,ନାଚେ
No load test,କ laver ଣସି ଭାର ପରୀକ୍ଷା ନାହିଁ |
Node,ନୋଡ୍
Noise,ଶବ୍ଦ
Noise figure,ଶବ୍ଦ ଚିତ୍ର
Noise filter,ଶବ୍ଦ ଫିଲ୍ଟର୍
Noise floor,ଶବ୍ଦ ଚଟାଣ
Noise gate,ଶବ୍ଦ ଫାଟକ
Noise immunity,ଶବ୍ଦ ପ୍ରତିରୋପଣ |
Noise killer,ଶବ୍ଦ ଘାତକ |
Noise level,ଶବ୍ଦ ସ୍ତର
Noise power,ଶବ୍ଦ ଶକ୍ତି
Noise shaping quantizer,ଶବ୍ଦ ଶ୍ ipping ୀଜର |
Noise source,ଶବ୍ଦ ଉତ୍ସ
Noise suppression circuit,ଶବ୍ଦ ଦମନ ସର୍କିଟ୍ |
Noise suppressor,ଶବ୍ଦ ଦମନକାରୀ
Noise temperature,ଶବ୍ଦ ତାପମାତ୍ରା |
Noise temperature,ଶବ୍ଦ ତାପମାତ୍ରା |
Noise triangle,ଶବ୍ଦ ତ୍ରିରଙ୍ଗା |
Noise voltage,ଶବ୍ଦ ଭୋଲଟେଜ୍ |
Noiseless,ଶବ୍ଦହୀନ |
Noiseless coding,ଶବ୍ଦହୀନ କୋଡିଂ |
Noisy reception,କୋଳାହଳପୂର୍ଣ୍ଣ ରିସେପ୍ସନ୍ |
Nominal usable field strength,ନାମମାତ୍ର ସ୍ୱତନ୍ତ୍ର କ୍ଷେତ୍ର ଶକ୍ତି |
Non-direcitonal microphone,ଅଣ-ନିର୍ଦ୍ଦେଶନାମା ମାଇକ୍ରୋଫୋନ୍ |
Non-inductive load,ଅଣ-ନିର୍ଗତ ଭାର |
Non-inductive resistance,ଅଣ-ନିରୀକ୍ଷକ ପ୍ରତିରୋଧ |
Non-sinosoidal wave,ଅନୁକୂଳ ତରଙ୍ଗ |
Non-volatile memory,ଅଣ-ଅସ୍ଥିର ସ୍ମୃତି |
NOR gate,କିମ୍ବା ଫାଟକ
Normal speed,ସାଧାରଣ ଗତି
Normal supply,ସାଧାରଣ ଯୋଗାଣ |
Notch,Etch
Notch filter,Notch ଫିଲ୍ଟର୍ |
Numerical,ସାଂଖ୍ୟିକ
Numerically controlled oscillator,ସାଂଖ୍ୟିକ ନିୟନ୍ତ୍ରିତ ଓକିଲର୍ |
Nut-bolt,ବାଦାମ-ବୋଲ୍ଟ |
Nyquist-Shannon theorem,Nyquist- ଶାନନ୍ ଥିଓରେମ୍ |
Object-oriented,ବସ୍ତୁ-ଆଧାରିତ
Octal,ଅକ୍ଟାଲ୍ |
Octave of frequency,ଓକ୍ୱେନ୍ସି ଅଫ୍ ଫ୍ରିକ୍ୱେନ୍ସି |
Octet,ଅକ୍ଟେଟ୍
Off-line,ଅଫ-ଲାଇନ୍ |
Offset,ଅଫସେଟଗୁଡିକ
Ohm,ଓମ୍
Ohm meter,OHM ମିଟର
Oil circuit breaker,ତେଲ ସର୍କିଟ୍ ବ୍ରେକର୍ |
Oil filter,ତେଲ ଫିଲ୍ଟର୍
Oil immersed,ତେଲ ବୁଡିଗଲା |
Oil level gauge,ତେଲ ସ୍ତରୀୟ ଗେଜ୍ |
Omni-directional antenna,ଓମନି-ଦିଗାଲ୍ ଆଣ୍ଟେନା |
Omni-directional microphone,ଓମନି-ଦିଗାଲ୍ ମାଇକ୍ରୋଫୋନ୍ |
On demand,ଦରକାର ଅନୁସାର
On-demand streaming,ଚାହିଦା ଷ୍ଟ୍ରିମିଂ |
On-line (online),ଅନ-ଲାଇନ (ଅନଲାଇନ୍)
Online analytical processing,ଅନଲାଇନ୍ ଆନାଲିଟିକାଲ୍ ପ୍ରକ୍ରିୟାକରଣ |
On-off,ଚାଲୁ ବନ୍ଦ
On-off keying modulation,ଅନ୍-ଅଫ୍ କୀ ମଡ୍ୟୁଲେସନ୍ |
Open circuit,ଖୋଲିବା ସର୍କିଟ |
Open source,ମୁକ୍ତ ଉତ୍ସ
Open system,ଖୋଲା ସିଷ୍ଟମ୍
Operating frequency,କାର୍ଯ୍ୟ୍କାର ଫ୍ରିକ୍ୱେନ୍ସି |
Operating system,ପରିଚାଳନା ପ୍ରଣାଳୀ
Operation,ଅପରେସନ୍
Operator,ଅପରେଟର୍
Optical fibre,ଅପ୍ଟିକାଲ୍ ଫାଇବର |
Optical frequency,ଅପ୍ଟିକାଲ୍ ଫ୍ରିକ୍ୱେନ୍ସି |
Optical reduction,ଅପ୍ଟିକାଲ୍ ହ୍ରାସ |
Optical resolution,ଅପ୍ଟିକାଲ୍ ରେଜୋଲୁସନ
Optical track,ଅପ୍ଟିକାଲ୍ ଟ୍ରାକ୍ |
Optimum working frequency,ସର୍ବୋତ୍କୃଷ୍ଟ କାର୍ଯ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି |
Optocoupler,Optocoleler
Optoelectronics,OptookeCelections
OR gate,କିମ୍ବା ଫାଟକ
Orbit,କକ୍ଷପଥ
Oscillator,ଓସକେଟର
Oscillogram,ଓସିଲ୍ଲିଗ୍ରାମ |
Oscillograph,ଓସିଲ୍ଲୋଗ୍ରାଫ୍ |
Oscilloscope,ଓସିକେଲୋସକୋପ୍ |
Outer interleaver,ବାହ୍ୟ ଇଣ୍ଟରଲିଭେଭର |
Outgoing feeder,ଯାଉଥିବା ଫିଡର୍ |
Output,ଆଉଟପୁଟ୍
Output level,ଆଉଟପୁଟ୍ ସ୍ତର
Output meter,ଆଉଟପୁଟ୍ ମିଟର
Output transformer,ଆଉଟପୁଟ୍ ଟ୍ରାନ୍ସଫର୍ମର |
Output valve,ଭଲଭ୍ ଭଲଭ୍ |
Output waveform,ଆଉଟପୁଟ୍ ତରଙ୍ଗଫର୍ମ |
Outside broadcast (OB),ବାହ୍ୟ ପ୍ରସାରଣ (OB)
Oven,ଚୁଲି
Over coupling,କୁପଲିଂ ଉପରେ
Over modulation,ମୋଡ୍ୟୁଲେସନ୍
Over voltage,ଭୋଲଟେଜ୍ ଉପରେ |
Overall attenuation,ସାମଗ୍ରିକ ଆଟେନାସନ୍ |
Overall broadcast reliability,ସାଧାରଣ ବ୍ରୋଡକାଷ୍ଟ ନିର୍ଭରଯୋଗ୍ୟତା |
Overall efficiency,ମୋଟାମୋଟି ଦକ୍ଷତା |
Overall reception reliability,ସାମଗ୍ରିକ ଗ୍ରହଣ ନିର୍ଭରଯୋଗ୍ୟତା |
Overall response,ସାମଗ୍ରିକ ପ୍ରତିକ୍ରିୟା |
Overall system,ମୋଟାମୋଟି ସିଷ୍ଟମ୍ |
Overdubbing,ସମୟସୀମ
Overhead line,ଓଭରହେଡ୍ ଲାଇନ |
Overhead wire,ଓଭରହେଡ୍ ତାର
Overload,ଓଭରଲୋଡ୍ |
Overload protection devices,ସୁରକ୍ଷା ଉପକରଣଗୁଡ଼ିକୁ ଓଭରଲୋଡ୍ କରନ୍ତୁ |
Overload trip,ଓଭରଲୋଡ୍ ଯାତ୍ରା କରନ୍ତୁ |
Oversampling,ଅତ୍ୟଧିକ ପଡିଛି |
Packed,ପ୍ୟାକ୍ ହୋଇଛି |
Packet switching,ପ୍ୟାକେଟ୍ ସୁଇଚ୍
Packetization,ରାଜକୋଷୀକରଣ
Packetized,ରାଜକାମା
Pad,ପ୍ୟାଡ୍
Paging,ଭଡା
Pan screen,ପାନ୍ ସ୍କ୍ରିନ୍
Panel,ପ୍ୟାନେଲ୍ |
Panning,ପ୍ୟାନିଂ
Panorama,ପାନୋରାମା
Parabolic microphone,ପାରାବୋଲିକ୍ ମାଇକ୍ରୋଫୋନ୍ |
Paradigm shift,ପାରାଦୀପ ଶିଫ୍ଟ |
Paradox,ବିପରୀତ
Parallel port,ସମାନ୍ତରାଳ ପୋର୍ଟ |
Parameter,ପାରାମିଟର
Parasitic loss,ପରଜୀବୀ କ୍ଷତି |
Parasitic oscillation,ପରଜୀବୀ ଓଭେନ୍ସନ୍ |
Parity bit,ପାର୍ସନି ବିଟ୍
Parity testing,ପାର୍ ଦୟା ପରୀକ୍ଷଣ
Parsec,ପାର୍ସେକ୍
Partial resolution,ଆଂଶିକ ରେଜୋଲୁସନ |
Passband,ପାସବ୍ୟାଣ୍ଡ |
Passive,ନିଷ୍କ୍ରିୟ
Passive network,ପାସ୍ ନେଟୱାର୍କ |
Password,ପାସୱାର୍ଡ
Patch,ପ୍ୟାଚ୍
Patch cord,ପ୍ୟାଚ୍ କର୍ଡ |
Path loss,ପଥ କ୍ଷତି
Pattern,ନମୁନା
Payload,ପେଲୋଡ୍
Peak altitude,ଶିଖର ଉଚ୍ଚତା |
Peak anode current,ଶିଖର ଆଣ୍ଟୋଡ୍ କରେଣ୍ଟ୍ କରେଣ୍ଟ୍ |
Peak limiter,ଶିଖର ସୀମା
Peak load,ପିକ୍ ଲୋଡ୍ |
Peak value,ଶିଖର ମୂଲ୍ୟ
Peaking,ପେକିଂ
Peak-to-peak voltage,ଶିଖର-ଟୁ-ଶିଖର ଭୋଲଟେଜ୍ |
Peer-to-peer,ସାଥୀ-ଟୁ-ସାଥୀ |
Perceptional model,ବୁଦ୍ଧିମାନ ମଡେଲ |
Perceptual model,ଅନୁଭବ ମଡେଲ
Performance,କାର୍ଯ୍ୟଦକ୍ଷତା
Perigee,Perigee
Periodic test,ପର୍ଯ୍ୟାୟ ପରୀକ୍ଷା |
Peripheral,ପେରିଫେରାଲ୍ |
Peripherals,ପେରିଫେରାଲ୍ |
Permeability,Permly
Permittivity,ଅନୁମତି
Phantom power supply,ଫାଣ୍ଟମ୍ ପାୱାର୍ ଯୋଗାଣ |
Phase,ପର୍ଯ୍ୟାୟ
Phase alteration line,ପର୍ଯ୍ୟାୟ ବଣ୍ଟନ ରେଖା |
Phase comparator,ପର୍ଯ୍ୟାୟ ବ୍ୟବସାୟ
Phase delay,ପର୍ଯ୍ୟାୟ ବିଳମ୍ବ |
Phase discriminator,ପର୍ଯ୍ୟାୟ ଭେଦଭାବକାରୀ |
Phase locked loop frequency synthesizer,ପର୍ଯ୍ୟାୟ ଲକ୍ ଲକ୍ ଫ୍ରିକ୍ୱେନ୍ସି ସାନ୍ତଥେସିଜୀ |
Phase modulation,ପର୍ଯ୍ୟାୟ ମୋଡୁଲେସନ୍ |
Phase reversal,ପର୍ଯ୍ୟାୟ ଓଲଟା |
Phase shift keying,ପର୍ଯ୍ୟାୟ ଶିଫ୍ଟ କୀ।
Phone in console,କନସୋଲରେ ଫୋନ୍ |
Phone in programme,ପ୍ରୋଗ୍ରାମ୍ ରେ ଫୋନ୍ |
Physical layer,ଶାରୀରିକ ସ୍ତର
Pictorial,ଚିତ୍ରକଳା
Piezoelectric,ପାଇଜୋଲେକ୍ଟ୍ରିକ୍ |
Pilot generator,ପାଇଲଟ୍ ଜେନେରେଟର |
Pilot signal,ପାଇଲଟ୍ ସିଗନାଲ୍ |
Pilot tone,ପାଇଲଟ୍ ସ୍ୱର
Piracy,ଡକାୟତି
Pitch,ପିଚ୍
Pixel,ପିକ୍ସେଲ |
Pixelization,ପିକ୍ସେଲାଇଜେସନ୍
Plant,ଉଦ୍ଭିଦ
Plasma,ପ୍ଲାସା
Platform,ପ୍ଲାଟଫର୍ମ |
Play back,ବ୍ୟାକ୍ ଚଲାନ୍ତୁ |
Play back amplifier,ଏମ୍ପଲିଫାୟର୍ ଚଲାନ୍ତୁ |
Play back head,ପଛକୁ ଫେରନ୍ତୁ
Playlist,ପ୍ଲେଲିଷ୍ଟ
Playout,ପ୍ଲେଆଉଟ୍ |
Plotter,ପ୍ଲଟର୍
Plug,ପ୍ଲଗ୍
Pneumatic control system,ନିମୋଟିକ୍ କଣ୍ଟ୍ରୋଲ୍ ସିଷ୍ଟମ୍ |
Polarisation,ପୋଲାଓରୀସନ
Polarity,ପୋଲାରିଟିସ୍
Polygon,ବହୁଭୋଗନ୍ |
Polynomial,ବହୁଭିନୋମିୟଲ୍ |
Polyphase filter bank,ପଲଫୋସି ଫିଲ୍ଟର ବ୍ୟାଙ୍କ |
Porch,ବାରଣ୍ଡା
Porous absorber,ଖଣ୍ଡୀୟ ଶୋଷଦ୍ୱାରା
Port,ପୋର୍ଟ
Positive peak,ସକରାତ୍ମକ ଶିଖର |
Post synchronisation,ସିଙ୍କ୍ରୋନାଇଜେସନ୍ ପୋଷ୍ଟ କରନ୍ତୁ |
Potentiometer,ପୋଟେଣ୍ଟିସିଆର୍ |
Power,ଶକ୍ତି
Power amplifier,ଶକ୍ତି ଏମ୍ପଲିଫାୟର୍ |
Power combining,ଶକ୍ତି ମିଶ୍ରଣ |
Power consumption,ଶକ୍ତି ବ୍ୟବହାର
Power control,ଶକ୍ତି ନିୟନ୍ତ୍ରଣ |
Power density,ଶକ୍ତି ଘନତା |
Power distribution,ଶକ୍ତି ବଣ୍ଟନ |
Power failure,ଶକ୍ତି ବିଫଳତା |
Power gain,ଶକ୍ତି ଲାଭ
Power indicator,ଶକ୍ତି ସୂଚକ
Power interface,ଶକ୍ତି ଇଣ୍ଟରଫେସ୍ |
Power supply,ଶକ୍ତି ଯୋଗାଣ
Power supply- schematic,ଶକ୍ତି ଯୋଗାଣ- ସ୍କିମମେଟିକ୍ |
Power switch,ଶକ୍ତି ସୁଇଚ୍ |
Power transformer,ଶକ୍ତି ଟ୍ରାନ୍ସଫର୍ମର |
Precedence effect,ପୂର୍ବାନର୍ଷୋଗର ପ୍ରଭାବ
Predictive coding,ପୂର୍ବାନୁମାନ କରି ପଡିଛି |
Pre-emphasis,ପ୍ରି-ଫାଟିସ୍ |
Pre-mix,ପ୍ରେ-ମିକ୍ସ
Pre-recorded,ପୂର୍ବ-ରେକର୍ଡ କରାଯାଇଛି |
Preservation,ସଂରକ୍ଷଣ
Press button,ବଟନ୍ ଦବାନ୍ତୁ |
Pressure testing,ଚାପ ପରୀକ୍ଷା
Primary colour,ପ୍ରାଥମିକ ରଙ୍ଗ
Primary coverage,ପ୍ରାଥମିକ କଭରେଜ୍ |
Primitive polynomial,ପ୍ରାଥମିକ ବହୁବତ୍ତା |
Printed circuit board (PCB),ମୁଦ୍ରିତ ସର୍କିଟ୍ ବୋର୍ଡ (PCB)
Printer,ପ୍ରିଣ୍ଟର୍
Procedure,ପ୍ରଣାଳୀ
Process,ପ୍ରକ୍ରିୟା
Processing,ପ୍ରକ୍ରିୟାକରଣ
Processor,ସଞ୍ଚାଳକ
Profile,ପ୍ରୋଫାଇଲ୍
Program multiplexing,କାର୍ଯ୍ୟକ୍ରମ ମଲ୍ଟିସିଂ
Programme (program),ପ୍ରୋଗ୍ରାମ୍ (ପ୍ରୋଗ୍ରାମ୍)
Programmer,ପ୍ରୋଗ୍ରାମର
Project management,ପ୍ରକଳ୍ପ ବ୍ୟବସ୍ଥାପନା
Proliferation,ପ୍ରବନ୍ଧ
Propagation,ପ୍ରସାର
Propagation  of radio waves,ରେଡିଓ ତରଙ୍ଗର ପ୍ରସାର |
Propagation curve,ପ୍ରସାର ବକ୍ର
Property,ସମ୍ପତ୍ତି
Proportional,ଆନୁପାତିକ
Protection ratio,ସୁରକ୍ଷା ଅନୁପାତ
Protective relay,ପ୍ରତିରକ୍ଷା ରିଲେ |
