Assamese,Hindi
ক্লাষ্টাৰ এগ্ৰিগেট,गुच्छ समुच्चय
সমাক্ষীয় বৃত্ত,समाक्ष वृत्त
সমাক্ষীয় প্যাৰাবোলা,समाक्ष परवलय
সমাক্ষীয় সমতল,समाक्ष समतल
সমাক্ষীয় ত্ৰিভুজ,समाक्ष त्रिभुज
কব-ডাগলাছ ফাংচন,कोब-डगलस फलन
"এনকোডিং, ক&#39;ডিং, সংকেত","कूटलेखन, कोडन, संकेतन"
উপাদান সংকেত,सामग्री का संकेतीकरण
সহ-প্ৰদেশ,सहप्रांत
সহগ মেট্ৰিক্স,गुणांक आव्यूह
সম্পৰ্ক সহগ,सहसंबंध-गुणांक
নিৰ্ণয় সহগ,निर्धारण गुणांक
ইলাষ্টিক সহগ,प्रत्यास्थता गुणांक
প্ৰসাৰণ সহগ,प्रसार गुणांक
ঘৰ্ষণ সহগ,घर्षण गुणांक
দীৰ্ঘায়িত প্ৰসাৰণৰ সহগ,अनुदैर्घ्य प्रसार का गुणांक
ৰিগ্ৰেছন সহগ,समाश्रयण गुणांक
পৃষ্ঠীয় টানৰ সহগ,पृष्ठ तनाव का गुणांक
ভ্যাৰিয়েন্স সহগ,विचरण गुणांक
"সহ-কাৰক, সহ-কাৰক, সহ-কাৰক","सह-खण्ड, सह गुणन खंड, सहकारक"
মুদ্ৰা টছ,सिक्का उछाल
নমুনা সংগ্ৰহ কৰা,प्रतिदर्श-संचय
collinear,सरेख
প্ৰান্তিককৰণ,सरेखता
"স্তম্ভ, স্তম্ভ","स्तंभ, कॉलम"
স্তম্ভৰ ৰূপ,स्तंभतुल्यता
স্তম্ভৰ দৰে,स्तंभ-तुल्य
স্তম্ভৰ মেট্ৰিক্স,स्तंभ तुल्य आव्यूह
স্তম্ভ মেট্ৰিক্স,स्तंभ आव्यूह
স্তম্ভৰ ক্ৰম,स्तंभ कोटि
স্তম্ভৰ স্তৰভিত্তিক মেট্ৰিক্স,स्तंभ समानीत सोपानक आव्यूह
স্তম্ভ ভেক্টৰ,स्तंभ सदिश
স্তম্ভ অনুসৰি,स्तंभानुसार
যৌথ সমীকৰণ,संयुक्त समीकरण
"সাধাৰণ কোণ, সাধাৰণ কোণ","उभयनिष्ठ कोण, सर्वनिष्ठ कोण"
সাধাৰণ অক্ষ,सर्वनिष्ठ अक्ष
"সাধাৰণ ভিত্তি, সাধাৰণ ভিত্তি","सर्वनिष्ठ आधार, उभयनिष्ठ बेस"
সাৰ্বজনীন,सार्व हर
সাধাৰণ পাৰ্থক্য,सार्व अंतर
"সাধাৰণ কাৰক, সাধাৰণ কাৰক, সাধাৰণ কাৰক","सार्वगुणन-खंड, समापवर्तक, सार्व उपादान"
"সহজ লগাৰিদম, সৰল লগাৰিদম","साधारण लघुगणक, साधारण लॉगेरिथ्म"
"সাধাৰণ বহুগুণ, সাধাৰণ","सार्व गुणज, समापवर्त्य"
সাধাৰণ অনুপাত,सार्व अनुपात
ছেদক দফা,सर्वनिष्ठ परिच्छेद
সাধাৰণ বাহু,सर्वनिष्ठ भुजा
"সাধাৰণ স্পৰ্শক, সাধাৰণ স্পৰ্শক","उभयनिष्ठ स्पर्शरखा, सर्वनिष्ठ स्पर्शरेखा"
সাধাৰণ অৱস্থান,सर्वनिष्ठ पद
কমিউটেটিভ নিয়ম,क्रमविनिमेय नियम
পৰিৱৰ্তনশীল বৈশিষ্ট্য,क्रमविनिमेय गुणधर्म
কমিউটেটিভ নিয়ম,क्रमविनिमेय-नियम
যোগফলৰ বিনিময়মূলক নিয়ম,योग का क्रमविनिमेय नियम
গুণনৰ বিনিময়মূলক নিয়ম,गुणन का क्रमविनिमेय नियम
কমিউটেটিভ অপাৰেচন,क्रमविनिमेय संक्रिया
কমিউটেটিভ গ্ৰুপ,क्रमविनिमेयक समूह
মেট্ৰিক্সৰ কমিউটেটিভ,आव्यूहों का क्रमविनिमेय
কম্পেক্ট চেট,संहत समुच्चय
"তুলনামূলকতা, তুলনাযোগ্যতা","तुलनात्मकता, तुलनीयता"
মাধ্যমৰ তুলনা,माध्यों की तुलना
শতাংশ তুলনা কৰা,प्रतिशतता-तुलना
তুলনামূলক পৰীক্ষা,तुलना परीक्षण
সুসংহত সমীকৰণ,सुसंगत समीकरण
প্ৰতিযোগিতামূলক খেল,स्पर्धी खेल
প্ৰতিযোগিতামূলক অৱস্থান,स्पर्धी स्थिति
প্ৰতিযোগিতামূলক কৌশল,स्पर्धी युक्ति
"দোভাষী, কম্পাইলাৰ","अनुभाषक, संकलक"
পৰিপূৰক,पूरक
পৰিপূৰক কোণ,पूरक कोण
পৰিপূৰক পৰিঘটনা,पूरक घटना
পৰিপূৰক কাৰক,पूरक कारक
পৰিপূৰক ফলন,पूरक फलन
পৰিপূৰক আধা জনসংখ্যা,पूरक अर्ध समष्टि
পৰিপূৰক ব্যৱধান,पूरक अंतराल
পৰিপূৰক গোট,पूरक समुच्चय
"পৰিপূৰকতা, পৰিপূৰকতা","पूरकीकरण, पूरक-निर्धारण"
পৰিপূৰক গোট,पूरक समुच्चय
নিখুঁত স্ক&#39;ৰ,पूर्ण गणना
সম্পূৰ্ণ সম্পৰ্কীয় মেট্ৰিক্স,पूर्ण सहसंबंध मैट्रिक्स
সম্পূৰ্ণ পৰিসৰৰ জনসংখ্যা,पूर्ण दरीक समष्टि
নিখুঁত স্বাভাৱিক অৰ্থগ&#39;নেল ছেট,पूर्ण प्रसामान्यलांबिक समुच्चय
নিখুঁত চতুৰ্ভুজ,पूर्ण चतुष्कोण
নিখুঁত ভাগফল,पूर्ण भागफल
সম্পূৰ্ণ ছেট,पूर्ण समुच्चय
সম্পূৰ্ণ সমাধান,पूर्ण हल
সম্পূৰ্ণৰূপে ৰেণ্ডম ডিজাইন,पूर्णतया यादृच्छिकीकृत अभिकल्पना
জটিল স্বাধীন চলক,सम्मिश्र स्वतंत्र चर
জটিল সংযুক্ত,सम्मिश्र संयुग्मी
