English,Assamese
Common emitter amplifier,সাধাৰণ এমিটাৰ এম্প্লিফায়াৰ
Common gate amplifier,সাধাৰণ গেট এম্প্লিফায়াৰ
Common ground,ভূতাত্ত্বিক
Common mode signal,সাধাৰণ ধৰণ সংকেত
Common return,গণ ৰিটাৰ্ণ
Common source amplifier,সাধাৰণ উৎস পৰিবৰ্ধক
Common-emitter configuration,সাধাৰণ এমিটাৰ সংৰূপ
Commulator,বাইকনভাৰ্টাৰ
Communication satellite,যোগাযোগ উপগ্ৰহ
Communication system,যোগাযোগ ব্যৱস্থা
Community antenna system,সম্প্ৰদায়ৰ এন্টেনা ব্যৱস্থা
Compact disc ROM (cROM),কম্পেক্ট শ্বাচ ৰম (CD ROM)
Companding,সংকোচন ভ্যাৰিয়েন্স
Comparador,"কম্প্ৰেছাৰ, কম্পেণ্ডাৰ"
Comparator,"তুলনাকাৰী, তুলনাকাৰী"
Comparator diode,তুলনাকাৰী ডাইঅ&#39;ড
Compatibility,সামঞ্জস্যতা
Compensated attenuator,ক্ষতিপূৰণমূলক ক্ষীণকৰ্তা
Compensation bias,ক্ষতিপূৰণমূলক পক্ষপাতিত্ব
Compensation load,ক্ষতিপূৰণমূলক বোজা
Compensation log,প্ৰতিশোধমূলক অনুশোচনা
Compensation probe,ক্ষতিপূৰণমূলক অনুসন্ধান
Compiler,কম্পাইলাৰ
Compiler design,কম্পাইলাৰ ডিজাইন
Complement,পৰিপূৰক
Complementary distribution,পৰিপূৰক ডেলিভাৰী
Complementary error,পৰিপূৰক ভুল
Complementary symmetry output,পৰিপূৰক প্ৰতিসমতা আউটপুট
Complete amplifier,সম্পূৰ্ণ এম্প্লিফায়াৰ
Complex frequency,কম্পোজিট ফ্ৰিকুৱেন্সি
Complex power,সংমিশ্ৰিত শক্তি
Compliance,খতিয়ান লোৱা
Complementary error function,পৰিপূৰক ভুল ফলন
Complementary logic circuit,পৰিপূৰক লজিক বৰ্তনী
Component,সমষ্টিবাসী
Composite signal,মিশ্ৰণ ভিডিঅ&#39; সংকেত
Composition resistor,মিশ্ৰিত ৰেজিষ্টৰ
Compound semiconductor,সংমিশ্ৰিত অৰ্ধপৰিবাহী
Compression,সংকোচন
Compression frequency,সংকোচন কম্পাঙ্ক
Compressor,"কম্প্ৰেছাৰ, কম্প্ৰেছাৰ, কম্প্ৰেছাৰ"
Computer aided design,কম্পিউটাৰ সহায়ক ডিজাইন
Computer aided manufacture (CAM),কম্পিউটাৰ সহায়ক উৎপাদন
Computer graphics,কম্পিউটাৰ গ্ৰাফ
Computer languages,কম্পিউটাৰ ভাষা
Computer memory,কম্পিউটাৰৰ মেমৰি
Computer network,কম্পিউটাৰ নেটৱৰ্ক
Computer program,কম্পিউটাৰ প্ৰগ্ৰেম
Computer viruses,কম্পিউটাৰ ভাইৰাছ
Computer virus,কম্পিউটাৰ ভাইৰাছ
Concentrator,"কনচেন্ট্ৰেটৰ, কনচেন্ট্ৰেটৰ"
Conditional branching,নিষিদ্ধ শাখা
Conditional jump,নিষিদ্ধ জাম্প
Conditional stability,নিষিদ্ধ স্থায়িত্ব
Conducting glass,ড্ৰাইভাৰ গ্লাছ
Conducting plastic,ড্ৰাইভাৰ প্লাষ্টিক
Conducting polymer,ড্ৰাইভাৰ পলিমাৰ
Conduction angle,পৰিবাহী কোণ
Conduction band,পৰিবাহী বেণ্ড
Conduction diffusion,পৰিবাহী প্ৰসাৰণ
Conductivity,পৰিবাহীতা
Cone antenna,শঙ্কু এন্টেনা
Conical horn,শংকু আকৃতিৰ শিং
Conjugate impedance,কনজুগেট ইম্পিডেন্স
Connection diagram,ফিক্সড বেগ ৰেকৰ্ডাৰ
Conservation law,সংৰক্ষণৰ নিয়ম
Console,কনছ&#39;ল
Constant current source,স্থিৰ বিদ্যুৎ প্ৰবাহৰ উৎস
Constant K-filter,ফিক্সড কে-ফিল্টাৰ
Constant voltage transformer,ফিক্সড ভল্টেজ ট্ৰেন্সফৰ্মাৰ
Consumer electronic,গ্ৰাহক ইলেক্ট্ৰনিকছ
Contact,যোগাযোগ কৰক
Contact bounce,যোগাযোগ জাম্প
Contact potential,সংস্পৰ্শ বিভৱ
Contact spring,যোগাযোগ বসন্ত
Continuity,ধাৰাবাহিকতা
Continuous function,কন্টিনিউম ফাংচন
Continuous spectrum,অবিৰত বৰ্ণালী
Continuous wave oscillator,অবিৰত তৰংগ দোলক
Contrast (TV),বিষমতা
Contrast ratio (TV),কনট্ৰাষ্ট ৰেচিঅ&#39;
Control bus,নিয়ন্ত্ৰক বাছ
Control grid,নিয়ন্ত্ৰক গ্ৰীড
Control key,নিয়ন্ত্ৰণ কি&#39;
Control panel,নিয়ন্ত্ৰণ পেনেল
Control room,নিয়ন্ত্ৰণ কক্ষ
Control track,নিয়ন্ত্ৰণ পথ
Control unit,নিয়ন্ত্ৰণ একক
Convergence,অভিসৰণ
Conversion efficiency,ৰূপান্তৰ দক্ষতা
Conversion time,ৰূপান্তৰ সময়
Corrosion,জাৰণ
Copiers (photocopiers),কপি কৰক
Copper,"তাম, তাম"
Copper loss,তামৰ ক্ষতি
Copper wire,তামৰ তাঁৰ
Coprocessor,কোপ্ৰচেছৰ
Core,মুখ্য
Core loss,মূল লোকচান
Core- materials,মূল উপাদান
Corona discharge,বৃত্ত বিসৰ্জন
Costa's loop,কোষ্টা-লুপ
Counter frequency,গণিতৰ কম্পাঙ্ক
Counting rate meter,গণনাৰ হাৰ গেজ
Campbell bridge,কম্পৱেল দলং
Coupled circuit,সংযুক্ত বৰ্তনী
Coupling capacitor,কাপলিং কেপাচিটৰ
Coupling methods,যোৰ কৰা পদ্ধতি
Covalent bond,সসঙ্কেত বন্ধন
Cradle switch,উৎপত্তি বুটাম
Crash,খুন্দা মৰা
Crest,শৃংগ
Crest factor,শৃংগ
Crimpling,অস্থিৰতা
Critical angle,জটিল কোণ
Critical coupling,ক্ৰিটিকেল কাপলিং
Critical damped,সংকটজনকভাৱে হতাশগ্ৰস্ত
Critical frequency,জটিল কম্পাঙ্ক
Critical inductance,সমালোচনাত্মক প্ৰেৰণা
Critical race,জটিল জাতি
Critical resistance,জটিল প্ৰতিৰোধ ক্ষমতা
Cross assembler,ক্ৰছ এছেম্বলাৰ
Cross coupling,ক্ৰছ কাপলিং
Cross hatch pattern,উলম্ব ছবি
Cross over distortion,পৰিৱৰ্তন বিকৃতি
Crossover modulation,ট্ৰেঞ্জিচন মডুলেচন
Crosstalk,অপ্রাসংগিক সংকেত
Crossbar exchange,ক্ৰছবাৰ এক্সচেঞ্জ
Cross-field amplifier,ট্ৰেন্সভাৰ্ছ ফিল্ড এম্প্লিফায়াৰ
Crossover detector,ক্ৰছঅভাৰ ডিটেক্টৰ
Crossover network,ট্ৰেঞ্জিচন চাৰ্কিট
Crystal microphone,স্ফটিক মাইক্ৰ&#39;ফোন
Crystal oscillator,স্ফটিক দোলক
Curei point (temperature),curie পইন্ট
Current amplifier,ষ্ট্ৰিম এম্প্লিফায়াৰ
Current controlled current source  (CCCS),বিদ্যুৎ প্ৰবাহ নিয়ন্ত্ৰিত বিদ্যুৎ প্ৰবাহৰ উৎস (CCCS)
Current controlled voltage source  (CCVS),কাৰেণ্ট নিয়ন্ত্ৰিত ভল্টেজ উৎস (CCVS)
Current feedback,ষ্ট্ৰিম ৰিচাৰ্জ
Current hogging,বৰ্তমানৰ লিভাৰেজ
Current limit,বৰ্তমানৰ সীমা
Current limiting resistor,প্ৰান্তীয় কাৰেণ্ট ৰেজিষ্টৰ
Current mirror,ধাৰা প্ৰতিফলন
Current mode logic,ষ্ট্ৰিম মোড লজিক
Current sink,ষ্ট্ৰিম অভিগম
Current source,ষ্ট্ৰিম উৎস
Current to voltage converter,কাৰেণ্ট-ভোল্টেজ কনভাৰ্টাৰ
Current transfer ratio,বৰ্তমান স্থানান্তৰ অনুপাত
Current transformer,কাৰেণ্ট ট্ৰেন্সফৰ্মাৰ
Currentrating,ফিক্সড কাৰেণ্ট
Cursor,"পইণ্টাৰ, কাৰ্চাৰ"
Cut in voltage,কম ড্ৰাইভাৰ ভল্টেজ
Cut off bias,"end bias, শেষ পক্ষপাতিত্ব"
Cut off frequency,শেষ কম্পাঙ্ক
Cut-off region,শেষৰ মণ্ডল
Curve traces,বক্ৰ ট্ৰেচ
Cycle,চক্ৰ
Cycle stealing,চক্ৰ চৌৰ্য
Cylindrical lens,নলাকাৰ লেন্স
Crystal display,স্ফটিক প্ৰদৰ্শন
D to A converter,ডিজিটেল টু এনালগ কনভাৰ্টাৰ
D.C. restorer circuit,ডিচি পুনৰুদ্ধাৰ চাৰ্কিট
D/A converter,ডিজিটেল/এনালগ কনভাৰ্টাৰ
DAC (digital analog converter),"ডিজিটেল এনালগ কনভাৰ্টাৰ, DAC"
Damaged input,বেয়া বিনিয়োগ
Damped oscillation,ডেম্পড দোলন
Damped period,হতাশগ্ৰস্ত সময়
Damping,ডেম্পিং
Damping eddy current,ডেম্পিং ঘূৰ্ণীবতাহ কাৰেণ্ট
Damping factor,ডেম্পিং সহগ
Dark current,ডাৰ্ক কাৰেণ্ট
Darlington amplifier,ডাৰ্লিংটন এম্প্লিফায়াৰ
Darlington circuit,ডাৰ্লিংটন চাৰ্কিট
Darlington pair,ডাৰ্লিংটন যোৰ
Das,dos
Data,"ডাটা, বিশ্বাস"
Data acquisition system,বিশ্বাস উপাৰ্জনকাৰী শৰীৰ
Data base,ডাটা সংৰক্ষণ
Data code,ডাটা ক&#39;ড
Data logger,ডাটা ৰাইটাৰ
Data multiplexer,ডাটা মাল্টিপ্লেক্সাৰ
Data port,"ডাটা পৰ্ট, ডাটা পৰ্ট"
Data selector,ডাটা পিকাৰ
Data sheet,ডাটা শ্বীট
DB/octane,dB/অক্টোবৰ
Dc amplifier,dc এম্প্লিফায়াৰ
DC motor,ডিচি মটৰ
Dc offset,dc অফছেট
Dc power supply,ডি চি। শক্তি যোগান
Dc restoration,ডি চি। পুনৰ সংস্থাপন
Dc restorer,ডি চি। পুনৰুদ্ধাৰকাৰী
Dc to ac converter,dc ৰ পৰা ac লৈ ৰূপান্তৰক
Dc volume control,ডি চি। উচ্চতা নিয়ন্ত্ৰণ
D-connector,Mh-সংযোগকাৰী
DCTL (direct coupled transistor logic gate),ডাইৰেক্ট কাপল্ড ট্ৰেঞ্জিষ্টৰ লজিক গেট/ডিচি টি.এল.
De compensated op-amp,ডি চি। ক্ষতিগ্ৰস্ত অপাৰেচনেল এম্প্লিফায়াৰ
De emphasis,অশক্তিশালীকৰণ
De Morgan's law,ডিমৰ্গানৰ আইন
De sauty bride,দে সৌতি দলং
Dead time,জিৰণিৰ সময়
Dead zone,জিৰণিৰ অঞ্চল
Debugging,দোষ নিষ্কাশন
Decade counter,দশক কেলকুলেটৰ
Decibel,ডেচিবেল
Decimal counter,দশমিক কেলকুলেটৰ
Decimal to binary conversion,দশমিক-বাইনাৰী ৰূপান্তৰ
Decoding address,ঠিকনা ডিকোডিং
Decoder,ডিকোডাৰ
Decoupling,এলিল
Dedicated application,ডেডিকেটেড এপ্লিকেচন
Dedicated controller,নিবেদিত নিয়ন্ত্ৰক
De-emphasis circuit,ডি চি। প্ৰি-ৰিইনফৰ্চমেণ্ট চাৰ্কিট
Deflect density,দোষ ঘনত্ব
Deflection coil,ডিফ্লেকচন কইল
Deflection plate,বিক্ষেপণ প্লেট
