Malayalam,Assamese
കണ്ണടച്ച് പരിശോധന,চকুত পটি পৰীক্ষা কৰা
മിന്നിത്തിളങ്ങുക,shimmer
തടയുക,অৱৰুদ্ধ কৰা
"1. ബ്ലോക്ക് കാഷെ, 2. ബ്ലോക്ക് കാഷെ / ചങ്ക് മെമ്മറി","1. ব্লক কেচ, 2. ব্লক কেচ / চুংক মেমৰি"
ബ്ലോക്ക് അന്വേഷണം,ব্লক প্ৰ&#39;ব
വോളിയം കോപ്പി,ভলিউম কপি
ബ്ലോക്ക് ഡയഗ്രം,ব্লক ডায়াগ্ৰাম
"1. ബ്ലോക്ക്ഡ് നെറ്റ്‌വർക്ക്, 2. ബ്ലോക്ക്ഡ് നെറ്റ്‌വർക്ക്","1. ব্লক কৰা নেটৱৰ্ক, 2. ব্লক কৰা নেটৱাৰ্ক"
ബോർഡ്,ব’ৰ্ড
പേജ് മെമ്മറി,পৃষ্ঠাৰ স্মৃতিশক্তি
ബൂളിയൻ ബീജഗണിതം,বুলিয়ান বীজগণিত
ബൂളിയൻ ബന്ധം,বুলিয়ান সম্পৰ্ক
ബൂട്ട് പാർട്ടീഷൻ,বুট বিভাজন
ബൂട്ട് സ്ട്രാപ്പിംഗ്,বুট ষ্ট্ৰেপিং
1.ബൂട്ട്സ്ട്രാപ്പ് ലോഡർ,1.বুটষ্ট্ৰেপ লোডাৰ
"1.പാലം, 2.പാലം","১.দলং, ২.দলং"
ബ്രോഡ്ബാൻഡ് നെറ്റ്വർക്ക്,ব্ৰডবেণ্ড নেটৱৰ্ক
പ്രക്ഷേപണം,সম্প্ৰচাৰ
പ്രക്ഷേപണം റേഡിയോ,সম্প্ৰচাৰ ৰেডিঅ&#39;
(നെറ്റ്) വ്യത്യാസം,(নেট) ভ্যাৰিয়েন্স
(നെറ്റ്) വികാരി,(নেট) ভিকাৰ
ബി-ട്രൂ,বি-ট্ৰু
"1.ബബിൾ മെമ്മറി, 2.ബബിൾ മെമ്മറി","1.বাবল মেমৰি, 2.বাবল মেমৰি"
ബബിൾ അടുക്കുക,বুদবুদ সজাই পৰাই তোলা
"1.ബക്കറ്റ്, 2.ബക്കറ്റ്","১.বাল্টি, ২.বাল্টি"
"1. സാഹോദര്യ വ്യവസ്ഥ, 2. വലിയ സംവിധാനം","১.ভ্ৰাতৃত্ববোধ ব্যৱস্থা, ২.বৃহৎ ব্যৱস্থা"
ഫലപ്രദമായ ബജറ്റ് നിയന്ത്രണം,বাজেট ফলপ্ৰসূ নিয়ন্ত্ৰণ
ബഫർ,বাফাৰ
പോരായ്മ,অভাৱ
മതി,বাছ
"1. അഷ്ട വ്യാങ്ക്, 2. ബിറ്റ് (എട്ട് ബിറ്റുകൾ)","১.অষ্ট ব্যাংক, ২. বিট (আঠটা বিট)"
ബൈറ്റ് കോഡ്,বাইট ক&#39;ড
സി (കമ്പ്യൂട്ടർ ഭാഷ),C (কম্পিউটাৰ ভাষা)
"1.സി പ്ലസ് പ്ലസ്, 2.സി++ (കമ്പ്യൂട്ടർ ഭാഷ)","1.C Plus Plus, 2.C++ (কম্পিউটাৰ ভাষা)"
"1. പണം, 2. വേഗം, 3.വേഗത","১.নগদ ধন, ২. বেগাই"
"1.കാഷെ ബഫർ, 2.മെമ്മറി ബഫർ","1.কেচ বাফাৰ, 2.মেমৰি বাফাৰ"
"1.കാഷെ മെമ്മറി, 2.കാഷെ മെമ്മറി, 3.ഫാസ്റ്റ് മെമ്മറി","1.কেচ মেমৰি, 2.কেচ মেমৰি, 3.দ্ৰুত মেমৰি"
കണക്കുകൂട്ടല്,গণনা কৰা
"1.കാൽക്കുലേറ്റർ, 2.കാൽക്കുലേറ്റർ","১.কেলকুলেটৰ, ২.কেলকুলেটৰ"
"1.കാൽക്കുലേറ്റർ ചിപ്പ്,2. കാൽക്കുലേറ്റർ ചിപ്പ്","1.কেলকুলেটৰ চিপ, 2. কেলকুলেটৰ চিপ"
അഭ്യർത്ഥിക്കുക,আমন্ত্ৰণ কৰক
പേര് വിളി,নাম কল
റഫറൻസ് കോൾ,ৰেফাৰেন্স কল
ബഹുമാന കോൾ,সন্মানীয় আহ্বান
വേരിയബിൾ കോൾ,ভেৰিয়েবল কল
അഭ്യർത്ഥന കവാടം,আমন্ত্ৰণ গেট
"1. റദ്ദാക്കുക, 2. റദ്ദാക്കുക","1. বাতিল কৰক, 2. বাতিল কৰক"
അസാധുവാക്കൽ ബട്ടൺ,বাতিল বুটাম
"1. നിർദേശിക്കപ്പെട്ടത്, 2. കാനോനിക്കൽ","১.নিৰ্দিষ্ট কৰা, ২. কেননিক"
കാനോനിക്കൽ രൂപം,কেননিক ৰূপ
കഴിവ്,সক্ষমতা
ശേഷി പട്ടിക,ক্ষমতা তালিকা
"1. കഴിവ്, 2. പിടിക്കുന്നു","১.সামৰ্থ্য, ২. ধৰি ৰখা"
ക്യാപ്സ് ലോക്ക് കീ,caps লক চাবি
"1.കാർഡ്, 2. ഷീറ്റ്","১.কাৰ্ড, ২. চাদৰ"
കാർഡ് റീഡർ,কাৰ্ড ৰিডাৰ
പ്രാധാന്യം,প্ৰাধান্য
വാഹകൻ,বাহক
കാരിയർ ബാൻഡ്,বাহক বেণ্ড
കാരിയർ ലോഡ്,বাহক বোজা
കാരിയർ സിഗ്നൽ,বাহক সংকেত
കാരിയർ തരംഗം,বাহক তৰংগ
നേടിയത്,লাভ কৰা হৈছে
സ്കോർ നേടി,স্ক’ৰ লাভ কৰা হৈছে
പതാക നേടി,অৰ্জন কৰা পতাকা
"1.കാട്രിഡ്ജ് ഡിസ്ക്, 2.കാട്രിഡ്ജ് ഡിസ്ക്","1.কাৰটিজ ডিস্ক, 2.কাৰটিজ ডিস্ক"
"1. കാസ്കേഡ്, 2. കാസ്കേഡ്","1. কেছকেড, 2. কেছকেড"
കേസ്,ঘটনা
കാഥോഡ്-റേ-ട്യൂബ് (CRT),কেথ&#39;ড-ৰে-টিউব (CRT)
കാഥോഡ് റേ ട്യൂബ് (CRT) കാഥോഡ് റേ ട്യൂബ്,কেথ’ড ৰে টিউব (CRT) কেথ’ড ৰে টিউব
സിഡി റോം ഡിസ്ക് ഡ്രൈവ്,cd rom ডিস্ক ড্ৰাইভ
സെൽ,কোষ
സെൽ ആനിമേഷൻ,কোষ এনিমেচন
സെല്ലുലാർ ഫോൺ,চেলুলাৰ ফোন
"1. സെൻട്രൽ മെമ്മറി, 2. കേന്ദ്ര മെമ്മറി","১.কেন্দ্ৰীয় স্মৃতি, ২. কেন্দ্ৰীয় স্মৃতিশক্তি"
സെൻട്രൽ പ്രോസസ്സിംഗ് യൂണിറ്റ് (സിപിയു),কেন্দ্ৰীয় প্ৰক্ৰিয়াকৰণ একক (CPU)
കേന്ദ്രീകൃത സംവിധാനം,কেন্দ্ৰীভূত ব্যৱস্থা
ആധികാരികതയുള്ള ടേപ്പ്,প্ৰমাণীকৃত টেপ
ചങ്ങല,শিকলি
"1.സീരീസ് ഡാറ്റ, 2.സീരീസ് ഉള്ളടക്കം","1.series ডাটা, 2.series বিষয়বস্তু"
ചെയിൻ ലിങ്ക്,শৃংখল সংযোগ
ചങ്ങല,চেইনিং
"1.ചാനൽ, 2.ചാനൽ","১.চেনেল, ২.চেনেল"
"1.ചാനൽ തിരക്കുള്ള ടോൺ, 2.ചാനൽ തിരക്കുള്ള ടോൺ","1.চেনেল ব্যস্ত টোন, 2.চেনেল ব্যস্ত টোন"
"1.ചാനൽ കപ്പാസിറ്റി, 2.ചാനൽ കപ്പാസിറ്റി","1.চেনেল ক্ষমতা, 2.চেনেল ক্ষমতা"
"1.ചാനൽ കൺട്രോളർ, 2.ചാനൽ കൺട്രോളർ","1.চেনেল নিয়ন্ত্ৰক, 2.চেনেল নিয়ন্ত্ৰক"
"1. ചാനൽ പിശക്, 2.ചാനൽ പിശക്","1. চেনেল ত্ৰুটি, 2.চেনেল ত্ৰুটি"
"1.ചാനൽ പ്രോഗ്രാം, 2.ചാനൽ പ്രോഗ്രാം","১.চেনেল প্ৰগ্ৰেম, ২.চেনেল প্ৰগ্ৰেম"
"1.ചാനൽ വിശ്വാസ്യത, 2.ചാനൽ വിശ്വാസ്യത","1.চেনেল নিৰ্ভৰযোগ্যতা, 2.চেনেল নিৰ্ভৰযোগ্যতা"
"1.ചാനൽ സെറ്റ്, 2.ചാനൽ സെറ്റ്","1.চেনেল ছেট, 2.চেনেল ছেট"
ചിഹ്നം,প্ৰতীক
"1. പ്രതീക കോഡ്, 2. പ്രതീക കോഡ്","১.আখৰৰ ক&#39;ড, ২. আখৰৰ ক&#39;ড"
പ്രതീക കീ,আখৰৰ চাবি
പ്രതീക വായനക്കാരൻ,চৰিত্ৰ পাঠক
"1. എംബ്ലം സൈസ്, 2. എംബ്ലം സൈസ്","১.প্ৰতীকৰ আকাৰ, ২.প্ৰতীকৰ আকাৰ"
ചിത്രപരമായ,চিত্ৰকল্প
"1. ചേസിസ്, 2. ചേസിസ്","১.চেছিছ, ২.চেছিছ"
ചെക്ക് ബിറ്റ്,বিট পৰীক্ষা কৰক
ചെക്ക് പോയിന്റുകൾ,চেক পইণ্ট
മൊത്തം പരിശോധിക്കുക,মুঠ পৰীক্ষা কৰক
ചെക്ക് വാക്ക്,শব্দ পৰীক্ষা কৰক
ചിപ്പ്,চিপ
ചിപ്പ് സെറ്റ്,চিপ চেট
"1.തിരഞ്ഞെടുക്കുക, 2.തിരഞ്ഞെടുക്കുക","1.বাছি লোৱা, 2.বাছি লোৱা"
അക്ഷരമാലാക്രമത്തിൽ,বৰ্ণানুক্ৰমে
"1.സഫർ, 2. പൂജ്യം, 3. നാവികൻ","১.ছাফাৰ, ২. শূন্য, ৩. নাৱিক"
സർക്യൂട്ട്,বৰ্তনী
സർക്കിൾ ലിസ്റ്റ്,বৃত্ত তালিকা
സെറസ്,চেৰেছ
പരാമർശിക്കുക,উল্লেখ
"1.വിഭാഗം, 2.വിഭാഗം","1.শ্ৰেণী, 2.শ্ৰেণী"
ക്ലാസ് വേരിയബിൾ,ক্লাছ ভেৰিয়েবল
വർഗ്ഗീകരണം,শ্ৰেণীবিভাজন
തോട്ടിപ്പണി,স্ক্যাভেঞ্জিং
വൃത്തിയാക്കിയ പ്രദേശം,ক্লিয়াৰ কৰা অঞ্চল
"1. ക്ലീൻ അപ്പ് സിസ്റ്റം, 2. ചാനൽ മായ്‌ക്കുക","1. চিস্টেম পৰিষ্কাৰ কৰক, 2. চেনেল পৰিষ্কাৰ কৰক"
അമർത്തുക,টিপক
"1. ഉപഭോക്താവ്, 2. കക്ഷി","১.গ্ৰাহক, ২. গ্ৰাহক"
"1. ക്ലയന്റ് സെർവർ, 2. ക്ലയന്റ് സെർവർ","1.ক্লায়েন্ট চাৰ্ভাৰ, 2.ক্লায়েন্ট চাৰ্ভাৰ"
ഉപഭോക്തൃ അപൂർണ്ണം,গ্ৰাহকৰ ষ্টাব
ഷയറിംഗ് ആർട്ട്,শ্বিয়াৰিং আৰ্ট
ഷീറിംഗ് ആർട്ട് ലൈബ്രറി,শ্বিয়াৰিং আৰ্ট লাইব্ৰেৰী
ക്ലിപ്പ് ബോർഡ്,ক্লিপ বৰ্ড
ക്ലിപ്പർ,ক্লিপাৰ
ക്ലിപ്പർ ചിപ്പ്,ক্লিপাৰ চিপ
വിഭാഗം,ফৈদ
"1. വാച്ച്, 2. കാലാഡ്","1.ৱাচ, ২. calad"
ക്ലോക്ക് സൈക്കിൾ,ঘড়ীৰ চক্ৰ
ക്ലോക്ക് ആവൃത്തി,ঘড়ীৰ কম্পাঙ্ক
കാലാഡ് ഹാർഡ്‌വെയർ,কালাদ হাৰ্ডৱেৰ
കലാഡ് സ്പാൻഡ്,কালাদ স্পেণ্ড
ക്ലോക്ക് വേഗത,ঘড়ীৰ গতি
സമയ സമന്വയം,সময় সমন্বয়
ക്ലോക്ക് ടിക്ക്,ঘড়ীৰ টিক
ക്ലോൺ,ক্ল&#39;ন
ഓഫ്,বন্ধ কৰা
ക്ലോസ്ഡ് സർക്യൂട്ട് ടിവി (സിസിടിവി),বন্ধ চাৰ্কিট টিভি (চিচিটিভি)
വിവരണം,বিৱৰণ
"1.ക്ലൗഡ് കമ്പ്യൂട്ടിംഗ്, 2.ക്ലൗഡ് കമ്പ്യൂട്ടിംഗ്","১.ক্লাউড কম্পিউটিং, ২.ক্লাউড কম্পিউটিং"
കുല,মুঠি
"1. കവർഡ് കാർഡ്, 2. പൊതിഞ്ഞ ഷീറ്റ്","১.আবৃত কাৰ্ড, ২. আৱৰণযুক্ত শ্বীট"
പൊതിഞ്ഞ പേപ്പർ,আৱৰণযুক্ত কাগজ
ഏകപക്ഷീയമായ,সমাক্ষীয়
ഏകോപന കേബിൾ,সমাক্ষীয় কেবল
കോഡാസിൽ,কোডাচিল
"1.കോഡ്, 2.കോഡ്","১.কোড, ২.কোড"
"1. കോഡ് ജനറേറ്റർ, 2. കോഡ് ജനറേറ്റര്","1. ক&#39;ড জেনেৰেটৰ, 2. ক&#39;ড জেনেৰেটৰ"
കോഡ് പേജ്,ক&#39;ড পৃষ্ঠা
