Telugu,Punjabi
ఆటోమేటిక్ ఫ్రీక్వెన్సీ కంట్రోల్,ਆਟੋਮੈਟਿਕ ਬਾਰੰਬਾਰਤਾ ਨਿਯੰਤਰਣ
ఆటోమేటిక్ లిమిటర్,ਆਟੋਮੈਟਿਕ ਸੀਮਾ
ఆటోమేటిక్ మెషిన్,ਆਟੋਮੈਟਿਕ ਮਸ਼ੀਨ
ఆటోమేటిక్ ఫేసే నియంత్రణ,ਆਟੋਮੈਟਿਕ ਫਾਸੇ ਕੰਟਰੋਲ
ఆటోమేటిక్ పిక్చర్ ట్రాన్స్మిషన్,ਆਟੋਮੈਟਿਕ ਤਸਵੀਰ ਸੰਚਾਰ
ఆటోమేటిక్ ప్లేబ్యాక్,ਆਟੋਮੈਟਿਕ ਪਲੇਅਬੈਕ
ఆటోమేటిక్ పవర్ కంట్రోల్,ਆਟੋਮੈਟਿਕ ਪਾਵਰ ਕੰਟਰੋਲ
ఆటోమేటిక్ ప్రోగ్రామింగ్,ਆਟੋਮੈਟਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ
ఆటోమేటిక్ రికార్డింగ్,ਆਟੋਮੈਟਿਕ ਰਿਕਾਰਡਿੰਗ
ఆటోమేటిక్ రీసెట్,ਆਟੋਮੈਟਿਕ ਰੀਸੈੱਟ
ఆటోమేటిక్ షట్టర్,ਆਟੋਮੈਟਿਕ ਸ਼ਟਰ
ఆటోమేటిక్ సిస్టమ్,ਆਟੋਮੈਟਿਕ ਸਿਸਟਮ
ఆటోమేటిక్ టెలిఫోన్,ਆਟੋਮੈਟਿਕ ਟੈਲੀਫੋਨ
స్వయంచాలక ఉష్ణోగ్రత నియంత్రణ,ਆਟੋਮੈਟਿਕ ਤਾਪਮਾਨ ਨਿਯੰਤਰਣ
ఆటోమేటిక్ వోల్టేజ్ రెగ్యులేటర్,ਆਟੋਮੈਟਿਕ ਵੋਲਟੇਜ ਰੈਗੂਲੇਟਰ
ఆటోమేటిక్ వాల్యూమ్ కంప్రెసర్,ਆਟੋਮੈਟਿਕ ਵਾਲੀਅਮ ਕੰਪ੍ਰੈਸਰ
ఆటోమేటిక్ వాల్యూమ్ కంట్రోల్,ਆਟੋਮੈਟਿਕ ਵਾਲੀਅਮ ਨਿਯੰਤਰਣ
ఆటోమేటిక్ వాల్యూమ్ ఎక్స్‌పాండర్,ਆਟੋਮੈਟਿਕ ਵਾਲੀਅਮ ਫੈਲਾਓਡਰ
ఆటోమేషన్,ਆਟੋਮੈਟੇਸ਼ਨ
ఆటోమేషన్ నియంత్రణ,ਆਟੋਮੈਟੇਸ਼ਨ ਕੰਟਰੋਲ
ఆటోమేషన్ ఫ్రీక్వెన్సీ కంట్రోలర్,ਆਟੋਮੈਟਿਕ ਬਾਰੰਬਾਰਤਾ ਕੰਟਰੋਲਰ
సహాయక,ਸਹਾਇਕ
సహాయక ఆడియో బస్సు,ਸਹਾਇਕ ਆਡੀਓ ਬੱਸ
అందుబాటులో ఉన్న శక్తి,ਉਪਲਬਧ ਪਾਵਰ
హిమపాతం విచ్ఛిన్నం,ਬਰਫਬਾਰੀ ਟੁੱਟਣਾ
సగటు జీవితం,Life ਸਤਨ ਜ਼ਿੰਦਗੀ
సగటు పీడనం,Speptuse ਸਤਨ ਦਬਾਅ
సగటు వేగం,Average ਸਤ ਗਤੀ
స్పిన్ యొక్క అక్షం,ਸਪਿਨ ਦਾ ਧੁਰਾ
అజిముత్,ਅਜ਼ੀਮੂਥ
అజిముత్ కోణం,ਅਜ਼ੀਮੂਥ ਐਂਗਲ
అజిముత్ లోపం,ਅਜੀਮੂਥ ਗਲਤੀ
బ్యాక్ లైట్,ਪਿਛਲੀ ਰੋਸ਼ਨੀ
బ్యాక్ ప్రొజెక్షన్,ਬੈਕ ਪ੍ਰੋਜੈਕਸ਼ਨ
వెనుక వోల్టేజ్ (= రివర్స్ వోల్టేజ్),ਵਾਪਸ ਵੋਲਟੇਜ (= ਰਿਵਰਸ ਵੋਲਟੇਜ)
బ్యాక్‌ఫైర్ (ఆర్క్ బ్యాక్),ਬੈਕਫਾਇਰ (ਆਰਕ ਬੈਕ)
నేపథ్య కాంతి,ਪਿਛੋਕੜ ਦੀ ਰੋਸ਼ਨੀ
వెనుకవైపు శబ్ధం,ਪਿਛੋਕੜ ਦੇ ਸ਼ੋਰ
నేపథ్య ప్రొజెక్షన్,ਪਿਛੋਕੜ ਦਾ ਅਨੁਮਾਨ
బ్యాకప్,ਬੈਕਅਪ
అడ్డుపడే,ਬੇਫਲ
బేకింగ్,ਪਕਾਉਣਾ
సమతుల్య ఆడియో,ਸੰਤੁਲਿਤ ਆਡੀਓ
సమతుల్య ఆడియో లైన్,ਸੰਤੁਲਿਤ ਆਡੀਓ ਲਾਈਨ
సమతుల్య ప్రసార రేఖ,ਸੰਤੁਲਿਤ ਟਰਾਂਸਮਿਸ਼ਨ ਲਾਈਨ
బ్యాలెన్సింగ్,ਸੰਤੁਲਨ
బ్యాలస్ట్,ਗੈਲਸਟ
బ్యాలస్ట్ కారకం,ਗਲੇਸਟ ਫੈਕਟਰ
బలున్,ਬਾਲੂਨ
బ్యాండ్,ਜਥਾ
బ్యాండ్ పాస్ ఫిల్టర్,ਬੈਂਡ ਪਾਸ ਫਿਲਟਰ
బ్యాండ్ సెలెక్టర్,ਬੈਂਡ ਚੋਣਕਾਰ
బ్యాండ్ విభజన,ਬੈਂਡ ਸਪਲਿਟਿੰਗ
బ్యాండ్ స్టాప్ ఫిల్టర్,ਬੈਂਡ ਸਟੌਪ ਫਿਲਟਰ
బ్యాండ్ స్విచ్,ਬੈਂਡ ਸਵਿਚ
బ్యాండ్ ట్యూనింగ్,ਬੈਂਡ ਟਿ ing ਨਿੰਗ
బ్యాండ్‌విడ్త్,ਬੈਂਡਵਿਡਥ
బార్,ਬਾਰ
బార్ కోడ్,ਬਾਰ ਕੋਡ
బార్ డేటా,ਬਾਰ ਡਾਟਾ
బేర్ బ్యాండ్,ਬੇਅਰ ਬੈਂਡ
బేర్ లాంప్,ਬੇਅਰ ਲੈਂਪ
బార్న్ డోర్,ਬਾਰਨ ਡੋਰ
బేస్ బ్యాండ్,ਅਧਾਰ ਬੈਂਡ
బేస్ బ్యాండ్ సిగ్నల్,ਬੇਸ ਬੈਂਡ ਸਿਗਨਲ
బేస్ బ్యాండ్ వ్యవస్థ,ਬੇਸ ਬੈਂਡ ਸਿਸਟਮ
బేస్ బ్రౌజర్,ਅਧਾਰ ਬਰਾ browser ਜ਼ਰ
బేస్ కలెక్టర్ జంక్షన్,ਬੇਸ ਕੁਲੈਕਟਰ ਜੰਕਸ਼ਨ
బేస్ ఇన్సులేటర్,ਅਧਾਰ ਇਨਸੂਲੇਟਰ
బాస్,ਬਾਸ
బాస్ పరిహారం,ਬਾਸ ਮੁਆਵਜ਼ਾ
బాస్ లౌడ్‌స్పీకర్ (వూఫర్),ਬਾਸ ਲਾਡਸਪੀਕਰ (ਵੂਫਾਨ)
బ్యాచ్ స్కానింగ్,ਬੈਚ ਸਕੈਨਿੰਗ
బ్యాటరీ ఛార్జింగ్,ਬੈਟਰੀ ਚਾਰਜਿੰਗ
బీమ్,ਸ਼ਤੀਰ
బీట్,ਕੁੱਟਿਆ
బీట్ ఫ్రీక్వెన్సీ ఓసిలేటర్,ਬਾਰੰਬਾਰਤਾ c ਸਿਲੇਟਰ ਨੂੰ ਹਰਾਇਆ
బెల్,ਬੇਲ
బయాస్,ਬਿਆਸ
బయాస్ సర్క్యూట్,ਬਿਆਸ ਸਰਕਟ
బయాస్ ఫ్రీక్వెన్సీ,ਪੱਖਪਾਤ ਦੀ ਬਾਰੰਬਾਰਤਾ
బయాస్ వోల్టేజ్,ਬਿਆਸ ਵੋਲਟੇਜ
ఫార్వర్డ్ దిశలో పక్షపాతం,ਅੱਗੇ ਦੀ ਦਿਸ਼ਾ ਵਿਚ ਪੱਖਪਾਤ
ద్వి-దిశాత్మక మైక్రోఫోన్,ਦੋ-ਦਿਸ਼ਾਵੀ ਮਾਈਕ੍ਰੋਫੋਨ
బిల్‌బోర్డ్,ਬਿਲ ਬੋਰਡ
బిల్‌బోర్డ్ అప్లికేషన్,ਬਿਲਬੋਰਡ ਐਪਲੀਕੇਸ਼ਨ
ద్వి-మెటాలిక్ మూలకం,ਦੋ-ਧਾਤੂ ਤੱਤ
బైనరీ,ਬਾਈਨਰੀ
బైనరీ కోడెడ్ దశాంశం,ਬਾਈਨਰੀ ਕੋਡਡ ਦਸ਼ਮਲਵ
బైనరీ అంకెలు,ਬਾਈਨਰੀ ਅੰਕ (ਬਿੱਟ)
బైనరీ సంఖ్య,ਬਾਈਨਰੀ ਨੰਬਰ
బైనరల్ హియరింగ్,ਹਾਇਨਲ ਸੁਣਵਾਈ
బైనాక్యులర్,ਦੂਰਬੀਨ
బయోమెట్రిక్,ਬਾਇਓਮੈਟ੍ਰਿਕ
బైపోలార్ ట్రాన్సిస్టర్,ਬਾਈਪੋਲਰ ਟ੍ਰਾਂਜ਼ਿਸਟਰ
బిట్ కేటాయింపు,ਬਿੱਟ ਅਲਾਟਮੈਂਟ
బిట్ రేటు,ਬਿੱਟ ਰੇਟ
బ్లాక్ & వైట్ టీవీ,ਕਾਲੀ ਅਤੇ ਚਿੱਟਾ ਟੀਵੀ
ఖాళీ,ਖਾਲੀ
ఖాళీ విరామం,ਅੰਤਰਾਲ
బ్లాంకింగ్ స్థాయి,ਖਾਲੀ ਪੱਧਰ
బ్లీడర్ రెసిస్టెన్స్,ਖੂਨ ਦੇ ਵਿਰੋਧ
బ్లింపెడ్ కెమెరా,ਝੁਲਸਿਆ ਕੈਮਰਾ
బ్లైండింగ్ గ్లేర్,ਅੰਨ੍ਹਾ
బ్లింక్,ਝਪਕਣਾ
బ్లింకింగ్,ਝਪਕਣਾ
బ్లాక్ కోడ్,ਬਲਾਕ ਕੋਡ
బ్లాక్ రేఖాచిత్రం,ਬਲਾਕ ਚਿੱਤਰ
బ్లాక్ ఇంటర్‌లీవ్,ਬਲਾਕ ਇੰਟਰਲੇਵ
కెపాసిటర్ నిరోధించడం,ਰੋਕਣਾ ਕੈਪਸਲੇਟਰ
ఓసిలేటర్‌ను నిరోధించడం,Cl ਕਲੇਟਰ ਨੂੰ ਰੋਕਣਾ
బ్లూమ్,ਖਿੜ
బ్లో లాంప్,ਵਾਂ ਦੀਵਾ
బ్లో పైప్,ਪਾਈਪ ਉਡਾ
బ్లోవర్,ਉਡਾਉਣ ਵਾਲੇ
బ్లూటూత్,ਬਲਿ Bluetooth ਟੁੱਥ
బాడీ కెపాసిటెన్స్,ਬਾਡੀ ਕੈਪੀਟਲ
బుక్‌మార్క్,ਬੁੱਕਮਾਰਕ
బూలియన్ బీజగణితం,ਬੁਲੀਅਨ ਐਲਜਬਰਾ
బూమ్,ਬੂਮ
బూస్ట్,ਹੁਲਾਰਾ
బూస్టర్,ਬੂਸਟਰ
బూస్టర్ లైట్,ਬੂਸਟਰ ਰੋਸ਼ਨੀ
బూస్టింగ్,ਹੁਲਾਰਾ
బూటింగ్,ਬੂਟਿੰਗ
బూట్స్ట్రాప్,ਬੂਟਸਟਰੈਪ
దిగువ కాంతి,ਤਲ ਰੋਸ਼ਨੀ
బౌన్స్ లైట్,ਜੰਚਕ ਰੋਸ਼ਨੀ
విచ్ఛిన్నం,ਟੁੱਟ ਜਾਣਾ
వోల్టేజ్ను విచ్ఛిన్నం చేయండి,ਵੋਲਟੇਜ ਨੂੰ ਤੋੜੋ
వంతెన మూలకం,ਬ੍ਰਿਜ ਐਲੀਮੈਂਟ
బ్రిడ్జ్ రెక్టిఫైయర్,ਬ੍ਰਿਜ ਰੈਕਟਫਾਇਰ
వంతెన ‘టి’ అటెన్యూయేటర్,ਬ੍ਰੀਡਡ 'ਟੀ' ਐਟਣਾਟਰ
వంతెన నిర్మాణం,ਬਰਧਾਰਿਤ ਬਣਤਰ
బ్రిడ్జింగ్,ਬ੍ਰਿਜਿੰਗ
బ్రిడ్జింగ్ యాంప్లిఫైయర్,ਬ੍ਰਿਜਿੰਗ ਐਂਪਲੀਫਾਇਰ
వంతెన నష్టం,ਬ੍ਰਿਜਿੰਗ ਦਾ ਨੁਕਸਾਨ
ప్రకాశం,ਚਮਕ
ప్రకాశం నియంత్రణ,ਚਮਕ ਨਿਯੰਤਰਣ
పెళుసు,ਭੁਰਭੁਰਾ
పెళుసైన పదార్ధం,ਭੁਰਭੁਰਾ ਪਦਾਰਥ
బ్రాడ్‌బ్యాండ్,ਬ੍ਰਾਡਬੈਂਡ
బ్రాడ్‌బ్యాండ్ యాంప్లిఫైయర్,ਬਰਾਡਬੈਂਡ ਐਂਪਲੀਫਾਇਰ
బ్రాడ్‌బ్యాండ్ ISDN,ਬ੍ਰਾਡਬੈਂਡ ਆਈਐਸਡੀਐਨ
బ్రాడ్‌బ్యాండ్ వ్యవస్థ,ਬ੍ਰਾਡਬੈਂਡ ਸਿਸਟਮ
ప్రసార మరియు కమ్యూనికేషన్ టెక్నాలజీ,ਪ੍ਰਸਾਰਣ ਅਤੇ ਸੰਚਾਰ ਟੈਕਨੋਲੋਜੀ
ప్రసార కవరేజ్,ਪ੍ਰਸਾਰਣ ਕਵਰੇਜ
ప్రసార రిసీవర్,ਪ੍ਰਸਾਰਣ ਰਿਸੀਵਰ
ప్రసార సేవా ప్రణాళిక,ਪ੍ਰਸਾਰਣ ਸੇਵਾ ਯੋਜਨਾਬੰਦੀ
ప్రసార ట్రాన్స్మిటర్,ਪ੍ਰਸਾਰਣ ਟ੍ਰਾਂਸਮੀਟਰ
బ్రాడ్‌కాస్టర్,ਪ੍ਰਸਾਰਕ
ప్రసారం,ਪ੍ਰਸਾਰਣ
బ్రాడ్కాస్టింగ్ స్టేషన్,ਪ੍ਰਸਾਰਣ ਸਟੇਸ਼ਨ
విరిగింది,ਟੁੱਟਿਆ
బ్రౌజర్,ਬਰਾ ser ਜ਼ਰ
బ్రౌజింగ్,ਬ੍ਰਾ ing ਜ਼ਿੰਗ
బుడగ,ਬੁਲਬੁਲਾ
బఫర్,ਬਫਰ
బఫర్ యాంప్లిఫైయర్,ਬਫਰ ਐਂਪਲੀਫਾਇਰ
బఫర్ ట్యూబ్,ਬਫਰ ਟਿ .ਬ
బగ్,ਬੱਗ
అంతర్నిర్మిత యాంటెన్నా,ਅੰਦਰੂਨੀ ਤੌਰ ਤੇ ਐਂਟੀਨਾ
బర్నర్,ਬਰਨਰ
బర్నింగ్,ਜਲਣ
పేలుడు లోపం,ਬਰਸਟ ਗਲਤੀ
పేలుడు చొప్పించే పల్స్,ਬਰਸਟ ਇਨਸਰਟ ਪਲਸ
పేలుడు దశ,ਬਰਸਟ ਪੜਾਅ
బస్సు,ਬੱਸ
వ్యాపార నైపుణ్యం,ਕਾਰੋਬਾਰੀ ਬੁੱਧੀ
బజర్,ਬੁਜ਼ਰ
పాస్ ద్వారా,ਪਾਸ ਦੁਆਰਾ
ఉత్తీర్ణత ద్వారా,ਪਾਸ ਕਰਕੇ
బైపాస్ కండెన్సర్,ਬਾਈਪਾਸ ਕੰਡੈਂਸਰ
సి,ਸੀ
సి+ప్రోగ్రామింగ్ భాష,ਸੀ + ਪ੍ਰੋਗਰਾਮਿੰਗ ਭਾਸ਼ਾ
క్యాబినెట్,ਕੈਬਨਿਟ
కేబుల్,ਕੇਬਲ
కేబుల్ సమ్మేళనం,ਕੇਬਲ ਮਿਸ਼ਰਿਤ
కేబుల్ ఈక్వలైజేషన్,ਕੇਬਲ ਬਰਾਬਰੀ
కేబుల్ నష్టం,ਕੇਬਲ ਦਾ ਨੁਕਸਾਨ
కాష్,ਕੈਸ਼
కాషింగ్,ਕੈਚਿੰਗ
కాడ్మియం సెల్,ਕੈਡਮੀਅਮ ਸੈੱਲ
మెషీన్ లెక్కిస్తోంది,ਹਿਸਾਬ ਮਸ਼ੀਨ
లెక్కింపు,ਗਣਨਾ
కాలిక్యులేటర్,ਕੈਲਕੁਲੇਟਰ
క్రమాంకనం,ਕੈਲੀਬਰੇਟ
కాలిపర్స్,ਕੈਲੀਪਰਸ
కేలరీమీటర్,ਕੈਲੋਰੀਮੀਟਰ
క్యామ్‌కార్డర్,ਕੈਮਕੋਰਡਰ
కెమెరా,ਕੈਮਰਾ
కెమెరా అమరిక,ਕੈਮਰਾ ਅਨੁਕੂਲਤਾ
కెమెరా ఎపర్చరు,ਕੈਮਰਾ ਅਪਰਚਰ
కెమెరా కవరేజ్,ਕੈਮਰਾ ਕਵਰੇਜ
కెమెరా లైనప్,ਕੈਮਰਾ ਲਾਈਨ-ਅਪ
కెమెరా ట్యూబ్,ਕੈਮਰਾ ਟਿ .ਬ
పందిరి,ਕੈਨੋਪੀ
సామర్ధ్యం,ਸਮਰੱਥਾ
కెపాసిటెన్స్,ਕੈਪਸ-ਐਕਸ਼ਨਸ
కెపాసిటివ్ లోడ్,ਸਮਰੱਥਾਪੂਰਣ ਭਾਰ
కెపాసిటివ్ రియాక్టెన్స్,ਕੈਪੇਸ਼ੀਆ
కెపాసిటర్,ਕੈਪਸੀਟਰ
కెపాసిటర్ ఇన్పుట్ ఫిల్టర్,ਕੈਪਸੀਟਰ ਇਨਪੁਟ ਫਿਲਟਰ
సామర్థ్యం,ਸਮਰੱਥਾ
క్యాప్సూల్,ਕੈਪਸੂਲ
శీర్షిక,ਸੁਰਖੀ
సంగ్రహ ప్రభావం,ਕੈਪਚਰ ਪ੍ਰਭਾਵ
కార్డు,ਕਾਰਡ
కార్డియోయిడ్,ਕਾਰਡੀਓਡ
కార్డియోయిడ్ మైక్రోఫోన్,ਕਾਰਡੀਓਡ ਮਾਈਕ੍ਰੋਫੋਨ
క్యారియర్,ਕੈਰੀਅਰ
క్యారియర్ ఫ్రీక్వెన్సీ,ਕੈਰੀਅਰ ਬਾਰੰਬਾਰਤਾ
క్యారియర్ ఫ్రీక్వెన్సీ షిఫ్ట్,ਕੈਰੀਅਰ ਬਾਰੰਬਾਰਤਾ ਸ਼ਿਫਟ
క్యారియర్ శక్తి,ਕੈਰੀਅਰ ਪਾਵਰ
క్యారియర్ సెన్స్ సిగ్నల్,ਕੈਰੀਅਰ ਦੀ ਭਾਵਨਾ ਦਾ ਸੰਕੇਤ
క్యారియర్ సున్నితత్వం,ਕੈਰੀਅਰ ਸੰਵੇਦਨਸ਼ੀਲਤਾ
క్యారియర్ విభజన,ਕੈਰੀਅਰ ਵਿਛੋੜਾ
క్యారియర్ షిఫ్ట్,ਕੈਰੀਅਰ ਸ਼ਿਫਟ
క్యారియర్ స్పేసింగ్,ਕੈਰੀਅਰ ਸਪੇਸਿੰਗ
క్యారియర్ అణచివేత,ਕੈਰੀਅਰ ਦਮਨ
క్యారియర్ వేవ్,ਕੈਰੀਅਰ ਲਹਿਰ
గుళిక,ਕਾਰਤੂਸ
చెక్కడం,Carving
క్యాస్కేడ్,ਕੈਸਕੇਡ
క్యాస్కేడ్ సర్క్యూట్,ਕੈਸਕੇਡ ਸਰਕਟ
క్యాసెట్,ਕੈਸੇਟ
తారాగణం ఇనుము,ਕੱਚਾ ਲੋਹਾ
కాస్టింగ్,ਕਾਸਟਿੰਗ
జాబితా,ਕੈਟਾਲਾਗ
విపత్తు జోక్యం,ਵਿਨਾਸ਼ਕਾਰੀ ਦਖਲ
కాథోడ్,ਕੈਥੋਡ
కాథోడ్ అనుచరుడు,ਕੈਥੋਡ ਫਾਲੋਅਰ
కాథోడ్ రెసిస్టర్,ਕੈਥੋਡ ਰੋਧਕ
సెల్‌ఫోన్,ਮੋਬਾਇਲ ਫੋਨ
సెల్యులార్,ਸੈਲੂਲਰ
కేంద్ర నియంత్రణ,ਕੇਂਦਰੀ ਨਿਯੰਤਰਣ
కేంద్ర పౌన frequency పున్యం,ਕੇਂਦਰੀ ਬਾਰੰਬਾਰਤਾ
సెంట్రల్ ప్రాసెసింగ్ యూనిట్,ਕੇਂਦਰੀ ਪ੍ਰੋਸੈਸਿੰਗ ਯੂਨਿਟ
కేంద్రీకృత డేటాబేస్,ਕੇਂਦਰੀਕਰਨ ਡਾਟਾਬੇਸ
కేంద్రీకృత వ్యవస్థ,ਕੇਂਦਰੀਕਰਨ
సిరామిక్,ਵਸਰਾਵਿਕ
గది,ਚੈਂਬਰ
చేంజ్ఓవర్ స్విచ్,ਬਦਲੋ ਬਦਲੋ
ఛానెల్,ਚੈਨਲ
ఛానెల్ ఎన్కోడర్,ਚੈਨਲ ਏਨਕੋਡਰ
ఛానెల్ విభజన,ਚੈਨਲ ਵਿਛੋੜਾ
ఛానెల్ అంతరం,ਚੈਨਲ ਸਪੇਸਿੰਗ
ఛానెల్ స్విచింగ్,ਚੈਨਲ ਸਵਿਚਿੰਗ
లక్షణ ఇంపెడెన్స్,ਗੁਣ ਭਰਮਾਉਣ
లక్షణాలు,ਗੁਣ
ఛార్జ్ క్యారియర్,ਚਾਰਜ ਕੈਰੀਅਰ
ఛార్జ్ సాంద్రత,ਚਾਰਜ ਘਣਤਾ
ఛార్జ్ చేయబడింది,ਚਾਰਜ ਕੀਤਾ
ఛార్జర్,ਚਾਰਜਰ
ఛార్జింగ్ వోల్టేజ్,ਚਾਰਜਿੰਗ ਵੋਲਟੇਜ
చార్ట్,ਚਾਰਟ
చాసిన్,ਚਸੀਸ
చాట్,ਗੱਲਬਾਤ
చిప్,ਚਿੱਪ
చౌక్ కాయిల్,ਕੋਇਲ ਨੂੰ ਘਟਾਓ
చౌక్ ఇన్పుట్,ਇੰਪੁੱਟ ਨੂੰ ਦਬਾਉ
ఛాపర్ యాంప్లిఫైయర్,ਹੈਲੀਕਾਪਟਰ ਐਂਪਲੀਫਾਇਰ
క్రోమా,ਕ੍ਰੋਮਾ
క్రోమా నమూనా నిర్మాణం,ਕ੍ਰੋਮਾ ਸੈਂਪਲਿੰਗ structure ਾਂਚਾ
క్రోమినాన్స్,ਕ੍ਰੋਮਿਨੈਂਸ
సినిమాటోగ్రఫీ,ਸਿਨੇਮੇਟੋਗ੍ਰਾਫੀ
సర్క్యూట్,ਸਰਕਟ
సర్క్యూట్ బోర్డ్,ਸਰਕਟ ਬੋਰਡ
సర్క్యూట్ బ్రేకర్,ਸਰਕਟ ਬਰੇਕਰ
సర్క్యూట్ మూలకం,ਸਰਕਟ ਤੱਤ
