Malayalam,Tamil
cgs യൂണിറ്റ്,cgs அலகு
വ്യത്യാസത്തിന്റെ ശൃംഖല,வேறுபாட்டின் சங்கிலி விதி
ആകസ്മികമായി,ஒருவேளை
ക്രമരഹിതമായ നീക്കം,சீரற்ற நகர்வு
അച്ചുതണ്ട് ഷിഫ്റ്റ്,அச்சு மாற்றம்
"അടിസ്ഥാന മാറ്റം പേയാധാര് മാറ്റം,",அடிப்படை மாற்றம் பயதார்-மாற்றம்
ക്രമമാറ്റം,வரிசைமாற்றம்
സ്വഭാവ ഗുണകം,பண்பு குணகம்
സ്വഭാവ നിർണ്ണയം,பண்பு நிர்ணயம்
സ്വഭാവ സമവാക്യം,சிறப்பியல்பு சமன்பாடு
"സ്വഭാവ പ്രവർത്തനം, സ്വഭാവ പ്രവർത്തനം","பண்பு செயல்பாடு, பண்பு செயல்பாடு"
ലോഗരിതം പൂർണ്ണസംഖ്യ,மடக்கையின் முழு எண்
"സ്വഭാവ ബഹുപദം,",பண்பு பல்லுறுப்புக்கோவை
സ്വഭാവ മൂല്യം,பண்பு மதிப்பு
സ്വഭാവ വെക്റ്റർ,பண்பு திசையன்
സ്വഭാവ സമൂഹം,பாத்திர சமூகம்
"ചാർട്ടുകൾ, ചാർട്ടുകൾ,","விளக்கப்படங்கள், விளக்கப்படங்கள்"
ചി-സ്ക്വയർ വിതരണം,சி-சதுர விநியோகம்
ചി-സ്ക്വയർ ഫോർമുല,சி-சதுர சூத்திரம்
ചി-സ്ക്വയർ ടെസ്റ്റ്,சி-சதுர சோதனை
കോർഡ്*,நாண்*
കോർഡ് വിഭജന രീതി,நாண் பிரிக்கும் முறை
എഴുതിയ സന്ദേശം,எழுதப்பட்ட செய்தி
"പൂജ്യം, സൈഫർ","பூஜ்யம், மறைக்குறியீடு"
വൃത്തം*,வட்டம்*
ഒത്തുചേരൽ വൃത്തം,ஒன்றிணைப்பு வட்டம்
സർക്യൂട്ട് മാട്രിക്സ്,சுற்று அணி
"വൃത്താകൃതിയിലുള്ള, വൃത്താകൃതിയിലുള്ള,","வட்ட, வட்ட"
വൃത്താകൃതിയിലുള്ള അസിംപ്റ്റോട്ടുകൾ,வட்ட அறிகுறிகள்
വൃത്താകൃതിയിലുള്ള ചാലകം,வட்ட குழாய்
വൃത്താകൃതിയിലുള്ള ചലനം,வட்ட இயக்கம்
ചുറ്റളവ്,சுற்று மையம்
വിരമിച്ചു*,ஓய்வு பெற்ற*
പ്രദക്ഷിണം ചെയ്യാൻ,"சுற்றி வர, சுற்றி வர"
കഴിഞ്ഞ,கடந்த
പരിമിതപ്പെടുത്തിയിരിക്കുന്നു,சுற்றத்தார்
പ്രമുഖ കോർപ്പറേറ്റ്,புகழ்பெற்ற கார்ப்பரேட்
ക്ലാസിക് ഡൈനാമിക്സ്,உன்னதமான இயக்கவியல்
ക്ലാസിക് ഒപ്റ്റിമൈസേഷൻ,உன்னதமான தேர்வுமுறை
വിട്ടുമാറാത്ത സാമ്പത്തിക പ്രശ്നം,நாள்பட்ட நிதி பிரச்சனை
ക്ലാസിക്കൽ സ്റ്റാറ്റിസ്റ്റിക്കൽ മെക്കാനിക്സ്,கிளாசிக்கல் புள்ளியியல் இயக்கவியல்
പിശകുകളുടെ വർഗ്ഗീകരണം,பிழைகளின் வகைப்பாடு
ക്ലാസ് ഇടവേള,வகுப்பு இடைவெளி
ക്ലാസ് ഇടവേള യൂണിറ്റ്,வகுப்பு இடைவெளி அலகு
ക്ലാസ് പരിധി,வகுப்பு வரம்பு
ഘടികാരദിശയിൽ,கடிகாரகடிகாரச்சுற்று
അടച്ചു,மூடப்பட்டது
"അടഞ്ഞ, അടഞ്ഞ","மூடப்பட்டது, மூடப்பட்டது"
അടഞ്ഞ പാളി കവർ,மூடிய அடுக்கு கவர்
അടച്ച ക്യൂബ്,மூடிய கன சதுரம்
"അടഞ്ഞ വക്രം, അടഞ്ഞ വക്രം","மூடிய வளைவு, மூடிய வளைவு"
അടച്ച പ്രവിശ്യ,மூடப்பட்ட மாகாணம்
അടഞ്ഞ രൂപം,மூடிய வடிவம்
അടച്ച ഇടവേള,மூடிய இடைவெளி
"അടഞ്ഞ പ്രദേശം, അടഞ്ഞ പ്രദേശം","மூடப்பட்ட பகுதி, மூடப்பட்ட பகுதி"
അടച്ച സെറ്റ്,மூடிய தொகுப்பு
"അടച്ച പേജ്, അടച്ച പേജ്","மூடிய பக்கம், மூடிய பக்கம்"
ശത്രുത,விரோதி
സഫിക്സ്-ഓപ്പറേറ്റർ,முன்மொழிபவர்
കോൺവെക്സ് പോയിന്റ്,குவிந்த புள்ளி
ബന്ദി-അംഗീകരിച്ചു,சிறைப்பட்ட-ஏற்றுக்கொள்ளப்பட்ட
ക്യാപ്റ്റീവ് സെറ്റ്,சிறைப்பிடிக்கப்பட்ட தொகுப்பு
ക്ലസ്റ്റർ പോയിന്റ്,கொத்து புள்ளி
ക്ലസ്റ്റർ സാമ്പിൾ,கொத்து மாதிரி
ക്ലസ്റ്റർ അഗ്രഗേറ്റ്,கொத்து மொத்த
ഏകപക്ഷീയ വൃത്തം,கோஆக்சியல் வட்டம்
ഏകപക്ഷീയ പരവലയം,கோஆக்சியல் பரவளையம்
ഏകപക്ഷീയ തലം,கோஆக்சியல் விமானம்
ഏകപക്ഷീയ ത്രികോണം,கோஆக்சியல் முக்கோணம்
കോബ്-ഡഗ്ലസ് പ്രവർത്തനം,கோப்-டக்ளஸ் செயல்பாடு
"എൻകോഡിംഗ്, കോഡിംഗ്, നൊട്ടേഷൻ","குறியாக்கம், குறியீட்டு முறை, குறியீடு"
മെറ്റീരിയൽ നൊട്ടേഷൻ,பொருள் குறியீடு
സഹ-പ്രവിശ്യ,இணை மாகாணம்
കോഫിഫിഷ്യന്റ് മാട്രിക്സ്,குணகம் அணி
പരസ്പരബന്ധം ഗുണകം,தொடர்பு குணகம்
നിർണയ ഗുണകം,தீர்மான குணகம்
ഇലാസ്തികത ഗുണകം,நெகிழ்ச்சி குணகம்
ഡിഫ്യൂഷൻ കോഫിഫിഷ്യന്റ്,பரவல் குணகம்
ഘർഷണ ഗുണകം,உராய்வு குணகம்
രേഖാംശ വികാസത്തിന്റെ ഗുണകം,நீளமான விரிவாக்கத்தின் குணகம்
റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്,பின்னடைவு குணகம்
ഉപരിതല പിരിമുറുക്കത്തിന്റെ ഗുണകം,மேற்பரப்பு பதற்றத்தின் குணகம்
വ്യത്യാസത്തിന്റെ ഗുണകം,மாறுபாட்டின் குணகம்
"സഹഘടകം, സഹഘടകം, സഹഘടകം","இணை காரணி, இணை காரணி, இணை காரணி"
