English,Kannada
canonical,"1. ನಿಗದಿತ, 2. ಅಂಗೀಕೃತ"
canonical form,ಅಂಗೀಕೃತ ರೂಪ
capability,ಸಾಮರ್ಥ್ಯ
capability list,ಸಾಮರ್ಥ್ಯ ಪಟ್ಟಿ
capacity,"1. ಸಾಮರ್ಥ್ಯ, 2. ಹಿಡಿದು"
caps lock key,ಕ್ಯಾಪ್ಸ್ ಲಾಕ್ ಕೀ
card,"1.ಕಾರ್ಡ್, 2. ಹಾಳೆ"
card reader,ಕಾರ್ಡ್ ರೀಡರ್
cardinality,ಪ್ರಾಮುಖ್ಯತೆ
carrier,ವಾಹಕ
carrier band,ವಾಹಕ ಬ್ಯಾಂಡ್
carrier load,ವಾಹಕ ಲೋಡ್
carrier signal,ವಾಹಕ ಸಂಕೇತ
carrier wave,ವಾಹಕ ತರಂಗ
carry,ಸಾಧಿಸಿದೆ
carry digit,ಸ್ಕೋರ್ ಸಾಧಿಸಲಾಗಿದೆ
carry flag,ಧ್ವಜವನ್ನು ಸಾಧಿಸಿದೆ
cartridge disk,"1.ಕಾರ್ಟ್ರಿಡ್ಜ್ ಡಿಸ್ಕ್, 2.ಕಾರ್ಟ್ರಿಡ್ಜ್ ಡಿಸ್ಕ್"
cascade,"1. ಕ್ಯಾಸ್ಕೇಡ್, 2. ಕ್ಯಾಸ್ಕೇಡ್"
case,ಪ್ರಕರಣ
cathod ray tube (CRT),ಕ್ಯಾಥೋಡ್-ರೇ-ಟ್ಯೂಬ್ (CRT)
cathode ray tube (CRT),ಕ್ಯಾಥೋಡ್ ರೇ ಟ್ಯೂಬ್ (CRT) ಕ್ಯಾಥೋಡ್ ರೇ ಟ್ಯೂಬ್
CD ROM disk drive,ಸಿಡಿ ರೋಮ್ ಡಿಸ್ಕ್ ಡ್ರೈವ್
cell,ಕೋಶ
cell animation,ಸೆಲ್ ಅನಿಮೇಷನ್
cellular phone,ಸೆಲ್ಯುಲಾರ್ ಫೋನ್
central memory,"1. ಕೇಂದ್ರ ಸ್ಮರಣೆ, 2. ಕೇಂದ್ರ ಸ್ಮರಣೆ"
central processing unit (CPU),ಕೇಂದ್ರೀಯ ಸಂಸ್ಕರಣಾ ಘಟಕ (CPU)
centralized system,ಕೇಂದ್ರೀಕೃತ ವ್ಯವಸ್ಥೆ
certified tape,ದೃಢೀಕೃತ ಟೇಪ್
chain,ಚೈನ್
chain data,"1.ಸರಣಿ ಡೇಟಾ, 2.ಸರಣಿ ವಿಷಯ"
chain link,ಸರಪಳಿಯ ಕೊಂಡಿ
chaining,ಚೈನ್ನಿಂಗ್
channel,"1.ಚಾನೆಲ್, 2.ಚಾನಲ್"
channel busy tone,"1.ಚಾನೆಲ್ ಬ್ಯುಸಿ ಟೋನ್, 2.ಚಾನೆಲ್ ಬ್ಯುಸಿ ಟೋನ್"
channel capacity,"1.ಚಾನೆಲ್ ಸಾಮರ್ಥ್ಯ, 2.ಚಾನೆಲ್ ಸಾಮರ್ಥ್ಯ"
channel controller,"1.ಚಾನೆಲ್ ನಿಯಂತ್ರಕ, 2.ಚಾನೆಲ್ ನಿಯಂತ್ರಕ"
channel error,"1. ಚಾನಲ್ ದೋಷ, 2.ಚಾನೆಲ್ ದೋಷ"
channel program,"1.ಚಾನೆಲ್ ಪ್ರೋಗ್ರಾಂ, 2.ಚಾನೆಲ್ ಪ್ರೋಗ್ರಾಂ"
channel reliability,"1.ಚಾನೆಲ್ ವಿಶ್ವಾಸಾರ್ಹತೆ, 2.ಚಾನೆಲ್ ವಿಶ್ವಾಸಾರ್ಹತೆ"
channel set,"1.ಚಾನೆಲ್ ಸೆಟ್, 2.ಚಾನೆಲ್ ಸೆಟ್"
character,ಲಾಂಛನ
character code,"1.ಕ್ಯಾರೆಕ್ಟರ್ ಕೋಡ್, 2. ಅಕ್ಷರ ಕೋಡ್"
character key,ಅಕ್ಷರ ಕೀ
character reader,ಅಕ್ಷರ ಓದುಗ
character size,"1. ಲಾಂಛನದ ಗಾತ್ರ, 2. ಲಾಂಛನದ ಗಾತ್ರ"
chart,ಚಿತ್ರಾತ್ಮಕ
chassis,"1.ಚಾಸಿಸ್, 2.ಚಾಸಿಸ್"
check bit,ಚೆಕ್ ಬಿಟ್
check digit,ಚೆಕ್ ಪಾಯಿಂಟ್‌ಗಳು
check sum,ಮೊತ್ತವನ್ನು ಪರಿಶೀಲಿಸಿ
check word,ಪದವನ್ನು ಪರಿಶೀಲಿಸಿ
chip,ಚಿಪ್
chip set,ಚಿಪ್ ಸೆಟ್
choose,"1.ಆಯ್ಕೆ, 2.ಆಯ್ಕೆ"
chromatically,ವರ್ಣಮಾಲೆಯಂತೆ
cipher,"1.ಸಫರ್, 2. ಶೂನ್ಯ, 3. ಸಮುದ್ರಯಾನ"
circuit,ಸರ್ಕ್ಯೂಟ್
circular list,ವಲಯ ಪಟ್ಟಿ
cirus,ಸೆರೆಸ್
citation,ಉಲ್ಲೇಖಿಸಿ
class,"1.ವರ್ಗ, 2.ವರ್ಗ"
class variable,ವರ್ಗ ವೇರಿಯಬಲ್
classification,ವರ್ಗೀಕರಣ
clear,ಕೆರೆದುಕೊಳ್ಳಿ
clear area,ತೆರವುಗೊಳಿಸಿದ ಪ್ರದೇಶ
clear channel,"1. ಸಿಸ್ಟಮ್ ಅನ್ನು ಸ್ವಚ್ಛಗೊಳಿಸಿ, 2. ಚಾನಲ್ ಅನ್ನು ತೆರವುಗೊಳಿಸಿ"
click,ಒತ್ತಿ
client,"1. ಗ್ರಾಹಕ, 2. ಗ್ರಾಹಕ"
client server,"1.ಕ್ಲೈಂಟ್ ಸರ್ವರ್, 2.ಕ್ಲೈಂಟ್ ಸರ್ವರ್"
client stub,ಗ್ರಾಹಕ ಸ್ಟಬ್
clip art,ಕತ್ತರಿಸುವುದು
clip art library,ಶಿಯರಿಂಗ್ ಆರ್ಟ್ ಲೈಬ್ರರಿ
clip board,ಕ್ಲಿಪ್ ಬೋರ್ಡ್
clipper,ಕ್ಲಿಪ್ಪರ್
clipper chip,ಕ್ಲಿಪ್ಪರ್ ಚಿಪ್
clique,ಬಣ
clock,"1. ವೀಕ್ಷಿಸಿ, 2. ಕ್ಯಾಲಡ್"
clock cycle,ಗಡಿಯಾರ ಚಕ್ರ
clock frequency,ಗಡಿಯಾರದ ಆವರ್ತನ
clock hardware,ಕಲಾದ್ ಯಂತ್ರಾಂಶ
clock pulse,ಕಲಾದ್ ಸ್ಪ್ಯಾಂಡ್
clock speed,ಗಡಿಯಾರದ ವೇಗ
clock synchronization,ಸಮಯ ಸಿಂಕ್ರೊನೈಸೇಶನ್
clock tick,ಗಡಿಯಾರ ಟಿಕ್
clone,ತದ್ರೂಪಿ
close,ಆರಿಸಿ
close circuit TV (CCTV),ಮುಚ್ಚಿದ ಸರ್ಕ್ಯೂಟ್ ಟಿವಿ (CCTV)
closure,ವಿವರಣೆ
cloud computing,"1.ಕ್ಲೌಡ್ ಕಂಪ್ಯೂಟಿಂಗ್, 2.ಕ್ಲೌಡ್ ಕಂಪ್ಯೂಟಿಂಗ್"
cluster,ಗುಂಪನ್ನು
coated card,"1. ಕವರ್ಡ್ ಕಾರ್ಡ್, 2. ಲೇಪಿತ ಹಾಳೆ"
coated paper,ಲೇಪಿತ ಕಾಗದ
coaxial,ಏಕಾಕ್ಷ
coaxial cable,ಗಟ್ಟಿ ಕವಚದ ತಂತಿ
codasyl,ಕೊಡಸಿಲ್
code,"1.ಕೋಡ್, 2.ಕೋಡ್"
code generator,"1. ಕೋಡ್ ಜನರೇಟರ್, 2. ಕೋಡ್ ಜನರೇಟರ್"
code page,ಕೋಡ್ ಪುಟ
code word,"1.ಕೋಡ್ ವರ್ಡ್, 2.ಕೋಡ್ ವರ್ಡ್"
coder,"1.ಕೋಡರ್, 2.ಕೋಡರ್"
coding check,"1. ಎನ್ಕೋಡಿಂಗ್ ಟೆಸ್ಟ್, 2. ಕೋಡಿಂಗ್ ಟೆಸ್ಟ್"
coding form,ಎನ್ಕೋಡಿಂಗ್ ರೂಪ
coding sheet,"1. ಎನ್ಕೋಡಿಂಗ್ ಶೀಟ್, 2. ಕೋಡಿಂಗ್ ಶೀಟ್"
coefficient,ಗುಣಾಂಕ
coherence,ಒಗ್ಗಟ್ಟು
cold boot,"1.ಕೋಲ್ಡ್ ಬೂಟ್, 2.ಕೋಲ್ಡ್ ಸ್ಟಾರ್ಟ್"
cold start,ಶೀತ ಆರಂಭ
collaboration,ಸಹಾಯ
collapse,ಕುಸಿತ
collate,"1.ಸಂಘಟನೆ, 2.ಸಂಯೋಜಿತ"
collate tape,"1.ಇಂಡೆಕ್ಸ್ಡ್ ಟೇಪ್, 2. ಕ್ಯಾಲೆಟ್ ಟೇಪ್"
collision,ಘರ್ಷಣೆ
colon,ಕೊಲೊನ್
colour (color),"1. ಪಾತ್ರಗಳು, 2. ಬಣ್ಣಗಳು"
colour saturation,ಬಣ್ಣದ ಶುದ್ಧತ್ವ
colour table,ಬಣ್ಣದ ಟೇಬಲ್
column,ಕಂಬ
combination,ಸಂಯೋಜನೆ
combo box,ಸಂಯೋಜಿತ ಪೆಟ್ಟಿಗೆ
command,"1.ಕಮಾಂಡ್, 2.ಕಮಾಂಡ್"
command button,ಆದೇಶ ಬಟನ್
command list,ಆದೇಶ ಪಟ್ಟಿ
comment,ಕಾಮೆಂಟ್ ಮಾಡಿ
commitment,"1. ಬದ್ಧತೆ, 2. ಬದ್ಧತೆ"
commodity,ವಿಷಯ
Common Business Oriented Language (Cobol),ಸಾಮಾನ್ಯ ವ್ಯವಹಾರ ಆಧಾರಿತ ಭಾಷೆ (COBOL)
common error,ಸಾಮಾನ್ಯ ದೋಷ
common language,ಸಾಮಾನ್ಯ ಭಾಷೆ
common routine,"1.ಸಾಮಾನ್ಯ ಹೆಸರು, 2. ಸಾಮಾನ್ಯ ದಿನಚರಿ"
communication,ಸಂವಹನಗಳು
communication line,ಸಂವಹನ ಸಾಲು
communication mode,ಸಂವಹನ ಮೋಡ್
communication network,"1. ಸಂವಹನ ಜಾಲ, 2. ಸಂವಹನ ಜಾಲ"
communication parameter,ಸಂವಹನ ನಿಯತಾಂಕ
communication system,ಸಂವಹನ ವ್ಯವಸ್ಥೆ
compaction,ಸಂಕೋಚನ
compander,ಸಂಕೋಚಕ
companding,ಸಂಕೋಚನ ಪ್ರಸರಣ
company network,ಕಂಪನಿ ನೆಟ್ವರ್ಕ್
comparison test,ಹೋಲಿಕೆ ಪರೀಕ್ಷೆ
compatibility,"1. ಸ್ಥಿರತೆ, 2. ಹೊಂದಾಣಿಕೆ"
compatible,ಹೊಂದಬಲ್ಲ
compilation,ಸಂಕಲನ
compile and go,ಸಂಕಲನ ಮತ್ತು ಮರಣದಂಡನೆ
compiler,"1.ಕಂಪೈಲರ್, 2.ಪ್ರೋಗ್ರಾಂ ವರ್ಗಾವಣೆ"
compiler language,ಕಂಪೈಲರ್ ಭಾಷೆ
complementary,ಪೂರಕ
complement-on-ten,ಹತ್ತರ ಪೂರಕ
complementor,ಪೂರಕ
complete carry,"1. ಸಂಪೂರ್ಣವಾಗಿ ಸ್ವಾಧೀನಪಡಿಸಿಕೊಂಡಿತು, 2. ಸಂಪೂರ್ಣವಾಗಿ ಸ್ವಾಧೀನಪಡಿಸಿಕೊಂಡಿತು"
complex,ಸಂಯೋಜಿತ
complex number,ಸಂಕೀರ್ಣ ಸಂಖ್ಯೆ
component,ಘಟಕ
component object model (COM),com
composite,ಜಂಟಿ
composition,ಸಂಯೋಜನೆ
computational,"1.ಗಣನೀಯ, 2.ಗಣನೀಯ"
computer,ಕಂಪ್ಯೂಟರ್
computer centre,ಕಂಪ್ಯೂಟರ್ ಕೇಂದ್ರ
computer expert,ಕಂಪ್ಯೂಟರ್ ತಜ್ಞ
computer graphics,ಕಂಪ್ಯೂಟರ್ ಗ್ರಾಫಿಕ್ಸ್
computer instruction,ಕಂಪ್ಯೂಟರ್ ಸೂಚನೆ
computer language,"1.ಕಂಪ್ಯೂಟರ್ ಭಾಷೆ, 2.ಕಂಪ್ಯೂಟರ್ ಭಾಷೆ"
computer network,"1.ಕಂಪ್ಯೂಟರ್ ನೆಟ್‌ವರ್ಕ್, 2.ಕಂಪ್ಯೂಟರ್ ನೆಟ್‌ವರ್ಕ್"
computer science,ಗಣಕ ಯಂತ್ರ ವಿಜ್ಞಾನ
computer security,ಕಂಪ್ಯೂಟರ್ ಭದ್ರತೆ
computer simulaton,ಕಂಪ್ಯೂಟರ್ ಸಿಮ್ಯುಲೇಶನ್
computer specialist,ಕಂಪ್ಯೂಟರ್ ತಜ್ಞ
computerisation,ಗಣಕೀಕರಣ
computerist,ಗಣಕಶಾಸ್ತ್ರಜ್ಞ
computerize,ಗಣಕೀಕರಣ
computing,"1.ಗಣನೆ, 2. ಲೆಕ್ಕಾಚಾರ"
concept,ಪರಿಕಲ್ಪನೆ
concurrency,"1. ಸಮ್ಮಿತಿ, 2. ಸುಸಂಬದ್ಧತೆ, 3. ಹೊಂದಾಣಿಕೆ"
concurrent,"ಏಕಕಾಲೀನ, ಒಂದೇ"
condition variable,ನಿರ್ಬಂಧ ವೇರಿಯಬಲ್
conditional operator,ನಿರ್ಬಂಧಿತ ಆಪರೇಟರ್
conditional statement,ನಿರ್ಬಂಧಿತ ಹೇಳಿಕೆ
conductor,ಚಾಲಕ
conferencing,"1.ದೂರ ಸಮ್ಮೇಳನ, 2. ಸಮ್ಮೇಳನ"
confidentiality,ಗೌಪ್ಯತೆ
configuration,"1.ಸಂರಚನೆ, 2.ಸಂರಚನೆ"
congestion,ದಟ್ಟಣೆ
conjunction,ಸಂಯೋಜನೆ
connect speed,ಸಂಪರ್ಕ ವೇಗ
connection,ಸಂಪರ್ಕ
connection less communication,ಸಂಪರ್ಕವಿಲ್ಲದ ಸಂವಹನ
connection release,ಸಂಬಂಧ ಬಿಡುಗಡೆ
connectivity,ಸಂಪರ್ಕ
connector,"1.ಕನೆಕ್ಟರ್, 2.ಕನೆಕ್ಟರ್"
consecutive,ಸತತವಾಗಿ
consequent,ಅನುಸರಿಸು
console,ಕನ್ಸೋಲ್
consolidation,ಬಲವರ್ಧನೆ
constant,"1.ನಿಯೋಜನೆ, 2. ನಿರಂತರ"
constant instruction,ನಿರಂತರ ಸೂಚನೆ
constraint,ನಿರ್ಬಂಧಿಸಲಾಗಿದೆ
constructor,ನಿರ್ಮಾಣಕಾರ
container,ಮಡಕೆ
content,"1. ಪರಿವಿಡಿ, 2. ಆಯ್ದ ಭಾಗಗಳು"
context,ಸಂದರ್ಭ
context free grammar (CFG),ಸಂದರ್ಭ ಮುಕ್ತ ವ್ಯಾಕರಣ (cfg)
context switch,ಸಂದರ್ಭ ಸ್ವಿಚ್
contingency,"1.ಸಾಂದರ್ಭಿಕ, 2. ಅನಿಶ್ಚಿತ"
contraction,ವ್ಯತ್ಯಾಸ
contrast,ಕಾಂಟ್ರಾಸ್ಟ್
control,ನಿಯಂತ್ರಣ
control area,ಧಾರಕ ವಲಯ
control bit,ನಿಯಂತ್ರಣ ಬಿಟ್
control bus,ನಿಯಂತ್ರಕ ಬಸ್
control card,ನಿಯಂತ್ರಣ ಕಾರ್ಡ್
control circuit,ನಿಯಂತ್ರಣ ಸರ್ಕ್ಯೂಟ್
control cycle,ನಿಯಂತ್ರಣ ಚಕ್ರ
control engineering,"1. ಕಂಟ್ರೋಲ್ ಇಂಜಿನಿಯರಿಂಗ್, 2. ಕಂಟ್ರೋಲ್ ಇಂಜಿನಿಯರಿಂಗ್"
control key,ನಿಯಂತ್ರಣ ಕೀ
control logic,ನಿಯಂತ್ರಣ ತರ್ಕ
control loop,ನಿಯಂತ್ರಣ ಲೂಪ್
control mark,ನಿಯಂತ್ರಣ ಚಿಹ್ನೆ
control operation,ನಿಯಂತ್ರಣ ಕಾರ್ಯಾಚರಣೆ
control panel,ನಿಯಂತ್ರಣಫಲಕ
control signal,ನಿಯಂತ್ರಣ ಸಂಕೇತ
control switch,ನಿಯಂತ್ರಣ ಸ್ವಿಚ್
control tape,ನಿಯಂತ್ರಣ ಟೇಪ್
control terminal,"1. ಕಂಟ್ರೋಲ್ ಟರ್ಮಿನಲ್, 2. ಕಂಟ್ರೋಲ್ ಟರ್ಮಿನಲ್"
control unit (CU),"1. ನಿಯಂತ್ರಣ ಘಟಕ, 2. ನಿಯಂತ್ರಣ ಘಟಕ"
convergence,ಒಮ್ಮುಖ
conversation,ಸಂಭಾಷಣೆ
conversational time sharing,ಸಂವಾದಾತ್ಮಕ ಕರೆ
conversion,ಪರಿವರ್ತನೆ
converter,ಪರಿವರ್ತಕ
Cook's theorem,ಕುಕ್ ಪ್ರಮೇಯ
co-processor,ಸಹ-ಸಂಸ್ಕಾರಕ
copy,ನಕಲು
copyright,ಕೃತಿಸ್ವಾಮ್ಯ
cord,ಬಳ್ಳಿಯ
cordless telephone,"1. ತಂತಿರಹಿತ ದೂರವಾಣಿ, 2. ನಿಸ್ತಂತು ದೂರವಾಣಿ, 3. ನಿಸ್ತಂತು ದೂರವಾಣಿ"
corollary,ಉಪಪ್ರಮೇಯ
correction,ತಿದ್ದುಪಡಿ
corrupted,"1. ಬಳಸಲಾಗದ, 2. ವಿಕೃತ"
count,ಲೆಕ್ಕಾಚಾರ
counter,ಸ್ಕೋರರ್
country code,ದೇಶದ ಕೋಡ್
covariance,ಸಹವರ್ತಿತ್ವ
coverage,"1. ವ್ಯಾಪ್ತಿ ಪ್ರದೇಶ, 2. ಪ್ರಸಾರ"
crash,ಕುಸಿತ
critical path,ನಿರ್ಣಾಯಕ ಮಾರ್ಗ
critical path method (CPM),ಕ್ರಿಟಿಕಲ್ ಪಾತ್ ಮೆಥಡ್ (CPM)
cross check,"1.ಕ್ರಾಸ್ ಟೆಸ್ಟ್, 2.ಕ್ರಾಸ್ ಟೆಸ್ಟ್"
cross compiler,"1.ಕ್ರಾಸ್ ಪ್ರೋಗ್ರಾಮೆಬಲ್-ವರ್ಗಾವಣೆ, 2. ಪ್ರತಿ ಪ್ರೋಗ್ರಾಮೆಬಲ್"
cross fire,ಅಪ್ರಸ್ತುತ ಸಂಕೇತ
cross talk,ಅಪ್ರಸ್ತುತ ಮಾತು
cryptographic,ಗುಪ್ತ ಲಿಪಿಶಾಸ್ತ್ರ
cryptography,"1. ಗುಪ್ತ ಲಿಪಿಶಾಸ್ತ್ರ, 2. ಗುಪ್ತ ಲಿಪಿಶಾಸ್ತ್ರ, 3. ಗುಪ್ತ ಲಿಪಿ ಶಾಸ್ತ್ರ"
currency symbol,ಕರೆನ್ಸಿ ಚಿಹ್ನೆ
current directory,ಪ್ರಸ್ತುತ ಡೈರೆಕ್ಟರಿ
current window,ಪ್ರಸ್ತುತ ವಿಂಡೋ
cursor,ಕರ್ಸರ್
curve,ವಕ್ರರೇಖೆ
cut and paste,"1. ಕಟ್ ಅಂಡ್ ಪೇಸ್ಟ್, 2. ಕಟ್ ಅಂಡ್ ಪೇಸ್ಟ್"
cut method,ಕತ್ತರಿಸುವ ವಿಧಾನ
cyber,ಸೈಬರ್
cyber café,ಸೈಬರ್ ಕೆಫೆ
cyber cash,ಸೈಬರ್ ನಗದು
cyber crime,ಸೈಬರ್ ಅಪರಾಧ
cyber delics,ಸೈಬರ್ ಡೇಲೆಕ್ಸ್
cyber law,ಸೈಬರ್ ಕಾನೂನು
cyber sex,ಸೈಬರ್ ಸೆಕ್ಸ್
cybernatics,"1. ಸೈಬರ್ ಸೈನ್ಸ್, 2. ಸೈಬರ್ನೆಟಿಕ್ಸ್"
cybernation,"1.ಸೈಬರೀಕರಣ, 2. ಸೈಬರೀಕರಣ"
cycle,ಸೈಕಲ್
cycle memory,"1.ಚಕ್ರ ಸ್ಮರಣೆ, 2.ಚಕ್ರ ಸ್ಮರಣೆ"
cycle steal,ಸೈಕಲ್ ನಷ್ಟ
cycle time,ಸೈಕಲ್ ಸಮಯ
cyclic,ಆವರ್ತಕ
daemon,ಡೀಮನ್
daisy wheel,ಡೈಸಿ ಚಕ್ರ
data administrator,ಡೇಟಾ ನಿರ್ವಾಹಕ
data allocation,ಡೇಟಾ ಹಂಚಿಕೆ
data area,"1.ಡೇಟಾ ಕ್ಷೇತ್ರ, 2.ಡೇಟಾ ಕ್ಷೇತ್ರ"
data array,"1.ಡೇಟಾ ಅರೇ, 2. ಡೇಟಾ ಶ್ರೇಣಿ"
data base,"1.ಡೇಟಾ-ಬೇಸ್, 2.ಡೇಟಾಬೇಸ್"
data break,ಡೇಟಾ ವಿಘಟನೆ
data bus,"1. ಡೇಟಾ ಬಸ್, 2. ಡೇಟಾ ಬಸ್"
data carrier,"1.ಡೇಟಾ ಕ್ಯಾರಿಯರ್, 2.ಡೇಟಾ ಕ್ಯಾರಿಯರ್"
data cell,ಡೇಟಾ ಸೆಲ್
data channel,"1.ಡೇಟಾ ಸಿಸ್ಟಮ್, 2.ಡೇಟಾ ಚಾನಲ್"
data communication,ಡೇಟಾ ಸಂವಹನ
data compression,"1.ಡೇಟಾ ಕಂಪ್ರೆಷನ್, 2.ಡೇಟಾ ಕಂಪ್ರೆಷನ್"
data field,ಡೇಟಾ ಪ್ರದೇಶ
data file,ಡೇಟಾ ಫೈಲ್
data flow,"1. ಡೇಟಾ ಫ್ಲೋ, 2. ಡೇಟಾ ಫ್ಲೋ"
data flow Chart,"1.ಡೇಟಾ ಫ್ಲೋಚಾರ್ಟ್, 2.ಚಾರ್ಟ್"
data hierarchy,ಡೇಟಾ ಕ್ರಮಾನುಗತ
data level,ಡೇಟಾ ಮಟ್ಟ
data library,"1.ಡೇಟಾ ಕಲೆಕ್ಷನ್, 2.ಡೇಟಾ ಲೈಬ್ರರಿ"
data link layer,ಡೇಟಾ ಲಿಂಕ್ ಲೇಯರ್
data link layer (DLL),ಡೇಟಾ ಲಿಂಕ್ ಲೇಯರ್ (DLL)
data management,"1.ಡೇಟಾ ಮ್ಯಾನೇಜ್ಮೆಂಟ್, 2.ಡೇಟಾ ಮ್ಯಾನೇಜ್ಮೆಂಟ್"
data manipulation,"1.ಡೇಟಾ ಲೆಕ್ಕಾಚಾರ, 2.ಡೇಟಾ ಲೆಕ್ಕಾಚಾರ"
data manipulation language (DML),ಡೇಟಾ ಸಂಸ್ಕರಣಾ ಭಾಷೆ (DML)
data modem,ಡೇಟಾ ಮೋಡೆಮ್ ಡೇಟಾ ಮೋಡೆಮ್
data modification,"1.ಡೇಟಾ ಮಾರ್ಪಾಡು, 2.ಡೇಟಾ ಮಾರ್ಪಾಡು"
data network,"1.ಡೇಟಾ ನೆಟ್‌ವರ್ಕ್, 2.ಡೇಟಾ ನೆಟ್‌ವರ್ಕ್"
data operation,"1.ಡೇಟಾ ಕಾರ್ಯಾಚರಣೆ, 2.ಡೇಟಾ ಕಾರ್ಯಾಚರಣೆ"
data organization,"1. ಡೇಟಾ ಸಂಸ್ಥೆಗಳು, 2. ಡೇಟಾ ಸಂಘಟನೆ"
data output,"1. ಡೇಟಾ ಔಟ್‌ಪುಟ್, 2. ಡೇಟಾ ಔಟ್‌ಪುಟ್"
data path,"1.ಡೇಟಾ ಪಾತ್, 2.ಡೇಟಾ ಪಾತ್"
data prepration,"1.ಡೇಟಾ ತಯಾರಿ, 2. ಡೇಟಾ ತಯಾರಿ"
data privacy,"1.ಡೇಟಾ ಗೌಪ್ಯತೆ, 2.ಡೇಟಾ ಗೌಪ್ಯತೆ"
data processor,"1. ಡೇಟಾ ಪ್ರೊಸೆಸರ್, 2. ಡೇಟಾ ಪ್ರೊಸೆಸರ್"
data protection,"1.ಡೇಟಾ ಪ್ರೊಟೆಕ್ಷನ್, 2.ಡೇಟಾ ಪ್ರೊಟೆಕ್ಷನ್"
data record,"1. ಡೇಟಾ ರೆಕಾರ್ಡ್, 2. ಡೇಟಾ ರೆಕಾರ್ಡ್"
data retrieval,"1. ಡೇಟಾ ಮರುಪಡೆಯುವಿಕೆ, 2. ಡೇಟಾ ಮರುಪಡೆಯುವಿಕೆ"
data routine,"1. ದತ್ತಾಂಶ ದಿನಚರಿ, 2. ಡೇಟಾ ದಿನಚರಿ"
data security,"1.ಡೇಟಾ ಭದ್ರತೆ, 2.ಡೇಟಾ ಭದ್ರತೆ"
data set,"1.ಡೇಟಾ ಸೆಟ್, 2. ಡೇಟಾ ಸೆಟ್"
data signal,"1.ಡೇಟಾ ಸಿಗ್ನಲ್, 2.ಡೇಟಾ ಸಿಗ್ನಲ್"
data sink,"1. ಡೇಟಾ ಪ್ರವೇಶ, 2. ಡೇಟಾ ಪ್ರವೇಶ"
data source,"1.ಡೇಟಾ ಮೂಲ, 2.ಡೇಟಾ ಮೂಲ"
data specification,"1.ಡೇಟಾ ವಿವರಣೆ, 2. ಡೇಟಾ ನಿರ್ದಿಷ್ಟತೆ"
data station,"1.ಡೇಟಾ ಸೆಂಟರ್, 2.ಡೇಟಾ ಸೆಂಟರ್"
data storage,"1. ಡೇಟಾ ಸಂಗ್ರಹಣೆ, 2. ಡೇಟಾ ಸಂಗ್ರಹಣೆ"
data storage structure,ಡೇಟಾ ಶೇಖರಣಾ ರಚನೆ
data structure,"1. ಡೇಟಾ ರಚನೆ, 2. ಡೇಟಾ ರಚನೆ"
data switch,"1.ಡೇಟಾ ಸ್ವಿಚ್, 2.ಡೇಟಾ ಸ್ವಿಚ್"
data table,"1.ಡೇಟಾ ಟೇಬಲ್, 2.ಡೇಟಾ ಟೇಬಲ್"
data terminal,"1.ಡೇಟಾ ಅಂತ್ಯ, 2. ಡೇಟಾ ಅಂತ್ಯ"
data transcription,"1. ಡೇಟಾ ಪ್ರತಿಲೇಖನ, 2. ಡೇಟಾ ಪ್ರತಿಲೇಖನ"
data transfer,"1.ಡೇಟಾ ವರ್ಗಾವಣೆ, 2. ಡೇಟಾ ವರ್ಗಾವಣೆ"
data transmission,"1. ದತ್ತಾಂಶ ಪ್ರಸರಣ, 2. ಮಾಹಿತಿ ಪ್ರಸರಣ"
data transmission Channel,"1.ಡೇಟಾ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಸಿಸ್ಟಮ್, 2.ಡೇಟಾ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಸಿಸ್ಟಮ್"
data type,"1. ಡೇಟಾ ಫಾರ್ಮ್ಯಾಟ್, 2. ಡೇಟಾ ಫಾರ್ಮ್ಯಾಟ್"
data unit,"1. ಡೇಟಾ ಘಟಕ, 2. ಡೇಟಾ ಘಟಕ"
data validation,"1.ಡೇಟಾ ಮೌಲ್ಯೀಕರಣ, 2.ಡೇಟಾ ಮೌಲ್ಯೀಕರಣ"
database,ಡೇಟಾಬೇಸ್
database adminstration,ಡೇಟಾಬೇಸ್ ಆಡಳಿತ
database design,ಡೇಟಾಬೇಸ್ ವಿನ್ಯಾಸ
database management system,ಡೇಟಾಬೇಸ್ ನಿರ್ವಹಣಾ ವ್ಯವಸ್ಥೆ
datagrav,"1.ಡೇಟಾಗ್ರೇವ್, 2.ಡೇಟಾಗ್ರೇವ್"
datum,"1. ಡೇಟಾ, 2. ಡೇಟಾ"
dead zone,"1. ನಿಷ್ಕ್ರಿಯ ವಲಯ, 2. ನಿಷ್ಕ್ರಿಯ ವಲಯ"
deadlock,ಬಿಕ್ಕಟ್ಟು
deadlock prevention,ಡೆಡ್ಲಾಕ್ ತಡೆಗಟ್ಟುವಿಕೆ
debug,ದೋಷ ತೆರವು
decision box,"1. ಜಡ್ಜ್‌ಮೆಂಟ್ ಸೆಲ್, 2. ಜಡ್ಜ್‌ಮೆಂಟ್ ಬಾಕ್ಸ್"
decision making process,ನಿರ್ಧಾರ ಪ್ರಕ್ರಿಯೆ
decision support system,ನಿರ್ಧಾರ ಬೆಂಬಲ ವ್ಯವಸ್ಥೆ
