Telugu,Malayalam
నిర్జలీకరణం,നിർജ്ജലീകരണം
డీహైడ్రేటర్,ഡെഹൈവേറ്റർ
డిమాండ్,അവകാശം
డీనాటరేషన్,ഡിനാറ്ററേഷനുകൾ
తిరస్కరణ,നിന്ദ്യമായ
డిపాజిట్,നിക്ഷേപം
నిక్షేపణ,നിക്ഷേപം
తరుగుదల డీసాలినైజేషన్,മൂല്യത്തകർച്ചയുള്ള ഡെസാലിനിവൽ
డీసికేషన్,അതിശയകരമായ
రూపకల్పన,ചിതണം
డెస్సికేటర్,ഡെസേറ്റർ
డెస్టొనింగ్,നാശം
డెస్కరింగ్,സമയപത്രി
డెసినాప్సిస్,ദേശാനാപിസ്
డిటాసెల్,പോക്കറല്
డిటాసెలింగ్,വഴിപാട്
నిర్ణయాధికారి,നിശ്ചയദാർ
విలువ తగ్గింపు,വിലകുറയ്ക്കല്
డివెగెటేషన్,ആവിഷ്കരണം
విచలనం,വതിചലനം
డైడ్,നിയമാവലി
రోగ నిర్ధారణ,രോഗനിര്ണയനം
డైకోగామి,ഡിച്ചോമാമി
డైకోటోమి,ദ്വൈകമി
విత్తనం,ഡികോട്ടിഡൺ (വിത്ത്)
డై బ్యాక్ (వ్యాధి),മരിക്കുക (രോഗം)
విస్తరణ,അഭിവൃദ്ധി
డైజెస్టిబిలిటీ,ദഹിപ്പിക്കലിറ്റി
డైహైబ్రిడ్,Dihybrid
ఒక రకానికి చెందిన వ్యక్తి,ബൈക്ക് (ഡൈക്ക്)
పలుచన,നേര്മ്മയാക്കുക
డైయోసియస్,ഡൈയോസിയസ്
డిప్లాయిడ్,ഡിപ്പോയിഡ്
డిప్లాయిడ్,ഡിപ്പോയിഡ്
డిప్లొనెమా,ഡിപ്ലോൺമ
విడదీయడం,കൈശീര്ത്തി
డిస్కింగ్,വിശദീകരിക്കുന്നു
డిస్కౌంట్,കിഴിവ്
క్రిమిసంహారక,അണുനാശിനി
చెదరగొట్టడం,പതിക്കല്
వ్యాప్తి,കീര്ത്തി
వైవిధ్యీకరణ,വൈവിധ്യവീകരണം
వైవిధ్యభరితమైన వ్యవసాయం,വൈവിധ്യമാർന്ന കൃഷി
DNA నిచ్చెన,ഡിഎൻഎ ഗോവണി
DNA రిసెప్టర్,ഡിഎൻഎ റിസപ്റ്റർ
డాకేజ్,ആവഞ്ചന
ఆధిపత్యం,പബലമായ
నిద్రాణస్థితి,പ്രവർത്തനരഹിതമായ
మోతాదు,ഡോസ്
డబుల్ సిగ్మోయిడ్ కర్వ్,ഇരട്ട സിഗ്മോയ്ഡ് കർവ്
ముసాయిదా (ముసాయిదా),ഡ്രാഫ്റ്റ് (ഡ്രാഫ്റ്റ്)
హరించడం,വറ്റിക്കുക
పారుదల,ഡ്രെയിനേജ്
డ్రా,വര്ണിക്കുക
డ్రించింగ్,നനഞ്ഞ
డ్రెస్సింగ్ (విత్తనం),ഡ്രസ്സിംഗ് (വിത്ത്)
డ్రిల్ (ఎన్.),ഡ്രിൽ (n.)
డ్రిల్లింగ్ (ఎగ్. ఇంజిగ్),ഡ്രില്ലിംഗ് (എഞ്ചിന്)
వ్యవసాయ శాస్త్రం,ഡ്രില്ലിംഗ് (അഗ്രോണമി)
బిందు సేద్యం,ഡ്രിപ്പ് ഇറിഗേഷൻ
డ్రైలాండ్ వ్యవసాయం,ഡ്രൈവർഡ് കൃഷി
దుమ్ము,പൊടി
డస్టర్,ദുണ്രന്മാര്
దుమ్ము,പൊടിക്കുന്നു
మరగుజ్జు,കുള്ളൻ
మరగుజ్జు పిరమిడ్,കുള്ളൻ പിരമിഡ്
మరగుజ్జు,കുള്ളൻ
డైసీ,ഡെയ്സി
తేదీలు,തീയതി
రోజు జాస్మిన్,ഡേ ജാസ്മിൻ
మెంతులు,ചതകുല
దిననాథ్ గడ్డి,ദിനനാത്ത് പുല്ല്
డాడర్,ഡോഡീഡർ
"డూబ్ గడ్డి, బెర్ముడా గడ్డి","ഡൂബ് പുല്ല്, ബെർമുഡ പുല്ല്"
డ్రూస్,തുല്കൂപ്പ്
పొడి అల్లం,ഉണങ്ങിയ ഇഞ്ചി
బీటిల్‌ను డీఫోలైట్ చేస్తుంది,വണ്ട് മലിനീകരണം
డ్రోన్,നീരഞ്ഞെടുക്കുക
బాతు,ഡക്ക്
ఎకాలజీ,പരിസ്ഥിതിവിജ്ഞാനം
ఎకోనొమెట్రిక్స్,സാമ്പത്തികസ്ഥരുടെ
ఆర్థిక సామర్థ్యం,സാമ്പത്തിക കാര്യക്ഷമത
ఎకోటైప్,ഇക്കോടൈപ്പ്
ఎక్టోట్రోఫిక్,എക്ടോട്രോഫിക്
ఎడాఫిక్,ഷാഫിക്
ఎడాఫాలజీ,എഡാഫോളജി
అంచు,പതിക്കല്
తినదగిన భాగం,ഭക്ഷ്യയോഗ്യമായ ഭാഗം
డిమాండ్ యొక్క స్థితిస్థాపకత,ആവശ്യകതയുടെ ഇലാസ്തികത
ఉత్పత్తి యొక్క స్థితిస్థాపకత,ഉൽപാദനത്തിന്റെ ഇലാസ്തികത
విద్యుద్విశ్లేషణ,വൈദ്യുതവിശ്ലനങ്ങൾ
ఎలెక్ట్రోఫోరేసిస్,ഇലക്ട്രോഫോറെസിസ്
ఎలివియేషన్,പൊലീസേഷൻ
ఎమాస్క్యులేటర్,എക്യാസ്കറ്റർ
ఎంబాంకింగ్,കായാൻസിംഗ്
పిండం,ഭൂണം
పిండశాస్త్రం,സ്മൈഫോളജി
ఆవిర్భావం,ആവിർഭാവം
ఎమల్సిఫైయర్,എമൽസിഫയർ
ఎండోజెనస్,എൻവയോജനസ്
ఎండోమిటోసిస్,എൻഡോമിറ്റോസിസ്
ఎండోపరాసైట్,എൻഡോപരസൈറ്റ്
ఎండోస్పెర్మ్,എൻഡോസ്പെർം
ఎంటర్ప్రైజ్,എന്റർപ്രൈസ്
కీటకాలజీ,എന്രുമോളജി
పర్యావరణం,പരിസ്ഥിതി
ఎంజైమ్,എൻസൈം
ఎపికోటిల్ అంటుకట్టుట,എപ്പികോട്ടിൽ ഒട്ടിക്കൽ
ఎపిఫైట్,എപ്പിഫൈറ്റ്
ఈక్విటీ,ഇക്വിറ്റി
నిర్మూలన,ഉന്മൂലനം
అవసరమైన పోషకాలు,അവശ്യ പോഷകങ്ങൾ
అంచనా,കണക്കാക്കല്
ఎటిలేషన్,എറ്റിയോലേഷൻ
యూజెనిక్,അപഹീന
మూల్యాంకనం,മൂല്യനിർണ്ണയം
ఆవిరిపోటు,ആവാൻവിറ്ററി
ఇవాపో-ట్రాన్స్పిరేషన్,ഇവാപോ-ട്രാൻസ്പിറേഷൻ
ఎవర్‌గ్రీన్ విప్లవం,നിത്യഹരിത വിപ്ലവം
సతత హరిత,നിത്യഹരിത
పరిణామం,പരിണാമം
ఎక్సైజ్,എക്സൂസ്
అలసట,ക്ഷീണം (ഫെർട്ടിലിറ്റി)
దోపిడీ,ചൂഷണം
అన్వేషణ,സൂക്ഷ്മപരിശോധന
ఎక్స్‌ట్రషన్,എക്സ്ട്രാഷൻ
కళ్ళు,കണ്ണ് (സുഗെയ്ൻ / ഉരുളക്കിഴങ്ങ്)
తినదగిన పైన్,ഭക്ഷ്യ ഏൻ
"ఏనుగు పాదం, యమ","ആന അടി, യാം"
యూకలిప్టస్,യൂക്കാലിപ്റ്റസ്
వానపాము,മണ്ണിര
కీటక శాస్త్రవేత్త,ഇനോമനോളജിസ്റ്റ്
పర్యావరణవేత్త,പരിസ്ഥിതി പ്രവർത്തകൻ
కారకం,ഘടകം
కారకాల ఉత్పాదకత,ഘടക ഉൽപാദനക്ഷമത
కారకం,തൊഴില്പരമായ
కారకమైన బ్లాక్ డిజైన్,ഫാക്റിയൽ ബ്ലോക്ക് ഡിസൈൻ
ఫ్యాకల్టీ,ഭസ്ഥാനി
ఫాలో,വീഴുക
కుటుంబం,കുടുംബം
వ్యవసాయ మదింపు,കാർഷിക വിലയിരുത്തൽ
వ్యవసాయ బడ్జెట్,കാർഷിക ബജറ്റിംഗ്
వ్యవసాయ వ్యాపారం,കാർഷിക ബിസിനസ്സ്
వ్యవసాయ ప్రణాళిక,കാർഷിക ആസൂത്രണം
రైతు,കൃഷിക്കാരന്
వ్యవసాయం,കൃഷി
ఫాసియేషన్,ആസാധനം
మలం,ക്ഷീണം
కిణ్వ ప్రక్రియ,അഴുകൽ
సంతానోత్పత్తి,ഫലഭൂയിഷ്ഠത
ఎరువులు,വളം
ఎరువుల వినియోగ సామర్థ్యం,രാസവളം കാര്യക്ഷമത ഉപയോഗിക്കുക
ఫైబరస్,നാരുകളുള്ള
ఫీల్డ్,വയല്
క్షేత్ర సామర్థ్యం,ഫീൽഡ് ശേഷി
క్షేత్ర ప్రదర్శన,ഫീൽഡ് പ്രകടനം
స్థిరీకరణ,പരിഹാരം
వరదలు,വെള്ളപ്പൊക്കത്തിൽ
ప్రవాహ రేఖ చిత్రం,ഫ്ലോ ഡയഗ്രം
ఆహార విలువ,ഭക്ഷണ മൂല്യം
మేట,തീറ്റപ്പുല്ല് (കാലിത്തീറ്റ)
అంచనా,പ്രവചിക്കുക
అటవీ,കാട്
అటవీప్రాంతం,വിരാമം
ఫ్రాండ్,വഴുതിവീഴുന്ന
