Assamese,Odiya
"সীমাবদ্ধ মেট্ৰিক্স, সীমাবদ্ধ মেট্ৰিক্স, সীমাবদ্ধ টেবুল,","ସୀମାବଦ୍ଧ ମ୍ୟାଟ୍ରିକ୍ସ, ସୀମାବଦ୍ଧ ମ୍ୟାଟ୍ରିକ୍ସ, ସୀମାବଦ୍ଧ ଟେବୁଲ୍"
"সীমাবদ্ধ ভূখণ্ড সীমাবদ্ধ ভূখণ্ড,",ସୀମାବଦ୍ଧ ଅଞ୍ଚଳ ସୀମାବଦ୍ଧ ଅଞ୍ଚଳ
"সীমাবদ্ধ ছেট সীমাবদ্ধ গোট,",ସୀମାବଦ୍ଧ ସେଟ୍ ସୀମାବଦ୍ଧ ସେଟ୍
ব্ৰাউনি গতি,ବ୍ରାଉନି ଗତି |
গণনা কৰা,ଗଣନା କରିବାକୁ
গণনা কৰা,ଗଣନା
"কেলকুলেটৰ, কেলকুলেটৰ","କାଲକୁଲେଟର, କାଲକୁଲେଟର"
গণনা*,ଗଣନା *
গণনামূলক ক্ৰিয়া পদ্ধতি,ଗଣନା କାର୍ଯ୍ୟ ପଦ୍ଧତି |
"কেলকুলেটৰ, কেলকুলেটৰ","କାଲକୁଲେଟର, କାଲକୁଲେଟର"
"কেলকুলাছ, কেলকুলাছ","କାଲକୁଲସ୍, କାଲ୍କୁଲସ୍"
ভ্যাৰিয়েন্স কেলকুলাছ,ଭିନ୍ନତା ଗଣନା
কেলৰি,କ୍ୟାଲୋରୀ
বাতিল নিয়ম,ପ୍ରତ୍ୟାହାର ନିୟମ |
কেননিক সমীকৰণ,କାନୋନିକାଲ୍ ସମୀକରଣ |
কেননিক ৰূপ,କାନୋନିକାଲ୍ ଫର୍ମ |
"কেননিক মেট্ৰিক্স, কে কেননিক মেট্ৰিক্স","କାନୋନିକାଲ୍ ମ୍ୟାଟ୍ରିକ୍ସ, କେ କାନୋନିକାଲ୍ ମ୍ୟାଟ୍ରିକ୍ସ |"
কেন্টৰ ছেট,କ୍ୟାଣ୍ଟର ସେଟ୍ |
cantor ত্ৰিকোণীয় ছেট,କ୍ୟାଣ୍ଟର ତ୍ରିକୋଣୀୟ ସେଟ୍ |
বাধ্যতামূলক পৰিবহণ সমস্যা,ବାଧାପ୍ରାପ୍ତ ପରିବହନ ସମସ୍ୟା |
সক্ষমতা,ଦକ୍ଷତା
কেপিলাৰী বল,କ୍ୟାପିଲାରୀ ଫୋର୍ସ |
"গণনা সংখ্যা, কাৰ্ডিনেল সংখ্যা","ଗଣନା ସଂଖ୍ୟା, କାର୍ଡିନାଲ୍ ସଂଖ୍ୟା |"
কাৰ্টেচিয়ান অক্ষ,କାର୍ଟେସିଆନ୍ ଅକ୍ଷ |
কাৰ্টেছিয়ান স্থানাংক,କାର୍ଟେସିଆନ୍ ସଂଯୋଜନା |
কাৰ্টেছিয়ান উৎপাদন,କାର୍ଟେସିଆନ୍ ଉତ୍ପାଦ |
সমষ্টিৰ কাৰ্টেছিয়ান গুণন,ସେଟ୍ ର କାର୍ଟେସିଆନ୍ ଗୁଣନ |
"কেছ ষ্টডি, কেছ ষ্টডি","କେସ୍ ଷ୍ଟଡି, କେସ୍ ଷ୍ଟଡି |"
দুৰ্যোগপূৰ্ণ ভাষণ,ବିପର୍ଯ୍ୟସ୍ତ ବକ୍ତବ୍ୟ |
catinary,କ୍ୟାଟିନାରୀ
কাউচি বিতৰণ,କାଚି ବଣ୍ଟନ |
কৌশীৰ সূত্ৰ,କ ush ଶୀଙ୍କ ସୂତ୍ର |
কৌশী-গুৰ্ষ-উপাপাদ্য,କ ush ଶୀ-ଗୁରୁସା-ଥିଓରେମ୍ |
কৌছি-ৰাইমান-বান,କ ush ସି-ରିମାନ୍-ବ୍ୟାନ୍ |
ক&#39;চি ক্ৰম,କାଚି କ୍ରମ |
কৌশি অবিচ্ছেদ্য,kaushi ଅବିଚ୍ଛେଦ୍ୟ |
কৌশী মূল-মূল্য,କ ush ଶୀ ମୁଖ୍ୟ ମୂଲ୍ୟ |
ক’চি ৰেমেইণ্ডাৰ উপপাদ্য,କାଚି ରିମାଇଣ୍ଡର୍ ଥିଓରେମ୍ |
কেলে-হেমিল্টন-উপাপাদ্য,କାଲ୍-ହାମିଲଟନ୍-ଥିଓରେମ୍ |
আকাশী দেহ,ସ୍ୱର୍ଗୀୟ ଶରୀର |
জ্যোতিৰ্বিজ্ঞানৰ জোখ-মাখ,ଜ୍ୟୋତିର୍ବିଜ୍ଞାନ ମାପ |
আকাশী যান্ত্ৰিকতা,ସ୍ୱର୍ଗୀୟ ଯାନ୍ତ୍ରିକ
আকাশী দেহ,ସ୍ୱର୍ଗୀୟ ଶରୀର |
কোষ কম্পাঙ্ক,କକ୍ଷ ଫ୍ରିକ୍ୱେନ୍ସି |
"লোকপিয়ল, লোকপিয়ল","ଜନଗଣନା, ଜନଗଣନା"
শতাংশ,ଶତକଡା
চেন্টিমিটাৰ,ସେଣ୍ଟିମିଟର |
চেণ্টিমিটাৰ-গ্ৰাম-ছেকেণ্ড পদ্ধতি,ସେଣ୍ଟିମିଟର-ଗ୍ରାମ-ଦ୍ୱିତୀୟ ପଦ୍ଧତି |
"কেন্দ্ৰীয়, সমকেন্দ্ৰিক","କେନ୍ଦ୍ରୀୟ, ଏକାଗ୍ର"
কেন্দ্ৰীয় অক্ষ,କେନ୍ଦ୍ରୀୟ ଅକ୍ଷ
কেন্দ্ৰীয় ব্যৱধান,କେନ୍ଦ୍ରୀୟ ବ୍ୟବଧାନ |
কেন্দ্ৰীয় পাৰ্থক্য সূত্ৰ,କେନ୍ଦ୍ରୀୟ ପାର୍ଥକ୍ୟ ସୂତ୍ର |
কেন্দ্ৰীয় অৱভেদ্য টেবুল,କେନ୍ଦ୍ରୀୟ ଭିନ୍ନକ୍ଷମ ସାରଣୀ |
কেন্দ্ৰীয় সীমা উপপাদ্য,କେନ୍ଦ୍ରୀୟ ସୀମା ଥିଓରେମ୍ |
কেন্দ্ৰীয় মুহূৰ্ত,କେନ୍ଦ୍ରୀୟ ମୁହୂର୍ତ୍ତ |
কেন্দ্ৰীয় সম্পদ একক,କେନ୍ଦ୍ରୀୟ ଉତ୍ସ ଏକକ |
কেন্দ্ৰীয় প্ৰবৃত্তি,କେନ୍ଦ୍ରୀୟ ପ୍ରବୃତ୍ତି |
কেন্দ্ৰ*,କେନ୍ଦ୍ର *
মাধ্যাকৰ্ষণ কেন্দ্ৰ,ମାଧ୍ୟାକର୍ଷଣ କେନ୍ଦ୍ର |
গ্ৰুপ চেণ্টাৰ,ଗୋଷ୍ଠୀ କେନ୍ଦ୍ର
ভৰ কেন্দ্ৰ,ଜନ କେନ୍ଦ୍ର
প্ৰতিসমতাৰ কেন্দ্ৰ,ସମୃଦ୍ଧତାର କେନ୍ଦ୍ର |
কেন্দ্ৰপৃথক বল,ସେଣ୍ଟ୍ରିଫୁଗୁଲ୍ ଫୋର୍ସ |
কেন্দ্ৰিক বল,ସେଣ୍ଟ୍ରିପେଟାଲ୍ ଫୋର୍ସ |
"কেন্দ্ৰিক মেৰিডিয়ান,",ସେଣ୍ଟ୍ରିପେଟାଲ୍ ମେରିଡିଆନ୍
নিশ্চয়তা,ନିଶ୍ଚିତତା
cgs পদ্ধতি,cgs ପଦ୍ଧତି |
cgs ইউনিট,cgs ଏକକ
পাৰ্থক্যৰ শৃংখল নিয়ম,ଭିନ୍ନତାର ଶୃଙ୍ଖଳା ନିୟମ |
কেনেবাকৈ,ସୁଯୋଗ ଦ୍ୱାରା
random move,ଅନିୟମିତ ପଦକ୍ଷେପ |
অক্ষৰ স্থানান্তৰ,ଅକ୍ଷ ଶିଫ୍ଟ |
"ভিত্তি পৰিৱৰ্তন পায়ধৰ-পৰিৱৰ্তন,",ଆଧାର ପରିବର୍ତ୍ତନ ପାୟାଦର-ପରିବର୍ତ୍ତନ
ক্ৰমবিন্যাস,ଅନୁମତି
বৈশিষ্ট্য সহগ,ବ character ଶିଷ୍ଟ୍ୟ ଗୁଣବତ୍ତା
বৈশিষ্ট্য নিৰ্ণায়ক,ଚରିତ୍ର ନିର୍ଣ୍ଣୟକାରୀ |
বৈশিষ্ট্যপূৰ্ণ সমীকৰণ,ବ character ଶିଷ୍ଟ୍ୟ ସମୀକରଣ
"বৈশিষ্ট্যপূৰ্ণ কাৰ্য্য, বৈশিষ্ট্যপূৰ্ণ কাৰ্য্য","ଚରିତ୍ରଗତ କାର୍ଯ୍ୟ, ଚରିତ୍ରଗତ କାର୍ଯ୍ୟ |"
লগাৰিদমৰ পূৰ্ণসংখ্যা,ଲୋଗାରିଦମର ପୂର୍ଣ୍ଣ ସଂଖ୍ୟା
"বৈশিষ্ট্যপূৰ্ণ বহুপদ,",ଚରିତ୍ରିକ ବହୁଭୂତ
বৈশিষ্ট্যপূৰ্ণ মূল্য,ଚରିତ୍ରିକ ମୂଲ୍ୟ
বৈশিষ্ট্যপূৰ্ণ ভেক্টৰ,ଚରିତ୍ର ଭେକ୍ଟର୍ |
চৰিত্ৰ সম্প্ৰদায়,ବର୍ଣ୍ଣ ସମ୍ପ୍ରଦାୟ
"লেখচিত্ৰ, লেখচিত্ৰ,","ଚାର୍ଟ, ଚାର୍ଟ"
কাই-স্কেয়াৰ বিতৰণ,ଚି-ବର୍ଗ ବଣ୍ଟନ |
কাই-বৰ্গ সূত্ৰ,ଚି-ବର୍ଗ ସୂତ୍ର |
কাই-স্কেয়াৰ পৰীক্ষা,ଚି-ବର୍ଗ ପରୀକ୍ଷା |
কৰ্ড*,ଧ୍ୱନି *
কৰ্ড বিভাজন পদ্ধতি,କୋର୍ଡ୍ ବିଭାଜନ ପଦ୍ଧତି |
লিখিত বাৰ্তা,ଲିଖିତ ବାର୍ତ୍ତା |
"শূন্য, চাইফাৰ","ଶୂନ, ସାଇଫର୍"
বৃত্ত*,ବୃତ୍ତ *
অভিসৰণ বৃত্ত,ସମ୍ମିଶ୍ରଣ ବୃତ୍ତ |
বৰ্তনী মেট্ৰিক্স,ସର୍କିଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
"বৃত্তাকাৰ, বৃত্তাকাৰ,","ବୃତ୍ତାକାର, ବୃତ୍ତାକାର"
বৃত্তৰ asymptoes,ବୃତ୍ତ ଅସ୍ମପଟୋସ୍ |
বৃত্তাকাৰ কণ্ডুলাইন,ବୃତ୍ତାକାର କଣ୍ଡୁଲିନ୍ |
বৃত্তাকাৰ গতি,ବୃତ୍ତାକାର ଗତି |
circumcentre,ସୁନ୍ନତ
অৱসৰপ্ৰাপ্ত*,ଅବସର ପ୍ରାପ୍ତ*
"প্ৰদক্ষিণ কৰা, চাৰিওফালে আঁকিব পৰা",ବୁଲିବା ପାଇଁ |
অতীত,ଅତୀତ
পৰিসীমাবদ্ধ,ସର୍କୁକ୍ରାଇଡ୍ |
বিশিষ্ট কৰ্পৰেট,ବିଶିଷ୍ଟ କର୍ପୋରେଟ୍ |
ক্লাসিক গতিশীলতা,କ୍ଲାସିକ୍ ଗତିଶୀଳତା |
ক্লাসিক অপ্টিমাইজেচন,କ୍ଲାସିକ୍ ଅପ୍ଟିମାଇଜେସନ୍ |
দীৰ্ঘদিনীয়া বিত্তীয় সমস্যা,କ୍ରନିକ୍ ଆର୍ଥିକ ସମସ୍ୟା |
ধ্ৰুপদী পৰিসংখ্যা বলবিজ্ঞান,ଶାସ୍ତ୍ରୀୟ ପରିସଂଖ୍ୟାନ ଯାନ୍ତ୍ରିକ |
ভুলৰ শ্ৰেণীবিভাজন,ତ୍ରୁଟିର ଶ୍ରେଣୀକରଣ
শ্ৰেণীৰ ব্যৱধান,ଶ୍ରେଣୀ ବ୍ୟବଧାନ
শ্ৰেণী ব্যৱধান একক,ଶ୍ରେଣୀ ବ୍ୟବଧାନ ଏକକ |
শ্ৰেণী সীমা,ଶ୍ରେଣୀ ସୀମା
ঘড়ীৰ কাঁটাৰ দিশত,ଘଣ୍ଟା ବୁଲାଇ |
বন্ধ কৰা হৈছে,ବନ୍ଦ |
"বন্ধ, বন্ধ","ବନ୍ଦ, ବନ୍ଦ"
বন্ধ স্তৰৰ আৱৰণ,ବନ୍ଦ ସ୍ତର ଆବରଣ |
বন্ধ ঘনক,ବନ୍ଦ କ୍ୟୁବ୍ |
"বন্ধ বক্ৰ, বন্ধ বক্ৰ","ବନ୍ଦ ବକ୍ର, ବନ୍ଦ ବକ୍ର"
বন্ধ প্ৰদেশ,ବନ୍ଦ ପ୍ରଦେଶ |
বন্ধ আকৃতি,ବନ୍ଦ ଆକୃତି |
বন্ধ ব্যৱধান,ବନ୍ଦ ବ୍ୟବଧାନ |
"বন্ধ অঞ্চল, বন্ধ অঞ্চল","ବନ୍ଦ ଅଞ୍ଚଳ, ବନ୍ଦ ଅଞ୍ଚଳ |"
বন্ধ চেট,ବନ୍ଦ ସେଟ୍ |
"বন্ধ পৃষ্ঠা, বন্ধ পৃষ্ঠা","ବନ୍ଦ ପୃଷ୍ଠା, ବନ୍ଦ ପୃଷ୍ଠା |"
নিলমান,ନେମେସିସ୍
pronator,pronator
উত্তল বিন্দু,ଉନ୍ମୁକ୍ତ ବିନ୍ଦୁ |
বন্দী-গ্ৰহণ কৰা,ବନ୍ଦୀ-ଗ୍ରହଣୀୟ |
বন্দী ছেট,ବନ୍ଦୀ ସେଟ୍ |
ক্লাষ্টাৰ পইণ্ট,କ୍ଲଷ୍ଟର ବିନ୍ଦୁ |
ক্লাষ্টাৰ নমুনা সংগ্ৰহ কৰা,କ୍ଲଷ୍ଟର ନମୁନା
ক্লাষ্টাৰ এগ্ৰিগেট,କ୍ଲଷ୍ଟର ଏଗ୍ରିଗେଟ୍ |
সমাক্ষীয় বৃত্ত,ସମବାୟ ବୃତ୍ତ |
সমাক্ষীয় প্যাৰাবোলা,ସମବାୟ ପାରାବୋଲା |
সমাক্ষীয় সমতল,ସମବାୟ ସମତଳ |
সমাক্ষীয় ত্ৰিভুজ,ସମବାୟ ତ୍ରିରଙ୍ଗା |
কব-ডাগলাছ ফাংচন,କୋବ୍-ଡଗଲାସ୍ କାର୍ଯ୍ୟ |
"এনকোডিং, ক&#39;ডিং, সংকেত","ଏନକୋଡିଂ, କୋଡିଂ, ନୋଟେସନ୍ |"
উপাদান সংকেত,ବାସ୍ତୁ ବିଜ୍ not ପ୍ତି |
সহ-প্ৰদেশ,ସହ-ପ୍ରଦେଶ
সহগ মেট্ৰিক্স,କୋଏଫିସିଏଣ୍ଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
সম্পৰ্ক সহগ,ସଂଶୋଧନ ଗୁଣବତ୍ତା
নিৰ্ণয় সহগ,ନିର୍ଣ୍ଣୟ ଗୁଣବତ୍ତା
ইলাষ্টিক সহগ,ଇଲାସ୍ଟିସିଟି କୋଏଫିସିଏଣ୍ଟ୍ |
প্ৰসাৰণ সহগ,ବିସ୍ତାର କୋଏଫିସିଣ୍ଟେଣ୍ଟ |
ঘৰ্ষণ সহগ,ଘର୍ଷଣ କୋଏଫିସିଣ୍ଟେଣ୍ଟ |
দীৰ্ঘায়িত প্ৰসাৰণৰ সহগ,ଦ୍ରାଘିମା ବିସ୍ତାରର କୋଏଫିସିଏଣ୍ଟ୍ |
ৰিগ্ৰেছন সহগ,ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
পৃষ্ঠীয় টানৰ সহগ,ଭୂପୃଷ୍ଠ ଟେନସନ୍ ର କୋଏଫିସିଏଣ୍ଟ୍ |
ভ্যাৰিয়েন্স সহগ,ଭିନ୍ନତାର କୋଏଫିସିଏଣ୍ଟ୍ |
"সহ-কাৰক, সহ-কাৰক, সহ-কাৰক","ସହ-କାରକ, ସହ-କାରକ, ସହ-କାରକ |"
মুদ্ৰা টছ,ମୁଦ୍ରା ଟସ୍
নমুনা সংগ্ৰহ কৰা,ନମୁନା ସଂଗ୍ରହ
collinear,collinear
প্ৰান্তিককৰণ,ଶ୍ରେଣୀବଦ୍ଧତା |
"স্তম্ভ, স্তম্ভ","ସ୍ତମ୍ଭ, ସ୍ତମ୍ଭ"
স্তম্ভৰ ৰূপ,ସ୍ତମ୍ଭ
স্তম্ভৰ দৰে,ସ୍ତମ୍ଭ
স্তম্ভৰ মেট্ৰিক্স,ସ୍ତମ୍ଭ ମ୍ୟାଟ୍ରିକ୍ସ
স্তম্ভ মেট্ৰিক্স,ସ୍ତମ୍ଭ ମ୍ୟାଟ୍ରିକ୍ସ
স্তম্ভৰ ক্ৰম,ସ୍ତମ୍ଭ କ୍ରମ |
স্তম্ভৰ স্তৰভিত্তিক মেট্ৰিক্স,ସ୍ତମ୍ଭ କ୍ରମିକ ମ୍ୟାଟ୍ରିକ୍ସ |
স্তম্ভ ভেক্টৰ,ସ୍ତମ୍ଭ ଭେକ୍ଟର୍ |
স্তম্ভ অনুসৰি,ସ୍ତମ୍ଭ ଜ୍ଞାନୀ |
যৌথ সমীকৰণ,ମିଳିତ ସମୀକରଣ |
"সাধাৰণ কোণ, সাধাৰণ কোণ","ସାଧାରଣ କୋଣ, ସାଧାରଣ କୋଣ |"
সাধাৰণ অক্ষ,ସାଧାରଣ ଅକ୍ଷ
"সাধাৰণ ভিত্তি, সাধাৰণ ভিত্তি","ସାଧାରଣ ଆଧାର, ସାଧାରଣ ଆଧାର |"
সাৰ্বজনীন,ସର୍ବଭାରତୀୟ |
সাধাৰণ পাৰ্থক্য,ସାଧାରଣ ପାର୍ଥକ୍ୟ |
"সাধাৰণ কাৰক, সাধাৰণ কাৰক, সাধাৰণ কাৰক","ସାଧାରଣ କାରକ, ସାଧାରଣ କାରକ, ସାଧାରଣ କାରକ |"
"সহজ লগাৰিদম, সৰল লগাৰিদম","ସରଳ ଲୋଗାରିଦମ୍, ସରଳ ଲୋଗାରିଦମ୍ |"
"সাধাৰণ বহুগুণ, সাধাৰণ","ସାଧାରଣ ଏକାଧିକ, ସାଧାରଣ |"
সাধাৰণ অনুপাত,ସାଧାରଣ ଅନୁପାତ |
ছেদক দফা,ଛକ ଧାରା
সাধাৰণ বাহু,ସାଧାରଣ ବାହୁ
"সাধাৰণ স্পৰ্শক, সাধাৰণ স্পৰ্শক","ସାଧାରଣ ଟାଙ୍ଗେଣ୍ଟ, ସାଧାରଣ ଟାଙ୍ଗେଣ୍ଟ |"
সাধাৰণ অৱস্থান,ସାଧାରଣ ସ୍ଥିତି |
কমিউটেটিভ নিয়ম,ଯାତାୟାତ ନିୟମ |
পৰিৱৰ্তনশীল বৈশিষ্ট্য,ଯାତାୟାତ ସମ୍ପତ୍ତି |
কমিউটেটিভ নিয়ম,ଯାତାୟାତ ନିୟମ |
যোগফলৰ বিনিময়মূলক নিয়ম,ରାଶିର ଯାତାୟାତ ନିୟମ |
গুণনৰ বিনিময়মূলক নিয়ম,ଗୁଣନର କ୍ରମାଗତ ନିୟମ |
কমিউটেটিভ অপাৰেচন,ଯାତାୟାତ କାର୍ଯ୍ୟ
কমিউটেটিভ গ্ৰুপ,ଯାତାୟାତ ଗୋଷ୍ଠୀ |
মেট্ৰিক্সৰ কমিউটেটিভ,ମାଟ୍ରିକ୍ସର ଯାତାୟାତ |
কম্পেক্ট চেট,କମ୍ପାକ୍ଟ ସେଟ୍ |
"তুলনামূলকতা, তুলনাযোগ্যতা","ତୁଳନାତ୍ମକତା, ତୁଳନାତ୍ମକତା |"
মাধ্যমৰ তুলনা,ଅର୍ଥର ତୁଳନା
শতাংশ তুলনা কৰা,ଶତକଡା ତୁଳନା
তুলনামূলক পৰীক্ষা,ତୁଳନା ପରୀକ୍ଷା
সুসংহত সমীকৰণ,ସମନ୍ୱିତ ସମୀକରଣ |
প্ৰতিযোগিতামূলক খেল,ପ୍ରତିଯୋଗୀ ଖେଳ |
প্ৰতিযোগিতামূলক অৱস্থান,ପ୍ରତିଯୋଗିତାମୂଳକ ସ୍ଥିତି |
প্ৰতিযোগিতামূলক কৌশল,ପ୍ରତିଯୋଗିତାମୂଳକ ରଣନୀତି |
"দোভাষী, কম্পাইলাৰ","ଅନୁବାଦକ, ସଂକଳକ"
