English,Bengali
Aerial repeat dial,অ্যান্টেনা ঘোরানো ডায়াল
Aerial resistance,অ্যান্টেনা প্রতিরোধের
Aerial series capacitor,অ্যান্টেনা পরিসীমা ক্যাপাসিটর
Aerial survey,বায়বীয় জরিপ
Aerial system,বায়বীয় সিস্টেম
Aerial tower,অ্যান্টেনা কলাম
Aerial velocity,বায়ু বেগ
Aerial yard,অ্যান্টেনা শাস্তি
Aero-vibe screen,বাতাস পরিশোধক
Aeroballistics,এরোডাইনামিক ব্যালিস্টিক
Aerodrome control,বিমানবন্দর নিয়ন্ত্রণ
Aerodrome hazard beacon,বিমানবন্দরের দুর্দশার দীপ্তি
Aerodrome meteorology,বিমানবন্দর আবহাওয়াবিদ্যা
Aerodybnamic pressure,এরোডাইনামিক চাপ
Aerodynaamic force,এরোডাইনামিক বল
Aerodynamaic force component,এরোডাইনামিক বল উপাদান
Aerodynamic coefficient,এরোডাইনামিক সহগ
Aerodynamic drag,এরোডাইনামিক ট্র্যাকশন
Aerodynamic efficiency,এরোডাইনামিক দক্ষতা
Aerodynamic efficiency ratio,এরোডাইনামিক দক্ষতা অনুপাত
Aerodynamic force,এরোডাইনামিক বল
Aerodynamic force component,এরোডাইনামিক বল উপাদান
Aerodynamic gap,এরোডাইনামিক ব্যবধান
Aerodynamic heating,এরোডাইনামিক হিটিং
Aerodynamic heating limit,এরোডাইনামিক হিটিং পরিসীমা
Aerodynamic mean chord,এরোডাইনামিক গড় জ্যা
Aerodynamic misile,এরোডাইনামিক ক্ষেপণাস্ত্র
Aerodynamic moment,এরোডাইনামিক মুহূর্ত
Aerodynamic response,এরোডাইনামিক প্রতিক্রিয়া
Aerodynamic test vehicle,এরোডাইনামিক পরীক্ষার যান
Aerodynamic torque,এরোডাইনামিক টর্ক
Aerodynamic twist,এরোডাইনামিক ডাইভারশন
Aerodynamical force,এরোডাইনামিক বল
Aerodynamics,বায়ুগতিবিদ্যা
Aeroelastic effect,বায়ু ইলাস্টিক প্রভাব
Aeroelasticity,বায়ু স্থিতিস্থাপকতা
Aeroelastics,বায়বীয়
Aerofoil,এরোফয়েল
Aerogram,"aerogram, aerograph"
Aerograph,এরোগ্রাফ
Aeronaautical,বৈমানিক
Aeronautical beacon,বৈমানিক বীকন
Aeronautical chart,বৈমানিক চার্ট
Aeronautics,বৈমানিক
Aeronomy,বৈমানিক
Aeropause,এয়ার ফ্রন্ট
Aerophone,এরোফোন
Aeroplane,"সমতল, সমতল"
Aeroplane effect,সমতল প্রভাব
Aeroplane flutter,বৈমানিক কম্পন
Aeropulse,বায়ু নাড়ি
Aeroresonator,বায়ু অনুরণনকারী
Aerosol,এরোসল
Aerospaace,বায়ু আকাশ
Aerospace vehicle,বিমান
Aerosphere,"বায়ুমণ্ডল, গ্যাসোস্ফিয়ার"
Aerostat,"মহাকাশ, ফ্লাইট"
Aerostatic equation,অ্যারোস্ট্যাটিক সমীকরণ
Aerostatics,"এরোডাইনামিকস, নটিক্স"
Aerothermo elasticity,এরোপ্লাস্টিক
Aerothermodynamics,বায়ুগতিবিদ্যা
Aerothermodynamics,বায়ুগতিবিদ্যা
Afocal system,ফোকাস সিস্টেম
After body,লেজ শরীর
After burner,ইগনিটার
After burning,পিছনে ইগনিশন
After glow,পিছনের আলো
After heat,ফিরে তাপ
After image,ইমেজ
After treatment,পোস্ট চিকিত্সা
After-ripening stage,পরিপক্কতা পরবর্তী
Afterflow,ফিরে প্রবাহ
Aftershock,আঘাত
Age,"বয়স, বয়স, বয়স, সময়, যুগ (না, ) সময়ের দ্বারা প্রভাবিত হওয়া, সময়কে প্রভাবিত করা (ভার, )"
Aged,সময় প্রভাবিত
Aged system,"নিরবধি দেহ, নিরবধি দেহ"
Ageing (aging),"বার্ধক্য, বার্ধক্য"
Aging (=ageing),সময়ের প্রভাব
Aging tst,সময় প্রভাব পরীক্ষা
Agonic,দুষ্টু
Agonic line,শূন্য জংশন লাইন
Agravic,মাধ্যাকর্ষণহীন
Aided tracing,সহায়ক ফলো আপ
Aileron,অংশীদার
Aim,পুনর্মিলন
Aim bias,ফিউশন বিচ্যুতি
Aiming circle,কনডেনসার
Aiming error,ফিক্সেশন ত্রুটি
Air absorption,বায়ু শোষণ
Air bombing range,বায়বীয় বোমা হামলা পরিসীমা
Air breather,বায়ু শ্বাসযন্ত্র
Air breathing,বায়ু শ্বসন
Air breathing vehicle,বায়ু শ্বাস যানবাহন
Air bubble,বায়ু বুদ্ধ
Air capacitor,এয়ার ক্যাপাসিটর
Air chamber,আলভিওলি
Air channel,বায়ু সিস্টেম
Air chart,ফ্লাইট চার্ট
Air compression,বায়ু সংকোচন
Air compression refrigerating machine,এয়ার কম্প্রেশন রেফ্রিজারেটর
Air compressor,বায়ু সংকোচকারী
Air condenser,এয়ার ক্যাপাসিটর
Air conditioning,এয়ার কন্ডিশনিং
Air conduction,বায়ুচলাচল
Air cooling,বায়ু শীতল
Air cored coil,বায়ুক্রোড়ী কুন্ডলী
Air damper,"এয়ার ড্যাম্পার, এয়ার ড্যাম্পার"
Air damping system,বায়ু স্যাঁতসেঁতে সিস্টেম
Air defence system,বায়ু প্রতিরক্ষা ব্যবস্থা
Air deflector,এয়ার ডিফ্লেক্টর
Air depolarised cell,বায়ু depolarized কোষ
Air displacing piston,বায়ু প্রতিস্থাপনকারী পিস্টন
Air draft,ভাতা প্রভাত
Air equivalent,বায়ু সমতুল্য
Air equivalent material,সমতুল্য উপাদান
Air equivalent thickness,সমতুল্য বায়ু পুরুত্ব
Air expansion refrigerating machine,বায়ু সঞ্চালন রেফ্রিজারেটর
Air friction,বায়ু ঘর্ষণ
Air fused quartz,এয়ার ফিউজড কোয়ার্টজ
Air gap,বায়ু ফাঁক
Air lift,বিমানবাহী গাড়ি
Air line,"(স্পেকট্রাম) এয়ার স্পেকট্রাম লাইন, এয়ারলাইন কোম্পানি, এয়ার লাইন"
Air lock,বায়ু তাল্ক
Air navigation radio aids,বিমান চলাচল রেডিও সাহায্য
Air permeability,বায়ু ব্যাপ্তিযোগ্যতা
Air photo,বায়ু ছবি
Air photography,আকাশ থেকে ছবি তোলা
Air pisition indicator,এয়ার পজিশন কম্পিউটার
Air port,বিমানবন্দর
Air preheating,বায়ু preheating
Air pressure,বায়ু চাপ
Air pressure system,বায়ু চাপ সিস্টেম
Air pump,বায়ুনিষ্কাশনযন্ত্র
Air ratio,বায়ু অনুপাত
Air regulator,বায়ু নিয়ন্ত্রক
Air scatter,বায়ু বিচ্ছুরণ
Air screw,"এয়ার ফ্যান, এয়ারক্রাফট প্রপেলার"
Air shower,বায়ু বৃষ্টিপাত
Air space,"আকাশসীমা, বায়ু অবসর"
Air specific impulse,নির্দিষ্ট খোঁচা আবেগ
Air standard efficiency,বায়ু মান দক্ষতা
Air start,বায়বীয় উৎক্ষেপণ
Air thermoscope,বায়ু থার্মোমিটার
Air thermostat,বায়ু তাপস্থাপক
Air to air communication,আকাশ-আকাশ রেডিও ট্রান্সমিশন
Air to ground radio communication,আকাশ-ভূমি রেডিও ট্রান্সমিশন
Air traffic control,এয়ার ট্রাফিক নিয়ন্ত্রণ
Air trajectory,শ্বাসনালী
Air wave,বায়ু তরঙ্গ
Air weapon,b অস্ত্র
Air-break switch,এয়ার ব্রেক সুইচ
