Bengali,English
বাথ স্পঞ্জ,Bath sponge
বাউহিনিয়া,Bauhinia
বীট,Beat
বিহাইভ,Beehive
মৌমাছির মোম,Beewax
বেগোনিয়া,Begonia
আচরণগত অভিযোজন,Behavioural adaptation
বেল,Bel
বেলাদোনা,Belladonna
সৌম্য টিউমার,Benign tumour
বেন্টিক,Benthic
বেনজিন হেক্সাচ্লোরাইড (বিএইচসি),Benzene hexachloride (BHC)
বেনজিন,Benzene
বেরেনিল,Berenil
বেরি,Berry
বিটা বৈচিত্র্য,Beta diversity
বেতুলা,Betula
বি-গ্লোবিন,B-globin
ভাং,Bhang
ভেটকি,Bhetki
বি-হরিজন,B-horizon
বাইকার্বোনেট,Bicarbonate
বাইকার্পেলারি,Bicarpellary
বাইকার্পেল্লাটে,Bicarpellatae
বাইসপস,Biceps
বাইকনকেভ,Biconcave
বাইকনভেক্স,Biconvex
বাইকনভেক্স-গোলাকার লেন্স,Biconvex-spherical lens
বাইকস্পিড ভালভ,Bicuspid valve
দরদাতাদের খাল,Bidder's canal
বিডারের অঙ্গ,Bidder's organ
দ্বিবার্ষিক,Biennial
বিগ ব্যাং থিওরি,Big Bang theory
বিলাবিয়েট,Bilabiate
দ্বিপাক্ষিক প্রতিসাম্য,Bilateral symmetry
দ্বিপক্ষীয়,Bilateria
বিলেয়ার,Bilayer
পিত্ত,Bile
পিত্ত রঙ্গক,Bile pigment
পিত্ত লবণ,Bile salt
বাইনারি বিদারণ,Binary fission
বাইন্ডিং ফ্লুরোক্রোম,Binding fluorochrome
সাবস্ট্রেটের বাঁধাই,Binding of substrate
বাইনোকুলার,Binocular
বাইনোকুলার মাথা,Binocular head
দ্বিনেত্র দৃষ্টি,Binocular vision
দ্বিপদী,Binomial
দ্বিপদ নামকরণের,Binomial nomenclature
দ্বিপদী সিস্টেম,Binomial system
বিনুলেট,Binuleate
বায়োঅ্যাকটিভ মাইক্রোবায়াল পণ্য,Bioactive microbial product
বায়োকেমিক্যাল পথ,Biochemical pathway
বায়োকেমিক্যাল প্রতিক্রিয়া,Biochemical reaction
জৈব চিকিৎসা প্রকৌশল,Biomedical engineering
বায়োসিন্থেটিক ফেজ,Biosynthetic phase
বায়োওপোন এজেন্ট,Bioweapon agent
বায়োসে,Bioassay
বায়োকেমিক্যাল,Biochemical
বায়োকেমিক্যাল অটোয়ানালাইজার,Biochemical autoanalyser
বায়োকেমিক্যাল বৈশিষ্ট্য,Biochemical characterization
বায়োকেমিক্যাল অক্সিজেনের চাহিদা (বিওডি),Biochemical oxygen demand (BOD)
বায়োকেমিক্যাল পথ,Biochemical pathway
বায়োকেমিক্যাল টেকনোমি,Biochemical taxonomy
বায়োকেমিক্যাল টেকনিক,Biochemical technique
বায়োকেমিস্ট্রি,Biochemistry
বায়োসাইড,Biocide
বায়োসাইড অবশিষ্টাংশ,Biocide residue
বায়োডেগ্রেডেবল কীটনাশক,Biodegradable insecticide
বায়োডেগ্রেডেবল জৈব বর্জ্য,Biodegradable organic waste
বায়োডেগ্রেডেবল কীটনাশক,Biodegradable pesticide
জীববৈচিত্র্য,Biodiversity
বায়োথিক্স,Bioethics
বায়োফার্টিলাইজার,Biofertilizer
বায়োফোর্টিফিকেশন,Biofortification
বায়োজেনেসিস,Biogenesis
বায়োজেনেটিক আইন,Biogenetic law
বায়োগোকেমিক্যাল চক্র,Biogeochemical cycle
বায়োগোগ্রাফিক অঞ্চল,Biogeographical region
বায়োগোগ্রাফি,Biogeography
বায়োইনফরম্যাটিকস,Bioinformatics
বায়োলিস্টিক বন্দুক (জিন বন্দুক),Biolistic gun (gene gun)
বায়োলিস্টিকস,Biolistics
জৈবিক এবং শারীরিক বাধা,Biological and physical barrier
জৈবিক সত্তা,Biological being
জৈবিক রসায়ন,Biological chemistry
জৈবিক শ্রেণিবিন্যাস,Biological classification
জৈবিক সম্প্রদায়,Biological community
জৈবিক নিয়ন্ত্রণ,Biological control
জীব বৈচিত্র্য,Biological diversity
জৈবিক বিবর্তন,Biological evolution
জৈবিক কৃষিকাজ,Biological farming
জৈবিক উত্তরাধিকার,Biological legacy
জৈবিক ম্যাগনিফিকেশন,Biological magnification
জৈবিক নাইট্রোজেন স্থিরকরণ,Biological nitrogen fixation
জৈবিক রঙ্গক,Biological pigment
জৈবিক প্রজাতির ধারণা,Biological species concept
জৈবিক ব্যবস্থা,Biological system
জৈবিক যুদ্ধ (বায়ো-ওয়ার),Biological war (bio-war)
জৈবিক অস্ত্র (বায়ো-ওয়েপন),Biological weapon (bio-weapon)
জৈবিক,Biologicals
জীববিজ্ঞানী,Biologist
জীববিজ্ঞান,Biology
বায়োলুমিনেসেন্স,Bioluminescence
বায়োমাস,Biomass
জৈববস্তুপুঞ্জ জ্বালানী,Biomass fuel
বায়োম,Biome
জৈব চিকিৎসা প্রকৌশল,Biomedical engineering
বায়োমেডিকাল প্রযুক্তি,Biomedical technology
বায়োমোলিকুল,Biomolecule
বায়োপেটেন্ট,Biopatent
বায়োফর্মাসিউটিক্যাল,Biopharmaceutical
বায়োফিজিকাল,Biophysical
বায়োফিজিক্স,Biophysics
বায়োপিরসি,Biopiracy
বায়োপোটেনশিয়াল এম্প্লিফায়ার,Biopotential amplifier
বায়োরিয়্যাক্টর,Bioreactor
বায়োরিমেডিয়েশন,Bioremediation
বায়োসোলিড,Biosolid
বায়োস্ফিয়ার রিসোর্স,Biosphere resources
বায়োস্ফিয়ার,Biosphere
বায়োসিন্থেটিক পথ,Biosynthetic pathway
বায়োসিন্থেটিক ফেজ,Biosynthetic phase
বায়োসিস্টেম্যাটিক্স,Biosystematics
বায়োটেকনোলজি,Biotechnology
বায়োটেররিজম,Bioterrorism
বায়োটিক,Biotic
বায়োটিক সম্প্রদায়,Biotic community
বায়োটিক ফ্যাক্টর,Biotic factor
বায়োয়ার,Biowar
বায়োওপোন এজেন্ট,Bioweapon agent
দ্বিপক্ষীয়,Biparous
বিফোসফোগ্লাইরেট,Biphosphoglycerate
বাইপিনেট,Bipinnate
বাইপোলার নার্ভ সেল,Bipolar nerve cell
বাইপোলার নিউরন,Bipolar neuron
পাখি,Bird
পাখি ফ্লু ভাইরাস,Bird flu virus
উভকামী,Bisexual
উভকামী ফুল,Bisexual flower
কামড় এবং চিউইং টাইপ,Biting and chewing type
দ্বিখণ্ডিত,Bivalent
উদ্ভট আচরণ,Bizarre behavior
কালো বেরি,Black berry
কালো পা রোগ,Black foot disease
ক্রুশিয়ারের কালো পচা,Black rot of crucifer
মূত্রাশয় ওয়ার্ট,Bladder wort
মূত্রাশয়,Bladder
মূত্রাশয়,Bladderwort
ব্লাড্ডারওয়ার্ম,Bladderworm
ব্লাস্টোকোল,Blastocole
ব্লাস্টোসাইস্ট,Blastocyst
বিস্ফোরণ,Blastomere
ব্লাস্টুলা,Blastula
মিশ্রিত,Blended
অন্ধ স্যাক,Blind sac
অন্ধ স্পট,Blind spot
রক্ত জমাট বাঁধা ফ্যাক্টর,Blood clotting factor
রক্তের কর্পসেল,Blood corpuscle
রক্ত প্রবাহ,Blood flow
রক্তের গ্রুপ,Blood group
রক্ত সিরাম,Blood serum
রক্তনালী,Blood vessel
রক্ত প্রবাহ,Bloodstream
ব্লটিং,Blotting
নীল বেবি সিনড্রোম,Blue baby syndrome
নীল বেরি,Blue berry
নীল সবুজ শেত্তলা,Blue green algae
নীল বিপ্লব,Blue revolution
নীল তিমি,Blue whale
ব্লু এন্ড লিগেশন,Blue end ligation
দৃষ্টি ঝাপসা,Blurring of vision
ববক্যাট,Bobcat
দেহ,Body
দেহ (সোম্যাটিক) সেল,Body (somatic) cell
শরীরের তরল,Body fluid
বোয়ারহাভিয়া,Boerhaavia
বগ,Bog
বোল কৃমি,Boll worm
বোলাস,Bolus
বোমা ক্যালোরিওমিটার,Bomb caloriometer
বোম্বে হাঁস,Bombay duck
বোম্বিক্স,Bombyx
অস্থি মজ্জা,Bone marrow
বোনেলিয়া,Bonellia
হাড়ের গোলকধাঁধা,Bony labyrinth
হাড় কাঠামো,Bony structure
বই গিল,Book gill
সীমানা পিট,Bordered pit
বোটানিকাল,Botanical
উদ্ভিদ উদ্যান,Botanical garden
বোটানিকাল নামকরণ,Botanical nomenclature
উদ্ভিদবিদ,Botanist
উদ্ভিদবিজ্ঞান,Botany
