Assamese,Bengali
মধ্যম কম্পাঙ্ক,মধ্য ফ্রিকোয়েন্সি
মাজৰ এক্সজেষ্ট ট্ৰেন্সফৰ্মাৰ,মাঝারি নিষ্কাশন ট্রান্সফরমার
"চিৰামিক, মাটি","সিরামিক, কাদামাটি"
চিৰামিক ভৰোৱা,সিরামিক ফিলার
চিৰামিক ফিল্টাৰ,সিরামিক ফিল্টার
চিৰামিক সামগ্ৰী,সিরামিক উপাদান
চিৰামিক অনুনাদক,সিরামিক রেজোনেটর
চিৰামিক শব্দ গ্ৰাহক,সিরামিক শব্দ রিসিভার
cerenkov কেলকুলেটৰ,সেরেনকভ ক্যালকুলেটর
সৰমত,সরমাত
চলকোজেনাইড,চ্যালকোজেনাইড
কেলকোপাইৰাইট,ক্যালকোপিরাইট
"চেনেল, চেনেল","চ্যানেল, চ্যানেল"
চেনেল বেণ্ড সম্প্ৰসাৰণ,চ্যানেল ব্যান্ড সম্প্রসারণ
চেনেল ক&#39;ডাৰ,চ্যানেল কোডার
চেনেল কম্পাঙ্ক,চ্যানেল ফ্রিকোয়েন্সি
চেনেলৰ চৰিত্ৰ,চ্যানেল চরিত্র
চেনেল পৃথকীকৰণ,চ্যানেল বিচ্ছেদ
চেনেল তত্ত্ব,চ্যানেল তত্ত্ব
আখৰ উৎপাদক,চরিত্র জেনারেটর
চৰিত্ৰ চিনাক্তকৰণ,চরিত্রের স্বীকৃতি
বৈশিষ্ট্যপূৰ্ণ ইম্পিডেন্স,বৈশিষ্ট্যগত প্রতিবন্ধকতা
চাৰ্জ কেৰিয়াৰ,চার্জ ক্যারিয়ার
চাৰ্জ নিয়ন্ত্ৰণ প্ৰাচল,চার্জ নিয়ন্ত্রণ পরামিতি
চাৰ্জ সংযুক্ত ডিভাইচ,মিলিত ডিভাইস চার্জ
চাৰ্জ কাপল্ড ৰেণ্ডম এক্সেছ মেমৰি,চার্জ যুগল র্যান্ডম অ্যাক্সেস মেমরি
আধান ঘনত্ব,চার্জ ঘনত্ব
চাৰ্জ ইনজেকচন ডিভাইচ,চার্জ ইনজেকশন ডিভাইস
চাৰ্জ লছ,চার্জ ক্ষতি
চাৰ্জ পাম্পিং,চার্জ পাম্পিং
চাৰ্জ চেন্সিং এম্প্লিফায়াৰ,চার্জ সেন্সিং এমপ্লিফায়ার
চাৰ্জ সংৰক্ষণ,চার্জ স্টোরেজ
আধানযুক্ত কণা,চার্জিত কণা
ভাবুকতা,অনুরাগী
ফ্ৰেম,ফ্রেম
ৰবিশ্বেভ ফিল্টাৰ,robyshev ফিল্টার
মুঠ পৰীক্ষা কৰক,মোট চেক
কম্পাঙ্ক পৰীক্ষা কৰক,ফ্রিকোয়েন্সি পরীক্ষা করুন
ৰাসায়নিক বন্ধন,রাসায়নিক বন্ধন
ৰাসায়নিক বাষ্প নিক্ষেপ,রাসায়নিক বাষ্প এজাহার
শিশুৰ তলাৰ সুবিধা,চাইল্ড লক সুবিধা
শিশুৰ আইন,শিশুর আইন
চিপ,চিপ
চিপ সক্ৰিয়কৰণ,চিপ সক্রিয়করণ
choke,দম বন্ধ করা
intermittent,বিরতিহীন
মাজে মাজে এম্প্লিফায়াৰ,বিরতিহীন পরিবর্ধক
মাজে মাজে এম্প্লিফায়াৰ,বিরতিহীন পরিবর্ধক
মাজে মাজে মোড,বিরতিহীন মোড
ক্ৰ&#39;মা এম্প্লিফায়াৰ,ক্রোমা পরিবর্ধক
বৈশিষ্ট্য নিৰ্ণয়ৰ ডায়েগ্ৰাম,চরিত্রায়ন চিত্র
ৰং কৰা,পিগমেন্টেশন
বৃত্তৰ ডায়েগ্ৰাম,বৃত্ত চিত্র
বৰ্তনী,সার্কিট
বৰ্তনী বিশ্লেষণ,সার্কিট বিশ্লেষণ
বৰ্তনী ভাঙক,সার্কিট ব্রেকার
বৰ্তনীৰ ডায়েগ্ৰাম,বর্তনী চিত্র
বৰ্তনী সংকেত,সার্কিট স্বরলিপি
চাৰ্কিট চুইচিং,সার্কিট বদল
বৃত্তাকাৰ তৰংগ পথ,বৃত্তাকার তরঙ্গ পথ
প্ৰচলিত স্মৃতিশক্তি,সঞ্চালন স্মৃতি
বণ্ডিং বৰ্তনী,বন্ধন সার্কিট
clap দোলক,ক্ল্যাপ অসিলেটর
ক্লাছ A এম্প্লিফায়াৰ,ক্লাস A পরিবর্ধক
ক শ্ৰেণী] খ] গ] ঘ কাৰ্য্যসমূহ,ক্লাস A] B] C] D অপারেশন
ক্লাছ বি এম্প্লিফায়াৰ,ক্লাস B পরিবর্ধক
ক্লাছ C এম্প্লিফায়াৰ,ক্লাস সি পরিবর্ধক
ক্লাছ D এম্প্লিফায়াৰ,ক্লাস ডি পরিবর্ধক
S শ্ৰেণীৰ শৰীৰ,এস ক্লাস বডি
"বহিষ্কাৰ, পৰিষ্কাৰ","বহিষ্কার, পরিষ্কার"
শ্বিয়াৰিং,কর্তন
শ্বিয়াৰিং বৰ্তনী,শিয়ারিং সার্কিট
calad,ক্যালাড
ঘড়ীৰ কম্পাঙ্ক,ঘড়ি ফ্রিকোয়েন্সি
ঘড়ী পালছ জেনেৰেটৰ,ঘড়ির পালস জেনারেটর
কাদাল আৰ এছ ফ্লিপ ফ্লপ,কদল আরএস ফ্লিপ ফ্লপ
বন্ধ বৰ্তনী টেলিভিছন,ক্লোজড সার্কিট টেলিভিশন
বন্ধ লুপ কাৰ্য্য,বন্ধ লুপ অপারেশন
বন্ধ লুপ লাভ,বন্ধ লুপ লাভ
পৰিপূৰক ধাতুৰ অৰ্ধপৰিবাহী,পরিপূরক ধাতব সেমিকন্ডাক্টর
CMOS ডিভাইচ,CMOS ডিভাইস
চি এম আৰ আৰ (সাধাৰণ মোড নিষ্ক্ৰিয়কৰণ অনুপাত),সিএমআরআর (সাধারণ মোড নিরপেক্ষকরণ অনুপাত)
CO2laser,CO2 লেজার
সমাক্ষীয় কেবল,সমাক্ষ তারের
সমাক্ষীয় কোটাৰ,সমাক্ষ কোটার
সমাক্ষীয় সংযোগকাৰী,সমাক্ষ সংযোগকারী
"সমাক্ষীয় সংযোগকাৰী, সমাক্ষীয় সংযোগকাৰী","সমাক্ষ সংযোগকারী, সমাক্ষ সংযোগকারী"
সমাক্ষীয় ৰেখা,সমাক্ষ রেখা
সমাক্ষীয় ৰেখা,সমাক্ষ রেখা
সমাক্ষীয় তৰংগ পথ,সমাক্ষ তরঙ্গ পথ
ক&#39;ড সলনি কৰা,কোড পরিবর্তন
ক&#39;ড চেঞ্জাৰ,কোড পরিবর্তনকারী
"ক&#39;ডেক, ক&#39;ডাৰ-ডিকোডাৰ","কোডেক, কোডার-ডিকোডার"
ষ্টেৰিঅ&#39; ক&#39;ডিং,স্টেরিও কোডিং
কাপলিং সহগ,কাপলিং সহগ
নিয়ন্ত্ৰণকাৰী বল,নিয়ন্ত্রক শক্তি
সুসংহত পোহৰ,সুসঙ্গত আলো
ৰাশিফল,রাশিফল
কইল ৱাইণ্ডিং মেচিন,কয়েল উইন্ডিং মেশিন
কাকতলীয়া বৰ্তনী,কাকতালীয় সার্কিট
গৰম কেথ&#39;ড টিউব,গরম ক্যাথোড টিউব
ঠাণ্ডা ৱেল্ডিং পইণ্ট,ঠান্ডা ঢালাই পয়েন্ট
"সংগ্ৰাহক, সংগ্ৰাহক","সংগ্রাহক, সংগ্রাহক"
সংগ্ৰহ কৰা ধাৰা,সংগ্রহ প্রবাহ
সংগ্ৰাহক ক্ষয়,সংগ্রাহক ক্ষয়
সংগ্ৰাহকৰ দক্ষতা,সংগ্রাহক দক্ষতা
সমান্তৰাল লেন্স,সমান্তরাল লেন্স
চৰিত্ৰ খচৰা প্ৰস্তুত কৰা,চরিত্রের খসড়া
ৰং বিস্ফোৰণ,রঙ ফেটে যাওয়া
"ৰঙৰ ক&#39;ড, আখৰৰ ক&#39;ড","রঙ কোড, অক্ষর কোড"
