Gujarati,Malayalam
એક્ટિનિયમ ઉત્સર્જન,ആക്ടിനിയം എമിഷൻ
એક્ટિનો-યુરેનિયમ,ആക്ടിനോ-യുറേനിയം
એક્ટિનો-યુરેનિયમ શ્રેણી,ആക്ടിനോ-യുറേനിയം പരമ്പര
રેડિયોઇલેક્ટ્રિક,റേഡിയോ ഇലക്ട്രിക്
"એક્ટિનોમીટર, ફોટોમિક્રોમીટર","ആക്ടിനോമീറ്റർ, ഫോട്ടോമൈക്രോമീറ്റർ"
"ક્રિયા, ખત","പ്രവൃത്തി, പ്രവൃത്തി"
ક્રિયા અને પ્રતિક્રિયા,പ്രവർത്തനവും പ്രതികരണവും
ક્રિયા સતત,പ്രവർത്തന സ്ഥിരത
પ્રભાવ ક્ષેત્ર,സ്വാധീന മേഖല
"સક્રિય, સક્રિય","സജീവമാക്കി, സജീവമാക്കി"
સક્રિય પ્રસરણ,സജീവ വ്യാപനം
"સક્રિય ફાઇબર, સક્રિય ફાઇબર","സജീവമാക്കിയ ഫൈബർ, സജീവമാക്കിയ ഫൈബർ"
સક્રિયકરણ અસર,സജീവമാക്കൽ പ്രഭാവം
સક્રિયકરણ અસર,സജീവമാക്കൽ പ്രഭാവം
સક્રિયકરણ વિશ્લેષણ,സജീവമാക്കൽ വിശകലനം
પ્રવૃત્તિ કેન્દ્ર,പ്രവർത്തന കേന്ദ്രം
સક્રિયકરણ પરીક્ષક,ആക്ടിവേഷൻ ടെസ്റ്റർ
સક્રિયકરણ ઊર્જા,സജീവമാക്കൽ ഊർജ്ജം
સક્રિયકરણ એન્ટ્રોપી,സജീവമാക്കൽ എൻട്രോപ്പി
સક્રિયકરણ ઓવરવોલ્ટેજ,സജീവമാക്കൽ അമിത വോൾട്ടേജ്
સક્રિયકરણ દર,സജീവമാക്കൽ നിരക്ക്
"એક્ટિવેટર, એક્ટિવેટર","ആക്റ്റിവേറ്റർ, ആക്റ്റിവേറ്റർ"
એક્ટિવેટર અણુ,ആക്റ്റിവേറ്റർ ആറ്റം
પ્રવેગક,ആക്സിലറേറ്റർ
સક્રિય શોષણ,സജീവമായ ആഗിരണം
સક્રિય હવાઈ,സജീവമായ ഏരിയൽ
રેડિયેશન ડેન્જર ઝોન,റേഡിയേഷൻ അപകട മേഖല
સક્રિય ઉપકરણ,സജീവ ഉപകരണം
સક્રિય લક્ષ્યીકરણ,സജീവമായ ടാർഗെറ്റിംഗ്
સક્રિય હાઇડ્રોજન*,സജീവ ഹൈഡ്രജൻ*
સક્રિય મેશ,സജീവ മെഷ്
સક્રિય રેખા સક્રિય રેખા,സജീവ ലൈൻ സജീവ ലൈൻ
સક્રિય લૂપ,സജീവ ലൂപ്പ്
સક્રિય કોડ*,സജീവ കോഡ്*
સક્રિય ઘટકો,സജീവ ചേരുവകൾ
સક્રિય પરમાણુ,സജീവ തന്മാത്ര
સક્રિય મેશ,സജീവ മെഷ്
સક્રિય પુનઃશોષણ,സജീവമായ പുനഃശോഷണം
સક્રિય વિસ્તાર,സജീവമായ പ്രദേശം
સક્રિય નિયમન,സജീവമായ നിയന്ത്രണം
સક્રિય ઉપગ્રહ,സജീവ ഉപഗ്രഹം
સક્રિય વિખંડન સૌર જ્યોત,സജീവമായ വിഘടന സൗരജ്വാല
સક્રિય સૂક્ષ્મ પોષકતત્ત્વો,സജീവമായ മൈക്രോ ന്യൂട്രിയന്റുകൾ
સક્રિય ટ્રેકિંગ સિસ્ટમ,സജീവമായ ട്രാക്കിംഗ് സിസ്റ്റം
સક્રિય ટ્રાન્સડ્યુસર,സജീവ ട്രാൻസ്ഡ്യൂസർ
સક્રિય સેવન,സജീവമായ ഉപഭോഗം
પ્રવૃત્તિ ગુણાંક*,പ്രവർത്തന ഗുണകം*
પ્રવૃત્તિ સૂચકાંક,പ്രവർത്തന സൂചിക
પ્રવૃત્તિ ગુણોત્તર,പ്രവർത്തന അനുപാതം
પ્રવૃત્તિ વેક્ટર,പ്രവർത്തന വെക്റ്റർ
વાસ્તવિક મોનિટર,യഥാർത്ഥ മോണിറ്റർ
વાસ્તવિક તણાવ,യഥാർത്ഥ സമ്മർദ്ദം
ટ્રિગર કરવા માટે,പ്രവർത്തനക്ഷമമാക്കാൻ
પ્રવર્તક,ഉപജ്ഞാതാവ്
પ્રવર્તક,ഉപജ്ഞാതാവ്
એક્યુટીમીટર,അക്വിറ്റിയോമീറ്റർ
સુનાવણીની તીવ્રતા,കേൾവിശക്തി
ફોટો ઉગ્રતા મૂલ્ય,ഫോട്ടോ അക്വിറ്റി മൂല്യം
તીવ્ર કોણ,ന്യൂനകോണ്
બબડાટ,മന്ത്രിക്കുന്നു
તીવ્ર ત્રિકોણ,നിശിത ത്രികോണം
એસાયક્લિક,അസൈക്ലിക്
ઓપ્ટિમાઇઝેશન એપ્લિકેશન,ഒപ്റ്റിമൈസേഷൻ ആപ്ലിക്കേഷൻ
ઑપ્ટિમાઇઝ રાજ્ય,ഒപ്റ്റിമൈസ് ചെയ്ത അവസ്ഥ
અનુકૂલનશીલ નિયંત્રણ સિસ્ટમ,അഡാപ്റ്റീവ് കൺട്രോൾ സിസ്റ്റം
એડેપ્ટોમીટર,അഡാപ്റ്റോമീറ്റർ
એડકોક એન્ટેના,അഡ്‌കോക്ക് ആന്റിന
સારાંશ માટે,സംഗ്രഹിക്കാനായി
સંકલન સમય,സമാഹാര സമയം
સંકલન-બાદબાકી સમય,സമാഹാരം-കുറയ്ക്കൽ സമയം
ઉમેરનાર,ചേർക്കുന്നയാൾ
"સરવાળો, સરવાળો, સરવાળો (સં.), ઉમેરણ (વિ.)","തുക, കൂട്ടിച്ചേർക്കൽ, സംഗ്രഹം (എഡി.), സങ്കലനം (വി.)"
વધારાનો સતત,കൂട്ടിച്ചേർക്കൽ സ്ഥിരം
પ્રવેગક-સરવાળા નિયમ,ത്വരണം-സംഭരണം
અંતર-સરવાળા નિયમ,ദൂരം-സംഭരണം
વેગ-સરવાળા નિયમ,വേഗത-തുക നിയമം
વેક્ટરનો સરવાળો,വെക്റ്ററുകളുടെ ആകെത്തുക
સંગ્રહ પ્રતિક્રિયા,ശേഖരണ പ്രതികരണം
વધારાનો માળ,അധിക നില
"સંયોજક સ્વર, વધારાનો સ્વર (સ્વર)","കണക്റ്റീവ് ടോൺ, അധിക ടോൺ (സ്വരാക്ഷരങ്ങൾ)"
"ઉમેરણ, ઉમેરણ","അഡിറ്റീവ്, സങ്കലനം"
એડિટિવ સિસ્ટમ,സങ്കലന സംവിധാനം
સંયુક્ત અક્ષરો,സംയുക്ത പ്രതീകങ്ങൾ
એકંદર અક્ષર પ્રક્રિયા,മൊത്തം പ്രതീക പ്രക്രിയ
ઉમેરણ પૂરક રંગ,സങ്കലന പൂരക നിറം
ઉમેરણ સતત,സങ്കലന സ്ഥിരാങ്കം
એડિટિવ ટ્રેક્શન,അഡിറ്റീവ് ട്രാക്ഷൻ
ઉમેરણ અસર,സങ്കലന പ്രഭാവം
ઉમેરણ પરિબળ,സങ്കലന ഘടകം
ઉમેરણ કાર્ય,സങ്കലന പ്രവർത്തനം
ઉમેરણ મિશ્રણ,അഡിറ്റീവ് മിക്സ്
ઉમેરણ મૂળ,സങ്കലന റൂട്ട്
ઉમેરણ પ્રક્રિયા,സങ്കലന പ്രക്രിയ
ઉમેરણ,കൂട്ടിച്ചേർക്കൽ
એડિટિવ ક્વોન્ટમ નંબર,അഡിറ്റീവ് ക്വാണ്ടം നമ്പർ
સંગ્રહ પ્રતિક્રિયા,ശേഖരണ പ്രതികരണം
ઉમેરણ,കൂട്ടിച്ചേർക്കൽ
એડિટ્રોન,അഡിട്രോൺ
જાણો*,അറിയുക*
સરનામાની ગણતરી,വിലാസ കണക്കുകൂട്ടൽ
સરનામું,വിലാസം
સરનામું એન્ક્રિપ્શન,വിലാസ എൻക്രിപ്ഷൻ
સરનામા અભિવ્યક્તિ,വിലാസ എക്സ്പ്രഷൻ
સંબોધનક્ષમતા,വിലാസം
એડ્રેસ બાર,വിലാസ ബാർ
સરનામું પ્રકાશ,വിലാസ വെളിച്ചം
સરનામામાં ફેરફાર,വിലാസം മാറ്റം
પતનશ,പതാൻഷ്
સરનામું રજીસ્ટર,വിലാസ രജിസ്റ്റർ
સરનામું પસંદગી સ્વીચ,വിലാസം തിരഞ്ഞെടുക്കൽ സ്വിച്ച്
સરનામું વર્ગીકરણ ટેબલ,വിലാസം അടുക്കുന്നതിനുള്ള പട്ടിക
સંબોધન,അഭിസംബോധന
એડ્રેસોગ્રાફ,അഡ്രെസോഗ്രാഫ്
એડ્રેસ સિસ્ટમ,വിലാസ സംവിധാനം
સંલગ્નતા,അഡീഷൻ
સંલગ્નતા તણાવ,adhesion സമ്മർദ്ദം
એડહેસિવ ઊર્જા,പശ ഊർജ്ജം
એડહેસિવ બ્લોકીંગ,പശ തടയൽ
adiabat,അടിയാബാറ്റ്
એડિબેટિક,അഡിയബാറ്റിക്
એડિબેટિક પ્રવેગક,adiabatic ത്വരണം
એડિબેટિક અંદાજ,adiabatic ഏകദേശം
એડિબેટિક વોલ્યુમ ગુણાંક,അഡിയബാറ്റിക് വോളിയം കോഫിഫിഷ്യന്റ്
એડિબેટિક થર્મોમીટર,അഡിയബാറ്റിക് തെർമോമീറ്റർ
એડિબેટિક ફેરફાર,adiabatic മാറ്റം
"adiabatic ચાર્ટ, adiabatic ચાર્ટ","അഡിയബാറ്റിക് ചാർട്ട്, അഡിയബാറ്റിക് ചാർട്ട്"
એડિબેટિક સંકોચનક્ષમતા,adiabatic compressibility
એડિબેટિક કમ્પ્રેશન,അഡിയബാറ്റിക് കംപ്രഷൻ
એડિબેટિક ગર્ભનિરોધક,adiabatic ഗർഭനിരോധനം
એડિબેટિક ઠંડક મર્યાદા,adiabatic കൂളിംഗ് പരിധി
એડિબેટિક વળાંક,അഡിയബാറ്റിക് കർവ്
એડિબેટિક વિકૃતિ,adiabatic വക്രീകരണം
એડિબેટિક ડિમેગ્નેટાઇઝેશન,adiabatic demagnetization
એડિબેટિક રિઝોલ્યુશન,adiabatic പ്രമേയം
