Hindi,English
द्वि-आधारी कूटलिखित दशमलव विनिमय कूट,Binary coded decimal interchange code
द्वि-आधारी कूटलिखित दशमलव निरूपण,Binary coded decimal representation
द्वि-आधारी कूटलिखित दशमलव पद्धवि,Binary coded decimal system
द्वि-आधारी कूटलिखित दशमलव से दशमलव रूपांतर,Binary-coded decimal-to decimal converter
द्वि-आधारी कूटलिखित अंक,Binary coded digit
द्वि-आधारी कूटलिखित अंक संकेतन,Binary coded notation
द्वि-आधारी कूटलेखन,Binarycoding
द्वि-आधारी नियंत्रण अष्टाधारी,Binary control octal
द्वि-आधारी रूपांतरण,Binary conversion
द्वि-आधारी गणित्र,Binary counter
द्वि-आधारी अंक,Binary digit
द्वि-आधारी अंक संप्रतीक,Binary digit character
द्वि-आधारी अवयव,Binary element
द्वि-आधारी अवयव रज्जु,Binary element string
द्वि-आधारी अर्ध योजक,Binary half adder
द्वि-आधारी वार्थिक निरूपण,Binary incremental representation
द्वि-आधारी भारक,Binary loader
द्वि-आधारी तर्क जालक्रम,Binary logic network
द्वि-आधारी संकेतन,Binary notation
द्वि-आधारी संख्या,Binary number
द्वि-आधारी आधारी संख्या पद्धति,Binary number system
द्वि-आधारी संख्यांक,Binary numeral
द्वि-आधारी संख्यांक पद्धति,Binary numeral system
द्वि-आधारी संक्रिया कूट,Binary operation code
द्वि-आधारी संकारक,Binary operator
द्वयी युग्म,Binary pair
द्वि-आधारी चित्र आँकड़े,Binary picture data
द्वि-आधारी बिन्दु,Binary point
द्वि-आधारी क्रमादेश,Binary program
द्वयी संबंध,Binary relation
द्विभाजी अन्वेषण,Binary search
द्विभाजी अन्वेषण कलन-विधि,Binary search algorithm
द्वि-आधारी क्रमिक संकेतन दर,Binary serial signalling rate
द्वि-आधारी सममित प्रणाल,Binary symmetric channel
द्वि-आधारी तुल्यकालिक संचार,Binary synchronous communication
द्वि-आधारी तुल्यकालिक संचरण,Binary synchronous transmission
द्वयी तरू,Binary tree
बंधन,Bind
