Assamese,Tamil
বৃত্তাকাৰ কণ্ডুলাইন,வட்ட குழாய்
বৃত্তাকাৰ গতি,வட்ட இயக்கம்
circumcentre,சுற்று மையம்
অৱসৰপ্ৰাপ্ত*,ஓய்வு பெற்ற*
"প্ৰদক্ষিণ কৰা, চাৰিওফালে আঁকিব পৰা","சுற்றி வர, சுற்றி வர"
অতীত,கடந்த
পৰিসীমাবদ্ধ,சுற்றத்தார்
বিশিষ্ট কৰ্পৰেট,புகழ்பெற்ற கார்ப்பரேட்
ক্লাসিক গতিশীলতা,உன்னதமான இயக்கவியல்
ক্লাসিক অপ্টিমাইজেচন,உன்னதமான தேர்வுமுறை
দীৰ্ঘদিনীয়া বিত্তীয় সমস্যা,நாள்பட்ட நிதி பிரச்சனை
ধ্ৰুপদী পৰিসংখ্যা বলবিজ্ঞান,கிளாசிக்கல் புள்ளியியல் இயக்கவியல்
ভুলৰ শ্ৰেণীবিভাজন,பிழைகளின் வகைப்பாடு
শ্ৰেণীৰ ব্যৱধান,வகுப்பு இடைவெளி
শ্ৰেণী ব্যৱধান একক,வகுப்பு இடைவெளி அலகு
শ্ৰেণী সীমা,வகுப்பு வரம்பு
ঘড়ীৰ কাঁটাৰ দিশত,கடிகாரகடிகாரச்சுற்று
বন্ধ কৰা হৈছে,மூடப்பட்டது
"বন্ধ, বন্ধ","மூடப்பட்டது, மூடப்பட்டது"
বন্ধ স্তৰৰ আৱৰণ,மூடிய அடுக்கு கவர்
বন্ধ ঘনক,மூடிய கன சதுரம்
"বন্ধ বক্ৰ, বন্ধ বক্ৰ","மூடிய வளைவு, மூடிய வளைவு"
বন্ধ প্ৰদেশ,மூடப்பட்ட மாகாணம்
বন্ধ আকৃতি,மூடிய வடிவம்
বন্ধ ব্যৱধান,மூடிய இடைவெளி
"বন্ধ অঞ্চল, বন্ধ অঞ্চল","மூடப்பட்ட பகுதி, மூடப்பட்ட பகுதி"
বন্ধ চেট,மூடிய தொகுப்பு
"বন্ধ পৃষ্ঠা, বন্ধ পৃষ্ঠা","மூடிய பக்கம், மூடிய பக்கம்"
নিলমান,விரோதி
pronator,முன்மொழிபவர்
উত্তল বিন্দু,குவிந்த புள்ளி
বন্দী-গ্ৰহণ কৰা,சிறைப்பட்ட-ஏற்றுக்கொள்ளப்பட்ட
বন্দী ছেট,சிறைப்பிடிக்கப்பட்ட தொகுப்பு
ক্লাষ্টাৰ পইণ্ট,கொத்து புள்ளி
ক্লাষ্টাৰ নমুনা সংগ্ৰহ কৰা,கொத்து மாதிரி
ক্লাষ্টাৰ এগ্ৰিগেট,கொத்து மொத்த
সমাক্ষীয় বৃত্ত,கோஆக்சியல் வட்டம்
সমাক্ষীয় প্যাৰাবোলা,கோஆக்சியல் பரவளையம்
সমাক্ষীয় সমতল,கோஆக்சியல் விமானம்
সমাক্ষীয় ত্ৰিভুজ,கோஆக்சியல் முக்கோணம்
কব-ডাগলাছ ফাংচন,கோப்-டக்ளஸ் செயல்பாடு
"এনকোডিং, ক&#39;ডিং, সংকেত","குறியாக்கம், குறியீட்டு முறை, குறியீடு"
উপাদান সংকেত,பொருள் குறியீடு
সহ-প্ৰদেশ,இணை மாகாணம்
সহগ মেট্ৰিক্স,குணகம் அணி
সম্পৰ্ক সহগ,தொடர்பு குணகம்
নিৰ্ণয় সহগ,தீர்மான குணகம்
ইলাষ্টিক সহগ,நெகிழ்ச்சி குணகம்
প্ৰসাৰণ সহগ,பரவல் குணகம்
ঘৰ্ষণ সহগ,உராய்வு குணகம்
দীৰ্ঘায়িত প্ৰসাৰণৰ সহগ,நீளமான விரிவாக்கத்தின் குணகம்
ৰিগ্ৰেছন সহগ,பின்னடைவு குணகம்
পৃষ্ঠীয় টানৰ সহগ,மேற்பரப்பு பதற்றத்தின் குணகம்
ভ্যাৰিয়েন্স সহগ,மாறுபாட்டின் குணகம்
"সহ-কাৰক, সহ-কাৰক, সহ-কাৰক","இணை காரணி, இணை காரணி, இணை காரணி"
মুদ্ৰা টছ,நாணயத்தை சுண்டி எறி
নমুনা সংগ্ৰহ কৰা,மாதிரி சேகரிப்பு
collinear,கோலினியர்
প্ৰান্তিককৰণ,சீரமைப்பு
"স্তম্ভ, স্তম্ভ","நிரல், நிரல்"
স্তম্ভৰ ৰূপ,நெடுவரிசை
স্তম্ভৰ দৰে,நெடுவரிசை
স্তম্ভৰ মেট্ৰিক্স,நெடுவரிசை அணி
স্তম্ভ মেট্ৰিক্স,நிரல் அணி
স্তম্ভৰ ক্ৰম,நெடுவரிசை ஒழுங்கு
স্তম্ভৰ স্তৰভিত্তিক মেট্ৰিক্স,நெடுவரிசை படிநிலை அணி
স্তম্ভ ভেক্টৰ,நெடுவரிசை திசையன்
স্তম্ভ অনুসৰি,பத்தி வாரியாக
যৌথ সমীকৰণ,கூட்டு சமன்பாடு
"সাধাৰণ কোণ, সাধাৰণ কোণ","பொதுவான கோணம், பொதுவான கோணம்"
সাধাৰণ অক্ষ,பொதுவான அச்சு
"সাধাৰণ ভিত্তি, সাধাৰণ ভিত্তি","பொதுவான அடிப்படை, பொதுவான அடிப்படை"
সাৰ্বজনীন,உலகளாவிய
সাধাৰণ পাৰ্থক্য,பொதுவான வேறுபாடு
"সাধাৰণ কাৰক, সাধাৰণ কাৰক, সাধাৰণ কাৰক","பொதுவான காரணி, பொதுவான காரணி, பொதுவான காரணி"
"সহজ লগাৰিদম, সৰল লগাৰিদম","எளிய மடக்கை, எளிய மடக்கை"
"সাধাৰণ বহুগুণ, সাধাৰণ","பொதுவான பல, பொதுவான"
সাধাৰণ অনুপাত,பொதுவான விகிதம்
ছেদক দফা,வெட்டும் விதி
সাধাৰণ বাহু,பொதுவான கை
"সাধাৰণ স্পৰ্শক, সাধাৰণ স্পৰ্শক","பொதுவான தொடுகோடு, பொதுவான தொடுகோடு"
সাধাৰণ অৱস্থান,பொதுவான நிலை
কমিউটেটিভ নিয়ম,பரிமாற்ற விதி
