Malayalam,Gujarati
ബൂട്ട് സ്ട്രാപ്പിംഗ്,બુટ strapping
1.ബൂട്ട്സ്ട്രാപ്പ് ലോഡർ,1.બૂટસ્ટ્રેપ લોડર
"1.പാലം, 2.പാലം","1.બ્રિજ, 2.બ્રિજ"
ബ്രോഡ്ബാൻഡ് നെറ്റ്വർക്ക്,બ્રોડબેન્ડ નેટવર્ક
പ്രക്ഷേപണം,પ્રસારણ
പ്രക്ഷേപണം റേഡിയോ,પ્રસારણ રેડિયો
(നെറ്റ്) വ്യത്യാസം,(ચોખ્ખી) ભિન્નતા
(നെറ്റ്) വികാരി,(ચોખ્ખી) વિકાર
ബി-ട്രൂ,બી-ટ્રુ
"1.ബബിൾ മെമ്മറി, 2.ബബിൾ മെമ്മറി","1.બબલ મેમરી, 2.બબલ મેમરી"
ബബിൾ അടുക്കുക,બબલ સૉર્ટ
"1.ബക്കറ്റ്, 2.ബക്കറ്റ്","1.ડોલ, 2.ડોલ"
"1. സാഹോദര്യ വ്യവസ്ഥ, 2. വലിയ സംവിധാനം","1.બંધુત્વ વ્યવસ્થા, 2.મોટી વ્યવસ્થા"
ഫലപ്രദമായ ബജറ്റ് നിയന്ത്രണം,અસરકારક બજેટ નિયંત્રણ
ബഫർ,બફર
പോരായ്മ,ખામી
മതി,પૂરતૂ
"1. അഷ്ട വ്യാങ്ക്, 2. ബിറ്റ് (എട്ട് ബിറ്റുകൾ)","1. અષ્ટ વ્યંક, 2. બીટ (આઠ બિટ્સ)"
ബൈറ്റ് കോഡ്,બાઈટ કોડ
സി (കമ്പ്യൂട്ടർ ഭാഷ),સી (કોમ્પ્યુટર ભાષા)
"1.സി പ്ലസ് പ്ലസ്, 2.സി++ (കമ്പ്യൂട്ടർ ഭാഷ)","1.C પ્લસ પ્લસ, 2.C++ (કોમ્પ્યુટર ભાષા)"
"1. പണം, 2. വേഗം, 3.വേഗത","1.રોકડ, 2. ઝડપી"
"1.കാഷെ ബഫർ, 2.മെമ്മറി ബഫർ","1.કેશ બફર, 2.મેમરી બફર"
"1.കാഷെ മെമ്മറി, 2.കാഷെ മെമ്മറി, 3.ഫാസ്റ്റ് മെമ്മറി","1.કેશ મેમરી, 2.કેશ મેમરી, 3.ફાસ્ટ મેમરી"
കണക്കുകൂട്ടല്,ગણતરી
"1.കാൽക്കുലേറ്റർ, 2.കാൽക്കുലേറ്റർ","1.કેલ્ક્યુલેટર, 2.કેલ્ક્યુલેટર"
"1.കാൽക്കുലേറ്റർ ചിപ്പ്,2. കാൽക്കുലേറ്റർ ചിപ്പ്","1.કેલ્ક્યુલેટર ચિપ, 2. કેલ્ક્યુલેટર ચિપ"
അഭ്യർത്ഥിക്കുക,આહવાન કરો
പേര് വിളി,નામ કૉલ
റഫറൻസ് കോൾ,સંદર્ભ કૉલ
ബഹുമാന കോൾ,સન્માન કૉલ
വേരിയബിൾ കോൾ,ચલ કોલ
അഭ്യർത്ഥന കവാടം,આમંત્રણ દ્વાર
"1. റദ്ദാക്കുക, 2. റദ്ദാക്കുക","1. રદ કરો, 2. રદ કરો"
അസാധുവാക്കൽ ബട്ടൺ,રદબાતલ બટન
"1. നിർദേശിക്കപ്പെട്ടത്, 2. കാനോനിക്കൽ","1. નિર્ધારિત, 2. કેનોનિકલ"
കാനോനിക്കൽ രൂപം,પ્રમાણભૂત સ્વરૂપ
കഴിവ്,ક્ષમતા
ശേഷി പട്ടിക,ક્ષમતા યાદી
"1. കഴിവ്, 2. പിടിക്കുന്നു","1. ક્ષમતા, 2. હોલ્ડિંગ"
ക്യാപ്സ് ലോക്ക് കീ,કેપ્સ લોક કી
"1.കാർഡ്, 2. ഷീറ്റ്","1.કાર્ડ, 2. શીટ"
കാർഡ് റീഡർ,કાર્ડ રીડર
പ്രാധാന്യം,પ્રાધાન્ય
വാഹകൻ,વાહક
കാരിയർ ബാൻഡ്,વાહક બેન્ડ
കാരിയർ ലോഡ്,વાહક લોડ
കാരിയർ സിഗ്നൽ,વાહક સંકેત
കാരിയർ തരംഗം,વાહક તરંગ
നേടിയത്,હાંસલ કર્યું
സ്കോർ നേടി,સ્કોર હાંસલ કર્યો
പതാക നേടി,ધ્વજ હાંસલ કર્યો
"1.കാട്രിഡ്ജ് ഡിസ്ക്, 2.കാട്രിഡ്ജ് ഡിസ്ക്","1.કાર્ટિજ ડિસ્ક, 2.કાર્ટ્રિજ ડિસ્ક"
"1. കാസ്കേഡ്, 2. കാസ്കേഡ്","1. કાસ્કેડ, 2. કાસ્કેડ"
കേസ്,કેસ
കാഥോഡ്-റേ-ട്യൂബ് (CRT),કેથોડ-રે-ટ્યુબ (CRT)
കാഥോഡ് റേ ട്യൂബ് (CRT) കാഥോഡ് റേ ട്യൂബ്,કેથોડ રે ટ્યુબ (સીઆરટી) કેથોડ રે ટ્યુબ
സിഡി റോം ഡിസ്ക് ഡ്രൈവ്,સીડી રોમ ડિસ્ક ડ્રાઇવ
സെൽ,કોષ
സെൽ ആനിമേഷൻ,સેલ એનિમેશન
സെല്ലുലാർ ഫോൺ,સેલ્યુલર ફોન
"1. സെൻട്രൽ മെമ്മറി, 2. കേന്ദ്ര മെമ്മറി","1. સેન્ટ્રલ મેમરી, 2. કેન્દ્રીય મેમરી"
സെൻട്രൽ പ്രോസസ്സിംഗ് യൂണിറ്റ് (സിപിയു),સેન્ટ્રલ પ્રોસેસિંગ યુનિટ (CPU)
കേന്ദ്രീകൃത സംവിധാനം,કેન્દ્રીયકૃત સિસ્ટમ
ആധികാരികതയുള്ള ടേപ്പ്,પ્રમાણિત ટેપ
ചങ്ങല,સાંકળ
"1.സീരീസ് ഡാറ്റ, 2.സീരീസ് ഉള്ളടക്കം","1. શ્રેણી ડેટા, 2. શ્રેણી સામગ્રી"
ചെയിൻ ലിങ്ക്,સાંકળ કડી
ചങ്ങല,સાંકળ
"1.ചാനൽ, 2.ചാനൽ","1.ચેનલ, 2.ચેનલ"
"1.ചാനൽ തിരക്കുള്ള ടോൺ, 2.ചാനൽ തിരക്കുള്ള ടോൺ","1.ચેનલ વ્યસ્ત ટોન, 2.ચેનલ વ્યસ્ત ટોન"
"1.ചാനൽ കപ്പാസിറ്റി, 2.ചാനൽ കപ്പാസിറ്റി","1.ચેનલ ક્ષમતા, 2.ચેનલ ક્ષમતા"
"1.ചാനൽ കൺട്രോളർ, 2.ചാനൽ കൺട്രോളർ","1.ચેનલ કંટ્રોલર, 2.ચેનલ કંટ્રોલર"
"1. ചാനൽ പിശക്, 2.ചാനൽ പിശക്","1. ચેનલ ભૂલ, 2.ચેનલ ભૂલ"
"1.ചാനൽ പ്രോഗ്രാം, 2.ചാനൽ പ്രോഗ്രാം","1.ચેનલ પ્રોગ્રામ, 2.ચેનલ પ્રોગ્રામ"
"1.ചാനൽ വിശ്വാസ്യത, 2.ചാനൽ വിശ്വാസ്യത","1.ચેનલ વિશ્વસનીયતા, 2.ચેનલ વિશ્વસનીયતા"
"1.ചാനൽ സെറ്റ്, 2.ചാനൽ സെറ്റ്","1.ચેનલ સેટ, 2.ચેનલ સેટ"
ചിഹ്നം,પ્રતીક
"1. പ്രതീക കോഡ്, 2. പ്രതീക കോഡ്","1.કેરેક્ટર કોડ, 2. અક્ષર કોડ"
പ്രതീക കീ,અક્ષર કી
പ്രതീക വായനക്കാരൻ,પાત્ર વાચક
"1. എംബ്ലം സൈസ്, 2. എംബ്ലം സൈസ്","1. પ્રતીકનું કદ, 2. પ્રતીકનું કદ"
ചിത്രപരമായ,ચિત્રાત્મક
"1. ചേസിസ്, 2. ചേസിസ്","1.ચેસીસ, 2.ચેસીસ"
ചെക്ക് ബിറ്റ്,બીટ તપાસો
ചെക്ക് പോയിന്റുകൾ,ચેક પોઈન્ટ
മൊത്തം പരിശോധിക്കുക,કુલ તપાસો
ചെക്ക് വാക്ക്,શબ્દ તપાસો
ചിപ്പ്,ચિપ
ചിപ്പ് സെറ്റ്,ચિપ સેટ
"1.തിരഞ്ഞെടുക്കുക, 2.തിരഞ്ഞെടുക്കുക","1.પસંદ કરો, 2.પસંદ કરો"
അക്ഷരമാലാക്രമത്തിൽ,મૂળાક્ષરો પ્રમાણે
"1.സഫർ, 2. പൂജ്യം, 3. നാവികൻ","1.સફર, 2. શૂન્ય, 3. નાવિક"
സർക്യൂട്ട്,સર્કિટ
സർക്കിൾ ലിസ്റ്റ്,વર્તુળ યાદી
സെറസ്,સેરેસ
പരാമർശിക്കുക,ઉલ્લેખ
"1.വിഭാഗം, 2.വിഭാഗം","1.શ્રેણી, 2.વર્ગ"
ക്ലാസ് വേരിയബിൾ,વર્ગ ચલ
വർഗ്ഗീകരണം,વર્ગીકરણ
തോട്ടിപ്പണി,સફાઈ
വൃത്തിയാക്കിയ പ്രദേശം,સાફ કરેલ વિસ્તાર
"1. ക്ലീൻ അപ്പ് സിസ്റ്റം, 2. ചാനൽ മായ്‌ക്കുക","1. સિસ્ટમ સાફ કરો, 2. ચેનલ સાફ કરો"
അമർത്തുക,દબાવો
"1. ഉപഭോക്താവ്, 2. കക്ഷി","1. ગ્રાહક, 2. ગ્રાહક"
"1. ക്ലയന്റ് സെർവർ, 2. ക്ലയന്റ് സെർവർ","1.ક્લાયન્ટ સર્વર, 2.ક્લાયન્ટ સર્વર"
ഉപഭോക്തൃ അപൂർണ്ണം,ગ્રાહક સ્ટબ
ഷയറിംഗ് ആർട്ട്,કાપવાની કળા
ഷീറിംഗ് ആർട്ട് ലൈബ്രറി,ઉતારવાની કલા પુસ્તકાલય
ക്ലിപ്പ് ബോർഡ്,ક્લિપ બોર્ડ
ക്ലിപ്പർ,ક્લિપર
ക്ലിപ്പർ ചിപ്പ്,ક્લિપર ચિપ
വിഭാഗം,જૂથ
"1. വാച്ച്, 2. കാലാഡ്","1.ઘડિયાળ, 2. કેલાડ"
ക്ലോക്ക് സൈക്കിൾ,ઘડિયાળ ચક્ર
ക്ലോക്ക് ആവൃത്തി,ઘડિયાળની આવર્તન
കാലാഡ് ഹാർഡ്‌വെയർ,કલાદ હાર્ડવેર
കലാഡ് സ്പാൻഡ്,કલાદ સ્પાન્ડ
ക്ലോക്ക് വേഗത,ઘડિયાળની ઝડપ
സമയ സമന്വയം,સમય સુમેળ
ക്ലോക്ക് ടിക്ക്,ઘડિયાળની ટીક
ക്ലോൺ,ક્લોન
ഓഫ്,બંધ
ക്ലോസ്ഡ് സർക്യൂട്ട് ടിവി (സിസിടിവി),ક્લોઝ્ડ સર્કિટ ટીવી (CCTV)
വിവരണം,વર્ણન
"1.ക്ലൗഡ് കമ്പ്യൂട്ടിംഗ്, 2.ക്ലൗഡ് കമ്പ്യൂട്ടിംഗ്","1.ક્લાઉડ કમ્પ્યુટિંગ, 2.ક્લાઉડ કમ્પ્યુટિંગ"
കുല,ટોળું
"1. കവർഡ് കാർഡ്, 2. പൊതിഞ്ഞ ഷീറ്റ്","1.કવર્ડ કાર્ડ, 2. કોટેડ શીટ"
പൊതിഞ്ഞ പേപ്പർ,કોટેડ કાગળ
ഏകപക്ഷീയമായ,કોક્સિયલ
ഏകോപന കേബിൾ,કો - એક્ષેલ કેબલ
കോഡാസിൽ,કોડાસિલ
"1.കോഡ്, 2.കോഡ്","1.કોડ, 2.કોડ"
"1. കോഡ് ജനറേറ്റർ, 2. കോഡ് ജനറേറ്റര്","1. કોડ જનરેટર, 2. કોડ જનરેટર"
കോഡ് പേജ്,કોડ પેજ
"1.കോഡ് വേഡ്, 2.കോഡ് വേഡ്","1.કોડ શબ્દ, 2.કોડ શબ્દ"
"1.കോഡർ, 2.കോഡർ","1.કોડર, 2.કોડર"
"1. എൻകോഡിംഗ് ടെസ്റ്റ്, 2. കോഡിംഗ് ടെസ്റ്റ്","1. એન્કોડિંગ ટેસ્ટ, 2. કોડિંગ ટેસ્ટ"
എൻകോഡിംഗ് ഫോം,એન્કોડિંગ ફોર્મ
"1. എൻകോഡിംഗ് ഷീറ്റ്, 2. കോഡിംഗ് ഷീറ്റ്","1. એન્કોડિંગ શીટ, 2. કોડિંગ શીટ"
ഗുണകം,ગુણાંક
കെട്ടുറപ്പ്,સંયોગ
"1.കോൾഡ് ബൂട്ട്, 2.കോൾഡ് സ്റ്റാർട്ട്","1.કોલ્ડ બૂટ, 2.કોલ્ડ સ્ટાર્ટ"
തണുത്ത തുടക്കം,ઠંડી શરૂઆત
സഹായം,મદદ
തകർച്ച,પતન
"1. ഉൾപ്പെടുത്തൽ, 2. സംയോജിപ്പിക്കുക","1.ઇન્કોર્પોરેશન, 2.કોન્કેટનેટ"
"1.ഇൻഡക്സ്ഡ് ടേപ്പ്,2. കോളറ്റ് ടേപ്പ്","1.અનુક્રમિત ટેપ, 2. કૉલેટ ટેપ"
കൂട്ടിയിടി,અથડામણ
കോളൻ,કોલોન
"1. കഥാപാത്രങ്ങൾ, 2. നിറങ്ങൾ","1.અક્ષરો, 2.રંગો"
