Bengali,Marathi
"গুচ্ছ, গুচ্ছ (n.), to be clustered (ver.)","गुच्छ, गुच्छ (n.), क्लस्टर करणे (ver.)"
গুচ্ছ,घड
বুনসেন সেল,बनसेन सेल
উচ্ছ্বাস,उत्साह
"buoyancy, booyancy","उछाल, उत्साह"
বার্গার সার্কিট,बर्गर सर्किट
চোরের ঘণ্টা,चोराची घंटा
"বার্নার, ইগনিটার","बर्नर, इग्निटर"
সম্পূর্ণ ইগনিশন,पूर्ण प्रज्वलन
"বিস্ফোরণ, বিস্ফোরণ, ফাটল","स्फोट, स्फोट, फूट"
লাইন ব্যস্ত,ओळ व्यस्त
ব্যস্ত টোন,व्यस्त टोन
গুঞ্জন,बजर
বাইপাস,बायपास
সার্কিট,सर्किट
"সমুদ্রের তার, তার","सागरी तार, केबल"
ক্যাডমিয়াম,कॅडमियम
সিজিয়াম-কোষ,सीझियम सेल
পাঞ্জর ডাইপোল,पांजर द्विध्रुव
পাঞ্জার প্রভাব,पांजर इफेक्ट
হিসাব করতে,मोजणे
ক্যালকুলেটর,कॅल्क्युलेटर
ক্যালেন্ডার,कॅलेंडर
"ক্রমাঙ্কন, ক্রমাঙ্কন, সংশোধন","कॅलिब्रेशन, कॅलिब्रेशन, पुनरावृत्ती"
"ক্রমাঙ্কন গুণক, ক্রমাঙ্কন গুণক","कॅलिब्रेशन गुणक, कॅलिब्रेशन गुणक"
ক্যালিপার,कॅलिपर
"কল ক্যালকুলেটর, টক ক্যালকুলেটর","कॉल कॅल्क्युलेटर, टॉक कॅल्क्युलेटर"
"তাপ (v.), ক্যালোরি (ed.)","उष्णता (v.), उष्मांक (सं.)"
"ক্যালোরিমিটার, ক্যালোরিমিটার","कॅलरीमीटर, कॅलरीमीटर"
"ক্যালোরিমেট্রি, ক্যালোরিমিট্রি","कॅलरीमेट्री, कॅलरीमेट्री"
ক্যামেরা,कॅमेरा
"কুল্যা কিরণ, খাল কিরণ","कुल्या किरण, कालवा किरण"
candela,candela
"মোমবাতি, মোমবাতি","मेणबत्ती, मेणबत्ती"
ক্যানোনিকাল,प्रामाणिक
ক্যান্টিলিভার,cantilever
"টুপি, চাদর (সম্পাদনা), ইন্টারলেসিং (v.)","टोपी, झगा (सं.), इंटरलेसिंग (v.)"
ধারণ,धारण
ক্যাপাসিটর,कॅपेसिटर
"capillarity, capillarity","capillarity, capillarity"
"কৈশিক, কৈশিক","केशिका, केशिका"
কৈশিক বল,केशिका शक्ती
"ক্যাপসুল, ক্যাপসুল, ক্যাপসুল","कॅप्सूल, कॅप्सूल, कॅप्सूल"
ক্যাপচার,पकडणे
কার্বন 14 সময়সূচী,कार्बन 14 शेड्यूलिंग
"মৌলিক বিন্দু, কার্ডিনাল সংখ্যা, গণনা সংখ্যা","अविभाज्य बिंदू, मुख्य संख्या, संख्या संख्या"
কার্নোর উপপাদ্য,कार्नोचे प्रमेय
বাহক,वाहक
কার্টেসিয়ান অক্ষ,कार्टेशियन अक्ष
কার্তুজ,काडतूस
"সোপানি (ভি.), সোপানিপাত (সম্পাদনা)","सोपानी (वि.), सोपानीपत (सं.)"
অনুপ্রাণিত,प्रेरित
"বিপর্যয়, বিপর্যয়","आपत्ती, आपत्ती"
লিমিটার ডায়োড,लिमिटर डायोड
"অর্থোমিটার, ক্যাথেটোমিটার","ऑर्थोमीटर, कॅथेटोमीटर"
ক্যাথেট্রন,कॅथेट्रॉन
ক্যাথোড,कॅथोड
cation,cation
বিমিং পৃষ্ঠা,तेजस्वी पृष्ठ
কোটর,कोटोर
"প্রান্তিক, আবরণ, ছেদ, সর্বোচ্চ সংখ্যা, আবরণ","सीमांत, कव्हर, छेदनबिंदू, सर्वोच्च संख्या, आवरण"
স্বর্গীয়,आकाशीय
কোষ ধ্রুবক,सेल-स्थिर
সিমেন্ট লেন্স,सिमेंट लेन्स
ফোকাস,लक्ष केंद्रित
সেন্টিগ্রেড,सेंटीग्रेड
সেন্টিমিটার,सेंटीमीटर
সেন্টিমিটার-গ্রাম-সেকেন্ড পদ্ধতি,सेंटीमीटर-ग्राम-सेकंद पद्धत
"কেন্দ্রীয়, কেন্দ্রীয়","मध्यवर्ती, मध्यवर्ती"
কেন্দ্রীয় সম্পদ ইউনিট,केंद्रीय संसाधन युनिट
কেন্দ্র,केंद्र
প্রান্তিককরণ কেন্দ্র,संरेखन केंद्र
মধ্য রশ্মি,मध्य किरण
