Hindi,Marathi
"प्रकिण्व, एन्जाइम",सजीवांच्या शरीरात निर्मार्ण होणारे द्रव्य
दलपुंज कलमबंदी,एपिकोटिल ग्राफ्टिंग
"अधिपादप, एपिफाइट",एपिफाइट
समानधारिता,इक्विटी
उन्मूलन,निर्मूलन
आवश्यक पोषक तत्व,आवश्यक पोषक घटक
"परिमापन, कूतना, आकलन",अंदाज
पांडुरता,Etiolation
सुजननिक,युजेनिक
मूल्यांकन,मूल्यांकन
वाष्पनमापी,बाष्पीभवन
वाष्पन-वाष्पोत्सर्जन,बाष्पीभवन
सदाहरित क्रांति,सदाहरित क्रांती
"सदाहरित, सदापर्णी",सदाहरित
विकास,उत्क्रांती
उच्छेद करना,अबकारी
परिक्षय (उर्वरता),थकवा (प्रजननक्षमता)
शोषण,शोषण
"खोज, अन्वेषण",अन्वेषण
"बहिर्बेधन, उत्सारण",एक्सट्र्यूजन
आंख (गन्ना/आलू),डोळा (सुगेरकेन/बटाटा)
चिलगोजा,खाद्यतेल पाइन
जिमीकंद,"हत्ती पाय, याम"
सफेदा,निलगिरी
केंचुआ,गांडूळ
कीट विज्ञानी,कीटकशास्त्रज्ञ
पर्यावरणविद्,पर्यावरणवादी
"कारक, घटक, उपादान, साधन",घटक
कारक उत्पादकता,घटक उत्पादकता
आढ़तिये का बट्टा,फॅक्टरेज
क्रमगुणित अवरोध डिजाइन,फॅक्टोरियल ब्लॉक डिझाइन
विकल्पी,शिक्षक
"पड़ती, पलिहर",पडझड
कुल,कुटुंब
प्रक्षेत्र मूल्यांकन,शेती मूल्यांकन
प्रक्षेत्र का बजट बनाना,शेती बजेट
कृषि व्यवसाय,शेती व्यवसाय
प्रक्षेत्र नियोजन,शेती नियोजन
"किसान, कृषक",शेतकरी
"कृषि, खेती",शेती
संपट्टन,Fasciaction
बहुप्रजनन,Fecundation
किण्वन,किण्वन
उर्वरता,सुपीकता
उर्वरक,खत
उर्वरक उपयोग दक्षता,खताची कार्यक्षमता वापरा
रेशेदार,तंतुमय
"खेत, क्षेत्र, स्थान",फील्ड
मृदा जलधारिता,फील्ड क्षमता
प्रक्षेत्र प्रदर्शन,फील्ड प्रात्यक्षिक
"स्थिरीकरण, यौगिकीकरण, निर्धारण",निर्धारण
"आप्लावन, अधिसिंचन",पूर
प्रवाह आरेख,प्रवाह चित्र
खाद्य मान,अन्न मूल्य
चारा,चारा (चारा)
पूर्वानुमान,अंदाज
वन,वन
वनरोपण,वनीकरण
"ताड़पर्ण, प्रपर्ण",फ्रॉन्ड
तुषार रोधी,फ्रॉस्ट प्रतिरोधक
"पाला, तुषार",दंव
"हिमशीतित, हिमीकृत",गोठलेले (फळ आणि भाजी)
फलन,फ्रुकिफिकेशन
"फल पातन, फल का झड़ना",फळ थेंब
फल बनना,फळ-सेट (फळांची सेटिंग)
"धूमन, धूम देना",धूर
