Bengali,English
টার্মিনাল অ্যাডাপ্টার,Terminal adapters
টার্মিনাল সরঞ্জাম,Terminal equipment
সমাপ্তি,Terminating
সমাপ্তি প্রতিরোধ,Terminating resistance
সমাপ্তি,Termination
টার্মিনেটর,Terminator
ভূখণ্ডের প্রোফাইল,Terrain profiles
তৃতীয় বাতাস,Tertiary winding
পরীক্ষা,Test
পরীক্ষার ডেটা,Test data
পরীক্ষার চিত্র,Test image
পরীক্ষা সংকেত,Test signal
পরীক্ষক,Tester
পরীক্ষামূলক,Testing
পরীক্ষা এবং পরিমাপ,Tests and measurement
তাপীয় শব্দ,Thermal noise
তাপ ওভারলোড রিলে,Thermal overload relay
থার্মিয়োনিক রেকটিফায়ার,Thermionic rectifier
থার্মোকল,Thermocouple
থার্মোমিটার,Thermometer
থার্মোস্ট্যাট,Thermostat
থিম্বল,Thimble
থোরিয়েটেড ফিলামেন্ট,Thoriated filament
থ্রেড,Thread
তিন ধাপ সরবরাহ,Three phase supply
তিন ফেজ ট্রান্সফর্মার,Three phase transformer
থ্রেশহোল্ড,Threshold
গলা মাইক্রোফোন,Throat microphone
থ্রাস্ট,Thrust
থাইরেট্রন,Thyratron
থাইরিস্টর,Thyristor
কাত,Tilt
টিম্ব্রে,Timbre
সময়,Time
সময় বেস,Time base
সময় কোড,Time code
সময় ধ্রুবক,Time constant
সময় বিলম্ব,Time delay
সময় ডোমেন,Time domain
সময় নমুনা,Time sampling
সময় প্রসারিত,Time stretching
টাইমার,Timer
শিরোনাম বাক্স,Title bar
এবং মোশন,To and fro motion
টগল সুইচ,Toggle switch
টোকেন রিং নেটওয়ার্ক,Token ring network
সহনশীলতা,Tolerance
টোন নিয়ন্ত্রণ,Tone control
সরঞ্জাম বার,Tool bar
সরঞ্জাম,Tools
দাঁত গিয়ারিং,Toothed gearing
টপোলজি,Topology
টরয়েডাল বাতাস,Toroidal winding
টর্ক,Torque
মোট গুণমান পরিচালনা (টিকিউএম),Total quality management (TQM)
টোটালাইজার,Totalizer
টাওয়ার,Tower
ট্রেসার,Tracer
ট্রেসিং,Tracing
ট্র্যাক,Track
ট্র্যাক বল,Track ball
ট্র্যাকিং,Tracking
ট্রাফিক ব্যবস্থাপনা,Traffic management
লেনদেন ফাইল সিস্টেম,Transactional file system
ট্রান্সকোড,Transcode
ট্রান্সডুসার,Transducer
ট্রানসিভার,Transeiver
স্থানান্তর বৈশিষ্ট্য,Transfer characteristics
স্থানান্তর ফাংশন,Transfer function
ট্রান্সফর্মার,Transformer
ট্রান্সফর্মার এক্সাইটার,Transformer exciter
ট্রান্সফর্মার ট্রলি,Transformer trolley
ক্ষণস্থায়ী,Transient
ক্ষণস্থায়ী কোডিং,Transient coding
ক্ষণস্থায়ী ত্রুটি,Transient error
ক্ষণস্থায়ী স্যুইচিং,Transient switching
ট্রানজিস্টর,Transistor
অনুবাদ,Translation
অনুবাদক,Translator
সংক্রমণ,Transmission
সংক্রমণ ইন্টারফেস,Transmission interface
পরিচলন রেখা,Transmission line
সংক্রমণ ক্ষতি,Transmission loss
ট্রান্সমিশন স্টুডিও,Transmission studio
ট্রান্সমিটার,Transmitter
ট্রান্সমিটার নিয়ামক,Transmitter controller
ট্রান্সমিটার রক্ষণাবেক্ষণ,Transmitter maintenance
ট্রান্সমিটার আউট শক্তি,Transmitter out put power
অ্যান্টেনা প্রেরণ,Transmitting antenna
অ্যান্টেনা লাভ প্রেরণ,Transmitting antenna gain
ফ্রিকোয়েন্সি প্রেরণ,Transmitting frequency
ট্রান্সমিটিং স্টেশন,Transmitting station
ট্রান্সপন্ডার,Transponder
ট্র্যাপ্যাট ডায়োড,Trapatt diode
ভ্রমণ তরঙ্গ,Travelling wave
ট্রেলিস ডিকোডিং,Trellis decoding
পরিখা এবং জলবাহী,Trench and conduit
ট্রিগার সার্কিট,Trigger circuit
ট্রিম,Trim
ছাঁটাই,Trimming
ট্রিপড,Tripod
ট্রপোস্ফিয়ার,Troposphere
কাটা কাটা,Truncation
সঠিক তালিকা,Truth table
সুরযুক্ত,Tuned
টিউনার,Tuner
টিউনিং,Tuning
টানেল ডায়োড,Tunnel diode
টানেলিং,Tunnelling
পরিচালন ঘুরে দেখুন,Turn around management
টেবিল ঘুরিয়ে,Turn table
টুইটার,Tweeter
পাকানো,Twisted
বাঁকানো জোড় কেবল,Twisted pair cable
ভারসাম্যহীন অডিও লাইন,Unbalanced audio line
ভোল্টেজের অধীনে,Under voltage
একীভূত,Unicasting
ইউনিভার্সাল গেট,Universal gate
ইউনিভার্সাল নেটওয়ার্ক,Universal network
অদম্য ফিল্টার,Unweighted filter
রূপান্তরকারী,Up convertor
আপলিংক,Uplink
আপলোড,Upload
ব্যবহারযোগ্য ক্ষেত্র শক্তি,Usable field strength
মান যোগ পরিষেবা,Value added services
ভেরাক্টর ডায়োড,Varactor diode
পরিবর্তনশীল,Variable
পরিবর্তনশীল অঞ্চল সাউন্ড ট্র্যাক,Variable area sound track
পরিবর্তনশীল ডেটা রেট সংক্ষেপণ,Variable data rate compression
পরিবর্তনশীল ঘনত্ব সাউন্ড ট্র্যাক,Variable density sound track
পরিবর্তনশীল আউটপুট ডেটা হার,Variable output data rate
ভেক্টর,Vector
ভেক্টর প্রতিবন্ধকতা মিটার,Vector impedance meter
ভেক্টর নেটওয়ার্ক বিশ্লেষক,Vector network analyzer
আলোর বেগ,Velocity of light
ভেন্টেড বক্স,Vented box
বহুমুখিতা,Versatility
সংস্করণ,Version
উল্লম্ব বিমান,Vertical plane
উল্লম্বভাবে মেরুকৃত,Vertically polarized
ভেস্টিগিয়াল সাইড ব্যান্ড (ভিএসবি),Vestigial side band (VSB)
কম্পন,Vibration
ভাইব্রেটার,Vibrator
ভিডিও,Video
ভিডিও পরিবর্ধক,Video amplifier
ভিডিও চেইন,Video chain
ভিডিও বৈশিষ্ট্য,Video characteristics
ভিডিও কোড,Video code
ভিডিও সংক্ষেপণ,Video compression
ভিডিও কনফারেন্সিং,Video conferencing
ভিডিও গ্রাফিক্স অ্যাডাপ্টার,Video graphics adapter
ভিডিও স্ট্রিমিং,Video streaming
ভিডিও স্যুইচার,Video switcher
ভিডিওগ্রাফি,Videography
দেখুন,View
দূরত্ব দেখার,Viewing distance
অপার্থিব,Virtual
ভার্চুয়াল ঠিকানা,Virtual address
ভার্চুয়াল উচ্চতা,Virtual height
ভার্চুয়াল মেমরি,Virtual memory
ভার্চুয়াল ব্যক্তিগত নেটওয়ার্ক,Virtual private network
ভার্চুয়াল বাস্তবতা,Virtual reality
ভাইরাস,Virus
সান্দ্রতা,Viscosity
দৃশ্যমানতা,Visibility
দৃষ্টি,Vision
চাক্ষুষ প্রদর্শন,Visual display
চাক্ষুষ পরিদর্শন,Visual inspection
ভিজ্যুয়াল রেডিও,Visual radio
ভয়েস ফ্রিকোয়েন্সি,Voice frequency
ভয়েস মেল,Voice mail
আইপি ওভার ভয়েস,Voice over IP
ভয়েস ওভার রেকর্ডিং (ভিওআর),Voice over recording (VOR)
উদ্বায়ী তরল,Volatile liquid
উদ্বায়ী স্মৃতি,Volatile memory
ভোল্ট,Volt
"ভোল্টেজ, বৈদ্যুতিক একক বিশেষ",Voltage
ভোল্টেজ নিয়ন্ত্রিত দোলক (ভিসিও),Voltage controlled oscillator (VCO)
ভোল্টেজ ফ্ল্যাকটুয়েশন,Voltage flactuation
ভোল্টেজ প্রবিধান,Voltage regulation
ভোল্টেজ সাগ,Voltage sag
ভোল্টেজ স্পাইক,Voltage spike
ভোল্টেজ স্ট্যাবিলাইজার,Voltage stabilizer
ভোল্টেজ স্থায়ী তরঙ্গ অনুপাত,Voltage standing wave ratio
ভোল্টমিটার,Voltmeter
ভলিউম,Volume
ভলিউম নিয়ন্ত্রণ,Volume control
অপেক্ষা করার সময়,Waiting time
ওয়াটারমার্কিং,Watermarking
ওয়াট (ডাব্লু),Watt (W)
ওয়াট আওয়ার,Watt hour
ওয়াটলেস উপাদান,Wattless component
তরঙ্গ,Wave
তরঙ্গ গতি,Wave motion
তরঙ্গরূপ,Waveform
ওয়েভফ্রন্ট,Wavefront
ওয়েভগাইড,Waveguide
তরঙ্গদৈর্ঘ্য,Wavelength
ওয়েভলেট,Wavelet
ওয়েব,Web
ওয়েব ব্রাউজার,Web browser
ওয়েব পৃষ্ঠা,Web page
ওয়েব পোর্টাল,Web portal
ওয়েব সার্ভার,Web server
ওয়েবকাস্টিং,Webcasting
ওয়েবোপিডিয়া,Webopedia
ওয়েবসাইট,Website
ওজনযুক্ত ফিল্টার,Weighted filter
ভেজা বাল্ব তাপমাত্রা,Wet bulb temperature
সাদা গোলমাল,White noise
ওয়াইড এঙ্গেল লেন্স,Wide angle lens
প্রশস্ত অঞ্চল নেটওয়ার্ক,Wide area network
ওয়াইডব্যান্ড,Wideband
উইকিমিডিয়া,Wikimedia
উইকিপিডিয়া,Wikipedia
উইনচেস্টার ডিস্ক,Winchester disk
উইন্ডোজ,Windows
উইন্ডোজ মিডিয়া প্লেয়ার,Windows media player
উইন্ডশীল্ড,Windshield
তার,Wire
ওয়্যারলেস,Wireless
ওয়্যারলেস ট্রান্সমিশন,Wireless transmission
তারের,Wiring
ওফার,Woofer
শব্দ প্রক্রিয়াকরণ,Word processing
ওয়ার্ড প্রসেসর,Word processor
কার্য পদ্ধতি,Work process
কাজের জায়গা,Work space
ওয়ার্কগ্রুপ,Workgroup
কাজের চাপ,Workload
কর্মশালা,Workshop
ওয়ার্কস্টেশন,Workstation
বিশ্বব্যাপী ওয়েব (www),Worldwide web (www)
ক্ষত রটার,Wound rotor
বাহ এবং ঝাপটায়,Wow and flutter
আপনি টিউব,You tube
জেনিথ,Zenith
জিগজ্যাগ,Zigzag
জিপ,Zip
জিপ ফাইল,Zip files
জিপড,Zipped
মণ্ডল,Zone
জুম,Zoom
প্রসারিত করো,Zoom in
জুম মাইক্রোফোন,Zoom microphone
ছোট করা,Zoom out
জুমিং,Zooming
