Malayalam,Gujarati
തടസ്സപ്പെടുത്തുക,સંકલ્પશક્તિ
ആവരണചിഹ്നം,કૌંસ
അതിര്ത്തി,હદ
ബഹിഷ്കരിക്കുക,બહિષ્કાર
മസ്തിഷ്ക വളരം,મગજની ગટર
ബ്രാഞ്ച് ഓഫീസ്,શાખા કચેરી
ലംഘനം,ભંગ
കരാറിന്റെ ലംഘനം,કરારભંગ
ആത്മവിശ്വാസത്തിന്റെ ലംഘനം,આત્મવિશ્વાસ
കരാർ ലംഘനം,કરારભંગ
അച്ചടക്ക ലംഘനം,શિસ્તનો ભંગ
നിയമലംഘനം,કાયદાનું ઉલ્લંઘન
സമാധാന ലംഘനം,શાંતિનો ભંગ
പദവി ലംഘനം,વિશેષાધિકારનો ભંગ
വാഗ്ദാന ലംഘനം,વચનભંગ
നിയമലംഘനം,નિયમનો ભંગ
വിശ്വാസ ലംഘനം,વિશ્વાસભંગ
പൊട്ടമം,તૂટફૂટ
ബ്രേക്ക് ഡൗൺ,ભાંગી નાખવું
സേവനത്തിൽ തകർക്കുക,કામમાં વિરામ
പിരിഞ്ഞുപോകുക,છુટુ થવું
ഇനം,ઉછેર
കൈക്കൂലി,લાંચ
ചുരുക്കത്തിലുള്ള,ટૂંકું
വിവരം നല്കല്,બ્રીફિંગ
ഹ്രസ്വ പുനരാരംഭിക്കുക,ટૂંકું ફરી શરૂ
ബുദ്ധിമാനായ രേഖ,તેજસ્વી વિક્રમ
ശ്രദ്ധിക്കുക,ધ્યાનમાં લેવું
പക്ഷേപണം ചെയ്യല്,પ્રસારણ
ബ്രോഡ്ഷീറ്റ്,બ્રોડશીટ
ലഘുലേഖ,બ્રોશર
ബ്രോക്കറേജ്,દલાલ
മുന്നോട്ട് കൊണ്ടുവന്നു (ബി / എഫ്),આગળ લાવ્યું (બી/એફ)
ബജറ്റ് വിഹിതം,બજેટ ફાળવણી
ഉപതള നിയന്ത്രണം,ભયંકર નિયંત્રણ
ബജറ്റ് എസ്റ്റിമേറ്റ്,બજેટ અંદાજ
ബജറ്റ് വ്യവസ്ഥ,બજેટ જોગવાઈ
കെട്ടിടം,મકાન
വലിപ്പം,જથ્થો
ബൾക്ക് വാങ്ങൽ,હિંસક ખરીદી
വാര്ത്താവിതരണം,બુલેટિન
ബമ്പർ വിള,બમ્પર પાક
ഒഴിവുകളുടെ കുലകൾ,ખાલી જગ્યાઓ
മുറുകെട്ടുറഞ്ഞ,બડબડાટ
ഉദോഗസ്ഥമേധാവിത്തം,અમલદારશાહી
ബ്യൂറോക്രാറ്റ്,અમલદાર
ബിസിനസ്സ് ക്ലാസ്,વ્યાપારી વર્ગ
ബിസിനസ്സ് സമയം (= മണിക്കൂർ ബിസിനസ്സ്),વ્યવસાય કલાકો (= વ્યવસાયના કલાકો)
കച്ചവടക്കാരന്,વેપારી
തിരികെ വാങ്ങി,બેવકૂફ
വാങ്ങുന്നയാള്,ખરીદનાર
ബൈ തിരഞ്ഞെടുപ്പ് (തിരഞ്ഞെടുപ്പിലൂടെ),બાય ચૂંટણી (= ચૂંટણી દ્વારા)
കൈകൊണ്ട്,હાથ
തപാൽ മുഖേന,પદ દ્વારા
കാബിൻ ബാഗേജ്,કેબીનનો સામાન
മന്തിസഭ,મંત્રીમંડળ
കേഡിര്,કાડર
വിപത്ത്,આક્રમણ
കണക്കുകൂട്ടല്,ગણતરી
കലണ്ടർ വർഷം,ક calલેન્ડર વર્ષ
സംഘടിതപവര്ത്തനം,અભિયાન
കോളേജ് വളപ്പ്,વિસ્તાર
കാമ്പസ് അഭിമുഖം,કેમ્પસમાં મુલાકાત
റദ്ദാക്കുക,રદ કરવું
റദ്ദാക്കല്,રદ કરવું તે
സ്ഥാനാര്ഥി,ઉમેદવાર
സ്ഥാനാർത്ഥി,ઉમેદવારી
കാൻവാസ്സിംഗ്,-નો -પ્રચાર
കഴിവ്,ક્ષમતા
കെല്പുള്ള,સક્ષમ
താണി,શક્તિ
തലസ്ഥാനം,પાટનગર
മൂലധന ചെലവ്,મૂડી ખર્ચ
വധശിക്ഷ,ફાંસીની સજા
ചുമറ്റ ഫീസ്,કરવટે ફી
കീഴടക്കല്,પકડવું
കെയർ,કાળજી
തൊഴില്,કારકિર્દી
കരിയർ വികസനം,કારકિર્દી વિકાસ
കെയർ ടേക്കർ സർക്കാർ,કેરટેકર સરકાર
മുന്നോട്ട് കൊണ്ടുപോയി (സി / എഫ്),આગળ વહન (સી/એફ)
മുന്നോട്ട് കൊണ്ടുപോകും,આગળ વધવું
ചെലവ് വഹിക്കുന്നു,વહન ખર્ચ
മാറ്റിവയ്ക്കുക,હરાવીને લઈ જવું
കടപ്പാട്,કારાકાર
കേസ്,કેસ
കേസ് പഠനം,કેદ -અભ્યાસ
പണം,રોકડ
ബാക്കി പണം,રોકડ સિલક
ക്യാഷ് പുസ്തകം,રોકડ રકમ
ക്യാഷ് കാർഡ്,રોકડ કાર્ડ
ക്യാഷ് സർട്ടിഫിക്കറ്റ്,રોકડ પ્રમાણપત્ર
ക്യാഷ് ക .ണ്ടർ,રોકડ કાઉન્ટર
നാണ്യ വിള,રોકડ પાક
പണം കിഴിവ്,રોકડ રકમ
പണം താഴെ,રોકડ રકમ
കൈയിലുള്ള പണം,હાથ
ക്യാഷ് മെമ്മോ,રોકડ -યાદી
പണമടയ്ക്കൽ,રોકડ ચુકવણી
ജാതി,સંજ્ castા
ജാതി സർട്ടിഫിക്കറ്റ്,જ્ castાતિ પ્રમાણપત્ર
വോട്ട് കാസ്റ്റുചെയ്യുന്നു,મુકાબલો મત
ആകസ്മികമായ,પરચુરણ
കാഷ്വൽ അധ്വാനം,પરચુરણ મજૂરી
കാഷ്വൽ അവധി,પરચુરણ રજા
അതാഹിതം,ઘૃણા
കാഷ്വൽ ഒഴിവ്,નિર્દોષ ખાલી જગ્યા
നാമാവലി,સૂચિ
ഉപചാരമുള്ള,સ્પષ્ટ
ഇനം,શ્રેણી
കാറ്ററിംഗ് സർവ്വീസ്,આપેલી સેવા
ജാഗ്രത,સાવચેતી
മുന്നറിയിപ്പ് പണം,સાવચેતી રકમ
തീ പിടിക്കുക,યુદ્ધવિરામ
"സീലിംഗ് (""വില"" പോലെ)","છત (""ભાવ"" મુજબ)"
ആഘോഷം,ઉજવણી
സെൽ ഫോൺ,કોટ
ഗുണദോഷപരിശോധകന്,સેન્સર
നിന്ദിക്കുക,ઠપકો
ചലനം പ്രയോഗിക്കുന്നു,ઠપકો
കാനേഷുമാരി,વસ્તી -ગણતરી
സെൻട്രൽ സെസ്,કેન્દ્રીય ઉપદેશ
സെൻട്രൽ സിവിൽ സർവീസ് നിയമങ്ങൾ,કેન્દ્રીય નાગરિક સેવા નિયમો
കേന്ദ്ര എക്സൈസ്,કેન્દ્રીય આબકારી
കേന്ദ്ര സർക്കാർ,કેન્દ્ર સરકાર
കേന്ദ്രം,કેન્દ્રીકરણ
കേന്ദ്രീകൃത സേവനം,કેન્દ્રીયકૃત સેવા
കേന്ദ്ര ധനസഹായ പദ്ധതി,કેન્દ્રથી ભંડોળ પૂરું પાડવામાં આવતી યોજના
കേന്ദ്ര സ്പോൺസേർഡ് സ്കീം,કેન્દ્ર પ્રાયોજિત યોજના
സെൻട്രൽ ഓഫീസ്,કેન્દ્રીય કચેરી
കേന്ദ്ര വരുമാനം,કેન્દ્રીય આવક
കേന്ദ്ര വിൽപ്പന നികുതി,કેન્દ્રીય વેચાણવેરો
കേന്ദ്രം,કેન્દ્ર
നൂറ്റാണ്ട്,સદી
ധാനം,ધારણ
ധാത്തിയാപ്പൂ,ધારી
ആചാരപരമായ പരേഡ്,સમારંભ પરેડ
ആചാരം,વિધિ
സാക്ഷപതം,પ્રમાણપત્ર
ശാരീരികക്ഷമതയുടെ സർട്ടിഫിക്കറ്റ്,તંદુરસ્તીનું પ્રમાણપત્ર
പോസ്റ്റുചെയ്യുന്നതിന്റെ സർട്ടിഫിക്കറ്റ്,પોસ્ટ -પ્રમાણપત્ર
സേവന സർട്ടിഫിക്കറ്റ്,સેવા પ્રમાણપત્ર
സാക്ഷപ്പെടുത്തല്,પ્રમાણપત્ર
സർട്ടിഫൈഡ് പകർപ്പ്,પ્રમાણિત નકલ
സാക്ഷപ്പെടുത്തുക,પ્રમાણિત કરવું
സെസ്,સેસ
വിരാമം,બંધ
ചങ്ങല,સાંકળ
ചെയർമാൻ / ചെയർപേഴ്സൺ,અધ્યક્ષ/અધ્યક્ષ
ചലൻ,ચલણ
വെല്ലുവിളി,પડકાર
സകാരമുറി,ચેમ્બર
വാണിജ്യ സംഘടന,વાણિજ્ય
മാറ്റുക,પરિવર્તન
കുഴപ്പം,અંધાધૂંધી
അധായം,અધ્યાય
സ്വഭാവഭേദം,ચારિત્ર્યની હત્યા
പ്രതീക സർട്ടിഫിക്കറ്റ്,ચારિત્ર્યનું પ્રમાણપત્ર
കുറ്റം ചാര്ത്തല്,ખર્ચ
സ്വത്ത് ചാർജ് ചെയ്യുക,મિલકત ઉપર ખર્ચ
ചാർജ് ഷീറ്റ്,ચાર્જ -પત્ર
ചാരിറ്റബിൾ,સખાવતી
അനുകന്വ,ધર્માદા
അവകാശപതം,ચાર્ટ
പമാണം,ચાર્ટર
ചേസിസ് നമ്പർ,સંખ્યા
വഞ്ചന,છેતરપિંડી
ചെക്ക്,તપાસ
ചെക്ക് ലിസ്റ്റ്,તપાસની યાદી
