Bengali,Gujarati
"1.কারটিজ ডিস্ক, 2.কারটিজ ডিস্ক","1.કાર્ટિજ ડિસ્ક, 2.કાર્ટ્રિજ ડિસ્ક"
"1. ক্যাসকেড, 2. ক্যাসকেড","1. કાસ્કેડ, 2. કાસ્કેડ"
মামলা,કેસ
ক্যাথোড-রে-টিউব (সিআরটি),કેથોડ-રે-ટ્યુબ (CRT)
ক্যাথোড রে টিউব (CRT) ক্যাথোড রে টিউব,કેથોડ રે ટ્યુબ (સીઆરટી) કેથોડ રે ટ્યુબ
সিডি রম ডিস্ক ড্রাইভ,સીડી રોમ ડિસ્ક ડ્રાઇવ
সেল,કોષ
সেল অ্যানিমেশন,સેલ એનિમેશન
মোবাইল ফোন,સેલ્યુલર ફોન
"1. কেন্দ্রীয় স্মৃতি, 2. কেন্দ্রীয় স্মৃতি","1. સેન્ટ્રલ મેમરી, 2. કેન્દ્રીય મેમરી"
কেন্দ্রীয় প্রক্রিয়াকরণ ইউনিট (CPU),સેન્ટ્રલ પ્રોસેસિંગ યુનિટ (CPU)
কেন্দ্রীভূত ব্যবস্থা,કેન્દ્રીયકૃત સિસ્ટમ
প্রমাণীকৃত টেপ,પ્રમાણિત ટેપ
চেইন,સાંકળ
"1.সিরিজ ডেটা, 2.সিরিজ কন্টেন্ট","1. શ્રેણી ડેટા, 2. શ્રેણી સામગ્રી"
চেইন লিঙ্ক,સાંકળ કડી
চেইনিং,સાંકળ
"1.চ্যানেল, 2.চ্যানেল","1.ચેનલ, 2.ચેનલ"
"1.চ্যানেল ব্যস্ত টোন, 2.চ্যানেল ব্যস্ত টোন","1.ચેનલ વ્યસ્ત ટોન, 2.ચેનલ વ્યસ્ત ટોન"
"1.চ্যানেল ক্ষমতা, 2.চ্যানেল ক্ষমতা","1.ચેનલ ક્ષમતા, 2.ચેનલ ક્ષમતા"
"1.চ্যানেল কন্ট্রোলার, 2.চ্যানেল কন্ট্রোলার","1.ચેનલ કંટ્રોલર, 2.ચેનલ કંટ્રોલર"
"1. চ্যানেল ত্রুটি, 2. চ্যানেল ত্রুটি৷","1. ચેનલ ભૂલ, 2.ચેનલ ભૂલ"
"1.চ্যানেল প্রোগ্রাম, 2.চ্যানেল প্রোগ্রাম","1.ચેનલ પ્રોગ્રામ, 2.ચેનલ પ્રોગ્રામ"
"1.চ্যানেল নির্ভরযোগ্যতা, 2.চ্যানেল নির্ভরযোগ্যতা","1.ચેનલ વિશ્વસનીયતા, 2.ચેનલ વિશ્વસનીયતા"
"1.চ্যানেল সেট, 2.চ্যানেল সেট","1.ચેનલ સેટ, 2.ચેનલ સેટ"
প্রতীক,પ્રતીક
"1. অক্ষর কোড, 2. অক্ষর কোড","1.કેરેક્ટર કોડ, 2. અક્ષર કોડ"
অক্ষর কী,અક્ષર કી
চরিত্র পাঠক,પાત્ર વાચક
"1. প্রতীকের আকার, 2. প্রতীকের আকার","1. પ્રતીકનું કદ, 2. પ્રતીકનું કદ"
সচিত্র,ચિત્રાત્મક
"1.চ্যাসিস, 2.চ্যাসিস","1.ચેસીસ, 2.ચેસીસ"
বিট চেক,બીટ તપાસો
চেক পয়েন্ট,ચેક પોઈન્ટ
মোট চেক,કુલ તપાસો
চেক শব্দ,શબ્દ તપાસો
চিপ,ચિપ
চিপ সেট,ચિપ સેટ
"1. চয়ন করুন, 2. চয়ন করুন৷","1.પસંદ કરો, 2.પસંદ કરો"
বর্ণানুক্রমিকভাবে,મૂળાક્ષરો પ્રમાણે
"1.সফর, 2. শূন্য, 3. নাবিক","1.સફર, 2. શૂન્ય, 3. નાવિક"
সার্কিট,સર્કિટ
চেনাশোনা তালিকা,વર્તુળ યાદી
সেরেস,સેરેસ
উল্লেখ,ઉલ્લેખ
"1.শ্রেণী, 2.শ্রেণী","1.શ્રેણી, 2.વર્ગ"
ক্লাস পরিবর্তনশীল,વર્ગ ચલ
শ্রেণীবিভাগ,વર્ગીકરણ
স্ক্যাভেঞ্জিং,સફાઈ
পরিষ্কার এলাকা,સાફ કરેલ વિસ્તાર
"1. সিস্টেম পরিষ্কার করুন, 2. চ্যানেল পরিষ্কার করুন","1. સિસ્ટમ સાફ કરો, 2. ચેનલ સાફ કરો"
চাপুন,દબાવો
"1. গ্রাহক, 2. ক্লায়েন্ট","1. ગ્રાહક, 2. ગ્રાહક"
"1.ক্লায়েন্ট সার্ভার, 2.ক্লায়েন্ট সার্ভার","1.ક્લાયન્ટ સર્વર, 2.ક્લાયન્ટ સર્વર"
গ্রাহক স্টাব,ગ્રાહક સ્ટબ
কর্তন,કાપવાની કળા
শিয়ারিং আর্ট লাইব্রেরি,ઉતારવાની કલા પુસ્તકાલય
ক্লিপ বোর্ড,ક્લિપ બોર્ડ
ক্লিপার,ક્લિપર
ক্লিপার চিপ,ક્લિપર ચિપ
উপদল,જૂથ
"1.ঘড়ি, 2. ক্যালাড","1.ઘડિયાળ, 2. કેલાડ"
ঘড়ি চক্র,ઘડિયાળ ચક્ર
ঘড়ি ফ্রিকোয়েন্সি,ઘડિયાળની આવર્તન
কালাদ হার্ডওয়্যার,કલાદ હાર્ડવેર
কালাদ স্প্যান্ড,કલાદ સ્પાન્ડ
ঘরির গতি,ઘડિયાળની ઝડપ
সময় সিঙ্ক্রোনাইজেশন,સમય સુમેળ
ঘড়ির টিক টিক,ઘડિયાળની ટીક
ক্লোন,ક્લોન
বন্ধ,બંધ
ক্লোজড সার্কিট টিভি (সিসিটিভি),ક્લોઝ્ડ સર્કિટ ટીવી (CCTV)
বর্ণনা,વર્ણન
"1.ক্লাউড কম্পিউটিং, 2.ক্লাউড কম্পিউটিং","1.ક્લાઉડ કમ્પ્યુટિંગ, 2.ક્લાઉડ કમ્પ્યુટિંગ"
গুচ্ছ,ટોળું
"1.কভারড কার্ড, 2. প্রলিপ্ত শীট","1.કવર્ડ કાર્ડ, 2. કોટેડ શીટ"
লেপা কাগজ,કોટેડ કાગળ
সমাক্ষীয়,કોક્સિયલ
সমাক্ষ তারের,કો - એક્ષેલ કેબલ
কোডাসিল,કોડાસિલ
"1.কোড, 2.কোড","1.કોડ, 2.કોડ"
"1. কোড জেনারেটর, 2. উৎপাদকের কোড","1. કોડ જનરેટર, 2. કોડ જનરેટર"
কোড পৃষ্ঠা,કોડ પેજ
"1.কোড শব্দ, 2.কোড শব্দ","1.કોડ શબ્દ, 2.કોડ શબ્દ"
"1.কোডার, 2.কোডার","1.કોડર, 2.કોડર"
"1. এনকোডিং পরীক্ষা, 2. কোডিং পরীক্ষা","1. એન્કોડિંગ ટેસ્ટ, 2. કોડિંગ ટેસ્ટ"
এনকোডিং ফর্ম,એન્કોડિંગ ફોર્મ
"1. এনকোডিং শীট, 2. কোডিং শীট","1. એન્કોડિંગ શીટ, 2. કોડિંગ શીટ"
গুণাঙ্ক,ગુણાંક
সংহতি,સંયોગ
"1.কোল্ড বুট, 2.কোল্ড স্টার্ট","1.કોલ્ડ બૂટ, 2.કોલ્ડ સ્ટાર્ટ"
ঠান্ডা শুরু,ઠંડી શરૂઆત
সাহায্য,મદદ
পতন,પતન
"1.সংগঠন, 2.সংযুক্তি","1.ઇન્કોર્પોરેશન, 2.કોન્કેટનેટ"
"1. ইন্ডেক্সড টেপ, 2. কলেট টেপ","1.અનુક્રમિત ટેપ, 2. કૉલેટ ટેપ"
সংঘর্ষ,અથડામણ
কোলন,કોલોન
"1.অক্ষর, 2.রঙ","1.અક્ષરો, 2.રંગો"
রঙ স্যাচুরেশন,રંગ સંતૃપ્તિ
রঙের টেবিল,રંગ ટેબલ
স্তম্ভ,આધારસ્તંભ
সংমিশ্রণ,સંયોજન
যৌগিক বাক্স,સંયુક્ત બોક્સ
"1.command, 2.command","1.command, 2.command"
আদেশ বোতাম,આદેશ બટન
কমান্ড তালিকা,આદેશ યાદી
মন্তব্য করুন,ટિપ્પણી
"1. অঙ্গীকার, 2. অঙ্গীকার","1. પ્રતિબદ્ધતા, 2. પ્રતિબદ્ધતા"
জিনিস,વસ્તુ
কমন বিজনেস ওরিয়েন্টেড ল্যাঙ্গুয়েজ (COBOL),કોમન બિઝનેસ ઓરિએન્ટેડ લેંગ્વેજ (COBOL)
সাধারণ ত্রুটি,સામાન્ય ભૂલ
সাধারণ ভাষা,સામાન્ય ભાષા
"1.সাধারণ নাম, 2. স্বাভাবিক রুটিন","1.સામાન્ય નામ, 2. સામાન્ય દિનચર્યા"
যোগাযোগ,કોમ્યુનિકેશન્સ
যোগাযোগ লাইন,સંચાર લાઇન
যোগাযোগ মোড,સંચાર મોડ
"1. যোগাযোগ নেটওয়ার্ক, 2. যোগাযোগ নেটওয়ার্ক","1. કોમ્યુનિકેશન નેટવર્ક, 2. કોમ્યુનિકેશન નેટવર્ક"
যোগাযোগ পরামিতি,સંચાર પરિમાણ
যোগাযোগ ব্যবস্থা,સંચાર વ્યવસ્થા
কম্প্যাকশন,કોમ્પેક્શન
কম্প্রেসার,કોમ્પ્રેસર
কম্প্রেশন ট্রান্সমিশন,કમ્પ્રેશન ટ્રાન્સમિશન
