Bengali,Gujarati
অ্যাডকক অ্যান্টেনা,એડકોક એન્ટેના
যোগফল,સારાંશ માટે
সংকলন সময়,સંકલન સમય
সংকলন-বিয়োগের সময়,સંકલન-બાદબાકી સમય
যোগকারী,ઉમેરનાર
"যোগফল, যোগ, যোগফল (সম্পাদনা), যোজক (v.)","સરવાળો, સરવાળો, સરવાળો (સં.), ઉમેરણ (વિ.)"
যোগ ধ্রুবক,વધારાનો સતત
ত্বরণ-সমষ্টি নিয়ম,પ્રવેગક-સરવાળા નિયમ
দূরত্ব-সমষ্টি নিয়ম,અંતર-સરવાળા નિયમ
বেগ-সমষ্টি নিয়ম,વેગ-સરવાળા નિયમ
ভেক্টরের সমষ্টি,વેક્ટરનો સરવાળો
সংগ্রহ প্রতিক্রিয়া,સંગ્રહ પ્રતિક્રિયા
অতিরিক্ত মেঝে,વધારાનો માળ
"সংযোজক স্বর, অতিরিক্ত স্বর (স্বর)","સંયોજક સ્વર, વધારાનો સ્વર (સ્વર)"
"additive, additive","ઉમેરણ, ઉમેરણ"
সংযোজন ব্যবস্থা,એડિટિવ સિસ્ટમ
যৌগিক অক্ষর,સંયુક્ત અક્ષરો
সামগ্রিক অক্ষর প্রক্রিয়া,એકંદર અક્ષર પ્રક્રિયા
সংযোজন পরিপূরক রঙ,ઉમેરણ પૂરક રંગ
additive ধ্রুবক,ઉમેરણ સતત
সংযোজন ট্র্যাকশন,એડિટિવ ટ્રેક્શન
সংযোজন প্রভাব,ઉમેરણ અસર
সংযোজন ফ্যাক্টর,ઉમેરણ પરિબળ
সংযোজন ফাংশন,ઉમેરણ કાર્ય
সংযোজন মিশ্রণ,ઉમેરણ મિશ્રણ
সংযোজক মূল,ઉમેરણ મૂળ
সংযোজন প্রক্রিয়া,ઉમેરણ પ્રક્રિયા
যোগযোগ্যতা,ઉમેરણ
সংযোজন কোয়ান্টাম সংখ্যা,એડિટિવ ક્વોન્ટમ નંબર
সংগ্রহ প্রতিক্রিয়া,સંગ્રહ પ્રતિક્રિયા
যোগযোগ্যতা,ઉમેરણ
aditron,એડિટ્રોન
জানি*,જાણો*
ঠিকানা গণনা,સરનામાની ગણતરી
ঠিকানা,સરનામું
ঠিকানা এনক্রিপশন,સરનામું એન્ક્રિપ્શન
ঠিকানা অভিব্যক্তি,સરનામા અભિવ્યક્તિ
ঠিকানাযোগ্যতা,સંબોધનક્ષમતા
ঠিকানার অংশ,એડ્રેસ બાર
ঠিকানা আলো,સરનામું પ્રકાશ
ঠিকানা পরিবর্তন,સરનામામાં ફેરફાર
পতনশ,પતનશ
ঠিকানা রেজিস্টার,સરનામું રજીસ્ટર
ঠিকানা নির্বাচন সুইচ,સરનામું પસંદગી સ્વીચ
ঠিকানা সাজানোর টেবিল,સરનામું વર્ગીકરણ ટેબલ
সম্বোধন,સંબોધન
adresograph,એડ્રેસોગ્રાફ
ঠিকানা সিস্টেম,એડ્રેસ સિસ્ટમ
আনুগত্য,સંલગ્નતા
আনুগত্য চাপ,સંલગ્નતા તણાવ
আঠালো শক্তি,એડહેસિવ ઊર્જા
আঠালো ব্লকিং,એડહેસિવ બ્લોકીંગ
adiabat,adiabat
adiabatic,એડિબેટિક
adiabatic ত্বরণ,એડિબેટિક પ્રવેગક
adiabatic অনুমান,એડિબેટિક અંદાજ
adiabatic ভলিউম সহগ,એડિબેટિક વોલ્યુમ ગુણાંક
adiabatic থার্মোমিটার,એડિબેટિક થર્મોમીટર
adiabatic পরিবর্তন,એડિબેટિક ફેરફાર
"adiabatic চার্ট, adiabatic চার্ট","adiabatic ચાર્ટ, adiabatic ચાર્ટ"
adiabatic কম্প্রেসিবিলিটি,એડિબેટિક સંકોચનક્ષમતા
adiabatic কম্প্রেশন,એડિબેટિક કમ્પ્રેશન
adiabatic গর্ভনিরোধক,એડિબેટિક ગર્ભનિરોધક
adiabatic কুলিং সীমা,એડિબેટિક ઠંડક મર્યાદા
adiabatic বক্ররেখা,એડિબેટિક વળાંક
adiabatic বিকৃতি,એડિબેટિક વિકૃતિ
adiabatic demagnetization,એડિબેટિક ડિમેગ્નેટાઇઝેશન
adiabatic রেজল্যুশন,એડિબેટિક રિઝોલ્યુશન
adiabatic স্থানচ্যুতি,એડિબેટિક ડિસ્પ્લેસમેન્ટ
adiabatic প্রভাব,એડિબેટિક અસર
adiabatic স্থিতিস্থাপকতা,એડિબેટિક સ્થિતિસ્થાપકતા
adiabatic ellipsoid,એડિબેટિક લંબગોળ
adiabatic পূর্ণ-তাপ ক্ষতি,એડિબેટિક સંપૂર્ણ ગરમીનું નુકશાન
adiabatic সমীকরণ,એડિબેટિક સમીકરણ
adiabatic রাষ্ট্র সমীকরণ,એડિબેટિક રાજ્ય સમીકરણ
adiabatic ভারসাম্য তাপমাত্রা,એડિબેટિક સંતુલન તાપમાન
adiabatic ভারসাম্য,એડિબેટિક સંતુલન
adiabatic স্প্রেড,એડિબેટિક ફેલાવો
adiabatic শিখা তাপমাত্রা,એડિબેટિક જ્યોત તાપમાન
adiabatic প্রবাহ,એડિબેટિક પ્રવાહ
adiabatic উচ্চারণ,એડિબેટિક ઉચ્ચારણ
adiabatic গ্যাস সমীকরণ,એડિબેટિક ગેસ સમીકરણ
adiabatic গ্রেডিয়েন্ট,એડિબેટિક ગ્રેડિયન્ટ
adiabatic তাপ ক্ষতি,એડિબેટિક ગરમીનું નુકશાન
adiabatic ionization সম্ভাব্যতা,એડિબેટિક આયનીકરણ સંભવિત
adiabatic অবচয় হার,એડિબેટિક અવમૂલ્યન દર
adiabatic ভরবেগ চার্জ,એડિબેટિક મોમેન્ટમ ચાર્જ
adiabatic প্রক্রিয়া,એડિબેટિક પ્રક્રિયા
adiabatic প্রতিক্রিয়া,એડિબેટિક પ્રતિક્રિયા
adiabatic নড়াচড়া,એડિબેટિક ચાલ
adiabatic বিকৃতি শক্তি,એડિબેટિક વિકૃતિ ઊર્જા
adiabatic শরীর,એડિબેટિક શરીર
adiabatic তাপ গ্রেডিয়েন্ট,એડિબેટિક ગરમી ઢાળ
adiabatic abatement,એડિબેટિક ઘટાડો
adiabatic রূপান্তর,એડિબેટિક રૂપાંતરણ
"সালোকসংশ্লেষণ, বিকিরণ বিরোধী","પ્રકાશસંશ્લેષણ, વિરોધી રેડિયેશન"
তাপ অপর্যাপ্ততা,ગરમીની અપૂર્ણતા
তাপ নিরোধক,હીટ ઇન્સ્યુલેટીંગ
AIden,એઇડન
সংলগ্ন প্রভাব,સંલગ્નતા અસર
"সংলগ্ন, সংলগ্ন, সংলগ্ন","અડીને, અડીને, અડીને"
সংলগ্ন কোণ,અડીને કોણ
আবদ্ধ চ্যানেল অ্যাটেন্যুয়েশন,બંધ ચેનલ એટેન્યુએશન
আবদ্ধ সার্কিট,બંધ સર્કિટ
আবদ্ধ পর্যায়,બંધ તબક્કો
"সংযুক্ত ভিডিও ক্যারিয়ার, সংযুক্ত ইমেজ ক্যারিয়ার","જોડાયેલ વિડિઓ વાહક, જોડાયેલ છબી વાહક"
আবদ্ধ শব্দ বাহক,બંધ ધ્વનિ વાહક
আবদ্ধ চ্যানেল নির্বাচন,બંધ ચેનલ પસંદગીક્ષમતા
আবদ্ধ চ্যানেল বাধা,બંધ ચેનલ અવરોધ
সামঞ্জস্যযোগ্য ক্যাপাসিটর,એડજસ્ટેબલ કેપેસિટર
