Gujarati,English
મેક્રો સ્ફટિકીય,coarsely crystalline
"કોસ્ટ, ટાર્ગેટ હાઉસ (રડાર)",coast
"આવરણ, કોટ, કોટ",coat
"કોટિંગ, કોટિંગ, કોટિંગ",coating
મનાવવું,coaxial
"કોડ, સાઇન, કોડ, કોડ, કોડ",code
કોડેડ,coded
કોડિંગ પલ્સ,coding pulse
ગુણાંક,coefficient
સંયમ,coercive
સસ્પેન્સ,coercivity
"જોડાણ, જોડાણ",coherence
"સંલગ્ન, જોડાયેલ",coherent
સંયોગ,cohesion
સાંસાનજી,cohesional
જન્માક્ષર,coil
વીંટળાયેલ,coiled
"કોઇલ, કોઇલ બિલ્ડીંગ, કોઇલિંગ",coiling
ફ્લેટ,coincidence
ઠંડી,cold
નીચા તાપમાનનું ઉત્સર્જન,cold emission
સબથર્મલ ન્યુટ્રોન,cold neutron
નાશ,collapsible state
"કોલેટરલ, શાખા, શાખા",collateral
"સંયોજક, સંયોજક, કોલેટર",collator
સંગ્રહ,collection
"સામૂહિક, વસ્તી",collective
"કલેક્ટર, કલેક્ટર, કલેક્ટર",collector
અથડાતા કણ,colliding particles
સમાંતર,collimate
"સમાંતર, દિશાહીન",collimated
સમાંતરગ્રામ,collimator
ગોઠવણી,collinear
ગોઠવણી,collinearity
"અથડામણ, અથડામણ, અથડામણ",collision
કોલોઇડ,colloidal
"રંગમાપક, રંગમાપક",colorimeter
રંગ અંધત્વ,colour blindness
પાત્ર,colour
"કૉલમ, કૉલમ",column
"અલ્પવિરામ, ટફ્ટ, પૂંછડી, પૂંછડી",coma
"સંયોજન, સંયોજન, સંચય",combination
સંયુક્ત સ્વર,combinational tone
સંયુક્ત સ્વર,combination tone
જવાબદારી,combustibility
દહન,combustion
વ્યાપારી ફેરાઇટ,commercial ferrite
"સામાન્ય, સામાન્ય, સામાન્ય, સામાન્ય, સામાન્ય",common
કોમ્યુનિકેશન્સ,communication
"ડાયવર્ઝન, ડેટમ ચેન્જ, ક્રમચય",commutation
"કોમ્યુટેટર, કમ્યુટેટર, કમ્યુટેટર",commutator
"તુલના કરનાર, તુલના કરનાર",comparator
સરખામણી,comparison
"હોકાયંત્ર, હોકાયંત્ર, હોકાયંત્ર",compass
"સુસંગતતા, સુસંગતતા, સુસંગતતા, સુસંગતતા",compatibility
"વળતર આપવું, બદલો લેવો",compensate
"વળતર, વળતર, વળતર",compensation
વિરોધી પગલાં,compensator
"સંકલન, અર્થઘટન",compilation
"સંકલન, અર્થઘટન",compile
પૂરકતા,complementarity
પૂરક,comlementary
પૂર્ણ,complete
સંપૂર્ણ કોષ,completed shell
સંપૂર્ણ મોડ્યુલેશન,complete modulation
"જટિલ, જટિલ, પેકેજ",complex
જટિલ અણુ,complex atom
જટિલ કાર્ય,complex function
ફોર્મેટ,complexion
જટિલ મિકેનિઝમ,complex mechanism
ફોલો-અપ,compliance
"ઘટક, સંકળાયેલ ઘટક",component
"સંયુક્ત, મિશ્ર",composite
"મિશ્ર, મિશ્ર, સંયુક્ત, નાણા, સંયોજન",compound
asral લોલક,compound pendulum
"સંકુચિત (સં.), સંકુચિત (વિ.)",compress
સંકુચિત,compressed
સંકોચનક્ષમતા,compressibility
સંકુચિત,compressible
સંકોચન,compression
"કોમ્પ્રેસર, કોમ્પ્રેસર",compressor
"કોમ્પટન ઇલેક્ટ્રોન, પ્રતિસંતુલિત ઇલેક્ટ્રોન",Compton electron
ગણતરી,computation
કોમ્પ્યુટેશનલ,computational
"કમ્પ્યુટર, કમ્પ્યુટર, કમ્પ્યુટર",computer
અંતર્મુખ,concave
બાયકોન્વેક્સ,concavo-concave
"ધ્યાન કેન્દ્રિત કરવું, જાડું કરવું, ધ્યાન કેન્દ્રિત કરવું (વિ.)",concentrate
"કેન્દ્રિત, કેન્દ્રિત, કેન્દ્રિત",concentrated
"એકાગ્રતા, એકાગ્રતા, એકાગ્રતા, એકાગ્રતા",concentration
"એકકેન્દ્રી, કેન્દ્રિત",concentric
ખ્યાલ,conception
વૈચારિક,conceptual
"આત્મીયતા, વાતચીત",concordance
સુમેળ,concordant
"સમવર્તી, પાછળનું",concurrent
"ઘનીકરણ, ઘનીકરણ",condensation
"ઘટ્ટ કરવું, પ્રવાહી કરવું, પ્રવાહી કરવું",condense
"કન્ડેન્સ્ડ, લિક્વિફાઇડ, કોમ્પેક્ટેડ",condensed
"કન્ડેન્સર, કેપેસિટર, કલેક્ટર",condenser
"સ્થિતિ, સ્થિતિ, સ્થિતિ, સ્થિતિ",condition
વાહકતા,conductance
ડ્રાઈવર,conducting
ડ્રાઇવિંગ,conduction
વાહકતા,conductivity
વફાદારી,confidence
"રૂપરેખાંકન, રૂપરેખાંકન",configuration
રૂપરેખાંકન,configurational
કોન્ફોકલ,confocal
"સુસંગતતા, દ્વિધ્રુવીતા, સમાનતા",congruence
"સુસંગત, સમાન",congruent
શંકુ,conical
"સંયોજિત થવું (વિ.), સંયુકત થવું (વિ.)",conjugate
લેટરલ એસોસિયેટેડ,connected in parallel
સાંકળ સંબંધિત,connected in series
કનેક્ટર લાઇન,connecting line
જોડાણ,connection
"પ્રાયોજક, કનેક્ટર",connector
સળંગ,consecutive
આશ્રયદાતા,conservation
આશ્રયદાતા,conservative
"સુસંગતતા, સુસંગતતા, જાડાઈ, જાડાઈ",consistency
"સુસંગત, વિરુદ્ધ",consistent
વાતચીત,consonance
વાતચીત,consonant (note)
સ્થિરતા,constancy
"સ્થિર, સ્થિર, સ્થાવર, અપરિવર્તનશીલ, સમાન",constant
કોન્સ્ટેન્ટન,constantan
સતત પ્રવાહ,constant drift
સહવર્તી સંખ્યા,constant of aberration
સર્કિટની લાક્ષણિકતાઓ,constants of circuit
નક્ષત્ર,constellation
"રચના, રચના, રચના",constitution
પ્રતિબંધિત ગતિ,constrained motion
અવરોધ,constraint
સંકુચિત,constriction
ટકાઉ હસ્તક્ષેપ,constructive interference
ઊર્જા વપરાય છે,consumed energy
"સ્પર્શ, સ્પર્શ, સ્પર્શ",contact
"સંપર્ક, સંપર્ક",contractor
દૂષણ,contamination
"સામગ્રી, ભાગ, અડધો ભાગ",content
"સાતત્ય, સાતત્ય",continuity
રાજ્ય સાતત્ય,continuity of state
"સતત, અખંડ, અખંડ, સતત, સતત",continuous
સાતત્ય,continuum
"સંકુચિત કરવું, સંકુચિત કરવું (ver.)",contract
સંકોચો,contracted
સંકોચન,contraction
કાઉન્ટર-ઓર્બિટલ દિશા,contraorbital direction
સંબંધિત શરીર,contrarelated body
"વિપરીત, વિપરીત",contrast
નિયંત્રણ,control
સંવહન,convection
પહોંચાડતી પોસ્ટ,convection term
વેસ્ક્યુલર,convective
નિયમિત અણુ વજન,conventional atomic weight
"એકરૂપ થવું, એકરૂપ થવું",converge
"કન્વર્જન્સ, કન્વર્જન્સ",convergence
કન્વર્જિંગ લેન્સ,convergent lens
"વિરુદ્ધ, વિરુદ્ધ",converse
VICA ઊલટું,conversely
રૂપાંતર,conversion
રૂપાંતરિત,converted
કન્વર્ટર,converter
કન્વર્ટિબલ લેન્સ,convertible lens
બહિર્મુખ,convex
બહિર્મુખતા,convexity
બહિર્મુખ,convexo-concave
બાયકોન્વેક્સ,convexo-convex
શીતક,coolant
"રેફ્રિજન્ટ, ચિલર",cooler
કૂલીજ ટ્યુબ,Coolidge tube
ઠંડક,cooling
શીતક,cooling agent
સહકારી ઘટના,cooperative phenomenon
"સંકલન, સંકલન",coordinate
ડિરેક્ટર અક્ષ,coordinate axis
પ્લેનર,coplanar
સપાટતા,coplanarity
"નકલ, નકલ, નકલ",copy
કોર,core
કોર ઇલેક્ટ્રોન,core electron
કોરિઓલિસ પ્રવેગક,Coriolis acceleration
કોરિઓલિસ બળ,Coriolis force
"કિરીટ, કોરોના",cornona
કોરોના ઓસ્ટ્રેલિયા,Corona Australis
કોરોના બોરેલિસ,Corona Borealis
સૌર જ્વાળા,coronal prominence
દાણા,corpuscle
દાણાદાર,corpuscular
"સાચું, સાચું",correct
સુધારેલા,corrected
"સુધારો, સુધારો",correction
સહ-સંબંધ,Correlation
"પત્રવ્યવહાર કરવો, પત્રવ્યવહાર કરવો",correspond
સંગઠનના નિયમો,correspondence principle
સાથ,Corresponding
કોસાઇન નિયમ,cosine law
જગ્યા વિપુલતા,cosmic abundance
કોસ્મિક,Cosmical
અવકાશ કિરણ વિસ્ફોટ,cosmic burst
"અવકાશ કિરણ, કોસ્મિક કિરણ",cosmic ray
અવકાશ વરસાદ,cosmic shower
જગ્યા,cosmic space
કોસ્મિક,cosmological
"કોસ્મોલોજી, કોસ્મોલોજી",cosmology
અવકાશયાત્રી,Cosmonaut
અવકાશ વિજ્ઞાન,Cosmonautics
"કોસમોસ, બ્રહ્માંડ",Cosmos
કુલોમ્બ,Coulomb
કુલોમી વિસ્તાર,Coulombic field
કુલોમીટર,Coulometer
"ગણવું, ગણવું, ગણવું, ગણવું",Count
"ગણતરી, વ્યસ્ત ગણતરી",count down
"કેલ્ક્યુલેટર, કાઉન્ટર, પેનલ",Counter
ઘડિયાળની વિરુદ્ધ દિશામાં,counter clockwise
"રિવર્સ કરંટ, કાઉન્ટર કરંટ",counter current
વિરોધી ઇલેક્ટ્રોમોટિવ બળ,counter electromotive force
પ્રતિનિયુક્તિ,counter measures
વિપરીત ધડ,Counterpoise
ગણતરી દર,counting rate
"ગણતરી, ગણતરી-સંખ્યા, ગણતરી, ગણતરી",Counts
