Malayalam,Punjabi
"1. ബാക്കപ്പ് , 2. തിരിച്ചടവ്","1. ਬੈਕ-ਅੱਪ, 2. ਅਦਾਇਗੀ"
"1. കോംപ്ലിമെന്ററി മെമ്മറി, 2. ബാക്കപ്പ് മെമ്മറി","1. ਪੂਰਕ ਮੈਮੋਰੀ, 2. ਬੈਕਅੱਪ ਮੈਮੋਰੀ"
പിന്നിലെ പിശക് തിരുത്തൽ,ਵਾਪਸ ਗਲਤੀ ਸੁਧਾਰ
(വരുമാനം-ചെലവ്) ബാലൻസ് ഷീറ്റ്,(ਆਮਦਨ-ਖਰਚਾ) ਬੈਲੇਂਸ ਸ਼ੀਟ
ബാൻഡേജ്,ਪੱਟੀ
"1. ബാൻഡ് വീതി, 2. ബാൻഡ്‌വിഡ്ത്ത്/കപ്പാസിറ്റി","1. ਬੈਂਡ ਚੌੜਾਈ, 2. ਬੈਂਡਵਿਡਥ/ਸਮਰੱਥਾ"
ബാങ്കറുടെ അൽഗോരിതം,ਬੈਂਕਰ ਦਾ ਐਲਗੋਰਿਦਮ
"1. ബാർ കോഡ്, 2. ബാർ കോഡ്","1. ਬਾਰ ਕੋਡ, 2. ਬਾਰ ਕੋਡ"
ബാർകോഡ് സ്കാനർ,ਬਾਰਕੋਡ ਸਕੈਨਰ
ബാർ ഗ്രാഫ്,ਪੱਟੀ ਗ੍ਰਾਫ
അടിസ്ഥാന വിലാസം,ਅਧਾਰ ਪਤਾ
അടിസ്ഥാന ബാൻഡ്,ਅਧਾਰ ਬੈਂਡ
ആധാർ നമ്പർ,ਆਧਾਰ ਨੰਬਰ
അടിസ്ഥാന പട്ടിക,ਅਧਾਰ ਸਾਰਣੀ
അടിസ്ഥാന (ഒരു കമ്പ്യൂട്ടർ ഭാഷ),ਬੇਸਿਕ (ਇੱਕ ਕੰਪਿਊਟਰ ਭਾਸ਼ਾ)
"1. അടിസ്ഥാന നിയന്ത്രണം , 2. അടിസ്ഥാന നിയന്ത്രണം","1. ਬੁਨਿਆਦੀ ਨਿਯੰਤਰਣ, 2. ਅਧਾਰ ਕੰਟਰੋਲ"
"1. യഥാർത്ഥ നിക്ഷേപം, 2. അടിസ്ഥാന നിക്ഷേപം","1. ਮੂਲ ਨਿਵੇਸ਼, 2. ਅਧਾਰ ਨਿਵੇਸ਼"
അടിസ്ഥാന നിർദ്ദേശം,ਬੁਨਿਆਦੀ ਹਦਾਇਤ
അടിസ്ഥാന പ്രശ്നം,ਅਧਾਰ ਮੁੱਦਾ
അടിസ്ഥാന ഘട്ടം,ਬੁਨਿਆਦੀ ਪੜਾਅ
"1. ബാച്ച്, 2. ഗ്രൂപ്പ്, 3. ദുരന്തം","1. ਬੈਚ, 2. ਸਮੂਹ, 3. ਤਬਾਹੀ"
"1. ബാച്ച് ഫയൽ, 2. ബാച്ച് ഫയൽ","1. ਬੈਚ ਫਾਈਲ, 2. ਬੈਚ ਫਾਈਲ"
ബാച്ച് നില,ਬੈਚ ਸਥਿਤੀ
"1. ബാച്ച് പ്രോസസ്സിംഗ്, 2. ഗ്രൂപ്പ് പ്രോസസ്സിംഗ്","1. ਬੈਚ ਪ੍ਰੋਸੈਸਿੰਗ, 2. ਗਰੁੱਪ ਪ੍ਰੋਸੈਸਿੰਗ"
"1. ബാച്ച് സിസ്റ്റം, 2. കവണ സംവിധാനം","1. ਬੈਚ ਸਿਸਟਮ, 2. catapult ਸਿਸਟਮ"
ബൗഡ്,ਬੌਡ
ബാഡ് നിരക്ക്,ਬੌਡ ਦਰ
ബീം ബീം,ਬੀਮ ਬੀਮ
"1. മാർഗ്ഗനിർദ്ദേശങ്ങൾ , 2. ബാച്ച് മാർക്ക്","1. ਦਿਸ਼ਾ-ਨਿਰਦੇਸ਼, 2. ਬੈਚ ਮਾਰਕ"
ദ്വിദിശ ആശയവിനിമയം,ਦੋ-ਦਿਸ਼ਾ ਸੰਚਾਰ
നേരിട്ടുള്ള ലിങ്ക്,ਸਿੱਧਾ ਲਿੰਕ
ബൈനറി കോഡ്,ਬਾਈਨਰੀ ਕੋਡ
ബൈനറി അക്കങ്ങൾ,ਬਾਈਨਰੀ ਅੰਕ
ബൈനറി ഇൻവെസ്റ്റ്‌മെന്റ് ഔട്ട്‌പുട്ട് സിസ്റ്റം (BIOS),ਬਾਈਨਰੀ ਨਿਵੇਸ਼ ਆਉਟਪੁੱਟ ਸਿਸਟਮ (BIOS)
ബൈനറി നമ്പർ,ਬਾਈਨਰੀ ਨੰਬਰ
ബൈനറി ഓപ്പറേറ്റർ,ਬਾਈਨਰੀ ਆਪਰੇਟਰ
ബൈനറി ബന്ധം,ਬਾਈਨਰੀ ਸਬੰਧ
ബൈനറി തിരയൽ,ਬਾਈਨਰੀ ਖੋਜ
ബൈനറി എക്സ്പ്ലോറേഷൻ ട്രീ (BST),ਬਾਈਨਰੀ ਐਕਸਪਲੋਰੇਸ਼ਨ ਟ੍ਰੀ (BST)
"1. ബൈനറി ട്രാൻസ്ഫർ ട്രീ, 2. ബൈനറി കൈമാറ്റം","1. ਬਾਈਨਰੀ ਟ੍ਰਾਂਸਫਰ ਟ੍ਰੀ, 2. ਬਾਈਨਰੀ ਟ੍ਰਾਂਸਫਰ"
ബൈനറി മരം,ਬਾਈਨਰੀ ਰੁੱਖ
"1. ബൈപോളാർ മെമ്മറി, 2. ബൈപോളാർ മെമ്മറി","1. ਬਾਈਪੋਲਰ ਮੈਮੋਰੀ, 2. ਬਾਈਪੋਲਰ ਮੈਮੋਰੀ"
"1. ജനന-മരണ മാതൃക, 2. ജനന മരണ മാതൃക","1. ਜਨਮ ਅਤੇ ਮੌਤ ਦਾ ਮਾਡਲ, 2. ਜਨਮ ਮੌਤ ਮਾਡਲ"
ജനന മരണ പ്രക്രിയ,ਜਨਮ ਮੌਤ ਦੀ ਪ੍ਰਕਿਰਿਆ
"1. ഡ്യൂക്ക്, 2. ബിറ്റ്","1. ਡੁਏਕ, 2. ਬਿੱਟ"
ചെറിയ തെറ്റ്,ਬਿੱਟ ਨੁਕਸ
ബിറ്റ് മാപ്പ്,ਬਿੱਟ ਨਕਸ਼ਾ
"1. ബിറ്റ്, 2. ഭൂപടം, 3. പിക്സൽ (BMP)","1. ਬਿੱਟ, 2. ਨਕਸ਼ਾ, 3. ਪਿਕਸਲ (BMP)"
"1. ബിറ്റ് മാട്രിക്സ്, 2. ബിറ്റ് ടേബിൾ","1. ਬਿੱਟ ਮੈਟ੍ਰਿਕਸ, 2. ਬਿੱਟ ਟੇਬਲ"
ബിറ്റ് പാറ്റേൺ,ਬਿੱਟ ਪੈਟਰਨ
ബിറ്റ് സ്ഥാനം,ਬਿੱਟ ਸਥਿਤੀ
"1. ബിറ്റ് റേറ്റ്, 2. ബിറ്റ് നിരക്ക്","1. ਬਿੱਟ ਰੇਟ, 2. ਬਿੱਟ ਰੇਟ"
കണ്ണടച്ച് പരിശോധന,ਅੰਨ੍ਹੇਵਾਹ ਟੈਸਟ
മിന്നിത്തിളങ്ങുക,ਚਮਕਣਾ
തടയുക,ਬਲਾਕ
"1. ബ്ലോക്ക് കാഷെ, 2. ബ്ലോക്ക് കാഷെ / ചങ്ക് മെമ്മറി","1. ਬਲਾਕ ਕੈਸ਼, 2. ਬਲਾਕ ਕੈਸ਼/ਚੰਕ ਮੈਮੋਰੀ"
ബ്ലോക്ക് അന്വേഷണം,ਬਲਾਕ ਪੜਤਾਲ
വോളിയം കോപ്പി,ਵਾਲੀਅਮ ਕਾਪੀ
ബ്ലോക്ക് ഡയഗ്രം,ਬਲਾਕ ਚਿੱਤਰ
"1. ബ്ലോക്ക്ഡ് നെറ്റ്‌വർക്ക്, 2. ബ്ലോക്ക്ഡ് നെറ്റ്‌വർക്ക്","1. ਬਲੌਕ ਕੀਤਾ ਨੈੱਟਵਰਕ, 2. ਬਲੌਕ ਕੀਤਾ ਨੈੱਟਵਰਕ"
ബോർഡ്,ਫੱਟੀ
പേജ് മെമ്മറി,ਪੰਨਾ ਮੈਮੋਰੀ
ബൂളിയൻ ബീജഗണിതം,ਬੂਲੀਅਨ ਅਲਜਬਰਾ
ബൂളിയൻ ബന്ധം,ਬੂਲੀਅਨ ਸਬੰਧ
ബൂട്ട് പാർട്ടീഷൻ,ਬੂਟ ਭਾਗ
ബൂട്ട് സ്ട്രാപ്പിംഗ്,ਬੂਟ ਸਟ੍ਰੈਪਿੰਗ
1.ബൂട്ട്സ്ട്രാപ്പ് ലോഡർ,1. ਬੂਟਸਟਰੈਪ ਲੋਡਰ
"1.പാലം, 2.പാലം","1.ਬ੍ਰਿਜ, 2.ਬ੍ਰਿਜ"
ബ്രോഡ്ബാൻഡ് നെറ്റ്വർക്ക്,ਬਰਾਡਬੈਂਡ ਨੈੱਟਵਰਕ
പ്രക്ഷേപണം,ਪ੍ਰਸਾਰਣ
പ്രക്ഷേപണം റേഡിയോ,ਪ੍ਰਸਾਰਣ ਰੇਡੀਓ
(നെറ്റ്) വ്യത്യാസം,(ਨੈੱਟ) ਪਰਿਵਰਤਨ
(നെറ്റ്) വികാരി,(ਜਾਲ) ਵਿਕਾਰ
ബി-ട്രൂ,ਬੀ-ਟ੍ਰੂ
"1.ബബിൾ മെമ്മറി, 2.ബബിൾ മെമ്മറി","1.ਬਬਲ ਮੈਮੋਰੀ, 2.ਬਬਲ ਮੈਮੋਰੀ"
ബബിൾ അടുക്കുക,ਬੁਲਬੁਲਾ ਲੜੀਬੱਧ
"1.ബക്കറ്റ്, 2.ബക്കറ്റ്","1. ਬਾਲਟੀ, 2. ਬਾਲਟੀ"
"1. സാഹോദര്യ വ്യവസ്ഥ, 2. വലിയ സംവിധാനം","1.ਭਾਈਚਾਰਾ ਸਿਸਟਮ, 2.ਵੱਡਾ ਸਿਸਟਮ"
ഫലപ്രദമായ ബജറ്റ് നിയന്ത്രണം,ਬਜਟ ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਨਿਯੰਤਰਣ
ബഫർ,ਬਫਰ
പോരായ്മ,ਕਮੀ
മതി,ਕਾਫ਼ੀ
"1. അഷ്ട വ്യാങ്ക്, 2. ബിറ്റ് (എട്ട് ബിറ്റുകൾ)","1. ਅਸ਼ਟ ਵਿਅੰਕ, 2. ਬਿੱਟ (ਅੱਠ ਬਿੱਟ)"
ബൈറ്റ് കോഡ്,ਬਾਈਟ ਕੋਡ
സി (കമ്പ്യൂട്ടർ ഭാഷ),ਸੀ (ਕੰਪਿਊਟਰ ਭਾਸ਼ਾ)
"1.സി പ്ലസ് പ്ലസ്, 2.സി++ (കമ്പ്യൂട്ടർ ഭാഷ)","1.C ਪਲੱਸ ਪਲੱਸ, 2.C++ (ਕੰਪਿਊਟਰ ਭਾਸ਼ਾ)"
"1. പണം, 2. വേഗം, 3.വേഗത","1. ਨਕਦੀ, 2. ਤੇਜ਼"
"1.കാഷെ ബഫർ, 2.മെമ്മറി ബഫർ","1.ਕੈਸ਼ ਬਫਰ, 2.ਮੈਮੋਰੀ ਬਫਰ"
"1.കാഷെ മെമ്മറി, 2.കാഷെ മെമ്മറി, 3.ഫാസ്റ്റ് മെമ്മറി","1.ਕੈਸ਼ ਮੈਮੋਰੀ, 2.ਕੈਸ਼ ਮੈਮੋਰੀ, 3.ਫਾਸਟ ਮੈਮੋਰੀ"
കണക്കുകൂട്ടല്,ਗਣਨਾ
"1.കാൽക്കുലേറ്റർ, 2.കാൽക്കുലേറ്റർ","1. ਕੈਲਕੁਲੇਟਰ, 2. ਕੈਲਕੁਲੇਟਰ"
"1.കാൽക്കുലേറ്റർ ചിപ്പ്,2. കാൽക്കുലേറ്റർ ചിപ്പ്","1. ਕੈਲਕੁਲੇਟਰ ਚਿੱਪ, 2. ਕੈਲਕੁਲੇਟਰ ਚਿੱਪ"
അഭ്യർത്ഥിക്കുക,ਬੁਲਾਓ
പേര് വിളി,ਨਾਮ ਕਾਲ
റഫറൻസ് കോൾ,ਹਵਾਲਾ ਕਾਲ
ബഹുമാന കോൾ,ਸਨਮਾਨ ਕਾਲ
വേരിയബിൾ കോൾ,ਵੇਰੀਏਬਲ ਕਾਲ
അഭ്യർത്ഥന കവാടം,ਸੱਦਾ ਗੇਟ
"1. റദ്ദാക്കുക, 2. റദ്ദാക്കുക","1. ਰੱਦ ਕਰੋ, 2. ਰੱਦ ਕਰੋ"
അസാധുവാക്കൽ ബട്ടൺ,ਰੱਦ ਕਰਨ ਦਾ ਬਟਨ
"1. നിർദേശിക്കപ്പെട്ടത്, 2. കാനോനിക്കൽ","1. ਨਿਰਧਾਰਤ, 2. ਕੈਨੋਨੀਕਲ"
കാനോനിക്കൽ രൂപം,ਕੈਨੋਨੀਕਲ ਰੂਪ
കഴിവ്,ਯੋਗਤਾ
ശേഷി പട്ടിക,ਸਮਰੱਥਾ ਸੂਚੀ
"1. കഴിവ്, 2. പിടിക്കുന്നു","1. ਸਮਰੱਥਾ, 2. ਹੋਲਡ"
ക്യാപ്സ് ലോക്ക് കീ,ਕੈਪਸ ਲਾਕ ਕੁੰਜੀ
"1.കാർഡ്, 2. ഷീറ്റ്","1.ਕਾਰਡ, 2. ਸ਼ੀਟ"
കാർഡ് റീഡർ,ਕਾਰਡ ਰੀਡਰ
പ്രാധാന്യം,ਪ੍ਰਮੁੱਖਤਾ
വാഹകൻ,ਕੈਰੀਅਰ
കാരിയർ ബാൻഡ്,ਕੈਰੀਅਰ ਬੈਂਡ
കാരിയർ ലോഡ്,ਕੈਰੀਅਰ ਲੋਡ
കാരിയർ സിഗ്നൽ,ਕੈਰੀਅਰ ਸਿਗਨਲ
കാരിയർ തരംഗം,ਕੈਰੀਅਰ ਲਹਿਰ
നേടിയത്,ਪ੍ਰਾਪਤ ਕੀਤਾ
സ്കോർ നേടി,ਸਕੋਰ ਪ੍ਰਾਪਤ ਕੀਤਾ
പതാക നേടി,ਝੰਡਾ ਪ੍ਰਾਪਤ ਕੀਤਾ
"1.കാട്രിഡ്ജ് ഡിസ്ക്, 2.കാട്രിഡ്ജ് ഡിസ്ക്","1.ਕਾਰਟ੍ਰੀਜ ਡਿਸਕ, 2.ਕਾਰਟ੍ਰੀਜ ਡਿਸਕ"
"1. കാസ്കേഡ്, 2. കാസ്കേഡ്","1. ਕੈਸਕੇਡ, 2. ਕੈਸਕੇਡ"
കേസ്,ਕੇਸ
കാഥോഡ്-റേ-ട്യൂബ് (CRT),ਕੈਥੋਡ-ਰੇ-ਟਿਊਬ (ਸੀਆਰਟੀ)
കാഥോഡ് റേ ട്യൂബ് (CRT) കാഥോഡ് റേ ട്യൂബ്,ਕੈਥੋਡ ਰੇ ਟਿਊਬ (CRT) ਕੈਥੋਡ ਰੇ ਟਿਊਬ
സിഡി റോം ഡിസ്ക് ഡ്രൈവ്,ਸੀਡੀ ਰੋਮ ਡਿਸਕ ਡਰਾਈਵ
സെൽ,ਸੈੱਲ
സെൽ ആനിമേഷൻ,ਸੈੱਲ ਐਨੀਮੇਸ਼ਨ
സെല്ലുലാർ ഫോൺ,ਸੈਲੂਲਰ ਫ਼ੋਨ
"1. സെൻട്രൽ മെമ്മറി, 2. കേന്ദ്ര മെമ്മറി","1. ਕੇਂਦਰੀ ਮੈਮੋਰੀ, 2. ਕੇਂਦਰੀ ਮੈਮੋਰੀ"
സെൻട്രൽ പ്രോസസ്സിംഗ് യൂണിറ്റ് (സിപിയു),ਕੇਂਦਰੀ ਪ੍ਰੋਸੈਸਿੰਗ ਯੂਨਿਟ (CPU)
കേന്ദ്രീകൃത സംവിധാനം,ਕੇਂਦਰੀ ਸਿਸਟਮ
ആധികാരികതയുള്ള ടേപ്പ്,ਪ੍ਰਮਾਣਿਤ ਟੇਪ
ചങ്ങല,ਚੇਨ
"1.സീരീസ് ഡാറ്റ, 2.സീരീസ് ഉള്ളടക്കം","1. ਸੀਰੀਜ਼ ਡਾਟਾ, 2. ਸੀਰੀਜ਼ ਸਮੱਗਰੀ"
ചെയിൻ ലിങ്ക്,ਚੇਨ ਲਿੰਕ
ചങ്ങല,ਚੇਨਿੰਗ
"1.ചാനൽ, 2.ചാനൽ","1.ਚੈਨਲ, 2.ਚੈਨਲ"
"1.ചാനൽ തിരക്കുള്ള ടോൺ, 2.ചാനൽ തിരക്കുള്ള ടോൺ","1.ਚੈਨਲ ਬਿਜ਼ੀ ਟੋਨ, 2.ਚੈਨਲ ਬਿਜ਼ੀ ਟੋਨ"
"1.ചാനൽ കപ്പാസിറ്റി, 2.ചാനൽ കപ്പാസിറ്റി","1.ਚੈਨਲ ਸਮਰੱਥਾ, 2.ਚੈਨਲ ਸਮਰੱਥਾ"
"1.ചാനൽ കൺട്രോളർ, 2.ചാനൽ കൺട്രോളർ","1.ਚੈਨਲ ਕੰਟਰੋਲਰ, 2.ਚੈਨਲ ਕੰਟਰੋਲਰ"
"1. ചാനൽ പിശക്, 2.ചാനൽ പിശക്","1.ਚੈਨਲ ਗਲਤੀ, 2.ਚੈਨਲ ਗਲਤੀ"
"1.ചാനൽ പ്രോഗ്രാം, 2.ചാനൽ പ്രോഗ്രാം","1.ਚੈਨਲ ਪ੍ਰੋਗਰਾਮ, 2.ਚੈਨਲ ਪ੍ਰੋਗਰਾਮ"
"1.ചാനൽ വിശ്വാസ്യത, 2.ചാനൽ വിശ്വാസ്യത","1.ਚੈਨਲ ਭਰੋਸੇਯੋਗਤਾ, 2.ਚੈਨਲ ਭਰੋਸੇਯੋਗਤਾ"
"1.ചാനൽ സെറ്റ്, 2.ചാനൽ സെറ്റ്","1.ਚੈਨਲ ਸੈੱਟ, 2.ਚੈਨਲ ਸੈੱਟ"
ചിഹ്നം,ਪ੍ਰਤੀਕ
"1. പ്രതീക കോഡ്, 2. പ്രതീക കോഡ്","1. ਅੱਖਰ ਕੋਡ, 2. ਅੱਖਰ ਕੋਡ"
പ്രതീക കീ,ਅੱਖਰ ਕੁੰਜੀ
പ്രതീക വായനക്കാരൻ,ਅੱਖਰ ਪਾਠਕ
"1. എംബ്ലം സൈസ്, 2. എംബ്ലം സൈസ്","1. ਚਿੰਨ੍ਹ ਦਾ ਆਕਾਰ, 2. ਚਿੰਨ੍ਹ ਦਾ ਆਕਾਰ"
ചിത്രപരമായ,ਚਿੱਤਰਕਾਰੀ
"1. ചേസിസ്, 2. ചേസിസ്","1.ਚੈਸਿਸ, 2.ਚੈਸਿਸ"
ചെക്ക് ബിറ്റ്,ਚੈੱਕ ਬਿੱਟ
ചെക്ക് പോയിന്റുകൾ,ਚੈੱਕ ਪੁਆਇੰਟ
മൊത്തം പരിശോധിക്കുക,ਕੁੱਲ ਚੈੱਕ ਕਰੋ
ചെക്ക് വാക്ക്,ਚੈੱਕ ਸ਼ਬਦ
ചിപ്പ്,ਚਿੱਪ
ചിപ്പ് സെറ്റ്,ਚਿੱਪ ਸੈੱਟ
"1.തിരഞ്ഞെടുക്കുക, 2.തിരഞ്ഞെടുക്കുക","1. ਚੁਣੋ, 2. ਚੁਣੋ"
അക്ഷരമാലാക്രമത്തിൽ,ਵਰਣਮਾਲਾ ਅਨੁਸਾਰ
"1.സഫർ, 2. പൂജ്യം, 3. നാവികൻ","1.ਸਫਰ, 2. ਜ਼ੀਰੋ, 3. ਸਮੁੰਦਰੀ ਜਹਾਜ਼"
സർക്യൂട്ട്,ਸਰਕਟ
സർക്കിൾ ലിസ്റ്റ്,ਚੱਕਰ ਸੂਚੀ
സെറസ്,ਸੇਰੇਸ
പരാമർശിക്കുക,ਜ਼ਿਕਰ
"1.വിഭാഗം, 2.വിഭാഗം","1.ਸ਼੍ਰੇਣੀ, 2.ਸ਼੍ਰੇਣੀ"
ക്ലാസ് വേരിയബിൾ,ਕਲਾਸ ਵੇਰੀਏਬਲ
വർഗ്ഗീകരണം,ਵਰਗੀਕਰਨ
തോട്ടിപ്പണി,ਸਫ਼ਾਈ
വൃത്തിയാക്കിയ പ്രദേശം,ਸਾਫ਼ ਕੀਤਾ ਖੇਤਰ
"1. ക്ലീൻ അപ്പ് സിസ്റ്റം, 2. ചാനൽ മായ്‌ക്കുക","1. ਸਿਸਟਮ ਸਾਫ਼ ਕਰੋ, 2. ਚੈਨਲ ਸਾਫ਼ ਕਰੋ"
അമർത്തുക,ਪ੍ਰੈਸ
"1. ഉപഭോക്താവ്, 2. കക്ഷി","1. ਗਾਹਕ, 2. ਗਾਹਕ"
"1. ക്ലയന്റ് സെർവർ, 2. ക്ലയന്റ് സെർവർ","1. ਕਲਾਇੰਟ ਸਰਵਰ, 2. ਕਲਾਇੰਟ ਸਰਵਰ"
ഉപഭോക്തൃ അപൂർണ്ണം,ਗਾਹਕ ਸਟੱਬ
ഷയറിംഗ് ആർട്ട്,ਕਟਾਈ
ഷീറിംഗ് ആർട്ട് ലൈബ്രറി,ਸ਼ੀਅਰਿੰਗ ਆਰਟ ਲਾਇਬ੍ਰੇਰੀ
ക്ലിപ്പ് ബോർഡ്,ਕਲਿੱਪ ਬੋਰਡ
ക്ലിപ്പർ,ਕਲਿੱਪਰ
ക്ലിപ്പർ ചിപ്പ്,ਕਲਿਪਰ ਚਿੱਪ
വിഭാഗം,ਧੜੇ
"1. വാച്ച്, 2. കാലാഡ്","1. ਵਾਚ, 2. ਕੈਲਾਡ"
ക്ലോക്ക് സൈക്കിൾ,ਘੜੀ ਚੱਕਰ
ക്ലോക്ക് ആവൃത്തി,ਘੜੀ ਦੀ ਬਾਰੰਬਾਰਤਾ
കാലാഡ് ഹാർഡ്‌വെയർ,ਕਲਾਡ ਹਾਰਡਵੇਅਰ
കലാഡ് സ്പാൻഡ്,ਕਲਾਡ ਸਪੈਂਡ
ക്ലോക്ക് വേഗത,ਘੜੀ ਦੀ ਗਤੀ
സമയ സമന്വയം,ਸਮਾਂ ਸਮਕਾਲੀਕਰਨ
ക്ലോക്ക് ടിക്ക്,ਘੜੀ ਦੀ ਟਿੱਕ
ക്ലോൺ,ਕਲੋਨ
ഓഫ്,ਬੰਦ
ക്ലോസ്ഡ് സർക്യൂട്ട് ടിവി (സിസിടിവി),ਬੰਦ ਸਰਕਟ ਟੀ.ਵੀ (ਸੀ.ਸੀ.ਟੀ.ਵੀ.)
വിവരണം,ਵਰਣਨ
"1.ക്ലൗഡ് കമ്പ്യൂട്ടിംഗ്, 2.ക്ലൗഡ് കമ്പ്യൂട്ടിംഗ്","1. ਕਲਾਉਡ ਕੰਪਿਊਟਿੰਗ, 2. ਕਲਾਉਡ ਕੰਪਿਊਟਿੰਗ"
കുല,ਝੁੰਡ
"1. കവർഡ് കാർഡ്, 2. പൊതിഞ്ഞ ഷീറ്റ്","1. ਕਵਰਡ ਕਾਰਡ, 2. ਕੋਟੇਡ ਸ਼ੀਟ"
പൊതിഞ്ഞ പേപ്പർ,ਕੋਟੇਡ ਕਾਗਜ਼
ഏകപക്ഷീയമായ,coaxial
ഏകോപന കേബിൾ,coaxial ਕੇਬਲ
കോഡാസിൽ,ਕੋਡਾਸਿਲ
"1.കോഡ്, 2.കോഡ്","1. ਕੋਡ, 2. ਕੋਡ"
"1. കോഡ് ജനറേറ്റർ, 2. കോഡ് ജനറേറ്റര്","1. ਕੋਡ ਜਨਰੇਟਰ, 2. ਕੋਡ ਜਨਰੇਟਰ"
കോഡ് പേജ്,ਕੋਡ ਪੰਨਾ
"1.കോഡ് വേഡ്, 2.കോഡ് വേഡ്","1. ਕੋਡ ਸ਼ਬਦ, 2. ਕੋਡ ਸ਼ਬਦ"
"1.കോഡർ, 2.കോഡർ","1.ਕੋਡਰ, 2.ਕੋਡਰ"
"1. എൻകോഡിംഗ് ടെസ്റ്റ്, 2. കോഡിംഗ് ടെസ്റ്റ്","1. ਏਨਕੋਡਿੰਗ ਟੈਸਟ, 2. ਕੋਡਿੰਗ ਟੈਸਟ"
എൻകോഡിംഗ് ഫോം,ਏਨਕੋਡਿੰਗ ਫਾਰਮ
"1. എൻകോഡിംഗ് ഷീറ്റ്, 2. കോഡിംഗ് ഷീറ്റ്","1. ਏਨਕੋਡਿੰਗ ਸ਼ੀਟ, 2. ਕੋਡਿੰਗ ਸ਼ੀਟ"
ഗുണകം,ਗੁਣਾਂਕ
കെട്ടുറപ്പ്,ਤਾਲਮੇਲ
"1.കോൾഡ് ബൂട്ട്, 2.കോൾഡ് സ്റ്റാർട്ട്","1.ਕੋਲਡ ਬੂਟ, 2.ਕੋਲਡ ਸਟਾਰਟ"
തണുത്ത തുടക്കം,ਠੰਡੀ ਸ਼ੁਰੂਆਤ
സഹായം,ਮਦਦ ਕਰੋ
തകർച്ച,ਢਹਿ
"1. ഉൾപ്പെടുത്തൽ, 2. സംയോജിപ്പിക്കുക","1.ਇਨਕਾਰਪੋਰੇਸ਼ਨ, 2.ਕੰਕਟੇਨੇਟ"
"1.ഇൻഡക്സ്ഡ് ടേപ്പ്,2. കോളറ്റ് ടേപ്പ്","1. ਇੰਡੈਕਸਡ ਟੇਪ, 2. callet ਟੇਪ"
കൂട്ടിയിടി,ਟੱਕਰ
കോളൻ,ਕੋਲਨ
"1. കഥാപാത്രങ്ങൾ, 2. നിറങ്ങൾ","1.ਅੱਖਰ, 2.ਰੰਗ"
വർണ്ണ സാച്ചുറേഷൻ,ਰੰਗ ਸੰਤ੍ਰਿਪਤਾ
വർണ്ണ പട്ടിക,ਰੰਗ ਸਾਰਣੀ
സ്തംഭം,ਥੰਮ੍ਹ
കോമ്പിനേഷൻ,ਸੁਮੇਲ
സംയുക്ത പെട്ടി,ਮਿਸ਼ਰਿਤ ਬਾਕਸ
"1.കമാൻഡ്, 2.കമാൻഡ്","1.command, 2.command"
കമാൻഡ് ബട്ടൺ,ਕਮਾਂਡ ਬਟਨ
കമാൻഡ് ലിസ്റ്റ്,ਹੁਕਮ ਸੂਚੀ
അഭിപ്രായം,ਟਿੱਪਣੀ
"1. പ്രതിബദ്ധത, 2. പ്രതിബദ്ധത","1. ਵਚਨਬੱਧਤਾ, 2. ਵਚਨਬੱਧਤਾ"
കാര്യം,ਗੱਲ
പൊതു ബിസിനസ് അധിഷ്ഠിത ഭാഷ (COBOL),ਕਾਮਨ ਬਿਜ਼ਨਸ ਓਰੀਐਂਟਿਡ ਲੈਂਗੂਏਜ (COBOL)
പൊതുവായ തെറ്റ്,ਆਮ ਗਲਤੀ
പൊതു ഭാഷ,ਆਮ ਭਾਸ਼ਾ
"1. പൊതുനാമം, 2. സാധാരണ പതിവ്","1. ਆਮ ਨਾਮ, 2. ਆਮ ਰੁਟੀਨ"
ആശയവിനിമയങ്ങൾ,ਸੰਚਾਰ
ആശയവിനിമയ ലൈൻ,ਸੰਚਾਰ ਲਾਈਨ
ആശയവിനിമയ മോഡ്,ਸੰਚਾਰ ਮੋਡ
"1. ആശയവിനിമയ ശൃംഖല, 2. ആശയവിനിമയ ശൃംഖല","1. ਸੰਚਾਰ ਨੈੱਟਵਰਕ, 2. ਸੰਚਾਰ ਨੈੱਟਵਰਕ"
