Hindi,Bengali
नियम भंग,নিয়ম লঙ্ঘন
"विश्‍वास भंग,अमानत में खयानत",বিশ্বাস ভঙ্গ
"टूट-फूट, टूट-फूट प्रभार",বিরতি
ठप,ভাঙ্গা
सेवा में व्यवधान,পরিষেবা বিরতি
ब्योरा,বিচ্ছিন্ন
नस्ल,প্রজনন
"घूस,रिश्‍वत",ঘুষ
"संक्षिप्त,पक्षसार, ब्रीफ़",সংক্ষিপ্ত
"सार बताना, पक्षसार बताना",সারসংক্ষেপ
संक्षिप्त वृत्‍त,সংক্ষিপ্ত পুনঃসূচনা
"शानदार कीर्तिमान, शानदार रिकार्ड",উজ্জ্বল রেকর্ড
ध्यान में लाना,নোটিশ আনুন
प्रसारण,সম্প্রচার
बड़ा चिट्ठा,ব্রডশিট
विवरणिका,ব্রোশিওর
दलाली,দালালি
अग्रानीत,এগিয়ে আনা (বি/এফ)
बजट नियतन,বাজেট বরাদ্দ
बजट नियंत्रण,বুগেটারি নিয়ন্ত্রণ
"बजट प्राक्कलन,बजट अनुमान",বাজেটের অনুমান
बजट प्रावधान,বাজেট বিধান
"भवन,इमारत",বিল্ডিং
" थोक,अंबार,ढेर ,अधिकांश ,परिमाण",স্তূপ
थोक खारीद,বাল্ক ক্রয়
बुलेटिन,বুলেটিন
भरपूर पैदावार,বাম্পার ফসল
रिक्‍तियों का गुच्छन,শূন্যপদ গুচ্ছ
" गोलमाल ,गोलमाल करना",বাংগল
" अधिकारी तंत्र , नौकरशाही, दफ्तरशाही",আমলাতন্ত্র
दफ्तरशाह,আমলা
व्यवसाय वर्ग,ব্যবসায়িক শ্রেণী
कारोबार का समय,ব্যবসায়ের সময় (= ব্যবসায়ের ঘন্টা)
"व्यवसायी, कारोबारी",ব্যবসায়ী
"वापसी खरीद, प्रतिक्रय",কিনুন
"क्रेता, खरीदार",ক্রেতা
"उप-निर्वाचन,उपचुनाव",বাই নির্বাচন (= নির্বাচনের মাধ্যমে)
दस्ती,হাতের দ্বারা
"डाक से,डाक द्‌वारा",পোস্ট দ্বারা
केबिन असबाब,কেবিন লাগেজ
" मंत्रिमंडल , कैबिनेट ,पेटिका",মন্ত্রিসভা
"संवर्ग,काडर",ক্যাডার
विपत्‍ति,বিপর্যয়
परिकलन,গণনা
कैलेंडर वर्ष,ক্যালেন্ডার বছর
" अभियान ,प्रचार",প্রচার
परिसर,ক্যাম্পাস
परिसर साक्षात्कार,ক্যাম্পাসের সাক্ষাত্কার
रद्‌द करना,বাতিল
रद्‌दकरण,বাতিল
"अभ्यर्थी,उम्मीदवार",প্রার্থী
"अभ्यर्थिता,उम्मीदवारी",প্রার্থিতা
" प्रचार , संयाचना (विधि.)",ক্যানভাসিং
सामर्थ्य,ক্ষমতা
समर्थ,সক্ষম
" हैसियत ,क्षमता , सामर्थ्य , धारिता",ক্ষমতা
" पूंजी,मूलधन,राजधानी , स्तंभशीर्ष ,दीर्घाक्षर",মূলধন
पूंजी व्यय,মূলধন ব্যয়
मृत्युदंड़,মৃত্যুদণ্ড
प्रति व्यक्‍ति शुल्क,ক্যাপিটেশন ফি
