Assamese,Gujarati
"বিস্ফোৰণ, বিস্ফোৰণ, ধুমুহা","વિસ્ફોટ, વિસ્ફોટ, ગસ્ટ"
"সবিকা, ব্লিডাৰ, সবি","savika, bleeder, savi"
"ছদ্মবেশত, অন্ধ","વેશપલટો, અંધ"
ব্লকৰ উপপাদ্য,બ્લોચનું પ્રમેય
"ব্লক, ব্লক, ব্লক","અવરોધ, અવરોધ, અવરોધ"
"blow, blow, আঘাত কৰা","ફટકો, ફટકો, ફટકો"
নীলা প্ৰিন্ট,બ્લુ પ્રિન્ટ
অস্পষ্টতা বৃত্ত,અસ્પષ્ટતા વર્તુળ
তৰংগ,અસ્પષ્ટ
"বল, গোলক, লকেট","બોલ, ગોળા, પેન્ડન્ટ"
"শৰীৰ, বস্তু","શરીર, પદાર્થ"
শাৰীৰিক ক্ষমতা,શારીરિક ક્ષમતા
কেন্দ্ৰীভূত,કેન્દ્રિત
"শৰীৰ-তিৰ্যক, শেষ-তিৰ্যক","શરીર-કર્ણ, અંત-કર્ણ"
"bogie, অজ্ঞাত ধৰা পেলোৱা (ৰাডাৰ)","બોગી, અજાણી શોધ (રડાર)"
ব&#39;ৰ ইফেক্ট,બોર અસર
ব&#39;ৰ মেগনেটন,બોર મેગ્નેટોન
"বয়লাৰ, বয়লাৰ","બોઈલર, બોઈલર"
"উতলা, উতলা","ઉકળતા, ઉકળતા"
বোল্টছমেন সমীকৰণ,બોલ્ટ્સમેન સમીકરણ
বোমাৰু ইলেক্ট্ৰন,બોમ્બર ઇલેક્ટ્રોન
"আঘাতজনিত শক্তি, বোমা বিস্ফোৰণ শক্তি","આઘાતજનક ઊર્જા, બોમ્બિંગ ઊર્જા"
বন্ধক,ગીરો
"বণ্ডেড, বণ্ডেড, বণ্ডেড","બંધાયેલ, બંધાયેલ, બંધાયેલ"
এনহান্সাৰ,વધારનાર
বোৰন,બોરોન
বস-কণা,બોસ-પાર્ટીકલ
ব&#39;চন,બોસોન
"জোকাৰণি, জাম্প","આંચકો, કૂદકો"
বাধ্যতা,બંધાયેલ
"সীমা, সীমা (সম্পা.), প্ৰান্তীয় (v.)","મર્યાદા, મર્યાદા (ઇડી.), સીમાંત (વિ.)"
বাধ্যতা,બંધાયેલ
ধনু ৰাশিৰ চোতাল,ધનુરાશિ યાર્ડ
পালতোলা ঢৌ,સઢવાળી તરંગ
বয়লাৰ গৰম কৰা,બોઈલર હીટિંગ
ল&#39;ৰাৰ আইন,બોયલનો કાયદો
বয়লাৰ গৰম কৰা,બોઈલર હીટિંગ
বন্ধনী-শ্ৰেণী,કૌંસ-વર્ગ
বেগ নিয়ম,બેગ નિયમ
আন্তঃসংলগ্ন তাঁৰ,ગૂંથેલા વાયર
ব্ৰেক ক্লাছ,બ્રેક વર્ગ
ব্ৰামা কম্প্ৰেছাৰ,બ્રામા કોમ્પ્રેસર
শাখা-প্ৰশাখা,શાખાઓ
"ব্ৰেভ লেটিছ, ব্ৰেভ লেটিছ","બહાદુર જાળી, બહાદુર જાળી"
ব্ৰাছ ব্ৰেজিং,બ્રાસ બ્રેઝિંગ
ছেভাৰেন্স,વિચ્છેદ
সংযোগকাৰী ভাঙি পেলাওক,બ્રેક કનેક્ટર
"ফ্ৰেক্টৰ ডাইঅ’ড, জেনাৰ ডাইঅ’ড","ફ્રેક્ચર ડાયોડ, ઝેનર ડાયોડ"
হাড়ভঙা,અસ્થિભંગ
"ব্ৰীডাৰ ৰিয়েক্টৰ, ব্ৰীডাৰ নিউক্লিয়াৰ ফাৰ্নেচ, ব্ৰীডাৰ ফাৰ্নেচ","બ્રીડર રિએક્ટર, બ્રીડર ન્યુક્લિયર ફર્નેસ, બ્રીડર ફર્નેસ"
প্ৰজনন,પ્રજનન
"ৰিটাৰ্ডেণ্ট ৰেডিয়চন, brastralung","રેટાડન્ટ રેડિયેશન, બ્રાસ્ટ્રલંગ"
ব্ৰুষ্টাৰ-কোণ,બ્રુસ્ટર-એંગલ
ব্ৰুষ্টাৰ ফ্ৰীজ,બ્રુસ્ટર ફ્રિજ
সেঁতু,પુલ
দলং বন্ধন,બ્રિજ બોન્ડ
"উজ্জ্বল, উজ্জ্বল, চকু কপালত তুলিব পৰা","તેજસ્વી, તેજસ્વી, ચમકદાર"
ইলুমিনেটৰ,રોશની કરનાર
ৰেডিয়েন্স,તેજ
"দ্যুতি, প্ৰভা","દ્યુતિ, પ્રભા"
ব্ৰীলুৱান অঞ্চল,બ્રિલુવાન વિસ્તાર
ব্ৰিটিছ ষ্টেণ্ডাৰ্ড মমবাতি,બ્રિટિશ સ્ટાન્ડર્ડ મીણબત્તી
ভংগুৰ,બરડ
ভংগুৰতা,બરડપણું
সম্প্ৰচাৰ,પ્રસારણ
বিস্তৃত,વિગતવાર
ৰেট্ৰ&#39;গ্ৰেড,પૂર્વવર્તી
ব্ৰগলি সূত্ৰ,બ્રોગલી ફોર્મ્યુલા
খণ্ডিত,ખંડિત
ব্ৰাউনি গতি,બ્રાઉની ગતિ
"কুচি, বুৰুষ, কুৰ্চ, গুলম","કુચી, બુરુશ, કુર્ચ, ગુલમ"
"বুদবুদ, বুদবুদ (ed.), mumble (v.)","બબલ, બબલ (સં.), ગણગણાટ (v.)"
effervescence,પ્રભાવ
প্ৰতিকাৰৰ ব্যৱস্থা,વિરોધી પગલાં
সংকোচন,સંકોચન
"amp-প্ৰতিৰোধ, বাফাৰ","amp-રેઝિસ્ટન્સ, બફર"
শব্দবিজ্ঞান,ધ્વનિશાસ્ત્ર
বৰধন,બર્ધન
বাল্ব,બલ્બ
আবির্ভূত,ઉભરો
"আয়তন, বাল্ক, ভৰ, ভৰ, আয়তন","વોલ્યુમ, જથ્થાબંધ, સમૂહ, સમૂહ, વોલ્યુમ"
আয়তন স্থিতিস্থাপকতা সহগ,વોલ્યુમ સ્થિતિસ્થાપકતા ગુણાંક
জনসংখ্যাৰ সম্পত্তি,વસ્તી મિલકત
সৰ্বোচ্চ উষ্ণতা,મહત્તમ તાપમાન
উখহি উঠা,મણકા
"bunch, bunch (n.), থুপ খাই থকা (ver.)","ટોળું, ટોળું (n.), ક્લસ્ટર થવું (ver.)"
মুঠি,ટોળું
বুনচেন কোষ,બન્સેન સેલ
প্লাৱন ক্ষমতা,ઉત્સાહ
"buoyancy, প্লাৱন ক্ষমতা","ઉલ્લાસ, ઉલ્લાસ"
বাৰ্গাৰ চাৰ্কিট,બર્ગર સર્કિટ
চোৰৰ ঘণ্টা,ચોર ઘંટડી
"বাৰ্নাৰ, ইগনিটাৰ","બર્નર, ઇગ્નીટર"
সম্পূৰ্ণ ইগনিচন,સંપૂર્ણ ઇગ્નીશન
"বিস্ফোৰণ, বিস্ফোৰণ, ফাট","વિસ્ફોટ, વિસ્ફોટ, વિસ્ફોટ"
লাইন ব্যস্ত,લાઇન વ્યસ્ત
ব্যস্ত সুৰ,વ્યસ્ત સ્વર
buzzer,બઝર
পাৰ হোৱা,બાયપાસ
বৰ্তনী,સર્કિટ
"সাগৰৰ তাঁৰ, কেবল","દરિયાઈ વાયર, કેબલ"
কেডমিয়াম,કેડમિયમ
চিজিয়াম-কোষ,સીઝિયમ-કોષ
পাঞ্জাৰ ডাইপোল,પાંજર દ્વિધ્રુવ
পাঞ্জাৰ ইফেক্ট,પાંજર અસર
গণনা কৰা,ગણતરી કરવી
কেলকুলেটৰ,કેલ્ક્યુલેટર
কেলেণ্ডাৰ,કૅલેન્ડર
"মানাংকন, মানাংকন, পুনৰীক্ষণ","માપાંકન, માપાંકન, પુનરાવર્તન"
"মানাংকন বহুগুণক, মানাংকন বহুগুণক","માપાંકન ગુણક, માપાંકન ગુણક"
কেলিপাৰ,કેલિપર્સ
"কল কেলকুলেটৰ, টক কেলকুলেটৰ","કૉલ કેલ્ક્યુલેટર, ટોક કેલ્ક્યુલેટર"
"তাপ (v.), কেলৰি (ed.)","ગરમી (v.), કેલરી (ed.)"
"কেলৰিমিটাৰ, কেলৰিমিটাৰ","કેલરીમીટર, કેલરીમીટર"
"কেলৰিমেট্ৰি, কেলৰিমেট্ৰি","કેલરીમેટ્રી, કેલરીમેટ્રી"
কেমেৰা,કેમેરા
"কুল্যা কিৰণ, খাল কিৰণ","કુલ્યા કિરણ, નહેર કિરણ"
কেণ্ডেলা,candela
"মমবাতি, মমবাতি","મીણબત્તી, મીણબત્તી"
canonical,પ્રામાણિક
কেন্টিলিভাৰ,કેન્ટીલીવર
"টুপি, পোছাক (সম্পা.), ইন্টাৰলেচিং (v.)","ટોપી, ડગલો (ઇડી.), ઇન્ટરલેસિંગ (v.)"
ধৰি ৰখা,હોલ્ડિંગ
কেপাচিটৰ,કેપેસિટર
"কেপিলাৰিটি, কেপিলাৰিটি","કેપિલેરિટી, કેપિલેરિટી"
"কেপিলাৰী, কেপিলাৰী","રુધિરકેશિકા, રુધિરકેશિકા"
কেপিলাৰী বল,રુધિરકેશિકા બળ
"কেপচুল, কেপচুল, কেপচুল","કેપ્સ્યુલ, કેપ્સ્યુલ, કેપ્સ્યુલ"
বন্দী কৰা,કેપ્ચર
কাৰ্বন ১৪ সময়সূচী,કાર્બન 14 શેડ્યુલિંગ
"মৌলিক বিন্দু, কাৰ্ডিনেল সংখ্যা, গণনা সংখ্যা","મુખ્ય બિંદુ, મુખ્ય સંખ્યા, ગણતરી સંખ્યા"
carno ৰ উপপাদ্য,કાર્નો પ્રમેય
বাহক,વાહક
কাৰ্টেচিয়ান অক্ষ,કાર્ટેશિયન અક્ષ
কাৰ্টিজ,કારતૂસ
"সোপানী (ভ.), সোপানীপাট (সম্পা.)","સોપાની (વિ.), સોપાનીપત (સં.)"
অনুপ্ৰাণিত,પ્રેરિત
"বিপৰ্যয়, দুৰ্যোগ","આપત્તિ, આફત"
লিমিটাৰ ডাইঅ&#39;ড,લિમિટર ડાયોડ
"অৰ্থমিটাৰ,কেথেট&#39;মিটাৰ","ઓર્થોમીટર, કેથેટોમીટર"
কেথেট্ৰন,કેથેટ્રોન
কেথ&#39;ড,કેથોડ
কেটিয়ন,cation
পোহৰ পৃষ্ঠা,બીમિંગ પાનું
কোটৰ,કોટર
"প্ৰান্তীয়, আৱৰণ, ছেক্সন, সৰ্বোচ্চ সংখ্যা, আৱৰণ","સીમાંત, આવરણ, આંતરછેદ, સૌથી વધુ સંખ્યા, આવરણ"
আকাশী,આકાશી
কোষ-ধ্ৰুৱক,કોષ-સતત
চিমেণ্টযুক্ত লেন্স,સિમેન્ટેડ લેન્સ
ধ্যান কেন্দ্ৰিত,ફોકસ
চেন্টিগ্ৰেড,સેન્ટીગ્રેડ
