Malayalam,Punjabi
ഓഡിയോ മോഡുലേഷൻ,ਆਡੀਓ ਸੰਚਾਲਨ
ഓഡിയോ ഓസ്സിലേറ്റർ,ਆਡੀਓ c ਸਿਲੇਟਰ
ഓഡിയോ output ട്ട്പുട്ട്,ਆਡੀਓ ਆਉਟਪੁੱਟ
ഓഡിയോ പവർ,ਆਡੀਓ ਪਾਵਰ
ഓഡിയോ നിലവാരം,ਆਡੀਓ ਕੁਆਲਟੀ
ഓഡിയോ സിഗ്നൽ,ਆਡੀਓ ਸਿਗਨਲ
ഓഡിയോ സിഗ്നൽ പ്രോസസ്സിംഗ്,ਆਡੀਓ ਸਿਗਨਲ ਪ੍ਰੋਸੈਸਿੰਗ
ഓഡിയോ സ്പെക്ട്രം,ਆਡੀਓ ਸਪੈਕਟ੍ਰਮ
ഓഡിയോ സ്റ്റോറേജ്,ਆਡੀਓ ਸਟੋਰੇਜ
ഓഡിയോ ഉപ-കാരിയർ,ਆਡੀਓ ਸਬ-ਕੈਰੀਅਰ
ഓഡിയോ ട്രാൻസ്ഫോർമർ,ਆਡੀਓ ਟਰਾਂਸਫਾਰਮਰ
ഓഡിയോ ട്രാൻസ്മിറ്റർ,ਆਡੀਓ ਟ੍ਰਾਂਸਮੀਟਰ
ഓഡിയോ / വീഡിയോ കംപ്രഷൻ,ਆਡੀਓ / ਵੀਡੀਓ ਸੰਕੁਚਨ
ഓഡിയോ-ഫ്രീക്വൻസി ഓസ്സിലേറ്റർ,ਆਡੀਓ-ਬਾਰੰਬਾਰਤਾ
ഓഡിയോ-ഫ്രീക്വൻസി സിഗ്നൽ,ਆਡੀਓ-ਬਾਰੰਬਾਰਤਾ ਸੰਕੇਤ
ഓഡിയോമെട്രി,ਆਡੀਓਮੈਟਰੀ
ഓഡിയോ-വിഷ്വൽ സഹായം,ਆਡੀਓ-ਵਿਜ਼ੂਅਲ ਸਹਾਇਤਾ
ഓഡിറ്ററി ധാരണ,ਆਡੀਟਰੀ ਧਾਰਨਾ
പ്രാമാണീകരണം,ਪ੍ਰਮਾਣਿਕਤਾ
അംഗീകൃത കാരിയർ ആവൃത്തി,ਅਧਿਕਾਰਤ ਕੈਰੀਅਰ ਬਾਰੰਬਾਰਤਾ
ഓട്ടോ കാഡ്,ਆਟੋ ਕੈਡ
യാന്ത്രിക ഡയഗ്നോസ്റ്റിക്സ്,ਆਟੋ ਨਿਦਾਨ
ഓട്ടോമാറ്റിക്,ਆਟੋਮੈਟਿਕ
യാന്ത്രിക നിയന്ത്രണം,ਆਟੋਮੈਟਿਕ ਕੰਟਰੋਲ
യാന്ത്രിക കണ്ടെത്തൽ,ਆਟੋਮੈਟਿਕ ਖੋਜ
യാന്ത്രിക ഉപകരണങ്ങൾ,ਆਟੋਮੈਟਿਕ ਉਪਕਰਣ
യാന്ത്രിക ആവൃത്തി നിയന്ത്രണം,ਆਟੋਮੈਟਿਕ ਬਾਰੰਬਾਰਤਾ ਨਿਯੰਤਰਣ
യാന്ത്രിക പരിധി,ਆਟੋਮੈਟਿਕ ਸੀਮਾ
യാന്ത്രിക യന്ത്രം,ਆਟੋਮੈਟਿਕ ਮਸ਼ੀਨ
യാന്ത്രിക ഫാസ നിയന്ത്രണം,ਆਟੋਮੈਟਿਕ ਫਾਸੇ ਕੰਟਰੋਲ
യാന്ത്രിക ചിത്രം ട്രാൻസ്മിഷൻ,ਆਟੋਮੈਟਿਕ ਤਸਵੀਰ ਸੰਚਾਰ
യാന്ത്രിക പ്ലേബാക്ക്,ਆਟੋਮੈਟਿਕ ਪਲੇਅਬੈਕ
യാന്ത്രിക വൈദ്യുതി നിയന്ത്രണം,ਆਟੋਮੈਟਿਕ ਪਾਵਰ ਕੰਟਰੋਲ
യാന്ത്രിക പ്രോഗ്രാമിംഗ്,ਆਟੋਮੈਟਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ
യാന്ത്രിക റെക്കോർഡിംഗ്,ਆਟੋਮੈਟਿਕ ਰਿਕਾਰਡਿੰਗ
യാന്ത്രിക പുന .സജ്ജമാക്കുക,ਆਟੋਮੈਟਿਕ ਰੀਸੈੱਟ
യാന്ത്രിക ഷട്ടർ,ਆਟੋਮੈਟਿਕ ਸ਼ਟਰ
യാന്ത്രിക സംവിധാനം,ਆਟੋਮੈਟਿਕ ਸਿਸਟਮ
യാന്ത്രിക ടെലിഫോൺ,ਆਟੋਮੈਟਿਕ ਟੈਲੀਫੋਨ
യാന്ത്രിക താപനില നിയന്ത്രണം,ਆਟੋਮੈਟਿਕ ਤਾਪਮਾਨ ਨਿਯੰਤਰਣ
ഓട്ടോമാറ്റിക് വോൾട്ടേജ് റെഗുലേറ്റർ,ਆਟੋਮੈਟਿਕ ਵੋਲਟੇਜ ਰੈਗੂਲੇਟਰ
യാന്ത്രിക വോളിയം കംപ്രസർ,ਆਟੋਮੈਟਿਕ ਵਾਲੀਅਮ ਕੰਪ੍ਰੈਸਰ
യാന്ത്രിക വോളിയം നിയന്ത്രണം,ਆਟੋਮੈਟਿਕ ਵਾਲੀਅਮ ਨਿਯੰਤਰਣ
യാന്ത്രിക വോളിയം എക്സ്പാൻഡർ,ਆਟੋਮੈਟਿਕ ਵਾਲੀਅਮ ਫੈਲਾਓਡਰ
യന്തവല്ക്കരണം,ਆਟੋਮੈਟੇਸ਼ਨ
യന്തമോടിക്കൽ,ਆਟੋਮੈਟੇਸ਼ਨ ਕੰਟਰੋਲ
ഓട്ടോമേഷൻ ഫ്രീക്റ്റി കണ്ട്രോളർ,ਆਟੋਮੈਟਿਕ ਬਾਰੰਬਾਰਤਾ ਕੰਟਰੋਲਰ
ഉക്സിലറി,ਸਹਾਇਕ
സഹായ ഓഡിയോ ബസ്,ਸਹਾਇਕ ਆਡੀਓ ਬੱਸ
ലഭ്യമായ ശക്തി,ਉਪਲਬਧ ਪਾਵਰ
ഹിമപാത തകർച്ച,ਬਰਫਬਾਰੀ ਟੁੱਟਣਾ
ശരാശരി ജീവിതം,Life ਸਤਨ ਜ਼ਿੰਦਗੀ
ശരാശരി മർദ്ദം,Speptuse ਸਤਨ ਦਬਾਅ
ശരാശരി വേഗത,Average ਸਤ ਗਤੀ
സ്പിൻ ആക്സിസ്,ਸਪਿਨ ਦਾ ਧੁਰਾ
അസിമുത്ത്,ਅਜ਼ੀਮੂਥ
അസിമുത്ത് ആംഗിൾ,ਅਜ਼ੀਮੂਥ ਐਂਗਲ
അസിമുത്ത് പിശക്,ਅਜੀਮੂਥ ਗਲਤੀ
ബാക്ക് ലൈറ്റ്,ਪਿਛਲੀ ਰੋਸ਼ਨੀ
ബാക്ക് പ്രൊജക്ഷൻ,ਬੈਕ ਪ੍ਰੋਜੈਕਸ਼ਨ
ബാക്ക് വോൾട്ടേജ് (= റിവേഴ്സ് വോൾട്ടേജ്),ਵਾਪਸ ਵੋਲਟੇਜ (= ਰਿਵਰਸ ਵੋਲਟੇਜ)
ബാക്ക്ഫയർ (ആർക്ക് ബാക്ക്),ਬੈਕਫਾਇਰ (ਆਰਕ ਬੈਕ)
പശ്ചാത്തല വെളിച്ചം,ਪਿਛੋਕੜ ਦੀ ਰੋਸ਼ਨੀ
പശ്ചാത്തലം ശബ്ദം,ਪਿਛੋਕੜ ਦੇ ਸ਼ੋਰ
പശ്ചാത്തലം പ്രൊജക്ഷൻ,ਪਿਛੋਕੜ ਦਾ ਅਨੁਮਾਨ
ബാക്കപ്പ്,ਬੈਕਅਪ
അന്ധാളിപ്പക്കുക,ਬੇਫਲ
ബേക്കിംഗ്,ਪਕਾਉਣਾ
സമതുലിതമായ ഓഡിയോ,ਸੰਤੁਲਿਤ ਆਡੀਓ
സമതുലിതമായ ഓഡിയോ ലൈൻ,ਸੰਤੁਲਿਤ ਆਡੀਓ ਲਾਈਨ
സമതുലിതമായ ട്രാൻസ്മിഷൻ ലൈൻ,ਸੰਤੁਲਿਤ ਟਰਾਂਸਮਿਸ਼ਨ ਲਾਈਨ
സന്തുഗതം,ਸੰਤੁਲਨ
ബാല്ലാസ്റ്റ്,ਗੈਲਸਟ
ബാലസ്റ്റ് ഫാക്ടർ,ਗਲੇਸਟ ਫੈਕਟਰ
Sulun,ਬਾਲੂਨ
കൂട്ടം,ਜਥਾ
ബാൻഡ് പാസ് ഫിൽട്ടർ,ਬੈਂਡ ਪਾਸ ਫਿਲਟਰ
ബാൻഡ് സെലക്ടർ,ਬੈਂਡ ਚੋਣਕਾਰ
ബാൻഡ് വിഭജനം,ਬੈਂਡ ਸਪਲਿਟਿੰਗ
ബാൻഡ് നിർത്തുക ഫിൽട്ടർ,ਬੈਂਡ ਸਟੌਪ ਫਿਲਟਰ
ബാൻഡ് സ്വിച്ച്,ਬੈਂਡ ਸਵਿਚ
ബാൻഡ് ട്യൂറിംഗ്,ਬੈਂਡ ਟਿ ing ਨਿੰਗ
ബാൻഡ്വിഡ്ത്ത്,ਬੈਂਡਵਿਡਥ
ബാർ,ਬਾਰ
ബാർ കോഡ്,ਬਾਰ ਕੋਡ
ബാർബെ ഡാറ്റ,ਬਾਰ ਡਾਟਾ
നഗ്നമായ ബാൻഡ്,ਬੇਅਰ ਬੈਂਡ
നഗ്നമായ വിളക്ക്,ਬੇਅਰ ਲੈਂਪ
കളപ്പുര വാതിൽ,ਬਾਰਨ ਡੋਰ
അടിസ്ഥാന ബാൻഡ്,ਅਧਾਰ ਬੈਂਡ
അടിസ്ഥാന ബാൻഡ് സിഗ്നൽ,ਬੇਸ ਬੈਂਡ ਸਿਗਨਲ
അടിസ്ഥാന ബാൻഡ് സംവിധാനം,ਬੇਸ ਬੈਂਡ ਸਿਸਟਮ
അടിസ്ഥാന ബ്ര .സർ,ਅਧਾਰ ਬਰਾ browser ਜ਼ਰ
അടിസ്ഥാന ശേഖരണ ജംഗ്ഷൻ,ਬੇਸ ਕੁਲੈਕਟਰ ਜੰਕਸ਼ਨ
അടിസ്ഥാന ഇൻസുലേറ്റർ,ਅਧਾਰ ਇਨਸੂਲੇਟਰ
ബാസ്,ਬਾਸ
ബാസ് നഷ്ടപരിഹാരം,ਬਾਸ ਮੁਆਵਜ਼ਾ
ബാസ് ഉച്ചഭാഷിണി (വൂഫർ),ਬਾਸ ਲਾਡਸਪੀਕਰ (ਵੂਫਾਨ)
ബാച്ച് സ്കാനിംഗ്,ਬੈਚ ਸਕੈਨਿੰਗ
ബാറ്ററി ചാർജിംഗ്,ਬੈਟਰੀ ਚਾਰਜਿੰਗ
രശ്മി,ਸ਼ਤੀਰ
അടിക്കുക,ਕੁੱਟਿਆ
ബീറ്റ് ഫ്രീക്വൻസി ഓസ്സിലേറ്റർ,ਬਾਰੰਬਾਰਤਾ c ਸਿਲੇਟਰ ਨੂੰ ਹਰਾਇਆ
കാല്,ਬੇਲ
പക്ഷപാതം,ਬਿਆਸ
ബയ്യ്സ് സർക്യൂട്ട്,ਬਿਆਸ ਸਰਕਟ
പക്ഷപാതം,ਪੱਖਪਾਤ ਦੀ ਬਾਰੰਬਾਰਤਾ
ബിയാസ് വോൾട്ടേജ്,ਬਿਆਸ ਵੋਲਟੇਜ
മുന്നോട്ടുള്ള ദിശയിൽ പക്ഷപാതപരമാണ്,ਅੱਗੇ ਦੀ ਦਿਸ਼ਾ ਵਿਚ ਪੱਖਪਾਤ
ദ്വിദിശ മൈക്രോഫോൺ,ਦੋ-ਦਿਸ਼ਾਵੀ ਮਾਈਕ੍ਰੋਫੋਨ
ബിൽബോർഡ്,ਬਿਲ ਬੋਰਡ
ബിൽബോർഡ് അപ്ലിക്കേഷൻ,ਬਿਲਬੋਰਡ ਐਪਲੀਕੇਸ਼ਨ
ദ്വി-മെറ്റാലിക് ഘടകം,ਦੋ-ਧਾਤੂ ਤੱਤ
ബൈനറി,ਬਾਈਨਰੀ
ബൈനറി കോഡ് ചെയ്ത ദശാംശ,ਬਾਈਨਰੀ ਕੋਡਡ ਦਸ਼ਮਲਵ
ബൈനറി അക്ക (ബിറ്റ്),ਬਾਈਨਰੀ ਅੰਕ (ਬਿੱਟ)
ബൈനറി നമ്പർ,ਬਾਈਨਰੀ ਨੰਬਰ
ബിനാറൽ കേൾവി,ਹਾਇਨਲ ਸੁਣਵਾਈ
ബൈനോക്കുലർ,ਦੂਰਬੀਨ
ബയോമെട്രിക്,ਬਾਇਓਮੈਟ੍ਰਿਕ
ബൈപോളാർ ട്രാൻസിസ്റ്റർ,ਬਾਈਪੋਲਰ ਟ੍ਰਾਂਜ਼ਿਸਟਰ
ബിറ്റ് വിഹിതം,ਬਿੱਟ ਅਲਾਟਮੈਂਟ
ബിറ്റ് നിരക്ക്,ਬਿੱਟ ਰੇਟ
ബ്ലാക്ക് & വൈറ്റ് ടിവി,ਕਾਲੀ ਅਤੇ ਚਿੱਟਾ ਟੀਵੀ
ശൂനമായ,ਖਾਲੀ
ശൂന്യമായ ഇടവേള,ਅੰਤਰਾਲ
ശൂന്യമായ നില,ਖਾਲੀ ਪੱਧਰ
രക്തസ്രാവം പ്രതിരോധം,ਖੂਨ ਦੇ ਵਿਰੋਧ
ക്യാമറ നീക്കം ചെയ്തു,ਝੁਲਸਿਆ ਕੈਮਰਾ
അന്ധമായ തിളക്കം,ਅੰਨ੍ਹਾ
കണ്ണുചിമ്മുക,ਝਪਕਣਾ
കണ്ണുചിനിക്കല്,ਝਪਕਣਾ
ബ്ലോക്ക് കോഡ്,ਬਲਾਕ ਕੋਡ
ബ്ലോക്ക് ഡയഗ്രം,ਬਲਾਕ ਚਿੱਤਰ
ബ്ലോക്ക് ഇന്റർലീവ്,ਬਲਾਕ ਇੰਟਰਲੇਵ
തടയൽ കപ്പാസിറ്റർ,ਰੋਕਣਾ ਕੈਪਸਲੇਟਰ
OSCILLER തടയുന്നു,Cl ਕਲੇਟਰ ਨੂੰ ਰੋਕਣਾ
പൂത്തും,ਖਿੜ
Blow തുക വിളക്ക്,ਵਾਂ ਦੀਵਾ
തിരിച്ചടിക്കുക,ਪਾਈਪ ਉਡਾ
കൊള്ള,ਉਡਾਉਣ ਵਾਲੇ
ബ്ലൂടൂത്ത്,ਬਲਿ Bluetooth ਟੁੱਥ
ശരീര കപ്പാസിറ്റൻസ്,ਬਾਡੀ ਕੈਪੀਟਲ
ബുക്ക്മാർക്ക്,ਬੁੱਕਮਾਰਕ
ബൂളിയൻ ആൾജിബ്ര,ਬੁਲੀਅਨ ਐਲਜਬਰਾ
കുതിപ്പ്,ਬੂਮ
ഉത്തേജിപ്പിക്കുക,ਹੁਲਾਰਾ
ബൂസ്റ്റർ,ਬੂਸਟਰ
ബൂസ്റ്റർ ലൈറ്റ്,ਬੂਸਟਰ ਰੋਸ਼ਨੀ
വർദ്ധിപ്പിക്കുന്നു,ਹੁਲਾਰਾ
ബൂട്ടിംഗ്,ਬੂਟਿੰਗ
ബൂട്ട്സ്ട്രാപ്പ്,ਬੂਟਸਟਰੈਪ
അടിവര,ਤਲ ਰੋਸ਼ਨੀ
വെളിച്ചം ബന്ദികളാക്കുക,ਜੰਚਕ ਰੋਸ਼ਨੀ
ബ്രേക്ക് ഡൗൺ,ਟੁੱਟ ਜਾਣਾ
വോൾട്ടേജ് തകർക്കുക,ਵੋਲਟੇਜ ਨੂੰ ਤੋੜੋ
ബ്രിഡ്ജ് ഘടകം,ਬ੍ਰਿਜ ਐਲੀਮੈਂਟ
ബ്രിഡ്ജ് റെക്ലിഫയർ,ਬ੍ਰਿਜ ਰੈਕਟਫਾਇਰ
'ടി' അറ്റൻവേറ്റർ,ਬ੍ਰੀਡਡ 'ਟੀ' ਐਟਣਾਟਰ
വഞ്ചന ഘടന,ਬਰਧਾਰਿਤ ਬਣਤਰ
ഗാഡ്ഗിംഗ്,ਬ੍ਰਿਜਿੰਗ
ആംപ്ലിഫയർ,ਬ੍ਰਿਜਿੰਗ ਐਂਪਲੀਫਾਇਰ
ചിട്ടമ്മനഷ്ടം,ਬ੍ਰਿਜਿੰਗ ਦਾ ਨੁਕਸਾਨ
തെളിച്ചം,ਚਮਕ
തെളിച്ചം നിയന്ത്രണം,ਚਮਕ ਨਿਯੰਤਰਣ
വേഗം പൊട്ടുന്ന,ਭੁਰਭੁਰਾ
പൊട്ടുന്ന പദാർത്ഥം,ਭੁਰਭੁਰਾ ਪਦਾਰਥ
ബ്രോഡ്ബാൻഡ്,ਬ੍ਰਾਡਬੈਂਡ
ബ്രോഡ്ബാൻഡ് ആംപ്ലിഫയർ,ਬਰਾਡਬੈਂਡ ਐਂਪਲੀਫਾਇਰ
ബ്രോഡ്ബാൻഡ് ISDN,ਬ੍ਰਾਡਬੈਂਡ ਆਈਐਸਡੀਐਨ
ബ്രോഡ്ബാൻഡ് സിസ്റ്റം,ਬ੍ਰਾਡਬੈਂਡ ਸਿਸਟਮ
പ്രക്ഷേപണവും ആശയവിനിമയ സാങ്കേതികവിദ്യയും,ਪ੍ਰਸਾਰਣ ਅਤੇ ਸੰਚਾਰ ਟੈਕਨੋਲੋਜੀ
കവറേജ് പ്രക്ഷേപണം ചെയ്യുക,ਪ੍ਰਸਾਰਣ ਕਵਰੇਜ
ബ്രോഡ്കാസ്റ്റ് റിസീവർ,ਪ੍ਰਸਾਰਣ ਰਿਸੀਵਰ
സേവന സേവന ആസൂത്രണം,ਪ੍ਰਸਾਰਣ ਸੇਵਾ ਯੋਜਨਾਬੰਦੀ
ലംഘനം,ਪ੍ਰਸਾਰਣ ਟ੍ਰਾਂਸਮੀਟਰ
ബ്രോഡ്കാസ്റ്റർ,ਪ੍ਰਸਾਰਕ
ബ്രോഡ്കാസ്റ്റിംഗ്,ਪ੍ਰਸਾਰਣ
ബ് ബ്ലാൻസിംഗ് സ്റ്റേഷൻ,ਪ੍ਰਸਾਰਣ ਸਟੇਸ਼ਨ
പൊട്ടിയ,ਟੁੱਟਿਆ
ബ്ര browser സർ,ਬਰਾ ser ਜ਼ਰ
ബ്രൗസിംഗ്,ਬ੍ਰਾ ing ਜ਼ਿੰਗ
കുമിള,ਬੁਲਬੁਲਾ
ബഫർ,ਬਫਰ
ബഫർ ആംപ്ലിഫയർ,ਬਫਰ ਐਂਪਲੀਫਾਇਰ
ബഫർ ട്യൂബ്,ਬਫਰ ਟਿ .ਬ
മൂട്ട,ਬੱਗ
അന്തർനിർമ്മിത ആന്റിന,ਅੰਦਰੂਨੀ ਤੌਰ ਤੇ ਐਂਟੀਨਾ
ബർണർ,ਬਰਨਰ
കത്തിക്കുക,ਜਲਣ
ബർസ്റ്റ് പിശക്,ਬਰਸਟ ਗਲਤੀ
ബർസ്റ്റ് ഉൾപ്പെടുത്തൽ പൾസ്,ਬਰਸਟ ਇਨਸਰਟ ਪਲਸ
ബർസ്റ്റ് ഘട്ടം,ਬਰਸਟ ਪੜਾਅ
ബസ്,ਬੱਸ
ബിസിനസ്സ് ഇന്റലിജൻസ്,ਕਾਰੋਬਾਰੀ ਬੁੱਧੀ
ബസ്സര്,ਬੁਜ਼ਰ
പാസാണ്,ਪਾਸ ਦੁਆਰਾ
കടന്നുപോകുന്നതിലൂടെ,ਪਾਸ ਕਰਕੇ
തടങ്കൽ,ਬਾਈਪਾਸ ਕੰਡੈਂਸਰ
സി,ਸੀ
C + പ്രോഗ്രാമിംഗ് ഭാഷ,ਸੀ + ਪ੍ਰੋਗਰਾਮਿੰਗ ਭਾਸ਼ਾ
മന്തിസഭ,ਕੈਬਨਿਟ
കന്വി,ਕੇਬਲ
കേബിൾ സംയുക്തം,ਕੇਬਲ ਮਿਸ਼ਰਿਤ
കേബിൾ സമവാക്യം,ਕੇਬਲ ਬਰਾਬਰੀ
കേബിൾ നഷ്ടം,ਕੇਬਲ ਦਾ ਨੁਕਸਾਨ
കാഷെ,ਕੈਸ਼
കാഷിംഗ്,ਕੈਚਿੰਗ
കാഡ്മിയം സെൽ,ਕੈਡਮੀਅਮ ਸੈੱਲ
കണക്കാക്കുന്നു യന്ത്രം,ਹਿਸਾਬ ਮਸ਼ੀਨ
കണക്കുകൂട്ടല്,ਗਣਨਾ
കണക്കുകൂട്ടല് യന്തം,ਕੈਲਕੁਲੇਟਰ
കാലിബ്രേറ്റ് ചെയ്യുക,ਕੈਲੀਬਰੇਟ
കാലിപ്പർ,ਕੈਲੀਪਰਸ
കലോറിമീറ്റർ,ਕੈਲੋਰੀਮੀਟਰ
കാംകോർഡർ,ਕੈਮਕੋਰਡਰ
കാമറ,ਕੈਮਰਾ
ക്യാമറ വിന്യാസം,ਕੈਮਰਾ ਅਨੁਕੂਲਤਾ
ക്യാമറ അപ്പർച്ചർ,ਕੈਮਰਾ ਅਪਰਚਰ
ക്യാമറ കവറേജ്,ਕੈਮਰਾ ਕਵਰੇਜ
ക്യാമറ ലൈൻ-അപ്പ്,ਕੈਮਰਾ ਲਾਈਨ-ਅਪ
ക്യാമറ ട്യൂബ്,ਕੈਮਰਾ ਟਿ .ਬ
മേലാപ്പ്,ਕੈਨੋਪੀ
കഴിവ്,ਸਮਰੱਥਾ
കപ്പാസിറ്റാൻസ്,ਕੈਪਸ-ਐਕਸ਼ਨਸ
കപ്പാസിറ്റീവ് ലോഡ്,ਸਮਰੱਥਾਪੂਰਣ ਭਾਰ
കപ്പാസിറ്റീവ് പ്രതികരണം,ਕੈਪੇਸ਼ੀਆ
കപ്പാസിറ്റർ,ਕੈਪਸੀਟਰ
കപ്പാസിറ്റർ ഇൻപുട്ട് ഫിൽട്ടർ,ਕੈਪਸੀਟਰ ਇਨਪੁਟ ਫਿਲਟਰ
താണി,ਸਮਰੱਥਾ
കാപ്സ്യൂൾ,ਕੈਪਸੂਲ
അടിക്കുറിപ്പ്,ਸੁਰਖੀ
ക്യാപ്ചർ ഇഫക്റ്റ്,ਕੈਪਚਰ ਪ੍ਰਭਾਵ
ചീട്ട്,ਕਾਰਡ
കാർഡിയോയിഡ്,ਕਾਰਡੀਓਡ
കാർഡിയോയിഡ് മൈക്രോഫോൺ,ਕਾਰਡੀਓਡ ਮਾਈਕ੍ਰੋਫੋਨ
വാഹകന്,ਕੈਰੀਅਰ
കാരിയർ ആവൃത്തി,ਕੈਰੀਅਰ ਬਾਰੰਬਾਰਤਾ
കാരിയർ ഫ്രീക്വൻസി ഷിഫ്റ്റ്,ਕੈਰੀਅਰ ਬਾਰੰਬਾਰਤਾ ਸ਼ਿਫਟ
കാരിയർ പവർ,ਕੈਰੀਅਰ ਪਾਵਰ
കാരിയർ സെൻസ് സിഗ്നൽ,ਕੈਰੀਅਰ ਦੀ ਭਾਵਨਾ ਦਾ ਸੰਕੇਤ
കാരിയർ സംവേദനക്ഷമത,ਕੈਰੀਅਰ ਸੰਵੇਦਨਸ਼ੀਲਤਾ
കാരിയർ വേർപിരിയൽ,ਕੈਰੀਅਰ ਵਿਛੋੜਾ
കാരിയർ ഷിഫ്റ്റ്,ਕੈਰੀਅਰ ਸ਼ਿਫਟ
കാരിയർ സ്പെയ്സിംഗ്,ਕੈਰੀਅਰ ਸਪੇਸਿੰਗ
കാരിയർ അടിച്ചമർത്തൽ,ਕੈਰੀਅਰ ਦਮਨ
കാരിയർ തരംഗം,ਕੈਰੀਅਰ ਲਹਿਰ
വെടിയുണ്ടക്കൂട്,ਕਾਰਤੂਸ
കൊത്തുപണി,Carving
കാസ്കേഡ്,ਕੈਸਕੇਡ
കാസ്കേഡ് സർക്യൂട്ട്,ਕੈਸਕੇਡ ਸਰਕਟ
കാസറ്റ്,ਕੈਸੇਟ
കാസ്റ്റ് ഇരുമ്പ്,ਕੱਚਾ ਲੋਹਾ
കാസ്റ്റിംഗ്,ਕਾਸਟਿੰਗ
നാമാവലി,ਕੈਟਾਲਾਗ
വിനാശകരമായ ഇടപെടൽ,ਵਿਨਾਸ਼ਕਾਰੀ ਦਖਲ
കാത്തഡ്,ਕੈਥੋਡ
കാഥോഡ് ഫോളോവർ,ਕੈਥੋਡ ਫਾਲੋਅਰ
കാഥോഡ് റെനോൾ,ਕੈਥੋਡ ਰੋਧਕ
സെൽ ഫോൺ,ਮੋਬਾਇਲ ਫੋਨ
സെല്ലുലാർ,ਸੈਲੂਲਰ
കേന്ദ്ര നിയന്ത്രണം,ਕੇਂਦਰੀ ਨਿਯੰਤਰਣ
സെൻട്രൽ ആവൃത്തി,ਕੇਂਦਰੀ ਬਾਰੰਬਾਰਤਾ
കേന്ദ്ര പ്രോസസ്സിംഗ് യൂണിറ്റ്,ਕੇਂਦਰੀ ਪ੍ਰੋਸੈਸਿੰਗ ਯੂਨਿਟ
കേന്ദ്രീകൃത ഡാറ്റാബേസ്,ਕੇਂਦਰੀਕਰਨ ਡਾਟਾਬੇਸ
കേന്ദ്രീകൃത സംവിധാനം,ਕੇਂਦਰੀਕਰਨ
പിഞ്ഞാണനിര്മ്മാണപരം,ਵਸਰਾਵਿਕ
സകാരമുറി,ਚੈਂਬਰ
മാറ്റുക സ്വിച്ച്,ਬਦਲੋ ਬਦਲੋ
ചാനല്,ਚੈਨਲ
ചാനൽ എൻകോഡർ,ਚੈਨਲ ਏਨਕੋਡਰ
ചാനൽ വേർതിരിക്കൽ,ਚੈਨਲ ਵਿਛੋੜਾ
ചാനൽ സ്പെയ്സിംഗ്,ਚੈਨਲ ਸਪੇਸਿੰਗ
ചാനൽ സ്വിച്ചിംഗ്,ਚੈਨਲ ਸਵਿਚਿੰਗ
സ്വഭാവ സവിശേഷത,ਗੁਣ ਭਰਮਾਉਣ
സ്വഭാവഗുണങ്ങൾ,ਗੁਣ
ചാർജ് കാരിയർ,ਚਾਰਜ ਕੈਰੀਅਰ
ചാർജ് സാന്ദ്രത,ਚਾਰਜ ਘਣਤਾ
