Telugu,Marathi
ఆడియో ప్రతిస్పందన,ऑडिओ प्रतिसाद
ఆడియో ప్రతిస్పందన సందేశం,ऑडिओ प्रतिसाद संदेश
ఆడియో ప్రతిస్పందన యూనిట్,ऑडिओ प्रतिसाद युनिट
ఆడియోటేప్ స్టోరేజ్ యూనిట్,ऑडिओटेप स्टोरेज युनिट
ఆడియో టెలికమ్యూనికేషన్ లైన్,ऑडिओ टेलिकम्युनिकेशन लाइन
ఆడియో టెర్మినల్,ऑडिओ टर्मिनल
ఆడిట్ కమాండ్ లాంగ్వేజ్,ऑडिट कमांड भाषा
ఆడిట్ ప్రోగ్రామింగ్,ऑडिट प्रोग्रामिंग
తనిఖీ శోధన,तपासणीचे सूत्र
ఆగెండ్,ऑगेंड
ఆజ్మెంట్,वाढवणे
ఆగ్మెంటర్,ऑगमेंटर
రచయిత,लेखक
రచయిత,लेखन
రచయిత వ్యవస్థ,लेखन प्रणाली
అధికారం,अधिकार
అధికారిక కోడ్,अधिकृतता कोड
అధీకృత లైబ్రరీ,अधिकृत लायब्ररी
అధీకృత కార్యక్రమం,अधिकृत कार्यक्रम
అధీకృత ప్రోగ్రామ్ సౌకర్యం,अधिकृत कार्यक्रम सुविधा
ఆటో వియుక్త,ऑटो अ‍ॅबस्ट्रॅक्ट
ఆటో సమాధానం,स्वयंचलित
ఆటో బూటింగ్,ऑटो बूटिंग
ఆటో బైపాస్,ऑटो बायपास
ఆటో కాల్ (= ఆటోమేటిక్ కాలింగ్),ऑटो कॉल (= स्वयंचलित कॉलिंग)
ఆటో కోడర్,ऑटो कोडर
ఆటో డయల్,ऑटो डायल
ఆటోఫ్లో,ऑटोफ्लो
ఆటో సూచిక,ऑटो इंडेक्स
ఆటో ఇండెక్స్డ్ చిరునామా,ऑटो अनुक्रमित पत्ता
ఆటోమాటా,ऑटोमाटा
ఆటోమాటా సిద్ధాంతం,ऑटोमाटा सिद्धांत
ఆటోమాటా రకం,ऑटोमॅटा प्रकार
స్వయంచాలక గ్రంథ పట్టిక,स्वयंचलित ग्रंथसूची
స్వయంచాలక డేటా మాధ్యమం,स्वयंचलित डेटा मध्यम
ఆటోమేటెడ్ డిక్షనరీ,स्वयंचलित शब्दकोश
ఆటోమేటెడ్ గ్లోసరీ,स्वयंचलित शब्दकोष
ఆటోమేటెడ్ లాజిక్ రేఖాచిత్రం,स्वयंचलित लॉजिक डायग्राम
స్వయంచాలక నిర్వహణ,स्वयंचलित व्यवस्थापन
ఆటోమేటెడ్ ప్రొడక్షన్ మేనేజ్‌మెంట్,स्वयंचलित उत्पादन व्यवस्थापन
ఆటోమేటెడ్ స్టాక్ కంట్రోల్,स्वयंचलित स्टॉक नियंत्रण
స్వయంచాలక వియుక్త,स्वयंचलित अमूर्त
ఆటోమేటిక్ వియుక్త,स्वयंचलित अ‍ॅबस्ट्रॅक्टिंग
స్వయంచాలకంగా ప్రోగ్రామ్ చేయబడిన సాధనాలు,स्वयंचलितपणे प्रोग्राम केलेली साधने
స్వయంచాలక సమాధానం,स्वयंचलित उत्तर
ఆటోమేటిక్ కాల్ డిస్ట్రిబ్యూటర్,स्वयंचलित कॉल वितरक
ఆటోమేటిక్ కాలింగ్,स्वयंचलित कॉलिंग
ఆటోమేటిక్ చెక్,स्वयंचलित तपासणी
ఆటోమేటిక్ కోడింగ్,स्वयंचलित कोडिंग
ఆటోమేటిక్ కంప్యూటింగ్,स्वयंचलित संगणन
ఆటోమేటిక్ కంప్యూటింగ్ ఇంజిన్,स्वयंचलित संगणकीय इंजिन
ఆటోమేటిక్ స్థిరాంకం,स्वयंचलित स्थिर
ఆటోమేటిక్ కంట్రోల్ ఇంజనీరింగ్,स्वयंचलित नियंत्रण अभियांत्रिकी
