Telugu,Kannada
ఫోటోఆటోట్రోఫ్,Photoತುಕಂಡ
ఫోటోకోమికల్ రియాక్షన్,ದ್ಯುತಿರಗುಣುಗ
ఫోటోడెసెంపోజిషన్,ದಷಾಯ
ఫోటోమెట్రీ,ಕಲಬೆರಕೆ
ఫోటోమోర్ఫోజెనిసిస్,ದೃೃರಿವೀಕರಣ
ఫోటాన్,ಗಾಡಿ
ఫోటో-ఆక్సీకరణ,ಆಕ್ಟಿವಾರ
ఫోటోపెరియోడ్,ಭೂಕಾಯದ
ఫోటోపెరియోడిజం,ದಿಯಮಂಡಲ
ఫోటోఫాస్ఫోరైలేషన్,ದಾಟು
ఫోటోరియాక్టివేషన్,ದುಗಿಲನ
ఫోటోరిసెప్టర్,ದೃಶಿ
ఫోటోర్‌స్పిరేషన్,ದ್ಯುತಿ ಮಾಡಿ
కిరణజన్య సంయోగక్రియ,ದ್ಯಂತಾಧನೆ
కిరణజన్య సంయోగ సామర్థ్యం,ದ್ಯುತಿಸಾನಥನ ದಕ್ಷತೆ
కిరణజన్య సంయోగక్రియ,ದಶ್ಯಕಾರದ
కిరణజన్య సంయోగపరంగా,ದ್ಯುತಿಸಂಶಕ್ತಿಯಿಂದ
ఫోటోట్రోపిజం,ವ್ಯತಿರಿಕ್ತತೆ
ఫైలోడీ,ಜಗಳ
ఫైలోటాక్సీ,ಪಿತೋಷ್ಟವಾದ
భౌతిక వాతావరణం,ದೈಹಿಕ ಹವಾಮಾನ
శారీరక రుగ్మత,ಶಾರೀರಿಕ ಕಾಯಿಲೆ
శారీరక కరువు,ಶಾರೀರಿಕ ಬರಗಾಲ
శారీరక నష్టం,ದೈಹಿಕ ನಷ್ಟ
శారీరక పరిపక్వత,ದೈಹಿಕ ಪ್ರಬುದ್ಧತೆ
ఫైటోక్రోమ్,ಕಂಟಾಸ
ఫైటోఎక్స్ట్రాక్షన్,ಫೈಟೊಎಕ್ಸ್ಟ್ರಾಕ್ಷನ್
ఫైటోమాస్,Phದಾಲೆಯಿಲ್ಲದ
ఫైటోమాటోడ్,ಕೈಗವಸು
ఫైటోరేమీడియేషన్,ಫೈಟೊರೆಮಿಡಿಯೇಶನ್
ఫైటోసిడెఫోర్,ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ
ఫైటోటాక్సిక్,Phಷಧದ
ఫైటోట్రోన్,ರಕ್ತನಾಳ
పిక్టోగ్రాఫ్,ಚಿತ್ರಪುರೆ
పై రేఖాచిత్రం,ಪೈಜೆ ರೇಖೆ
పైజోమీటర్,ಹುಳಿಮರಿ
పిచ్చర్ వ్యవసాయం,ಪಿಚರ್ ಕೃಷಿ
పూలమైన పూల సంకోచము,ನಿಯೋಜನೆ (ಗೊಬ್ಬರ)
మావి,ಜರಾಯು
ప్లానింగ్,ಹಲಗೆ
మొక్కల పెంపకం,ಸಸ್ಯ ಸಂತಾನೋತ್ಪತ್ತಿ
మొక్క సాంద్రత,ಸಸ್ಯ ಸಾಂದ್ರತೆ
మొక్కల జీవావరణ శాస్త్రం,ಸಸ್ಯ ಪರಿಸರ ವಿಜ್ಞಾನ
మొక్కల పెరుగుదల ప్రమోటర్,ಸಸ್ಯ ಬೆಳವಣಿಗೆಯ ಪ್ರವರ್ತಕ
మొక్కల పెరుగుదల నియంత్రకం,ಸಸ್ಯ ಬೆಳವಣಿಗೆಯ ನಿಯಂತ್ರಕ
మొక్కల పరిచయం,ಸಸ್ಯ ಪರಿಚಯ
మొక్కల పోషకాలు,ಸಸ್ಯ ಪೋಷಕಾಂಶಗಳು
మొక్కల పోషణ,ಸಸ್ಯ ಪೋಷಣೆ
మొక్కల నిర్బంధ నియంత్రణ,ಸಸ್ಯ ಸಂಪರ್ಕಸಾಧನ
మొక్కల కణజాల పరీక్ష,ಸಸ್ಯ ಅಂಗಾಂಶ ಪರೀಕ್ಷೆ
తోటల పంటలు,ತೋಟ ಬೆಳೆಗಳು
ప్లాంటర్,ತೋಟಗಾರ
నాటడం పదార్థం,ನೆಟ್ಟ ವಸ್ತು
నాటడం నిష్పత్తి,ನೆಟ್ಟ ಅನುಪಾತ
ప్లాస్మా,ಚಾಚು
ప్లాస్మా జ్ఞాపకం,ಪ್ಲಾಸ್ಮಾ ಪೊಸೆ
ప్లాస్మిడ్,ತಿಕ್ಕಲು
ప్లాస్మోడెస్మాటా,ತಿಕ್ಕಲು ಮಾಟ
ప్లాస్మోలిసిస్,ಪ್ಲಾಸ್ಮೊಲಿಸಿಸ್
ప్లాస్టిసిటీ,ಪ್ಲಾಸ್ಟಿಕ್ತ್ವ
ప్లాస్టికల్చర్,ಪ್ಲಾಸ್ಟಿಕ್ ಸಂಸ್ಕೃತಿ
ప్లాస్టిడ్,ಗಡಿಯಾರದ
ప్లియోట్రోపిక్ జన్యువు,ಹಳ್ಳದ ಜೀನ್
ప్లాట్లు (ప్రయోగాత్మక),ಕಥಾವಸ್ತು (ಪ್ರಾಯೋಗಿಕ)
దున్నుట,ಉಳುಮೆ
ప్లగ్-సోల్,ಮಂಕುಗ
ప్లగ్-సోల్ ప్లేస్‌మెంట్,ತಿಕ್ಕಲು
ప్లూవియల్ రైస్ ల్యాండ్స్,ಪ್ಲ್ಯುವಿಯಲ್ ರೈಸ್ ಲ್ಯಾಂಡ್ಸ್
ప్లవిక్,ಪಟಲಿನ
న్యూమాటిక్ స్ప్రేయర్,ನ್ಯೂಮ್ಯಾಟಿಕ್ ಸಿಂಪಡಿಸುವವನು
న్యుమాటోఫోర్,ನ್ಯೂಮಾಟೊಫೋರ್
పోడ్జోల్ నేల,ಪಾಡ್ಜೋಲ್ ಮಣ್ಣು
పోడ్జోలైజేషన్,ಕಾದಾಟೀಕರಣ
పాయింట్ మ్యుటేషన్,ಪಾಯಿಂಟ್ ರೂಪಾಂತರ
పాయిసన్ పంపిణీ,ವಿಷಪೂರಿತ ವಿತರಣೆ
పరాగసంపర్కం,ಪರಾಗಸ್ಪರ್ಶಕ
పాలిఎంబ్రోనీ,ತಾಳ್ಮೆ
పాలిమరైజేషన్,ಪಾಲಿಮರೀಕರಣ
పాలిమార్ఫిజం,ಬಹುರೂಪತೆ
పాలిస్పెర్మీ,ಧ್ವಂಸ
పాలిటెన్ క్రోమోజోమ్,ಪಾಲಿಟೀನ್ ವರ್ಣತಂತು
పోమోలజీ,ಪೋಲಾಯಶಾಸ್ತ್ರ
జనాభా,ಜನಸಂಖ್ಯೆ
సున్నభావము (రంధ్ర-స్థలం),ಸರಂಧ್ರತೆ (ರಂಧ್ರ-ಸ್ಥಳ)
పోస్ట్-ఆవిర్భావం,ಹೊರಹೊಮ್ಮುವಿಕೆ
పోస్ట్ హార్వెస్ట్,ಸುಗ್ಗಿಯ ನಂತರ
పంటకోత పంట,ಕೊಯ್ಲು ನಂತರದ ಬೇಸಾಯ
పొటాషియం శోషణ నిష్పత్తి,ಪೊಟ್ಯಾಸಿಯಮ್ ಹೀರಿಕೊಳ್ಳುವ ಅನುಪಾತ
పొటాషియం స్థిరీకరణ,ಪೊಟ್ಯಾಸಿಯಮ್ ಸ್ಥಿರೀಕರಣ
సంభావ్య ఆమ్లత్వం,ಸಂಭಾವ್ಯ ಆಮ್ಲೀಯತೆ
సంభావ్య పంట దిగుబడి,ಸಂಭಾವ್ಯ ಬೆಳೆ ಇಳುವರಿ
సంభావ్య బాష్పీభవనం,ಸಂಭಾವ್ಯ ಆವಿಯಾಗುವಿಕೆ
సంభావ్య బాష్పీభవనం,ಸಂಭಾವ್ಯ ಎವಪೋಟ್ರಾನ್ಸ್ಫಾರ್ಮೇಶನ್
పౌల్ట్రీ వ్యవసాయం,ಕೋಳಿ ಸಾಕಾಣಿಕೆ
ప్రైరీ,ಹುಲ್ಲುಗಾವಲು
ముందస్తు మోసే కాలం,ಪೂರ್ವ ಭರಿಸುವ ಅವಧಿ
అవపాతం,ಕೆಳಕ್ಕೆ ಇಳಿಯುವಿಕೆ
ఖచ్చితమైన వ్యవసాయం,ನಿಖರ ಕೃಷಿ
ఖచ్చితమైన వ్యవసాయం,ನಿಖರ ಕೃಷಿ
ప్రెడేటర్,ಪರಭಕ್ಷಕ
పూర్వ-ఆవిర్భావం,ಪೂರ್ವದ
పూర్వ-ఆవిర్భావ చికిత్స,ಪೂರ್ವಭಾವಿ ಚಿಕಿತ್ಸೆ
చికిత్స చికిత్స,ಪೂರ್ವ -ಪ್ಲಾಂಟಿಂಗ್ ಚಿಕಿತ್ಸೆ
ప్రెస్‌మడ్,ಪ್ರೆಸ್ ಮಡ್
పీడన ప్రవణత,ಒತ್ತಡದ ಗ್ರೇಡಿಯಂಟ್
ధర స్థితిస్థాపకత,ಬೆಲೆ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
ధర సూచిక,ಬೆಲೆ ಸೂಚ್ಯಂಕ
ప్రాథమిక సంస్కృతి,ಪ್ರಾಥಮಿಕ ಸಂಸ್ಕೃತಿ
ప్రాధమిక పెరుగుదల,ಪ್ರಾಥಮಿಕ ಬೆಳವಣಿಗೆ
ప్రాథమిక పంట,ಪ್ರಾಥಮಿಕ ಬೇಸಾಯ
ప్రైమర్,ಪ್ರಾಚೀನ
రెండు,ಪ್ರೈಮಿಂಗ್ (ತಂಬಾಕು)
ఆదిమ దశ,ಆದರ್ಶವ್ಯಾಪ್ತಿ
ప్రియాన్,ಪ್ರಿಯಾನ್
సంభావ్యత,ಸಂಭವನೀಯತೆ
పరిశోధన,ಶೋಧಿಸು
సమస్య నేల,ಸಮಸ್ಯೆ ಮಣ್ಣು
ప్రాసెసింగ్,ಸಂಸ್ಕರಣೆ
ఉత్పత్తి ఫంక్షన్,ಉತ್ಪಾದಕ ಕಾರ್ಯ
ఉత్పాదకత,ಉತ್ಪಾದಕತೆ
లాభం,ಲಾಭ
సంతానం-పరీక్ష,ಸಂತತಿ ಪರೀಕ್ಷೆ
ప్రగతిశీల రైతు,ಪ್ರಗತಿಪರ ರೈತ
ప్రాజెక్ట్ మూల్యాంకనం,ಯೋಜನೆಯ ಮೌಲ್ಯಮಾಪನ
ప్రోకారియోట్,ಪ್ರಜಗಲಕ
ప్రమోటర్,ಪ್ರಸರಣಕಾರ
రోగనిరోధక స్ప్రే,ರೋಗನಿರೋಧಕ ಸಿಂಪಡಣೆ
యాజమాన్య సాగు,ಸ್ವಾಮ್ಯದ ತಳಿ
ప్రోటాండ్రస్,ಪ್ರಾದೇಶಿಕ
ప్రోటీన్,ಪಶೆಯ
ప్రోటీన్ ఇంజనీరింగ్,ಪ್ರೋಟೀನ್ ಎಂಜಿನಿಯರಿಂಗ್
ప్రోటీన్ సీక్వెన్సింగ్,ಪ್ರೋಟೀನ್ ಅನುಕ್ರಮ
ప్రోటీన్ సంశ్లేషణ,ಪ್ರೋಟೀನ್ ಸಂಶ್ಲೇಷಣೆ
ప్రోటీమిక్స్,ಪ್ರೋಟಿಯೋಮಿಕ್ಸ್
ప్రోటోజిని,ಪ್ರಾದೇಶಿಕ
ప్రోటోప్లాజం,ಪ್ರಚಾರ
ప్రోటోట్రోఫ్,ಪ್ರೋಟೋಟ್ರೋಫ್
ప్రసిక్ ఆమ్లం,ಪ್ರಶಂಸಕ ಆಮ್ಲ (ಎಚ್‌ಸಿಎನ್/ಧುರಿನ್)
సూడోఅల్లెలే,ಹುಸಿ
సూడోహెర్మాఫ్రోడైట్,ಸ್ಯೂಡೋಹರ್ಮಾಫ್ರೋಡೈಟ್
సైకోమీటర్,ಮನೋವೇಶ ಎಮರ್
గుమ్మడికాయ,ಕೊಚ್ಚೆಗುಂಡಿ
పుడ్డ్ మట్టి,ಕೊಳೆತ ಮಣ್ಣು
పుడ్లింగ్,ಕೊಚ್ಚೆ
పల్పింగ్,ತಿರುಳು
పల్స్ విత్తనం,ನಾಡಿ ಬೀಜ
పల్వరైజేషన్,ನುಗ್ಗುವಿಕೆ
మట్టి,ಪಲ್ವೆರೈಸೇಶನ್ (ಮಣ್ಣು)
పంగెంట్,ಕಟುವಾದ
స్వచ్ఛమైన సంస్కృతి,ಶುದ್ಧ ಸಂಸ್ಕೃತಿ
స్వచ్ఛమైన లైన్,ಶುದ್ಧ ರೇಖೆ
స్వచ్ఛమైన లైన్ ఎంపిక,ಶುದ್ಧ ಸಾಲಿನ ಆಯ್ಕೆ
ప్రక్షాళన,ಶುದ್ಧ
శుద్దీకరణ,ಶುದ್ಧೀಕರಣ
స్వచ్ఛత పరీక్ష,ಶುದ್ಧತೆ ಪರೀಕ್ಷೆ
పైరనోమీటర్,ವಿಪತ್ತು
పైరెజీమీటర్,ಹುಳಿಮಾಪಕ
పైరెహెలియోమీటర్,ಕಾಲ್ಪನಿಕ ಮಾಪಕ
వరి,ಭತ್ತರ
పాల్మరోసా,ಒಂದು ಬಗೆಯ ಪಡ
పామిరా పామ్,ಪಾಮರ ಅಂಗೈ
పాండనస్,ಪಾಂಡನಸ್
బొప్పాయి,ಪಪ್ಪಾಯಿ
పారా గడ్డి,ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯ ಹುಲ್ಲು
పార్స్లీ,ಪಾರ್ಸ್ಲಿ
"పార్థేనియం, (కాంగ్రెస్ గడ్డి)","ಪಾರ್ಥೆನಿಯಮ್, (ಕಾಂಗ್ರೆಸ್ ಹುಲ್ಲು)"
ప్యాచౌలి,ತೇಪೆ
పీచ్,ಬಿಲ್ಲೆ
"నెమలి పువ్వు, స్వర్గం పువ్వు","ನವಿಲು ಹೂವು, ಸ್ವರ್ಗ ಹೂವು"
పియర్,ಪಿಯರ್
పెర్ల్ మిల్లెట్,ಪರ್ಲ್ ರಾಗಿ
బటానీలు,ಬಟಾಣಿ
పెకాన్ గింజ,ಕಸಾಯಿಖಾನೆ
పెన్నెల్,ಹಸುರು
పెపినో,ಪಟ
మిరియాలు,ಮೆಣಸು
పెరిల్లె,ಪಟ್ಟು
పెరివింకిల్,ಒಂದು ಬಗೆಯ ನಾಚಿಕೆಗೇಡಿ
పెర్సిమోన్,ಕಡು
ఫల్సా,ಒಂದು ಬಗೆಯ ಪಡ
పావురం,ಪಾರಿವಾಳ
అతిశీతలమైన,ಪಿಂಪರ್ನೆಲ್ (ಅನಾಗಲ್ಲಿಸ್)
పైన్,ಹಳ್ಳ
అనాస పండు,ಅನಾನಸ್
"పిస్తా, గ్రీన్ బాదం","ಪಿಸ್ತಾ, ಹಸಿರು ಬಾದಾಮಿ"
ప్లం,ನಾರು
కోణాల పొట్లకాయ,ಪಾಯಿಂಟೆಡ್ ಸೋರೆಕಾಯಿ
దానిమ్మ,ದಾಳಿಂಬೆ
పొంగ్,ಒಂದು ಬಗೆಯ ಪಂಗಡ
పోప్లర్,ಚಾಚು
గసగసాలు,ಗಂಟು
పోర్చులాకా,ಮೊಂಡುಕಳೆ
బంగాళాదుంప,ಆಲೂಗಡ್ಡೆ
ప్రిక్లీ గసగసాల,ಮುಸುಕಿನ ಗಸಗಸೆ
"ప్రైడ్ ఆఫ్ ఇండియా, చైనా ట్రీ","ಪ್ರೈಡ್ ಆಫ್ ಇಂಡಿಯಾ, ಚೀನಾ ಟ್ರೀ"
ప్రోసో మిల్లెట్,ಪ್ರಾಸೋ ರಾಗಿ
సైలియం,ಒಂದು ಬಗೆಯ ಕಂತು
పులాసాన్,ಪುಲಸ
పుమ్కిన్,ಕಬ್ಬಿಣದ
పమ్మెలో,ಕಬ್ಬಿಣದ
పెయింట్ బగ్,ಚಿತ್ರಿತ ದೋಷ
చిలుక,ಗಿಳಿ
నెమలి,ನವಿಲು
పాడ్ బోరర్,ಪಾಡ್ ಕೊಳೆ
పాడ్ ఫ్లై,ಹರಿವು
పల్స్ బీటిల్,ನಾಡಿ ಜೀರುಂಡೆ
పిరిల్లా,ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ
పాథాలజిస్ట్,ರೋಗಶಾಸ್ತ್ರಜ್ಞ
పెడోస్ట్,ಶಿಶುಪಾಲಕ
మొక్కల పెంపకందారుడు,ಸಸ್ಯ ತಳಿಗಾರ
మొక్కల పాథాలజిస్ట్,ಸಸ್ಯ ರೋಗಶಾಸ್ತ್ರಜ್ಞ
మొక్కల ఫిజియాలజిస్ట్,ಸಸ್ಯ ಶರೀರಶಾಸ್ತ್ರಜ್ಞ
పోమోస్ట్,ಪೊಮೆಲು ಶಾಸ್ತ್ರಜ್ಞ
Q 10,ಪ್ರಶ್ನೆ 10
QTL (పరిమాణ లక్షణాలు,ಕ್ಯೂಟಿಎಲ್ (ಪರಿಮಾಣಾತ್ಮಕ ಲಕ್ಷಣ ಲೊಕಿ)
క్వాడ్రాట్,ಒಂದು ಭಾಗ
చతురస్రాకార ప్రతిస్పందన,ಚತುರ್ಭುಜ
నాలుగు రెట్లు పంట,ಚತುಷ್ಪಥ
గుణాత్మక వారసత్వం,ಗುಣಾತ್ಮಕ ಆನುವಂಶಿಕತೆ
నాణ్యమైన విత్తనం,ಗುಣಮಟ್ಟ
పరిమాణాత్మక జన్యుశాస్త్రం,ಪರಿಮಾಣಾತ್ಮಕ ತಳಿಶಾಸ್ತ್ರ
పరిమాణాత్మక వారసత్వం,ಪರಿಮಾಣಾತ್ಮಕ ಆನುವಂಶಿಕತೆ
క్వాంటం విత్తనం,ಕ್ವಾಜಲ್ ಬೀಜ
రోగ అనుమానితులను విడిగా ఉంచడం,ದಿಗ್ಬಂಧನ
దిగ్బంధం పెస్ట్,ನಿರ್ಬಂಧ ಕೀಟ
క్వార్ట్జ్,ಭರ್ಜರಿ
శీఘ్ర పరీక్ష,ತ್ವರಿತ ಪರೀಕ್ಷೆ
QUISCENCE,ತಟ್ಟುವಿಕೆ
క్విసెంట్ సెంటర్,ಚಿರತೆ ಕೇಂದ್ರ
పిట్ట,ಗಡಿಗೆ
రాణి ఈగ,ರಾಣಿ ಜೇನುಹುಳು
R విలువ,R ಮೌಲ್ಯ
రబీ (శీతాకాలపు) పంట,ರಬಿ (ಚಳಿಗಾಲದ)
రేసెమ్,ರೇಸ್ಮೆ
రేడియేషన్,ವಿಕಿರಣ
రాడికల్,ವಾಗ್ದಾಳಿ
రేడియోధార్మికత,ವಿಕಿರಣಶೀಲತೆ
రేడియోబయాలజీ,ರೇಡಿಯೋ ಜೀವವಿಜ್ಞಾನ
రేడియోమ్యూమో అస్సే,ರೇಡಿಯಾಮನೊ ಅಸ್ಸೇ
రేడియో ఐసోటోప్,ರೇಡಿಯೋ ಐಸೋಟೋಪ್
వర్షపు నీటి పెంపకం,ಮಳೆ ನೀರು ಕೊಯ್ಲು
రెయిన్బో విప్లవం,ಮಳೆಬಿಲ್ಲು ಕ್ರಾಂತಿ
వర్షపాతం,ಮಳೆ
వర్షపు ఫెడ్,ಮಳೆಯ
వర్షం-గేజ్,ಮಳೆ ಮಾಪಕ
వర్షాకాలం,ಮಳೆಗಾಲ
పెరిగిన మంచం,ಬೆಳೆದ ಹಾಸಿಗೆ
గడ్డిబీడు,ರಾಟೆ
రాన్సిడిటీ,ಬುದ್ದಿ
యాదృచ్ఛిక విస్తరించిన పాలిమార్ఫిక్,ಯಾದೃಚ್ om ಿಕ ಆಂಪ್ಲಿಫೈಡ್ ಪಾಲಿಮಾರ್ಫಿಕ್
యాదృచ్ఛిక నమూనా,ಯಾದೃಚ್ shourcu ಿಕ ಮಾದರಿ
రాండమైజేషన్,ಯಾದೃಚ್izationೀಕರಣ
రాండమైజ్డ్ బ్లాక్ డిజైన్,ಯಾದೃಚ್ ized ಿಕ ಬ್ಲಾಕ್ ವಿನ್ಯಾಸ
పరిధి (గణాంకాలు),ಶ್ರೇಣಿ (ಅಂಕಿಅಂಶಗಳು)
రేంజ్ల్యాండ్,ನೆಲಮಾಳಿಗೆ
పరిధి నిర్వహణ,ಶ್ರೇಣಿ ನಿರ್ವಹಣೆ
రాపిడ్ గ్రామీణ ప్రాంతము,ಕ್ಷಿಪ್ರ ಗ್ರಾಮೀಣ ಮೌಲ್ಯಮಾಪನ (ಆರ್‌ಆರ್‌ಎ)
రేషన్,ಪಡಿತರ
రాటూన్,ರಾಟೂರಿ
రాటూన్ పంట,ರಾಟೂನ್ ಬೆಳೆ
రీపర్,ಕಣ್ಗೆ
పునరావృత విత్తనం,ಮರುಕಳಿಸುವ ಬೀಜ
మాంద్యం వ్యవసాయం,ಹಿಂಜರಿತ ಕೃಷಿ
మాంద్యం దశ,ಹಿಂಜರಿತ ಹಂತ
తిరోగమనం,ಹಿಂಜರಿಸುವ
రీఛార్జ్,ಪುನರ್ಭರ್ತಿ
పరస్పర జన్యువులు,ಪರಸ್ಪರ ಜೀನ್‌ಗಳು
తిరిగి పొందిన భూమి,ಪುನಃ ಪಡೆದುಕೊಂಡ ಭೂಮಿ
పున omb సంయోగం,ಪುನಸ್ಸಂಯೋಜಕ
పున omb సంయోగం DNA సాంకేతికత,ಪುನರ್ಸಂಯೋಜಕ ಡಿಎನ್‌ಎ ತಂತ್ರಜ್ಞಾನ
పున omb సంయోగం,ಪುನಸ್ಸಂಗಣ
రీకన్,ಮರುಸಂಗ್ರಹಿಸು
నిఘా సర్వే,ಮರುಜೋಡಣೆ ಸಮೀಕ್ಷೆ
పునరావృత తల్లిదండ్రులు,ಪುನರಾವರ್ತಿತ ಪೋಷಕರು
పునర్వినియోగపరచదగిన వ్యర్థాలు,ಮರುಬಳಕೆ ಮಾಡಬಹುದಾದ ತ್ಯಾಜ್ಯ
ఎరుపు ఆల్గే,ಕೆಂಪು ಪಾಚಿಗಳು
ఎరుపు డేటా పుస్తకం,ಕೆಂಪು ದತ್ತಾಂಶ ಪುಸ್ತಕ
ఎర్ర నేలలు,ಕೆಂಪು ಮಣ್ಣು
రెడాక్స్ సంభావ్యత,ರೆಡಾಕ್ಸ್ ಸಂಭಾವ್ಯ
తగ్గిన నమూనా,ಕಡಿಮೆಯಾದ ಮಾದರಿ
తగ్గిన పంట,ಬೇಸಾಯ ಕಡಿಮೆಯಾಗಿದೆ
చక్కెర తగ్గించడం,ಸಕ್ಕರೆ ಕಡಿಮೆ ಮಾಡುವುದು
తగ్గింపు,ಕಡಿತ
రిఫరెన్స్ పంట,ಉಲ್ಲೇಖ ಬೆಳೆ
ప్రతిబింబం గుణకం,ಪ್ರತಿಫಲನ ಗುಣಾಂಕ
ప్రతిబింబం,ಪ್ರತಿಫಲನ
రిఫ్లెక్స్డ్ స్టమెన్,ಪ್ರತಿಫಲಿತ ಕೇಸರ
వక్రీభవన సూచిక,ವಕ್ರೀಕರಣ ಸೂಚಿ
రిఫ్రాక్టోమీటర్,ವಕ್ರೀಕರಣಮಾಪಕ
పునరుత్పత్తి,ಪುನರುತ್ಪಾದನೆ
రిజిస్టర్డ్ సీడ్,ನೋಂದಾಯಿತ ಬೀಜ
రెగోలిత్,ಪುನರಂಗ್ರಹಿಸು
రిగ్రెషన్,ಹಿಂಜರಿಕೆ
రిగ్రెషన్ గుణకం,ಹಿಂಜರಿತ ಗುಣಾಂಕ
రెగ్యులేటర్ జన్యువు,ನಿಯಂತ್ರಕ ಜೀನ್
సాపేక్ష పంట-తీవ్రత సూచిక,ಸಾಪೇಕ್ಷ ಬೆಳೆ-ತೀವ್ರತೆಯ ಸೂಚ್ಯಂಕ
సాపేక్ష రద్దీ గుణకం (కె),ಸಾಪೇಕ್ಷ ಜನಸಂದಣಿ ಗುಣಾಂಕ (ಕೆ)
సాపేక్ష వృద్ధి రేటు (RGR),ಸಾಪೇಕ್ಷ ಬೆಳವಣಿಗೆಯ ದರ (ಆರ್ಜಿಆರ್)
సాపేక్ష ఆర్ద్రత (RH),ಸಾಪೇಕ್ಷ ಆರ್ದ್ರತೆ (ಆರ್ಹೆಚ್)
సాపేక్ష స్ప్రెడ్ ఇండెక్స్,ಸಾಪೇಕ್ಷ ಹರಡುವಿಕೆ ಸೂಚ್ಯಂಕ
సాపేక్ష నీటి కంటెంట్,ಸಾಪೇಕ್ಷ ನೀರಿನ ಅಂಶ
సాపేక్ష కలుపు,ಸಾಪೇಕ್ಷ ಕಳೆ
సాపేక్ష దిగుబడి సూచిక,ಸಾಪೇಕ್ಷ ಇಳುವರಿ ಸೂಚ್ಯಂಕ
సాపేక్ష దిగుబడి మొత్తం,ಸಾಪೇಕ್ಷ ಇಳುವರಿ ಒಟ್ಟು
రిలే క్రాపింగ్,ರಿಲೇ ಬೆಳೆ
ఉపశమనం,ಪರಿಹಾರ
దూరం నుంచి నిర్ధారణ,ದೂರ ಸಂವೇದಿ
పునరుత్పాదక శక్తి వనరులు,ನವೀಕರಿಸಬಹುದಾದ ಶಕ್ತಿಯ ಮೂಲಗಳು
పునరుద్ధరణ,ನವೀಕರಣ
వికర్షకం,ನಿವಾರಕ
ప్రతిరూపణ ఫోర్క్,ಪುನರಾವರ್ತನೆ
ప్రతిరూపణ,ಪುನರಾವರ್ತನೆ
రిపోర్టర్ జన్యువు,ವರದಿಗಾರ
ఎత్తి చూపగల ఎండు మందు,ಗೊಬ್ಬರದ ಉಳಿದ ಪರಿಣಾಮ
ఎరువు,ಗೊಬ್ಬರದ ಉಳಿದ ಪರಿಣಾಮ
అవశేష సోడియం కార్బోనేట్,ಉಳಿದಿರುವ ಸೋಡಿಯಂ ಕಾರ್ಬೊನೇಟ್
అవశేష నేల సంతానోత్పత్తి,ಉಳಿದಿರುವ ಮಣ್ಣಿನ ಫಲವತ್ತತೆ
అవశేషాలు,ಶೇಷ
స్థితిస్థాపకత (పంట),ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ (ಬೆಳೆ)
వనరుల వినియోగ సూచికలు (RUI),ಸಂಪನ್ಮೂಲ-ಬಳಕೆಯ ಸೂಚ್ಯಂಕಗಳು (ಆರ್‌ಯುಐ)
రెస్పిరేషన్ క్వియోటెంట్,ಉಸಿರಾಟ
శ్వాసకోశ వర్ణద్రవ్యం,ಉಸಿರಾಟದ ವರ್ಣದ್ರವ್ಯಗಳು
శ్వాసకోశ కోటీన్,ಉಸಿರಾಟದ ಅಂಶ
ప్రతిస్పందన వక్రత,ಪ್ರತಿಕ್ರಿಯೆ
ప్రతిస్పందన,ಪ್ರತಿಕ್ರಿಯೆ
పున itution స్థాపన కేంద్రకం,ಮರುಸ್ಥಾಪನೆ ನ್ಯೂಕ್ಲಿಯಸ್
పునరుద్ధరణ లైన్,ಪುನಃಸ್ಥಾಪಕ ಮಾರ್ಗ
పరిమితి ఎంజైమ్,ನಿರ್ಬಂಧ ಕಿಣ್ವ
పరిమితి భాగం,ನಿರ್ಬಂಧ ತುಣುಕು
ఫలిత ప్రదర్శన,ಫಲಿತಾಂಶ ಪ್ರದರ್ಶನ
రిటైలింగ్,ಚಿಲ್ಲರೆ ವ್ಯಾಪಾರ
రిటార్డర్,ರಿಟಾರ್ಡುವವನು
రెట్రోవైరస్,ರೇಖಾ
రీటింగ్,ಪುನರಾರಂಭ
ఆదాయం,ಆದಾಯ
రివర్స్ జెనెటిక్స్,ಹಿಮ್ಮುಖ ತಳಿಶಾಸ್ತ್ರ
రివర్స్ మ్యుటేషన్,ಹಿಮ್ಮುಖ ರೂಪಾಂತರ
రైజోబాక్టీరియా,ರೈಜೋಬ್ಯಾಕ್ಟೀರಿಯಾ (ಪಿಜಿಪಿಆರ್)
రైజోడెపోజిషన్,ರೈಜೋಡೆಪಾಡೇಶನ್
రైజాయిడ్,ರೀಜೋಯಿ
రైజోమ్,ರೀಜೋಮ್
రైజోస్పియర్,ರೀಜೋವರ್ಗ
రైబోజోమ్,ಗುಲೋಟ
రికెట్సియా జీవుల వంటిది,ರಿಕೆಟ್ಸಿಯಾ ಜೀವಿಗಳಂತೆ
రిడ్జ్ మాజీ (రిడ్జర్),ರಿಡ್ಜ್ ಹಿಂದಿನ (ರಿಡ್ಜರ್)
రిడ్జ్ నాటడం,ಪಿರಾಯಿ
