Assamese,Marathi
কেন্দ্ৰীভূত ব্যৱস্থা,केंद्रीकृत प्रणाली
প্ৰমাণীকৃত টেপ,प्रमाणित टेप
শিকলি,साखळी
"1.series ডাটা, 2.series বিষয়বস্তু","1.मालिका डेटा, 2.मालिका सामग्री"
শৃংখল সংযোগ,साखळी दुवा
চেইনিং,चेनिंग
"১.চেনেল, ২.চেনেল","1.चॅनेल, 2.चॅनेल"
"1.চেনেল ব্যস্ত টোন, 2.চেনেল ব্যস্ত টোন","1.चॅनेल व्यस्त टोन, 2.चॅनेल व्यस्त टोन"
"1.চেনেল ক্ষমতা, 2.চেনেল ক্ষমতা","1.चॅनेल क्षमता, 2.चॅनेल क्षमता"
"1.চেনেল নিয়ন্ত্ৰক, 2.চেনেল নিয়ন্ত্ৰক","1.चॅनेल कंट्रोलर, 2.चॅनेल कंट्रोलर"
"1. চেনেল ত্ৰুটি, 2.চেনেল ত্ৰুটি","1. चॅनल एरर, 2.चॅनल एरर"
"১.চেনেল প্ৰগ্ৰেম, ২.চেনেল প্ৰগ্ৰেম","1.चॅनेल प्रोग्राम, 2.चॅनेल प्रोग्राम"
"1.চেনেল নিৰ্ভৰযোগ্যতা, 2.চেনেল নিৰ্ভৰযোগ্যতা","1.चॅनेल विश्वसनीयता, 2.चॅनेल विश्वसनीयता"
"1.চেনেল ছেট, 2.চেনেল ছেট","1.चॅनेल सेट, 2.चॅनेल सेट"
প্ৰতীক,प्रतीक
"১.আখৰৰ ক&#39;ড, ২. আখৰৰ ক&#39;ড","1. कॅरेक्टर कोड, 2. वर्ण कोड"
আখৰৰ চাবি,वर्ण की
চৰিত্ৰ পাঠক,वर्ण वाचक
"১.প্ৰতীকৰ আকাৰ, ২.প্ৰতীকৰ আকাৰ","1. प्रतीक आकार, 2. प्रतीक आकार"
চিত্ৰকল্প,सचित्र
"১.চেছিছ, ২.চেছিছ","1.चेसिस, 2.चेसिस"
বিট পৰীক্ষা কৰক,बिट तपासा
চেক পইণ্ট,चेक पॉइंट्स
মুঠ পৰীক্ষা কৰক,बेरीज तपासा
শব্দ পৰীক্ষা কৰক,शब्द तपासा
চিপ,चिप
চিপ চেট,चिप संच
"1.বাছি লোৱা, 2.বাছি লোৱা","1.निवडा, 2.निवडा"
বৰ্ণানুক্ৰমে,वर्णक्रमानुसार
"১.ছাফাৰ, ২. শূন্য, ৩. নাৱিক","1.सफर, 2. शून्य, 3. नाविक"
বৰ্তনী,सर्किट
বৃত্ত তালিকা,मंडळ यादी
চেৰেছ,सेरेस
উল্লেখ,उल्लेख
"1.শ্ৰেণী, 2.শ্ৰেণী","1.श्रेणी, 2.श्रेणी"
ক্লাছ ভেৰিয়েবল,वर्ग व्हेरिएबल
শ্ৰেণীবিভাজন,वर्गीकरण
স্ক্যাভেঞ্জিং,सफाई
ক্লিয়াৰ কৰা অঞ্চল,साफ केलेले क्षेत्र
"1. চিস্টেম পৰিষ্কাৰ কৰক, 2. চেনেল পৰিষ্কাৰ কৰক","1. सिस्टम साफ करा, 2. चॅनेल साफ करा"
টিপক,दाबा
"১.গ্ৰাহক, ২. গ্ৰাহক","1. ग्राहक, 2. ग्राहक"
"1.ক্লায়েন্ট চাৰ্ভাৰ, 2.ক্লায়েন্ট চাৰ্ভাৰ","1.क्लायंट सर्व्हर, 2.क्लायंट सर्व्हर"
গ্ৰাহকৰ ষ্টাব,ग्राहक स्टब
শ্বিয়াৰিং আৰ্ট,कातरणे
শ্বিয়াৰিং আৰ্ট লাইব্ৰেৰী,कातरणे कला लायब्ररी
ক্লিপ বৰ্ড,क्लिप बोर्ड
ক্লিপাৰ,क्लिपर
ক্লিপাৰ চিপ,क्लिपर चिप
ফৈদ,दुफळी
"1.ৱাচ, ২. calad","1.वॉच, 2. कॅलड"
ঘড়ীৰ চক্ৰ,घड्याळ चक्र
ঘড়ীৰ কম্পাঙ্ক,घड्याळ वारंवारता
কালাদ হাৰ্ডৱেৰ,कलाड हार्डवेअर
কালাদ স্পেণ্ড,कलाड स्पंद
ঘড়ীৰ গতি,घड्याळाचा वेग
সময় সমন্বয়,वेळ सिंक्रोनाइझेशन
ঘড়ীৰ টিক,घड्याळाची टिक
ক্ল&#39;ন,क्लोन
বন্ধ কৰা,बंद
বন্ধ চাৰ্কিট টিভি (চিচিটিভি),क्लोज्ड सर्किट टीव्ही (सीसीटीव्ही)
বিৱৰণ,वर्णन
"১.ক্লাউড কম্পিউটিং, ২.ক্লাউড কম্পিউটিং","1.क्लाउड संगणन, 2.क्लाउड संगणन"
মুঠি,घड
"১.আবৃত কাৰ্ড, ২. আৱৰণযুক্ত শ্বীট","1.कव्हर केलेले कार्ड, 2. लेपित पत्रक"
আৱৰণযুক্ত কাগজ,लेपित कागद
সমাক্ষীয়,समाक्षीय
সমাক্ষীয় কেবল,समाक्षीय केबल
কোডাচিল,कोडासिल
"১.কোড, ২.কোড","1.कोड, 2.कोड"
"1. ক&#39;ড জেনেৰেটৰ, 2. ক&#39;ড জেনেৰেটৰ","1. कोड जनरेटर, 2. कोड जनरेटर"
ক&#39;ড পৃষ্ঠা,कोड पृष्ठ
"১.কোড শব্দ, ২.কোড শব্দ","1.कोड शब्द, 2.कोड शब्द"
"১.কোডাৰ, ২.কোডাৰ","1.कोडर, 2.कोडर"
"1. এনকোডিং পৰীক্ষা, 2. ক&#39;ডিং পৰীক্ষা","1. एन्कोडिंग चाचणी, 2. कोडिंग चाचणी"
এনকোডিং ফৰ্ম,एन्कोडिंग फॉर्म
"1. এনকোডিং শ্বীট, 2. ক&#39;ডিং শ্বীট","1. एन्कोडिंग शीट, 2. कोडिंग शीट"
সহগ,गुणांक
সংহতি,एकसंधता
"1.কল্ড বুট, 2.কল্ড ষ্টাৰ্ট","1.कोल्ड बूट, 2.कोल्ड स्टार्ट"
ঠাণ্ডা আৰম্ভণি,थंड सुरुवात
সহযোগ,मदत
পতন হোৱা,कोसळणे
"১.সংলগ্নকৰণ, ২.সংযুক্ত কৰা","1.समावेश, 2.कॉन्केटनेट"
"1.সূচীভুক্ত টেপ,2. callet টেপ","1.अनुक्रमित टेप, 2. कॉलेट टेप"
সংঘৰ্ষ,टक्कर
বৃহদান্ত্ৰ,कोलन
"১.আখৰ, ২.ৰং","1.वर्ण, 2.रंग"
ৰঙৰ পৰিপূৰকতা,रंग संपृक्तता
ৰঙৰ টেবুল,रंग टेबल
স্তম্ভ,स्तंभ
সংমিশ্ৰণ,संयोजन
কম্পোজিট বাকচ,संमिश्र बॉक्स
"১.আদেশ, ২.আদেশ","1.command, 2.command"
কমাণ্ড বুটাম,कमांड बटण
কমাণ্ড তালিকা,आदेश यादी
টোকা,टिप्पणी
"১/ প্ৰতিশ্ৰুতি, ২/ প্ৰতিশ্ৰুতি","1. वचनबद्धता, 2. वचनबद्धता"
বস্তু,गोष्ट
সাধাৰণ ব্যৱসায়মুখী ভাষা (COBOL),कॉमन बिझनेस ओरिएंटेड लँग्वेज (COBOL)
সাধাৰণ ভুল,सामान्य त्रुटी
সাধাৰণ ভাষা,सामान्य भाषा
"১.সাধাৰণ নাম, ২. স্বাভাৱিক ৰুটিন","1.सामान्य नाव, 2. सामान्य दिनचर्या"
যোগাযোগ,कम्युनिकेशन्स
যোগাযোগ লাইন,संप्रेषण लाइन
যোগাযোগ ধৰণ,संप्रेषण मोड
"1. যোগাযোগ নেটৱৰ্ক, 2. যোগাযোগ নেটৱৰ্ক","1. कम्युनिकेशन नेटवर्क, 2. कम्युनिकेशन नेटवर्क"
যোগাযোগ প্ৰাচল,संप्रेषण पॅरामीटर
যোগাযোগ ব্যৱস্থা,संप्रेषण प्रणाली
সংকোচন,कॉम्पॅक्शन
কম্প্ৰেছাৰ,कंप्रेसर
কম্প্ৰেছন ট্ৰেন্সমিছন,कॉम्प्रेशन ट्रान्समिशन
কোম্পানী নেটৱৰ্ক,कंपनी नेटवर्क
তুলনামূলক পৰীক্ষা,तुलना चाचणी
"১.সামঞ্জস্যতা, ২.সামঞ্জস্যতা","1. सुसंगतता, 2. सुसंगतता"
উপযুক্ত,सुसंगत
সংকলন,संकलन
সংকলন আৰু নিষ্পাদন,संकलन आणि अंमलबजावणी
"1.কম্পাইলাৰ, 2.প্ৰগ্ৰেম ট্ৰেন্সফাৰ","1.कंपाइलर, 2.प्रोग्राम ट्रान्सफर"
কম্পাইলাৰ ভাষা,कंपाइलर भाषा
