Telugu,Odiya
ప్రతిస్కందకం ఆపరేషన్,ଆଣ୍ଟିକୋସିସିସିସିସିସିସିଡିସନ୍ ଅପରେସନ୍ |
ప్రతిస్కందకం మూలకం,ଆଣ୍ଟିକିନସିଡିସିଡିସେଡିସିଡି ଉପାଦାନ |
అపెరియోడిక్ యాంటెన్నా,Ampegoiedent ଆଣ୍ଟେନା |
ఎపర్చరు కార్డు,ଆପେଚର କାର୍ଡ |
ఎపర్చరు కోడ్,ଆପେଚର କୋଡ୍ |
ఎపర్చరు సమయం,ଆପେଚର ସମୟ |
అనుబంధం,ଅନୁକ୍ରମଣିକା
అనుబంధ పని,ଅନୁକ୍ରମଣିକା କାର୍ଯ୍ୟ |
అప్లికేషన్ డెవలపర్,ପ୍ରୟୋଗ ବିକାଶକାରୀ |
అప్లికేషన్ లేయర్,ପ୍ରୟୋଗ ସ୍ତର
అప్లికేషన్ ఓరియెంటెడ్ లాంగ్వేజ్,ପ୍ରୟୋଗୀ ଆଧାରିତ ଭାଷା |
అప్లికేషన్ ప్యాకేజీ,ପ୍ରୟୋଗ ପ୍ୟାକେଜ୍
అప్లికేషన్ ప్రోగ్రామ్,ପ୍ରୟୋଗ ପ୍ରୋଗ୍ରାମ
అప్లికేషన్ ప్రోగ్రామింగ్,ପ୍ରୟୋଗ ପ୍ରୋଗ୍ରାମିଂ |
అప్లికేషన్ అవసరం భాష,ପ୍ରୟୋଗ ଆବଶ୍ୟକ ଭାଷା |
అప్లికేషన్ సాఫ్ట్‌వేర్,ପ୍ରୟୋଗ ସଫ୍ଟୱେର୍
అప్లిక్,ଆପ୍ଲିକ୍
ఉజ్జాయింపు సిద్ధాంతం,ଆନୁମାନିକ ସିଦ୍ଧାନ୍ତ |
ఏకపక్ష ప్రాప్యత,ଇଚ୍ଛାଧୀନ ପ୍ରବେଶ |
ఏకపక్ష సీక్వెన్స్ కంప్యూటర్,ଇଚ୍ଛାଧୀନ କ୍ରମ କମ୍ପ୍ୟୁଟର |
మధ్యవర్తిత్వ,ଆର୍ବିଟ୍ରେସନ୍
వాస్తుశిల్పం,ସ୍ଥାପତ୍ୟ
ఆర్కైవింగ్,ଅଭିପାକ୍ଷେତ୍ର
స్థల సంకేతం,ଏରିୟା କୋଡ
ప్రాంత శోధన,କ୍ଷେତ୍ର ସନ୍ଧାନ
ప్రాంత బదిలీ,କ୍ଷେତ୍ର ସ୍ଥାନାନ୍ତର
ఏరియా వేరియబుల్,କ୍ଷେତ୍ର ଭେରିଏବଲ୍
వాదన,ଯୁକ୍ତି
ఆర్గ్యుమెంట్ చిరునామా,ଯୁକ୍ତି ଠିକଣା
ఆర్గ్యుమెంట్ జాబితా,ଯୁକ୍ତି ତାଲିକା
అంకగణిత బోధన,ଗାଣିତିକ ନିର୍ଦ୍ଦେଶ
అంకగణిత మరియు అంకగణిత విభాగం,ଗାଣିତିକ ଏବଂ ତର୍କ ଏକକ |
అంకగణిత అసైన్‌మెంట్ స్టేట్మెంట్,ଗାଣିତିକ ଆସାଇନମେଣ୍ଟ ଷ୍ଟେଟମେଣ୍ଟ୍ |
అంకగణిత చెక్,ଗାଣିତିକ ଯାଞ୍ଚ |
అంకగణిత స్థిరాంకం,ଗାଣିତିକ ସ୍ଥିର |
అంకగణిత మార్పిడి,ଗାଣିତିକ ରୂପାନ୍ତର
అంకగణిత డేటా,ଗାଣିତିକ ତଥ୍ୟ |
అంకగణిత మినహాయింపు,ଗାଣିତିକ ବ୍ୟତିକ୍ରମ |
అంకగణిత వ్యక్తీకరణ,ଗାଣିତିକ ଅଭିବ୍ୟକ୍ତି |
అంకగణిత స్థిర బిందువు,ଗାଣିତିକ ଫିକ୍ସଡ୍ ପଏଣ୍ଟ |
అంకగణిత సోపానక్రమం,ଗାଣିତିକ ହାଇରାର୍କି |
అంకగణితం ఉంటే స్టేట్మెంట్,ବେଷ୍ଟମେଟିକ୍ ଯଦି ଷ୍ଟେଟମେଣ୍ଟ୍ |
అంకగణిత తర్కం,ଗାଣିତିକ ତର୍କ
అంకగణిత లాజిక్ యూనిట్,ଗାଣିତିକ ତର୍କ ଏକକ |
అంకగణిత ఆపరేషన్,ଗାଣିତିକ ଅପରେସନ୍ |
అంకగణిత ఆపరేటర్,ଗାଣିତିକ ଅପରେଟର |
అంకగణిత ఓవర్ఫ్లో,ଗାଣିତିକ ଓଭରଫ୍ଲୋ |
అంకగణిత చిత్ర డేటా,ଗାଣିତିକ ଚିତ୍ର ତଥ୍ୟ |
అంకగణిత ప్రాధాన్యత,ଗାଣିତିକ ପ୍ରଚାର
అంకగణిత ప్రాధమిక,ଗାଣିତିକ ପ୍ରାଥମିକ |
అంకగణిత రిజిస్టర్,ଗାଣିତିକ ରେଜିଷ୍ଟର |
అంకగణిత సంబంధం,ଗାଣିତିକ ସମ୍ପର୍କ |
అంకగణిత స్కాన్,ଗାଣିତିକ ସ୍କାନ୍ |
అంకగణిత విభాగం,ଗାଣିତିକ ବିଭାଗ |
అంకగణిత మార్పు,ଗାଣିତିକ ଶିଫ୍ଟ |
అంకగణిత బదిలీ,ଗାଣିତିକ ସ୍ଥାନାନ୍ତରିତ |
అంకగణిత ప్రకటన,ଗ୍ୟଟିଥେଟିକ୍ ଷ୍ଟେଟମେଣ୍ଟ
అంకగణిత పదం,ଗାଣିତିକ ଶବ୍ଦ
అంకగణిత అండర్ఫ్లో,ଆରିଥମେଟିକ୍ ଅଣ୍ଡରଫ୍ଲୋ |
అంకగణిత యూనిట్,ଗାଣିତିକ ଏକକ |
అమరిక,ଆରେ
శ్రేణి బౌండ్,ଆରେ ବନ୍ଧା
అర్రే కంప్యూటర్,ଆରେ କମ୍ପ୍ୟୁଟର |
శ్రేణి పరిమాణం,ଆରେ ଡାଇମେସନ୍ |
శ్రేణి మూలకం,ଆରେ ଉପାଦାନ
శ్రేణి వ్యక్తీకరణ,ଆରେ ଏକ୍ସପ୍ରେସନ୍ |
శ్రేణి పేరు,ଆରେ ନାମ
నిర్మాణాల శ్రేణి,ସଂରଚନାଗୁଡ଼ିକର ଆରେ |
అర్రే ప్రింటింగ్,ଆରେ ମୁଦ୍ରଣ
శ్రేణి ప్రాసెసింగ్,ଆରେ ପ୍ରକ୍ରିୟାକରଣ |
అర్రే ప్రాసెసర్,ଆରେ ପ୍ରୋସେସର୍ |
ఉచ్చారణ పాయింట్,ଆର୍ଟିକ୍ୟୁଲେସନ୍ ପଏଣ୍ଟ |
కృత్రిమ జ్ఞానం,କୃତ୍ରିମ ଜ୍ଞାନ
కృత్రిమ మేధస్సు,କୃତ୍ରିମ ବୁଦ୍ଧି
కృత్రిమ భాష,କୃତ୍ରିମ ଭାଷା |
కృత్రిమ వేరియబుల్,କୃତ୍ରିମ ଭେରିଏବଲ୍ |
ఆర్ట్స్ అప్లికేషన్ డేటా బ్యాంక్,କଳା ପ୍ରୟୋଗ ଡାଟା ବ୍ୟାଙ୍କ |
ఆర్ట్స్ అప్లికేషన్ మ్యూజిక్,କଳା ପ୍ରୟୋଗ ସଂଗୀତ |
ఆర్ట్స్ అప్లికేషన్ సరళి తరం,କଳା ପ୍ରୟୋଗ ନମୁନା ପି generation ଼ି |
ఆరోహణ,କୁବିଙ୍ଗ୍ସ
ఆరోహణ క్రమబద్ధీకరణ,ଆରୋହଣ ସର୍ଟ |
అస్సిల్,ଆଷ୍ଟିଲ୍ |
ASCII నియంత్రణ అక్షరం,ASCII ନିୟନ୍ତ୍ରଣ ବର୍ଣ୍ଣ |
ASCII కీ బోర్డు,ASCII କି ବୋର୍ଡ |
కారక,ସର୍ବୋଚ୍ଚ
కారకం మరియు,ଦିଗ ଏବଂ
సమీకరించటం,ଏକତ୍ର ହୁଅ
సమావేశమైన మూలం,ଏକତ୍ରିତ ଉତ୍ପତ୍ତି |
వ్యవధిని సమీకరించండి,ସମୟ ସମାପ୍ତ କରନ୍ତୁ |
సమీకరించేవాడు,ଏକତ୍ରିତ |
సమీకరించే ఆదేశం,ଏକତ୍ରିତ ନିର୍ଦ୍ଦେଶନାମା |
సమీకరించే సౌకర్యం,ଏକତ୍ରିତ ସୁବିଧା |
సమీకరించే భాష,ଏକତ୍ରିତ ଭାଷା |
సమీకరించడం,ଏକତ୍ର କରିବା
సమీకరించే దశ,ଏକତ୍ର କରିବା ପର୍ଯ୍ୟାୟ |
సమీకరించే సమయాన్ని,ସମୟ ଆସୁଛି
అసెంబ్లీ,ସଭା
అసెంబ్లీ భాష,ଆସେମ୍ବଲି ଭାଷା |
అసెంబ్లీ భాషా ప్రోగ్రామింగ్,ବିଧାନସଭା ଭାଷା ପ୍ରୋଗ୍ରାମିଂ |
అసెంబ్లీ భాషా సాఫ్ట్‌వేర్ వశ్యత,ବିଧାନସଭା ଭାଷା ସଫ୍ଟୱେର୍ ନମନୀୟତା |
అసెంబ్లీ జాబితా,ଆସେମ୍ବଲି ତାଲିକା |
అసెంబ్లీ దశ,ଆସେମ୍ବଲି ପର୍ଯ୍ୟାୟ |
అసెంబ్లీ దినచర్య,ଏକତ୍ର ବିଚ୍ଛିନ୍ନ ରୁଟିନ୍ |
అసెంబ్లీ సమయం,ସଭା ସମୟ
అసెంబ్లీ యూనిట్,ଏକତ୍ରତା ଏକକ |
అసైన్‌మెంట్ ఇండెక్సింగ్,ଆସାଇନମେଣ୍ଟ ଇଣ୍ଡେକ୍ସ କରିବା |
అసైన్‌మెంట్ ఆపరేషన్,ଆସାଇନମେଣ୍ଟ ଅପରେସନ୍ |
అసైన్‌మెంట్ స్టేట్మెంట్,ଆସାଇନମେଣ୍ଟ ଷ୍ଟେଟମେଣ୍ଟ
అసోసియేటివ్ చిరునామా,ଆସିବେଗତ ଠିକଣା |
అసోసియేటివ్ అర్రే రిజిస్టర్,ଆସୋସିଟିଭ୍ ଆରେ ପଞ୍ଜିକରଣ |
అసోసియేటివ్ కీ,ସନ୍ଦେହଜନକ କି?
అసోసియేటివ్ లాంగ్వేజ్,ଆସୋସିଟିଭ୍ ଭାଷା |
అసోసియేటివ్ మెమరీ,ଆସୋସିଟିଭ୍ ମେମୋରୀ |
అసోసియేటివ్ స్టోరేజ్,ଆସିବେସିଭ୍ ଷ୍ଟୋରେଜ୍ |
దశాంశ బిందువు,ଦଶମିକ ପଏଣ୍ଟ ଅନୁମାନ କରାଯାଏ |
అసమాన పరికరం,ଅସୀମା ପ୍ରତୀକ ଉପକରଣ |
అసమాన i/ఓ,ଅସୀମେଟ୍ରିକ୍ I / O
అసమకాలిక,ଅସନ୍ତୁଳିତ
అసమకాలిక కంప్యూటర్,ଅସନ୍ତୁଳିତ କମ୍ପ୍ୟୁଟର |
అసమకాలిక డేటా బదిలీ,ଅସନ୍ତୁଳିତ ତଥ୍ୟ ସ୍ଥାନାନ୍ତର |
అసమకాలిక డేటా ట్రాన్స్మిషన్,ଅସନ୍ତୁଳିତ ତଥ୍ୟ ପ୍ରସାରଣ |
అసమకాలిక పరికరాలు,ଅସନ୍ତୁଳିତ ଉପକରଣଗୁଡ଼ିକ |
అసమకాలిక ఆపరేషన్,ଅସନ୍ତୁଳିତ ଅପରେସନ୍ |
అసమకాలిక సిగ్నలింగ్,ଅସନ୍ତୁଳିତ ସଙ୍କେତ |
అసమకకరణం,ଅସନ୍ତୁଳିତ ସମୟ ବିଭାଗ ମିଲିସନ୍ |
అసమకాలిక ప్రసారం,ଅସନ୍ତୁଳିତ ଟ୍ରାନ୍ସମିସନ୍ |
అసమకాలిక పని,ଅସନ୍ତୁଳିତ କାର୍ଯ୍ୟ
అటాచ్డ్ ప్రాసెసింగ్,ସଂଲଗ୍ନ ପ୍ରକ୍ରିୟାକରଣ |
అటాచ్డ్ ప్రాసెసర్,ସଂଲଗ୍ନ ସଞ୍ଚାଳକ |
అటాచ్డ్ సపోర్ట్ ప్రాసెసర్,ସଂଲଗ୍ନ ସମର୍ଥନ ସଞ୍ଚାଳକ |
హాజరైన ఆపరేషన్,ଯୋଗଦାନ ଅପରେସନ୍ |
ట్రైల్ ప్రింటర్‌కు హాజరయ్యారు,ଟ୍ରେଲ୍ ପ୍ରିଣ୍ଟର୍
శ్రద్ధ అంతరాయం,ଧ୍ୟାନ ବାଧା
శ్రద్ధ కీ,ଧ୍ୟାନ ଚାବି |
అటెన్యుయేషన్,ସାଧନ
అటెన్యుయేషన్ స్థిరాంకం,ଆଭେନ୍ୟୁଏସନ୍ ସ୍ଥିର |
అటెన్యుయేషన్ వక్రీకరణ,ଆଭେନ୍ୟୁସନ୍ ବିକୃତି |
అటెన్యుయేషన్ ఈక్వలైజర్,ଆଟେନୋଏନ୍ସିଆଲ୍ ସାଇକେଲାଇଜର୍ |
అటెన్యూయేటర్,ଆଟେଟୋଲେଟର୍ |
గుణం,ଗୁଣ
వినగల అలారం,ଶ୍ରୋତା ଆଲାର୍ମ |
ఆడియో క్యాసెట్,ଅଡିଓ କ୍ୟାସେଟ୍ |
ఆడియో విచారణ,ଅଡିଓ ଅନୁସନ୍ଧାନ |
ఆడియో లైన్,ଅଡିଓ ରେଖା |
ఆడియో ప్రతిస్పందన,ଅଡିଓ ପ୍ରତିକ୍ରିୟା |
ఆడియో ప్రతిస్పందన సందేశం,ଅଡିଓ ପ୍ରତିକ୍ରିୟା ବାର୍ତ୍ତା |
ఆడియో ప్రతిస్పందన యూనిట్,ଅଡିଓ ପ୍ରତିକ୍ରିୟା ୟୁନିଟ୍ |
ఆడియోటేప్ స్టోరేజ్ యూనిట్,ଅଡିଓଟୋଟା ଆପ୍ ଷ୍ଟୋରେଜ୍ ୟୁନିଟ୍ |
ఆడియో టెలికమ్యూనికేషన్ లైన్,ଅଡିଓ ଟେଲିକମ୍ ମେମ୍ବୂରଣ ରେଖା |
ఆడియో టెర్మినల్,ଅଡିଓ ଟର୍ମିନାଲ୍ |
ఆడిట్ కమాండ్ లాంగ్వేజ్,ଅଡିଟ୍ କମାଣ୍ଡ୍ ଭାଷା |
ఆడిట్ ప్రోగ్రామింగ్,ଅଡିଟ୍ ପ୍ରୋଗ୍ରାମିଂ |
తనిఖీ శోధన,ଅଡିଟ୍ ଟ୍ରେଲ୍ |
ఆగెండ్,Augeend
ఆజ్మెంట్,ବୃଦ୍ଧି
ఆగ్మెంటర్,ଅଗମେଣ୍ଟର୍ |
రచయిత,ଲେଖକ
రచయిత,ଲେଖକ
రచయిత వ్యవస్థ,ଲେଖକ ସିଷ୍ଟମ୍ |
అధికారం,ପ୍ରାଧିକରଣ
అధికారిక కోడ్,ପ୍ରାଧିକରଣ କୋଡ୍
అధీకృత లైబ్రరీ,ପ୍ରାଧିକୃତ ଲାଇବ୍ରେରୀ |
అధీకృత కార్యక్రమం,ପ୍ରାଧିକୃତ ପ୍ରୋଗ୍ରାମ |
అధీకృత ప్రోగ్రామ్ సౌకర్యం,ପ୍ରାଧିକୃତ ପ୍ରୋଗ୍ରାମ ସୁବିଧା |
ఆటో వియుక్త,ଅଟୋ ବିସ୍ତୃତ
ఆటో సమాధానం,ଅଟୋ ଥାଇନର୍ |
ఆటో బూటింగ్,ଅଟୋ ବୁଟିଙ୍ଗ୍ |
ఆటో బైపాస్,ଅଟୋ ବାଇପାସ୍ |
ఆటో కాల్ (= ఆటోమేటిక్ కాలింగ్),ଅଟୋ କଲ୍ (= ସ୍ୱୟଂଚାଳିତ କଲ୍)
ఆటో కోడర్,ଅଟୋ କୋଡର୍ |
ఆటో డయల్,ଅଟୋ ଡାଏଲ୍ |
ఆటోఫ్లో,ଅଟୋଫ୍ଲୋ |
ఆటో సూచిక,ଅଟୋ ଇଣ୍ଡେକ୍ସ |
ఆటో ఇండెక్స్డ్ చిరునామా,ଅଟୋ ଇଣ୍ଡେକ୍ସଡ୍ ଠିକଣା |
ఆటోమాటా,ସ୍ୱୟଂଚାଳିତଟି
ఆటోమాటా సిద్ధాంతం,ସ୍ୱୟଂଚାଳିତ ଥିଓରୀ |
ఆటోమాటా రకం,ସ୍ୱୟଂଚାଳିତ ପ୍ରକାର |
స్వయంచాలక గ్రంథ పట్టిక,ସ୍ୱୟଂଚାଳିତ ବିବାଲିଓକ୍ରାଫି |
స్వయంచాలక డేటా మాధ్యమం,ସ୍ୱୟଂଚାଳିତ ଡାଟା ମାଧ୍ୟମ |
ఆటోమేటెడ్ డిక్షనరీ,ସ୍ୱୟଂଚାଳିତ ଅଭିଧାନ
ఆటోమేటెడ్ గ్లోసరీ,ସ୍ୱୟଂଚାଳିତ ଶବ୍ଦକୋଷ |
ఆటోమేటెడ్ లాజిక్ రేఖాచిత్రం,ସ୍ୱୟଂଚାଳିତ ଲୋଗିକ୍ ଚିତ୍ର |
స్వయంచాలక నిర్వహణ,ସ୍ୱୟଂଚାଳିତ ପରିଚାଳନାମ
ఆటోమేటెడ్ ప్రొడక్షన్ మేనేజ్‌మెంట్,ସ୍ୱୟଂଚାଳିତ ଉତ୍ପାଦନ ପରିଚାଳନା
