English,Odiya
circular,"ବୃତ୍ତାକାର, ବୃତ୍ତାକାର"
circular asymptote,ବୃତ୍ତ ଅସ୍ମପଟୋସ୍ |
circular helix,ବୃତ୍ତାକାର କଣ୍ଡୁଲିନ୍ |
circular motion,ବୃତ୍ତାକାର ଗତି |
circumcentre,ସୁନ୍ନତ
circumcircle,ଅବସର ପ୍ରାପ୍ତ*
circumscribe,ବୁଲିବା ପାଇଁ |
circumscribed,ଅତୀତ
circumscribed circle,ସର୍କୁକ୍ରାଇଡ୍ |
classical deductive technique,ବିଶିଷ୍ଟ କର୍ପୋରେଟ୍ |
classical dynamics,କ୍ଲାସିକ୍ ଗତିଶୀଳତା |
classical optimization,କ୍ଲାସିକ୍ ଅପ୍ଟିମାଇଜେସନ୍ |
classical ruin problem,କ୍ରନିକ୍ ଆର୍ଥିକ ସମସ୍ୟା |
classical statistical mechanics,ଶାସ୍ତ୍ରୀୟ ପରିସଂଖ୍ୟାନ ଯାନ୍ତ୍ରିକ |
classification of errors,ତ୍ରୁଟିର ଶ୍ରେଣୀକରଣ
class interval,ଶ୍ରେଣୀ ବ୍ୟବଧାନ
class-interval unit,ଶ୍ରେଣୀ ବ୍ୟବଧାନ ଏକକ |
class limit,ଶ୍ରେଣୀ ସୀମା
clockwise,ଘଣ୍ଟା ବୁଲାଇ |
clopen (= closed and open),ବନ୍ଦ |
closed,"ବନ୍ଦ, ବନ୍ଦ"
closed convex hull,ବନ୍ଦ ସ୍ତର ଆବରଣ |
closed cube,ବନ୍ଦ କ୍ୟୁବ୍ |
closed curve,"ବନ୍ଦ ବକ୍ର, ବନ୍ଦ ବକ୍ର"
closed domain,ବନ୍ଦ ପ୍ରଦେଶ |
closed figure,ବନ୍ଦ ଆକୃତି |
closed interval,ବନ୍ଦ ବ୍ୟବଧାନ |
closed region,"ବନ୍ଦ ଅଞ୍ଚଳ, ବନ୍ଦ ଅଞ୍ଚଳ |"
closed set,ବନ୍ଦ ସେଟ୍ |
closed surface,"ବନ୍ଦ ପୃଷ୍ଠା, ବନ୍ଦ ପୃଷ୍ଠା |"
closure,ନେମେସିସ୍
closure operator,pronator
closure point (= contact point),ଉନ୍ମୁକ୍ତ ବିନ୍ଦୁ |
closure postulate,ବନ୍ଦୀ-ଗ୍ରହଣୀୟ |
closure set,ବନ୍ଦୀ ସେଟ୍ |
cluster point,କ୍ଲଷ୍ଟର ବିନ୍ଦୁ |
cluster sampling,କ୍ଲଷ୍ଟର ନମୁନା
cluster set,କ୍ଲଷ୍ଟର ଏଗ୍ରିଗେଟ୍ |
coaxial circles,ସମବାୟ ବୃତ୍ତ |
coaxial parabolas,ସମବାୟ ପାରାବୋଲା |
coaxial planes,ସମବାୟ ସମତଳ |
coaxial triangles,ସମବାୟ ତ୍ରିରଙ୍ଗା |
Cobb - Douglas function,କୋବ୍-ଡଗଲାସ୍ କାର୍ଯ୍ୟ |
coding,"ଏନକୋଡିଂ, କୋଡିଂ, ନୋଟେସନ୍ |"
coding of data,ବାସ୍ତୁ ବିଜ୍ not ପ୍ତି |
co-domain,ସହ-ପ୍ରଦେଶ
coefficient matrix,କୋଏଫିସିଏଣ୍ଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
coefficient of correlation,ସଂଶୋଧନ ଗୁଣବତ୍ତା
coefficient of determination,ନିର୍ଣ୍ଣୟ ଗୁଣବତ୍ତା
coefficient of elasticity,ଇଲାସ୍ଟିସିଟି କୋଏଫିସିଏଣ୍ଟ୍ |
coefficient of expansion,ବିସ୍ତାର କୋଏଫିସିଣ୍ଟେଣ୍ଟ |
coefficient of friction,ଘର୍ଷଣ କୋଏଫିସିଣ୍ଟେଣ୍ଟ |
coefficient of linear expansion,ଦ୍ରାଘିମା ବିସ୍ତାରର କୋଏଫିସିଏଣ୍ଟ୍ |
coefficient of regression,ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
coefficient of surface tension,ଭୂପୃଷ୍ଠ ଟେନସନ୍ ର କୋଏଫିସିଏଣ୍ଟ୍ |
coefficient of variation,ଭିନ୍ନତାର କୋଏଫିସିଏଣ୍ଟ୍ |
cofactor,"ସହ-କାରକ, ସହ-କାରକ, ସହ-କାରକ |"
coin throw (coin toss),ମୁଦ୍ରା ଟସ୍
collection of sample,ନମୁନା ସଂଗ୍ରହ
collinear,collinear
collinearity,ଶ୍ରେଣୀବଦ୍ଧତା |
column,"ସ୍ତମ୍ଭ, ସ୍ତମ୍ଭ"
column equivalence,ସ୍ତମ୍ଭ
column equivalent,ସ୍ତମ୍ଭ
column equivalent matrix,ସ୍ତମ୍ଭ ମ୍ୟାଟ୍ରିକ୍ସ
column matrix,ସ୍ତମ୍ଭ ମ୍ୟାଟ୍ରିକ୍ସ
column rank,ସ୍ତମ୍ଭ କ୍ରମ |
column reduced echolon matrix,ସ୍ତମ୍ଭ କ୍ରମିକ ମ୍ୟାଟ୍ରିକ୍ସ |
column vector,ସ୍ତମ୍ଭ ଭେକ୍ଟର୍ |
columnwise,ସ୍ତମ୍ଭ ଜ୍ଞାନୀ |
combined equation,ମିଳିତ ସମୀକରଣ |
common angle,"ସାଧାରଣ କୋଣ, ସାଧାରଣ କୋଣ |"
common axis,ସାଧାରଣ ଅକ୍ଷ
common base,"ସାଧାରଣ ଆଧାର, ସାଧାରଣ ଆଧାର |"
common denominator,ସର୍ବଭାରତୀୟ |
common difference,ସାଧାରଣ ପାର୍ଥକ୍ୟ |
common factor,"ସାଧାରଣ କାରକ, ସାଧାରଣ କାରକ, ସାଧାରଣ କାରକ |"
common logarithm,"ସରଳ ଲୋଗାରିଦମ୍, ସରଳ ଲୋଗାରିଦମ୍ |"
common multiple,"ସାଧାରଣ ଏକାଧିକ, ସାଧାରଣ |"
common ratio,ସାଧାରଣ ଅନୁପାତ |
common section,ଛକ ଧାରା
common side,ସାଧାରଣ ବାହୁ
common tangent,"ସାଧାରଣ ଟାଙ୍ଗେଣ୍ଟ, ସାଧାରଣ ଟାଙ୍ଗେଣ୍ଟ |"
common term,ସାଧାରଣ ସ୍ଥିତି |
commutative law,ଯାତାୟାତ ନିୟମ |
commutative property,ଯାତାୟାତ ସମ୍ପତ୍ତି |
commutative rule,ଯାତାୟାତ ନିୟମ |
commutative law of addition,ରାଶିର ଯାତାୟାତ ନିୟମ |
commutative law of multiplication,ଗୁଣନର କ୍ରମାଗତ ନିୟମ |
commutative operation,ଯାତାୟାତ କାର୍ଯ୍ୟ
commutator group,ଯାତାୟାତ ଗୋଷ୍ଠୀ |
commuting of matrices,ମାଟ୍ରିକ୍ସର ଯାତାୟାତ |
compact set,କମ୍ପାକ୍ଟ ସେଟ୍ |
comparability,"ତୁଳନାତ୍ମକତା, ତୁଳନାତ୍ମକତା |"
comparision of means,ଅର୍ଥର ତୁଳନା
comparision of percentage,ଶତକଡା ତୁଳନା
comparision test,ତୁଳନା ପରୀକ୍ଷା
compatibility equation,ସମନ୍ୱିତ ସମୀକରଣ |
competitive game,ପ୍ରତିଯୋଗୀ ଖେଳ |
competitive situation,ପ୍ରତିଯୋଗିତାମୂଳକ ସ୍ଥିତି |
competitive strategy,ପ୍ରତିଯୋଗିତାମୂଳକ ରଣନୀତି |
compiler,"ଅନୁବାଦକ, ସଂକଳକ"
complementary,ସପ୍ଲିମେଣ୍ଟ
complementary angle,ସଂପୃକ୍ତ କୋଣ |
complementary event पूरक घटना,ସଂପୃକ୍ତ ଘଟଣା |
complementary factor,ସଂପନ୍ନ କାରକ |
complementary function,ସଂପନ୍ନ କାର୍ଯ୍ୟ
complementary half space,ସଂପୃକ୍ତ ଅଧା ଜନସଂଖ୍ୟା |
complementary interval,ବ୍ୟବଧାନ
complementary set,ସଂପନ୍ନ ସେଟ୍ |
complementation,"ସଂପନ୍ନତା, ସଂପନ୍ନତା |"
complement of a set,ସଂପନ୍ନ ସେଟ୍ |
complete census,ସଂପୂର୍ଣ୍ଣ ସ୍କୋର |
complete correlation matrix,ପୂର୍ଣ୍ଣ ସମ୍ପର୍କ ମେଟ୍ରିକ୍ସ |
complete metric space,ପୂର୍ଣ୍ଣ ପରିସର ଜନସଂଖ୍ୟା |
complete orthonormal set,ସଂପୂର୍ଣ୍ଣ ସାଧାରଣ ଅର୍ଗୋଗୋନାଲ୍ ସେଟ୍ |
complete quadrangle,ସଂପୂର୍ଣ୍ଣ ଚତୁର୍ଭୁଜ |
complete quotient,ସଂପୂର୍ଣ୍ଣ ଭାଗ
complete set,ସଂପୂର୍ଣ୍ଣ ସେଟ୍ |
complete solution,ସଂପୂର୍ଣ୍ଣ ସମାଧାନ |
completely randomised design,ସଂପୂର୍ଣ୍ଣ ରୂପେ ଡିଜାଇନ୍ |
complex argument,ଜଟିଳ ସ୍ୱାଧୀନ ଭେରିଏବଲ୍ |
complex conjugate,ଜଟିଳ କଞ୍ଜୁଗେଟ୍ |
complex differentiation,ଜଟିଳ ଭିନ୍ନକ୍ଷମ |
complex function,ଜଟିଳ କାର୍ଯ୍ୟ
complex integration,ଜଟିଳ ଏକୀକରଣ |
complex matrices,ଜଟିଳ ମ୍ୟାଟ୍ରିକ୍ସ |
complex number,ଜଟିଳ ସଂଖ୍ୟା
complex number field,ଜଟିଳ ସଂଖ୍ୟା କ୍ଷେତ୍ର |
complex orthogonal matrix,ଜଟିଳ ଭୂଲମ୍ବ ମ୍ୟାଟ୍ରିକ୍ସ |
complex plane,ମିଶ୍ରିତ ବିମାନ
complex quantity,ଜଟିଳ ରାଶି
complex reciprocal,ଜଟିଳ ଓଲଟା |
complex resultant,ମିଶ୍ରିତ ଫଳାଫଳ
complex space,ଜଟିଳ ଜନସଂଖ୍ୟା |
complex valued function,ମିଶ୍ରିତ କାର୍ଯ୍ୟ
complex variable,ଜଟିଳ ଭେରିଏବଲ୍ |
componendo and divindendo,ସମୀକରଣ ଅନୁପାତ
component,"ଉପାଦାନ, ସମ୍ବନ୍ଧୀୟ ଉପାଦାନ |"
component analysis,ଉପାଦାନ ବିଶ୍ଳେଷଣ |
component of variance,ଭିନ୍ନତା କାରକ |
component of vector,ଭେକ୍ଟର ଉପାଦାନ |
composite function,ମିଶ୍ରିତ କାର୍ଯ୍ୟ
composite hypothesis,ମିଳିତ ଦର୍ଶନ
composite number,ମିଶ୍ରିତ ସଂଖ୍ୟା
composite series,ମିଳିତ ବର୍ଗ |
composition of vectors,ଭେକ୍ଟର ମିଶ୍ରଣ |
compound angle,ମିଶ୍ରିତ କୋଣ |
compound division,ମିଶ୍ରିତ ଅଂଶ |
compound fraction,ମିଶ୍ରିତ ଭଗ୍ନାଂଶ |
compound interest,ଯ ound ଗିକ ଆଗ୍ରହ |
compound probability,ମିଶ୍ରିତ ସମ୍ଭାବନା |
compressible flow,ସଙ୍କୋଚନ ପ୍ରବାହ |
compression,ସଙ୍କୋଚନ
computation,ଗଣନା
computational formula,ଗଣନା ସୂତ୍ର
computed value,ଗଣିତ ମୂଲ୍ୟ
computer,"କମ୍ପ୍ୟୁଟର, କମ୍ପ୍ୟୁଟର (ମେସିନ୍), କମ୍ପ୍ୟୁଟର (ବ୍ୟକ୍ତି)"
computer algorithm,ଗଣିତ ଆଲଗୋରିଦମ |
computer programme,କମ୍ପ୍ୟୁଟର ପ୍ରୋଗ୍ରାମ୍
computer programming,କମ୍ପ୍ୟୁଟର ପ୍ରୋଗ୍ରାମିଂ
computer simulation,କମ୍ପ୍ୟୁଟର ଅନୁକରଣ
computing,ଗଣନା
concave function,ଆଧାରିତ କାର୍ଯ୍ୟ
concave polygon,ଅବତଳ ବହୁଭୂଜ |
concave programming,ଆଧାରିତ ପ୍ରୋଗ୍ରାମିଂ |
concentric circles,ଏକାଗ୍ର ବୃତ୍ତ |
concentric curves,ଏକାଗ୍ର ବକ୍ର
concrete form,ଏକ ଅବକ୍ଷୟ ଧାରଣାକୁ ବାସ୍ତବ ବୋଲି ବିବେଚନା କର |
concurrency of lines,ରେଖାଗୁଡ଼ିକର ମିଳନ
concurrent,ସମବାୟ
concurrent forces,ସମବାୟ ଶକ୍ତି
conditional density function,ସର୍ତ୍ତମୂଳକ ଘନତା କାର୍ଯ୍ୟ
conditional distribution,ସର୍ତ୍ତମୂଳକ ବଣ୍ଟନ |
conditional expectation,ପ୍ରତିବନ୍ଧକ ପ୍ରତୀକ୍ଷା |
conditional mean,ସର୍ତ୍ତମୂଳକ ଅର୍ଥ |
conditional probability,ସର୍ତ୍ତମୂଳକ ସମ୍ଭାବନା |
condition of collinearity,ଶ୍ରେଣୀବଦ୍ଧତା ପ୍ରତିବନ୍ଧକ |
condition of consistency,ସ୍ଥିରତା ପ୍ରତିବନ୍ଧକ |
condition of integrability,ଅଖଣ୍ଡତା ପ୍ରତିବନ୍ଧକ |
condition of tangency,ସ୍ପର୍ଶ ପ୍ରତିବନ୍ଧକ |
cone,"କୋଣ, କୋଣ"
confidence interval,ଆତ୍ମବିଶ୍ୱାସର ବ୍ୟବଧାନ |
confidence interval estimate,ଆତ୍ମବିଶ୍ୱାସ ବ୍ୟବଧାନ ଆକଳନ |
confidence limits,ବିଶ୍ୱସ୍ତତା ସୀମା
confidence region,ଆତ୍ମବିଶ୍ୱାସ ମଣ୍ଡଳ |
conflict situation,ବିରୋଧ ପ୍ରଦର୍ଶନ
confocal conics,କନଫୋକାଲ୍ କୋନିକ୍ |
confocal ellipses,କନଫୋକାଲ୍ ଏଲିପସଏଡ୍ |
confocal geometry,କନଫୋକାଲ୍ ଜ୍ୟାମିତି |
confocal hyperbolae,କନଫୋକାଲ୍ ହାଇପରବୋଲା |
confocal hyperboloids,କନଫୋକାଲ୍ ହାଇପରବୋଲା |
confocal parabola,କନଫୋକାଲ୍ ପାରାବୋଲା |
confocal paraboloidal cordinates,କନଫୋକାଲ୍ ପାରାବୋଲିକ୍ ସଂଯୋଜନା |
conformal,"ଅନୁରୂପ, ଅନୁରୂପ |"
conformal mapping,ଆଙ୍ଗଲ୍ ମ୍ୟାପିଙ୍ଗ୍ |
congruence,"ସମନ୍ୱୟ, ଦ୍ୱିପାକ୍ଷିକ ରେଖା-ସମୁଦାୟ, ସମାନତା |"
congruence of circles,ଦ୍ୱିପାକ୍ଷିକ ବୃତ୍ତ ସମୁଦାୟ |
congruent,"ସମାନ, ଏପରିକି"
congruent matrices,ସମାନ ମାଟ୍ରିକ୍ସ |
conic,"conic, conic"
conical frustum,conical frustum |
conical helix,conical kundalini
conical section,"କୋନିକ୍ କଟ୍, କୋନିକ୍ |"
conics,କୋନିକ୍ ଗଣିତ |
conic section,"କୋଣ-କଟା, କୋଣ-ବିଭାଗ |"
conjugate,"କଞ୍ଜୁଗେଟେଡ୍ ହେବା (v।), କଞ୍ଜୁଗେଟେଡ୍ ହେବା (v।)"
conjugate angles,କଞ୍ଜୁଗେଟ୍ କୋଣ |
conjugate axis,କଞ୍ଜୁଗେଟ୍ ଅକ୍ଷ |
conjugate complex numbers,ଜଟିଳ ସଂଖ୍ୟାଗୁଡ଼ିକୁ ସଂଯୋଗ କରନ୍ତୁ |
conjugate directions,ସଂଯୋଗ ଦିଗ
conjugate functions,କଞ୍ଜୁଗେଟ୍ ଫଙ୍କସନ୍ |
conjugate of matrix,ମ୍ୟାଟ୍ରିକ୍ସର କଞ୍ଜୁଗେଟ୍ |
conjugate permutation,conjugate permutation
conjugate transpose,କଞ୍ଜୁଗେଟ୍ ଭେରିଏବଲ୍ |
conjuction,"ଯୋଗ, ମିଶ୍ରଣ"
consecutive,ଲଗାତାର
consecutive numbers,କ୍ରମାଗତ ସଂଖ୍ୟା
conservation of energy,ଶକ୍ତି ସଂରକ୍ଷଣ
conservation of mass,ଜନ ସଂରକ୍ଷଣ |
conservative,ପୃଷ୍ଠପୋଷକ
consistency,"ସ୍ଥିରତା, ସ୍ଥିରତା, ସ୍ଥିରତା, ସ୍ଥିରତା |"
consistency condition,ସ୍ଥିରତା ପ୍ରତିବନ୍ଧକ |
consistent estimate,"ସୁସଙ୍ଗତ ଆକଳନ, ବିପରୀତ ଆକଳନ |"
consistent estimator,"ସ୍ଥିର ଆକଳନକାରୀ, ବିରୋଧୀ ନୁହେଁ |"
consistent statistic,"ବିପରୀତ ନମୁନା, ସ୍ଥିର ନମୁନା |"
consistent system,"ସୁସଙ୍ଗତ ସଂସ୍ଥା, ଅଣ-ବିବାଦୀୟ ସଂସ୍ଥା |"
consol,କୋନସୋଲ
constant,"ସ୍ଥିର, ସ୍ଥିର, ସ୍ଥିର, ଅସ୍ଥାବର, ପରିବର୍ତ୍ତନଶୀଳ, ୟୁନିଫର୍ମ |"
constant acceleration,ସମାନ ତ୍ୱରଣ
constant function,ସ୍ଥିର କାର୍ଯ୍ୟ
constant of gravity,ମାଧ୍ୟାକର୍ଷଣ ବିନ୍ଦୁ |
constant of integration,ଏକୀକରଣ ସ୍ଥିର |
constant of proportionality,ଆନୁପାତିକତା ସ୍ଥିର |
constant parameter,ସ୍ଥିର ପାରାମିଟର |
constant polynomial,କ୍ରମାଗତ ବହୁଭୂତ |
constant proportion,ସ୍ଥିର ଅନୁପାତ
constant speed,ସମାନ ପଦକ୍ଷେପ
constant term,ସ୍ଥିର ଅବଧି
constant velocity,ସମାନ ବେଗ
constitutive equation,ସୃଷ୍ଟିକର୍ତ୍ତାଙ୍କ ସମୀକରଣ |
constraint,ପ୍ରତିବନ୍ଧକ
construct,"ସୃଷ୍ଟି କରିବାକୁ, ସୃଷ୍ଟି କରିବାକୁ |"
construction,ଗଠନ
consumer preference,ଗ୍ରାହକ ପସନ୍ଦ
consumption function,ବ୍ୟବହାର କାର୍ଯ୍ୟ
contact angle,ଟାଙ୍ଗେଣ୍ଟ୍ କୋଣ |
contact point,ଯୋଗାଯୋଗ ବିନ୍ଦୁ
contained in,ଧାରଣ କରିଛି |
contingency table,ଅନୁବନ୍ଧିତ ସାରଣୀ |
continuum mechanics,ନିରନ୍ତର ଯାନ୍ତ୍ରିକ |
continued fraction,ବିଭିନ୍ନ ଅର୍ଥ
continued product,ଆର୍ଥିକ ଉତ୍ପାଦ
continuity,"ନିରନ୍ତର, ନିରନ୍ତର |"
continuity of function,କାର୍ଯ୍ୟଗୁଡ଼ିକର ନିରନ୍ତର |
continuity test,ନିରନ୍ତର ପରୀକ୍ଷା |
continuous,"ନିରନ୍ତର, ଅବିଭକ୍ତ, ଭଙ୍ଗା, ନିରନ୍ତର, ନିରନ୍ତର |"
continuous derivative,କ୍ରମାଗତ ଡେରିଭେଟିଭ୍ |
continuous distribution,ନିରନ୍ତର ବଣ୍ଟନ |
continuous from above,କ୍ରମାଗତ ଉପରେ |
continuous function,ନିରନ୍ତର କାର୍ଯ୍ୟ
continuously differentiable,କ୍ରମାଗତ ଭାବରେ ଭିନ୍ନକ୍ଷମ |
continuous map,ନିରନ୍ତର ମାନଚିତ୍ର
continuous mapping,କ୍ରମାଗତ ମ୍ୟାପିଙ୍ଗ୍ |
continuous probability density function,ନିରନ୍ତର ସମ୍ଭାବ୍ୟତା ସାନ୍ଧ୍ରତା କାର୍ଯ୍ୟ |
continuous probability distribution,ନିରନ୍ତର ସମ୍ଭାବ୍ୟ ବଣ୍ଟନ |
continuous random variable,କ୍ରମାଗତ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |
continuous sample space,ନିରନ୍ତର ନମୁନା ସ୍ଥାନ |
continuous variable,କ୍ରମାଗତ ଭେରିଏବଲ୍ |
continuous wave,କ୍ରମାଗତ ତରଙ୍ଗ |
continuum,"ନିରନ୍ତର, ନିରନ୍ତର |"
continuum hypothesis (= continuum axiom),କ୍ରମାଗତ ଆକ୍ସିୟମ୍ |
continuum of real numbers (= set of real numbers),ପ୍ରକୃତ ସଂଖ୍ୟା ସେଟ୍ |
continuum theory,ନିରନ୍ତର ନୀତି |
contour integration,ବିଷୟବସ୍ତୁ ସଂଯୋଗ
contraction mapping,ସଂକୋଚନ ମ୍ୟାପିଂ |
contradiction,ବିରୋଧ କରନ୍ତୁ |
contravariant,ପ୍ରତିଫଳନ
control,ନିୟନ୍ତ୍ରଣ
control chart,ନିୟନ୍ତ୍ରଣ ଚାର୍ଟ
control chart for averages,ଅର୍ଥର ନିୟନ୍ତ୍ରଣ ଚାର୍ଟ |
control chart for defects,ତ୍ରୁଟି ନିୟନ୍ତ୍ରଣ |
control chart for ranges,ପରିସର ନିୟନ୍ତ୍ରଣ |
control chart for variables,ଭେରିଏବଲ୍ସର ନିୟନ୍ତ୍ରଣ
converge,"ଏକତ୍ର କରିବାକୁ, ଏକତ୍ର କରିବାକୁ |"
convergence in mean,ଅର୍ଥ ସମ୍ମିଶ୍ରଣ |
convergence in mean square,ବର୍ଗର ଅର୍ଥ ସମ୍ମିଶ୍ରଣ |
convergence in probability,ସମ୍ଭାବ୍ୟତାରେ ସମ୍ମିଶ୍ରଣ |
convergence limit,ସମ୍ମିଶ୍ରଣ ସୀମା |
convergence radius,ସମ୍ମିଶ୍ରଣ ବ୍ୟାସାର୍ଦ୍ଧ |
convergence region,ସମ୍ମିଶ୍ରଣ ଅଞ୍ଚଳ |
convergent,"ଏକତ୍ର କର (ver।), ଏକତ୍ର କର (n।)"
convergent sequence,ସମ୍ମିଳିତ କ୍ରମ |
convergent series,ସମ୍ମିଳିତ କ୍ରମ |
converse,"ବିପରୀତ, ବିପରୀତ"
conversely,"ଅପରପକ୍ଷେ, Vytyasane"
conversion fraction,ରୂପାନ୍ତର ଭଗ୍ନାଂଶ |
conversion table,ରୂପାନ୍ତର ସାରଣୀ |
convex,ଦୂରକୁ ମୁହାଁଇଲେ |
convex body,ଶରୀର ଆଡକୁ |
convex combination,ବିପରୀତ ମିଶ୍ରଣ |
convex cover (=convex hull),ମୁହାଁ କଭର |
convex function,ବିଭ୍ରାନ୍ତିକର କାର୍ଯ୍ୟ |
convex linear combinations,ର ar ଖ୍ୟ ସଂଗ୍ରହର ସମ୍ମୁଖୀନ |
convex linear programming,ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂର ସମ୍ମୁଖୀନ |
convex metric space,ଦୂରତା ଜନସଂଖ୍ୟା
