Tamil,Hindi
"பொதுவான அடிப்படை, பொதுவான அடிப்படை","सर्वनिष्ठ आधार, उभयनिष्ठ बेस"
உலகளாவிய,सार्व हर
பொதுவான வேறுபாடு,सार्व अंतर
"பொதுவான காரணி, பொதுவான காரணி, பொதுவான காரணி","सार्वगुणन-खंड, समापवर्तक, सार्व उपादान"
"எளிய மடக்கை, எளிய மடக்கை","साधारण लघुगणक, साधारण लॉगेरिथ्म"
"பொதுவான பல, பொதுவான","सार्व गुणज, समापवर्त्य"
பொதுவான விகிதம்,सार्व अनुपात
வெட்டும் விதி,सर्वनिष्ठ परिच्छेद
பொதுவான கை,सर्वनिष्ठ भुजा
"பொதுவான தொடுகோடு, பொதுவான தொடுகோடு","उभयनिष्ठ स्पर्शरखा, सर्वनिष्ठ स्पर्शरेखा"
பொதுவான நிலை,सर्वनिष्ठ पद
பரிமாற்ற விதி,क्रमविनिमेय नियम
பரிமாற்ற சொத்து,क्रमविनिमेय गुणधर्म
பரிமாற்ற விதி,क्रमविनिमेय-नियम
தொகையின் பரிமாற்றச் சட்டம்,योग का क्रमविनिमेय नियम
பெருக்கத்தின் பரிமாற்ற விதி,गुणन का क्रमविनिमेय नियम
பரிமாற்ற செயல்பாடு,क्रमविनिमेय संक्रिया
பரிமாற்ற குழு,क्रमविनिमेयक समूह
மெட்ரிக்குகளின் பரிமாற்றம்,आव्यूहों का क्रमविनिमेय
