Hindi,Odiya
प्रति-अर्थक आर.एन.ए.,ଆଣ୍ଟି-ସେନ୍ସ rna
प्रतिविषाणुक प्रोटीन,ଆଣ୍ଟିଭାଇରାଲ୍ ପ୍ରୋଟିନ୍ |
गह्वर,ଆଣ୍ଟରୁମ୍
अकेंद्रकी,ଅକ୍ୟୁଚେଟ୍ |
गुदा,ମଳଦ୍ୱାର
दुश्चिंता विकार,ଚିନ୍ତା ବ୍ୟାଧି
महाधमनी चाप,ଆର୍ଟିକ୍ ଆର୍କ
कर्ण गुच्छिका,ଆର୍ଟିକ୍ ଗ୍ୟାଙ୍ଗଲିଅନ୍ |
महाधमनी अर्धचंद्र कपाट,ଆର୍ଟିକ୍ ସେମିଲୁନାର୍ ଭଲଭ୍ |
महाधमनी कपाट,ଆର୍ଟିକ୍ ଭଲଭ୍ |
पश्चावस्था वर्धक संमिश्र,APC (ଆନାଫାଜ୍ ପ୍ରୋତ୍ସାହିତ କରନ୍ତୁ)
कपि-सम पूर्वज,Apeleke etister
ऐफिड,ଆପିଡ୍ |
ऐफ्रोडाइट,ଆଫ୍ରୋଡାଇଟ୍ |
शीर्ष प्रभाविता,ଆପିକାଲ୍ ପ୍ରାଧାନ୍ୟ |
शीर्ष तल्प,ଆପିକାଲ୍ ପ୍ୟାଡ୍ |
मधुमक्खीपालन,ଆପିକଲ୍ଟର |
ऐपिस इंडिका,APIS Inica
अचलबीजाणु,ଆପ୍ଲାନୋସ୍ପୋର |
ऐप्लीसिया,Aplisiia |
ऐपोकार्पी,ଆପୋନାପରୁ |
वियुक्तांडपी,ଆପେରପୋସ୍ |
वियुक्तांडपी अंडाशय,ଆପିସିଆପସ୍ ଡିମରୀ |
अपस्रावी ग्रंथि,ଆପୋକ୍ରାଇନ୍ ଗ୍ରନ୍ଥି |
एपोएंजाइम,ଆଜୋରଜାଇମ୍
असंगजनिक,ଆପୋମାକ୍ଟ |
असंगजनन,ଆପୋମିକ୍ସସ୍ |
ऐपोप्लाज्म,ଆପପୋସମ୍
सुप्रवाही पथक्रम,ଆପୋପ୍ଲୋପ୍ସିଆମ୍ ପଥ
एपोप्टोसिस,ଆପୋଟୋଏସ୍
उपकरण,ଉପକରଣ
उपांगी कंकाल,ଆପେଣ୍ଡିକୁଲାର୍ କଙ୍କାଳ
अंधनाल की परिशेषिका,କେନାଓମାର ପରିଶିଷ୍ଠ |
ऐपल घोंघा,ଆପଲ୍ ଶାବକ |
जलकृषि,ଜଳସେଚନ
ऐक्वापॉरिन,ଆକ୍ୱାପୋରିନ୍ |
जलीय ऐम्फिबियन,ଆକ୍ୱାଟିକ୍ ଆମ୍ଫିବିଆନ୍ |
जलीय रूप,ଜଳୀୟ ଫର୍ମ |
जलीय पर्यावास,ଜଳୀୟ ବାସସ୍ଥାନ |
जलीय जीव,ଜଳୀୟ ଜୀବ |
जलीय पादप,ଜଳୀୟ ଉଦ୍ଭିଦ |
जलीय श्वसन,ଆକ୍ୱାଟିକ୍ ଶ୍ iration ାସକ୍ରିୟା |
जलीय तरल,ଜଳୀୟ ତରଳ |
"नेत्रोद, ऐक्विअस ह्यूमर",ପ୍ରତିବନ୍ଧକ ହଲେର |
जलीय अंतःकोशिका तरल,ପ୍ରତିବନ୍ଧକ ଉଦ୍ଭାବନ-ସେଲ୍ୟୁଲାର ତରଳ |
जलीय नमूना,ଜଳୀୟ ନମୁନା |
जलीय विलयन,ଜଳୀୟ ସମାଧାନ |
एक्विला,ଆକ୍ୱିଲା |
ऐरेबिडॉप्सिस,ଆରଆଡିଡୋସିସ୍
एरेक्निडा,ଆରାଚ୍ନିଡା |
एरेक्नॉइड (लूताजालाभ),ଆରାଚନୋଏଡ୍ |
अरेनियस,ଆରୋନିସସ୍ |
वृक्षवत्,ଅର୍ବରସେଣ୍ଟ |
वृक्षवत् लाइकोपॉड,ଆର୍ବୋରେସେଣ୍ଟ୍ ଲାଇକୋପୋଡ୍ |
आद्य जीवाणु,ବହୁମାରକ
स्त्रीधानी,ଆର୍କେଗୋନିୟମ୍ |
द्वीपसमूह,ଦ୍ୱୀପପୁଞ୍ଜ
"उत्तरध्रुवीय, आर्कटिक",ଆର୍କଟିକ୍ |
आर्कटिक टर्न,ଆର୍କଟିକ୍ ଟର୍ନ |
"उत्तरध्रुवीय टुंड्रा, आर्कटिक टुंड्रा",ଆର୍କଟିକ୍ ଟୁଣ୍ଡ୍ରା |
आर्डिया,ଅମାରୀ |
एरियोली ऊतक,ଆରେନଲର ଟିସୁ |
"आर्जिमनी, पीली कंटीली",ଆର୍ଜେନ (ପ୍ରିକ୍ଲି ପପି)
आर्जिमनी मेक्सिकाना,ଆର୍ଜେନ ମେକ୍ସିକାନା |
आर्जिनीन,Arginine
शुष्क प्रक्षेत्र,ଶୁଷ୍କ ଅଞ୍ଚଳ |
ऐरिस्टोलोकिएसी,ଆରିଷ୍ଟୋଚିଆସିଆନା |
भुजाकृत अशन,ବାହୁ ଖାଇବାକୁ
सैनिक शलभ (चने की सूंडी),ସେନା କୀଟ |
ऐरॉयड,ଆରୋଏଡ୍
ऐरोमा,ସୁଗନ୍ଧ
प्रग्राही,ଆରେଷ୍ଟ୍ରର୍
आर्टिमिजिया,ଆର୍ଟେମିସିଆ
धमनी प्रकुंचनी,ଧମନୀ ସିଷ୍ଟମିକ୍ |
धमनीकाठिन्यकारी,ଧମନୀତା |
संधिपाद,ଆର୍ଥ୍ରୋପୋଡ୍ |
संधिशोथ,ଆର୍ଥ୍ରାଇଟିସ୍
"संधिपाद संघ, आथ्रोपोडा",ଆର୍ଥ୍ରୋପୋଡା |
संधायक उपास्थि,ଆର୍ଟିକୁଲାର୍ କାର୍ଟିଲେଜ୍ |
संधिल,ସ୍ପଷ୍ଟ କରନ୍ତୁ
संधित,ସ୍ପଷ୍ଟ
कृत्रिम गतिचालक,କୃତ୍ରିମ ପେସମେର |
कृत्रिम वरण,କୃତ୍ରିମ ଚୟନ
आर्टोकार्पस हेटेरोफिलस (कटहल),ଆର୍ଟୋକାର୍ପସ୍ ହେଟେରୋଫିଲେଲସ୍ |
ऐस्बेस्टॉस रेशा,ଆଜବେଷ୍ଟୋସ୍ ଫାଇବର |
"ऐस्बेस्टॉसिता, ऐस्बेस्टॉस-आर्ति",ଆଜବେଷ୍ଟଷ୍ଟାସ୍ |
ऐस्केरिस,ଆସାରସିସ୍ |
आरोही वर्णलेखन,ଚୋରମାଟୋଗ୍ରାଫି ଆରୋହଣ |
ऐसिडिआ,Ascidia
ऐसिडियन,Ascidanian
ऐस्कोकार्प,ଆସ୍କାର୍ପ
ऐस्कोमाइसिटीज,ଆସୋନୋମିସେସ୍ |
ऐस्कॉर्बिक अम्ल,ଆସ୍କୋରବିକ୍ ଏସିଡ୍ |
"ऐस्कस बीजाणु, ऐस्कोस्पोर",ଆସ୍କୋସ୍ପୋର |
ऐस्कस,ଆସୋକସ
पटहीन,ଅଭିଶାପ
अलैंगिक जनन,ସମଲିଙ୍ଗୀ ପ୍ରଜନନ
अलैंगिक बीजाणु,ଆଶାକର୍ମୀ ସ୍ପୋର |
ऐस्पेराजीन सिन्थेटेस,ଅସର୍ୱାଗାଇନ୍ ସିନ୍ଥେଟେଜ୍ |
"ऐस्पैरागस, शतावरी",ଅସରପା
ऐस्पार्टिक अम्ल,ଆସପାର୍ଟିକ୍ ଏସିଡ୍ |
ऐस्पर्जिलस नाइजर,ଆସପର୍ମିଲୁସ୍ ନାଇଜର |
ऐस्पर्जिलस,ଆସପାର୍ଗିଲସ୍
ऐस्फोडेलस टेनुईफोलियस,ଆସଫୋଡେଲସ୍ ଟେନୁଫୋଲୋସ୍ |
ऐस्पिरिन,ଆସ୍ପିରିନ୍ |
"आमापन, ऐसे",ଆମ୍ପେ
समुच्चय,ସମାବେଶ
स्वांगीकरण दक्षता,ଆସିମିଗ୍ନାଟିସିଆନିକ ଦକ୍ଷତା |
स्वांगीकारी जड़,ଅନୁକରଣ ମୂଳ
सहायित जननिक तकनीक,ଅନୁମୋଦିତ ପ୍ରଜନନ କ techni ଶଳ |
"साहचर्य क्षेत्र, सहभागिता क्षेत्र",ସଙ୍ଗଠନ କ୍ଷେତ୍ର |
सहचारी सहजीविता,ଆସୋସିଟିଭ୍ ସେମ୍ବୋଜାଇସ୍ |
अपव्यूहन और पुनर्योजन,Assortment ଏବଂ redommbination |
कारक का अपव्यूहन,ଫ୍ୟାକ୍ଟର୍ ଅଫ୍ ଫ୍ୟାକ୍ଟର୍ |
ऐस्टाकस,ଆଷ୍ଟାକସ୍
ऐस्टेरेसी,ଆଷ୍ଟାରାସିଆ |
ऐस्टरेलीज,ଆଶ୍ରୟ
"क्षुद्र ग्रह, ग्रहिका",ଆଷ୍ଟ୍ରୋଏଡ
दमा,ଶ୍ୱାସରୋଗ
ऐस्ट्रागेलस गुमीफर,ASTRTRALYUS GumMifer |
तारक तर्कु ध्रुव,ଜ୍ୟୋତିଷ ସ୍ପିଣ୍ଡଲ୍ ପୋଲ |
खगोलज्ञ,ଜ୍ୟୋତିର୍ବିଜ୍ଞାନ |
असममित गुणसूत्रप्ररूप,ଅସୀମେଟ୍ରିକ୍ କୁରୋଟାଇପ୍ |
असममित,ଅସମାନଗତ
धमनीवसाकठिन्यमय,ଆଥେରୋମାଷ୍ଟସ୍ |
"धमनीवसाकाठिन्य, ऐथिरोस्कलेरोसिस",ଆଥେରୋସୋକ୍ଲୋରସିସ୍ |
धमनीवसाकठिन्यकारी लवांक,ଆଥେରୋସ୍ ଏକ୍ସପ୍ଲୋରିକ୍ ​​ପ୍ଲେକ୍ |
"शीर्षधर, ऐटलस",Atlas
"शीर्षधर कशेरुक, ऐटलस कशेरुक",ଆଟଲାସ୍ ଭର୍ଟବ୍ରା |
वायुमंडल,ବାୟୁମଣ୍ଡଳ
वायुमंडलीय,ବାୟୁମଣ୍ଡଳ
वायुमंडलीय निवेश,ବାୟୁମଣ୍ଡଳୀୟ ଇନପୁଟ୍ |
परमाणु बल सूक्ष्मदर्शी,ପରମାଣୁ ଶକ୍ତି ମାଇକ୍ରୋସ୍କୋପ୍ |
परमाणु,ପରମାଣୁ
ए. टी. पी. ऐज,Atp asee
अलिंद संकुचन,ଆଟ୍ରିଆଲ୍ ସଂକୋଚନ |
परिकोष्ठी रेशकीयन,ଆଟ୍ରିଆଲ୍ ଫାଇବ୍ରିଲ୍ |
परिकोष्ठी नैट्रीयूरेटिक कारक,ଆର୍ମିଆଲ୍ ନାବିକ କାରକ (ANF)
अलिंद ग्रंथिक,ଆର୍ମିଆଲ୍ ନୋଡ୍ |
अलिंद प्रकुंचन,ଆଟ୍ରିଆଲ୍ ସିଷ୍ଟସଲ୍ |
अलिंद-निलय ग्रंथिक,Atrivicericular node |
अलिंद-निलय कपाट,Atrivicerically ଭଲଭ୍ |
अलिंद,Atrium (Petatri)
परिकोष्ठ,Atrium (Petatri)
ऐट्रोपा बेलाडोना,Atropa ବେଲୋଡୋନ୍ନା |
क्षीणता,ଆଟ୍ରୋଫି |
ऐट्रोपीन ऐल्केलॉइड,ଆଟ୍ରୋପାଇନ୍ ଆଲକାଲାଇଡ୍ |
संलग्नी पट्ट,ସଂଲଗ୍ନ ପ୍ଲେଟଗୁଡିକ
श्रवण वल्कुट,ଅଡିଟ୍ କର୍ଟେକ୍ସ |
ऑलोसाइरा,ଅଲୋସଲା |
पालि,ଅରିକିଲ୍ (ଅରିକ୍ୟୁଲା)
अलिंद,ଅରିକିଲ୍ (ଅରିକ୍ୟୁଲା)
परिकोष्ठ,ଅରିକିଲ୍ (ଅରିକ୍ୟୁଲା)
कर्णपल्लव,ଅରିକିଲ୍ (ଅରିକ୍ୟୁଲା)
ऑस्ट्रेलोपिथेसिनीस,ଅଷ୍ଟ୍ରିଆଲୋଟୋଇଥିନ୍ |
स्वपारिस्थितिकी,ଅଗଣନା
स्वचालित डी. एन. ए. अनुक्रमक,ସ୍ୱୟଂଚାଳିତ DNA କ୍ରମିକ |
स्वबहुगुणित,ଅଟୋପୋଲାପ୍ଲୋଡ୍ |
स्वविश्लेषित्र,ଅଟୋନାଲାଇସର |
स्वयुग्मन,ଅଟୋଗାମି |
स्वनिषेचन,ଅଟୋଗାମି |
स्वनिरोप,ଅଟୋଗ୍ରାଫ୍ଟ
स्वप्रतिरक्षा रोग,ଅଟୋମେମୁନ୍ ରୋଗ |
ऑटोमोबाइल निष्कासित पदार्थ,ଅଟୋମୋବାଇଲ୍ ନିଷ୍କାସନ |
स्वायत्त (अनैच्छिक) तंत्रिका-तंत्र,ଅଟୋନୋମିକ୍ (ଅନିଚ୍ଛାକୃତ) ସ୍ନାୟୁ ପ୍ରଣାଳୀ |
स्वभोजी लयनकाय,ଅଟୋଫହାଗିକ୍ ଲାଇସୋସ୍ |
स्वगुणित,ଅଟୋପ୍ଲଏଡ୍
"प्रचलपाद, ऑटोपोडियम",ଅଟୋପୋଡିୟମ୍
स्वबहुगुणित,ଅଟୋପୋଲାପ୍ଲୋଡ୍ |
अलिंगी गुणसूत्र,ଅଟୋସୋମାଲ କ୍ରୋମୋରୋମ |
अलिंगसूत्री जीन,ଅଟୋସୋମାଲ ଜିନ୍ |
अलिंगसूत्र,ଅଟୋସୋମ୍
स्वचतुर्गुणित,ଅଟୋଟ୍ରାପର୍ଡର |
स्वांगोच्छेदन,ଅଟୋଟୋମି |
स्वत्रिगुणित किस्म,ଅଟୋଟ୍ରିପ୍ଲାଇଡ୍ ବିବିଧତା |
"स्वपोषी, स्वपोषित",ଅଟୋୋଟ୍ରୋଫ୍
"शरद काष्ठ, बसंत काष्ठ",ଶରତ କାଠ |
वृद्धि आलेख,ଆର୍କନୋଗ୍ରାଫ୍ |
वृद्धिमापी,ଆପନୋମିଟର |
आयतनी वृद्धि,Auxetic ଅଭିବୃଦ୍ଧି |
ऑक्सिन,Auxin
विपोषी,Auxotroph
अलिंद निलय बंडल,ଏକ ଭି ବଣ୍ଡଲ୍ |
एवीज,Aves
एविसेनिया,ଆଚେନ୍ନିଆ
शूक,Awn
अक्षीय कंकाल,ଅକ୍ଷୀୟ କଙ୍କାଳ |
अक्षीय,ଆକ୍ସିଲ୍ |
कक्षीय कलिका,ଆକ୍ସିଲାରୀ ଗୁଣ୍ଡ |
कक्षीय,ଆକ୍ସଲରୀ
अक्ष-कशेरूक,ଆକ୍ସିସ୍ ଭର୍ଟିବ୍ରା |
तंत्रिकाक्ष,ଆକ୍ସନ୍ |
तंत्रिकाक्ष कला,ଆକ୍ମେନାଲ୍ ମେମ୍ବ୍ରେନ୍ |
तंत्रिकाक्षतः,ଆକ୍ଡୋନାଲ୍ |
"अक्षसूत्र, एक्सोनीम",ଆକ୍ସୋନମେ |
ऐजोस्पिरिलम,Azospirillum |
ऐजोटोबैक्टर,AzotoToTapacter
अयुग्म शिरा,ଆୟଜାଗୋସ୍ ଶିରା |
बैसिलस ऐन्थ्रेसिस,ବାଣ୍ଡିଲସ୍ ଆନ୍ଥେରାକିସ୍ |
बैसिलस थुरिंजिएन्सिस,ବାଖିଲସ୍ ଥରି ବୁଲେନ୍ସିଏନସିସ୍ (BT)
"दंडाणु, बैसिलस",ବାଣ୍ଡିଲସ୍ |
जीवाणु,ଜୀବାଣୁ
"जीवाण्विक, जीवाणुक, जीवाणु",ଜୀବାଣୁ
जीवाणुक कृतक गुणसूत्र,ବ୍ୟାମିଆ କୃତ୍ରିମ କ୍ରୋମୋଜୋମ୍ (bac)
जीवाण्विक रोगाणु,ଜୀବାଣୁ ପାଥୋଜେନ |
जीवाण्विक प्लाज्मा झिल्ली,ବ୍ୟାକ୍ଟେରିଆ ପ୍ଲାଜ୍ମା ମେମ୍ବ୍ରେନ୍ |
जीवाणुक प्रभेद,ଜୀବାଣୁ ଷ୍ଟ୍ରେନ୍ |
"जीवाण्वीय, जीवाणु",ଜୀବାଣୁ
जीवाणु नामपद्धति,ଜୀବାଣୁ ନାମକ ନିୟୋଜିତ |
जीवाणुभोजी,ଜୀବାଣୁ
जीवाणु,ଜୀବାଣୁ
बैक्युलोविषाणु,Bacuoulvirus
परिच्छादन,ବ୍ୟାଗଗୁଡିକ
बैलीनोप्टेरा,ବାଲେଡୋପେରା |
संतुलित बहुरूपता,ବାଲାନ୍ସ ପଲେମୋରଫିଜିମ୍ |
संतोलक वरण,ସନ୍ତୁଳନ ଚୟନ
बैलेनोग्लोसस,ବାଲନୋଗ୍ଲୋସସ୍ |
बैलानस,ବାଲାମୁସସ୍
बैलौस्टा,ବାଲାଷ୍ଟା |
कंदुक खल्लिका संधि,ବଲ୍ ଏବଂ ସକେଟ୍ ଗଣ୍ଠି |
बैलून कैथीकरण,ବେଲୁନ୍ କ୍ୟାଥେରାଇଜେସନ୍ |
