Hindi,Odiya
स्वतः अभिलेखन,ସ୍ୱୟଂଚାଳିତ ରେକର୍ଡିଂ |
स्वतः पुनः स्थापन,ସ୍ୱୟଂଚାଳିତ ପୁନ et ସେଟ୍ |
स्वचालित कपाट,ସ୍ୱୟଂଚାଳିତ ସଟକଟର୍ ​​|
स्वचल तंत्र,ସ୍ୱୟଂଚାଳିତ ସିଷ୍ଟମ୍ |
स्वचालित टेलीफोन,ସ୍ୱୟଂଚାଳିତ ଟେଲିଫୋନ୍ |
स्वतः ताप-नियंत्रण,ସ୍ୱୟଂଚାଳିତ ତାପମାତ୍ରା ନିୟନ୍ତ୍ରଣ |
स्वतः वोल्टता नियामक,ସ୍ୱୟଂଚାଳିତ ଭୋଲଟେଜ୍ ନିୟାମକ |
स्वतः प्रबलता संपीडक,ସ୍ୱୟଂଚାଳିତ ଭଲ୍ୟୁମ୍ ସଙ୍କେତ ଅନୁବାଦକ |
स्वतः प्रबलता नियंत्रक,ସ୍ୱୟଂଚାଳିତ ଭଲ୍ୟୁମ୍ କଣ୍ଟ୍ରୋଲ୍ |
स्वतः प्रबलता विस्तारक,ସ୍ୱୟଂଚାଳିତ ଭଲ୍ୟୁମ୍ ବିସ୍ତାର କରନ୍ତୁ |
स्वचालन,ସ୍ୱୟଂଚାଳିତ
"स्वचालन नियंत्रण, स्वतः नियंत्रण, स्वनियंत्रण",ସ୍ୱୟଂଚାଳିତ ନିୟନ୍ତ୍ରଣ
स्वतः आवृत्ति नियंत्रक,ସ୍ୱୟଂଚାଳିତ ଫ୍ରିକ୍ୱେନ୍ସି କଣ୍ଟ୍ରୋଲ୍ |
सहायक,ସହାୟକକାରୀ
सहायक श्रव्य बस,ସହାୟକ ଅଡିଓ ବସ୍ |
उपलब्ध षक्ति,ଉପଲବ୍ଧ ଶକ୍ତି ଉପଲବ୍ଧ |
"ऐवेलांशी भंग, अवधाव भंग",ଆଭାଲାନେ ଭାଙ୍ଗିବା |
"औसत आयु, औसत जीवन",ହାରାହାରି ଜୀବନ
औसत दाब,ହାରାହାରି ଚାପ
औसत चाल,ହାରାହାରି ଗତି
प्रचक्रण-अक्ष,ସ୍ପିନ୍ ର ଅକ୍ଷ |
दिगंश,ଆଜିମ୍ୟୁଥ୍
दिगंश कोण,ଆଜିମ୍ୟୁଥ କୋଣ |
दिगंश त्रुटि,ଆଜିମ୍ୟୁଥ୍ ତ୍ରୁଟି |
"पृष्ठ प्रकाश, पश्च प्रकाश",ପଛ ହାଲୁକା
पश्च प्रक्षेपण,ବ୍ୟାକ୍ ପ୍ରୋଜେକସନ |
विरोधी वोल्टता,ବ୍ୟାକ୍ ଭୋଲଟେଜ୍ (= ଓଲଟା ଭୋଲଟେଜ୍)
विपरीत आर्क,ବ୍ୟାକଫାୟାର (ଆକ୍ ବ୍ୟାକ୍)
पृष्ठभूमि प्रकाश,ପୃଷ୍ଠଭୂମି ଆଲୋକ |
पृष्ठभूमि रव,ପୃଷ୍ଠଭୂମି ଶବ୍ଦ
पृष्ठभूमि प्रक्षेपण,ପୃଷ୍ଠଭୂମି ପ୍ରୋଜେକସନ |
"बैक-अप, पूर्तिकर, प्रतिपोषक",ନକଲ ସଂରକ୍ଷଣ
"गतिरोधक, व्यारोध, बाधिका",ବାଧା
भर्जन,ବେକିଂ
संतुलित श्रव्य,ସନ୍ତୁଳିତ ଅଡିଓ
संतुलित श्रव्य लाइन,ସନ୍ତୁଳିତ ଅଡିଓ ରେଖା |
संतुलित संचरण लाइन,ସନ୍ତୁଳିତ ଟ୍ରାନ୍ସମିସନ ଲାଇନ୍ |
संतुलन,ସନ୍ତୁଳନ |
स्थिरक,ବାଲାଷ୍ଟ |
स्थिरण कारक,ବାଲାଷ୍ଟ ଫ୍ୟାକ୍ଟର୍ |
बलून,ବାଲୁନ୍ |
"बैंड, पट्टी",ବ୍ୟାଣ୍ଡ
"बैंड पारक फिल्टर, बैंड पारक निस्यंदक",ବ୍ୟାଣ୍ଡ ପାସ୍ ଫିଲ୍ଟର୍ |
बैंड वरक,ବ୍ୟାଣ୍ଡ ସିଲେକ୍ଟର୍ |
बैंड विपाटन,ବ୍ୟାଣ୍ଡ ବିଭାଜନ
"बैंड वर्जक फिल्टर, बैंड वर्जक निस्यंदक",ବ୍ୟାଣ୍ଡ ଷ୍ଟପ୍ ଫିଲ୍ଟର୍ |
बैंड स्विच,ବ୍ୟାଣ୍ଡ ସୁଇଚ୍
"पट्टी समस्वरण, बैंड ट्यूनिंग",ବ୍ୟାଣ୍ଡ ଟ୍ୟୁନିଂ
"बैंड विस्तार, बैंडविड्थ, बैंड चौड़ाई",ବ୍ୟାଣ୍ଡୱିଡଥ୍ |
"बार, दंड",ଦଣ୍ଡିକା
बार कोड,ବାର୍ କୋଡ୍
"बार डाटा, बार आंकड़ा",ବାର୍ ଡାଟା |
खुली पट्टी,ଖାଲି ବ୍ୟାଣ୍ଡ |
अनावृत लैम्प,ଖାଲି ଦୀପ
बार्न द्वार,ବର୍ଣ୍ଣ କବାଟ
आधार बैंड,ମୂଳା ବ୍ୟାଣ୍ଡ
आधार बैंड संकेत,ବେସ୍ ବ୍ୟାଣ୍ଡ ସିଗ୍ନାଲ୍ |
आधार बैंड तंत्र,ମୂଳ ବ୍ୟାଣ୍ଡ ସିଷ୍ଟମ୍ |
आधार विचरक,ବେସ୍ ବ୍ରାଉଜର୍ |
आधार संग्राही संधि,ମୂଳ କଲେକ୍ଟର ଜଙ୍କସନ |
आधार विद्युत्रोधी,ମୂଳ ଇନସୁଲେଟର |
"मन्द्रस्वर, बास",ବାସ୍
मन्द्रस्वर क्षतिपूर्ति,ବାସ୍ କ୍ଷତିପୂରଣ |
मन्द्रस्वर लाउडस्पीकर,ବ୍ୟାସ୍ ଉଚ୍ଚ ସ୍ୱିସ୍ ଶିଖର (ୱୋଫର୍)
समूह क्रमवीक्षण,ବ୍ୟାଚ୍ ସ୍କାନିଂ |
बैटरी आवेशन,ବ୍ୟାଟେରୀ ଚାର୍ଜିଂ |
किरण पुंज,ବିମ୍
विस्पंद,Beat
विस्पंद आवृत्ति दोलित्र,ଫ୍ରିକ୍ୱେନ୍ସି ଓସ୍କିଲେଟର୍ ବିଟ୍ କରନ୍ତୁ |
बेल,ବେଲ
"अभिनति, बायस",ପକ୍ଷ
"बायस परिपथ, अभिनति परिपथ",ପକ୍ଷର ସର୍କିଟ |
"अभिनति आवृत्ति, बायस-आवृत्ति",ବାୟିଆସ୍ ଫ୍ରିକ୍ୱେନ୍ସି
बायस वोल्टता,ପକ୍ଷପାତ ଭୋଲଟେଜ୍ |
"अग्रबायसित, अग्राभिनत",ଅଗ୍ରଗାମୀ ଦିଗରେ ପକ୍ଷପାତିତ |
उभयमुखी माइक्रोफोन,ଦ୍ୱି-ଦିଗଦର୍ଶନ ମାଇକ୍ରୋଫୋନ୍ |
"बिलबोर्ड,  विज्ञापन फलक",ବିଲବୋର୍ଡ |
बिलबोर्ड अनुप्रयोग,ବିଲବୋର୍ଡ ଆବେଦନ |
द्विधात्विक अवयव,ଦ୍ୱି-ଧାତବ ଉପାଦାନ |
द्विआधारी,ବାଇନାରୀ
द्विआधारी कोडित दशमलव,ବାଇନାରୀ କୋଡେଡ୍ ଦଶମିକ |
द्विआधारी अंक (बिट),ବାଇନାରୀ ଅଙ୍କ (ବିଟ୍)
द्विआधारी संख्या,ବାଇନାରୀ ନମ୍ବର |
द्विकणब श्रवण,ମହଲାରିକାରୀ ଶ୍ରବଣ |
"द्विनेत्री, बाइनॉक्युलर",ଦ୍ୱିପାକ୍ଷିକ |
"जैवमितीय, जैवमितिक",ବାୟୋମେଟ୍ରିକ୍ |
द्विधुवी ट्रांजिस्टर,ଦ୍ୱିପାକ୍ଷିକ ଟ୍ରାନ୍ସସିଗର |
बिट नियतन,ବିଟ୍ ଆବଣ୍ଟନ
बिट दर,ବିଟ୍ ହାର |
श्वेत-श्याम टेलीविजन,କଳା ଏବଂ ଧଳା ଟିଭି |
"रिक्त, शून्य, विलोप",ଖାଲି
विलोपन अंतराल,ଖାଲି ବ୍ୟବଧାନ
विलोपन स्तर,ଖାଲି ସ୍ତର
स्रावी प्रतिरोध,ରକ୍ତସ୍ରାବ ପ୍ରତିରୋଧ
ध्वनिरूद्ध कैमरा,ବ୍ଲାକ୍ କ୍ୟାମେରା |
"अंधक चौंध, चकाचौंध",ଅନ୍ଧାର ଚମକ
टिमटिमाना,Ink ଲକ
टिमटिमाना,ବ୍ଲିଙ୍କିଂ |
ब्लॉक कोड,ବ୍ଲକ କୋଡ୍
ब्लॉक आरेख,ଚିତ୍ରକୁ ଅବରୋଧ କରନ୍ତୁ |
ब्लॉक अंतरापत्र,ବ୍ଲକ ଇଣ୍ଟରଲେଭ୍ କରନ୍ତୁ |
अवरोधक संधारित्र,କ୍ୟାପେସିଟରକୁ ଅବରୋଧ କରିବା |
अवरोधक दोलित्र,ଓସିଲେଟରକୁ ଅବରୋଧ କରିବା |
प्रफुल्लन,ଫୁଲ
ब्लो लैम्प,ଲ୍ୟାମ୍ପ ଉଡ଼ାନ୍ତୁ |
फूंकनी,Blow ଟକା ପାଇପ୍
"धौंकनी, ब्लोअर",ଡ଼ିଆ
ब्लूटूथ,ବ୍ଲୁଟୁଥ୍
कायिक धारिता,ଶରୀର ଆକ୍ରୀତା |
"बुक मार्क, पृष्ठ स्मृति",ବୁକମାର୍କ
बूलीय बीजगणित,ବୁଲିଅନ୍ ଆଲଜେବ୍ରା |
"बूम, तीव्रवृद्धि",ବ om ାନ୍ତୁ
"बढ़ाना; वर्धन, उछाल",ବୃଦ୍ଧି କର |
वर्धक,ବୁଷ୍ଟର୍
वर्धक प्रकाश,ବଷ୍ଟର୍ ଆଲୋକ |
वर्धन,ବୃଦ୍ଧି କରିବା
बूटकरण,ବୁଟିଙ୍ଗ
बूटस्ट्रैप,ବୁଟଷ୍ଟ୍ରାପ
तलीय प्रकाश,ତଳ ଆଲୋକ
"उच्छलन प्रकाश, प्रस्कन्द प्रकाश",ବାଉନ୍ସ ଆଲୋକ
"भंग, भंजन",ଭାଙ୍ଗନ୍ତୁ
भंजन वोल्टता,ଭୋଲଟେଜ୍ ଭାଙ୍ଗନ୍ତୁ |
सेतु अवयव,ସେଜ୍ ଉପାଦାନ
सेतुबद्ध दिष्टकारी,ବ୍ରିଜ୍ ରେକ୍ଟିଫିରିଟ୍ |
सेतुबद्ध ‘T’ क्षीणकारी,ବ୍ରିଜ୍ 'ଟୋଟେଏଟ୍ସର୍ |
सेतुबद्ध संरचना,ବ୍ରିଜ୍ ଗଠନ |
सेतुबंधन,Eriding
सेतुबंधन प्रवर्धक,ଏମ୍ପଲିଫାୟର୍ ବ୍ରିଜ୍ |
सेतुबंधन हानि,କ୍ଷୟକ୍ଷତି
"द्युति, दीप्ति",ଉଜ୍ଜ୍ୱଳତା
"द्युति नियंत्रण, दीप्ति नियंत्रण",ଉଜ୍ଜ୍ୱଳତା ନିୟନ୍ତ୍ରଣ |
भंगुर,ଭଗ୍ନ
भंगुर पदार्थ,ଭଗ୍ନ ପଦାର୍ଥ |
विस्तृत बैंड,ବ୍ରଡବ୍ୟାଣ୍ଡ |
विस्तृत बैंड प्रवर्धक,ବ୍ରଡବ୍ୟାଣ୍ଡ ଏମ୍ପ୍ଲିଫାୟର୍ |
"विस्तृत बैंड आई एस डी एन, विस्तृत बैंड ISDN",ବ୍ରଡବ୍ୟାଣ୍ଡ ISDN
विस्तृत बैंड तंत्र,ବ୍ରଡବ୍ୟାଣ୍ଡ ସିଷ୍ଟମ |
प्रसारण एवं संचार प्रौद्योगिकी,ପ୍ରସାରଣ ଏବଂ ଯୋଗାଯୋଗ ପ୍ରଯୁକ୍ତିବିଦ୍ୟା |
प्रसारण व्याप्ति,ପ୍ରସାରଣ କଭରେଜ୍ |
प्रसारण अभिग्राही,ବ୍ରଡକାଷ୍ଟ ରିସିଭର୍ |
प्रसारण सेवा योजना,ପ୍ରସାରଣ ସେବା ଯୋଜନା
प्रसारण प्रेषित्र,ବିସ୍ତାରିତ ଟ୍ରାନ୍ସମିଟର |
प्रसारणकर्ता,ବ୍ରଡ୍ କ୍ୟାଷ୍ଟର |
प्रसारण,ପ୍ରସାରଣ
प्रसारण केंद्र,ପ୍ରସାରଣ ଷ୍ଟେସନ |
खंडित,ଭଙ୍ଗା
"विचरक, ब्राउजर",ବ୍ରାଉଜର୍
विचरण,ବ୍ରାଉଜିଂ
"बुदबुद , बुलबुला",ବବୁଲ୍ |
बफर,ବଫର୍
बफर प्रवर्धक,ବଫର୍ ଏମ୍ପିଫାୟର୍ |
बफर नलिका,ବଫର୍ ଟ୍ୟୁବ୍ |
"दोष, बग",ତ୍ରୁଟି
अंतर्निर्मित ऐन्टेना,ବିଲ୍ଟ-ଇନ୍ ଆଣ୍ଟେନା |
"बर्नर, ज्वालक",ବର୍ନର୍
ज्वलन,ଜଳିବା
प्रस्फोट त्रुटि,ବିସ୍ଫୋରଣ ତ୍ରୁଟି |
प्रस्फोट निवेशन स्पंद,ବିସ୍ଫୋରଣ ସନ୍ନିବେଶ ନାଡ |
प्रस्फोट प्रावस्था,ବିସ୍ଫୋରଣ ପର୍ଯ୍ୟାୟ |
बस,ବସ୍
"व्यापार बोध, व्यापार बुद्धि",ବ୍ୟବସାୟ ବୁଦ୍ଧି
बज़र,ବଜର୍
उपमार्ग,ପାସ୍ ଦ୍ୱାରା
"उपमार्गन, उपपथन, उपनिकासन",ପାସ୍ କରି
उपमार्ग संधारित्र,ବାଇପାସ୍ କଣ୍ଡେନ୍ସର୍ |
उभयनिष्ठ,ଗ
C+प्रोग्रामन भाषा,C + ପ୍ରୋଗ୍ରାମିଂ ଭାଷା |
"कैबिनेट, पेटिका",କ୍ୟାବିନେଟ୍
केबल,କେବୁଲ୍ |
"केबल यौगिक, केबल कम्पाउंड",କେବୁଲ୍ କମ୍ପାଉଣ୍ଡ |
"केबल तुल्यकरण, केबल समकरण",କେବୁଲ ସମାନତା
