Kannada,Telugu
ಬ್ಯಾಂಕ್ ಭದ್ರತೆ,బ్యాంక్ భద్రత
ಬ್ಯಾಂಕ್ ಲೆಕ್ಕವಿವರಣೆ,బ్యాంకు వాజ్ఞ్మూలము
Banಟ,విందు
ಪಟ್ಟಿಗ ಮಂಡಳಿ,బార్ కౌన్సిల్
ಚೌಕಾಶಿ,బేరం
ಚೌಕಾಶಿ,బేరసారాలు
ಬಂಜರು ಭೂಮಿ,బంజరు భూమి
ಚೂರು,బార్టర్
ಬೇನೆ,బేస్
ಆಧಾರರಹಿತ,నిరాధారమైన
ನೆಲಮಾಳಿಗೆ,బేస్మెంట్
ಮೂಲ ವರ್ಷ,బేస్ ఇయర్
ಮೂಲಭೂತ,ప్రాథమిక
ಮೂಲವಾಗಿ,సాధారణంగా
ಮೂಲ ಬುದ್ಧಿ,ప్రాథమిక మేధస్సు
ಮೂಲಭೂತ ವೇತನ,ప్రాథమిక వేతనం
ವೇತನದ ಮೂಲ ಪ್ರಮಾಣ,ప్రాథమిక స్థాయి వేతనం
ಮೂಲಭೂತ ತರಬೇತಿ,ప్రాథమిక శిక్షణ
ಆಧಾರ,ఆధారంగా
ದಡ,బ్యాచ్
ಬ್ಯಾಚ್ ಸಂಖ್ಯೆ,బ్యాచ్ సంఖ్య
ಧಾರಕ ಚೆಕ್,బేరర్ చెక్
ಉಲ್ಲೇಖಿಸಿದ ಮೊದಲು,ఉదహరించడానికి ముందు
ವರ್ತನೆ,ప్రవర్తన
ನಂಬಿಕೆ,నమ్మకం
ಕೆಳಗಿನ ಪಾರ್,పార్ క్రింద
ಬೆಂಚು,బెంచ్
ಮಾನದಂಡ,బెంచ్ మార్క్
ಪ್ರಯೋಜನಕರ,ప్రయోజనకరమైనది
ಫಲಾನುಭವಿ,లబ్ధిదారుడు
ಲಾಭ,ప్రయోజనం
ಅನುಮಾನದ ಲಾಭ,సందేహం యొక్క ప్రయోజనం
ಪರೋಪಕಾರ,బెనెవోలెన్స్
ಪರೋಪಕಾರಿ ನಿಧಿ,బెనెవోలెంట్ ఫండ్
ಮಾಪಕ,Bequeath
ಉಯುದಿ,బీక్వెస్ట్
ದುಃಖಿತ,మరణించారు
ಅತ್ಯುತ್ತಮ ಪ್ರಯತ್ನಗಳು,ఉత్తమ ప్రయత్నాలు
ಸುಡುವುದು,మంచి
ಪಕ್ಷಪಾತ,బయాస్
ಪಕ್ಷಪಾತದ ಅಭಿಪ್ರಾಯ,పక్షపాత అభిప్రాయం
ಗ್ರಂಥಗಳಶಾಸ್ತ್ರ,గ్రంథ పట్టిక
ದ್ವೈವಾರ್ಷಿಕ,ద్వైవార్షిక
ವಿಭಜಿಸು,విభజన
ಪ್ರಾಂತೀಯ,బిగామి
ದ್ವಿಪಕ್ಷೀಯ,ద్వైపాక్షిక
ದ್ವಿಭಾಷಾ,ద్విభాషా
ದ್ವಿಭಾಷಾ,ద్విమకరణ
ಮಸೂದೆ,బిల్లు
ವಿನಿಮಯ ಮಸೂದೆ,మార్పిడికి సంభంధించిన బిల్లు
ದ್ವಿಮುಖ ವರದಿ,బిమోంత్లీ రిపోర్ట్
ಬಂಧಿಸುವ,బైండింగ్
ಜೈವಿಕ,బయోడేటా
ದ್ವಿಪಕ್ಷೀಯ,బైపార్టైట్
ದ್ವಿಪಕ್ಷೀಯ ಒಪ್ಪಂದ,ద్వైపాక్షిక ఒప్పందం
ಜನ್ಮ ವಾರ್ಷಿಕೋತ್ಸವ,జనన వార్షికోత్సవం
ಜನನ ಪ್ರಮಾಣಪತ್ರ,జనన ధృవీకరణ పత్రం
ಜನನ ನಿಯಂತ್ರಣ,జనన నియంత్రణ
ಹುಟ್ಟಿದ ದಿನಾಂಕ,పుట్టిన తేదీ
ಜನ್ಮಸ್ಥಳ,పుట్టిన ప్రదేశం
ಜನನ ಪ್ರಮಾಣ,జనన రేటు
ಜೈವಿಕವಾದ,వారం వారం
ಕಪ್ಪು ಆರ್ಥಿಕತೆ,బ్లాక్ ఎకానమీ
ಕಪ್ಪು ಪಟ್ಟಿ,బ్లాక్ జాబితా
ಕಪ್ಪಿ,బ్లాక్ మెయిల్
ಕಪ್ಪು ಮಾರುಕಟ್ಟೆ,చీకటి వ్యాపారం
ಆವರಿಸು,నింద
ಖಾಲಿ ಪರಿಶೀಲನೆ,ఖాళీ చెక్
ಕಂಬಳಿ ವ್ಯವಹಾರ,దుప్పటి ఒప్పందం
ಕಂಬಳಿ ಆದೇಶ,దుప్పటి క్రమము
ಹರಡು,పేలుడు
ಮಿಶ್ರಣ,బ్లెండింగ్
ನಿರ್ಬಂಧ,బ్లాక్
ದಿಗ್ಬಂಧನ,దిగ్బంధనం
ನಿರ್ಬಂಧಿತ ಬಂಡವಾಳ,నిరోధించబడిన మూలధనం
ದೊಡ್ಡ ಅಕ್ಷರ,పెద్ద అక్షరం
ರಕ್ತದಾನ,రక్త దానం
ರಕ್ತದ ಸಂಬಂಧಗಳು,రక్త సంబంధాలు
ನೀಲಿ ಕಾಲರ್ ಕೆಲಸ,బ్లూ కాలర్ ఉద్యోగం
ನೀಲನಕ್ಷೆ,బ్లూప్రింట్
ಹಬ್ಬ,బుకాయింపు
ಮಂಡಲಿ,బోర్డు
ಬೋರ್ಡಿಂಗ್ ಮತ್ತು ವಸತಿ,బోర్డింగ్ మరియు బస
ನಿರ್ದೇಶಕರ ಮಂಡಳಿ,బోర్డు డైరెక్టర్లు
ಕಂದಾಯ ಮಂಡಳಿ,రెవెన్యూ బోర్డ్
ದೇಹ,శరీరం
ಅಂಗರಕ್ಷಕ,బాడీగార్డ్
ನಕಲಿ ಚೀಟಿ,బోగస్ వోచర్
ಕಸೀಟರು,బోనఫైడ్స్
ಕರಾರುಪತ್ರ,బాండ్
ಬಂಧಿತ ದುಡಿಮೆ,బంధిత శ్రమ
ಬೋನರಿ,ఉపరి లాభ బహుమానము
ಬುಕಿಂಗ್ ಕಚೇರಿ,నమోదు కార్యాలయం
ಪುಸ್ತಕ ಕಪಾಟು,పుస్తక కీపర్
ಬುಕ್‌ಪಿಂಗ್,బుక్ కీపింగ్
ಕಿರುಪುಸ್ತಕ,బుక్‌లెట్
ಉಲ್ಲೇಖದ ಪುಸ್ತಕ,రిఫరెన్స్ పుస్తకం
ಪುಸ್ತಕದ ಮೌಲ್ಯ,పుస్తకం విలువ
ಮತಗಟ್ಟೆ,బూత్
ಬೂತ್ ಸೆರೆಹಿಡಿಯುವಿಕೆ,బూత్ సంగ్రహించడం
ಗಡಿ ಭತ್ಯೆ,సరిహద్దు భత్యం
ಗಡಿರೇಖೆ,సరిహద్దు రేఖ
ಸಾಲಗಾರ,రుణగ్రహీత
ಎರವಲು ಪಡೆಯುವ ಶಕ್ತಿ,రుణాలు తీసుకునే శక్తి
ಮೇಲಧಿಕಾರಿ,బాస్
ಬಟಲ್‌ನೆಕ್,అడ్డంకి
ಆವರಣ,బ్రాకెట్
ಗಡಿರೇಖೆ,సరిహద్దు
ಬಹಿಷ್ಕರಿಸು,బహిష్కరణ
ಮೆದುಳು ಹರಳು,మెదడు కాలువ
ಶಾಖಾ ಕಚೇರಿ,శాఖ కార్యాలయం
ಉಲ್ಲಂಘಿಸು,మించే
ಒಪ್ಪಂದದ ಉಲ್ಲಂಘನೆ,ఒప్పందం ఉల్లంఘన
ಆತ್ಮವಿಶ್ವಾಸದ ಉಲ್ಲಂಘನೆ,విశ్వాసం ఉల్లంఘన
ಒಪ್ಪಂದದ ಉಲ್ಲಂಘನೆ,ఒప్పంద ఉల్లంఘన
ಶಿಸ್ತು ಉಲ್ಲಂಘನೆ,క్రమశిక్షణ ఉల్లంఘన
ಕಾನೂನು ಉಲ್ಲಂಘನೆ,చట్ట ఉల్లంఘన
ಶಾಂತಿಯ ಉಲ್ಲಂಘನೆ,శాంతి ఉల్లంఘన
ಸವಲತ್ತು ಉಲ್ಲಂಘನೆ,ప్రత్యేక హక్కు ఉల్లంఘన
ಭರವಸೆಯ ಉಲ್ಲಂಘನೆ,వాగ్దానం ఉల్లంఘన
ನಿಯಮದ ಉಲ್ಲಂಘನೆ,నియమం ఉల్లంఘన
ನಂಬಿಕೆ ದ್ರೋಹ,అవిశ్వాసం
ಒಡೆಯುವಿಕೆ,విచ్ఛిన్నం
ಒಡೆಯುವುದು,విచ్ఛిన్నం
ಸೇವೆಯಲ್ಲಿ ಮುರಿಯಿರಿ,సేవలో విరామం
ಬಿರುಕು,విడిపోవటం
ತಳಿ,జాతి
ಲಂಚ,లంచం
ಸಂಕ್ಷಿಪ್ತ,క్లుప్తంగా
ಸಂರಕ್ಷಣಾ,బ్రీఫింగ్
ಸಂಕ್ಷಿಪ್ತ ಪುನರಾರಂಭ,సంక్షిప్త పున ume ప్రారంభం
ಅದ್ಭುತ ದಾಖಲೆ,తెలివైన రికార్డు
ಗಮನಕ್ಕೆ ತನ್ನಿ,నోటీసులోకి తీసుకురండి
ಪ್ರಸಾರ,ప్రసార
ಚೂರುಪಾರು,బ్రాడ్‌షీట్
ಕರಪತ್ರ,బ్రోచర్
ದಲ್ಲಾಳಿ,బ్రోకరేజ్
ಮುಂದೆ ತರಲಾಗಿದೆ (ಬಿ/ಎಫ್),ముందుకు తెచ్చింది (బి/ఎఫ్)
ಬಜೆಟ್ ಹಂಚಿಕೆ,బడ్జెట్ కేటాయింపు
ಬಾಗರ ನಿಯಂತ್ರಣ,బగెటరీ కంట్రోల్
ಬಜೆಟ್ ಅಂದಾಜು,బడ్జెట్ అంచనా
ಬಜೆಟ್ ನಿಬಂಧನೆ,బడ్జెట్ నిబంధన
ಕಟ್ಟಡ,కట్టడం
ಬೃಹತ್,చాలా మొత్తం
ಬೃಹತ್ ಖರೀದಿ,బల్క్ కొనుగోలు
ಗುಂಡು,బులెటిన్
ಬಂಪರ್ ಬೆಳೆ,బంపర్ పంట
ಖಾಲಿ ಹುದ್ದೆಗಳ ಗುಂಪೇ,ఖాళీల బంచ్
ಗಡಗಟ್ಟುವ,బంగ్లింగ్
ಅಧಿಕಾರಶಾಹಿ,బ్యూరోక్రసీ
ಅಧಿಕಾರ,బ్యూరోక్రాట్
ವ್ಯಾಪಾರ ವರ್ಗ,వ్యాపార తరగతి
ವ್ಯವಹಾರ ಸಮಯ (= ವ್ಯವಹಾರದ ಗಂಟೆಗಳು),వ్యాపార గంటలు (= వ్యాపారం యొక్క గంటలు)
ವ್ಯಾಪಾರಿ,వ్యాపారవేత్త
ಹಿಂದಕ್ಕೆ ಖರೀದಿಸಿ,కొనండి
ಖರೀದಿದಾರ,కొనుగోలుదారు
ಬೈ ಚುನಾವಣೆ (= ಚುನಾವಣೆಯಿಂದ),బై ఎన్నిక (= ఎన్నికల ద్వారా)
ಕೈಯಿಂದ,చేతి ద్వారా
ಅಂಚೆಯ ಮೂಲಕ,పోస్ట్ ద్వారా
ಕ್ಯಾಬಿನ್ ಸಾಮಾನುಗಳು,క్యాబిన్ సామాను
ಸಂಚಾರಿ,క్యాబినెట్
ಕಸಕ,కేడర్
ವಿವೇಚನೆ,విపత్తు
ಲೆಕ್ಕಾಚಾರ,లెక్కింపు
ಕ್ಯಾಲೆಂಡರ್ ವರ್ಷ,క్యాలెండర్ సంవత్సరం
ಪ್ರಚಾರ,ప్రచారం
ಕ್ಯಾಂಪಸ್,క్యాంపస్
ಕ್ಯಾಂಪಸ್ ಸಂದರ್ಶನ,క్యాంపస్ ఇంటర్వ్యూ
ರದ್ದುಮಾಡು,రద్దు చేయండి
ರದ್ದುಮಾಡುವಿಕೆ,రద్దు
ಅಭ್ಯರ್ಥಿ,అభ్యర్థి
ಉಮೇದುವಾರಿಕೆ,అభ్యర్థిత్వం
ಕ್ಯಾನ್ವಾಸಿಂಗ್,కాన్వాసింగ్
ಸಾಮರ್ಥ್ಯ,సామర్ధ్యం
ಸಮರ್ಥ,సామర్థ్యం
ಸಾಮರ್ಥ್ಯ,సామర్థ్యం
ಬಂಡವಾಳ,రాజధాని
ಬಂಡವಾಳ ವೆಚ್ಚ,మూలధన వ్యయం
ಮರಣದಂಡನೆ,మరణశిక్షను
ಹೇಳಿಕೆ ಶುಲ್ಕ,క్యాపిటేషన్ ఫీజు
ಸೆರೆಹಿಡಿಯು,క్యాప్చర్
ತತ್ವ,సంరక్షణ
ವೃತ್ತಿ,కెరీర్
ವೃತ್ತಿ ಅಭಿವೃದ್ಧಿ,కెరీర్ అభివృద్ధి
ಉಸ್ತುವಾರಿ ಸರ್ಕಾರ,కేర్ టేకర్ ప్రభుత్వం
ಮುಂದಕ್ಕೆ ಸಾಗಿಸಲಾಗಿದೆ (ಸಿ/ಎಫ್),ముందుకు తీసుకువెళ్లారు (సి/ఎఫ్)
ಮುಂದೆ ಸಾಗಿಸಿ,ముందుకు తీసుకెళ్లు
ಸಾಗಿಸುವ ವೆಚ್ಚ,మోసే ఖర్చు
ರವಾನೆಯಾಗುತ್ತದೆ,తీసుకువెళ్ళండి
ಬಂಡಿ,కార్టేజ్
ಈಡಂದು,కేసు
ಉದಾಹರಣಾ ಪರಿಶೀಲನೆ,సందర్భ పరిశీలన
ನಗದು,నగదు
ಬಾಕಿ ಉಳಿದಿರುವ ಹಣ,నగదు బ్యాలెన్స్
ನಗದು ಪುಸ್ತಕ,నగదు పుస్తకం
ನಗದು ಕಾರ್ಡ್,నగదు కార్డు
ನಗದು ಪ್ರಮಾಣಪತ್ರ,నగదు ధృవీకరణ పత్రం
ನಗದು ಕೇಂದ್ರ,నగదు కౌంటర్
ನಗದು ಬೆಳೆ,వాణిజ్య పంట
ನಗದು ರಿಯಾಯಿತಿ,నగదు తగ్గింపు
ನಗದು,నగదు డౌన్
ಕೈಯಲ್ಲಿ ನಗದು,చేతిలో నగదు
ನಗದು ಜ್ಞಾಪಕ,నగదు మెమో
ನಗದು ಪಾವತಿ,నగదు చెల్లింపు
ಜಾತಿ,కులం
ಜಾಗ,కుల ధృవీకరణ పత్రం
ಮತ ಚಲಾಯಿಸುವ,కాస్టింగ్ ఓటు
ಪ್ರಾಸಂಗಿಕ,సాధారణం
ಪ್ರಾಸಂಗಿಕ ದುಡಿಮೆ,సాధారణం శ్రమ
ಸಾಮಾನ್ಯ ರಜೆ,సాధారణం సెలవు
ವಿಪತ್ತು,ప్రమాదం
ಪ್ರಾಸಂಗಿಕ ಖಾಲಿ,సాధారణం ఖాళీ
ಪಟ್ಟಿ,జాబితా
ವರ್ಗೀಯ,వర్గీకరణ
ವರ್ಗ,వర్గం
ಅಡುಗಾ ಸೇವೆ,భోజన సౌకర్యం కలిగించే వారు
ಎಚ್ಚರಿಕೆ,జాగ్రత్త
ಎಚ್ಚರಿಕೆ ಹಣ,జాగ్రత్త డబ్బు
ಬೆಂಕಿಯನ್ನು ನಿಲ್ಲಿಸಿ,అగ్నిని ఆపండి
"ಸೀಲಿಂಗ್ (""ಬೆಲೆ"" ಯಂತೆ)","పైకప్పు (""ధర"" గా)"
ಆಚರಣೆ,వేడుక
ಕೋಶ,సెల్ ఫోన్
ಸೆಳೆತ,సెన్సార్
ಖಂಡನೆ,అభిశంసన
ಖಂಡನೆ ಚಲನೆ,సెన్సర్ మోషన్
ಜನಗಣತಿ,జనాభా లెక్కలు
ಮಧ್ಯ ಸೆಸ್,సెంట్రల్ సెస్
ಕೇಂದ್ರ ನಾಗರಿಕ ಸೇವಾ ನಿಯಮಗಳು,కేంద్ర పౌర సేవా నియమాలు
ಮಧ್ಯದ ಅಬಕಾರಿ,సెంట్రల్ ఎక్సైజ్
ಕೇಂದ್ರ ಸರ್ಕಾರ,కేంద్ర ప్రభుత్వం
ಕೇಂದ್ರೀಕರಣ,కేంద్రీకరణ
ಕೇಂದ್ರಮಾಪಕ ಸೇವೆ,కేంద్రీకృత సేవ
ಕೇಂದ್ರೀಯವಾಗಿ ಧನಸಹಾಯ ಯೋಜನೆ,కేంద్ర నిధుల పథకం
ಕೇಂದ್ರೀಯವಾಗಿ ಪ್ರಾಯೋಜಿತ ಯೋಜನೆ,కేంద్ర ప్రాయోజిత పథకం
ಕೇಂದ್ರ ಕಚೇರಿ,కేంద్ర కార్యాలయం
ಕೇಂದ್ರ ಆದಾಯ,కేంద్ర ఆదాయాలు
ಕೇಂದ್ರ ಮಾರಾಟ ತೆರಿಗೆ,కేంద్ర అమ్మకపు పన్ను
ಕೇಂದ್ರ,కేంద్రం
ಶತಮಾನ,శతాబ్దం
ಏಕದಳ,ధాన్యం
ಏಕದಳಶಾಸ್ತ್ರಜ್ಞ,ధాతువు
ವಿಧ್ಯುಕ್ತ ಮೆರವಣಿಗೆ,ఉత్సవ పరేడ్
ಕಾರ್ಯಕ್ರಮ,వేడుక
ಪ್ರಮಾಣಪತ್ರ,సర్టిఫికేట్
ಫಿಟ್ನೆಸ್ ಪ್ರಮಾಣಪತ್ರ,ఫిట్‌నెస్ సర్టిఫికేట్
ಪೋಸ್ಟ್ ಮಾಡುವ ಪ್ರಮಾಣಪತ್ರ,పోస్టింగ్ సర్టిఫికేట్
ಸೇವೆಯ ಪ್ರಮಾಣಪತ್ರ,సేవా ధృవీకరణ పత్రం
ಪ್ರಮಾಣೀಕರಣ,ధృవీకరణ
ಪ್ರಮಾಣೀಕೃತ ಪ್ರತಿ,ధృవీకరించబడిన కాపీ
ಪ್ರಮಾಣೀಕರಿಸು,ధృవీకరించండి
ಹಳ್ಳ,సెస్
ನಿಲ್ಲಿಸುವುದು,విరమణ
ಸರಪಳಿ,గొలుసు
ಅಧ್ಯಕ್ಷರು/ಅಧ್ಯಕ್ಷರು,చైర్మన్/చైర్‌పర్సన్
ಚರನ್,చలాన్
ಸವಾಲು,సవాలు
ಕೊಠಡಿ,గది
ವಾಣಿಜ್ಯ ಮಂಡಳಿ,వాణిజ్యమండలి
ಬದಲಾವಣೆ,మార్పు
ಅಸ್ತವ್ಯಸ್ತ,గందరగోళం
ಅಧ್ಯಾಯ,అధ్యాయం
ಅಕ್ಷರ ಹತ್ಯೆ,అక్షర హత్య
ಅಕ್ಷರ ಪ್ರಮಾಣಪತ್ರ,అక్షర ధృవీకరణ పత్రం
ಶುಲ್ಕ,ఆరోపణ
ಆಸ್ತಿಯ ಮೇಲೆ ಶುಲ್ಕ ವಿಧಿಸಿ,ఆస్తిపై ఛార్జ్
ಚಾರ್ಜ್ ಶೀಟ್,ఛార్జ్ షీట్
ದೌರ್ಬಲ್ಯದ,స్వచ్ఛంద సంస్థ
ದಾನ,స్వచ్ఛంద సంస్థ
ಪಟ್ಟಿ,చార్ట్
ಚಾರ್ಟರ್,చార్టర్
ಚಾಸಿಸ್ ಸಂಖ್ಯೆ,చాసిన్ సంఖ్య
ಮೋಸ,మోసం
ಪರಿಶೀಲನೆ,తనిఖీ
ಪಟ್ಟಿ,చెక్ జాబితా
ಪೋಸ್ಟ್ ಪರಿಶೀಲಿಸಿ,తనిఖీ పోస్ట్
ರಸಾಯನಶಾಸ್ತ್ರಜ್ಞ,రసాయన శాస్త్రవేత్త
ಪರಿಶೀಲನೆ,తనిఖీ
ಚೆಕ್ ಲೆಟ್,చెక్ లెట్
ಮುಖ್ಯಸ್ಥ,చీఫ్
ಮಕ್ಕಳ ಶಿಕ್ಷಣ ಭತ್ಯೆ,పిల్లల విద్య భత్యం
