Odiya,Tamil
BNC ଯୋଗକର୍ତ୍ତା |,BNC இணைப்பாளர்
ବାଟରେ,வழியில்
ବାଇପାସ୍ କ୍ୟାପେସିଟର୍ |,பைபாஸ் மின்தேக்கி
ବାଇଟ୍ |,பைட்
ଭି ବ୍ୟାଣ୍ଡ |,வி இசைக்குழு
ସି ବ୍ୟାଣ୍ଡ ଆଣ୍ଟେନା |,சி பேண்ட் ஆண்டெனா
ତାର,கம்பி
ତାର ମାର୍ଗ,கம்பி வழித்தடம்
ଟେଲିଗ୍ରାଫ୍ ଟେଲିଭିଜନ |,தந்தி தொலைக்காட்சி
କ୍ୟାଶେ ମେମୋରୀ,கேச் நினைவகம்
ସିସିମ୍ ଫ୍ରିକ୍ୱେନ୍ସି ଷ୍ଟାଣ୍ଡାର୍ଡ |,சிசிம் அதிர்வெண் தரநிலை
କାଲକୁଲେଟର,கால்குலேட்டர்
କାଲିବ୍ରେସନ୍ |,அளவுத்திருத்தம்
କଲ୍ ଠିକଣା,அழைப்பு முகவரி
କଲ୍ପିଟ୍ ଓସିଲେଟର |,கால்பிட் ஆஸிலேட்டர்
କ୍ୟାମ ସୀମା,கேம் கார்டர்கள்
କ୍ୟାମେରା,புகைப்பட கருவி
କ୍ୟାମେରା ହୋସ୍,கேமரா குழாய்
କ୍ୟାଣ୍ଡେଲା |,குத்துவிளக்கு
ମହମବତୀ ଶକ୍ତି |,மெழுகுவர்த்தி சக்தி
କ୍ୟାଣ୍ଟିଲାଇଭର ଷ୍ଟ୍ରେନ୍ ଗେଜ୍ |,கான்டிலீவர் ஸ்ட்ரெய்ன் கேஜ்
ଧରିବା,வைத்திருக்கும்
କ୍ଷମତା ରକ୍ତଚାପ ଟ୍ରାନ୍ସଡ୍ୟୁସର |,கொள்ளளவு இரத்த அழுத்த மின்மாற்றி
ବିତରକ,வைத்திருக்கும் விநியோகஸ்தர்
ଚୁକ୍ତିନାମା,ஒப்பந்தம் வைத்தல்
କ୍ୟାପିଟାନ୍ସ ଗେଜ୍ |,கொள்ளளவு அளவீடு
ସଂଗ୍ରହକାରୀ,வைத்திருக்கும் சேகரிப்பான்
କ୍ଷମତା ପ୍ରତିକ୍ରିୟା,கொள்ளளவு எதிர்வினை
"କ୍ଷମତା ସମ୍ପନ୍ନ ଶକ୍ତି ରୂପାନ୍ତରକାରୀ, ଟ୍ରାନ୍ସଡ୍ୟୁସର |","கொள்ளளவு ஆற்றல் மாற்றி, மின்மாற்றி"
କ୍ୟାପେସିଟର,மின்தேக்கி
କ୍ୟାପେସିଟର୍ ବ୍ୟାଙ୍କ |,மின்தேக்கி வங்கி
କ୍ୟାପେସିଟର୍ ଫିଲ୍ଟର୍ |,மின்தேக்கி வடிகட்டி
କ୍ୟାପେସିଟର୍ ଇନପୁଟ୍ ଫିଲ୍ଟର୍ |,மின்தேக்கி உள்ளீடு வடிகட்டி
ୱିଚ୍ ମୋଟର |,வின்ச் மோட்டார்
ପଲି ସର୍ଭୋ ଶରୀର |,புல்லி சர்வோ உடல்
ଚାର୍କି,சார்க்கி
ଧରିବା,பிடிப்பு
ଧାରା ଧରିବା |,பிடிப்பு பிரிவு
ପ୍ରଭାବ ପ୍ରଭାବ,பிடிப்பு விளைவு
ବାହକ ଶବ୍ଦ ଅନୁପାତ |,கேரியர் இரைச்சல் விகிதம்
କାର୍ ରେଡିଓ |,கார் வானொலி
କାର୍ବନ ପ୍ରତିରୋଧକ |,கார்பன் மின்தடை
କାର୍ଡ ରିଡର୍ |,கார்டு ரீடர்
କାର୍ଡିଓଏଡ୍ ଚିତ୍ର,இதய வரைபடம்
ଗାଡି,வண்டி
ରଥ ଫେରସ୍ତ,வண்டி திரும்புதல்
ବାହକ,கேரியர்
ବାହକ ଯୋଗାଯୋଗ |,கேரியர் தொடர்பு
ବାହକ ଏକାଗ୍ରତା |,கேரியர் செறிவு
ବାହକ ଫ୍ରିକ୍ୱେନ୍ସି |,கேரியர் அதிர்வெண்
ବାହକ ପ୍ରଜନନ |,கேரியர் இனப்பெருக்கம்
ବାହକ ସ୍ତର,கேரியர் நிலை
ବାହକ ଜୀବନ,கேரியர் வாழ்க்கை
ବାହକ ଗତିଶୀଳତା |,கேரியர் இயக்கம்
ବାହକ ଗୁଣନ,கேரியர் பெருக்கல்
ବାହକ ଶବ୍ଦ ସ୍ତର |,கேரியர் இரைச்சல் நிலை
ବାହକ ପରିସର |,கேரியர் வரம்பு
ବାହକ ପୁନରୁଦ୍ଧାର ସର୍କିଟ |,கேரியர் மீட்பு சுற்று
ବାହକ ପୁନ ins ସନ୍ନିବେଶ |,கேரியர் மறுசெருகல்
କଣ୍ଡକ୍ଟିଭ୍ ବିଛାଇବା |,கடத்தும் சிதறல்
ବାହକ ଦମନ,கேரியர் அடக்குமுறை
ବାହକ କେଜ୍ |,கேரியர் கூண்டு
ବାହକ ବେଗ,கேரியர் வேகம்
ହାତ ବିଟ୍ |,கை பிட்
ପତାକା ଧରିଛି |,கொடி நடைபெற்றது
"ଅଧିକାରର ରେଜିଷ୍ଟର, ଅଧିକାରର ରେଜିଷ୍ଟର |","உடைமைப் பதிவு, உடைமைப் பதிவு"
ପୋର୍ଟେବଲ୍ ଜେନେରେଟର,சிறிய ஜெனரேட்டர்
କାର୍ସନ୍ ନିୟମ |,கார்சன் சட்டம்
କାର୍ଟ୍ରିଜ୍ ଫ୍ୟୁଜ୍ |,கெட்டி உருகி
କାର୍ଟ୍ରିଜ୍ ଟେପ୍ |,கெட்டி நாடா
କ୍ୟାରି ଫୋଷ୍ଟର ବ୍ରିଜ୍ |,கேரி ஃபாஸ்டர் பாலம்
ଷ୍ଟେପ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,படி பெருக்கி
ଗ୍ରେଡେସନ୍,தரம்
କ୍ୟାସକେଡ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,அடுக்கு பெருக்கி
"କାସ୍କୋଡ୍ ଆମ୍ପ୍ଲିଫାୟର୍, ଷ୍ଟେପ୍ ଆମ୍ପ୍ଲିଫାୟର୍ |","கேஸ்கோட் பெருக்கி, படி பெருக்கி"
କ୍ୟାସେଟ୍,கேசட்
ପ୍ରେରଣା,தூண்டுதல்
ବନ୍ଦୀ କୋଟର |,சிறைப்பிடிக்கப்பட்ட பூச்சு
କ୍ୟାଥୋଡ୍ |,கேத்தோடு
କ୍ୟାଥୋଡ୍ ଟ୍ରେଲିଂ |,கேத்தோடு பின்வாங்கல்
କ୍ୟାଥୋଡ୍ ଟ୍ରେଲିଂ ଏମ୍ପ୍ଲିଫାୟର୍ |,காதோட் டிரெயிலிங் பெருக்கி
କ୍ୟାଥୋଡ୍ ଆଲୋକ,கேத்தோடு ஒளிர்வு
କ୍ୟାଥୋଡ୍ ସାମଗ୍ରୀ |,கேத்தோடு பொருள்
କ୍ୟାଥୋଡ୍ ରେସ୍ ଓସିଲୋସ୍କୋପ୍ |,கேத்தோடு கதிர் அலைக்காட்டி
କ୍ୟାଥୋଡ୍ ରେଶ୍ ଟ୍ୟୁବ୍ |,கேத்தோடு கதிர் குழாய்
କ୍ୟାଥୋଡ୍ କଣିକା ଜମା |,கேத்தோடு துகள் படிவு
କ୍ୟାଥୋଡ୍ ଆଲୋକ,கேத்தோடு ஒளிர்வு
coir ଫିଲ୍ଟର୍ |,தேங்காய் வடிகட்டி
କାଭର୍ ଫିଲ୍ଟର୍ |,கேவர் வடிகட்டி
କୋଟୋର |,கோட்டார்
ଆଣ୍ଟ୍ରାଲ୍ ବିକିରଣ |,ஆன்ட்ரல் கதிர்வீச்சு
କୋଟର ରିଜୋନେଟର |,cotter resonator
ଫ୍ୟାଟ୍ ଚାର୍ଜ ଯୁଗ୍ମ ଉପକରଣ (ସିସିଡି),கொழுப்பு சார்ஜ் இணைக்கப்பட்ட சாதனம் (CCD)
ସିଡି ରୋମ୍,சிடிரோம்
ସିଡି ରୋମ୍ ଡ୍ରାଇଭ୍ |,சிடி ரோம் டிரைவ்
କକ୍ଷ (ବ୍ୟାଟେରୀ),செல் (பேட்டரி)
କେନ୍ଦ୍ରୀୟ ଉତ୍ସ ଉପାଦାନ |,மைய வள உறுப்பு
କେନ୍ଦ୍ରୀୟ ଉତ୍ସ ଏକକ |,மத்திய வள அலகு
କେନ୍ଦ୍ରୀୟ ସଞ୍ଚାଳକ |,மத்திய செயலி
ଅର୍ଥ,அர்த்தம்
ମଧ୍ୟମ ଫ୍ରିକ୍ୱେନ୍ସି |,நடு அதிர்வெண்
ମଧ୍ୟମ ନିଷ୍କାସନ ଟ୍ରାନ୍ସଫର୍ମର |,நடுத்தர வெளியேற்ற மின்மாற்றி
"ସିରାମିକ୍, ମାଟି","பீங்கான், களிமண்"
ସେରାମିକ୍ ଫିଲର୍ |,பீங்கான் நிரப்பு
ସେରାମିକ୍ ଫିଲ୍ଟର୍ |,பீங்கான் வடிகட்டி
ସିରାମିକ୍ ସାମଗ୍ରୀ |,பீங்கான் பொருள்
ସେରାମିକ୍ ରେଜୋନେଟର |,செராமிக் ரெசனேட்டர்
ସିରାମିକ୍ ସାଉଣ୍ଡ୍ ରିସିଭର୍ |,பீங்கான் ஒலி பெறுதல்
ସେରେନକୋଭ୍ କାଲକୁଲେଟର |,செரென்கோவ் கால்குலேட்டர்
ସରମାତ୍ |,சர்மத்
କଲକୋଜେନାଇଡ୍ |,சால்கோஜெனைடு
କାଲକୋପାଇରାଇଟ୍ |,கால்கோபைரைட்
"ଚ୍ୟାନେଲ୍, ଚ୍ୟାନେଲ୍ |","சேனல், சேனல்"
ଚ୍ୟାନେଲ ବ୍ୟାଣ୍ଡ ବିସ୍ତାର |,சேனல் பேண்ட் விரிவாக்கம்
ଚ୍ୟାନେଲ୍ କୋଡର୍ |,சேனல் குறியாக்கி
ଚ୍ୟାନେଲ ଆବୃତ୍ତି,சேனல் அதிர்வெண்
ଚ୍ୟାନେଲ ବର୍ଣ୍ଣ,சேனல் பாத்திரம்
ଚ୍ୟାନେଲ ପୃଥକତା |,சேனல் பிரிப்பு
ଚ୍ୟାନେଲ ସିଦ୍ଧାନ୍ତ |,சேனல் கோட்பாடு
ବର୍ଣ୍ଣ ଜେନେରେଟର,எழுத்து ஜெனரேட்டர்
ବର୍ଣ୍ଣ ଚିହ୍ନ,பாத்திரம் அங்கீகாரம்
ଚରିତ୍ରଗତ ପ୍ରତିବନ୍ଧକ |,பண்பு மின்மறுப்பு
ଚାର୍ଜ ବାହକ,சார்ஜ் கேரியர்
ଚାର୍ଜ ନିୟନ୍ତ୍ରଣ ପାରାମିଟର |,கட்டணம் கட்டுப்பாட்டு அளவுரு
ସଂଯୁକ୍ତ ଉପକରଣ ଚାର୍ଜ କରନ୍ତୁ |,சார்ஜ் இணைக்கப்பட்ட சாதனம்
ରାଣ୍ଡମ ଆକସେସ୍ ମେମୋରୀ ଚାର୍ଜ କରନ୍ତୁ |,சார்ஜ் இணைந்த சீரற்ற அணுகல் நினைவகம்
ଚାର୍ଜ ଘନତା |,கட்டணம் அடர்த்தி
ଚାର୍ଜ ଇଞ୍ଜେକ୍ସନ୍ ଉପକରଣ |,கட்டணம் செலுத்தும் ஊசி சாதனம்
ଚାର୍ଜ କ୍ଷତି,கட்டணம் இழப்பு
ଚାର୍ଜ ପମ୍ପିଂ |,கட்டணம் உந்தி
ଚାର୍ଜ ସେନ୍ସିଂ ଏମ୍ପ୍ଲିଫାୟର୍ |,சார்ஜ் உணர்திறன் பெருக்கி
ଚାର୍ଜ ଷ୍ଟୋରେଜ୍ |,கட்டணம் சேமிப்பு
ଚାର୍ଜ ହୋଇଥିବା କଣିକା |,சார்ஜ் துகள்கள்
ଉତ୍ସାହୀ,உணர்ச்சிமிக்க
ଫ୍ରେମ୍,சட்டகம்
robyshev ଫିଲ୍ଟର୍ |,robyshev வடிகட்டி
ସମୁଦାୟ ଯାଞ୍ଚ କରନ୍ତୁ |,மொத்தத்தை சரிபார்க்கவும்
ବାରମ୍ବାର ଯାଞ୍ଚ କରନ୍ତୁ |,அதிர்வெண் சரிபார்க்கவும்
ରାସାୟନିକ ବନ୍ଧ |,இரசாயன பிணைப்பு
ରାସାୟନିକ ବାଷ୍ପ ଜମା,இரசாயன நீராவி படிவு
ଶିଶୁ ଲକ୍ ସୁବିଧା |,குழந்தை பூட்டு வசதி
ଶିଶୁ ନିୟମ,குழந்தை சட்டம்
ଚିପ୍,சிப்
ଚିପ୍ ଆକ୍ଟିଭେସନ୍ |,சிப் செயல்படுத்தல்
ଚକ୍କର,மூச்சுத்திணறல்
ମଧ୍ୟବର୍ତ୍ତୀ,இடைப்பட்ட
ମଧ୍ୟବର୍ତ୍ତୀ ଏମ୍ପ୍ଲିଫାୟର୍ |,இடைப்பட்ட பெருக்கி
ମଧ୍ୟବର୍ତ୍ତୀ ଏମ୍ପ୍ଲିଫାୟର୍ |,இடைப்பட்ட பெருக்கி
ମଧ୍ୟବର୍ତ୍ତୀ ମୋଡ୍ |,இடைப்பட்ட முறை
କ୍ରୋମା ଏମ୍ପ୍ଲିଫାୟର୍ |,குரோமா பெருக்கி
ବର୍ଣ୍ଣକରଣ ଚିତ୍ର,குணாதிசய வரைபடம்
pigmentation,நிறமி
ବୃତ୍ତ ଚିତ୍ର,வட்ட வரைபடம்
ସର୍କିଟ,சுற்று
ସର୍କିଟ ବିଶ୍ଳେଷଣ |,சுற்று பகுப்பாய்வு
ସର୍କିଟ ବ୍ରେକର୍ |,சுற்று பிரிப்பான்
ସର୍କିଟ ଚିତ୍ର,சுற்று வரைபடம்
ସର୍କିଟ୍ ନୋଟେସନ୍ |,சுற்று குறியீடு
ସର୍କିଟ୍ ସୁଇଚ୍,சுற்று மாறுதல்
ବୃତ୍ତାକାର ତରଙ୍ଗ ପଥ |,வட்ட அலை பாதை
ବୁଲୁଥିବା ସ୍ମୃତି,சுற்றும் நினைவகம்
ବନ୍ଧନ ସର୍କିଟ |,பிணைப்பு சுற்று
କରତାଳି ଓସିଲେଟର |,கைதட்டல் ஆஸிலேட்டர்
ଶ୍ରେଣୀ ଏ ଏମ୍ପ୍ଲିଫାୟର୍ |,வகுப்பு A பெருக்கி
କ୍ଲାସ୍ A] B] C] D ଅପରେସନ୍ସ |,வகுப்பு A] B] C] D செயல்பாடுகள்
କ୍ଲାସ୍ ବି ଏମ୍ପ୍ଲିଫାୟର୍ |,வகுப்பு B பெருக்கி
କ୍ଲାସ୍ ସି ଏମ୍ପ୍ଲିଫାୟର୍ |,வகுப்பு C பெருக்கி
କ୍ଲାସ୍ ଡି ଏମ୍ପ୍ଲିଫାୟର୍ |,வகுப்பு D பெருக்கி
S ଶ୍ରେଣୀ ଶରୀର |,எஸ் வகுப்பு உடல்
"ବହିଷ୍କାର, ପରିଷ୍କାର","வெளியேற்றம், சுத்தமான"
କାଟିବା,வெட்டுதல்
କାଟିବା ସର୍କିଟ |,வெட்டும் சுற்று
କାଲାଡ |,காலட்
ଘଣ୍ଟା ଆବୃତ୍ତି,கடிகார அதிர்வெண்
ଘଣ୍ଟା ପଲ୍ସ ଜେନେରେଟର |,கடிகார துடிப்பு ஜெனரேட்டர்
କାଦଲ ଆରଏସ୍ ଫ୍ଲିପ୍ ଫ୍ଲପ୍ |,காதல் ஆர்எஸ் ஃபிளிப் ஃப்ளாப்
