Malayalam,Marathi
വൃത്താകൃതിയിലുള്ള അസിംപ്റ്റോട്ടുകൾ,वर्तुळाकार लक्षणे
വൃത്താകൃതിയിലുള്ള ചാലകം,गोलाकार कंड्युलिन
വൃത്താകൃതിയിലുള്ള ചലനം,गोलाकार हालचाल
ചുറ്റളവ്,परिघ
വിരമിച്ചു*,सेवानिवृत्त*
പ്രദക്ഷിണം ചെയ്യാൻ,प्रदक्षिणा करणे
കഴിഞ്ഞ,भूतकाळ
പരിമിതപ്പെടുത്തിയിരിക്കുന്നു,घेरलेले
പ്രമുഖ കോർപ്പറേറ്റ്,प्रख्यात कॉर्पोरेट
ക്ലാസിക് ഡൈനാമിക്സ്,क्लासिक डायनॅमिक्स
ക്ലാസിക് ഒപ്റ്റിമൈസേഷൻ,क्लासिक ऑप्टिमायझेशन
വിട്ടുമാറാത്ത സാമ്പത്തിക പ്രശ്നം,दीर्घकालीन आर्थिक समस्या
ക്ലാസിക്കൽ സ്റ്റാറ്റിസ്റ്റിക്കൽ മെക്കാനിക്സ്,शास्त्रीय सांख्यिकीय यांत्रिकी
പിശകുകളുടെ വർഗ്ഗീകരണം,त्रुटींचे वर्गीकरण
ക്ലാസ് ഇടവേള,वर्ग मध्यांतर
ക്ലാസ് ഇടവേള യൂണിറ്റ്,वर्ग मध्यांतर युनिट
ക്ലാസ് പരിധി,वर्ग मर्यादा
ഘടികാരദിശയിൽ,घड्याळाच्या दिशेने
അടച്ചു,बंद
"അടഞ്ഞ, അടഞ്ഞ","बंद, बंद"
അടഞ്ഞ പാളി കവർ,बंद थर कव्हर
അടച്ച ക്യൂബ്,बंद घन
"അടഞ്ഞ വക്രം, അടഞ്ഞ വക്രം","बंद वक्र, बंद वक्र"
അടച്ച പ്രവിശ്യ,बंद प्रांत
അടഞ്ഞ രൂപം,बंद आकार
അടച്ച ഇടവേള,बंद अंतराल
"അടഞ്ഞ പ്രദേശം, അടഞ്ഞ പ്രദേശം","बंद प्रदेश, बंद प्रदेश"
അടച്ച സെറ്റ്,बंद संच
"അടച്ച പേജ്, അടച്ച പേജ്","बंद पान, बंद पान"
ശത്രുത,नीलमन
സഫിക്സ്-ഓപ്പറേറ്റർ,pronator
കോൺവെക്സ് പോയിന്റ്,बहिर्वक्र बिंदू
ബന്ദി-അംഗീകരിച്ചു,बंदिस्त-स्वीकृत
ക്യാപ്റ്റീവ് സെറ്റ്,बंदिस्त संच
ക്ലസ്റ്റർ പോയിന്റ്,क्लस्टर पॉइंट
ക്ലസ്റ്റർ സാമ്പിൾ,क्लस्टर सॅम्पलिंग
ക്ലസ്റ്റർ അഗ്രഗേറ്റ്,क्लस्टर एकूण
ഏകപക്ഷീയ വൃത്തം,समाक्षीय वर्तुळ
ഏകപക്ഷീയ പരവലയം,समाक्षीय पॅराबोला
ഏകപക്ഷീയ തലം,समाक्षीय विमान
ഏകപക്ഷീയ ത്രികോണം,समाक्षीय त्रिकोण
കോബ്-ഡഗ്ലസ് പ്രവർത്തനം,कोब-डग्लस फंक्शन
"എൻകോഡിംഗ്, കോഡിംഗ്, നൊട്ടേഷൻ","एन्कोडिंग, कोडिंग, नोटेशन"
മെറ്റീരിയൽ നൊട്ടേഷൻ,साहित्य नोटेशन
സഹ-പ്രവിശ്യ,सह-प्रांत
കോഫിഫിഷ്യന്റ് മാട്രിക്സ്,गुणांक मॅट्रिक्स
പരസ്പരബന്ധം ഗുണകം,सहसंबंध गुणांक
നിർണയ ഗുണകം,निर्धार गुणांक
ഇലാസ്തികത ഗുണകം,लवचिकता गुणांक
ഡിഫ്യൂഷൻ കോഫിഫിഷ്യന്റ്,प्रसार गुणांक
ഘർഷണ ഗുണകം,घर्षण गुणांक
രേഖാംശ വികാസത്തിന്റെ ഗുണകം,अनुदैर्ध्य विस्ताराचे गुणांक
റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്,प्रतिगमन गुणांक
ഉപരിതല പിരിമുറുക്കത്തിന്റെ ഗുണകം,पृष्ठभाग तणावाचे गुणांक
വ്യത്യാസത്തിന്റെ ഗുണകം,भिन्नता गुणांक
"സഹഘടകം, സഹഘടകം, സഹഘടകം","सह-घटक, सह-घटक, सह-घटक"
നാണയം ടോസ്,नाणेफेक
സാമ്പിൾ ശേഖരണം,नमुना संकलन
കോളിനിയർ,समरेख
വിന്യാസം,संरेखन
"കോളം, കോളം","स्तंभ, स्तंभ"
സ്തംഭനാവസ്ഥ,स्तंभलेखन
സ്തംഭം,स्तंभ
നിര മാട്രിക്സ്,स्तंभीय मॅट्रिक्स
കോളം മാട്രിക്സ്,स्तंभ मॅट्रिक्स
നിര ക്രമം,स्तंभ क्रम
സ്തംഭ ശ്രേണിയിലുള്ള മാട്രിക്സ്,स्तंभ श्रेणीबद्ध मॅट्रिक्स
നിര വെക്റ്റർ,स्तंभ वेक्टर
കോളം തിരിച്ച്,स्तंभानुसार
സംയുക്ത സമവാക്യം,संयुक्त समीकरण
"പൊതുകോണ്, പൊതുകോണ്","सामान्य कोन, सामान्य कोन"
പൊതു അക്ഷം,सामान्य अक्ष
"പൊതുവായ അടിസ്ഥാനം, പൊതു അടിത്തറ","कॉमन बेस, कॉमन बेस"
സാർവത്രികമായ,सार्वत्रिक
പൊതുവായ വ്യത്യാസം,सामान्य फरक
"പൊതു ഘടകം, പൊതു ഘടകം, പൊതു ഘടകം","कॉमन फॅक्टर, कॉमन फॅक्टर, कॉमन फॅक्टर"
"ലളിതമായ ലോഗരിതം, ലളിതമായ ലോഗരിതം","साधे लॉगरिथम, साधे लॉगरिदम"
"പൊതുവായ ഒന്നിലധികം, പൊതുവായ","सामान्य एकाधिक, सामान्य"
പൊതു അനുപാതം,सामान्य प्रमाण
ഇന്റർസെക്ഷൻ ക്ലോസ്,छेदनबिंदू खंड
സാധാരണ ഭുജം,सामान्य हात
"പൊതു സ്പർശം, പൊതു സ്പർശം","सामान्य स्पर्शिका, सामान्य स्पर्शिका"
പൊതു സ്ഥാനം,सामान्य स्थिती
കമ്മ്യൂട്ടേറ്റീവ് റൂൾ,बदली नियम
കമ്മ്യൂട്ടേറ്റീവ് പ്രോപ്പർട്ടി,बदली मालमत्ता
കമ്മ്യൂട്ടേറ്റീവ് റൂൾ,बदली नियम
തുകയുടെ കമ്മ്യൂട്ടേറ്റീവ് നിയമം,बेरीजचा कम्युटेटिव्ह कायदा
ഗുണനത്തിന്റെ കമ്മ്യൂട്ടേറ്റീവ് നിയമം,गुणाकाराचा कम्युटेटिव्ह नियम
കമ്മ്യൂട്ടേറ്റീവ് ഓപ്പറേഷൻ,बदली ऑपरेशन
കമ്മ്യൂട്ടേറ്റീവ് ഗ്രൂപ്പ്,बदली गट
മെട്രിക്സുകളുടെ കമ്മ്യൂട്ടേറ്റീവ്,मॅट्रिक्सचे कम्युटेटिव्ह
കോംപാക്റ്റ് സെറ്റ്,कॉम्पॅक्ट सेट
