English,Punjabi
Caver filter,kaver ਫਿਲਟਰ
Cavity,ਕੋਟਰ
Cavity radiation,ਐਂਟਰਲ ਰੇਡੀਏਸ਼ਨ
Cavity resonator,cotter resonator
CCD (=charge couled device) amplifier,ਫੈਟ ਚਾਰਜ ਕਪਲਡ ਡਿਵਾਈਸ (CCD)
CD-ROM,ਸੀਡੀ ਰੋਮ
CD-ROM drive,ਸੀਡੀ ਰੋਮ ਡਰਾਈਵ
Cell (battery),ਸੈੱਲ (ਬੈਟਰੀ)
Central processing element,ਕੇਂਦਰੀ ਸਰੋਤ ਤੱਤ
Central processing unit (CPU),ਕੇਂਦਰੀ ਸਰੋਤ ਇਕਾਈ
Central processor,ਕੇਂਦਰੀ ਪ੍ਰੋਸੈਸਰ
Central value,ਮਤਲਬ ਸਕੇਲ
Centre frequency,ਮੱਧ ਬਾਰੰਬਾਰਤਾ
Centre tapped transformer,ਮੱਧ ਨਿਕਾਸ ਟ੍ਰਾਂਸਫਾਰਮਰ
Ceramic,"ਵਸਰਾਵਿਕ, ਮਿੱਟੀ"
Ceramic filler,ਵਸਰਾਵਿਕ ਫਿਲਰ
Ceramic filter,ਵਸਰਾਵਿਕ ਫਿਲਟਰ
Ceramic material,ਵਸਰਾਵਿਕ ਸਮੱਗਰੀ
Ceramic resonator,ਵਸਰਾਵਿਕ resonator
Ceremic phono pick up,ਵਸਰਾਵਿਕ ਆਵਾਜ਼ ਰਿਸੀਵਰ
Cerenkov counter,cerenkov ਕੈਲਕੁਲੇਟਰ
Cermet,ਸਰਮਤ
Chalcogenoid,chalcogenide
Chalcopyrite,calcopyrite
Channel,"ਚੈਨਲ, ਚੈਨਲ"
Channel bandwidth,ਚੈਨਲ ਬੈਂਡ ਦਾ ਵਿਸਥਾਰ
Channel encoder,ਚੈਨਲ ਕੋਡਰ
Channel frequency,ਚੈਨਲ ਦੀ ਬਾਰੰਬਾਰਤਾ
Channel selector,ਚੈਨਲ ਅੱਖਰ
Channel separation,ਚੈਨਲ ਵੱਖ ਕਰਨਾ
Channeling theory,ਚੈਨਲ ਥਿਊਰੀ
Character generator,ਅੱਖਰ ਜਨਰੇਟਰ
Character recognization,ਅੱਖਰ ਪਛਾਣ
Characteristic impedance,ਗੁਣ ਰੁਕਾਵਟ
Charge carrier,ਚਾਰਜ ਕੈਰੀਅਰ
Charge control parameter,ਚਾਰਜ ਕੰਟਰੋਲ ਪੈਰਾਮੀਟਰ
Charge coupled device,ਚਾਰਜ ਜੋੜੇ ਜੰਤਰ
Charge coupled random access memory,ਚਾਰਜ ਜੋੜੀ ਬੇਤਰਤੀਬ ਪਹੁੰਚ ਮੈਮੋਰੀ
Charge density,ਚਾਰਜ ਘਣਤਾ
Charge injection device,ਚਾਰਜ ਇੰਜੈਕਸ਼ਨ ਜੰਤਰ
Charge loss,ਚਾਰਜ ਦਾ ਨੁਕਸਾਨ
Charge pumping,ਚਾਰਜ ਪੰਪਿੰਗ
Charge sensitive amplifier,ਚਾਰਜ ਸੈਂਸਿੰਗ ਐਂਪਲੀਫਾਇਰ
Charge storage,ਚਾਰਜ ਸਟੋਰੇਜ਼
Charged particle,ਚਾਰਜ ਕੀਤੇ ਕਣ
Charger,ਭਾਵੁਕ
Chassis,ਫਰੇਮ
Chebyshev filter,robyshev ਫਿਲਟਰ
Check sum,ਕੁੱਲ ਚੈੱਕ ਕਰੋ
Check up frequency,ਬਾਰੰਬਾਰਤਾ ਦੀ ਜਾਂਚ ਕਰੋ
Chemical bond,ਰਸਾਇਣਕ ਬੰਧਨ
Chemical vapour deposition,ਰਸਾਇਣਕ ਭਾਫ਼ ਜਮ੍ਹਾ
Child lock facility,ਚਾਈਲਡ ਲਾਕ ਦੀ ਸਹੂਲਤ
Child's law,ਬੱਚੇ ਦਾ ਕਾਨੂੰਨ
Chip,ਚਿੱਪ
Chip enable,ਚਿੱਪ ਸਰਗਰਮੀ
Choke,ਘੁੱਟਣਾ
Choppar,ਰੁਕ-ਰੁਕ ਕੇ
Chopper amplifier,ਰੁਕ-ਰੁਕ ਕੇ ਐਂਪਲੀਫਾਇਰ
Chopper amplifier,ਰੁਕ-ਰੁਕ ਕੇ ਐਂਪਲੀਫਾਇਰ
Chopper mode,ਰੁਕ-ਰੁਕ ਕੇ ਮੋਡ
Chroma amplifier,chroma ਐਂਪਲੀਫਾਇਰ
Chromaticity diagram,ਵਿਸ਼ੇਸ਼ਤਾ ਚਿੱਤਰ
Chrominance,ਪਿਗਮੈਂਟੇਸ਼ਨ
Circle diagram,ਚੱਕਰ ਚਿੱਤਰ
Circuit,ਸਰਕਟ
Circuit analysis,ਸਰਕਟ ਵਿਸ਼ਲੇਸ਼ਣ
Circuit breaker,ਸਰਕਟ ਤੋੜਨ ਵਾਲਾ
Circuit diagram,ਸਰਕਟ ਚਿੱਤਰ
Circuit rotation,ਸਰਕਟ ਸੰਕੇਤ
Circuit switching,ਸਰਕਟ ਸਵਿਚਿੰਗ
Circular wave guide,ਸਰਕੂਲਰ ਵੇਵ ਮਾਰਗ
Circulating memory,ਸੰਚਾਰਿਤ ਮੈਮੋਰੀ
Clamping circuit,ਬੰਧਨ ਸਰਕਟ
Clapp oscillator,ਕਲੈਪ ਔਸਿਲੇਟਰ
Class A amplifier,ਕਲਾਸ ਏ ਐਂਪਲੀਫਾਇਰ
"Class A, B, C, D operation",ਕਲਾਸ A] B] C] D ਓਪਰੇਸ਼ਨ
Class B amplifier,ਕਲਾਸ ਬੀ ਐਂਪਲੀਫਾਇਰ
Class C amplifier,ਕਲਾਸ C ਐਂਪਲੀਫਾਇਰ
Class D amplifier,ਕਲਾਸ ਡੀ ਐਂਪਲੀਫਾਇਰ
Class S system,ਐਸ ਕਲਾਸ ਬਾਡੀ
Clear,"ਕੱਢਣ, ਸਾਫ਼"
Clipping,ਕਟਾਈ
Clipping circuit,ਸ਼ੀਅਰਿੰਗ ਸਰਕਟ
Clock,ਕੈਲਾਡ
Clock frequency,ਘੜੀ ਦੀ ਬਾਰੰਬਾਰਤਾ
Clock pulse generator,ਘੜੀ ਪਲਸ ਜਨਰੇਟਰ
Clocked RS flip-flop,Kadal RS ਫਲਿੱਪ ਫਲਾਪ
Closed circuit television,ਬੰਦ ਸਰਕਟ ਟੈਲੀਵਿਜ਼ਨ
Closed loop operation,ਬੰਦ ਲੂਪ ਕਾਰਵਾਈ
Closed-loop gain,ਬੰਦ ਲੂਪ ਲਾਭ
CMOS (complementary MOS),ਪੂਰਕ ਧਾਤੂ ਸੈਮੀਕੰਡਕਟਰ
CMOS devices,CMOS ਡਿਵਾਈਸ
CMRR (common mode rejection ratio),ਸੀ.ਐਮ.ਆਰ.ਆਰ (ਆਮ ਮੋਡ ਨਿਰਪੱਖਤਾ ਅਨੁਪਾਤ)
CO2 lasor,CO2 ਲੇਜ਼ਰ
Co-axial cable,coaxial ਕੇਬਲ
Co-axial cavity,coaxial coater
Coaxial connector,coaxial ਕੁਨੈਕਟਰ
Co-axial connector,"coaxial connector, coaxial connector"
Co-axial line,coaxial ਲਾਈਨ
Co-axial line,coaxial ਲਾਈਨ
Co-axial wave guide,coaxial ਵੇਵ ਮਾਰਗ
Code conversion,ਕੋਡ ਤਬਦੀਲੀ
Code converter,ਕੋਡ ਬਦਲਣ ਵਾਲਾ
CoDEC,"ਕੋਡਕ, ਕੋਡਰ-ਡੀਕੋਡਰ"
Coding (stereo),ਸਟੀਰੀਓ ਕੋਡਿੰਗ
Co efficient of coupling,ਜੋੜਨ ਗੁਣਾਂਕ
Coercive force,ਰੋਕਣ ਵਾਲੀ ਤਾਕਤ
Coherent light,ਇਕਸਾਰ ਰੋਸ਼ਨੀ
Coil,ਕੁੰਡਲੀ
Coil winding machine,ਕੋਇਲ ਵਾਇਨਿੰਗ ਮਸ਼ੀਨ
Coincidence circuit,ਇਤਫ਼ਾਕ ਸਰਕਟ
Cold cathode tube,ਗਰਮ ਕੈਥੋਡ ਟਿਊਬ
Cold solder point,ਠੰਡੇ ਿਲਵਿੰਗ ਬਿੰਦੂ
Collector,"ਕੁਲੈਕਟਰ, ਕੁਲੈਕਟਰ"
Collector current,ਸਟਰੀਮ ਇਕੱਠਾ ਕਰਨਾ
Collector dissipation,ਕੁਲੈਕਟਰ ਸੜਨ
Collector efficiency,ਕੁਲੈਕਟਰ ਕੁਸ਼ਲਤਾ
Collimation lens,ਸਮਾਨਾਂਤਰ ਲੈਂਸ
Color graphics,ਅੱਖਰ ਡਰਾਫਟ
Colour burst,ਰੰਗ ਬਰਸਟ
Colour code,"ਰੰਗ ਕੋਡ, ਅੱਖਰ ਕੋਡ"
Colour difference signals,ਰੰਗ ਅੰਤਰ ਸੰਕੇਤ
Colour killer,ਐਂਟੀਡੋਟ
Colour monitor,ਰੰਗ ਮਾਨੀਟਰ
Colour production,ਅੱਖਰ ਪ੍ਰਜਨਨ
Colour saturation,ਰੰਗ ਸੰਤ੍ਰਿਪਤਾ
Colour subcarrier frequency,ਰੰਗ ਕੈਰੀਅਰ ਬਾਰੰਬਾਰਤਾ
Colour syne signal,ਅਕ੍ਰੋਮੈਟਿਕ ਸਿਗਨਲ
Colour television,ਰੰਗ ਟੈਲੀਵਿਜ਼ਨ
Colour television system,ਰੰਗੀਨ ਟੈਲੀਵਿਜ਼ਨ ਬਾਡੀ
Column speaker,"ਕਾਲਮ ਸਪੀਕਰ, ਕਾਲਮ ਸਾਊਂਡ ਡਿਪਾਜ਼ਿਟਰ"
Comb filter,"ਕੰਘੀ ਫਿਲਟਰ, ਕੰਘੀ ਫਿਲਟਰ"
Combinational circuit,ਕੁਨੈਕਸ਼ਨ ਸਰਕਟ
Combinational logic,ਸੰਯੋਜਕ ਤਰਕ
Command,ਹੁਕਮ
Common base amplifier,ਆਮ ਅਧਾਰ ਐਂਪਲੀਫਾਇਰ
Common base configuration,ਆਮ ਅਧਾਰ ਸੰਰਚਨਾ
Common collector amplifier  (= emitter follower),ਆਮ ਕੁਲੈਕਟਰ ਐਂਪਲੀਫਾਇਰ
Common collector configuration,ਆਮ ਕੁਲੈਕਟਰ ਸੰਰਚਨਾ
Common drain amplifier,ਆਮ capacitive ਐਂਪਲੀਫਾਇਰ
Common emitter amplifier,ਆਮ ਐਮੀਟਰ ਐਂਪਲੀਫਾਇਰ
Common gate amplifier,ਆਮ ਗੇਟ ਐਂਪਲੀਫਾਇਰ
Common ground,ਭੂ-ਵਿਗਿਆਨਕ
Common mode signal,ਆਮ ਮੋਡ ਸਿਗਨਲ
Common return,ਪੁੰਜ ਵਾਪਸੀ
Common source amplifier,ਆਮ ਸਰੋਤ ਐਂਪਲੀਫਾਇਰ
Common-emitter configuration,ਆਮ ਐਮੀਟਰ ਸੰਰਚਨਾ
Commulator,biconverter
Communication satellite,ਸੰਚਾਰ ਉਪਗ੍ਰਹਿ
Communication system,ਸੰਚਾਰ ਸਿਸਟਮ
Community antenna system,ਕਮਿਊਨਿਟੀ ਐਂਟੀਨਾ ਸਿਸਟਮ
Compact disc ROM (cROM),ਸੰਖੇਪ ਸਵੈਚ ਰੋਮ (CD ROM)
Companding,ਕੰਪਰੈਸ਼ਨ ਪਰਿਵਰਤਨ
Comparador,"ਕੰਪ੍ਰੈਸਰ, ਕੰਪੈਂਡਰ"
Comparator,"ਤੁਲਨਾ ਕਰਨ ਵਾਲਾ, ਤੁਲਨਾ ਕਰਨ ਵਾਲਾ"
Comparator diode,ਤੁਲਨਾਤਮਕ ਡਾਇਓਡ
Compatibility,ਅਨੁਕੂਲਤਾ
Compensated attenuator,ਮੁਆਵਜ਼ਾ ਦੇਣ ਵਾਲਾ attenuator
Compensation bias,ਮੁਆਵਜ਼ਾ ਪੱਖਪਾਤ
Compensation load,ਮੁਆਵਜ਼ਾ ਦੇਣ ਵਾਲਾ ਲੋਡ
Compensation log,ਬਦਲਾ ਲੈਣ ਵਾਲਾ ਪਛਤਾਵਾ
Compensation probe,ਮੁਆਵਜ਼ਾ ਜਾਂਚ
Compiler,ਕੰਪਾਈਲਰ
Compiler design,ਕੰਪਾਈਲਰ ਡਿਜ਼ਾਈਨ
Complement,ਪੂਰਕ
Complementary distribution,ਪੂਰਕ ਡਿਲੀਵਰੀ
Complementary error,ਪੂਰਕ ਗਲਤੀ
Complementary symmetry output,ਪੂਰਕ ਸਮਰੂਪਤਾ ਆਉਟਪੁੱਟ
Complete amplifier,ਪੂਰਾ ਐਂਪਲੀਫਾਇਰ
Complex frequency,ਸੰਯੁਕਤ ਬਾਰੰਬਾਰਤਾ
Complex power,ਸੰਯੁਕਤ ਤਾਕਤ
Compliance,Ran leti
Complementary error function,ਪੂਰਕ ਗਲਤੀ ਫੰਕਸ਼ਨ
Complementary logic circuit,ਪੂਰਕ ਤਰਕ ਸਰਕਟ
Component,ਸੰਵਿਧਾਨਕ
Composite signal,ਮਿਸ਼ਰਤ ਵੀਡੀਓ ਸਿਗਨਲ
Composition resistor,ਮਿਸ਼ਰਤ ਰੋਧਕ
Compound semiconductor,ਮਿਸ਼ਰਿਤ ਸੈਮੀਕੰਡਕਟਰ
Compression,ਕੰਪਰੈਸ਼ਨ
Compression frequency,ਕੰਪਰੈਸ਼ਨ ਬਾਰੰਬਾਰਤਾ
Compressor,"ਕੰਪ੍ਰੈਸਰ, ਕੰਪ੍ਰੈਸਰ, ਕੰਪ੍ਰੈਸਰ"
Computer aided design,ਕੰਪਿਊਟਰ ਸਹਾਇਤਾ ਪ੍ਰਾਪਤ ਡਿਜ਼ਾਈਨ
Computer aided manufacture (CAM),ਕੰਪਿਊਟਰ ਸਹਾਇਤਾ ਪ੍ਰਾਪਤ ਨਿਰਮਾਣ
Computer graphics,ਕੰਪਿਊਟਰ ਗ੍ਰਾਫ਼
Computer languages,ਕੰਪਿਊਟਰ ਭਾਸ਼ਾ
Computer memory,ਕੰਪਿਊਟਰ ਮੈਮੋਰੀ
Computer network,ਕੰਪਿਊਟਰ ਨੈੱਟਵਰਕ
Computer program,ਕੰਪਿਊਟਰ ਪ੍ਰੋਗਰਾਮ
Computer viruses,ਕੰਪਿਊਟਰ ਵਾਇਰਸ
Computer virus,ਕੰਪਿਊਟਰ ਵਾਇਰਸ
Concentrator,"concentrator, concentrator"
Conditional branching,ਪ੍ਰਤਿਬੰਧਿਤ ਸ਼ਾਖਾ
Conditional jump,ਪ੍ਰਤੀਬੰਧਿਤ ਛਾਲ
Conditional stability,ਪ੍ਰਤਿਬੰਧਿਤ ਸਥਾਈਤਾ
Conducting glass,ਡਰਾਈਵਰ ਗਲਾਸ
Conducting plastic,ਡਰਾਈਵਰ ਪਲਾਸਟਿਕ
Conducting polymer,ਡਰਾਈਵਰ ਪੋਲੀਮਰ
Conduction angle,ਸੰਚਾਲਨ ਕੋਣ
Conduction band,ਸੰਚਾਲਨ ਬੈਂਡ
Conduction diffusion,ਸੰਚਾਲਨ ਫੈਲਾਅ
Conductivity,ਚਾਲਕਤਾ
Cone antenna,ਕੋਨ ਐਂਟੀਨਾ
Conical horn,ਕੋਨਿਕਲ ਸਿੰਗ
Conjugate impedance,ਸੰਯੁਕਤ ਰੁਕਾਵਟ
Connection diagram,ਸਥਿਰ ਵੇਗ ਰਿਕਾਰਡਰ
Conservation law,ਸੰਭਾਲ ਨਿਯਮ
Console,ਕੰਸੋਲ
Constant current source,ਸਥਿਰ ਮੌਜੂਦਾ ਸਰੋਤ
Constant K-filter,ਸਥਿਰ K-ਫਿਲਟਰ
Constant voltage transformer,ਸਥਿਰ ਵੋਲਟੇਜ ਟ੍ਰਾਂਸਫਾਰਮਰ
Consumer electronic,ਖਪਤਕਾਰ ਇਲੈਕਟ੍ਰੋਨਿਕਸ
Contact,ਸੰਪਰਕ ਕਰੋ
Contact bounce,ਸੰਪਰਕ ਛਾਲ
Contact potential,ਸੰਪਰਕ ਸੰਭਾਵੀ
Contact spring,ਸੰਪਰਕ ਬਸੰਤ
Continuity,ਨਿਰੰਤਰਤਾ
Continuous function,ਲਗਾਤਾਰ ਫੰਕਸ਼ਨ
Continuous spectrum,ਲਗਾਤਾਰ ਸਪੈਕਟ੍ਰਮ
Continuous wave oscillator,ਲਗਾਤਾਰ ਵੇਵ ਔਸਿਲੇਟਰ
Contrast (TV),ਉਲਟ
Contrast ratio (TV),ਵਿਪਰੀਤ ਅਨੁਪਾਤ
Control bus,ਕੰਟਰੋਲਰ ਬੱਸ
Control grid,ਕੰਟਰੋਲਰ ਗਰਿੱਡ
Control key,ਕੰਟਰੋਲ ਕੁੰਜੀ
Control panel,ਕਨ੍ਟ੍ਰੋਲ ਪੈਨਲ
Control room,ਕੰਟਰੋਲ ਰੂਮ
Control track,ਕੰਟਰੋਲ ਮਾਰਗ
Control unit,ਕੰਟਰੋਲ ਯੂਨਿਟ
Convergence,ਕਨਵਰਜੈਂਸ
Conversion efficiency,ਪਰਿਵਰਤਨ ਕੁਸ਼ਲਤਾ
Conversion time,ਪਰਿਵਰਤਨ ਦਾ ਸਮਾਂ
Corrosion,ਖੋਰ
Copiers (photocopiers),ਕਾਪੀ
Copper,"ਪਿੱਤਲ, ਪਿੱਤਲ"
Copper loss,ਪਿੱਤਲ ਦਾ ਨੁਕਸਾਨ
Copper wire,ਪਿੱਤਲ ਦੀ ਤਾਰ
Coprocessor,coprocessor
Core,ਕੋਰ
Core loss,ਕੋਰ ਨੁਕਸਾਨ
Core- materials,ਕੋਰ ਸਮੱਗਰੀ
Corona discharge,ਚੱਕਰ ਇਮਰਸ਼ਨ
Costa's loop,costa-ਲੂਪ
Counter frequency,ਗਣਿਤ ਦੀ ਬਾਰੰਬਾਰਤਾ
Counting rate meter,ਗਿਣਤੀ ਦਰ ਗੇਜ
Campbell bridge,ਕੰਪਵੈਲ ਬ੍ਰਿਜ
Coupled circuit,ਜੋੜੇ ਸਰਕਟ
Coupling capacitor,ਕਪਲਿੰਗ ਕੈਪਸੀਟਰ
Coupling methods,ਜੋੜੀ ਵਿਧੀ
Covalent bond,ਸਹਿ-ਸਹਿਯੋਗੀ ਬੰਧਨ
Cradle switch,ਮੂਲ ਬਟਨ
Crash,ਕਰੈਸ਼
Crest,ਸਿਖਰ
Crest factor,ਸਿਖਰ
Crimpling,ਗੜਬੜ
Critical angle,ਨਾਜ਼ੁਕ ਕੋਣ
Critical coupling,ਨਾਜ਼ੁਕ ਜੋੜੀ
Critical damped,ਗੰਭੀਰ ਤੌਰ &#39;ਤੇ ਉਦਾਸ
Critical frequency,ਨਾਜ਼ੁਕ ਬਾਰੰਬਾਰਤਾ
Critical inductance,ਨਾਜ਼ੁਕ ਪ੍ਰੇਰਣਾ
Critical race,ਨਾਜ਼ੁਕ ਦੌੜ
Critical resistance,ਨਾਜ਼ੁਕ ਵਿਰੋਧ
Cross assembler,ਕਰਾਸ ਅਸੈਂਬਲਰ
Cross coupling,ਕਰਾਸ ਕਪਲਿੰਗ
Cross hatch pattern,ਲੰਬਕਾਰੀ ਤਸਵੀਰ
Cross over distortion,ਤਬਦੀਲੀ ਵਿਗਾੜ
Crossover modulation,ਪਰਿਵਰਤਨ ਮੋਡਿਊਲੇਸ਼ਨ
Crosstalk,ਅਪ੍ਰਸੰਗਿਕ ਸੰਕੇਤ
Crossbar exchange,ਕਰਾਸਬਾਰ ਐਕਸਚੇਂਜ
Cross-field amplifier,ਟ੍ਰਾਂਸਵਰਸ ਫੀਲਡ ਐਂਪਲੀਫਾਇਰ
Crossover detector,ਕਰਾਸਓਵਰ ਡਿਟੈਕਟਰ
Crossover network,ਤਬਦੀਲੀ ਸਰਕਟ
Crystal microphone,ਕ੍ਰਿਸਟਲ ਮਾਈਕ੍ਰੋਫੋਨ
Crystal oscillator,ਕ੍ਰਿਸਟਲ ਔਸਿਲੇਟਰ
Curei point (temperature),ਕਿਊਰੀ ਪੁਆਇੰਟ
Current amplifier,ਸਟ੍ਰੀਮ ਐਂਪਲੀਫਾਇਰ
Current controlled current source  (CCCS),ਮੌਜੂਦਾ ਨਿਯੰਤਰਿਤ ਮੌਜੂਦਾ ਸਰੋਤ (CCCS)
Current controlled voltage source  (CCVS),ਮੌਜੂਦਾ ਨਿਯੰਤਰਿਤ ਵੋਲਟੇਜ ਸਰੋਤ (CCVS)
Current feedback,ਸਟ੍ਰੀਮ ਰੀਚਾਰਜ
Current hogging,ਮੌਜੂਦਾ ਲਾਭ
Current limit,ਮੌਜੂਦਾ ਸੀਮਾ
Current limiting resistor,ਸੀਮਾਂਤ ਮੌਜੂਦਾ ਰੋਧਕ
Current mirror,ਸਟ੍ਰੀਮ ਪ੍ਰਤੀਬਿੰਬ
Current mode logic,ਸਟ੍ਰੀਮ ਮੋਡ ਤਰਕ
Current sink,ਸਟ੍ਰੀਮ ਪਹੁੰਚ
Current source,ਸਟ੍ਰੀਮ ਸਰੋਤ
Current to voltage converter,ਮੌਜੂਦਾ-ਵੋਲਟੇਜ ਕਨਵਰਟਰ
Current transfer ratio,ਮੌਜੂਦਾ ਤਬਾਦਲਾ ਅਨੁਪਾਤ
Current transformer,ਮੌਜੂਦਾ ਟ੍ਰਾਂਸਫਾਰਮਰ
Currentrating,ਸਥਿਰ ਮੌਜੂਦਾ
Cursor,"ਪੁਆਇੰਟਰ, ਕਰਸਰ"
Cut in voltage,ਘੱਟ ਡਰਾਈਵਰ ਵੋਲਟੇਜ
Cut off bias,"ਪੱਖਪਾਤ ਖਤਮ ਕਰੋ, ਪੱਖਪਾਤ ਖਤਮ ਕਰੋ"
Cut off frequency,ਅੰਤ ਦੀ ਬਾਰੰਬਾਰਤਾ
Cut-off region,ਅੰਤ ਜ਼ੋਨ
Curve traces,ਕਰਵ ਟਰੇਸ
Cycle,ਚੱਕਰ
Cycle stealing,ਚੱਕਰ ਚੌਰਿਆ
Cylindrical lens,ਸਿਲੰਡਰ ਲੈਂਸ
Crystal display,ਕ੍ਰਿਸਟਲ ਡਿਸਪਲੇਅ
D to A converter,ਡਿਜੀਟਲ ਤੋਂ ਐਨਾਲਾਗ ਕਨਵਰਟਰ
D.C. restorer circuit,ਡੀਸੀ ਰੀਸਟੋਰ ਸਰਕਟ
D/A converter,ਡਿਜੀਟਲ/ਐਨਾਲਾਗ ਕਨਵਰਟਰ
DAC (digital analog converter),"ਡਿਜੀਟਲ ਐਨਾਲਾਗ ਕਨਵਰਟਰ, ਡੀ.ਏ.ਸੀ"
Damaged input,ਮਾੜਾ ਨਿਵੇਸ਼
Damped oscillation,damped oscillation
Damped period,ਉਦਾਸ ਸਮਾਂ
Damping,ਗਿੱਲਾ ਕਰਨਾ
Damping eddy current,ਡੰਪਿੰਗ ਵੌਰਟੈਕਸ ਮੌਜੂਦਾ
Damping factor,ਗਿੱਲਾ ਗੁਣ
Dark current,ਹਨੇਰਾ ਕਰੰਟ
Darlington amplifier,ਡਾਰਲਿੰਗਟਨ ਐਂਪਲੀਫਾਇਰ
Darlington circuit,ਡਾਰਲਿੰਗਟਨ ਸਰਕਟ
Darlington pair,ਡਾਰਲਿੰਗਟਨ ਜੋੜਾ
Das,dos
Data,"ਡਾਟਾ, ਭਰੋਸਾ"
Data acquisition system,ਭਰੋਸਾ ਕਮਾਈ ਸਰੀਰ
Data base,ਡਾਟਾ ਸਟੋਰੇਜ਼
Data code,ਡਾਟਾ ਕੋਡ
Data logger,ਡਾਟਾ ਲੇਖਕ
Data multiplexer,ਡਾਟਾ ਮਲਟੀਪਲੈਕਸਰ
Data port,"ਡਾਟਾ ਪੋਰਟ, ਡਾਟਾ ਪੋਰਟ"
Data selector,ਡਾਟਾ ਚੋਣਕਾਰ
Data sheet,ਡਾਟਾ ਸ਼ੀਟ
DB/octane,dB/ਅਕਤੂਬਰ
Dc amplifier,ਡੀਸੀ ਐਂਪਲੀਫਾਇਰ
DC motor,ਡੀਸੀ ਮੋਟਰ
Dc offset,dc ਆਫਸੈੱਟ
Dc power supply,ਡੀ.ਸੀ. ਬਿਜਲੀ ਦੀ ਸਪਲਾਈ
Dc restoration,ਡੀ.ਸੀ. ਪੁਨਰਵਾਸ
Dc restorer,ਡੀ.ਸੀ. ਬਹਾਲ ਕਰਨ ਵਾਲਾ
Dc to ac converter,ਡੀਸੀ ਤੋਂ ਏਸੀ ਕਨਵਰਟਰ
Dc volume control,ਡੀ.ਸੀ. ਉੱਚੀ ਆਵਾਜ਼ ਕੰਟਰੋਲ
D-connector,Mh-ਕੁਨੈਕਟਰ
DCTL (direct coupled transistor logic gate),ਡਾਇਰੈਕਟ ਕਪਲਡ ਟਰਾਂਜ਼ਿਸਟਰ ਲਾਜਿਕ ਗੇਟ/ਡੀ.ਸੀ ਟੀ.ਐਲ.
De compensated op-amp,ਡੀ.ਸੀ. ਖਰਾਬ ਆਪ੍ਰੇਸ਼ਨਲ ਐਂਪਲੀਫਾਇਰ
De emphasis,ਗੈਰ-ਮਜਬੂਤੀ
De Morgan's law,ਡੀਮੋਰਗਨ ਦਾ ਕਾਨੂੰਨ
De sauty bride,de sauti ਪੁਲ
Dead time,ਆਰਾਮ ਦਾ ਸਮਾਂ
Dead zone,ਆਰਾਮ ਜ਼ੋਨ
Debugging,ਨੁਕਸ ਕਲੀਅਰੈਂਸ
Decade counter,ਦਹਾਕਾ ਕੈਲਕੁਲੇਟਰ
Decibel,ਡੈਸੀਬਲ
Decimal counter,ਦਸ਼ਮਲਵ ਕੈਲਕੁਲੇਟਰ
Decimal to binary conversion,ਦਸ਼ਮਲਵ-ਬਾਈਨਰੀ ਪਰਿਵਰਤਨ
Decoding address,ਪਤਾ ਡੀਕੋਡਿੰਗ
Decoder,ਡੀਕੋਡਰ
Decoupling,ਐਲੀਲਜ਼
Dedicated application,ਸਮਰਪਿਤ ਐਪਲੀਕੇਸ਼ਨ
Dedicated controller,ਸਮਰਪਿਤ ਕੰਟਰੋਲਰ
De-emphasis circuit,ਡੀ.ਸੀ. ਪ੍ਰੀ-ਰੀਨਫੋਰਸਮੈਂਟ ਸਰਕਟ
Deflect density,ਨੁਕਸ ਘਣਤਾ
Deflection coil,ਡਿਫਲੈਕਸ਼ਨ ਕੋਇਲ
Deflection plate,ਡਿਫਲੈਕਸ਼ਨ ਪਲੇਟ
Deflection unit,ਡਿਫਲੈਕਸ਼ਨ ਯੂਨਿਟ
Defluxing,ਅਸਫਲਤਾ
Degaussing,(ਚੁੰਬਕੀ) ਫੈਲਾਅ
Degaussing coil,ਡੀ ਗੌਸਨ ਦੀ ਕੁੰਡਲੀ
Degaussing,de gosson
Delay circuit,ਦੇਰੀ ਸਰਕਟ
Delay line,ਦੇਰੀ ਲਾਈਨ
Delay time,ਦੇਰੀ ਦਾ ਸਮਾਂ
Delayed (AGC) automatic gain controller,ਦੇਰੀ ਆਟੋਮੈਟਿਕ ਲਾਭ ਕੰਟਰੋਲਰ
Delayed AGC,ਦੇਰੀ ਆਟੋਮੈਟਿਕ ਲਾਭ ਕੰਟਰੋਲਰ
Delayed AVC,ਦੇਰੀ ਆਟੋਮੈਟਿਕ ਉੱਚੀ ਆਵਾਜ਼ ਕੰਟਰੋਲਰ / ਦੇਰੀ AVC
Delon mechanical rectifier,delon ਮਕੈਨੀਕਲ ਸੁਧਾਰਕ
Delta connection,ਡੈਲਟਾ ਕੁਨੈਕਸ਼ਨ
Delta gun,ਡੈਲਟਾ ਬੰਦੂਕ
Delta gun tube,ਡੈਲਟਾ ਬੰਦੂਕ ਦੀ ਹੋਜ਼
Delta modulation,ਡੈਲਟਾ ਮੋਡੂਲੇਸ਼ਨ
Delta-sigma ADC,ਡੈਲਟਾ-ਸਿਗਮਾ ਐਨਾਲਾਗ-ਅੰਕ ਕਨਵਰਟਰ
Demagnetisation,demagnetization
Demagnetization curve,ਡੀਮੈਗਨੇਟਾਈਜ਼ੇਸ਼ਨ ਕਰਵ
