Tamil,Odiya
ஒலி பரிமாற்றம்,ଶବ୍ଦ ସଂକ୍ରମଣ
ஒலியியல் பண்புகள்,ଶବ୍ଦ ଗୁଣ
ஒலி நாற்புறம்,ଆକାଶବାଣୀ ଚତୁର୍ଭୁଜ |
ஒலி கதிர்வீச்சு உறுப்பு,ଆକାଶବାଣୀ ବିକିରଣ ଉପାଦାନ |
ஒலி கதிர்வீச்சு,ଆକାଶବାଣୀ ବିକିରଣ |
ஒலி எதிர்ப்பு,ସାଉଣ୍ଡ ପ୍ରୁଫ୍ |
ஒலி ரேடியோமீட்டர்,ଆକାଶବାଣୀ ରେଡିଓମିଟର |
ஒலி அதிர்ச்சி,ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା |
ஒலி பரஸ்பர தேற்றம்,ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା ଥିଓରେମ୍ |
ஒலி குறைப்பு காரணி,ଶବ୍ଦ ହ୍ରାସ କାରକ |
ஒலி பிரதிபலிப்பு குணகம்,ଆକାଶବାଣୀ ପ୍ରତିଫଳନ କୋଏଫିସିଏଣ୍ଟ୍ |
ஒலி ஒளிவிலகல்,ଆକାଶବାଣୀ ପ୍ରତିଫଳନ |
ஒலி எதிர்ப்பு,ଆକାଶବାଣୀ ପ୍ରତିରୋଧ |
ஒலி பதில்,ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା |
ஒலி சிதறல்,ଆକାଶବାଣୀ ବିଛାଇବା |
கேட்கும் புள்ளி,ଶ୍ରବଣ ବିନ୍ଦୁ |
ஒலி விறைப்பு,ଶବ୍ଦର ଦୃ id ତା |
ஒலி அமைப்பு,ଶବ୍ଦ ପ୍ରଣାଳୀ |
ஒலி வெப்பமானி,ଆକାଶବାଣୀ ଥର୍ମୋମିଟର |
ஒலி வேகம்,ଆକାଶବିକ ବେଗ |
ஒலி அலை,ଶବ୍ଦ ତରଙ୍ଗ
ஒலியியல்,ଶବ୍ଦ
ஒலி உறிஞ்சுதல் குணகம்,ଶବ୍ଦ ଅବଶୋଷଣ କୋଏଫିସିଏଣ୍ଟ୍ |
ஒலி உறிஞ்சுதல் கூறு,ଶବ୍ଦ ଅବଶୋଷଣ ଉପାଦାନ |
ஒலி சுற்று,ଆକାଶବାଣୀ ସର୍କିଟ |
ஒலி பதில்,ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା |
ஒலி தாமதக் கோடு,ଶବ୍ଦ ବିଳମ୍ବ ରେଖା |
ஒலி சிதைவு,ଶବ୍ଦ ବିକୃତି |
ஒலி ஒலியியல்,ଆକାଶବାଣୀ ଆକାଶବାଣୀ |
ஒலி வடிகட்டி,ଶବ୍ଦ ଫିଲ୍ଟର୍ |
ஒலி மின்மறுப்பு*,ଶବ୍ଦଗତ ପ୍ରତିରୋଧ *
ஃபோனோகிராஃப்,ଫୋନୋଗ୍ରାଫ୍
ஒலி ஓம்*,ଆକାଶବାଣୀ ଓମ୍ *
ஒலி மாறிலி,ଶବ୍ଦ ସ୍ଥିର |
ஒலி ஃபோனான்,ଆକାଶବାଣୀ ଫୋନନ୍ |
ஒலி பரிமாற்ற மாறிலி,ଆକାଶବାଣୀ ସଂକ୍ରମଣ ସ୍ଥିର |
ஒலி மாற்று குணகம்,ଶବ୍ଦ ରୂପାନ୍ତର କୋଏଫିସିଏଣ୍ଟ୍ |
ஒலி எதிர்ப்பு,ଆକାଶବାଣୀ ପ୍ରତିରୋଧ |
ஒலி விறைப்பு,ଶବ୍ଦର ଦୃ id ତା |
ஒலி அலகு,ଧ୍ୱନି ଏକକ |
ஒலி எதிர்ப்பு,ସାଉଣ୍ଡ ପ୍ରୁଫ୍ |
ஒலி பக்கக் கோடு,ଆକାଶବାଣୀ ପାର୍ଶ୍ୱ ରେଖା |
"ஒலியியல், ஒலியியல்","ଆକାଶବାଣୀ, ଆକାଶବାଣୀ |"
ஒலி மீட்டர்,ଧ୍ୱନି ମିଟର |
ஒலி அழுத்தம்,ଶବ୍ଦ ଚାପ
கையகப்படுத்தல் ரேடார்,ଅଧିଗ୍ରହଣ ରାଡାର |
ஒளிச்சேர்க்கை கதிர்வீச்சு,ଫଟୋସନ୍ଥେଟିକ୍ ବିକିରଣ |
ஆக்டினியம் உமிழ்வு,ଆକ୍ଟିନିୟମ୍ ନିର୍ଗମନ |
ஆக்டினோ-யுரேனியம்,ଆକ୍ଟିନୋ-ୟୁରାନିୟମ୍ |
ஆக்டினோ-யுரேனியம் தொடர்,ଆକ୍ଟିନୋ-ୟୁରାନିୟମ୍ ସିରିଜ୍ |
கதிரியக்க மின்சாரம்,ରେଡିଓଲେକ୍ଟ୍ରିକ୍ |
"ஆக்டினோமீட்டர், ஃபோட்டோமிக்ரோமீட்டர்","ଆକ୍ଟିନୋମିଟର, ଫୋଟୋମିକ୍ରୋମିଟର |"
"செயல், செயல்","କାର୍ଯ୍ୟ, କାର୍ଯ୍ୟ"
செயல் மற்றும் எதிர்வினை,କାର୍ଯ୍ୟ ଏବଂ ପ୍ରତିକ୍ରିୟା
செயல் மாறிலி,କାର୍ଯ୍ୟ ସ୍ଥିର |
செல்வாக்கு மண்டலம்,ପ୍ରଭାବ କ୍ଷେତ୍ର
"செயல்படுத்தப்பட்டது, செயல்படுத்தப்பட்டது","ସକ୍ରିୟ, ସକ୍ରିୟ"
செயலில் பரவல்,ସକ୍ରିୟ ବିସ୍ତାର
"செயல்படுத்தப்பட்ட ஃபைபர், செயல்படுத்தப்பட்ட ஃபைபர்","ସକ୍ରିୟ ଫାଇବର, ସକ୍ରିୟ ଫାଇବର |"
செயல்படுத்தும் விளைவு,ସକ୍ରିୟ ପ୍ରଭାବ
செயல்படுத்தும் விளைவு,ସକ୍ରିୟ ପ୍ରଭାବ
செயல்படுத்தும் பகுப்பாய்வு,ସକ୍ରିୟ ବିଶ୍ଳେଷଣ |
செயல்பாட்டு மையம்,କାର୍ଯ୍ୟକଳାପ କେନ୍ଦ୍ର
செயல்படுத்தும் சோதனையாளர்,ସକ୍ରିୟ ପରୀକ୍ଷଣକାରୀ |
செயல்படுத்தும் ஆற்றல்,ସକ୍ରିୟ ଶକ୍ତି
செயல்படுத்தும் என்ட்ரோபி,ଆକ୍ଟିଭେସନ୍ ଏଣ୍ଟ୍ରପି |
செயல்படுத்தல் அதிக மின்னழுத்தம்,ଆକ୍ଟିଭେସନ୍ ଓଭରଭୋଲଟେଜ୍ |
செயல்படுத்தும் விகிதம்,ସକ୍ରିୟତା ହାର
"செயல்படுத்துபவர், செயல்படுத்துபவர்","ସକ୍ରିୟକାରୀ, ସକ୍ରିୟକାରୀ |"
செயல்படுத்தும் அணு,ସକ୍ରିୟକାରୀ ପରମାଣୁ |
முடுக்கி,ତ୍ୱରକ
செயலில் உறிஞ்சுதல்,ସକ୍ରିୟ ଅବଶୋଷଣ |
செயலில் வான்வழி,ସକ୍ରିୟ ଏରିଏଲ୍ |
கதிர்வீச்சு ஆபத்து மண்டலம்,ବିକିରଣ ବିପଦ ମଣ୍ଡଳ |
செயலில் உள்ள சாதனம்,ସକ୍ରିୟ ଉପକରଣ
செயலில் இலக்கு,ସକ୍ରିୟ ଟାର୍ଗେଟ୍ |
செயலில் உள்ள ஹைட்ரஜன்*,ସକ୍ରିୟ ହାଇଡ୍ରୋଜେନ *
செயலில் கண்ணி,ସକ୍ରିୟ ଜାଲ |
செயலில் வரி செயலில் வரி,ସକ୍ରିୟ ରେଖା ସକ୍ରିୟ ରେଖା |
செயலில் வளையம்,ସକ୍ରିୟ ଲୁପ୍ |
செயலில் உள்ள குறியீடு*,ସକ୍ରିୟ କୋଡ୍ *
செயலில் உள்ள பொருட்கள்,ସକ୍ରିୟ ଉପାଦାନ |
செயலில் உள்ள மூலக்கூறு,ସକ୍ରିୟ ଅଣୁ
செயலில் கண்ணி,ସକ୍ରିୟ ଜାଲ |
செயலில் மறுஉருவாக்கம்,ସକ୍ରିୟ ପୁନ ab ସର୍ପଣ |
செயலில் உள்ள பகுதி,ସକ୍ରିୟ କ୍ଷେତ୍ର |
செயலில் கட்டுப்பாடு,ସକ୍ରିୟ ନିୟମ
செயலில் உள்ள செயற்கைக்கோள்,ସକ୍ରିୟ ଉପଗ୍ରହ |
செயலில் பிளவுபட்ட சூரிய சுடர்,ସକ୍ରିୟ ଫିସିଲ୍ ସ ar ର ଅଗ୍ନି |
செயலில் நுண்ணூட்டச்சத்துக்கள்,ସକ୍ରିୟ ମାଇକ୍ରୋନ୍ୟୁଟ୍ରିଏଣ୍ଟସ୍ |
செயலில் கண்காணிப்பு அமைப்பு,ସକ୍ରିୟ ଟ୍ରାକିଂ ସିଷ୍ଟମ୍ |
செயலில் மின்மாற்றி,ସକ୍ରିୟ ଟ୍ରାନ୍ସଡ୍ୟୁସର |
செயலில் உட்கொள்ளல்,ସକ୍ରିୟ ଗ୍ରହଣ
செயல்பாட்டு குணகம்*,କାର୍ଯ୍ୟକଳାପ ଗୁଣବତ୍ତା *
செயல்பாட்டுக் குறியீடு,କାର୍ଯ୍ୟକଳାପ ସୂଚକାଙ୍କ
செயல்பாட்டு விகிதம்,କାର୍ଯ୍ୟକଳାପ ଅନୁପାତ
செயல்பாட்டு திசையன்,କାର୍ଯ୍ୟକଳାପ ଭେକ୍ଟର |
உண்மையான மானிட்டர்,ପ୍ରକୃତ ମନିଟର |
உண்மையான மன அழுத்தம்,ପ୍ରକୃତ ଚାପ
தூண்டுதல்,ଟ୍ରିଗର କରିବାକୁ
தொடங்குபவர்,ଉତ୍ପାଦକ
தொடங்குபவர்,ଉତ୍ପାଦକ
தீவிரமானி,ଆକ୍ୟୁଟିଓମିଟର
கேட்கும் கூர்மை,ଶ୍ରବଣ ଶକ୍ତି
புகைப்படக் கூர்மை மதிப்பு,ଫଟୋ ଆକ୍ୟୁଟି ମୂଲ୍ୟ
குறுங்கோணம்,ତୀବ୍ର କୋଣ
கிசுகிசுத்தல்,ଫୁସ୍ଫୁସ୍
கடுமையான முக்கோணம்,ତୀବ୍ର ତ୍ରିରଙ୍ଗା |
அசைக்ளிக்,acyclic
தேர்வுமுறை பயன்பாடு,ଅପ୍ଟିମାଇଜେସନ୍ ପ୍ରୟୋଗ |
உகந்த நிலை,ଅପ୍ଟିମାଇଜ୍ ସ୍ଥିତି |
தகவமைப்பு கட்டுப்பாட்டு அமைப்பு,ଆଡାପ୍ଟିଭ୍ କଣ୍ଟ୍ରୋଲ୍ ସିଷ୍ଟମ୍ |
அடாப்டோமீட்டர்,ଆଡାପ୍ଟୋମିଟର |
அட்காக் ஆண்டெனா,ଆଡକକ୍ ଆଣ୍ଟେନା |
மொத்தத்தில்,ସଂକ୍ଷେପରେ
தொகுப்பு நேரம்,ସଂକଳନ ସମୟ
தொகுத்தல்-கழித்தல் நேரம்,ସଂକଳନ-ବିତରଣ ସମୟ |
சேர்ப்பான்,ଆଡର୍
"தொகை, கூட்டல், கூட்டுத்தொகை (பதிப்பு), சேர்க்கை (v.)","ରାଶି, ଯୋଗ, ସମୀକରଣ (ଏଡି।), ଯୋଗୀ (v।)"
கூட்டல் மாறிலி,ଯୋଗ ସ୍ଥିର |
முடுக்கம்-தொகை விதி,ତ୍ୱରଣ-ରାଶି ନିୟମ |
தூரம்-தொகை விதி,ଦୂରତା-ନିୟମ |
வேகம்-தொகை விதி,ବେଗ-ରାଶି ନିୟମ |
திசையன்களின் தொகை,ଭେକ୍ଟରର ରାଶି
சேகரிப்பு எதிர்வினை,ସଂଗ୍ରହ ପ୍ରତିକ୍ରିୟା
கூடுதல் தளம்,ଅତିରିକ୍ତ ଚଟାଣ |
"இணைப்பு தொனி, கூடுதல் தொனி (உயிர்)","ସଂଯୋଜକ ସ୍ୱର, ଅତିରିକ୍ତ ସ୍ୱର (ସ୍ୱର)"
"சேர்க்கை, சேர்க்கை","ଯୋଗୀ, ଯୋଗୀ |"
சேர்க்கை அமைப்பு,ଯୋଗୀ ପ୍ରଣାଳୀ |
இணைப்பு எழுத்துக்கள்,ମିଶ୍ରିତ ବର୍ଣ୍ଣ
மொத்த எழுத்து செயல்முறை,ସମୁଦାୟ ଅକ୍ଷର ପ୍ରକ୍ରିୟା |
கூடுதல் நிரப்பு நிறம்,ଯୋଗୀ ସଂପନ୍ନ ରଙ୍ଗ |
சேர்க்கை மாறிலி,ଯୋଗୀ ସ୍ଥିର |
சேர்க்கை இழுவை,ଯୋଗୀ ଟ୍ରାକ୍ସନ୍ |
சேர்க்கை விளைவு,ଯୋଗୀ ପ୍ରଭାବ
சேர்க்கை காரணி,ଯୋଗୀ କାରକ |
சேர்க்கை செயல்பாடு,ଯୋଗୀ କାର୍ଯ୍ୟ
சேர்க்கை கலவை,ଯୋଗୀ ମିଶ୍ରଣ |
சேர்க்கை வேர்,ଯୋଗୀ ମୂଳ |
சேர்க்கை செயல்முறை,ଯୋଗ ପ୍ରକ୍ରିୟା |
சேர்க்கை,ଯୋଗନୀୟତା |
சேர்க்கை குவாண்டம் எண்,ଯୋଗୀ କ୍ୱାଣ୍ଟମ୍ ସଂଖ୍ୟା |
சேகரிப்பு எதிர்வினை,ସଂଗ୍ରହ ପ୍ରତିକ୍ରିୟା
சேர்க்கை,ଯୋଗନୀୟତା |
அடிட்ரான்,ଆଡିଟ୍ରନ୍ |
தெரியும்*,ଜାଣନ୍ତୁ *
முகவரி கணக்கீடு,ଠିକଣା ଗଣନା
முகவரி,ଠିକଣା
முகவரி குறியாக்கம்,ଠିକଣା ଏନକ୍ରିପସନ୍
முகவரி வெளிப்பாடு,ଠିକଣା ଅଭିବ୍ୟକ୍ତି
முகவரித்திறன்,ଠିକଣା ଯୋଗ୍ୟତା |
முகவரிப் பட்டி,ଠିକଣା ଦଣ୍ଡିକା
முகவரி விளக்கு,ଠିକଣା ଆଲୋକ
முகவரி மாற்றம்,ଠିକଣା ପରିବର୍ତ୍ତନ
பதன்ஷ்,ପତାନଶ
முகவரி பதிவு,ଠିକଣା ରେଜିଷ୍ଟର
முகவரி தேர்வு சுவிட்ச்,ଠିକଣା ଚୟନ ସୁଇଚ୍
முகவரி வரிசையாக்க அட்டவணை,ଠିକଣା ସର୍ଟିଂ ଟେବୁଲ୍ |
உரையாற்றுதல்,ଠିକଣା
adresograph,adresograph
முகவரி அமைப்பு,ଠିକଣା ପ୍ରଣାଳୀ
ஒட்டுதல்,ଆଡିଶିନ୍ |
ஒட்டுதல் அழுத்தம்,ଆଡେସିନ୍ ଚାପ |
பிசின் ஆற்றல்,ଆଡେସିଭ୍ ଶକ୍ତି |
பிசின் தடுப்பு,ଆଡେସିଭ୍ ବ୍ଲକିଂ |
அடியாபட்,adiabat
அடியாபாடிக்,ଆଡିଆବାଟିକ୍ |
அடியாபாடிக் முடுக்கம்,ଆଡିଆବାଟିକ୍ ତ୍ୱରଣ |
அடியாபாடிக் தோராயம்,ଆଡିଆବାଟିକ୍ ଆନୁମାନିକତା |
அடியாபாட்டிக் தொகுதி குணகம்,ଆଡିଆବାଟିକ୍ ଭଲ୍ୟୁମ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
அடியாபாட்டிக் வெப்பமானி,ଆଡିଆବାଟିକ୍ ଥର୍ମୋମିଟର |
அடிபயாடிக் மாற்றம்,ଆଡିଆବିକ୍ ପରିବର୍ତ୍ତନ |
"அடியாபாடிக் விளக்கப்படம், அடியாபாட்டிக் விளக்கப்படம்","ଆଡିଆବାଟିକ୍ ଚାର୍ଟ, ଆଡିଆବାଟିକ୍ ଚାର୍ଟ |"
அடியாபாடிக் சுருக்கத்தன்மை,ଆଡିଆବାଟିକ୍ ସଙ୍କୋଚନ |
அடியாபாடிக் சுருக்கம்,ଆଡିଆବାଟିକ୍ ସଙ୍କୋଚନ |
