Bengali,Hindi
"1.চ্যাসিস, 2.চ্যাসিস","1.न्याधार, 2.चैसिस"
বিট চেক,जाँच बिट
চেক পয়েন্ট,जाँच अंक
মোট চেক,जाँच योग
চেক শব্দ,जाँच शब्द
চিপ,चिप
চিপ সেট,चिप सेट
"1. চয়ন করুন, 2. চয়ন করুন৷","1.चुनना, 2.चयन"
বর্ণানুক্রমিকভাবে,वर्णिक रूप से
"1.সফর, 2. শূন্য, 3. নাবিক","1.सािफर, 2. शून्य, 3. सीफर"
সার্কিট,परिपथ
চেনাশোনা তালিকা,वर्तुल सूची
সেরেস,सायरस
উল্লেখ,उल्लेख
"1.শ্রেণী, 2.শ্রেণী","1.श्रेणी, 2.वर्ग"
ক্লাস পরিবর্তনশীল,वर्ग चर
শ্রেণীবিভাগ,वर्गीकरण
স্ক্যাভেঞ্জিং,अपमार्जन
পরিষ্কার এলাকা,अपमार्जित क्षेत्र
"1. সিস্টেম পরিষ্কার করুন, 2. চ্যানেল পরিষ্কার করুন","1.अपमार्जित प्रणाली, 2.अपमार्जित चैनल"
চাপুন,दबाना
"1. গ্রাহক, 2. ক্লায়েন্ট","1.ग्राहक, 2. क्लाइट"
"1.ক্লায়েন্ট সার্ভার, 2.ক্লায়েন্ট সার্ভার","1.ग्राहक परिसेवक, 2.ग्राहक सर्वर"
গ্রাহক স্টাব,ग्राहक स्टब
কর্তন,कर्तन कला
শিয়ারিং আর্ট লাইব্রেরি,कर्तन कला पुस्तकालय
ক্লিপ বোর্ড,क्लिप बोर्ड
ক্লিপার,क्लिपर
ক্লিপার চিপ,क्लिपर चिप
উপদল,गुट
"1.ঘড়ি, 2. ক্যালাড","1.घड़ी, 2. कालद"
ঘড়ি চক্র,कालद चक्र
ঘড়ি ফ্রিকোয়েন্সি,कालद आवृत्ति
কালাদ হার্ডওয়্যার,कालद हार्डवेयर
কালাদ স্প্যান্ড,कालद स्पंद
ঘরির গতি,कालद गति
সময় সিঙ্ক্রোনাইজেশন,कालद तुल्यकालन
ঘড়ির টিক টিক,कालद टिक
ক্লোন,क्लोन
বন্ধ,बंद
ক্লোজড সার্কিট টিভি (সিসিটিভি),संवृत परिपथ टी.वी. (सी.सी.टी.वी.)
বর্ণনা,संवरण
"1.ক্লাউড কম্পিউটিং, 2.ক্লাউড কম্পিউটিং","1.मेघाभिकलन, 2.क्लाुड कंप्यूटिंग"
গুচ্ছ,गुच्छ
"1.কভারড কার্ড, 2. প্রলিপ্ত শীট","1.विलेपित कार्ड, 2. विलेपित पत्रक"
লেপা কাগজ,लेपित कागज
সমাক্ষীয়,समाक्षीय
সমাক্ষ তারের,समाक्ष केबल
কোডাসিল,कोडासिल
"1.কোড, 2.কোড","1.कूट, 2.कोड"
"1. কোড জেনারেটর, 2. উৎপাদকের কোড","1.कूट जनक, 2. कोड जनक"
কোড পৃষ্ঠা,कूट पृष्ठ
"1.কোড শব্দ, 2.কোড শব্দ","1.कूट शब्द, 2.कोड शब्द"
"1.কোডার, 2.কোডার","1.कोडर, 2.कूटक"
"1. এনকোডিং পরীক্ষা, 2. কোডিং পরীক্ষা","1.कूट लेखन जाँच, 2. कोडन जाँच"
এনকোডিং ফর্ম,कूट लेखन रूप
"1. এনকোডিং শীট, 2. কোডিং শীট","1.कूटलेखन पत्र, 2. कोडन शीट"
গুণাঙ্ক,गुणांक
সংহতি,ससंजन
"1.কোল্ড বুট, 2.কোল্ড স্টার্ট","1.शीत बूट, 2.शीत प्रारंभ"
ঠান্ডা শুরু,शीत प्रारंभ
সাহায্য,सहयोग
পতন,निपात
"1.সংগঠন, 2.সংযুক্তি","1.परिमिलन, 2.समानुक्रमित करना"
"1. ইন্ডেক্সড টেপ, 2. কলেট টেপ","1.समानुक्रमित टेप, 2. कालेट टेप"
সংঘর্ষ,टक्कर
কোলন,कोलन
"1.অক্ষর, 2.রঙ","1.वर्ण, 2.रंग"
রঙ স্যাচুরেশন,रंग संतृप्ति
রঙের টেবিল,रंग सारणी
স্তম্ভ,स्तंभ
সংমিশ্রণ,संयोजन
যৌগিক বাক্স,समिश्र पेटी
"1.command, 2.command","1.समादेश, 2.कमांड"
আদেশ বোতাম,समादेश बटन
কমান্ড তালিকা,समादेश सूची
মন্তব্য করুন,टिप्पणी
"1. অঙ্গীকার, 2. অঙ্গীকার","1.वचन बद्धता, 2.प्रतिबद्धता"
জিনিস,वस्तु
কমন বিজনেস ওরিয়েন্টেড ল্যাঙ্গুয়েজ (COBOL),सामान्य व्यवसाय उन्मुखी भाषा (कोबोल)
সাধারণ ত্রুটি,सामान्य त्रुटि
সাধারণ ভাষা,सामान्य भाषा
"1.সাধারণ নাম, 2. স্বাভাবিক রুটিন","1.सामान्य नेमक, 2. सामान्य नित्यक्रम"
যোগাযোগ,संचार
যোগাযোগ লাইন,संचार रेखा
যোগাযোগ মোড,संचार विधा
"1. যোগাযোগ নেটওয়ার্ক, 2. যোগাযোগ নেটওয়ার্ক","1. संचार नेटवर्क, 2. संचार जालक्रम"
যোগাযোগ পরামিতি,संचार प्राचल
যোগাযোগ ব্যবস্থা,संचार तंत्र
কম্প্যাকশন,संहनन
কম্প্রেসার,संपीडप्रसारित्र
কম্প্রেশন ট্রান্সমিশন,संपीडप्रसारण
