Malayalam,Telugu
നിർജ്ജലീകരണം,నిర్జలీకరణం
ഡെഹൈവേറ്റർ,డీహైడ్రేటర్
അവകാശം,డిమాండ్
ഡിനാറ്ററേഷനുകൾ,డీనాటరేషన్
നിന്ദ്യമായ,తిరస్కరణ
നിക്ഷേപം,డిపాజిట్
നിക്ഷേപം,నిక్షేపణ
മൂല്യത്തകർച്ചയുള്ള ഡെസാലിനിവൽ,తరుగుదల డీసాలినైజేషన్
അതിശയകരമായ,డీసికేషన్
ചിതണം,రూపకల్పన
ഡെസേറ്റർ,డెస్సికేటర్
നാശം,డెస్టొనింగ్
സമയപത്രി,డెస్కరింగ్
ദേശാനാപിസ്,డెసినాప్సిస్
പോക്കറല്,డిటాసెల్
വഴിപാട്,డిటాసెలింగ్
നിശ്ചയദാർ,నిర్ణయాధికారి
വിലകുറയ്ക്കല്,విలువ తగ్గింపు
ആവിഷ്കരണം,డివెగెటేషన్
വതിചലനം,విచలనం
നിയമാവലി,డైడ్
രോഗനിര്ണയനം,రోగ నిర్ధారణ
ഡിച്ചോമാമി,డైకోగామి
ദ്വൈകമി,డైకోటోమి
ഡികോട്ടിഡൺ (വിത്ത്),విత్తనం
മരിക്കുക (രോഗം),డై బ్యాక్ (వ్యాధి)
അഭിവൃദ്ധി,విస్తరణ
ദഹിപ്പിക്കലിറ്റി,డైజెస్టిబిలిటీ
Dihybrid,డైహైబ్రిడ్
ബൈക്ക് (ഡൈക്ക്),ఒక రకానికి చెందిన వ్యక్తి
നേര്മ്മയാക്കുക,పలుచన
ഡൈയോസിയസ്,డైయోసియస్
ഡിപ്പോയിഡ്,డిప్లాయిడ్
ഡിപ്പോയിഡ്,డిప్లాయిడ్
ഡിപ്ലോൺമ,డిప్లొనెమా
കൈശീര്ത്തി,విడదీయడం
വിശദീകരിക്കുന്നു,డిస్కింగ్
കിഴിവ്,డిస్కౌంట్
അണുനാശിനി,క్రిమిసంహారక
പതിക്കല്,చెదరగొట్టడం
കീര്ത്തി,వ్యాప్తి
വൈവിധ്യവീകരണം,వైవిధ్యీకరణ
വൈവിധ്യമാർന്ന കൃഷി,వైవిధ్యభరితమైన వ్యవసాయం
ഡിഎൻഎ ഗോവണി,DNA నిచ్చెన
ഡിഎൻഎ റിസപ്റ്റർ,DNA రిసెప్టర్
ആവഞ്ചന,డాకేజ్
പബലമായ,ఆధిపత్యం
പ്രവർത്തനരഹിതമായ,నిద్రాణస్థితి
ഡോസ്,మోతాదు
ഇരട്ട സിഗ്മോയ്ഡ് കർവ്,డబుల్ సిగ్మోయిడ్ కర్వ్
ഡ്രാഫ്റ്റ് (ഡ്രാഫ്റ്റ്),ముసాయిదా (ముసాయిదా)
വറ്റിക്കുക,హరించడం
ഡ്രെയിനേജ്,పారుదల
വര്ണിക്കുക,డ్రా
നനഞ്ഞ,డ్రించింగ్
ഡ്രസ്സിംഗ് (വിത്ത്),డ్రెస్సింగ్ (విత్తనం)
ഡ്രിൽ (n.),డ్రిల్ (ఎన్.)
ഡ്രില്ലിംഗ് (എഞ്ചിന്),డ్రిల్లింగ్ (ఎగ్. ఇంజిగ్)
ഡ്രില്ലിംഗ് (അഗ്രോണമി),వ్యవసాయ శాస్త్రం
ഡ്രിപ്പ് ഇറിഗേഷൻ,బిందు సేద్యం
ഡ്രൈവർഡ് കൃഷി,డ్రైలాండ్ వ్యవసాయం
പൊടി,దుమ్ము
ദുണ്രന്മാര്,డస్టర్
പൊടിക്കുന്നു,దుమ్ము
കുള്ളൻ,మరగుజ్జు
കുള്ളൻ പിരമിഡ്,మరగుజ్జు పిరమిడ్
കുള്ളൻ,మరగుజ్జు
ഡെയ്സി,డైసీ
തീയതി,తేదీలు
ഡേ ജാസ്മിൻ,రోజు జాస్మిన్
ചതകുല,మెంతులు
ദിനനാത്ത് പുല്ല്,దిననాథ్ గడ్డి
ഡോഡീഡർ,డాడర్
"ഡൂബ് പുല്ല്, ബെർമുഡ പുല്ല്","డూబ్ గడ్డి, బెర్ముడా గడ్డి"
തുല്കൂപ്പ്,డ్రూస్
ഉണങ്ങിയ ഇഞ്ചി,పొడి అల్లం
വണ്ട് മലിനീകരണം,బీటిల్‌ను డీఫోలైట్ చేస్తుంది
നീരഞ്ഞെടുക്കുക,డ్రోన్
ഡക്ക്,బాతు
പരിസ്ഥിതിവിജ്ഞാനം,ఎకాలజీ
സാമ്പത്തികസ്ഥരുടെ,ఎకోనొమెట్రిక్స్
സാമ്പത്തിക കാര്യക്ഷമത,ఆర్థిక సామర్థ్యం
ഇക്കോടൈപ്പ്,ఎకోటైప్
എക്ടോട്രോഫിക്,ఎక్టోట్రోఫిక్
ഷാഫിക്,ఎడాఫిక్
എഡാഫോളജി,ఎడాఫాలజీ
പതിക്കല്,అంచు
ഭക്ഷ്യയോഗ്യമായ ഭാഗം,తినదగిన భాగం
ആവശ്യകതയുടെ ഇലാസ്തികത,డిమాండ్ యొక్క స్థితిస్థాపకత
ഉൽപാദനത്തിന്റെ ഇലാസ്തികത,ఉత్పత్తి యొక్క స్థితిస్థాపకత
വൈദ്യുതവിശ്ലനങ്ങൾ,విద్యుద్విశ్లేషణ
ഇലക്ട്രോഫോറെസിസ്,ఎలెక్ట్రోఫోరేసిస్
പൊലീസേഷൻ,ఎలివియేషన్
എക്യാസ്കറ്റർ,ఎమాస్క్యులేటర్
കായാൻസിംഗ്,ఎంబాంకింగ్
ഭൂണം,పిండం
സ്മൈഫോളജി,పిండశాస్త్రం
ആവിർഭാവം,ఆవిర్భావం
എമൽസിഫയർ,ఎమల్సిఫైయర్
എൻവയോജനസ്,ఎండోజెనస్
എൻഡോമിറ്റോസിസ്,ఎండోమిటోసిస్
എൻഡോപരസൈറ്റ്,ఎండోపరాసైట్
എൻഡോസ്പെർം,ఎండోస్పెర్మ్
എന്റർപ്രൈസ്,ఎంటర్ప్రైజ్
എന്രുമോളജി,కీటకాలజీ
പരിസ്ഥിതി,పర్యావరణం
എൻസൈം,ఎంజైమ్
എപ്പികോട്ടിൽ ഒട്ടിക്കൽ,ఎపికోటిల్ అంటుకట్టుట
എപ്പിഫൈറ്റ്,ఎపిఫైట్
ഇക്വിറ്റി,ఈక్విటీ
ഉന്മൂലനം,నిర్మూలన
അവശ്യ പോഷകങ്ങൾ,అవసరమైన పోషకాలు
കണക്കാക്കല്,అంచనా
എറ്റിയോലേഷൻ,ఎటిలేషన్
അപഹീന,యూజెనిక్
മൂല്യനിർണ്ണയം,మూల్యాంకనం
ആവാൻവിറ്ററി,ఆవిరిపోటు
ഇവാപോ-ട്രാൻസ്പിറേഷൻ,ఇవాపో-ట్రాన్స్పిరేషన్
നിത്യഹരിത വിപ്ലവം,ఎవర్‌గ్రీన్ విప్లవం
നിത്യഹരിത,సతత హరిత
പരിണാമം,పరిణామం
എക്സൂസ്,ఎక్సైజ్
ക്ഷീണം (ഫെർട്ടിലിറ്റി),అలసట
ചൂഷണം,దోపిడీ
സൂക്ഷ്മപരിശോധന,అన్వేషణ
എക്സ്ട്രാഷൻ,ఎక్స్‌ట్రషన్
കണ്ണ് (സുഗെയ്ൻ / ഉരുളക്കിഴങ്ങ്),కళ్ళు
ഭക്ഷ്യ ഏൻ,తినదగిన పైన్
"ആന അടി, യാം","ఏనుగు పాదం, యమ"
യൂക്കാലിപ്റ്റസ്,యూకలిప్టస్
മണ്ണിര,వానపాము
ഇനോമനോളജിസ്റ്റ്,కీటక శాస్త్రవేత్త
പരിസ്ഥിതി പ്രവർത്തകൻ,పర్యావరణవేత్త
ഘടകം,కారకం
ഘടക ഉൽപാദനക്ഷമത,కారకాల ఉత్పాదకత
തൊഴില്പരമായ,కారకం
ഫാക്റിയൽ ബ്ലോക്ക് ഡിസൈൻ,కారకమైన బ్లాక్ డిజైన్
ഭസ്ഥാനി,ఫ్యాకల్టీ
വീഴുക,ఫాలో
കുടുംബം,కుటుంబం
കാർഷിക വിലയിരുത്തൽ,వ్యవసాయ మదింపు
കാർഷിക ബജറ്റിംഗ്,వ్యవసాయ బడ్జెట్
കാർഷിക ബിസിനസ്സ്,వ్యవసాయ వ్యాపారం
കാർഷിക ആസൂത്രണം,వ్యవసాయ ప్రణాళిక
കൃഷിക്കാരന്,రైతు
കൃഷി,వ్యవసాయం
ആസാധനം,ఫాసియేషన్
ക്ഷീണം,మలం
അഴുകൽ,కిణ్వ ప్రక్రియ
ഫലഭൂയിഷ്ഠത,సంతానోత్పత్తి
വളം,ఎరువులు
രാസവളം കാര്യക്ഷമത ഉപയോഗിക്കുക,ఎరువుల వినియోగ సామర్థ్యం
നാരുകളുള്ള,ఫైబరస్
വയല്,ఫీల్డ్
ഫീൽഡ് ശേഷി,క్షేత్ర సామర్థ్యం
ഫീൽഡ് പ്രകടനം,క్షేత్ర ప్రదర్శన
പരിഹാരം,స్థిరీకరణ
വെള്ളപ്പൊക്കത്തിൽ,వరదలు
ഫ്ലോ ഡയഗ്രം,ప్రవాహ రేఖ చిత్రం
ഭക്ഷണ മൂല്യം,ఆహార విలువ
തീറ്റപ്പുല്ല് (കാലിത്തീറ്റ),మేట
പ്രവചിക്കുക,అంచనా
കാട്,అటవీ
വിരാമം,అటవీప్రాంతం
വഴുതിവീഴുന്ന,ఫ్రాండ్
