Odiya,Malayalam
(ଆୟ-ବ୍ୟୟ) ବାଲାନ୍ସ ସିଟ୍ |,(വരുമാനം-ചെലവ്) ബാലൻസ് ഷീറ്റ്
ବ୍ୟାଣ୍ଡେଜ୍ |,ബാൻഡേജ്
"1. ବ୍ୟାଣ୍ଡ ଓସାର, 2 ବ୍ୟାଣ୍ଡୱିଡଥ୍ / ସାମର୍ଥ୍ୟ |","1. ബാൻഡ് വീതി, 2. ബാൻഡ്‌വിഡ്ത്ത്/കപ്പാസിറ്റി"
ବ୍ୟାଙ୍କର ଆଲଗୋରିଦମ |,ബാങ്കറുടെ അൽഗോരിതം
"1. ବାର୍ କୋଡ୍, 2 ବାର୍ କୋଡ୍","1. ബാർ കോഡ്, 2. ബാർ കോഡ്"
ବାରକୋଡ୍ ସ୍କାନର୍ |,ബാർകോഡ് സ്കാനർ
ବାର୍ ଗ୍ରାଫ୍ |,ബാർ ഗ്രാഫ്
ମୂଳ ଠିକଣା,അടിസ്ഥാന വിലാസം
ବେସ୍ ବ୍ୟାଣ୍ଡ |,അടിസ്ഥാന ബാൻഡ്
ଆଧାର ସଂଖ୍ୟା,ആധാർ നമ്പർ
ଆଧାର ଟେବୁଲ୍ |,അടിസ്ഥാന പട്ടിക
ବେସିକ୍ (ଏକ କମ୍ପ୍ୟୁଟର ଭାଷା),അടിസ്ഥാന (ഒരു കമ്പ്യൂട്ടർ ഭാഷ)
"1. ମ Basic ଳିକ ନିୟନ୍ତ୍ରଣ, ୨। ଆଧାର ନିୟନ୍ତ୍ରଣ |","1. അടിസ്ഥാന നിയന്ത്രണം, 2. അടിസ്ഥാന നിയന്ത്രണം"
"1. ମୂଳ ବିନିଯୋଗ, ୨। ମୂଳ ବିନିଯୋଗ |","1. യഥാർത്ഥ നിക്ഷേപം, 2. അടിസ്ഥാന നിക്ഷേപം"
ମ basic ଳିକ ନିର୍ଦ୍ଦେଶ,അടിസ്ഥാന നിർദ്ദേശം
ମୂଳ ସମସ୍ୟା |,അടിസ്ഥാന പ്രശ്നം
ମ basic ଳିକ ପର୍ଯ୍ୟାୟ |,അടിസ്ഥാന ഘട്ടം
"1. ବ୍ୟାଚ୍, ୨ ଗୋଷ୍ଠୀ, 3 ବିପର୍ଯ୍ୟୟ |","1. ബാച്ച്, 2. ഗ്രൂപ്പ്, 3. ദുരന്തം"
"1. ବ୍ୟାଚ୍ ଫାଇଲ୍, 2 ବ୍ୟାଚ୍ ଫାଇଲ୍ |","1. ബാച്ച് ഫയൽ, 2. ബാച്ച് ഫയൽ"
ବ୍ୟାଚ୍ ସ୍ଥିତି,ബാച്ച് നില
"1. ବ୍ୟାଚ୍ ପ୍ରକ୍ରିୟାକରଣ, 2 ଗୋଷ୍ଠୀ ପ୍ରକ୍ରିୟାକରଣ |","1. ബാച്ച് പ്രോസസ്സിംഗ്, 2. ഗ്രൂപ്പ് പ്രോസസ്സിംഗ്"
"1. ବ୍ୟାଚ୍ ସିଷ୍ଟମ୍, 2 କାଟାପଲ୍ଟ ସିଷ୍ଟମ୍ |","1. ബാച്ച് സിസ്റ്റം, 2. കവണ സംവിധാനം"
baud,ബൗഡ്
ବାଉଡ୍ ହାର,ബാഡ് നിരക്ക്
ବିମ୍ ବିମ୍ |,ബീം ബീം
"1. ନିର୍ଦ୍ଦେଶାବଳୀ, ୨ ବ୍ୟାଚ୍ ମାର୍କ","1. മാർഗ്ഗനിർദ്ദേശങ്ങൾ, 2. ബാച്ച് മാർക്ക്"
ଦ୍ୱି-ଦିଗୀୟ ଯୋଗାଯୋଗ |,ദ്വിദിശ ആശയവിനിമയം
ସିଧାସଳଖ ଲିଙ୍କ୍ |,നേരിട്ടുള്ള ലിങ്ക്
ବାଇନାରୀ କୋଡ୍ |,ബൈനറി കോഡ്
ବାଇନାରୀ ସଂଖ୍ୟା,ബൈനറി അക്കങ്ങൾ
ବାଇନାରୀ ନିବେଶ ଆଉଟପୁଟ୍ ସିଷ୍ଟମ୍ (BIOS),ബൈനറി ഇൻവെസ്റ്റ്‌മെന്റ് ഔട്ട്‌പുട്ട് സിസ്റ്റം (BIOS)
ବାଇନାରୀ ସଂଖ୍ୟା,ബൈനറി നമ്പർ
ବାଇନାରୀ ଅପରେଟର୍ |,ബൈനറി ഓപ്പറേറ്റർ
ବାଇନାରୀ ସମ୍ପର୍କ |,ബൈനറി ബന്ധം
ବାଇନାରୀ ସନ୍ଧାନ |,ബൈനറി തിരയൽ
ବାଇନାରୀ ଏକ୍ସପ୍ଲୋର୍ସନ୍ ଟ୍ରି (BST),ബൈനറി എക്സ്പ്ലോറേഷൻ ട്രീ (BST)
"1. ବାଇନାରୀ ସ୍ଥାନାନ୍ତର ବୃକ୍ଷ, 2 ବାଇନାରୀ ସ୍ଥାନାନ୍ତର |","1. ബൈനറി ട്രാൻസ്ഫർ ട്രീ, 2. ബൈനറി കൈമാറ്റം"
ବାଇନାରୀ ଗଛ |,ബൈനറി മരം
"1. ଦ୍ୱିପାକ୍ଷିକ ସ୍ମୃତି, ୨। ଦ୍ୱିପାକ୍ଷିକ ସ୍ମୃତି","1. ബൈപോളാർ മെമ്മറി, 2. ബൈപോളാർ മെമ്മറി"
"1. ଜନ୍ମ ଏବଂ ମୃତ୍ୟୁ ମଡେଲ୍, ୨। ଜନ୍ମ ମୃତ୍ୟୁ ମଡେଲ |","1. ജനന-മരണ മാതൃക, 2. ജനന മരണ മാതൃക"
ଜନ୍ମ ମୃତ୍ୟୁ ପ୍ରକ୍ରିୟା |,ജനന മരണ പ്രക്രിയ
"1. ଡୁକ୍, ୨ ବିଟ୍","1. ഡ്യൂക്ക്, 2. ബിറ്റ്"
ବିଟ୍ ଦୋଷ |,ചെറിയ തെറ്റ്
ବିଟ୍ ମାନଚିତ୍ର,ബിറ്റ് മാപ്പ്
"1. ବିଟ୍, 2 ମାନଚିତ୍ର, 3 ପିକ୍ସେଲ (BMP)","1. ബിറ്റ്, 2. ഭൂപടം, 3. പിക്സൽ (BMP)"
"1. ବିଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ, 2 ବିଟ୍ ଟେବୁଲ୍ |","1. ബിറ്റ് മാട്രിക്സ്, 2. ബിറ്റ് ടേബിൾ"
ବିଟ୍ ପ୍ୟାଟର୍ |,ബിറ്റ് പാറ്റേൺ
ବିଟ୍ ସ୍ଥିତି |,ബിറ്റ് സ്ഥാനം
"1. ବିଟ୍ ହାର, ୨ ବିଟ୍ ହାର","1. ബിറ്റ് റേറ്റ്, 2. ബിറ്റ് നിരക്ക്"
ଦୃଷ୍ଟିହୀନ ପରୀକ୍ଷା |,കണ്ണടച്ച് പരിശോധന
ଶିମର୍,മിന്നിത്തിളങ്ങുക
ବ୍ଲକ,തടയുക
"1. କ୍ୟାଚ୍ ଅବରୋଧ କରନ୍ତୁ, 2. କ୍ୟାଚ୍ / ଖଣ୍ଡ ମେମୋରୀକୁ ଅବରୋଧ କରନ୍ତୁ |","1. ബ്ലോക്ക് കാഷെ, 2. ബ്ലോക്ക് കാഷെ / ചങ്ക് മെമ്മറി"
ଅନୁସନ୍ଧାନକୁ ଅବରୋଧ କରନ୍ତୁ |,ബ്ലോക്ക് അന്വേഷണം
ଭଲ୍ୟୁମ୍ କପି,വോളിയം കോപ്പി
ବ୍ଲକ ଚିତ୍ର,ബ്ലോക്ക് ഡയഗ്രം
"1. ଅବରୋଧିତ ନେଟୱାର୍କ, 2. ଅବରୋଧିତ ନେଟୱାର୍କ |","1. ബ്ലോക്ക്ഡ് നെറ്റ്‌വർക്ക്, 2. ബ്ലോക്ക്ഡ് നെറ്റ്‌വർക്ക്"
ବୋର୍ଡ |,ബോർഡ്
ପୃଷ୍ଠା ସ୍ମୃତି,പേജ് മെമ്മറി
ବୁଲିଅନ୍ ବୀଜ ବିବେଚନା |,ബൂളിയൻ ബീജഗണിതം
ବୁଲିଅନ୍ ସମ୍ପର୍କ |,ബൂളിയൻ ബന്ധം
ବୁଟ ବିଭାଜନ,ബൂട്ട് പാർട്ടീഷൻ
ବୁଟ ଷ୍ଟ୍ରାପିଂ,ബൂട്ട് സ്ട്രാപ്പിംഗ്
1. ବୁଟଷ୍ଟ୍ରାପ୍ ଲୋଡର୍ |,1.ബൂട്ട്സ്ട്രാപ്പ് ലോഡർ
"1. ବ୍ରିଜ୍, 2. ବ୍ରିଜ୍","1.പാലം, 2.പാലം"
ବ୍ରଡବ୍ୟାଣ୍ଡ ନେଟୱାର୍କ |,ബ്രോഡ്ബാൻഡ് നെറ്റ്വർക്ക്
ପ୍ରସାରଣ,പ്രക്ഷേപണം
ରେଡିଓ ପ୍ରସାରଣ |,പ്രക്ഷേപണം റേഡിയോ
(ନେଟ୍) ଭିନ୍ନତା |,(നെറ്റ്) വ്യത്യാസം
(ନେଟ୍) ଭିକାର୍ |,(നെറ്റ്) വികാരി
ବି-ଟ୍ରୁ |,ബി-ട്രൂ
"1. ବବୁଲ୍ ମେମୋରୀ, 2. ବବୁଲ୍ ମେମୋରୀ |","1.ബബിൾ മെമ്മറി, 2.ബബിൾ മെമ്മറി"
ବବୁଲ୍ ସର୍ଟ୍ |,ബബിൾ അടുക്കുക
"1. ବକେଟ୍, 2. ବକେଟ୍","1.ബക്കറ്റ്, 2.ബക്കറ്റ്"
"1. ଭ୍ରାତୃତ୍ୱ ବ୍ୟବସ୍ଥା, 2. ବିଗ୍ ସିଷ୍ଟମ୍ |","1. സാഹോദര്യ വ്യവസ്ഥ, 2. വലിയ സംവിധാനം"
ପ୍ରଭାବଶାଳୀ ବଜେଟ୍ ନିୟନ୍ତ୍ରଣ |,ഫലപ്രദമായ ബജറ്റ് നിയന്ത്രണം
ବଫର୍,ബഫർ
ଅଭାବ,പോരായ്മ
ଯଥେଷ୍ଟ,മതി
"1. ଅଷ୍ଟା ଭିଆଙ୍କ, ୨ ବିଟ୍ (ଆଠ ବିଟ୍)","1. അഷ്ട വ്യാങ്ക്, 2. ബിറ്റ് (എട്ട് ബിറ്റുകൾ)"
ବାଇଟ୍ କୋଡ୍ |,ബൈറ്റ് കോഡ്
C (କମ୍ପ୍ୟୁଟର ଭାଷା),സി (കമ്പ്യൂട്ടർ ഭാഷ)
"1.C ପ୍ଲସ୍ ପ୍ଲସ୍, 2.C ++ (କମ୍ପ୍ୟୁଟର ଭାଷା)","1.സി പ്ലസ് പ്ലസ്, 2.സി++ (കമ്പ്യൂട്ടർ ഭാഷ)"
"1. କ୍ୟାଶ୍, 2 ଦ୍ରୁତ, 3. ଜଳଖିଆ |","1. പണം, 2. വേഗം, 3.വേഗത"
"1. କ୍ୟାଚ୍ ବଫର୍, 2. ମେମୋରୀ ବଫର୍ |","1.കാഷെ ബഫർ, 2.മെമ്മറി ബഫർ"
"1. କ୍ୟାଚ୍ ମେମୋରୀ, 2. କ୍ୟାଚ୍ ମେମୋରୀ, 3.ଫାଷ୍ଟ ମେମୋରୀ |","1.കാഷെ മെമ്മറി, 2.കാഷെ മെമ്മറി, 3.ഫാസ്റ്റ് മെമ്മറി"
ଗଣନା,കണക്കുകൂട്ടല്
"1. କାଲକୁଲେଟର, 2. କାଲକୁଲେଟର","1.കാൽക്കുലേറ്റർ, 2.കാൽക്കുലേറ്റർ"
"1. କାଲକୁଲେଟର ଚିପ୍, 2 କାଲକୁଲେଟର ଚିପ୍","1.കാൽക്കുലേറ്റർ ചിപ്പ്, 2. കാൽക്കുലേറ്റർ ചിപ്പ്"
ଆହ୍ୱାନ କରନ୍ତୁ |,അഭ്യർത്ഥിക്കുക
ନାମ କଲ୍,പേര് വിളി
ରେଫରେନ୍ସ କଲ୍,റഫറൻസ് കോൾ
ସମ୍ମାନ କଲ୍,ബഹുമാന കോൾ
ଭେରିଏବଲ୍ କଲ୍,വേരിയബിൾ കോൾ
ନିମନ୍ତ୍ରଣ ଫାଟକ |,അഭ്യർത്ഥന കവാടം
"1. ବାତିଲ୍, 2. ବାତିଲ୍","1. റദ്ദാക്കുക, 2. റദ്ദാക്കുക"
ପ୍ରତ୍ୟାହାର ବଟନ୍ |,അസാധുവാക്കൽ ബട്ടൺ
"1. ନିର୍ଦ୍ଦିଷ୍ଟ, 2 କାନୋନିକାଲ୍ |","1. നിർദേശിക്കപ്പെട്ടത്, 2. കാനോനിക്കൽ"
କାନୋନିକାଲ୍ ଫର୍ମ |,കാനോനിക്കൽ രൂപം
ଦକ୍ଷତା,കഴിവ്
କ୍ଷମତା ତାଲିକା |,ശേഷി പട്ടിക
"1. ସାମର୍ଥ୍ୟ, 2 ଧରିବା","1. കഴിവ്, 2. പിടിക്കുന്നു"
କ୍ୟାପ୍ ଲକ୍ କୀ |,ക്യാപ്സ് ലോക്ക് കീ
"1. କାର୍ଡ, 2 ସିଟ୍ |","1.കാർഡ്, 2. ഷീറ്റ്"
କାର୍ଡ ରିଡର୍ |,കാർഡ് റീഡർ
ପ୍ରସିଦ୍ଧି,പ്രാധാന്യം
ବାହକ,വാഹകൻ
ବାହକ ବ୍ୟାଣ୍ଡ |,കാരിയർ ബാൻഡ്
ବାହକ ଭାର,കാരിയർ ലോഡ്
ବାହକ ସଙ୍କେତ,കാരിയർ സിഗ്നൽ
ବାହକ ତରଙ୍ଗ |,കാരിയർ തരംഗം
ହାସଲ ହୋଇଛି |,നേടിയത്
ସ୍କୋର ହାସଲ ହୋଇଛି |,സ്കോർ നേടി
ପତାକା ହାସଲ କରିଛି |,പതാക നേടി
"1. କାର୍ଟ୍ରିଜ୍ ଡିସ୍କ, 2. କାର୍ଟ୍ରିଜ୍ ଡିସ୍କ |","1.കാട്രിഡ്ജ് ഡിസ്ക്, 2.കാട്രിഡ്ജ് ഡിസ്ക്"
"1. କ୍ୟାସକେଡ୍, 2. କ୍ୟାସକେଡ୍ |","1. കാസ്കേഡ്, 2. കാസ്കേഡ്"
ମାମଲା,കേസ്
କ୍ୟାଥୋଡ୍-ରେ-ଟ୍ୟୁବ୍ (CRT),കാഥോഡ്-റേ-ട്യൂബ് (CRT)
କ୍ୟାଥୋଡ୍ ରାଇ ଟ୍ୟୁବ୍ (CRT) କ୍ୟାଥୋଡ୍ ରାଇ ଟ୍ୟୁବ୍ |,കാഥോഡ് റേ ട്യൂബ് (CRT) കാഥോഡ് റേ ട്യൂബ്
ସିଡି ରୋମ୍ ଡିସ୍କ ଡ୍ରାଇଭ୍ |,സിഡി റോം ഡിസ്ക് ഡ്രൈവ്
କକ୍ଷ,സെൽ
ସେଲ୍ ଆନିମେସନ୍ |,സെൽ ആനിമേഷൻ
ସେଲୁଲାର୍ ଫୋନ୍ |,സെല്ലുലാർ ഫോൺ
"1. କେନ୍ଦ୍ରୀୟ ସ୍ମୃତି, ୨। କେନ୍ଦ୍ରୀୟ ସ୍ମୃତି","1. സെൻട്രൽ മെമ്മറി, 2. കേന്ദ്ര മെമ്മറി"
କେନ୍ଦ୍ରୀୟ ପ୍ରକ୍ରିୟାକରଣ ୟୁନିଟ୍ (CPU),സെൻട്രൽ പ്രോസസ്സിംഗ് യൂണിറ്റ് (സിപിയു)
କେନ୍ଦ୍ରୀଭୂତ ପ୍ରଣାଳୀ |,കേന്ദ്രീകൃത സംവിധാനം
ପ୍ରାମାଣିକ ଟେପ୍ |,ആധികാരികതയുള്ള ടേപ്പ്
ଶୃଙ୍ଖଳା |,ചങ്ങല
"1.series ଡାଟା, 2.series ବିଷୟବସ୍ତୁ |","1.സീരീസ് ഡാറ്റ, 2.സീരീസ് ഉള്ളടക്കം"
ଶୃଙ୍ଖଳା ଲିଙ୍କ୍ |,ചെയിൻ ലിങ്ക്
ଶିକୁଳି,ചങ്ങല
"1. ଚ୍ୟାନେଲ, 2. ଚ୍ୟାନେଲ","1.ചാനൽ, 2.ചാനൽ"
"1. ଚାନେଲ୍ ବ୍ୟସ୍ତ ସ୍ୱର, 2. ଚାନେଲ୍ ବ୍ୟସ୍ତ ସ୍ୱର |","1.ചാനൽ തിരക്കുള്ള ടോൺ, 2.ചാനൽ തിരക്കുള്ള ടോൺ"
"1. ଚାନେଲ୍ କ୍ଷମତା, 2. ଚାନେଲ୍ କ୍ଷମତା |","1.ചാനൽ കപ്പാസിറ്റി, 2.ചാനൽ കപ്പാസിറ്റി"
"1. ଚାନେଲ୍ ନିୟନ୍ତ୍ରକ, 2. ଚାନେଲ୍ ନିୟନ୍ତ୍ରକ |","1.ചാനൽ കൺട്രോളർ, 2.ചാനൽ കൺട്രോളർ"
"1. ଚ୍ୟାନେଲ୍ ତ୍ରୁଟି, 2. ଚାନେଲ୍ ତ୍ରୁଟି |","1. ചാനൽ പിശക്, 2.ചാനൽ പിശക്"
"1. ଚାନେଲ୍ ପ୍ରୋଗ୍ରାମ୍, 2. ଚାନେଲ୍ ପ୍ରୋଗ୍ରାମ୍ |","1.ചാനൽ പ്രോഗ്രാം, 2.ചാനൽ പ്രോഗ്രാം"
"1. ଚାନେଲ ନିର୍ଭରଯୋଗ୍ୟତା, 2. ଚାନେଲ ନିର୍ଭରଯୋଗ୍ୟତା |","1.ചാനൽ വിശ്വാസ്യത, 2.ചാനൽ വിശ്വാസ്യത"
"1. ଚାନେଲ୍ ସେଟ୍, 2. ଚାନେଲ୍ ସେଟ୍ |","1.ചാനൽ സെറ്റ്, 2.ചാനൽ സെറ്റ്"
ପ୍ରତୀକ,ചിഹ്നം
"1. ଅକ୍ଷର କୋଡ୍, 2 ବର୍ଣ୍ଣ କୋଡ୍","1. പ്രതീക കോഡ്, 2. പ്രതീക കോഡ്"
ବର୍ଣ୍ଣ ଚାବି,പ്രതീക കീ
ବର୍ଣ୍ଣ ପାଠକ,പ്രതീക വായനക്കാരൻ
"1. ପ୍ରତୀକ ଆକାର, 2. ପ୍ରତୀକ ଆକାର |","1. എംബ്ലം സൈസ്, 2. എംബ്ലം സൈസ്"
ଚିତ୍ରଣ,ചിത്രപരമായ
"1. ଚାସିସ୍, 2. ଚାସିସ୍","1. ചേസിസ്, 2. ചേസിസ്"
ବିଟ୍ ଯାଞ୍ଚ କରନ୍ତୁ |,ചെക്ക് ബിറ്റ്
ଯାଞ୍ଚ ପଏଣ୍ଟଗୁଡିକ |,ചെക്ക് പോയിന്റുകൾ
ସମୁଦାୟ ଯାଞ୍ଚ କରନ୍ତୁ |,മൊത്തം പരിശോധിക്കുക
ଶବ୍ଦ ଯାଞ୍ଚ କରନ୍ତୁ |,ചെക്ക് വാക്ക്
ଚିପ୍,ചിപ്പ്
ଚିପ୍ ସେଟ୍ |,ചിപ്പ് സെറ്റ്
"1. ବାଛନ୍ତୁ, 2. ବାଛନ୍ତୁ |","1.തിരഞ്ഞെടുക്കുക, 2.തിരഞ്ഞെടുക്കുക"
ବର୍ଣ୍ଣାନୁକ୍ରମିକ,അക്ഷരമാലാക്രമത്തിൽ
"1. ସଫର, ୨ ଶୂନ, 3 ସମୁଦ୍ରକୂଳ","1.സഫർ, 2. പൂജ്യം, 3. നാവികൻ"
ସର୍କିଟ,സർക്യൂട്ട്
ବୃତ୍ତ ତାଲିକା |,സർക്കിൾ ലിസ്റ്റ്
ସେରେସ୍,സെറസ്
ଉଲ୍ଲେଖ କରନ୍ତୁ |,പരാമർശിക്കുക
"1.category, 2.category","1.വിഭാഗം, 2.വിഭാഗം"
କ୍ଲାସ୍ ଭେରିଏବଲ୍ |,ക്ലാസ് വേരിയബിൾ
ବର୍ଗୀକରଣ,വർഗ്ഗീകരണം
scavenging,തോട്ടിപ്പണി
ଖାଲି ସ୍ଥାନ,വൃത്തിയാക്കിയ പ്രദേശം
"1. ସିଷ୍ଟମ୍ ସଫା କର, 2. ଚ୍ୟାନେଲ୍ ସଫା କର |","1. ക്ലീൻ അപ്പ് സിസ്റ്റം, 2. ചാനൽ മായ്‌ക്കുക"
ଦବାନ୍ତୁ |,അമർത്തുക
"1. ଗ୍ରାହକ, 2 କ୍ଲାଏଣ୍ଟ","1. ഉപഭോക്താവ്, 2. കക്ഷി"
"1. କ୍ଲାଏଣ୍ଟ ସର୍ଭର, 2. କ୍ଲାଏଣ୍ଟ ସର୍ଭର |","1. ക്ലയന്റ് സെർവർ, 2. ക്ലയന്റ് സെർവർ"
ଗ୍ରାହକ ଷ୍ଟବ୍ |,ഉപഭോക്തൃ അപൂർണ്ണം
କାଟିବା,ഷയറിംഗ് ആർട്ട്
କଳା ଲାଇବ୍ରେରୀ କାଟିବା |,ഷീറിംഗ് ആർട്ട് ലൈബ്രറി
କ୍ଲିପ୍ ବୋର୍ଡ |,ക്ലിപ്പ് ബോർഡ്
କ୍ଲିପର୍,ക്ലിപ്പർ
କ୍ଲିପର୍ ଚିପ୍ |,ക്ലിപ്പർ ചിപ്പ്
ଦଳ,വിഭാഗം
"1. ୱାଚ୍, 2 କାଲାଡ |","1. വാച്ച്, 2. കാലാഡ്"
ଘଣ୍ଟା ଚକ୍ର |,ക്ലോക്ക് സൈക്കിൾ
ଘଣ୍ଟା ଆବୃତ୍ତି,ക്ലോക്ക് ആവൃത്തി
କାଲାଡ୍ ହାର୍ଡୱେର୍ |,കാലാഡ് ഹാർഡ്‌വെയർ
କାଲାଡ୍ ସ୍ପାନ୍ |,കലാഡ് സ്പാൻഡ്
ଘଣ୍ଟା ଗତି,ക്ലോക്ക് വേഗത
ସମୟ ସିଙ୍କ୍ରୋନାଇଜେସନ୍ |,സമയ സമന്വയം
ଘଣ୍ଟା ଟିକ୍ |,ക്ലോക്ക് ടിക്ക്
କ୍ଲୋନ୍ |,ക്ലോൺ
ବନ୍ଦ,ഓഫ്
ବନ୍ଦ ସର୍କିଟ ଟିଭି | (CCTV),ക്ലോസ്ഡ് സർക്യൂട്ട് ടിവി (സിസിടിവി)
ବର୍ଣ୍ଣନା,വിവരണം
"1. କ୍ଲାଉଡ୍ କମ୍ପ୍ୟୁଟିଂ, 2. କ୍ଲାଉଡ୍ କମ୍ପ୍ୟୁଟିଂ |","1.ക്ലൗഡ് കമ്പ്യൂട്ടിംഗ്, 2.ക്ലൗഡ് കമ്പ്യൂട്ടിംഗ്"
ଗୁଣ୍ଡ |,കുല
"1. ଆଚ୍ଛାଦିତ କାର୍ଡ, 2 ଆଚ୍ଛାଦିତ ସିଟ୍ |","1. കവർഡ് കാർഡ്, 2. പൊതിഞ്ഞ ഷീറ്റ്"
