English,Bengali
Secondary,মাধ্যমিক
Sector,"1.সেক্টর, 2.সেক্টর"
security policy,নিরাপত্তা নীতি
seek time,অনুসন্ধানের শর্ত
Segment,"1.বিভাগ, 2.বিভাগ"
Segmentation,"1. ফ্র্যাগমেন্টেশন, 2. সেগমেন্টেশন"
selection sort,নির্বাচন বাছাই
self contained,"1. স্বয়ংসম্পূর্ণ, 2. স্বয়ংসম্পূর্ণ"
Semantics,"1.অর্থতত্ত্ব, 2.অর্থতত্ত্ব"
Semaphore,সেমাফোর
Semiconductor,অর্ধপরিবাহী
semontic web,ফ্যান্টাসি ওয়েব
sequential access method,অনুক্রমিক অ্যাক্সেস পদ্ধতি
Serial,ক্রমাগত
Serializer,সিরিয়াল
Server,"1.সার্ভার, 2.সার্ভার"
server crash,সার্ভার ক্র্যাশ
server license,সার্ভার লাইসেন্স
servo multiplier,সার্ভো গুণক
Set,এর সেট
set point,নির্দিষ্ট পয়েন্ট
set up,ব্যবস্থাপনা
Shade,ছায়া
Shading,সিনেমাটোগ্রাফি
Shadow,ভূত
share file,ফাইল শেয়ার করুন
shared access,শেয়ার্ড এক্সেস
Sharing,ভাগ করা
Shell,"1. বন্ধনী, 2. আর্মার, 3. শেল, 4. শেল"
shift character,স্থানচ্যুতি প্রতীক
short circuit,সংক্ষিপ্ত পথ
short instruction,সংক্ষিপ্ত নির্দেশনা
Sibling,ভাইবোন
side effect,"1. পার্শ্ব প্রতিক্রিয়া, 2. পাল্টা প্রভাব"
sign bit,সাইন বিট
Signal,সংকেত
signal processing,সংকেত প্রক্রিয়াজাতকরণ
Signalling,স্বরলিপি
signal-to-noise ratio,"1.সংকেত-শব্দ অনুপাত, 2.সংকেত-শব্দ অনুপাত"
Signature,"1. স্বাক্ষর, 2. স্বাক্ষর"
signature testing,মার্কার পরীক্ষা
significant digit,উল্লেখযোগ্য চিহ্ন
silicon chip,সিলিকন চিপ
Simple Mail Transfer Protocol (SMTP),সাধারণ মেল ট্রান্সফার প্রোটোকল (SMTP)
Simplex,একক
simplex node,"1. একটি সিগন্যালিং নোড, 2. সিমপ্লেক্স নোড"
Simulation,সিমুলেশন
Simulator,অনুকরণকারী
Simultaneous,"1. একযোগে, 2. সমলয়"
simultaneous processing,যুগপত প্রক্রিয়াকরণ
Singleton,একক
site licence,"1.সাইট লাইসেন্স, 2.সাইট লাইসেন্স"
Size,"1. আকার, 2. আকার"
Sizing,মাপা
Sketching,"1. ইলাস্ট্রেশন, 2. ইলাস্ট্রেশন"
Skip,প্লুটি
Skipping,"1.প্লুটি, 2.প্লুটিকরণ"
Slash,"1.স্ল্যাশ, 2.কাট"
slave computer,কম্পিউটারের অধীনে
sliding window protocol,স্নেক উইন্ডো প্রোটোকল
Slip,"1. বাদ দেওয়া, 2. আত্মসমর্পণ"
Slot,স্লট
small computer system interface (SCSI),SCSI (SCSI)
smart card,স্মার্ট কার্ড
snail mail,শামুক মেইল
Snapshot,স্ন্যাপশট
soft computing,"1.সফট কম্পিউটিং, 2.সফট কম্পিউটিং"
soft copy,সফট কপি
soft font,সহজ ফন্ট
Software,সফটওয়্যার
software engineering,সফ্টওয়্যার প্রকৌশল
software license,সফ্টওয়্যার লাইসেন্স
software piracy,সফটওয়্যার পাইরেসি
Spectrum,বর্ণালী
Spiral,"1.স্ক্রু, 2.সর্পিল"
spread sheet,"1. বিস্তারিত শীট, 2. স্প্রেডশীট"
Standard,মান
standard generalized markup language (SGML),স্ট্যান্ডার্ড জেনারেলাইজড মার্কআপ ল্যাঙ্গুয়েজ (SGML)
Standardization,প্রমিতকরণ
standby time,অপেক্ষার সময়
star LAN,তারক ল্যান
star topology,তারকা অবস্থান
start bit,বিট শুরু
Starvation,"1. অভাব, 2. অভাব, 3. অভাব সংকট"
static memory',"1.স্ট্যাটিক মেমরি, 2.স্ট্যাটিক মেমরি"
status channel,স্ট্যাটাস চ্যানেল
step size,"1. ধাপের আকার, 2. ধাপের মাত্রা"
stop and wait protocol,বিরতি এবং অপেক্ষা প্রোটোকল
stop code,বিরতি কোড
stop key,বিরতি কী
Storability,সঞ্চয়যোগ্যতা
stored program,সংরক্ষিত প্রোগ্রাম
string data,সিরিজ ডেটা
structured coding,"1.স্ট্রাকচার্ড এনকোডিং, 2.স্ট্রাকচার্ড কোডিং"
structured query language (SQL),স্ট্রাকচার্ড কোয়েরি ল্যাঙ্গুয়েজ (SQL)
style sheet,"1. ব্রোশার শীট, 2. শৈলী চিঠি"
Sub-directory,সাব-ডিরেক্টরি
Subnet,"1.সাবনেট, 2.সাবনেট"
Subtree,সাবট্রি
Summarization,"1. সংক্ষেপণ, 2. সংক্ষেপণ"
super computer,"1. সুপার কম্পিউটার, 2. সুপার কম্পিউটার"
super computing,"1.সুপার কম্পিউটেশন, 2.সুপার কম্পিউটেশন"
super key,কী কী
super user,শীর্ষ ব্যবহারকারী
supervised learning,তত্ত্বাবধানে শিক্ষা
support chip,অক্জিলিয়ারী চিপ
Surf,নেট বৈচিত্র
Surfing,"1.নেট ভ্যারিয়েন্স, 2.বিভাগ, 3.সুরফান"
Swap,অদলবদল
swap in,অন্তর্মুখী
swap out,বহিঃপ্রবাহ
Swapping,অদলবদল
switched network,"1.সুইচড নেটওয়ার্ক, 2. সুইচড নেটওয়ার্ক"
Switching,সুইচিং
switching theory,স্যুইচিং নীতি
symbolic programming,প্রতীকী প্রোগ্রামিং
Synchronization,সিঙ্ক্রোনাইজেশন
Synchronizer,সিঙ্ক্রোনাইজার
Synchronous,সিঙ্ক্রোনাস
synchronous digital hierarchy (SDH),সিঙ্ক্রোনাস নিউমেরিক হায়ারার্কি (SDH)
syntax analysis,বাক্য বিশ্লেষণ
system analysis,ধারা বিশ্লেষণ
system engineering,সিস্টেম ইঞ্জিনিয়ারিং
system hacker,"1. সিস্টেম ব্রেকার, 2. সিস্টেম হ্যাকার"
system integrator,ব্যাবস্থা সংযোগকারক
system log,সিস্টেম লগ
system mask,সিস্টেম কভার
system network architecture (SNA),সিস্টেম নেটওয়ার্ক স্ট্রাকচার (SNA)
system programmer,"1. সিস্টেম প্রোগ্রামার, 2. সিস্টেম প্রোগ্রামার"
system restart,"1. সিস্টেম রিস্টার্ট, 2. সিস্টেম রিস্টার্ট"
system shutdown,সিস্টেম সমাপ্তি
system testing,সিস্টেম পরীক্ষা
system utility,সিস্টেম ইউটিলিটি
systematic code,"1. পদ্ধতিগত কোড, 2. পদ্ধতিগত কোড"
tab command,ট্যাব কমান্ড
Table,সময়সূচী
table look up,সারণী ওভারভিউ
table space,টেবিল স্পেস
Tablet,ফলক
tabular array,"1.সারণী, 2.অ্যারে অ্যারে"
tabulating function,ট্যাবুলেশন ফাংশন
tagged architecture,"1. চিহ্নিত আর্কিটেকচার, 2. চিহ্নিত স্ট্রাকচার"
tagged image file format (TIFF),চিহ্নিত চিত্র ফাইল ফর্ম (TIFF)
tandam system,টেন্ডেম সিস্টেম
tape density,টেপ ঘনত্ব
tape mask,টেপ কভার
tar file,tar ফাইল
Task,কাজ
task bar,কাজের নির্দেশিকা
task scheduler,কাজের সূচি
TCP/IP (transmission control protocol/internet protocol),ট্রান্সমিশন কন্ট্রোল প্রোটোকল/ইন্টারনেট প্রোটোকল (TCP/IP)
teardown operation,কাটা অপারেশন
Telecom,টেলিযোগাযোগ
Telecommunication,টেলিযোগাযোগ
Teleconference,টেলিকম
Teleconferencing,টেলিকনফারেন্স
Telegraphy,"1. টেলিগ্রাফ, 2. টেলিগ্রাফি"
Telemetry,"1. টেলিমিটার, 2. টেলিমেট্রি"
Telephone,"1.টেলিফোন, 2.টেলিফোন"
Telephony,টেলিফোন
Teleprinter,"1.টেলিপ্রিন্টার, 2.টেলিপ্রিন্টার"
Teleprocessing,টেলিপ্রসেসিং
Television,"1. দূরদর্শন, 2. টেলিভিশন, 3. দূরদর্শন"
Telex,টেলেক্স
Telnet,"1.ফাঁদ দূরে, 2.টেলনেট"
Temperature,"1.তাপ, 3.তাপমাত্রা"
Template,"1. শেপ প্লেট, 2. টেমপ্লেট, 3. রূপা"
ten's complement,দশের পরিপূরক
tera byte,তেরা বাইট
tera flops,টেরা ফলপস
terminal cursor,"1.এন্ড পয়েন্টার, 2.টার্মিনাল কার্সার"
terminal node,"1.এন্ড নোড, 2.টার্মিনাল নোড"
terminal window,টার্মিনাল উইন্ডো
Termination,শেষ
Ternary,ত্রি-বেস
ternary operation,তিনটি বেস অপারেশন
Test,পরীক্ষামূলক
test coverage,পরীক্ষার কভারেজ
test run,পরীক্ষা নির্বাহ
Test-data,পরীক্ষার তথ্য
Text,"1.পাঠ্য, 2. শিক্ষাসামগ্রী"
text box,টেক্সট বক্স
text cursor,পাঠ্য কার্সার
text editor,টেক্সট সম্পাদক
text file,লেখার ফাইল
text mode,পাঠ্যক্রম
text processing,পাঠ্য প্রক্রিয়াকরণ
text to speech (TTS),স্পিচ-টেক্সট (TTS)
texture mapping,টেক্সচার ম্যাপিং
T-flip-flop,"1.T ফ্লিপ ফ্লপ, 2.T-বাইনোমিটার"
thermal printer,তাপ সিলার
thin film memory,"1.প্রিন্টার পাতলা ফিল্ম মেমরি, 2.পাতলা ফিল্ম মেমরি"
thin film transistor,(TFT) পাতলা ফিল্ম ট্রানজিস্টর (TFT)
Thrashing,"1.জেমিং, 2.হ্যাশিং"
Thread,থ্রেড চুড়ি
Threading,থ্রেডিং
threetier network,"1.ত্রিপক্ষীয় নেটওয়ার্ক, 2.ত্রিপক্ষীয় নেটওয়ার্ক"
Throughput,প্রবাহ ক্ষমতা
time complexity,সময় জটিলতা
time division multiplexing (TDM),টাইম ডিভিশন মাল্টিপ্লেক্সিং (টিডিএম)
time frame,সময় ফ্রেম
time frame,একই সময়ে
time machine,"1. কল মেশিন, 2. কল মেশিন, 3. টাইম মেশিন"
time out,সময় আপ
time quantization,"1.ক্যালোকেশন, 2.ক্যাল কোয়ান্টাইজেশন"
time series,সময় সিরিজ
time sharing,"1. সময় বিভাজন, 2. সময় ভাগ"
time sharing system,সময় ভাগ করে নেওয়ার সিস্টেম
time stamp,কল ধাপ
timing diagram,সময় চিত্র
Tint,চরিত্র
Toggle,টগল
toggling speed,টগল সরান
Token,"1.সিম্বল, 2.টোকেন"
token bus,টোকেন বাস
token bus,টোকেন বাস
token bus network,টোকেন বাস নেটওয়ার্ক
token ring,"1. প্রতীক রিং, 2. প্রতীক রিং"
token talk,টোকেন আলোচনা
Tool,"1. টুলস, 2. টুলস"
top down,টপ-ফুট
top down design,উপরের পায়ের নকশা
top down parsing,"1. পেরেক রিজ কনফিগারেশন, 2. টান ডাউন"
Topology,"1. অবস্থান, 2. অবস্থান বিজ্ঞান"
touch pad,স্পর্শ প্যাড
touch screen,স্পর্শ পর্দা
Trace,"1.মার্ক, 2.মার্ক, 3.ট্রেসিং"
Tracing,ট্রেসিং
Track,"1.পথ, 2.পথ, 3.ফাঁস"
track disk,"1.ট্র্যাক ডিস্ক, 2.পাথ ডিস্ক"
track tape,পথ টেপ
Tracking,"1.অনুসরণ করুন, 2.অনুসরণ করুন"
Trailer,"1. অনুসরণ করুন, 2. অনুসরণ করুন"
Trajectory,গতিপথ
Transaction,"1. লেনদেন, 2. চুক্তি, 3. লেনদেন, 4. বিনিময়"
transaction file,"1. চুক্তি ফাইল, 2. কার্যকলাপ ফাইল"
transaction log,"1.লেনদেন নথি, 2.লেনদেন লগ৷"
Transcribe,"1. প্রতিলিপি, 2. প্রতিলিপি করা"
Transducer,ট্রান্সডিউসার
transfer rate,স্থানান্তর হার
transfer time,স্থানান্তর সময়
Transformation,রূপান্তর
transient error,ক্ষণস্থায়ী ত্রুটি
transit time,রূপান্তর সময়ের
Transition,"1. উত্তরণ, 2. অয়নকাল"
Transitive,সংক্রামক
Transitivity,সংক্রামিত
Translation,"1.অনুবাদ, 2.অনুবাদ, 3.ব্যাখ্যা"
Transmission,"1. ট্রান্সমিশন, ট্রান্সমিট, 2. ট্রান্সমিট"
transmission control protocol (TCP),কমিউনিকেশন কন্ট্রোল প্রোটোকল (TCP)
transmission line,"1.ট্রান্সমিশন লাইন, 2.ট্রান্সমিশন লাইন"
Transmitter,ট্রান্সমিটার
Transparency,স্বচ্ছতা
Transponder,ট্রান্সপন্ডার
Transportation,"1.পরিবহন, 2.রিগ্রেশন"
Transposition,স্থানান্তর
Transputer,ট্রান্সপুটার
Transreceiver,"1.ট্রান্সমিশন রিসিভার, 2.ট্রান্স রিসিভার"
Trapping,"1. ফাঁদ, 2. ফাঁদ, 3. ধরা"
Traverse,ঘূর্ণন
tree (traversal),গাছ (পরিবর্তন)
tree network,গাছ নেটওয়ার্ক
tributary circuit,অক্জিলিয়ারী সার্কিট
trival graph,তুচ্ছ চিত্র
trouble shoot,সমস্যা সমাধান
Truncate,ছিঁড়ে ফেলা
truth table,সঠিক তালিকা
Tuner,"1. টিউনার, 2. টিউনার, 3. টিউনার"
Tunnelling,"1.টানেলিং, 2.টানেলিং"
Tunning,"1. সমন্বয়, 2. টিউনিং, 3. টিউনিং"
Tuple,টিপল
turbo pascal,টার্বো প্যাসকেল
turing machine,টুরিং মেশিন
turn aroud time,পরিবর্তনের সময়
turn around document,পরিবর্তন দলিল
turnaround sequence,পালা ক্রম
twin cable,দম্পতি তারের
twisted pair,"1. উল্টানো জোড়া, 2. উল্টানো জোড়া"
two part assembler,ডবল পাস অনুস্মারক
two's complement,দুই এর পরিপূরক
type,প্রকার
type face,"1.প্রকার মুখ, 2.চরিত্র"
type head,টাইপোগ্রাফিক্যাল শীর্ষ
type wheel,প্রিন্টার চাকা
Typing,টাইপিং
un interruptable power source (UPS),নিরবচ্ছিন্ন শক্তির উৎস
unary operation,"1. একক অপারেশন, 2. এক অংশ সিস্টেম"
unary operation,একক অপারেশন
unary operator,"1.একক অপারেটর, 2.একক অপারেটর"
Uncertainity,অনিশ্চয়তা
unconditional statement,অনিয়ন্ত্রিত বিবৃতি
Uncountable,অগণিত
Uncover,উন্মোচন
Undecidable,সিদ্ধান্তহীন
Undefined,অনির্ধারিত
undefined record,অনির্ধারিত রেকর্ড
Undelete,বিনাশ
Underscore,"1. জবরদস্তি, 2. সমন্বয়কারী, 3, সমন্বয়কারী"
Undirected,অনির্দিষ্ট
undirected graph,"1.অনির্দিষ্ট গ্রাফ, 2.অনির্দিষ্ট গ্রাফ"
undirectional service time,একই দিক পরিষেবা সময়
Undo,বাতিল
unformatted disk,"1.আনফরম্যাটেড ডিস্ক, 2.আনফরম্যাটেড ডিস্ক"
Unicasting,ম্যাপিং
Unicode,"1.ইউনিকোড, 2.একক কোড"
unidirected tree,অনির্দিষ্ট গাছ
uniform resource locator (URL),ইউনিফর্ম রিসোর্স লোকেশন অ্যাসেসর (YRL)
Uniprocessing,একটি প্রক্রিয়াকরণ
Unique,অনন্য
unishielded twisted pair (UTP),আনশিল্ডেড টুইস্টেড ডাবলস (UTP)
Unit,"1.ইউনিট, 2. ইউনিট"
unit address,ইউনিট ঠিকানা
unit interval,একক ব্যবধান
unit testing,ইউনিট পরীক্ষা
unitary code,ইউনিট কোড
Uniterm,একটি পোস্ট
universal asynchronous receiver/transmitter (UART),ইউনিভার্সাল অ্যাসিঙ্ক্রোনাস রিসিভার/প্রেরক (UART)
universal flip flop,সর্বজনীন ফ্লিপ-ফ্লপ
universal set,সাধারণ সেট
universtal character set,সর্বজনীন চরিত্র সেট
Unix,ইউনিক্স
Unlock,বিপাশা
unprotected field,অসংরক্ষিত এলাকা
unprotected file,অসংরক্ষিত ফাইল (ফাইল)
Unreachable,অগম্য
Unshade,অবাঞ্ছিত
Unshielded,অসংরক্ষিত
unsuccessful call,ব্যর্থ কল
Untar,untar
update anomalies,অসঙ্গতি আপডেট করুন
updated file,আপডেট করা ফাইল
Updating,হালনাগাদ
Upgrade,আপগ্রেড
Upgrade,আপগ্রেড
Uplink,আপলিঙ্ক
Uploading,ভীষন ভারি
upper memory area,ওভারহেড মেমরি এলাকা
Upstream,"1. প্রতি প্রবাহ, 2. প্রতিকূল"
Uptime,ওভারটাইম
Upward,"1.উপরের, 2.উপরের, 3.উর্ধ্বমুখী"
Usenet,"1.Usenet, 2.ব্যবহার করুন"
User,"1. নেট ব্যবহারকারী, 2. ব্যবহারকারী"
user agent,ব্যবহারিক দূত
user authentication,ব্যবহারকারী প্রমাণীকরণ
user datagram protocol (UDP),ব্যবহারকারীর ডেটা মনিটরিং প্রোটোকল (UDP)
user friendly,ব্যবহারকারী বান্ধব
user identification,ব্যবহারকারীর পরিচয়
user identity (UID),ব্যবহারকারীর পরিচয় (UID)
user interface,ব্যবহারকারী ইন্টারফেস
user name,ব্যবহারকারীর নাম
user profile,"1. ব্যবহারকারীর প্রোফাইল, 2. ব্যবহারকারীর প্রোফাইল"
Utility,উপযোগিতা
utility software,ইউটিলিটি সফটওয়্যার
Valid,"1. বৈধ, 2. বৈধ"
Validation,"1 বৈধকরণ, 2. বৈধতা"
validation protocols,বৈধতা প্রোটোকল
validation testing,বৈধতা পরীক্ষা
validity check,"1. বৈধতা পরীক্ষা, 2. বৈধতা পরীক্ষা"
value added network (VAN),মূল্যবান নেটওয়ার্ক (VAN)
value added reseller (VAR),মূল্যবান রিসেলার (VAR)
vanishing point,অনুপস্থিত বিন্দু
Vapourware,"1. ভ্যাপারওয়্যার, 2. বাষ্প জাহাজ"
Variable,ভিন্নতা
variable address,পরিবর্তনশীল ঠিকানা
variable bit rate,পরিবর্তনশীল বিট হার
variable field length,পরিবর্তনশীল ক্ষেত্রের দৈর্ঘ্য
variable length code,"1. পরিবর্তনশীল দৈর্ঘ্য কোড, 2. পরিবর্তনশীল দৈর্ঘ্য কোড"
variable name,"1. পরিবর্তনশীল নাম, 2. পরিবর্তনশীল নাম, 3. পরিবর্তনশীল নাম"
Variale,"1. পরিবর্তনশীল, 2. পরিবর্তনশীল"
Vector,ভেক্টর
vector grapdhics,"1.ভেক্টর গ্রাফিক্স, 2.ভেক্টর গ্রাফিক্স"
vector precessing,ভেক্টর প্রক্রিয়াকরণ
vectored interrupts,ভেক্টরাইজড ইন্টারাপ্ট
venn diagram,ভেন ডায়াগ্রাম
verification & validation (V&V),যাচাইকরণ এবং বৈধতা (V&amp;V)
version control,রূপান্তর নিয়ন্ত্রণ
version number,"1.রূপান্তর নম্বর, 2.রূপান্তর নম্বর৷"
Vertex,শীর্ষ
vertical processor,উল্লম্ব প্রসেসর
very large scale integration (VLSI ),এক্সট্রিম ইন্টিগ্রেশন (ভিএলএসআই)
very long instruction word (VLIW),খুব দীর্ঘ নির্দেশ শব্দ (VLIW)
VHDL,ভি এইচ ডি এল
video camera,ভিডিও ক্যামেরা
video conferencing,ভিডিও টেলিকনফারেন্স
video display terminal,ভিডিও প্রদর্শন টার্মিনাল
video display unit,"1.ভিডিও ডিসপ্লে ইউনিট, 2.ভিডিও ডিসপ্লে ইউনিট"
video game,ভিডিও গেমস
video graphic adaptor (VGA),ভিডিও গ্রাফিক অ্যারে (ভিজিএ)
video graphics adapter (VGA),ভিডিও গ্রাফিক্স অ্যারে (ভিজিএ)
video server,ভিডিও সার্ভার
View,দৃষ্টিশক্তি
view port,ভিজ্যুয়াল অ্যাপারচার
Viewport,দৃশ্যমান দরজা
virtual circuit,ভার্চুয়াল সার্কিট
virtual function,ভার্চুয়াল ফাংশন
virtual memory,ভার্চুয়াল মেমরি
virtual private network,ভার্চুয়াল প্রাইভেট নেটওয়ার্ক
virtual reality,ভার্চুয়াল বাস্তবতা
virtual reality,"1.ভার্চুয়াল বাস্তবতা, 2.ভার্চুয়াল বাস্তবতা"
virtual reality markup language,ভার্চুয়াল মার্কার বাস্তব ভাষা
virtual reality markup language (VRML),ভার্চুয়াল রিয়েলিটি মার্কআপ ল্যাঙ্গুয়েজ (ভিআরএমএল)
virtual storage access method,ভার্চুয়াল স্টোরেজ অ্যাক্সেস পদ্ধতি
virtual storage management,ভার্চুয়াল স্টোরেজ ব্যবস্থাপনা
Virus,"1.ভাইরাস, 2.ভাইরাস"
virus detection,ভাইরাস সনাক্তকরণ
virus programme,"1.ভাইরাস প্রোগ্রাম, 2.ভাইরাস প্রোগ্রাম"
Visibility,দৃশ্যমানতা
Vision,দৃষ্টি
visual basic,ভিজ্যুয়াল বেসিক
visual C++,দৃশ্যমান C++
visual display unit,"1. ভিজ্যুয়াল ডিসপ্লে ইউনিট, 2. ভিজ্যুয়াল ডিসপ্লে ইউনিট"
Vitual,অপার্থিব
vitual address,ভার্চুয়াল ঠিকানা
vitual machine (VM),ভার্চুয়াল মেশিন (VM)
Voice,"1. বক্তৃতা, 2. বক্তৃতা"
voice mail,"1.স্পিচ মেল, 2.ভয়েস মেল"
voice mail server,স্পিচ মেইল সার্ভার
voice recognition,কন্ঠ সনান্তকরণ
Voice-net,"1.স্পিচ নেট, 2.স্পিচ নেট"
volatile memory,হারিয়ে যাওয়া স্মৃতি
Wafer,ওয়েফার
WAIS manager,"1.ভয়েস ম্যানেজার, 2.WAIS ম্যানেজার"
wait die,অপেক্ষা শেষ
wait wound,অপেক্ষা কুণ্ডলী
waited code,"1. ওয়েটেড কোড, 2. ওয়েটেড কোড"
waited mean,ভরযুক্ত গড়
waiting time,অপেক্ষার সময়
wall grade,তরঙ্গ দিক
warm restart,পুনরায় প্রয়োগ
waste band width,"1. অনুর্বর ব্যান্ড প্রস্থ, 2. অনুর্বর ব্যান্ড ক্ষমতা/প্রস্থ"
waterfall model,জলপ্রপাত মডেল
Wavelet,তরঙ্গ
wavelet image compression,ওয়েভলেট ইমেজ কম্প্রেশন
wavelet transform,তরঙ্গায়িত রূপান্তর
weak entity,"1. দুর্বল অস্তিত্ব, 2. দুর্বল শক্তি"
Web,ওয়েব
web address,ওয়েব ঠিকানা
web authoring,ওয়েব লেখা
web browser,"1. ওয়েব ব্রাউজার, 2. ওয়েব ব্রাউজার"
web page,ওয়েব পেজ
Web server,ওয়েব সার্ভার
web site,ওয়েবসাইট
web-enabld application,ওয়েব সমর্থিত অ্যাপ্লিকেশন
Web-enabled,ওয়েব সমর্থিত
weighted graph,"1.ভারিত গ্রাফ, 2. ওজনযুক্ত গ্রাফ"
well connected,সংযুক্ত
well formed formula,ভাল তৈরি সূত্র
well ordered set,অর্ডার করা সেট
Wetware,"হিউমিডিফায়ার, ওয়েটওয়্যার"
wheatstone bench mark,"1. Wheatstone নির্দেশক স্ট্যান্ডার্ড, 2. Wheatstone বেঞ্চমার্ক"
Wheel,"1. চাকা, 2. চাকা"
while loop,যখন লুপ
white box testing,সাদা বক্স পরীক্ষা
white light,"1.সাদা, 2.সাদা আলো"
white noise,সাদা গোলমাল
wide area network (WAN),"ওয়াইড এরিয়া নেটওয়ার্ক (WAN, WAN)"
wide area network (WAN),লার্জ এরিয়া নেটওয়ার্ক (WAN)
wide band,প্রশস্ত ব্যান্ড
wild card,"1.ওয়াইল্ড কার্ড, 2.ওয়াইড কার্ড"
Wimp,WIP
win,tebwin ওয়েব
win zip,জিপ জয়
Window,"1.উইন্ডো, 2.উইন্ডো, 3.উইন্ডো"
Windowing,"1. খোলা, 2. জানালা"
Windows,উইন্ডোজ
windows explorer,উইন্ডোজ এক্সপ্লোরার
windows NT,উইন্ডোজ nt
wire frame model,তারের ফ্রেম মডেল
wire printer,"ওয়্যার প্রিন্টার, ওয়্যার প্রিন্টার"
wired logic,তারযুক্ত যুক্তি
wireless fidelity ( wi Fi),বেতার বিশ্বস্ততা
wireless LAN,বেতার ল্যান
wireless transmission,বেতার সংক্রমণ
Wizard,জাদুকর
Word,"1. একাধিক, 2. শব্দ"
word key,শব্দ কী
word length,শব্দের দৈর্ঘ্য
word oriented,শব্দ ভিত্তিক
word processing,শব্দ প্রক্রিয়াকরণ
word processing,শব্দ প্রক্রিয়াকরণ
word processor,শব্দ প্রসেসর
word underscore character,শব্দ আন্ডারলাইন অক্ষর
work flow management,কর্মপ্রবাহ ব্যবস্থাপনা
work group,টাস্ক গ্রুপ
work unit,"1.ওয়ার্ক ইউনিট, 2.ওয়ার্ক ইউনিট"
work volume,অ্যাসাইনমেন্ট
working directory,নির্বাহী ডিরেক্টরি
working set,কাজের সেট
working storage,এক্সিকিউটিভ স্টোর
Workshop,কর্মশালা
Workstation,"1.ওয়ার্ক স্টেশন, 2.ওয়ার্ক স্টেশন"
world co-ordinate,বিশ্বের স্থানাঙ্ক
world wide web (WWW),ওয়ার্ল্ড ওয়াইড ওয়েব (WWW)
worst case analysis,সবচেয়ে খারাপ ক্ষেত্রে বিশ্লেষণ
worst fit algorithm,ন্যূনতম যোগ্য অ্যালগরিদম
Wraparound,ঘের
wrist computing,"1. কব্জি গণনা, 2. কব্জি গণনা"
Writable,"1.লিখনযোগ্য, 2. লিখনযোগ্য"
Write,লেখা
write cache,ক্যাশে লিখুন
write cycle,লেখার চক্র
write key,লেখার চাবি
"write once, read more (WORM)","1. A লিখুন, 2. রিড কী (কৃমি)"
write protection,হেফাজত লেখা
write read head,লেখা পড়ার মাথা
X OR,x বা
X-12,X-12
XBM X bitmap,x b m x বিট মানচিত্র
Xenix,জিনিক্স
Xmodem,x মডেম
X-on/X-off,এক্স অন/এক্স অফ
X-terminal,এক্স টার্মিনাল
Xtext,"1.x পাঠ্য, 2.x পাঠ্য"
X-window,x-উইন্ডো
YACC,YACC (কম্পাইলার)
Yahoo,ইয়াহু
Yoke,জোয়াল
Z-buffer,z-বাফার
zero address instruction,শূন্য ঠিকানা নির্দেশ
zero function,শূন্য ফাংশন
zero level address,শূন্য স্তরের ঠিকানা
zero matrix,"1. জিরো ম্যাট্রিক্স, 2. জিরো ম্যাট্রিক্স"
zero suppression,অকার্যকর প্রত্যাহার
zero wait state,শূন্য অপেক্ষার অবস্থা
zero-slot LAN,শূন্য-স্লট LAN
Zip,জিপ/কম্প্রেস
zip code,"1. সংকুচিত কোড, 2. সংকুচিত কোড"
zip file,সংকুচিত ফাইল
zip UPZ modem,সংকুচিত ইউপিজেড মডেম
Zone,"1. জোন, 2. জোন"
zone list,চেনাশোনা তালিকা
Zoom,"1.জুম, 2.আকার বৃদ্ধি"
zoom in,"1. বড় করা, 2.জুম-ইন"
zoom out,আকার হ্রাস
Zooming,জুমিং / সাইজ বড় করা / সাইজ বড় করা
Z-term,z- টার্ম
