Hindi,Bengali
असममित गुणसूत्रप्ररूप,অসম্পূর্ণ ক্যারিওটাইপ
असममित,অসম্পূর্ণ
धमनीवसाकठिन्यमय,এথেরোমাটাস
"धमनीवसाकाठिन्य, ऐथिरोस्कलेरोसिस",এথেরোস্ক্লেরোসিস
धमनीवसाकठिन्यकारी लवांक,এথেরোস্ক্লেরোটিক ফলক
"शीर्षधर, ऐटलस",অ্যাটলাস
"शीर्षधर कशेरुक, ऐटलस कशेरुक",অ্যাটলাস ভার্টিব্রা
वायुमंडल,বায়ুমণ্ডল
वायुमंडलीय,বায়ুমণ্ডলীয়
वायुमंडलीय निवेश,বায়ুমণ্ডলীয় ইনপুট
परमाणु बल सूक्ष्मदर्शी,পারমাণবিক শক্তি মাইক্রোস্কোপ
परमाणु,পরমাণু
ए. टी. पी. ऐज,এটিপি এএসই
अलिंद संकुचन,অ্যাট্রিয়াল সংকোচনের
परिकोष्ठी रेशकीयन,অ্যাট্রিয়াল ফাইব্রিলেশন
परिकोष्ठी नैट्रीयूरेटिक कारक,অ্যাট্রিয়াল ন্যাট্রিওরেটিক ফ্যাক্টর (এএনএফ)
अलिंद ग्रंथिक,অ্যাট্রিয়াল নোড
अलिंद प्रकुंचन,অ্যাট্রিয়াল সিস্টোল
अलिंद-निलय ग्रंथिक,Atrioventricular নোড
अलिंद-निलय कपाट,Atrioventricular ভালভ
अलिंद,অ্যাট্রিয়াম (পিয়েরিয়া)
परिकोष्ठ,অ্যাট্রিয়াম (পিয়েরিয়া)
ऐट्रोपा बेलाडोना,অ্যাট্রোপা বেলাদোনা
क्षीणता,অ্যাট্রোফি
ऐट्रोपीन ऐल्केलॉइड,অ্যাট্রোপাইন ক্ষারক
संलग्नी पट्ट,সংযুক্তি প্লেট
श्रवण वल्कुट,শ্রুতি কর্টেক্স
ऑलोसाइरा,আউলোসিরা
पालि,অরিকল (অরিকুলা)
अलिंद,অরিকল (অরিকুলা)
परिकोष्ठ,অরিকল (অরিকুলা)
कर्णपल्लव,অরিকল (অরিকুলা)
ऑस्ट्रेलोपिथेसिनीस,অস্ট্রেলোপিথসাইনস
स्वपारिस्थितिकी,অটেকোলজি
स्वचालित डी. एन. ए. अनुक्रमक,স্বয়ংক্রিয় ডিএনএ সিকোয়েন্সার
स्वबहुगुणित,অটোপলিপ্লয়েড
स्वविश्लेषित्र,অটোয়ানালাইজার
स्वयुग्मन,অটোগামি
स्वनिषेचन,অটোগামি
स्वनिरोप,অটোগ্রাফ্ট
स्वप्रतिरक्षा रोग,Autoimmune রোগ
ऑटोमोबाइल निष्कासित पदार्थ,অটোমোবাইল নিষ্কাশন
स्वायत्त (अनैच्छिक) तंत्रिका-तंत्र,স্বায়ত্তশাসিত (অনৈচ্ছিক) স্নায়ুতন্ত্র
स्वभोजी लयनकाय,অটোফাজিক লাইসোসোম
स्वगुणित,অটোপ্লয়েড
"प्रचलपाद, ऑटोपोडियम",অটোপোডিয়াম
स्वबहुगुणित,অটোপলিপ্লয়েড
अलिंगी गुणसूत्र,অটোসোমাল ক্রোমোরোম
अलिंगसूत्री जीन,অটোসোমাল জিন
अलिंगसूत्र,অটোসোম
स्वचतुर्गुणित,অটোটেট্র্যাপ্লয়েড
स्वांगोच्छेदन,অটোটমি
स्वत्रिगुणित किस्म,অটোট্রিপলয়েড বিভিন্ন
"स्वपोषी, स्वपोषित",অটোট্রফ
"शरद काष्ठ, बसंत काष्ठ",শরত্কাল কাঠ
वृद्धि आलेख,অক্সানোগ্রাফ
वृद्धिमापी,অক্সানোমিটার
आयतनी वृद्धि,অক্সেটিক বৃদ্ধি
ऑक्सिन,অক্সিন
विपोषी,অক্সোট্রফ
अलिंद निलय बंडल,একটি ভি বান্ডিল
एवीज,Aves
एविसेनिया,অ্যাভিসেনিয়া
शूक,আওন
अक्षीय कंकाल,অক্ষীয় কঙ্কাল
अक्षीय,অক্ষ
कक्षीय कलिका,অ্যাক্সিলারি কুঁড়ি
कक्षीय,অ্যাক্সিলারি
अक्ष-कशेरूक,অক্ষ ভার্টেব্রা
तंत्रिकाक्ष,অ্যাক্সন
तंत्रिकाक्ष कला,অ্যাকোনাল মেমব্রেন
तंत्रिकाक्षतः,অ্যাকোনালি
